UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
73PE00001,73116601,71116524,65116204,1973116601,1971116524,1965116204,1973,11,6601,1971,11,6524,1965,11,6204,0,0
73PE00002,73116602,71116524,65116204,1973116602,1971116524,1965116204,1973,11,6602,1971,11,6524,1965,11,6204,0,0
73PE00003,73116603,71116524,69116440,1973116603,1971116524,1969116440,1973,11,6603,1971,11,6524,1969,11,6440,0,0
73PE00004,73116604,71116524,69116440,1973116604,1971116524,1969116440,1973,11,6604,1971,11,6524,1969,11,6440,0,0
73PE00005,73116605,71149877,71149914,1973116605,1971149877,1971149914,1973,11,6605,1971,14,9877,1971,14,9914,0,0
73PE00006,73116606,71149877,64147393,1973116606,1971149877,1964147393,1973,11,6606,1971,14,9877,1964,14,7393,0,0
73PE00007,73116607,71149877,71149925,1973116607,1971149877,1971149925,1973,11,6607,1971,14,9877,1971,14,9925,0,0
73PE00008,73116608,71149877,68149350,1973116608,1971149877,1968149350,1973,11,6608,1971,14,9877,1968,14,9350,0,0
73PE00009,73116609,71116524,70116460,1973116609,1971116524,1970116460,1973,11,6609,1971,11,6524,1970,11,6460,0,0
73PE00010,73116610,71116524,70116474,1973116610,1971116524,1970116474,1973,11,6610,1971,11,6524,1970,11,6474,0,0
73PE00011,73116611,71116524,70116486,1973116611,1971116524,1970116486,1973,11,6611,1971,11,6524,1970,11,6486,0,0
73PE00012,73116612,71116535,64116122,1973116612,1971116535,1964116122,1973,11,6612,1971,11,6535,1964,11,6122,0,0
73PE00013,73116613,71116524,71116510,1973116613,1971116524,1971116510,1973,11,6613,1971,11,6524,1971,11,6510,0,0
73PE00014,73116614,71149877,69149812,1973116614,1971149877,1969149812,1973,11,6614,1971,14,9877,1969,14,9812,0,0
73PE00015,73116615,71116535,69116414,1973116615,1971116535,1969116414,1973,11,6615,1971,11,6535,1969,11,6414,0,0
73PE00016,73116616,71149877,67148949,1973116616,1971149877,1967148949,1973,11,6616,1971,14,9877,1967,14,8949,0,0
73PE00017,73116617,71116524,71116531,1973116617,1971116524,1971116531,1973,11,6617,1971,11,6524,1971,11,6531,0,0
73PE00018,73116618,71116535,69116420,1973116618,1971116535,1969116420,1973,11,6618,1971,11,6535,1969,11,6420,0,0
73PE00019,73116619,71149877,68149503,1973116619,1971149877,1968149503,1973,11,6619,1971,14,9877,1968,14,9503,0,0
73PE00020,73116620,71116535,68116386,1973116620,1971116535,1968116386,1973,11,6620,1971,11,6535,1968,11,6386,0,0
73PE00021,73116621,71149877,68149621,1973116621,1971149877,1968149621,1973,11,6621,1971,14,9877,1968,14,9621,0,0
73PE00022,73116622,71149877,69149826,1973116622,1971149877,1969149826,1973,11,6622,1971,14,9877,1969,14,9826,0,0
73PE00023,73116623,71149877,69149826,1973116623,1971149877,1969149826,1973,11,6623,1971,14,9877,1969,14,9826,0,0
73PE00024,73116624,71116524,71116495,1973116624,1971116524,1971116495,1973,11,6624,1971,11,6524,1971,11,6495,0,0
73PE00025,73116625,71116524,64116088,1973116625,1971116524,1964116088,1973,11,6625,1971,11,6524,1964,11,6088,0,0
73PE00026,73116626,71116524,64116088,1973116626,1971116524,1964116088,1973,11,6626,1971,11,6524,1964,11,6088,0,0
73PE00027,73116627,71116524,70116484,1973116627,1971116524,1970116484,1973,11,6627,1971,11,6524,1970,11,6484,0,0
73PE00028,73116628,71116535,70116480,1973116628,1971116535,1970116480,1973,11,6628,1971,11,6535,1970,11,6480,0,0
73PE00029,73116629,71116535,70116480,1973116629,1971116535,1970116480,1973,11,6629,1971,11,6535,1970,11,6480,0,0
73PE00030,73116630,71149877,67149177,1973116630,1971149877,1967149177,1973,11,6630,1971,14,9877,1967,14,9177,0,0
73PE00031,73116631,71149877,67149177,1973116631,1971149877,1967149177,1973,11,6631,1971,14,9877,1967,14,9177,0,0
73PE00032,73116632,71149877,69149811,1973116632,1971149877,1969149811,1973,11,6632,1971,14,9877,1969,14,9811,0,0
73PE00033,73116633,71116524,69116432,1973116633,1971116524,1969116432,1973,11,6633,1971,11,6524,1969,11,6432,0,0
73PE00034,73116634,71149877,68149564,1973116634,1971149877,1968149564,1973,11,6634,1971,14,9877,1968,14,9564,0,0
73PE00035,73116635,71149877,69149792,1973116635,1971149877,1969149792,1973,11,6635,1971,14,9877,1969,14,9792,0,0
