UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
74PE00001,74116696,72000000,68149690,1974116696,US00729690,1968149690,1974,11,6696,1972,00,0000,1968,14,9690,0,0
74PE00002,74116697,72116549,72116581,1974116697,1972116549,1972116581,1974,11,6697,1972,11,6549,1972,11,6581,0,0
74PE00003,74116698,72149980,69149792,1974116698,1972149980,1969149792,1974,11,6698,1972,14,9980,1969,14,9792,0,0
74PE00004,74116699,72116549,69116422,1974116699,1972116549,1969116422,1974,11,6699,1972,11,6549,1969,11,6422,0,0
74PE00005,74116700,72149980,68149350,1974116700,1972149980,1968149350,1974,11,6700,1972,14,9980,1968,14,9350,0,0
74PE00006,74116701,72149980,68149350,1974116701,1972149980,1968149350,1974,11,6701,1972,14,9980,1968,14,9350,0,0
74PE00007,74116702,72116549,68116391,1974116702,1972116549,1968116391,1974,11,6702,1972,11,6549,1968,11,6391,0,0
74PE00008,74116703,72149980,71149878,1974116703,1972149980,1971149878,1974,11,6703,1972,14,9980,1971,14,9878,0,0
74PE00009,74116704,72116549,64116122,1974116704,1972116549,1964116122,1974,11,6704,1972,11,6549,1964,11,6122,0,0
74PE00010,74116705,72116549,71116499,1974116705,1972116549,1971116499,1974,11,6705,1972,11,6549,1971,11,6499,0,0
74PE00011,74116706,72149966,71149935,1974116706,1972149966,1971149935,1974,11,6706,1972,14,9966,1971,14,9935,0,0
74PE00012,74116707,72149980,71149885,1974116707,1972149980,1971149885,1974,11,6707,1972,14,9980,1971,14,9885,0,0
74PE00013,74116708,72149980,72149978,1974116708,1972149980,1972149978,1974,11,6708,1972,14,9980,1972,14,9978,0,0
74PE00014,74116709,72149980,72149987,1974116709,1972149980,1972149987,1974,11,6709,1972,14,9980,1972,14,9987,0,0
74PE00015,74116710,72149980,68149322,1974116710,1972149980,1968149322,1974,11,6710,1972,14,9980,1968,14,9322,0,0
74PE00016,74116711,72149980,68149322,1974116711,1972149980,1968149322,1974,11,6711,1972,14,9980,1968,14,9322,0,0
74PE00017,74116712,72116549,71116514,1974116712,1972116549,1971116514,1974,11,6712,1972,11,6549,1971,11,6514,0,0
74PE00018,74116713,72116549,66116247,1974116713,1972116549,1966116247,1974,11,6713,1972,11,6549,1966,11,6247,0,0
74PE00019,74116714,72149980,67149081,1974116714,1972149980,1967149081,1974,11,6714,1972,14,9980,1967,14,9081,0,0
74PE00020,74116715,72149966,69149801,1974116715,1972149966,1969149801,1974,11,6715,1972,14,9966,1969,14,9801,0,0
74PE00021,74116716,72149966,72149982,1974116716,1972149966,1972149982,1974,11,6716,1972,14,9966,1972,14,9982,0,0
74PE00022,74116717,72149980,69149800,1974116717,1972149980,1969149800,1974,11,6717,1972,14,9980,1969,14,9800,0,0
74PE00023,74116718,72116549,72116597,1974116718,1972116549,1972116597,1974,11,6718,1972,11,6549,1972,11,6597,0,0
74PE00024,74116719,72116549,72116597,1974116719,1972116549,1972116597,1974,11,6719,1972,11,6549,1972,11,6597,0,0
74PE00025,74116720,72116549,70116459,1974116720,1972116549,1970116459,1974,11,6720,1972,11,6549,1970,11,6459,0,0
74PE00026,74116721,72149980,72149972,1974116721,1972149980,1972149972,1974,11,6721,1972,14,9980,1972,14,9972,0,0
74PE00027,74116722,72149980,69149795,1974116722,1972149980,1969149795,1974,11,6722,1972,14,9980,1969,14,9795,0,0
74PE00028,74116723,72116549,69116433,1974116723,1972116549,1969116433,1974,11,6723,1972,11,6549,1969,11,6433,0,0
74PE00029,74116724,72116549,69116414,1974116724,1972116549,1969116414,1974,11,6724,1972,11,6549,1969,11,6414,0,0
74PE00030,74116725,72149966,69149816,1974116725,1972149966,1969149816,1974,11,6725,1972,14,9966,1969,14,9816,0,0
74PE00031,74116726,72149966,70149853,1974116726,1972149966,1970149853,1974,11,6726,1972,14,9966,1970,14,9853,0,0
74PE00032,74116727,72149966,70149853,1974116727,1972149966,1970149853,1974,11,6727,1972,14,9966,1970,14,9853,0,0
74PE00033,74116728,72149980,67149177,1974116728,1972149980,1967149177,1974,11,6728,1972,14,9980,1967,14,9177,0,0
74PE00034,74116729,72116549,71116508,1974116729,1972116549,1971116508,1974,11,6729,1972,11,6549,1971,11,6508,0,0
74PE00035,74116730,72116591,72116595,1974116730,1972116591,1972116595,1974,11,6730,1972,11,6591,1972,11,6595,0,0
74PE00036,74116731,72149980,69149812,1974116731,1972149980,1969149812,1974,11,6731,1972,14,9980,1969,14,9812,0,0
74PE00037,74116732,72149980,69149812,1974116732,1972149980,1969149812,1974,11,6732,1972,14,9980,1969,14,9812,0,0
74PE00038,74116733,72149980,71149901,1974116733,1972149980,1971149901,1974,11,6733,1972,14,9980,1971,14,9901,0,0
74PE00039,74116734,72149966,64147487,1974116734,1972149966,1964147487,1974,11,6734,1972,14,9966,1964,14,7487,0,0
74PE00040,74116735,72149980,72149938,1974116735,1972149980,1972149938,1974,11,6735,1972,14,9980,1972,14,9938,0,0
74PE00041,74116736,72149966,68149604,1974116736,1972149966,1968149604,1974,11,6736,1972,14,9966,1968,14,9604,0,0
74PE00042,74116737,72149966,65147997,1974116737,1972149966,1965147997,1974,11,6737,1972,14,9966,1965,14,7997,0,0
74PE00043,74116738,72149966,70149857,1974116738,1972149966,1970149857,1974,11,6738,1972,14,9966,1970,14,9857,0,0
74PE00044,74116739,72116549,72116545,1974116739,1972116549,1972116545,1974,11,6739,1972,11,6549,1972,11,6545,0,0
74PE00045,74116740,72149966,67149041,1974116740,1972149966,1967149041,1974,11,6740,1972,14,9966,1967,14,9041,0,0
74PE00046,74116741,72149966,67149041,1974116741,1972149966,1967149041,1974,11,6741,1972,14,9966,1967,14,9041,0,0
74PE00047,74116742,72149966,68149727,1974116742,1972149966,1968149727,1974,11,6742,1972,14,9966,1968,14,9727,0,0
74PE00048,74116743,72149966,68149727,1974116743,1972149966,1968149727,1974,11,6743,1972,14,9966,1968,14,9727,0,0
74PE00049,74116744,72116549,70116480,1974116744,1972116549,1970116480,1974,11,6744,1972,11,6549,1970,11,6480,0,0
74PE00050,74116745,72149966,70149849,1974116745,1972149966,1970149849,1974,11,6745,1972,14,9966,1970,14,9849,0,0
74PE00051,74116746,72149966,72149970,1974116746,1972149966,1972149970,1974,11,6746,1972,14,9966,1972,14,9970,0,0
74PE00052,74116747,72116549,71116523,1974116747,1972116549,1971116523,1974,11,6747,1972,11,6549,1971,11,6523,0,0
74PE00053,74116748,72149966,71149928,1974116748,1972149966,1971149928,1974,11,6748,1972,14,9966,1971,14,9928,0,0
74PE00054,74116749,72149966,71149928,1974116749,1972149966,1971149928,1974,11,6749,1972,14,9966,1971,14,9928,0,0
74PE00055,74116750,72149966,70149867,1974116750,1972149966,1970149867,1974,11,6750,1972,14,9966,1970,14,9867,0,0
74PE00056,74116751,72116549,71116513,1974116751,1972116549,1971116513,1974,11,6751,1972,11,6549,1971,11,6513,0,0
74PE00057,74116752,72116591,70116463,1974116752,1972116591,1970116463,1974,11,6752,1972,11,6591,1970,11,6463,0,0
74PE00058,74116753,72116549,69116435,1974116753,1972116549,1969116435,1974,11,6753,1972,11,6549,1969,11,6435,0,0
74PE00059,74116754,72116549,72116582,1974116754,1972116549,1972116582,1974,11,6754,1972,11,6549,1972,11,6582,0,0
74PE00060,74116755,72149980,70149870,1974116755,1972149980,1970149870,1974,11,6755,1972,14,9980,1970,14,9870,0,0
74PE00061,74116756,72116549,69116420,1974116756,1972116549,1969116420,1974,11,6756,1972,11,6549,1969,11,6420,0,0
74PE00062,74116757,72149980,69149826,1974116757,1972149980,1969149826,1974,11,6757,1972,14,9980,1969,14,9826,0,0
74PE00063,74116758,72149966,71149894,1974116758,1972149966,1971149894,1974,11,6758,1972,14,9966,1971,14,9894,0,0
74PE00064,74116759,72149966,71149894,1974116759,1972149966,1971149894,1974,11,6759,1972,14,9966,1971,14,9894,0,0
74PE00065,74116760,72149966,69149806,1974116760,1972149966,1969149806,1974,11,6760,1972,14,9966,1969,14,9806,0,0
74PE00066,74116761,72149966,69149806,1974116761,1972149966,1969149806,1974,11,6761,1972,14,9966,1969,14,9806,0,0
74PE00067,74116762,72149966,72149956,1974116762,1972149966,1972149956,1974,11,6762,1972,14,9966,1972,14,9956,0,0
74PE00068,74116763,72149966,70149842,1974116763,1972149966,1970149842,1974,11,6763,1972,14,9966,1970,14,9842,0,0
74PE00069,74116764,72149966,70149842,1974116764,1972149966,1970149842,1974,11,6764,1972,14,9966,1970,14,9842,0,0
74PE00070,74116765,72116549,68116401,1974116765,1972116549,1968116401,1974,11,6765,1972,11,6549,1968,11,6401,0,0
74PE00071,74116766,72116549,68116386,1974116766,1972116549,1968116386,1974,11,6766,1972,11,6549,1968,11,6386,0,0
74PE00072,74116767,72149966,71149887,1974116767,1972149966,1971149887,1974,11,6767,1972,14,9966,1971,14,9887,0,0
74PE00073,74116768,72149966,71149933,1974116768,1972149966,1971149933,1974,11,6768,1972,14,9966,1971,14,9933,0,0
74PE00074,74116769,72149980,68149563,1974116769,1972149980,1968149563,1974,11,6769,1972,14,9980,1968,14,9563,0,0
74PE00075,74116770,72149980,71149924,1974116770,1972149980,1971149924,1974,11,6770,1972,14,9980,1971,14,9924,0,0
74PE00076,74116771,72149966,68149776,1974116771,1972149966,1968149776,1974,11,6771,1972,14,9966,1968,14,9776,0,0
74PE00077,74116772,72149966,68149776,1974116772,1972149966,1968149776,1974,11,6772,1972,14,9966,1968,14,9776,0,0
74PE00078,74116773,72116549,68116384,1974116773,1972116549,1968116384,1974,11,6773,1972,11,6549,1968,11,6384,0,0
74PE00079,74116774,72149966,70149866,1974116774,1972149966,1970149866,1974,11,6774,1972,14,9966,1970,14,9866,0,0
74PE00080,74116775,72149966,71149891,1974116775,1972149966,1971149891,1974,11,6775,1972,14,9966,1971,14,9891,0,0
74PE00081,74116776,72149966,71149891,1974116776,1972149966,1971149891,1974,11,6776,1972,14,9966,1971,14,9891,0,0
