UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
03PE00001,03,00, 3001,81,Z0000,04,A6885,80,103003001,101810000, 99046885,2003003001,US81016885,1999046885,0,0
03PE00002,03,00, 3002,81,Z0000,04,A7369,80,103003002,101810000,100047369,2003003002,US81017369,2000047369,0,0
03PE00003,03,00, 3003,81,Z0000,04,A8371,80,103003003,101810000,101048371,2003003003,US81018371,2001048371,0,0
03PE00004,03,00, 3004,81,Z0000,04,A8371,80,103003004,101810000,101048371,2003003004,US81018371,2001048371,0,0
03PE00005,03,00, 3005,81,Z0000,04,A7393,80,103003005,101810000,100047393,2003003005,US81017393,2000047393,0,0
03PE00006,03,00, 3006,81,Z0000,04,A7393,80,103003006,101810000,100047393,2003003006,US81017393,2000047393,0,0
03PE00007,03,00, 3007,81,Z0000,04,A4740,80,103003007,101810000, 97044740,2003003007,US81014740,1997044740,0,0
03PE00008,03,00, 3008,81,Z0000,04,A8704,80,103003008,101810000,101048704,2003003008,US81018704,2001048704,0,0
03PE00009,03,00, 3009,81,Z0000,04,A5806,80,103003009,101810000, 98045806,2003003009,US81015806,1998045806,0,0
03PE00010,03,00, 3010,81,Z0000,04,A5806,80,103003010,101810000, 98045806,2003003010,US81015806,1998045806,0,0
03PE00011,03,00, 3011,64,K0000,04,A5776,33,103003011,101640000, 98045776,2003003011,US64015776,1998045776,0,0
03PE00012,03,00, 3012,64,K0000,04,A5776,33,103003012,101640000, 98045776,2003003012,US64015776,1998045776,0,0
03PE00013,03,00, 3013,81,Z0000,04,A7961,80,103003013,101810000,100047961,2003003013,US81017961,2000047961,0,0
03PE00014,03,00, 3014,81,Z0000,04,A7961,80,103003014,101810000,100047961,2003003014,US81017961,2000047961,0,0
03PE00015,03,00, 3015,81,Z0000,04,A7213,80,103003015,101810000,100047213,2003003015,US81017213,2000047213,0,0
03PE00016,03,00, 3016,81,Z0000,04,A7213,80,103003016,101810000,100047213,2003003016,US81017213,2000047213,0,0
03PE00017,03,00, 3017,81,Z0000,04,A6295,80,103003017,101810000, 99046295,2003003017,US81016295,1999046295,0,0
03PE00018,03,00, 3018,81,Z0000,04,A6295,80,103003018,101810000, 99046295,2003003018,US81016295,1999046295,0,0
03PE00019,03,00, 3019,81,Z0000,04,A8801,80,103003019,101810000,101048801,2003003019,US81018801,2001048801,0,0
03PE00020,03,00, 3020,81,Z0000,04,A8801,80,103003020,101810000,101048801,2003003020,US81018801,2001048801,0,0
03PE00021,03,00, 3021,64,K0000,04,A6732,33,103003021,101640000, 99046732,2003003021,US64016732,1999046732,0,0
03PE00022,03,00, 3022,64,K0000,04,A6732,33,103003022,101640000, 99046732,2003003022,US64016732,1999046732,0,0
03PE00023,03,00, 3023,64,K0000,04,A4524,33,103003023,101640000, 97044524,2003003023,US64014524,1997044524,0,0
03PE00024,03,00, 3024,64,K0000,04,A4524,33,103003024,101640000, 97044524,2003003024,US64014524,1997044524,0,0
03PE00025,03,00, 3025,81,Z0000,04,A6565,80,103003025,101810000, 99046565,2003003025,US81016565,1999046565,0,0
03PE00026,03,00, 3026,64,K0000,04,A7008,33,103003026,101640000, 99047008,2003003026,US64017008,1999047008,0,0
03PE00027,03,00, 3027,64,K0000,04,A7008,33,103003027,101640000, 99047008,2003003027,US64017008,1999047008,0,0
03PE00028,03,00, 3028,64,K0000,04,A7908,33,103003028,101640000,100047908,2003003028,US64017908,2000047908,0,0
03PE00029,03,00, 3029,64,K0000,04,A7908,33,103003029,101640000,100047908,2003003029,US64017908,2000047908,0,0
03PE00030,03,00, 3030,81,Z0000,04,A3481,80,103003030,101810000, 96043481,2003003030,US81013481,1996043481,0,0
03PE00031,03,00, 3031,81,Z0000,04,A3481,80,103003031,101810000, 96043481,2003003031,US81013481,1996043481,0,0
03PE00032,03,00, 3032,81,Z0000,04,A5304,80,103003032,101810000, 98045304,2003003032,US81015304,1998045304,0,0
03PE00033,03,00, 3033,81,Z0000,04,A5304,80,103003033,101810000, 98045304,2003003033,US81015304,1998045304,0,0
03PE00034,03,00, 3034,81,Z0000,04,A4777,80,103003034,101810000, 97044777,2003003034,US81014777,1997044777,0,0
03PE00035,03,00, 3035,81,Z0000,04,A4777,80,103003035,101810000, 97044777,2003003035,US81014777,1997044777,0,0
03PE00036,03,00, 3036,64,K0000,04,A6146,33,103003036,101640000, 99046146,2003003036,US64016146,1999046146,0,0
03PE00037,03,00, 3037,81,Z0000,04,A3248,80,103003037,101810000, 96043248,2003003037,US81013248,1996043248,0,0
03PE00038,03,00, 3038,81,Z0000,04,A3248,80,103003038,101810000, 96043248,2003003038,US81013248,1996043248,0,0
03PE00039,03,00, 3039,64,K0000,04,A3546,33,103003039,101640000, 96043546,2003003039,US64013546,1996043546,0,0
03PE00040,03,00, 3040,64,K0000,04,A7354,33,103003040,101640000,100047354,2003003040,US64017354,2000047354,0,0
03PE00041,03,00, 3041,64,K0000,04,A7354,33,103003041,101640000,100047354,2003003041,US64017354,2000047354,0,0
03PE00042,03,00, 3042,64,K0000,04,A8833,33,103003042,101640000,101048833,2003003042,US64018833,2001048833,0,0
03PE00043,03,00, 3043,81,Z0000,04,A6723,80,103003043,101810000, 99046723,2003003043,US81016723,1999046723,0,0
03PE00044,03,00, 3044,81,Z0000,04,A5674,80,103003044,101810000, 98045674,2003003044,US81015674,1998045674,0,0
03PE00045,03,00, 3045,81,Z0000,04,A3762,80,103003045,101810000, 96043762,2003003045,US81013762,1996043762,0,0
03PE00046,03,00, 3046,81,Z0000,04,A4899,80,103003046,101810000, 97044899,2003003046,US81014899,1997044899,0,0
03PE00047,03,00, 3047,81,Z0000,04,A4899,80,103003047,101810000, 97044899,2003003047,US81014899,1997044899,0,0
03PE00048,03,00, 3048,64,K0000,04,A8685,33,103003048,101640000,101048685,2003003048,US64018685,2001048685,0,0
03PE00049,03,00, 3049,81,Z0000,04,A4501,80,103003049,101810000, 97044501,2003003049,US81014501,1997044501,0,0
03PE00050,03,00, 3050,81,Z0000,04,A4501,80,103003050,101810000, 97044501,2003003050,US81014501,1997044501,0,0
03PE00051,03,00, 3051,81,Z0000,04,A7171,80,103003051,101810000,100047171,2003003051,US81017171,2000047171,0,0
03PE00052,03,00, 3052,81,Z0000,04,A7171,80,103003052,101810000,100047171,2003003052,US81017171,2000047171,0,0
03PE00053,03,00, 3053,81,Z0000,04,A6479,80,103003053,101810000, 99046479,2003003053,US81016479,1999046479,0,0
03PE00054,03,00, 3054,81,Z0000,04,A6479,80,103003054,101810000, 99046479,2003003054,US81016479,1999046479,0,0
03PE00055,03,00, 3055,81,Z0000,04,A6479,80,103003055,101810000, 99046479,2003003055,US81016479,1999046479,0,0
03PE00056,03,00, 3056,64,K0000,04,A8295,33,103003056,101640000,101048295,2003003056,US64018295,2001048295,0,0
03PE00057,03,00, 3057,81,Z0000,04,A8684,80,103003057,101810000,101048684,2003003057,US81018684,2001048684,0,0
03PE00058,03,00, 3058,64,K0000,04,A8751,33,103003058,101640000,101048751,2003003058,US64018751,2001048751,0,0
03PE00059,03,00, 3059,64,K0000,04,A5606,33,103003059,101640000, 98045606,2003003059,US64015606,1998045606,0,0
03PE00060,03,00, 3060,64,K0000,04,A5606,33,103003060,101640000, 98045606,2003003060,US64015606,1998045606,0,0
03PE00061,03,00, 3061,64,K0000,04,A5822,33,103003061,101640000, 98045822,2003003061,US64015822,1998045822,0,0
03PE00062,03,00, 3062,64,K0000,04,A5822,33,103003062,101640000, 98045822,2003003062,US64015822,1998045822,0,0
03PE00063,03,00, 3063,81,Z0000,04,A7748,80,103003063,101810000,100047748,2003003063,US81017748,2000047748,0,0
03PE00064,03,00, 3064,81,Z0000,04,A4368,80,103003064,101810000, 97044368,2003003064,US81014368,1997044368,0,0
03PE00065,03,00, 3065,81,Z0000,04,A4368,80,103003065,101810000, 97044368,2003003065,US81014368,1997044368,0,0
03PE00066,03,00, 3066,64,K0000,04,A7377,33,103003066,101640000,100047377,2003003066,US64017377,2000047377,0,0
03PE00067,03,00, 3067,64,K0000,04,A7377,33,103003067,101640000,100047377,2003003067,US64017377,2000047377,0,0
03PE00068,03,00, 3068,64,K0000,04,A7203,33,103003068,101640000,100047203,2003003068,US64017203,2000047203,0,0
