UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
76PE00001,76189511,75189248,74188748,1976189511,1975189248,1974188748,1976,18,9511,1975,18,9248,1974,18,8748,0,0
76PE00002,76189512,74188194,73187769,1976189512,1974188194,1973187769,1976,18,9512,1974,18,8194,1973,18,7769,0,0
76PE00003,76189515,75189169,74188768,1976189515,1975189169,1974188768,1976,18,9515,1975,18,9169,1974,18,8768,0,0
76PE00004,76189516,75189257,73187853,1976189516,1975189257,1973187853,1976,18,9516,1975,18,9257,1973,18,7853,0,0
76PE00005,76189517,75189212,73187728,1976189517,1975189212,1973187728,1976,18,9517,1975,18,9212,1973,18,7728,0,0
76PE00006,76189518,75189212,73187728,1976189518,1975189212,1973187728,1976,18,9518,1975,18,9212,1973,18,7728,0,0
76PE00007,76189519,75189212,73187728,1976189519,1975189212,1973187728,1976,18,9519,1975,18,9212,1973,18,7728,0,0
76PE00008,76189520,75189248,71185463,1976189520,1975189248,1971185463,1976,18,9520,1975,18,9248,1971,18,5463,0,0
76PE00009,76189521,75189169,73187493,1976189521,1975189169,1973187493,1976,18,9521,1975,18,9169,1973,18,7493,0,0
76PE00010,76189522,75189390,68149627,1976189522,1975189390,1968149627,1976,18,9522,1975,18,9390,1968,14,9627,0,0
76PE00011,76189523,75189390,68149627,1976189523,1975189390,1968149627,1976,18,9523,1975,18,9390,1968,14,9627,0,0
76PE00012,76189524,75189021,70185012,1976189524,1975189021,1970185012,1976,18,9524,1975,18,9021,1970,18,5012,0,0
76PE00013,76189525,75189021,70185012,1976189525,1975189021,1970185012,1976,18,9525,1975,18,9021,1970,18,5012,0,0
76PE00014,76189526,75189021,73187449,1976189526,1975189021,1973187449,1976,18,9526,1975,18,9021,1973,18,7449,0,0
76PE00015,76189527,75189021,73187449,1976189527,1975189021,1973187449,1976,18,9527,1975,18,9021,1973,18,7449,0,0
76PE00016,76189528,75189414,73187785,1976189528,1975189414,1973187785,1976,18,9528,1975,18,9414,1973,18,7785,0,0
76PE00017,76189529,75189390,71185368,1976189529,1975189390,1971185368,1976,18,9529,1975,18,9390,1971,18,5368,0,0
76PE00018,76189530,74188466,73187549,1976189530,1974188466,1973187549,1976,18,9530,1974,18,8466,1973,18,7549,0,0
76PE00019,76189531,75189390,70184242,1976189531,1975189390,1970184242,1976,18,9531,1975,18,9390,1970,18,4242,0,0
76PE00020,76189532,75189390,70184242,1976189532,1975189390,1970184242,1976,18,9532,1975,18,9390,1970,18,4242,0,0
76PE00021,76189533,75189248,71185225,1976189533,1975189248,1971185225,1976,18,9533,1975,18,9248,1971,18,5225,0,0
76PE00022,76189534,75189248,71185225,1976189534,1975189248,1971185225,1976,18,9534,1975,18,9248,1971,18,5225,0,0
76PE00023,76189535,75188959,70184263,1976189535,1975188959,1970184263,1976,18,9535,1975,18,8959,1970,18,4263,0,0
76PE00024,76189536,75189248,73187501,1976189536,1975189248,1973187501,1976,18,9536,1975,18,9248,1973,18,7501,0,0
76PE00025,76189537,75189248,73187501,1976189537,1975189248,1973187501,1976,18,9537,1975,18,9248,1973,18,7501,0,0
76PE00026,76189538,75189390,73187367,1976189538,1975189390,1973187367,1976,18,9538,1975,18,9390,1973,18,7367,0,0
76PE00027,76189539,75189270,72186489,1976189539,1975189270,1972186489,1976,18,9539,1975,18,9270,1972,18,6489,0,0
76PE00028,76189540,75189270,72186489,1976189540,1975189270,1972186489,1976,18,9540,1975,18,9270,1972,18,6489,0,0
