UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
51PE00001,51113587,49000000,49112985,1951113587,US00492985,HX00002477,1951,11,3587,1949,00,0000,1949,11,2985,0,1
51PE00002,51140306,49000000,49130213,1951140306,US00490213,HX00002557,1951,14,0306,1949,00,0000,1949,13,0213,0,1
51PE00003,51406282,49000000,48404346,1951406282,US00494346,HX00002187,1951,40,6282,1949,00,0000,1948,40,4346,0,1
51PE00004,51406144,49000000,48404352,1951406144,US00494352,HX00002189,1951,40,6144,1949,00,0000,1948,40,4352,0,1
51PE00005,51406145,49000000,48404352,1951406145,US00494352,HX00002189,1951,40,6145,1949,00,0000,1948,40,4352,0,1
51PE00006,51406124,49000000,48404419,1951406124,US00494419,HX00002205,1951,40,6124,1949,00,0000,1948,40,4419,0,1
51PE00007,51406125,49000000,48404419,1951406125,US00494419,HX00002205,1951,40,6125,1949,00,0000,1948,40,4419,0,1
51PE00008,51406506,49000000,49404492,1951406506,US00494492,HX00002769,1951,40,6506,1949,00,0000,1949,40,4492,0,1
51PE00009,51406513,49000000,49404770,1951406513,US00494770,HX00002833,1951,40,6513,1949,00,0000,1949,40,4770,0,1
51PE00010,51406569,49000000,49404845,1951406569,US00494845,HX00002849,1951,40,6569,1949,00,0000,1949,40,4845,0,1
51PE00011,51406366,49000000,49404909,1951406366,US00494909,HX00002861,1951,40,6366,1949,00,0000,1949,40,4909,0,1
51PE00012,51406558,49000000,49405057,1951406558,US00495057,HX00002889,1951,40,6558,1949,00,0000,1949,40,5057,0,1
51PE00013,51406559,49000000,49405057,1951406559,US00495057,HX00002889,1951,40,6559,1949,00,0000,1949,40,5057,0,1
51PE00014,51406239,49000000,44480248,1951406239,US00490248,HX00000318,1951,40,6239,1949,00,0000,1944,48,0248,0,1
51PE00015,51406619,49000000,44480254,1951406619,US00490254,HX00000319,1951,40,6619,1949,00,0000,1944,48,0254,0,1
51PE00016,51406620,49000000,44480254,1951406620,US00490254,HX00000319,1951,40,6620,1949,00,0000,1944,48,0254,0,1
51PE00017,51406445,49000000,44480288,1951406445,US00490288,HX00000323,1951,40,6445,1949,00,0000,1944,48,0288,0,1
51PE00018,51406446,49000000,44480288,1951406446,US00490288,HX00000323,1951,40,6446,1949,00,0000,1944,48,0288,0,1
51PE00019,51406054,49000000,44480366,1951406054,US00490366,HX00000338,1951,40,6054,1949,00,0000,1944,48,0366,0,1
51PE00020,51406055,49000000,44480366,1951406055,US00490366,HX00000338,1951,40,6055,1949,00,0000,1944,48,0366,0,1
51PE00021,51406349,49000000,45480422,1951406349,US00490422,HX00000601,1951,40,6349,1949,00,0000,1945,48,0422,0,1
51PE00022,51406350,49000000,45480422,1951406350,US00490422,HX00000601,1951,40,6350,1949,00,0000,1945,48,0422,0,1
51PE00023,51406320,49000000,45480424,1951406320,US00490424,HX00000602,1951,40,6320,1949,00,0000,1945,48,0424,0,1
51PE00024,51406321,49000000,45480424,1951406321,US00490424,HX00000602,1951,40,6321,1949,00,0000,1945,48,0424,0,1
51PE00025,51406507,49000000,45480547,1951406507,US00490547,HX00000626,1951,40,6507,1949,00,0000,1945,48,0547,0,1
51PE00026,51406508,49000000,45480547,1951406508,US00490547,HX00000626,1951,40,6508,1949,00,0000,1945,48,0547,0,1
51PE00027,51406472,49000000,45480689,1951406472,US00490689,HX00000650,1951,40,6472,1949,00,0000,1945,48,0689,0,1
51PE00028,51406614,49000000,45480690,1951406614,US00490690,HX00000651,1951,40,6614,1949,00,0000,1945,48,0690,0,1
51PE00029,51406615,49000000,45480690,1951406615,US00490690,HX00000651,1951,40,6615,1949,00,0000,1945,48,0690,0,1
51PE00030,51405949,49000000,46480809,1951405949,US00490809,HX00001017,1951,40,5949,1949,00,0000,1946,48,0809,0,1
51PE00031,51406270,49000000,46480828,1951406270,US00490828,HX00001021,1951,40,6270,1949,00,0000,1946,48,0828,0,1
