UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
56PE00001,56101890,53177166,51101647,1956101890,1953177166,1951101647,1956,10,1890,1953,17,7166,1951,10,1647,0,0
56PE00002,56101891,54114164,54101724,1956101891,1954114164,1954101724,1956,10,1891,1954,11,4164,1954,10,1724,0,0
56PE00003,56101892,54114164,54101719,1956101892,1954114164,1954101719,1956,10,1892,1954,11,4164,1954,10,1719,0,0
56PE00004,56101893,52140396,49101799,1956101893,1952140396,HX00002409,1956,10,1893,1952,14,0396,1949,10,1799,0,1
56PE00005,56101894,53140935,51101648,1956101894,1953140935,1951101648,1956,10,1894,1953,14,0935,1951,10,1648,0,0
56PE00006,56101895,54141714,46101625,1956101895,1954141714,HX00000739,1956,10,1895,1954,14,1714,1946,10,1625,0,1
56PE00007,56101896,54141714,54101731,1956101896,1954141714,1954101731,1956,10,1896,1954,14,1714,1954,10,1731,0,0
56PE00008,56101897,54114218,52101671,1956101897,1954114218,1952101671,1956,10,1897,1954,11,4218,1952,10,1671,0,0
56PE00009,56101898,54114218,52101671,1956101898,1954114218,1952101671,1956,10,1898,1954,11,4218,1952,10,1671,0,0
56PE00010,56101899,54141621,54101789,1956101899,1954141621,1954101789,1956,10,1899,1954,14,1621,1954,10,1789,0,0
56PE00011,56101900,54142103,54101769,1956101900,1954142103,1954101769,1956,10,1900,1954,14,2103,1954,10,1769,0,0
56PE00012,56101901,54141939,54101766,1956101901,1954141939,1954101766,1956,10,1901,1954,14,1939,1954,10,1766,0,0
56PE00013,56101902,53113868,52101706,1956101902,1953113868,1952101706,1956,10,1902,1953,11,3868,1952,10,1706,0,0
56PE00014,56101903,54177657,54101758,1956101903,1954177657,1954101758,1956,10,1903,1954,17,7657,1954,10,1758,0,0
56PE00015,56101904,54177657,54101758,1956101904,1954177657,1954101758,1956,10,1904,1954,17,7657,1954,10,1758,0,0
56PE00016,56101905,54141876,52101650,1956101905,1954141876,1952101650,1956,10,1905,1954,14,1876,1952,10,1650,0,0
56PE00017,56101906,53177166,54101728,1956101906,1953177166,1954101728,1956,10,1906,1953,17,7166,1954,10,1728,0,0
56PE00018,56101907,53177166,54101728,1956101907,1953177166,1954101728,1956,10,1907,1953,17,7166,1954,10,1728,0,0
56PE00019,56101908,53177166,49101639,1956101908,1953177166,HX00002402,1956,10,1908,1953,17,7166,1949,10,1639,0,1
56PE00020,56101909,52140396,52101652,1956101909,1952140396,1952101652,1956,10,1909,1952,14,0396,1952,10,1652,0,0
56PE00021,56101910,54141854,52101689,1956101910,1954141854,1952101689,1956,10,1910,1954,14,1854,1952,10,1689,0,0
56PE00022,56101911,54114164,51101645,1956101911,1954114164,1951101645,1956,10,1911,1954,11,4164,1951,10,1645,0,0
56PE00023,56101912,54114164,51101645,1956101912,1954114164,1951101645,1956,10,1912,1954,11,4164,1951,10,1645,0,0
56PE00024,56101913,54142103,52101691,1956101913,1954142103,1952101691,1956,10,1913,1954,14,2103,1952,10,1691,0,0
56PE00025,56101914,53140935,52101694,1956101914,1953140935,1952101694,1956,10,1914,1953,14,0935,1952,10,1694,0,0
56PE00026,56101915,54141700,52101699,1956101915,1954141700,1952101699,1956,10,1915,1954,14,1700,1952,10,1699,0,0
56PE00027,56101916,54141700,52101699,1956101916,1954141700,1952101699,1956,10,1916,1954,14,1700,1952,10,1699,0,0
