UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
55PE00001,55101801,51910116,48101638,1955101801,1951910116,HX00001693,1955,10,1801,1951,91,0116,1948,10,1638,0,1
55PE00002,55101802,53140935,52101691,1955101802,1953140935,1952101691,1955,10,1802,1953,14,0935,1952,10,1691,0,0
55PE00003,55101803,52140511,52101693,1955101803,1952140511,1952101693,1955,10,1803,1952,14,0511,1952,10,1693,0,0
55PE00004,55101804,53177473,52101704,1955101804,1953177473,1952101704,1955,10,1804,1953,17,7473,1952,10,1704,0,0
55PE00005,55101805,52177019,52101677,1955101805,1952177019,1952101677,1955,10,1805,1952,17,7019,1952,10,1677,0,0
55PE00006,55101806,53141037,49101639,1955101806,1953141037,HX00002402,1955,10,1806,1953,14,1037,1949,10,1639,0,1
55PE00007,55101807,53141240,52101701,1955101807,1953141240,1952101701,1955,10,1807,1953,14,1240,1952,10,1701,0,0
55PE00008,55101808,52140693,53101792,1955101808,1952140693,1953101792,1955,10,1808,1952,14,0693,1953,10,1792,0,0
55PE00009,55101809,52140396,52101654,1955101809,1952140396,1952101654,1955,10,1809,1952,14,0396,1952,10,1654,0,0
55PE00010,55101810,53141209,52101651,1955101810,1953141209,1952101651,1955,10,1810,1953,14,1209,1952,10,1651,0,0
55PE00011,55101811,53177473,49101797,1955101811,1953177473,HX00002407,1955,10,1811,1953,17,7473,1949,10,1797,0,1
55PE00012,55101812,53177473,49101797,1955101812,1953177473,HX00002407,1955,10,1812,1953,17,7473,1949,10,1797,0,1
55PE00013,55101813,53140939,52101661,1955101813,1953140939,1952101661,1955,10,1813,1953,14,0939,1952,10,1661,0,0
55PE00014,55101814,53141008,51101647,1955101814,1953141008,1951101647,1955,10,1814,1953,14,1008,1951,10,1647,0,0
55PE00015,55101815,53141008,51101647,1955101815,1953141008,1951101647,1955,10,1815,1953,14,1008,1951,10,1647,0,0
55PE00016,55101816,53141037,52101679,1955101816,1953141037,1952101679,1955,10,1816,1953,14,1037,1952,10,1679,0,0
55PE00017,55101817,52177019,52101702,1955101817,1952177019,1952101702,1955,10,1817,1952,17,7019,1952,10,1702,0,0
55PE00018,55101818,51910116,52101653,1955101818,1951910116,1952101653,1955,10,1818,1951,91,0116,1952,10,1653,0,0
55PE00019,55101819,52140693,51101646,1955101819,1952140693,1951101646,1955,10,1819,1952,14,0693,1951,10,1646,0,0
55PE00020,55101820,53141008,52101706,1955101820,1953141008,1952101706,1955,10,1820,1953,14,1008,1952,10,1706,0,0
55PE00021,55101821,53141008,52101707,1955101821,1953141008,1952101707,1955,10,1821,1953,14,1008,1952,10,1707,0,0
55PE00022,55101822,53141008,52101707,1955101822,1953141008,1952101707,1955,10,1822,1953,14,1008,1952,10,1707,0,0
55PE00023,55101823,53141505,50101643,1955101823,1953141505,1950101643,1955,10,1823,1953,14,1505,1950,10,1643,0,0
55PE00024,55101824,53141240,49101640,1955101824,1953141240,HX00002403,1955,10,1824,1953,14,1240,1949,10,1640,0,1
55PE00025,55101825,53141240,49101640,1955101825,1953141240,HX00002403,1955,10,1825,1953,14,1240,1949,10,1640,0,1
55PE00026,55101826,53140939,52101672,1955101826,1953140939,1952101672,1955,10,1826,1953,14,0939,1952,10,1672,0,0
55PE00027,55101827,53140939,52101672,1955101827,1953140939,1952101672,1955,10,1827,1953,14,0939,1952,10,1672,0,0
55PE00028,55101828,52910117,52101692,1955101828,1952910117,1952101692,1955,10,1828,1952,91,0117,1952,10,1692,0,0
55PE00029,55101829,53141037,52101682,1955101829,1953141037,1952101682,1955,10,1829,1953,14,1037,1952,10,1682,0,0
55PE00030,55101830,53141348,52101697,1955101830,1953141348,1952101697,1955,10,1830,1953,14,1348,1952,10,1697,0,0
55PE00031,55101831,53141348,52101662,1955101831,1953141348,1952101662,1955,10,1831,1953,14,1348,1952,10,1662,0,0
55PE00032,55101832,53141037,51101648,1955101832,1953141037,1951101648,1955,10,1832,1953,14,1037,1951,10,1648,0,0
55PE00033,55101833,52910117,52101673,1955101833,1952910117,1952101673,1955,10,1833,1952,91,0117,1952,10,1673,0,0
55PE00034,55101834,53177231,52101683,1955101834,1953177231,1952101683,1955,10,1834,1953,17,7231,1952,10,1683,0,0
55PE00035,55101835,53177231,52101683,1955101835,1953177231,1952101683,1955,10,1835,1953,17,7231,1952,10,1683,0,0
55PE00036,55101836,52177019,52101705,1955101836,1952177019,1952101705,1955,10,1836,1952,17,7019,1952,10,1705,0,0
55PE00037,55101837,47910107,50101642,1955101837,HX00001682,1950101642,1955,10,1837,1947,91,0107,1950,10,1642,1,0
55PE00038,55101838,52140781,53101794,1955101838,1952140781,1953101794,1955,10,1838,1952,14,0781,1953,10,1794,0,0
55PE00039,55101839,52140781,52101687,1955101839,1952140781,1952101687,1955,10,1839,1952,14,0781,1952,10,1687,0,0
55PE00040,55101840,53140939,49101795,1955101840,1953140939,HX00002405,1955,10,1840,1953,14,0939,1949,10,1795,0,1
55PE00041,55101841,53140939,49101795,1955101841,1953140939,HX00002405,1955,10,1841,1953,14,0939,1949,10,1795,0,1
55PE00042,55101842,52140396,52101694,1955101842,1952140396,1952101694,1955,10,1842,1952,14,0396,1952,10,1694,0,0
55PE00043,55101843,52910117,52101658,1955101843,1952910117,1952101658,1955,10,1843,1952,91,0117,1952,10,1658,0,0
55PE00044,55101844,53177473,52101663,1955101844,1953177473,1952101663,1955,10,1844,1953,17,7473,1952,10,1663,0,0
55PE00045,55101845,53141348,49101799,1955101845,1953141348,HX00002409,1955,10,1845,1953,14,1348,1949,10,1799,0,1
55PE00046,55101846,53141348,49101799,1955101846,1953141348,HX00002409,1955,10,1846,1953,14,1348,1949,10,1799,0,1
55PE00047,55101847,52140396,49101796,1955101847,1952140396,HX00002406,1955,10,1847,1952,14,0396,1949,10,1796,0,1
55PE00048,55101848,52140396,49101796,1955101848,1952140396,HX00002406,1955,10,1848,1952,14,0396,1949,10,1796,0,1
55PE00049,55101849,53177231,46101624,1955101849,1953177231,HX00000738,1955,10,1849,1953,17,7231,1946,10,1624,0,1
55PE00050,55101850,53177231,46101624,1955101850,1953177231,HX00000738,1955,10,1850,1953,17,7231,1946,10,1624,0,1
55PE00051,55101851,53141348,52101675,1955101851,1953141348,1952101675,1955,10,1851,1953,14,1348,1952,10,1675,0,0
55PE00052,55101852,53140939,52101696,1955101852,1953140939,1952101696,1955,10,1852,1953,14,0939,1952,10,1696,0,0
55PE00053,55101853,53141323,47101632,1955101853,1953141323,HX00001158,1955,10,1853,1953,14,1323,1947,10,1632,0,1
55PE00054,55101854,53141209,51101649,1955101854,1953141209,1951101649,1955,10,1854,1953,14,1209,1951,10,1649,0,0
55PE00055,55101855,53141209,51101649,1955101855,1953141209,1951101649,1955,10,1855,1953,14,1209,1951,10,1649,0,0
55PE00056,55101856,53140935,52101699,1955101856,1953140935,1952101699,1955,10,1856,1953,14,0935,1952,10,1699,0,0
55PE00057,55101857,53140935,52101699,1955101857,1953140935,1952101699,1955,10,1857,1953,14,0935,1952,10,1699,0,0
55PE00058,55101858,53141008,52101689,1955101858,1953141008,1952101689,1955,10,1858,1953,14,1008,1952,10,1689,0,0
55PE00059,55101859,53141008,52101689,1955101859,1953141008,1952101689,1955,10,1859,1953,14,1008,1952,10,1689,0,0
55PE00060,55101860,53141323,52101680,1955101860,1953141323,1952101680,1955,10,1860,1953,14,1323,1952,10,1680,0,0
55PE00061,55101861,53141323,52101680,1955101861,1953141323,1952101680,1955,10,1861,1953,14,1323,1952,10,1680,0,0
55PE00062,55101862,53141209,52101665,1955101862,1953141209,1952101665,1955,10,1862,1953,14,1209,1952,10,1665,0,0
55PE00063,55101863,52140693,52101685,1955101863,1952140693,1952101685,1955,10,1863,1952,14,0693,1952,10,1685,0,0
55PE00064,55101864,52140693,52101685,1955101864,1952140693,1952101685,1955,10,1864,1952,14,0693,1952,10,1685,0,0
55PE00065,55101865,53140935,52101657,1955101865,1953140935,1952101657,1955,10,1865,1953,14,0935,1952,10,1657,0,0
55PE00066,55101866,51910116,52101650,1955101866,1951910116,1952101650,1955,10,1866,1951,91,0116,1952,10,1650,0,0
55PE00067,55101867,53177231,52101655,1955101867,1953177231,1952101655,1955,10,1867,1953,17,7231,1952,10,1655,0,0
55PE00068,55101868,53177231,52101655,1955101868,1953177231,1952101655,1955,10,1868,1953,17,7231,1952,10,1655,0,0
55PE00069,55101869,52140511,49101798,1955101869,1952140511,HX00002408,1955,10,1869,1952,14,0511,1949,10,1798,0,1
55PE00070,55101870,52140511,49101798,1955101870,1952140511,HX00002408,1955,10,1870,1952,14,0511,1949,10,1798,0,1
55PE00071,55101871,53141505,52101686,1955101871,1953141505,1952101686,1955,10,1871,1953,14,1505,1952,10,1686,0,0
55PE00072,55101872,52140511,52101670,1955101872,1952140511,1952101670,1955,10,1872,1952,14,0511,1952,10,1670,0,0
55PE00073,55101873,52140511,52101670,1955101873,1952140511,1952101670,1955,10,1873,1952,14,0511,1952,10,1670,0,0
55PE00074,55101874,47910107,52101666,1955101874,HX00001682,1952101666,1955,10,1874,1947,91,0107,1952,10,1666,1,0
55PE00075,55101875,52140781,52101703,1955101875,1952140781,1952101703,1955,10,1875,1952,14,0781,1952,10,1703,0,0
55PE00076,55101876,53177473,52101676,1955101876,1953177473,1952101676,1955,10,1876,1953,17,7473,1952,10,1676,0,0
55PE00077,55101877,53141505,53101793,1955101877,1953141505,1953101793,1955,10,1877,1953,14,1505,1953,10,1793,0,0
55PE00078,55101878,52140396,52101671,1955101878,1952140396,1952101671,1955,10,1878,1952,14,0396,1952,10,1671,0,0
55PE00079,55101879,52140693,52101664,1955101879,1952140693,1952101664,1955,10,1879,1952,14,0693,1952,10,1664,0,0
55PE00080,55101880,53141037,52101690,1955101880,1953141037,1952101690,1955,10,1880,1953,14,1037,1952,10,1690,0,0
55PE00081,55101881,53141037,46101629,1955101881,1953141037,HX00000742,1955,10,1881,1953,14,1037,1946,10,1629,0,1
55PE00082,55101882,53141037,46101629,1955101882,1953141037,HX00000742,1955,10,1882,1953,14,1037,1946,10,1629,0,1
55PE00083,55101883,53141240,52101695,1955101883,1953141240,1952101695,1955,10,1883,1953,14,1240,1952,10,1695,0,0
55PE00084,55101884,53141240,52101695,1955101884,1953141240,1952101695,1955,10,1884,1953,14,1240,1952,10,1695,0,0
55PE00085,55101885,53141323,52101700,1955101885,1953141323,1952101700,1955,10,1885,1953,14,1323,1952,10,1700,0,0
55PE00086,55101886,52140511,52101659,1955101886,1952140511,1952101659,1955,10,1886,1952,14,0511,1952,10,1659,0,0
55PE00087,55101886,52140511,52101659,1955101886,1952140511,1952101659,1955,10,1886,1952,14,0511,1952,10,1659,0,0
55PE00088,55101887,53141037,52101667,1955101887,1953141037,1952101667,1955,10,1887,1953,14,1037,1952,10,1667,0,0
55PE00089,55101888,53141209,52101688,1955101888,1953141209,1952101688,1955,10,1888,1953,14,1209,1952,10,1688,0,0
55PE00090,55114364,47910107,50113098,1955114364,HX00001682,1950113098,1955,11,4364,1947,91,0107,1950,11,3098,1,0
55PE00091,55114365,53113931,51113562,1955114365,1953113931,1951113562,1955,11,4365,1953,11,3931,1951,11,3562,0,0
55PE00092,55114366,53113837,52113731,1955114366,1953113837,1952113731,1955,11,4366,1953,11,3837,1952,11,3731,0,0
55PE00093,55114367,53113837,48112571,1955114367,1953113837,HX00001720,1955,11,4367,1953,11,3837,1948,11,2571,0,1
55PE00094,55114368,53113837,48112571,1955114368,1953113837,HX00001720,1955,11,4368,1953,11,3837,1948,11,2571,0,1
55PE00095,55114369,53113837,53113971,1955114369,1953113837,1953113971,1955,11,4369,1953,11,3837,1953,11,3971,0,0
55PE00096,55114370,52113643,50113130,1955114370,1952113643,1950113130,1955,11,4370,1952,11,3643,1950,11,3130,0,0
55PE00097,55114371,52113643,50113130,1955114371,1952113643,1950113130,1955,11,4371,1952,11,3643,1950,11,3130,0,0
55PE00098,55114372,53113837,52113681,1955114372,1953113837,1952113681,1955,11,4372,1953,11,3837,1952,11,3681,0,0
55PE00099,55114373,53000000,51113501,1955114373,US00533501,1951113501,1955,11,4373,1953,00,0000,1951,11,3501,0,0
55PE00100,55114374,47910107,50113235,1955114374,HX00001682,1950113235,1955,11,4374,1947,91,0107,1950,11,3235,1,0
55PE00101,55114375,53113837,52113628,1955114375,1953113837,1952113628,1955,11,4375,1953,11,3837,1952,11,3628,0,0
55PE00102,55114376,53113925,51113575,1955114376,1953113925,1951113575,1955,11,4376,1953,11,3925,1951,11,3575,0,0
