UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
52PE00001,52177061,50000000,46112037,1952177061,US00502037,HX00000757,1952,17,7061,1950,00,0000,1946,11,2037,0,1
52PE00002,52113703,50000000,46112102,1952113703,US00502102,HX00000764,1952,11,3703,1950,00,0000,1946,11,2102,0,1
52PE00003,52113614,50000000,47112261,1952113614,US00502261,HX00001174,1952,11,3614,1950,00,0000,1947,11,2261,0,1
52PE00004,52113635,50000000,48112603,1952113635,US00502603,HX00001731,1952,11,3635,1950,00,0000,1948,11,2603,0,1
52PE00005,52113647,50000000,49112758,1952113647,US00502758,HX00002410,1952,11,3647,1950,00,0000,1949,11,2758,0,1
52PE00006,52113632,50000000,49112775,1952113632,US00502775,HX00002416,1952,11,3632,1950,00,0000,1949,11,2775,0,1
52PE00007,52113683,50000000,49112792,1952113683,US00502792,HX00002421,1952,11,3683,1950,00,0000,1949,11,2792,0,1
52PE00008,52113629,50000000,50113092,1952113629,US00503092,1950113092,1952,11,3629,1950,00,0000,1950,11,3092,0,0
52PE00009,52113613,50000000,50113098,1952113613,US00503098,1950113098,1952,11,3613,1950,00,0000,1950,11,3098,0,0
52PE00010,52113621,50000000,50113215,1952113621,US00503215,1950113215,1952,11,3621,1950,00,0000,1950,11,3215,0,0
52PE00011,52176944,50000000,50130835,1952176944,US00500835,1950130835,1952,17,6944,1950,00,0000,1950,13,0835,0,0
52PE00012,52140811,50000000,50131329,1952140811,US00501329,1950131329,1952,14,0811,1950,00,0000,1950,13,1329,0,0
52PE00013,52140736,50000000,50131334,1952140736,US00501334,1950131334,1952,14,0736,1950,00,0000,1950,13,1334,0,0
52PE00014,52140768,50000000,48139567,1952140768,US00509567,HX00001887,1952,14,0768,1950,00,0000,1948,13,9567,0,1
52PE00015,52176987,50000000,48175739,1952176987,US00505739,HX00002065,1952,17,6987,1950,00,0000,1948,17,5739,0,1
52PE00016,52176988,50000000,48175739,1952176988,US00505739,HX00002065,1952,17,6988,1950,00,0000,1948,17,5739,0,1
52PE00017,52406883,50000000,45403052,1952406883,US00503052,HX00000570,1952,40,6883,1950,00,0000,1945,40,3052,0,1
52PE00018,52406884,50000000,45403052,1952406884,US00503052,HX00000570,1952,40,6884,1950,00,0000,1945,40,3052,0,1
52PE00019,52406832,50000000,45403153,1952406832,US00503153,HX00000589,1952,40,6832,1950,00,0000,1945,40,3153,0,1
52PE00020,52481796,50000000,48404134,1952481796,US00504134,HX00002133,1952,48,1796,1950,00,0000,1948,40,4134,0,1
52PE00021,52481797,50000000,48404134,1952481797,US00504134,HX00002133,1952,48,1797,1950,00,0000,1948,40,4134,0,1
52PE00022,52481777,50000000,48404427,1952481777,US00504427,HX00002209,1952,48,1777,1950,00,0000,1948,40,4427,0,1
52PE00023,52481778,50000000,48404427,1952481778,US00504427,HX00002209,1952,48,1778,1950,00,0000,1948,40,4427,0,1
52PE00024,52406808,50000000,49404541,1952406808,US00504541,HX00002777,1952,40,6808,1950,00,0000,1949,40,4541,0,1
52PE00025,52406809,50000000,49404541,1952406809,US00504541,HX00002777,1952,40,6809,1950,00,0000,1949,40,4541,0,1
52PE00026,52481779,50000000,47481056,1952481779,US00501056,HX00001473,1952,48,1779,1950,00,0000,1947,48,1056,0,1
52PE00027,52481780,50000000,47481056,1952481780,US00501056,HX00001473,1952,48,1780,1950,00,0000,1947,48,1056,0,1
52PE00028,52481781,50000000,47481056,1952481781,US00501056,HX00001473,1952,48,1781,1950,00,0000,1947,48,1056,0,1
52PE00029,52481775,50000000,47481081,1952481775,US00501081,HX00001479,1952,48,1775,1950,00,0000,1947,48,1081,0,1
52PE00030,52481776,50000000,47481081,1952481776,US00501081,HX00001479,1952,48,1776,1950,00,0000,1947,48,1081,0,1
52PE00031,52113686,47112362,45111704,1952113686,HX00001192,HX00000409,1952,11,3686,1947,11,2362,1945,11,1704,1,1
