UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
72PE00001,72001867,70000000,71426393,1972001867,US00706393,1971426393,1972,00,1867,1970,00,0000,1971,42,6393,0,0
72PE00002,72116543,70116457,64115979,1972116543,1970116457,1964115979,1972,11,6543,1970,11,6457,1964,11,5979,0,0
72PE00003,72116544,70116457,64115979,1972116544,1970116457,1964115979,1972,11,6544,1970,11,6457,1964,11,5979,0,0
72PE00004,72116545,70116472,70116480,1972116545,1970116472,1970116480,1972,11,6545,1970,11,6472,1970,11,6480,0,0
72PE00005,72116546,70116472,63115970,1972116546,1970116472,1963115970,1972,11,6546,1970,11,6472,1963,11,5970,0,0
72PE00006,72116547,70116472,62115741,1972116547,1970116472,1962115741,1972,11,6547,1970,11,6472,1962,11,5741,0,0
72PE00007,72116548,70116472,62115741,1972116548,1970116472,1962115741,1972,11,6548,1970,11,6472,1962,11,5741,0,0
72PE00008,72116549,70116472,68116401,1972116549,1970116472,1968116401,1972,11,6549,1970,11,6472,1968,11,6401,0,0
72PE00009,72116550,70116472,66116247,1972116550,1970116472,1966116247,1972,11,6550,1970,11,6472,1966,11,6247,0,0
72PE00010,72116551,70116457,70116484,1972116551,1970116457,1970116484,1972,11,6551,1970,11,6457,1970,11,6484,0,0
72PE00011,72116552,70116472,64116110,1972116552,1970116472,1964116110,1972,11,6552,1970,11,6472,1964,11,6110,0,0
72PE00012,72116553,70116472,68116391,1972116553,1970116472,1968116391,1972,11,6553,1970,11,6472,1968,11,6391,0,0
72PE00013,72116554,70116457,70116461,1972116554,1970116457,1970116461,1972,11,6554,1970,11,6457,1970,11,6461,0,0
72PE00014,72116555,70116472,67116305,1972116555,1970116472,1967116305,1972,11,6555,1970,11,6472,1967,11,6305,0,0
72PE00015,72116556,70116472,67116305,1972116556,1970116472,1967116305,1972,11,6556,1970,11,6472,1967,11,6305,0,0
72PE00016,72116557,70116457,69116427,1972116557,1970116457,1969116427,1972,11,6557,1970,11,6457,1969,11,6427,0,0
72PE00017,72116558,70116457,69116427,1972116558,1970116457,1969116427,1972,11,6558,1970,11,6457,1969,11,6427,0,0
72PE00018,72116559,70116457,69116440,1972116559,1970116457,1969116440,1972,11,6559,1970,11,6457,1969,11,6440,0,0
72PE00019,72116560,70116457,67116334,1972116560,1970116457,1967116334,1972,11,6560,1970,11,6457,1967,11,6334,0,0
72PE00020,72116561,70116457,65116185,1972116561,1970116457,1965116185,1972,11,6561,1970,11,6457,1965,11,6185,0,0
72PE00021,72116562,70116457,65116185,1972116562,1970116457,1965116185,1972,11,6562,1970,11,6457,1965,11,6185,0,0
72PE00022,72116563,70116472,69116435,1972116563,1970116472,1969116435,1972,11,6563,1970,11,6472,1969,11,6435,0,0
72PE00023,72116564,70116457,69116437,1972116564,1970116457,1969116437,1972,11,6564,1970,11,6457,1969,11,6437,0,0
72PE00024,72116565,70116457,69116444,1972116565,1970116457,1969116444,1972,11,6565,1970,11,6457,1969,11,6444,0,0
72PE00025,72116566,70116472,68116383,1972116566,1970116472,1968116383,1972,11,6566,1970,11,6472,1968,11,6383,0,0
72PE00026,72116567,70116457,70116488,1972116567,1970116457,1970116488,1972,11,6567,1970,11,6457,1970,11,6488,0,0
72PE00027,72116568,70116457,70116468,1972116568,1970116457,1970116468,1972,11,6568,1970,11,6457,1970,11,6468,0,0
72PE00028,72116569,70116457,64116088,1972116569,1970116457,1964116088,1972,11,6569,1970,11,6457,1964,11,6088,0,0
72PE00029,72116570,70116457,64116088,1972116570,1970116457,1964116088,1972,11,6570,1970,11,6457,1964,11,6088,0,0
72PE00030,72116571,70116457,69116425,1972116571,1970116457,1969116425,1972,11,6571,1970,11,6457,1969,11,6425,0,0
72PE00031,72116572,70116457,69116425,1972116572,1970116457,1969116425,1972,11,6572,1970,11,6457,1969,11,6425,0,0
72PE00032,72116573,70116472,64116122,1972116573,1970116472,1964116122,1972,11,6573,1970,11,6472,1964,11,6122,0,0
72PE00033,72116574,70116457,69116438,1972116574,1970116457,1969116438,1972,11,6574,1970,11,6457,1969,11,6438,0,0
72PE00034,72116575,70116472,69116434,1972116575,1970116472,1969116434,1972,11,6575,1970,11,6472,1969,11,6434,0,0
72PE00035,72116576,70116457,64116105,1972116576,1970116457,1964116105,1972,11,6576,1970,11,6457,1964,11,6105,0,0
72PE00036,72116577,70116457,64116105,1972116577,1970116457,1964116105,1972,11,6577,1970,11,6457,1964,11,6105,0,0
72PE00037,72116578,70116457,69116432,1972116578,1970116457,1969116432,1972,11,6578,1970,11,6457,1969,11,6432,0,0
72PE00038,72116579,70116472,70116489,1972116579,1970116472,1970116489,1972,11,6579,1970,11,6472,1970,11,6489,0,0
72PE00039,72116580,70116457,69116417,1972116580,1970116457,1969116417,1972,11,6580,1970,11,6457,1969,11,6417,0,0
72PE00040,72116581,70116472,68116406,1972116581,1970116472,1968116406,1972,11,6581,1970,11,6472,1968,11,6406,0,0
72PE00041,72116582,70116472,68116386,1972116582,1970116472,1968116386,1972,11,6582,1970,11,6472,1968,11,6386,0,0
72PE00042,72116583,70116457,70116486,1972116583,1970116457,1970116486,1972,11,6583,1970,11,6457,1970,11,6486,0,0
72PE00043,72116584,70116472,69116422,1972116584,1970116472,1969116422,1972,11,6584,1970,11,6472,1969,11,6422,0,0
72PE00044,72116585,70116472,69116421,1972116585,1970116472,1969116421,1972,11,6585,1970,11,6472,1969,11,6421,0,0
72PE00045,72116586,70116472,69116433,1972116586,1970116472,1969116433,1972,11,6586,1970,11,6472,1969,11,6433,0,0
72PE00046,72116587,70116457,64116071,1972116587,1970116457,1964116071,1972,11,6587,1970,11,6457,1964,11,6071,0,0
72PE00047,72116588,70116457,64116071,1972116588,1970116457,1964116071,1972,11,6588,1970,11,6457,1964,11,6071,0,0
72PE00048,72116589,70116457,70116460,1972116589,1970116457,1970116460,1972,11,6589,1970,11,6457,1970,11,6460,0,0
72PE00049,72116590,70116457,66116259,1972116590,1970116457,1966116259,1972,11,6590,1970,11,6457,1966,11,6259,0,0
72PE00050,72116591,70116457,66116259,1972116591,1970116457,1966116259,1972,11,6591,1970,11,6457,1966,11,6259,0,0
72PE00051,72116592,70116457,66116259,1972116592,1970116457,1966116259,1972,11,6592,1970,11,6457,1966,11,6259,0,0
72PE00052,72116593,70116457,65116204,1972116593,1970116457,1965116204,1972,11,6593,1970,11,6457,1965,11,6204,0,0
72PE00053,72116594,70116457,65116204,1972116594,1970116457,1965116204,1972,11,6594,1970,11,6457,1965,11,6204,0,0
72PE00054,72116595,70116457,70116474,1972116595,1970116457,1970116474,1972,11,6595,1970,11,6457,1970,11,6474,0,0
72PE00055,72116596,70116472,70116459,1972116596,1970116472,1970116459,1972,11,6596,1970,11,6472,1970,11,6459,0,0
