UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
86PE00001,86029061,84027219,83025033,1986029061,1984027219,1983025033,1986,02,9061,1984,02,7219,1983,02,5033,0,0
86PE00002,86029062,84020000,85027856,1986029062,US02847856,1985027856,1986,02,9062,1984,02,0000,1985,02,7856,0,0
86PE00003,86029063,84020000,85027856,1986029063,US02847856,1985027856,1986,02,9063,1984,02,0000,1985,02,7856,0,0
86PE00004,86029064,85027833,83025308,1986029064,1985027833,1983025308,1986,02,9064,1985,02,7833,1983,02,5308,0,0
86PE00005,86029065,85028109,83025266,1986029065,1985028109,1983025266,1986,02,9065,1985,02,8109,1983,02,5266,0,0
86PE00006,86029066,84020000,85028078,1986029066,US02848078,1985028078,1986,02,9066,1984,02,0000,1985,02,8078,0,0
86PE00007,86029067,84020000,85028078,1986029067,US02848078,1985028078,1986,02,9067,1984,02,0000,1985,02,8078,0,0
86PE00008,86029068,84027286,82023364,1986029068,1984027286,1982023364,1986,02,9068,1984,02,7286,1982,02,3364,0,0
86PE00009,86029069,84020000,85027962,1986029069,US02847962,1985027962,1986,02,9069,1984,02,0000,1985,02,7962,0,0
86PE00010,86029070,84020000,85028199,1986029070,US02848199,1985028199,1986,02,9070,1984,02,0000,1985,02,8199,0,0
86PE00011,86029071,84020000,85028199,1986029071,US02848199,1985028199,1986,02,9071,1984,02,0000,1985,02,8199,0,0
86PE00012,86029072,84027286,80020455,1986029072,1984027286,1980020455,1986,02,9072,1984,02,7286,1980,02,0455,0,0
86PE00013,86029073,84027286,80020455,1986029073,1984027286,1980020455,1986,02,9073,1984,02,7286,1980,02,0455,0,0
86PE00014,86029074,84027286,80020455,1986029074,1984027286,1980020455,1986,02,9074,1984,02,7286,1980,02,0455,0,0
86PE00015,86029075,84020000,85027909,1986029075,US02847909,1985027909,1986,02,9075,1984,02,0000,1985,02,7909,0,0
86PE00016,86029076,85028076,84027131,1986029076,1985028076,1984027131,1986,02,9076,1985,02,8076,1984,02,7131,0,0
86PE00017,86029077,84027319,83025377,1986029077,1984027319,1983025377,1986,02,9077,1984,02,7319,1983,02,5377,0,0
86PE00018,86029078,84027319,83025377,1986029078,1984027319,1983025377,1986,02,9078,1984,02,7319,1983,02,5377,0,0
86PE00019,86029079,84027319,83025377,1986029079,1984027319,1983025377,1986,02,9079,1984,02,7319,1983,02,5377,0,0
86PE00020,86029080,84027219,79018556,1986029080,1984027219,1979018556,1986,02,9080,1984,02,7219,1979,01,8556,0,0
86PE00021,86029081,84027219,79018556,1986029081,1984027219,1979018556,1986,02,9081,1984,02,7219,1979,01,8556,0,0
86PE00022,86029082,84027004,84027174,1986029082,1984027004,1984027174,1986,02,9082,1984,02,7004,1984,02,7174,0,0
86PE00023,86029083,84027004,84027174,1986029083,1984027004,1984027174,1986,02,9083,1984,02,7004,1984,02,7174,0,0
86PE00024,86029084,84027004,84027174,1986029084,1984027004,1984027174,1986,02,9084,1984,02,7004,1984,02,7174,0,0
86PE00025,86029085,84027004,84027063,1986029085,1984027004,1984027063,1986,02,9085,1984,02,7004,1984,02,7063,0,0
86PE00026,86029086,84027004,84027063,1986029086,1984027004,1984027063,1986,02,9086,1984,02,7004,1984,02,7063,0,0
86PE00027,86029087,84027004,84027063,1986029087,1984027004,1984027063,1986,02,9087,1984,02,7004,1984,02,7063,0,0
86PE00028,86029088,85027833,82023302,1986029088,1985027833,1982023302,1986,02,9088,1985,02,7833,1982,02,3302,0,0
86PE00029,86029089,84027004,82023272,1986029089,1984027004,1982023272,1986,02,9089,1984,02,7004,1982,02,3272,0,0
86PE00030,86029090,84027004,82023272,1986029090,1984027004,1982023272,1986,02,9090,1984,02,7004,1982,02,3272,0,0
86PE00031,86029091,84027004,82023272,1986029091,1984027004,1982023272,1986,02,9091,1984,02,7004,1982,02,3272,0,0
86PE00032,86029092,84027286,84027247,1986029092,1984027286,1984027247,1986,02,9092,1984,02,7286,1984,02,7247,0,0
86PE00033,86029093,85028109,84027315,1986029093,1985028109,1984027315,1986,02,9093,1985,02,8109,1984,02,7315,0,0
86PE00034,86029094,85028109,84027315,1986029094,1985028109,1984027315,1986,02,9094,1985,02,8109,1984,02,7315,0,0
86PE00035,86029095,84027219,80020304,1986029095,1984027219,1980020304,1986,02,9095,1984,02,7219,1980,02,0304,0,0
86PE00036,86029096,84027004,83025172,1986029096,1984027004,1983025172,1986,02,9096,1984,02,7004,1983,02,5172,0,0
86PE00037,86029097,84027004,83025172,1986029097,1984027004,1983025172,1986,02,9097,1984,02,7004,1983,02,5172,0,0
86PE00038,86029098,85028138,84027088,1986029098,1985028138,1984027088,1986,02,9098,1985,02,8138,1984,02,7088,0,0
86PE00039,86029099,85028138,84027088,1986029099,1985028138,1984027088,1986,02,9099,1985,02,8138,1984,02,7088,0,0
86PE00040,86029100,84027286,84027203,1986029100,1984027286,1984027203,1986,02,9100,1984,02,7286,1984,02,7203,0,0
