UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
25PE00095,25,06,A2475,06,A1538,06,A0899,30,2025062475,2022061538,2020060899,2025062475,2022061538,2020060899,0,0
25PE00096,25,06,A2476,06,A0000,06,A2184,30,2025062476,         0,2024062184,2025062476,US06252184,2024062184,0,0
25PE00097,25,06,A2477,06,A0000,06,A2184,30,2025062477,         0,2024062184,2025062477,US06252184,2024062184,0,0
25PE00098,25,06,A2478,06,A1481,06,A1456,30,2025062478,2022061481,2021061456,2025062478,2022061481,2021061456,0,0
25PE00099,25,06,A2479,06,A1481,06,A0844,30,2025062479,2022061481,2020060844,2025062479,2022061481,2020060844,0,0
25PE00100,25,06,A2480,06,A1481,06,A0844,30,2025062480,2022061481,2020060844,2025062480,2022061481,2020060844,0,0
25PE00101,25,06,A2481,06,A1481,06,A0535,30,2025062481,2022061481,2019060535,2025062481,2022061481,2019060535,0,0
25PE00102,25,06,A2482,06,A1865,05,H9980,30,2025062482,2023061865,2018059980,2025062482,2023061865,2018059980,0,0
25PE00103,25,06,A2483,06,A1865,05,H9980,30,2025062483,2023061865,2018059980,2025062483,2023061865,2018059980,0,0
25PE00104,25,06,A2484,06,A1865,05,H9980,30,2025062484,2023061865,2018059980,2025062484,2023061865,2018059980,0,0
25PE00105,25,06,A2485,06,A2013,06,A1518,30,2025062485,2023062013,2022061518,2025062485,2023062013,2022061518,0,0
25PE00106,25,06,A2486,06,A2013,06,A1518,30,2025062486,2023062013,2022061518,2025062486,2023062013,2022061518,0,0
25PE00107,25,06,A2487,06,A2025,06,A1723,30,2025062487,2023062025,2022061723,2025062487,2023062025,2022061723,0,0
25PE00108,25,06,A2488,06,A2025,06,A1723,30,2025062488,2023062025,2022061723,2025062488,2023062025,2022061723,0,0
25PE00109,25,06,A2489,06,A2013,06,A1725,30,2025062489,2023062013,2022061725,2025062489,2023062013,2022061725,0,0
25PE00110,25,06,A2490,06,A1538,06,A1367,30,2025062490,2022061538,2021061367,2025062490,2022061538,2021061367,0,0
25PE00111,25,06,A2491,06,A1538,06,A1367,30,2025062491,2022061538,2021061367,2025062491,2022061538,2021061367,0,0
25PE00112,25,06,A2492,06,A1538,06,A1367,30,2025062492,2022061538,2021061367,2025062492,2022061538,2021061367,0,0
25PE00113,25,06,A2493,06,A1865,06,A1558,30,2025062493,2023061865,2022061558,2025062493,2023061865,2022061558,0,0
25PE00114,25,06,A2494,06,A1865,06,A1558,30,2025062494,2023061865,2022061558,2025062494,2023061865,2022061558,0,0
25PE00115,25,06,A2495,06,A1865,06,A1558,30,2025062495,2023061865,2022061558,2025062495,2023061865,2022061558,0,0
25PE00116,25,06,A2496,06,A0000,06,A2333,30,2025062496,         0,2024062333,2025062496,US06252333,2024062333,0,0
25PE00117,25,06,A2497,06,A1579,06,A1150,30,2025062497,2022061579,2021061150,2025062497,2022061579,2021061150,0,0
25PE00118,25,06,A2498,06,A1579,06,A1150,30,2025062498,2022061579,2021061150,2025062498,2022061579,2021061150,0,0
25PE00119,25,06,A2499,06,A1579,06,A1150,30,2025062499,2022061579,2021061150,2025062499,2022061579,2021061150,0,0
25PE00120,25,06,A2500,06,A2025,06,A1243,30,2025062500,2023062025,2021061243,2025062500,2023062025,2021061243,0,0
25PE00121,25,06,A2501,06,A2025,06,A1243,30,2025062501,2023062025,2021061243,2025062501,2023062025,2021061243,0,0
25PE00122,25,06,A2502,06,A1761,06,A1646,30,2025062502,2022061761,2022061646,2025062502,2022061761,2022061646,0,0
25PE00123,25,06,A2503,06,A1761,06,A1646,30,2025062503,2022061761,2022061646,2025062503,2022061761,2022061646,0,0
25PE00124,25,06,A2504,06,A1761,06,A1646,30,2025062504,2022061761,2022061646,2025062504,2022061761,2022061646,0,0
25PE00125,25,06,A2505,06,A2025,06,A1259,30,2025062505,2023062025,2021061259,2025062505,2023062025,2021061259,0,0
25PE00126,25,06,A2506,06,A1481,06,A1736,30,2025062506,2022061481,2022061736,2025062506,2022061481,2022061736,0,0
25PE00127,25,06,A2507,06,A1481,06,A1736,30,2025062507,2022061481,2022061736,2025062507,2022061481,2022061736,0,0
25PE00128,25,06,A2508,06,A2013,06,A1353,30,2025062508,2023062013,2021061353,2025062508,2023062013,2021061353,0,0
25PE00129,25,06,A2509,06,A2013,06,A1353,30,2025062509,2023062013,2021061353,2025062509,2023062013,2021061353,0,0
25PE00130,25,06,A2510,06,A2013,06,A1353,30,2025062510,2023062013,2021061353,2025062510,2023062013,2021061353,0,0
25PE00131,25,06,A2511,06,A1761,06,A2033,30,2025062511,2022061761,2023062033,2025062511,2022061761,2023062033,0,0
25PE00132,25,06,A2512,06,A1761,06,A2033,30,2025062512,2022061761,2023062033,2025062512,2022061761,2023062033,0,0
25PE00133,25,06,A2513,06,A1481,06,A1637,30,2025062513,2022061481,2022061637,2025062513,2022061481,2022061637,0,0
25PE00134,25,06,A2514,06,A1538,06,A1532,30,2025062514,2022061538,2022061532,2025062514,2022061538,2022061532,0,0
25PE00135,25,06,A2515,06,A1538,06,A1532,30,2025062515,2022061538,2022061532,2025062515,2022061538,2022061532,0,0
25PE00136,25,06,A2516,06,A1538,06,A1532,30,2025062516,2022061538,2022061532,2025062516,2022061538,2022061532,0,0
25PE00137,25,06,A2517,06,A1865,06,A1569,30,2025062517,2023061865,2022061569,2025062517,2023061865,2022061569,0,0
25PE00138,25,06,A2518,06,A1865,06,A1569,30,2025062518,2023061865,2022061569,2025062518,2023061865,2022061569,0,0
25PE00139,25,06,A2519,06,A0000,06,A2088,30,2025062519,         0,2024062088,2025062519,US06252088,2024062088,0,0
25PE00140,25,06,A2520,06,A1761,06,A1508,30,2025062520,2022061761,2022061508,2025062520,2022061761,2022061508,0,0
25PE00141,25,06,A2521,06,A1761,06,A1508,30,2025062521,2022061761,2022061508,2025062521,2022061761,2022061508,0,0
25PE00142,25,06,A2522,06,A1761,06,A1508,30,2025062522,2022061761,2022061508,2025062522,2022061761,2022061508,0,0
25PE00143,25,06,A2523,06,A2013,06,A2026,30,2025062523,2023062013,2023062026,2025062523,2023062013,2023062026,0,0
25PE00144,25,06,A2524,06,A1579,06,A1192,30,2025062524,2022061579,2021061192,2025062524,2022061579,2021061192,0,0
25PE00145,25,06,A2525,06,A1579,06,A0498,30,2025062525,2022061579,2019060498,2025062525,2022061579,2019060498,0,0
25PE00146,25,06,A2526,06,A1761,06,A1080,30,2025062526,2022061761,2021061080,2025062526,2022061761,2021061080,0,0
25PE00147,25,06,A2527,06,A1761,06,A1080,30,2025062527,2022061761,2021061080,2025062527,2022061761,2021061080,0,0
25PE00148,25,06,A2528,06,A1761,06,A1080,30,2025062528,2022061761,2021061080,2025062528,2022061761,2021061080,0,0
25PE00149,25,06,A2529,06,A0000,06,A2235,30,2025062529,         0,2024062235,2025062529,US06252235,2024062235,0,0
25PE00150,25,06,A2530,06,A1538,06,A1891,30,2025062530,2022061538,2023061891,2025062530,2022061538,2023061891,0,0
25PE00151,25,06,A2531,06,A2020,06,A1995,30,2025062531,2023062020,2023061995,2025062531,2023062020,2023061995,0,0
25PE00152,25,06,A2532,06,A2020,06,A1995,30,2025062532,2023062020,2023061995,2025062532,2023062020,2023061995,0,0
25PE00153,25,06,A2533,06,A2020,06,A0444,30,2025062533,2023062020,2019060444,2025062533,2023062020,2019060444,0,0
25PE00154,25,06,A2534,06,A2020,06,A0444,30,2025062534,2023062020,2019060444,2025062534,2023062020,2019060444,0,0
25PE00155,25,06,A2535,06,A2020,06,A0444,30,2025062535,2023062020,2019060444,2025062535,2023062020,2019060444,0,0
25PE00156,25,06,A2536,06,A0000,06,A2086,30,2025062536,         0,2024062086,2025062536,US06252086,2024062086,0,0
25PE00157,25,06,A2537,06,A2020,06,A1872,30,2025062537,2023062020,2023061872,2025062537,2023062020,2023061872,0,0
25PE00158,25,06,A2538,06,A2020,06,A1872,30,2025062538,2023062020,2023061872,2025062538,2023062020,2023061872,0,0
25PE00159,25,06,A2539,06,A0000,06,A2224,30,2025062539,         0,2024062224,2025062539,US06252224,2024062224,0,0
25PE00160,25,06,A2540,06,A0000,06,A2224,30,2025062540,         0,2024062224,2025062540,US06252224,2024062224,0,0
25PE00161,25,06,A2541,06,A2013,06,A1903,30,2025062541,2023062013,2023061903,2025062541,2023062013,2023061903,0,0
25PE00162,25,06,A2542,06,A1538,06,A1770,30,2025062542,2022061538,2023061770,2025062542,2022061538,2023061770,0,0
25PE00163,25,06,A2543,06,A1538,06,A1770,30,2025062543,2022061538,2023061770,2025062543,2022061538,2023061770,0,0
25PE00164,25,06,A2544,06,A2013,06,A1611,30,2025062544,2023062013,2022061611,2025062544,2023062013,2022061611,0,0
25PE00165,25,06,A2545,06,A2013,06,A1611,30,2025062545,2023062013,2022061611,2025062545,2023062013,2022061611,0,0
25PE00166,25,06,A2546,06,A2020,06,A1816,30,2025062546,2023062020,2023061816,2025062546,2023062020,2023061816,0,0
25PE00167,25,06,A2547,06,A2020,06,A1816,30,2025062547,2023062020,2023061816,2025062547,2023062020,2023061816,0,0
25PE00168,25,06,A2548,06,A0000,06,A2314,30,2025062548,         0,2024062314,2025062548,US06252314,2024062314,0,0
25PE00169,25,06,A2549,06,A2013,06,A1692,30,2025062549,2023062013,2022061692,2025062549,2023062013,2022061692,0,0
25PE00170,25,06,A2550,06,A2013,06,A1692,30,2025062550,2023062013,2022061692,2025062550,2023062013,2022061692,0,0
25PE00171,25,06,A2551,06,A1579,06,A1179,30,2025062551,2022061579,2021061179,2025062551,2022061579,2021061179,0,0
25PE00172,25,06,A2552,06,A1579,06,A1179,30,2025062552,2022061579,2021061179,2025062552,2022061579,2021061179,0,0
25PE00173,25,06,A2553,06,A2025,06,A1545,30,2025062553,2023062025,2022061545,2025062553,2023062025,2022061545,0,0
25PE00174,25,06,A2554,06,A1761,06,A0370,30,2025062554,2022061761,2019060370,2025062554,2022061761,2019060370,0,0
25PE00175,25,06,A2555,06,A1761,06,A0370,30,2025062555,2022061761,2019060370,2025062555,2022061761,2019060370,0,0
25PE00176,25,06,A2556,06,A1761,06,A0370,30,2025062556,2022061761,2019060370,2025062556,2022061761,2019060370,0,0
25PE00177,25,06,A2557,06,A1481,06,A1857,30,2025062557,2022061481,2023061857,2025062557,2022061481,2023061857,0,0
25PE00178,25,06,A2558,06,A1481,06,A1857,30,2025062558,2022061481,2023061857,2025062558,2022061481,2023061857,0,0
25PE00179,25,06,A2559,06,A2020,06,A1742,30,2025062559,2023062020,2022061742,2025062559,2023062020,2022061742,0,0
25PE00180,25,06,A2560,06,A2020,06,A1742,30,2025062560,2023062020,2022061742,2025062560,2023062020,2022061742,0,0
25PE00181,25,06,A2561,06,A1865,05,H9982,30,2025062561,2023061865,2018059982,2025062561,2023061865,2018059982,0,0
25PE00182,25,06,A2562,06,A1865,05,H9982,30,2025062562,2023061865,2018059982,2025062562,2023061865,2018059982,0,0
25PE00183,25,06,A2563,06,A2013,06,A2047,30,2025062563,2023062013,2023062047,2025062563,2023062013,2023062047,0,0
25PE00184,25,06,A2564,06,A1579,06,A1663,30,2025062564,2022061579,2022061663,2025062564,2022061579,2022061663,0,0
25PE00185,25,06,A2565,06,A1579,06,A1663,30,2025062565,2022061579,2022061663,2025062565,2022061579,2022061663,0,0
25PE00186,25,06,A2566,06,A1579,06,A1663,30,2025062566,2022061579,2022061663,2025062566,2022061579,2022061663,0,0
25PE00187,25,06,A2567,06,A1579,06,A1684,30,2025062567,2022061579,2022061684,2025062567,2022061579,2022061684,0,0
25PE00188,25,06,A2568,06,A1579,06,A1684,30,2025062568,2022061579,2022061684,2025062568,2022061579,2022061684,0,0
25PE00189,25,06,A2569,06,A1579,06,A1684,30,2025062569,2022061579,2022061684,2025062569,2022061579,2022061684,0,0
25PE00190,25,06,A2570,06,A1579,06,A1674,30,2025062570,2022061579,2022061674,2025062570,2022061579,2022061674,0,0
25PE00191,25,06,A2571,06,A1579,06,A1674,30,2025062571,2022061579,2022061674,2025062571,2022061579,2022061674,0,0
25PE00192,25,06,A2572,06,A1538,06,A1626,30,2025062572,2022061538,2022061626,2025062572,2022061538,2022061626,0,0
25PE00193,25,06,A2573,06,A1538,06,A1626,30,2025062573,2022061538,2022061626,2025062573,2022061538,2022061626,0,0
25PE00194,25,06,A2574,06,A1761,06,A1322,30,2025062574,2022061761,2021061322,2025062574,2022061761,2021061322,0,0
25PE00195,25,06,A2575,06,A2025,06,A1654,30,2025062575,2023062025,2022061654,2025062575,2023062025,2022061654,0,0
25PE00196,25,06,A2576,06,A2025,06,A0456,30,2025062576,2023062025,2019060456,2025062576,2023062025,2019060456,0,0
25PE00197,25,06,A2577,06,A2025,06,A0456,30,2025062577,2023062025,2019060456,2025062577,2023062025,2019060456,0,0
25PE00198,25,06,A2578,06,A1865,06,A0311,30,2025062578,2023061865,2018060311,2025062578,2023061865,2018060311,0,0
25PE00199,25,06,A2579,06,A1865,06,A0311,30,2025062579,2023061865,2018060311,2025062579,2023061865,2018060311,0,0
25PE00200,25,06,A2580,06,A1865,06,A0311,30,2025062580,2023061865,2018060311,2025062580,2023061865,2018060311,0,0
25PE00201,25,06,A2581,06,A2025,06,A1880,30,2025062581,2023062025,2023061880,2025062581,2023062025,2023061880,0,0
25PE00202,25,06,A2582,06,A2025,06,A1880,30,2025062582,2023062025,2023061880,2025062582,2023062025,2023061880,0,0
25PE00203,25,06,A2583,06,A1481,06,A1503,30,2025062583,2022061481,2022061503,2025062583,2022061481,2022061503,0,0
25PE00204,25,06,A2584,06,A1481,06,A1503,30,2025062584,2022061481,2022061503,2025062584,2022061481,2022061503,0,0
25PE00205,25,06,A2585,06,A2013,06,A2040,30,2025062585,2023062013,2023062040,2025062585,2023062013,2023062040,0,0
25PE00206,25,06,A2586,06,A2013,06,A2040,30,2025062586,2023062013,2023062040,2025062586,2023062013,2023062040,0,0
25PE00207,25,06,A2587,06,A1761,06,A1789,30,2025062587,2022061761,2023061789,2025062587,2022061761,2023061789,0,0
25PE00208,25,06,A2588,06,A1761,06,A1789,30,2025062588,2022061761,2023061789,2025062588,2022061761,2023061789,0,0
25PE00209,25,06,A2589,06,A1761,06,A1789,30,2025062589,2022061761,2023061789,2025062589,2022061761,2023061789,0,0
25PE00210,25,06,A2590,06,A1538,06,A0654,30,2025062590,2022061538,2019060654,2025062590,2022061538,2019060654,0,0
25PE00211,25,06,A2591,06,A1538,06,A0654,30,2025062591,2022061538,2019060654,2025062591,2022061538,2019060654,0,0
25PE00212,25,06,A2592,06,A1538,06,A0654,30,2025062592,2022061538,2019060654,2025062592,2022061538,2019060654,0,0
25PE00213,25,06,A2593,06,A0000,06,A2125,30,2025062593,         0,2024062125,2025062593,US06252125,2024062125,0,0
25PE00214,25,06,A2594,06,A0000,06,A2125,30,2025062594,         0,2024062125,2025062594,US06252125,2024062125,0,0
25PE00215,25,06,A2595,06,A1481,06,A0404,30,2025062595,2022061481,2019060404,2025062595,2022061481,2019060404,0,0
25PE00216,25,06,A2596,06,A1481,06,A0404,30,2025062596,2022061481,2019060404,2025062596,2022061481,2019060404,0,0
25PE00217,25,06,A2597,06,A2020,06,A1709,30,2025062597,2023062020,2022061709,2025062597,2023062020,2022061709,0,0
25PE00218,25,06,A2598,06,A2020,06,A1709,30,2025062598,2023062020,2022061709,2025062598,2023062020,2022061709,0,0
25PE00219,25,06,A2599,06,A0000,06,A2189,30,2025062599,         0,2024062189,2025062599,US06252189,2024062189,0,0
25PE00220,25,06,A2600,06,A0000,06,A2180,30,2025062600,         0,2024062180,2025062600,US06252180,2024062180,0,0
25PE00221,25,06,A2601,06,A0000,06,A2180,30,2025062601,         0,2024062180,2025062601,US06252180,2024062180,0,0
25PE00222,25,06,A2602,06,A0000,06,A2068,30,2025062602,         0,2024062068,2025062602,US06252068,2024062068,0,0
25PE00223,25,06,A2603,06,A0000,06,A2068,30,2025062603,         0,2024062068,2025062603,US06252068,2024062068,0,0
