UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
84PE00001,84025699,82020000,81021821,1984025699,US02821821,1981021821,1984,02,5699,1982,02,0000,1981,02,1821,0,0
84PE00002,84025700,82020000,81020956,1984025700,US02820956,1981020956,1984,02,5700,1982,02,0000,1981,02,0956,0,0
84PE00003,84025701,82020000,81020956,1984025701,US02820956,1981020956,1984,02,5701,1982,02,0000,1981,02,0956,0,0
84PE00004,84025702,82020000,80019932,1984025702,US02829932,1980019932,1984,02,5702,1982,02,0000,1980,01,9932,0,0
84PE00005,84025703,82020000,80020468,1984025703,US02820468,1980020468,1984,02,5703,1982,02,0000,1980,02,0468,0,0
84PE00006,84025704,82020000,80020468,1984025704,US02820468,1980020468,1984,02,5704,1982,02,0000,1980,02,0468,0,0
84PE00007,84025705,82020000,81021963,1984025705,US02821963,1981021963,1984,02,5705,1982,02,0000,1981,02,1963,0,0
84PE00008,84025706,82020000,82022259,1984025706,US02822259,1982022259,1984,02,5706,1982,02,0000,1982,02,2259,0,0
84PE00009,84025707,82020000,82022294,1984025707,US02822294,1982022294,1984,02,5707,1982,02,0000,1982,02,2294,0,0
84PE00010,84025708,82020000,82022496,1984025708,US02822496,1982022496,1984,02,5708,1982,02,0000,1982,02,2496,0,0
84PE00011,84025709,82020000,80019501,1984025709,US02829501,1980019501,1984,02,5709,1982,02,0000,1980,01,9501,0,0
84PE00012,84025710,82020000,80019677,1984025710,US02829677,1980019677,1984,02,5710,1982,02,0000,1980,01,9677,0,0
84PE00013,84025711,82020000,80019677,1984025711,US02829677,1980019677,1984,02,5711,1982,02,0000,1980,01,9677,0,0
84PE00014,84025712,82020000,79017830,1984025712,US02827830,1979017830,1984,02,5712,1982,02,0000,1979,01,7830,0,0
