UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
67PE00001,67102636,65000000,64862328,1967102636,US00652328,1964862328,1967,10,2636,1965,00,0000,1964,86,2328,0,0
67PE00002,67102637,65000000,64840708,1967102637,US00650708,1964840708,1967,10,2637,1965,00,0000,1964,84,0708,0,0
67PE00003,67102638,65000000,59144901,1967102638,US00654901,1959144901,1967,10,2638,1965,00,0000,1959,14,4901,0,0
67PE00004,67116303,65116208,64116152,1967116303,1965116208,1964116152,1967,11,6303,1965,11,6208,1964,11,6152,0,0
67PE00005,67116304,65116208,64116152,1967116304,1965116208,1964116152,1967,11,6304,1965,11,6208,1964,11,6152,0,0
67PE00006,67116305,65116231,60115497,1967116305,1965116231,1960115497,1967,11,6305,1965,11,6231,1960,11,5497,0,0
67PE00007,67116306,65116231,60115497,1967116306,1965116231,1960115497,1967,11,6306,1965,11,6231,1960,11,5497,0,0
67PE00008,67116307,65116161,59115263,1967116307,1965116161,1959115263,1967,11,6307,1965,11,6161,1959,11,5263,0,0
67PE00009,67116308,65116161,59115263,1967116308,1965116161,1959115263,1967,11,6308,1965,11,6161,1959,11,5263,0,0
67PE00010,67116309,65116161,64116132,1967116309,1965116161,1964116132,1967,11,6309,1965,11,6161,1964,11,6132,0,0
67PE00011,67116310,65116161,64116132,1967116310,1965116161,1964116132,1967,11,6310,1965,11,6161,1964,11,6132,0,0
67PE00012,67116311,65116208,60115562,1967116311,1965116208,1960115562,1967,11,6311,1965,11,6208,1960,11,5562,0,0
67PE00013,67116312,65116208,60115562,1967116312,1965116208,1960115562,1967,11,6312,1965,11,6208,1960,11,5562,0,0
67PE00014,67116313,65116237,64116093,1967116313,1965116237,1964116093,1967,11,6313,1965,11,6237,1964,11,6093,0,0
67PE00015,67116314,65116212,62115814,1967116314,1965116212,1962115814,1967,11,6314,1965,11,6212,1962,11,5814,0,0
67PE00016,67116315,65116176,59115348,1967116315,1965116176,1959115348,1967,11,6315,1965,11,6176,1959,11,5348,0,0
67PE00017,67116316,65116176,59115348,1967116316,1965116176,1959115348,1967,11,6316,1965,11,6176,1959,11,5348,0,0
67PE00018,67116317,65116212,64116044,1967116317,1965116212,1964116044,1967,11,6317,1965,11,6212,1964,11,6044,0,0
67PE00019,67116318,65116231,61115709,1967116318,1965116231,1961115709,1967,11,6318,1965,11,6231,1961,11,5709,0,0
67PE00020,67116319,65116231,61115709,1967116319,1965116231,1961115709,1967,11,6319,1965,11,6231,1961,11,5709,0,0
67PE00021,67116320,65116176,56114752,1967116320,1965116176,1956114752,1967,11,6320,1965,11,6176,1956,11,4752,0,0
67PE00022,67116321,65116176,62115786,1967116321,1965116176,1962115786,1967,11,6321,1965,11,6176,1962,11,5786,0,0
67PE00023,67116322,65116176,62115786,1967116322,1965116176,1962115786,1967,11,6322,1965,11,6176,1962,11,5786,0,0
67PE00024,67116323,62115747,62115758,1967116323,1962115747,1962115758,1967,11,6323,1962,11,5747,1962,11,5758,0,0
67PE00025,67116324,62115747,62115758,1967116324,1962115747,1962115758,1967,11,6324,1962,11,5747,1962,11,5758,0,0
67PE00026,67116325,65116195,64116149,1967116325,1965116195,1964116149,1967,11,6325,1965,11,6195,1964,11,6149,0,0
67PE00027,67116326,65116195,64116149,1967116326,1965116195,1964116149,1967,11,6326,1965,11,6195,1964,11,6149,0,0
67PE00028,67116327,65116195,64116149,1967116327,1965116195,1964116149,1967,11,6327,1965,11,6195,1964,11,6149,0,0
67PE00029,67116328,65116227,62115762,1967116328,1965116227,1962115762,1967,11,6328,1965,11,6227,1962,11,5762,0,0
67PE00030,67116329,65116210,64116154,1967116329,1965116210,1964116154,1967,11,6329,1965,11,6210,1964,11,6154,0,0
67PE00031,67116330,65116210,64116150,1967116330,1965116210,1964116150,1967,11,6330,1965,11,6210,1964,11,6150,0,0
67PE00032,67116331,65116162,61115683,1967116331,1965116162,1961115683,1967,11,6331,1965,11,6162,1961,11,5683,0,0
67PE00033,67116332,64116036,64116103,1967116332,1964116036,1964116103,1967,11,6332,1964,11,6036,1964,11,6103,0,0
67PE00034,67116333,65116163,64116148,1967116333,1965116163,1964116148,1967,11,6333,1965,11,6163,1964,11,6148,0,0
67PE00035,67116334,65116212,64116100,1967116334,1965116212,1964116100,1967,11,6334,1965,11,6212,1964,11,6100,0,0
67PE00036,67116335,65116212,64116100,1967116335,1965116212,1964116100,1967,11,6335,1965,11,6212,1964,11,6100,0,0
67PE00037,67116336,65116208,61115727,1967116336,1965116208,1961115727,1967,11,6336,1965,11,6208,1961,11,5727,0,0
67PE00038,67116337,65116208,61115727,1967116337,1965116208,1961115727,1967,11,6337,1965,11,6208,1961,11,5727,0,0
67PE00039,67116338,65116195,58115132,1967116338,1965116195,1958115132,1967,11,6338,1965,11,6195,1958,11,5132,0,0
67PE00040,67116339,65116195,58115132,1967116339,1965116195,1958115132,1967,11,6339,1965,11,6195,1958,11,5132,0,0
67PE00041,67116340,65116227,64116141,1967116340,1965116227,1964116141,1967,11,6340,1965,11,6227,1964,11,6141,0,0
