UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
79PE00001,79018361,77015735,77015686,1979018361,1977015735,1977015686,1979,01,8361,1977,01,5735,1977,01,5686,0,0
79PE00002,79018362,77015735,77015686,1979018362,1977015735,1977015686,1979,01,8362,1977,01,5735,1977,01,5686,0,0
79PE00003,79018372,78017229,77015951,1979018372,1978017229,1977015951,1979,01,8372,1978,01,7229,1977,01,5951,0,0
79PE00004,79018373,78017137,76014557,1979018373,1978017137,1976014557,1979,01,8373,1978,01,7137,1976,01,4557,0,0
79PE00005,79018374,78017137,76014557,1979018374,1978017137,1976014557,1979,01,8374,1978,01,7137,1976,01,4557,0,0
79PE00006,79018375,78017229,77015724,1979018375,1978017229,1977015724,1979,01,8375,1978,01,7229,1977,01,5724,0,0
79PE00007,79018376,78017229,77015724,1979018376,1978017229,1977015724,1979,01,8376,1978,01,7229,1977,01,5724,0,0
79PE00008,79018378,77015565,77015778,1979018378,1977015565,1977015778,1979,01,8378,1977,01,5565,1977,01,5778,0,0
79PE00009,79018379,77015565,77015778,1979018379,1977015565,1977015778,1979,01,8379,1977,01,5565,1977,01,5778,0,0
79PE00010,79018385,75014274,75013791,1979018385,1975014274,1975013791,1979,01,8385,1975,01,4274,1975,01,3791,0,0
79PE00011,79018386,75014274,75013791,1979018386,1975014274,1975013791,1979,01,8386,1975,01,4274,1975,01,3791,0,0
79PE00012,79018387,75014274,75013791,1979018387,1975014274,1975013791,1979,01,8387,1975,01,4274,1975,01,3791,0,0
79PE00013,79018388,75013809,75014168,1979018388,1975013809,1975014168,1979,01,8388,1975,01,3809,1975,01,4168,0,0
79PE00014,79018389,77015735,77015708,1979018389,1977015735,1977015708,1979,01,8389,1977,01,5735,1977,01,5708,0,0
79PE00015,79018390,77015565,75013660,1979018390,1977015565,1975013660,1979,01,8390,1977,01,5565,1975,01,3660,0,0
79PE00016,79018391,77015565,75013660,1979018391,1977015565,1975013660,1979,01,8391,1977,01,5565,1975,01,3660,0,0
79PE00017,79018393,78017068,77015725,1979018393,1978017068,1977015725,1979,01,8393,1978,01,7068,1977,01,5725,0,0
79PE00018,79018394,78017068,77015725,1979018394,1978017068,1977015725,1979,01,8394,1978,01,7068,1977,01,5725,0,0
79PE00019,79018397,75014274,75013866,1979018397,1975014274,1975013866,1979,01,8397,1975,01,4274,1975,01,3866,0,0
79PE00020,79018398,75014274,75013866,1979018398,1975014274,1975013866,1979,01,8398,1975,01,4274,1975,01,3866,0,0
79PE00021,79018399,78017068,76014685,1979018399,1978017068,1976014685,1979,01,8399,1978,01,7068,1976,01,4685,0,0
79PE00022,79018400,78017068,76014685,1979018400,1978017068,1976014685,1979,01,8400,1978,01,7068,1976,01,4685,0,0
79PE00023,79018401,77015565,76014913,1979018401,1977015565,1976014913,1979,01,8401,1977,01,5565,1976,01,4913,0,0
79PE00024,79018402,77015565,76014913,1979018402,1977015565,1976014913,1979,01,8402,1977,01,5565,1976,01,4913,0,0
79PE00025,79018403,75013809,71010634,1979018403,1975013809,1971010634,1979,01,8403,1975,01,3809,1971,01,0634,0,0
79PE00026,79018404,75013809,71010634,1979018404,1975013809,1971010634,1979,01,8404,1975,01,3809,1971,01,0634,0,0
79PE00027,79018405,75013809,71010634,1979018405,1975013809,1971010634,1979,01,8405,1975,01,3809,1971,01,0634,0,0
79PE00028,79018406,77015939,76014716,1979018406,1977015939,1976014716,1979,01,8406,1977,01,5939,1976,01,4716,0,0
79PE00029,79018407,75013809,71010730,1979018407,1975013809,1971010730,1979,01,8407,1975,01,3809,1971,01,0730,0,0
79PE00030,79018408,75013809,71010730,1979018408,1975013809,1971010730,1979,01,8408,1975,01,3809,1971,01,0730,0,0
79PE00031,79018409,75013809,71010730,1979018409,1975013809,1971010730,1979,01,8409,1975,01,3809,1971,01,0730,0,0
79PE00032,79018410,77015939,76015078,1979018410,1977015939,1976015078,1979,01,8410,1977,01,5939,1976,01,5078,0,0
79PE00033,79018411,77015939,76015078,1979018411,1977015939,1976015078,1979,01,8411,1977,01,5939,1976,01,5078,0,0
79PE00034,79018412,75014274,74013495,1979018412,1975014274,1974013495,1979,01,8412,1975,01,4274,1974,01,3495,0,0
79PE00035,79018413,75014274,74013495,1979018413,1975014274,1974013495,1979,01,8413,1975,01,4274,1974,01,3495,0,0
79PE00036,79018414,78017068,77015736,1979018414,1978017068,1977015736,1979,01,8414,1978,01,7068,1977,01,5736,0,0
79PE00037,79018415,75013809,74013245,1979018415,1975013809,1974013245,1979,01,8415,1975,01,3809,1974,01,3245,0,0
79PE00038,79018416,75013809,74013245,1979018416,1975013809,1974013245,1979,01,8416,1975,01,3809,1974,01,3245,0,0
