UID,LAMB,SIRE,DAM
57PE00001,57101991,54114150,53101792
57PE00002,57101992,54114150,53101792
57PE00003,57101993,54141575,54101760
57PE00004,57101994,52140396,55101835
57PE00005,57101995,55114375,55101869
57PE00006,57101996,55142504,48101638
57PE00007,57101997,55114409,53101794
57PE00008,57101998,55142724,52101671
57PE00009,57101999,55142724,52101671
57PE00010,57102000,52140396,54101728
57PE00011,57102001,55142756,52101688
57PE00012,57102002,55114375,54101731
57PE00013,57102003,55114458,55101888
57PE00014,57102004,56142916,55101874
57PE00015,57102005,55142516,53101793
57PE00016,57102006,55142516,53101793
57PE00017,57102007,55114375,54101789
57PE00018,57102008,56114654,55101857
57PE00019,57102009,55142776,55101885
57PE00020,57102010,54141575,55101829
57PE00021,57102011,53141470,54101758
57PE00022,57102012,55114520,55101873
57PE00023,57102013,55142461,54101778
57PE00024,57102014,55142756,52101655
57PE00025,57102015,55142756,52101655
57PE00026,57102016,55142516,51101646
57PE00027,57102017,53141470,55101822
57PE00028,57102018,55114411,52101691
57PE00029,57102019,55142724,52101676
57PE00030,57102020,55142724,52101697
57PE00031,57102021,55142756,52101653
57PE00032,57102022,55142374,54101759
57PE00033,57102023,55114377,52101659
57PE00034,57102024,55114377,52101659
57PE00035,57102025,55142504,52101696
57PE00036,57102026,55114458,54101733
57PE00037,57102027,55142406,55101828
57PE00038,57102028,55142516,52101673
57PE00039,57102029,55142504,52101658
57PE00040,57102030,55142756,52101672
57PE00041,57102031,55142756,52101672
57PE00042,57102032,55114377,52101689
57PE00043,57102033,55142461,55101854
57PE00044,57102034,55142374,55101827
57PE00045,57102035,52140603,54101719
57PE00046,57102036,55114377,52101706
57PE00047,57102037,55142406,54101743
57PE00048,57102038,52140396,54101762
57PE00049,57102039,55142516,52101687
57PE00050,57102040,56142916,54101757
57PE00051,57102041,55114411,52101694
57PE00052,57102042,54114150,52101690
57PE00053,57102043,55142374,54101710
57PE00054,57102044,54114150,52101663
57PE00055,57102045,54114150,52101663
57PE00056,57102046,55142583,55101844
57PE00057,57102047,55114409,52101668
57PE00058,57102048,55142435,54101756
57PE00059,57102049,55142406,55101821
57PE00060,57102050,54114150,52101695
57PE00061,57102051,54114150,52101695
57PE00062,57102052,55142724,52101666
57PE00063,57102053,55114409,52101701
57PE00064,57102054,55114411,52101682
57PE00065,57102055,55114411,52101682
57PE00066,57102056,55114411,52101702
57PE00067,57102057,55114411,52101702
57PE00068,57102058,53141470,52101650
57PE00069,57102059,55114409,52101685
57PE00070,57102060,55114409,52101685
57PE00071,57102061,55114458,55101816
57PE00072,57102062,52140603,54101781
57PE00073,57102063,54141575,51101647
57PE00074,57102064,54141575,51101647
57PE00075,57102065,55114520,55101803
57PE00076,57102066,52140603,55101868
57PE00077,57102067,55142583,51101644
57PE00078,57102068,55142583,54101766
57PE00079,57102069,54141596,54101724
57PE00080,57102070,55142435,55101817
57PE00081,57102071,55114377,52101692
57PE00082,57102072,55114377,52101692
57PE00083,57102073,56142916,55101806
57PE00084,57102074,55142435,55101887
57PE00085,57102075,55142776,55101812
57PE00086,57114830,55114520,50113262
57PE00087,57114831,55114520,50113262
57PE00088,57114832,55114375,52113628
57PE00089,57114833,55114375,52113628
57PE00090,57114834,54114150,53113910
57PE00091,57114835,54114110,53114061
57PE00092,57114836,55114458,52113731
57PE00093,57114837,54114110,53114036
57PE00094,57114838,55114375,53113828
57PE00095,57114839,54114110,53113953
57PE00096,57114840,54114110,53113953
57PE00097,57114841,54114179,52113728
57PE00098,57114842,56114654,54114241
57PE00099,57114843,55114520,53113965
57PE00100,57114844,54114179,55114594
57PE00101,57114845,54114110,50113178
57PE00102,57114846,54114110,50113178
57PE00103,57114847,54114110,55114590
57PE00104,57114848,54114179,54114180
57PE00105,57114849,54114169,55114447
57PE00106,57114850,54114169,53113961
57PE00107,57114851,54114179,54114142
57PE00108,57114852,54114169,54114134
57PE00109,57114853,54114150,49112913
57PE00110,57114854,55114520,54114195
57PE00111,57114855,54114150,54114285
57PE00112,57114856,54114110,50113124
57PE00113,57114857,54114169,54114103
57PE00114,57114858,54114328,53113950
57PE00115,57114859,54114150,51113458
57PE00116,57114860,54114150,51113458
57PE00117,57114861,54114328,54114335
57PE00118,57114862,55114458,53113963
57PE00119,57114863,54114110,55114441
57PE00120,57114864,55114375,54114334
57PE00121,57114865,55114520,55114437
57PE00122,57114866,56114654,50113256
57PE00123,57114867,56114654,50113256
57PE00124,57114868,54114150,53114045
57PE00125,57114869,54114150,52113670
57PE00126,57114870,55114377,51113344
57PE00127,57114871,54114110,54114201
57PE00128,57114872,54114110,54114201
57PE00129,57114873,54114328,51113495
57PE00130,57114874,54114110,54114279
57PE00131,57114875,55114520,55114462
57PE00132,57114876,55114520,50113098
57PE00133,57114877,55114520,50113098
57PE00134,57114878,55114375,51113471
57PE00135,57114879,54114150,55114405
57PE00136,57114880,55114377,53113887
57PE00137,57114881,54114169,51113346
57PE00138,57114882,55114458,51113468
57PE00139,57114883,55114458,51113468
57PE00140,57114884,56114654,53113901
57PE00141,57114885,54114179,55114444
57PE00142,57114886,54114150,54114256
57PE00143,57114887,54114179,54114303
57PE00144,57114888,55114375,53113993
57PE00145,57114889,55114520,53113861
57PE00146,57114890,54114179,52113696
57PE00147,57114891,54114169,54114306
57PE00148,57114892,55114375,51113314
57PE00149,57114893,56114654,55114469
57PE00150,57114894,54114328,54114255
57PE00151,57114895,54114328,54114255
57PE00152,57114896,55114432,53113940
57PE00153,57114897,55114432,53113940
57PE00154,57114898,54114150,51113519
57PE00155,57114899,54114150,51113519
57PE00156,57114900,56114654,50113235
57PE00157,57114901,56114654,50113235
57PE00158,57114902,54114179,48112634
57PE00159,57114903,54114179,48112634
57PE00160,57114904,54114169,51113354
57PE00161,57114905,55114375,55114486
57PE00162,57114906,54114179,55114389
57PE00163,57114907,54114169,55114593
57PE00164,57114908,55114458,51113501
57PE00165,57114909,55114458,51113501
57PE00166,57114910,55114409,54114109
57PE00167,57114911,54114150,50113090
57PE00168,57114912,55114520,55114393
57PE00169,57114913,54114150,52113686
57PE00170,57114914,54114169,53113903
57PE00171,57114915,54114110,54114356
