UID,LAMB,SIRE,DAM
97PE00001,97043974,95041985,96043313
97PE00002,97043975,95041985,96043313
97PE00003,97043976,95042059,96043293
97PE00004,97043977,95042059,96043293
97PE00005,97043978,95042059,96043343
97PE00006,97043979,95041985,96042884
97PE00007,97043980,95041985,96042884
97PE00008,97043981,95042059,96043546
97PE00009,97043982,95042059,96043546
97PE00010,97043983,95041985,96043547
97PE00011,97043984,95041985,96043547
97PE00012,97043985,95041985,96043198
97PE00013,97043986,95042059,96043318
97PE00014,97043987,95042059,96043318
97PE00015,97043988,95042059,96042919
97PE00016,97043989,95041985,96042912
97PE00017,97043990,95041985,96042912
97PE00018,97043991,95042059,96043437
97PE00019,97043992,95042059,96042934
97PE00020,97043993,95042059,96042934
97PE00021,97043994,95041985,96042949
97PE00022,97043995,95041985,96042949
97PE00023,97043996,95041985,96043470
97PE00024,97043997,95042059,96042839
97PE00025,97043998,95042059,96042839
97PE00026,97043999,95041985,96043000
97PE00027,97044000,95041985,96043000
97PE00028,97044001,95042059,96043526
97PE00029,97044002,95042059,96043526
97PE00030,97044003,95041985,96043300
97PE00031,97044004,95041985,96043300
97PE00032,97044005,95041985,96043533
97PE00033,97044006,95041985,96043533
97PE00034,97044007,95042059,96043035
97PE00035,97044008,95042059,96043489
97PE00036,97044009,95042059,96043489
97PE00037,97044010,95041985,96043660
97PE00038,97044011,95042059,96042873
97PE00039,97044012,95042059,96042873
97PE00040,97044013,95042059,96042961
97PE00041,97044014,95042059,96042961
97PE00042,97044015,95042059,96043168
97PE00043,97044016,95042059,96043168
97PE00044,97044017,95042059,96043509
97PE00045,97044018,95042059,96043145
97PE00046,97044019,95042059,96043145
97PE00047,97044020,95041985,96042877
97PE00048,97044021,95041985,96042877
97PE00049,97044022,95042059,96043388
97PE00050,97044023,95042059,96043388
97PE00051,97044024,95042059,96043159
97PE00052,97044025,95041985,96043427
97PE00053,97044026,95041985,96043113
97PE00054,97044027,95041985,96043113
97PE00055,97044028,95041985,96043196
97PE00056,97044029,95041985,96043196
97PE00057,97044030,95042059,96043449
97PE00058,97044031,95042059,96043014
97PE00059,97044032,95042059,96043014
97PE00060,97044033,95042059,96042879
97PE00061,97044034,95042059,96042879
97PE00062,97044035,95042059,96042846
97PE00063,97044036,95042059,96042846
97PE00064,97044037,95041985,96043400
97PE00065,97044038,95041985,96043400
97PE00066,97044039,95042059,96043464
97PE00067,97044040,95042059,96043464
97PE00068,97044041,95041985,96043280
97PE00069,97044042,95041985,96043280
97PE00070,97044043,95041985,96043409
97PE00071,97044044,95042059,96043161
97PE00072,97044045,95042059,96043161
97PE00073,97044046,95042059,96043587
97PE00074,97044047,95041985,96043504
97PE00075,97044048,95041985,96043604
97PE00076,97044049,95041985,96043604
97PE00077,97044050,95042059,96043297
97PE00078,97044051,95042059,96043297
97PE00079,97044052,95041985,96043590
97PE00080,97044053,95041985,96043590
97PE00081,97044054,95042059,96043102
97PE00082,97044055,95042059,96043102
97PE00083,97044056,95042059,96043102
97PE00084,97044057,95042059,96043215
97PE00085,97044058,95042059,96043215
97PE00086,97044059,95042191,95042000
97PE00087,97044060,95042191,95042000
97PE00088,97044061,95041985,96042885
97PE00089,97044062,95041985,96042885
97PE00090,97044063,95041985,96042851
97PE00091,97044064,95041985,96042851
97PE00092,97044065,95042059,96042908
97PE00093,97044066,95042059,96043518
97PE00094,97044067,95042059,96043116
97PE00095,97044068,95042059,96043116
97PE00096,97044069,95041985,96042970
97PE00097,97044070,95041985,96042970
97PE00098,97044071,95042059,96043659
97PE00099,97044072,95042059,96043481
97PE00100,97044073,95042059,96043481
97PE00101,97044074,95000214,95042243
97PE00102,97044075,95000214,95042243
97PE00103,97044076,95000050,90034878
97PE00104,97044077,95000050,90034878
97PE00105,97044078,95042074,93039721
97PE00106,97044079,95042074,93039721
97PE00107,97044080,95042096,95041855
97PE00108,97044081,95042096,95041855
97PE00109,97044082,95042191,91037133
97PE00110,97044083,95042191,91037133
97PE00111,97044084,95042191,91037133
97PE00112,97044085,95041985,96043570
97PE00113,97044086,95041985,96043570
97PE00114,97044087,95000214,94041151
97PE00115,97044088,95000214,94041151
97PE00116,97044089,95000214,94041151
97PE00117,97044090,95000214,93040214
97PE00118,97044091,95000214,93040214
97PE00119,97044092,95000214,93040214
97PE00120,97044093,95041985,96043320
97PE00121,97044094,95041985,96043320
97PE00122,97044095,95041999,95041920
97PE00123,97044096,95041999,95041920
97PE00124,97044097,95000214,95042162
97PE00125,97044098,95000214,95042162
97PE00126,97044099,95000214,95042162
97PE00127,97044100,95000214,95042050
97PE00128,97044101,95000214,95042050
97PE00129,97044102,95000214,95042050
97PE00130,97044103,95041985,96043618
97PE00131,97044104,95041985,96043618
97PE00132,97044105,95041985,96043432
