UID,LAMB,SIRE,DAM
61PE00001,61102478,59000000,57143893
61PE00002,61102479,59000000,57411877
61PE00003,61102480,57910122,57102021
61PE00004,61102481,55142461,58102183
61PE00005,61102482,58115223,59102232
61PE00006,61102483,60145403,56101972
61PE00007,61102484,60145403,56101972
61PE00008,61102485,56143087,56101962
61PE00009,61102486,56143087,56101962
61PE00010,61102487,57144015,57102005
61PE00011,61102488,59115229,59102244
61PE00012,61102489,58144184,59102261
61PE00013,61102490,59145035,55101868
61PE00014,61102491,56142928,57102023
61PE00015,61102492,57143735,57101996
61PE00016,61102494,59115229,57102028
61PE00017,61102495,59115324,58102145
61PE00018,61102496,59144855,57102073
61PE00019,61102497,59145035,59102273
61PE00020,61102498,56143220,59102340
61PE00021,61102499,58115102,55101867
61PE00022,61102500,56143087,58102161
61PE00023,61102501,59144762,54101758
61PE00024,61102502,59144762,54101758
61PE00025,61102503,57143667,58102177
61PE00026,61102504,59144739,59102233
61PE00027,61102505,59145082,58102141
61PE00028,61102506,59145082,58102141
61PE00029,61102507,59115345,55101803
61PE00030,61102508,59115345,55101803
61PE00031,61102509,58115055,54101789
61PE00032,61102510,59144739,58102135
61PE00033,61102511,59115229,54101731
61PE00034,61102512,59115229,54101731
61PE00035,61102513,59144673,57102072
61PE00036,61102514,59144673,57102072
61PE00037,61102515,58144116,56101935
61PE00038,61102516,59145177,57102017
61PE00039,61102517,59145177,57102017
61PE00040,61102518,57143735,58102184
61PE00041,61102519,59115373,57102048
61PE00042,61102520,59144739,54101759
61PE00043,61102521,59144739,54101759
61PE00044,61102523,58115038,56101967
61PE00045,61102524,58115038,56101967
61PE00046,61102525,59144855,59102265
61PE00047,61102526,59115381,55101887
61PE00048,61102528,59144855,55101821
61PE00049,61102529,59144855,55101821
61PE00050,61102530,58115055,57102051
61PE00051,61102531,58115055,57102051
61PE00052,61102532,59145005,57102003
61PE00053,61102533,59145005,57102003
61PE00054,61102534,59144807,57102047
61PE00055,61102535,59144807,57102047
61PE00056,61102536,59115250,55101844
61PE00057,61102537,58115223,54101728
61PE00058,61102538,58115223,54101728
61PE00059,61102539,58115223,54101728
