UID,LAMB,SIRE,DAM
95PE00001,95000001,93000000,90100619
95PE00002,95000002,93000000,92102351
95PE00003,95041762,93039716,94040858
95PE00004,95041763,93039716,94041250
95PE00005,95041764,93039716,94041085
95PE00006,95041765,93039716,94041085
95PE00007,95041766,93039716,94040774
95PE00008,95041767,93039716,94040719
95PE00009,95041768,93039720,93040051
95PE00010,95041769,94637245,93039807
95PE00011,95041770,93040560,93040445
95PE00012,95041771,92009217,87031622
95PE00013,95041772,92009217,87031622
95PE00014,95041773,93039898,90034873
95PE00015,95041774,93039898,90034873
95PE00016,95041775,93039716,94040911
95PE00017,95041776,93040485,93040252
95PE00018,95041777,93040485,93040252
95PE00019,95041778,93039883,90034699
95PE00020,95041779,93039883,90034699
95PE00021,95041780,93040099,92038869
95PE00022,95041781,93040099,92038869
95PE00023,95041782,91810468,87031641
95PE00024,95041783,91810468,87031641
95PE00025,95041784,91810468,87031641
95PE00026,95041785,93040038,91036655
95PE00027,95041786,93040038,91036655
95PE00028,95041787,93040118,89033674
95PE00029,95041788,93040118,89033674
95PE00030,95041789,93040478,93040480
95PE00031,95041790,93039883,93039749
95PE00032,95041791,93039883,93039749
95PE00033,95041792,93040161,91036769
95PE00034,95041793,93040161,91036769
95PE00035,95041794,93040161,91036769
95PE00036,95041795,93039892,91036689
95PE00037,95041796,93040118,91037452
95PE00038,95041797,93039898,88032319
95PE00039,95041798,93039898,88032319
95PE00040,95041799,93040161,93040120
95PE00041,95041800,93040099,93039714
95PE00042,95041801,93040099,93039714
95PE00043,95041802,93040560,93040355
95PE00044,95041803,93040560,93040355
95PE00045,95041804,93040560,93040255
95PE00046,95041805,93040560,93040255
95PE00047,95041806,93039716,94040786
95PE00048,95041807,93039786,90034851
95PE00049,95041808,93039786,90034851
95PE00050,95041809,93039786,90034851
95PE00051,95041810,93040560,93040541
95PE00052,95041811,93040560,93040541
95PE00053,95041812,93039832,91037155
95PE00054,95041813,93039832,91037155
95PE00055,95041814,93040478,93040550
95PE00056,95041815,94637245,93039757
95PE00057,95041816,94637245,93039757
95PE00058,95041817,93040054,93039984
95PE00059,95041818,93040054,93039984
95PE00060,95041819,93039898,90035059
95PE00061,95041820,93039898,90035059
95PE00062,95041821,93039898,90035059
95PE00063,95041822,93040038,93039743
95PE00064,95041823,93039819,91037260
95PE00065,95041824,93039819,91037260
95PE00066,95041825,93040043,90035467
95PE00067,95041826,93040043,90035467
95PE00068,95041827,93039819,93039738
95PE00069,95041828,93039819,93039738
95PE00070,95041829,93039892,90035598
95PE00071,95041830,93039892,90035598
95PE00072,95041831,93040560,93040332
95PE00073,95041832,93040560,93040332
95PE00074,95041833,93039734,93039968
95PE00075,95041834,93039734,93039968
95PE00076,95041835,93039716,94041026
95PE00077,95041836,93039898,93039914
95PE00078,95041837,93039898,93039914
95PE00079,95041838,93039716,94040805
95PE00080,95041839,93040485,93040366
95PE00081,95041840,93040485,93040366
95PE00082,95041841,93039716,94040929
95PE00083,95041842,93039898,88032159
95PE00084,95041843,93039898,88032159
95PE00085,95041844,93039716,94040695
95PE00086,95041845,93039716,94040695
95PE00087,95041846,93040118,88032306
95PE00088,95041847,93040118,88032306
95PE00089,95041848,93040118,88032306
95PE00090,95041849,94041264,94041236
95PE00091,95041850,93040485,93040354
95PE00092,95041851,93040485,93040354
95PE00093,95041852,93039716,94041408
95PE00094,95041853,93039832,90035301
95PE00095,95041854,93039832,90035301
95PE00096,95041855,93039898,93040166
95PE00097,95041856,93039898,93040166
95PE00098,95041857,93040038,93039897
95PE00099,95041858,93040038,93039897
95PE00100,95041859,93040485,93040551
95PE00101,95041860,93040485,93040551
95PE00102,95041861,93040043,89033960
95PE00103,95041862,93040043,89033960
95PE00104,95041863,93040043,89033960
95PE00105,95041864,93040043,89033960
95PE00106,95041865,93039720,91037038
95PE00107,95041866,93039720,91037038
95PE00108,95041867,93039720,91037038
95PE00109,95041868,93039898,92038451
95PE00110,95041869,93039898,92038451
95PE00111,95041870,93039898,92038451
95PE00112,95041871,93039720,92038760
95PE00113,95041872,94444244,94041096
95PE00114,95041873,93039716,94040709
95PE00115,95041874,93040386,93040520
95PE00116,95041875,93040386,93040520
95PE00117,95041876,93039734,91037232
95PE00118,95041877,93039734,91037232
95PE00119,95041878,94041297,94041232
95PE00120,95041879,94041297,94041232
