UID,LAMB,SIRE,DAM
75PE00001,75188805,73187717,67182665
75PE00002,75188806,74188578,72187166
75PE00003,75188807,74188578,72187166
75PE00004,75188808,74188124,73187264
75PE00005,75188809,74188124,73187264
75PE00006,75188810,73187863,71186134
75PE00007,75188811,73187717,68183231
75PE00008,75188812,73187717,68183231
75PE00009,75188813,73187756,70184988
75PE00010,75188814,73187756,70184988
75PE00011,75188815,74188267,72186494
75PE00012,75188816,73187406,72186269
75PE00013,75188817,73187717,68183037
75PE00014,75188818,73187717,68183037
75PE00015,75188819,74188275,71186245
75PE00016,75188821,74188275,69184086
75PE00017,75188822,74188578,73187420
75PE00018,75188823,74188578,73187818
75PE00019,75188824,73187406,73187354
75PE00020,75188825,74188765,73187510
75PE00021,75188826,74188124,73187516
75PE00022,75188827,73187839,73187316
75PE00023,75188828,73187511,69183814
75PE00024,75188829,74188412,69183565
75PE00025,75188830,73187999,73187545
75PE00026,75188831,74188267,72186993
75PE00027,75188832,73187406,69183673
75PE00028,75188833,74188578,73187991
75PE00029,75188834,74188267,70184131
75PE00030,75188835,74188267,70184131
75PE00031,75188836,73187406,69183673
75PE00032,75188837,73187717,71185356
75PE00033,75188838,73187999,71185355
75PE00034,75188839,73187999,71185355
75PE00035,75188840,73187513,71185809
75PE00036,75188841,73187579,71185561
75PE00037,75188842,73187579,71185561
75PE00038,75188843,73187999,72186811
75PE00039,75188844,74188412,70184263
75PE00040,75188845,74188124,70184259
75PE00041,75188846,74188124,70184259
75PE00042,75188847,73187999,70184650
75PE00043,75188848,73187999,70184650
75PE00044,75188849,74188267,71185377
75PE00045,75188850,74188267,71185377
75PE00046,75188851,74188275,72186820
75PE00047,75188852,74188275,72186820
75PE00048,75188853,73187611,68183054
75PE00049,75188854,73187611,68183054
75PE00050,75188855,73187717,72186659
75PE00051,75188856,73187717,72186659
75PE00052,75188857,73187406,71185761
75PE00053,75188858,73187406,72186622
75PE00054,75188859,73187717,70184273
75PE00055,75188860,74188178,67149019
75PE00056,75188861,74188267,71185690
75PE00057,75188862,74188358,69183916
75PE00058,75188863,73187999,73187948
75PE00059,75188864,74188267,73187609
75PE00060,75188865,74188124,73187684
75PE00061,75188866,74188678,69183389
75PE00062,75188867,74188678,69183389
75PE00063,75188868,74188178,70185014
75PE00064,75188869,74188178,70185014
75PE00065,75188870,74188578,71185694
75PE00066,75188871,74188412,72186341
75PE00067,75188872,74188412,72186341
75PE00068,75188873,74188275,71185467
75PE00069,75188874,73187717,68183120
75PE00070,75188875,73187608,72186365
75PE00071,75188876,73187608,72186365
75PE00072,75188877,74188358,71185226
75PE00073,75188878,73187608,68183140
75PE00074,75188879,73187608,68183140
75PE00075,75188880,73187717,73187281
75PE00076,75188881,73187385,70184929
75PE00077,75188882,73187385,70184929
75PE00078,75188883,74188178,73187873
75PE00079,75188884,74188358,71185406
75PE00080,75188885,74188358,71185406
75PE00081,75188886,73187774,72186938
75PE00082,75188887,74188275,71185610
75PE00083,75188888,74188358,70185178
75PE00084,75188889,74188358,70185178
75PE00085,75188890,73187406,73187977
