UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
13PE00028,13,05,H7965,00,H7410,05,H6364,30,2013057965,2011007410,2010056364
13PE00029,13,05,H7966,00,H7410,05,H5662,30,2013057966,2011007410,2010055662
13PE00030,13,05,H7967,00,H7410,05,H5662,30,2013057967,2011007410,2010055662
13PE00031,13,05,H7968,05,H6952,05,H6821,30,2013057968,2011056952,2011056821
13PE00032,13,05,H7969,05,H6952,05,H6821,30,2013057969,2011056952,2011056821
13PE00033,13,05,H7970,05,H6952,05,H6821,30,2013057970,2011056952,2011056821
13PE00034,13,05,H7971,05,H7150,05,H7426,30,2013057971,2011057150,2012057426
13PE00035,13,05,H7972,05,H6969,05,H5693,30,2013057972,2011056969,2010055693
13PE00036,13,05,H7973,05,H6969,05,H5693,30,2013057973,2011056969,2010055693
13PE00037,13,05,H7974,05,H7199,05,H7386,30,2013057974,2011057199,2011057386
13PE00038,13,05,H7975,05,H7199,05,H7386,30,2013057975,2011057199,2011057386
13PE00039,13,05,H7976,05,H7199,05,H2194,30,2013057976,2011057199,2006052194
13PE00040,13,05,H7977,05,H6952,05,H7399,30,2013057977,2011056952,2011057399
13PE00041,13,05,H7978,05,H6039,05,H7537,30,2013057978,2010056039,2012057537
13PE00042,13,05,H7979,05,H7324,05,H7567,30,2013057979,2011057324,2012057567
13PE00043,13,05,H7980,00,H7410,05,H7200,30,2013057980,2011007410,2011057200
13PE00044,13,05,H7981,00,H7410,05,H7200,30,2013057981,2011007410,2011057200
13PE00045,13,05,H7982,05,H5936,05,H7843,30,2013057982,2010055936,2012057843
13PE00046,13,05,H7983,05,H5936,05,H7843,30,2013057983,2010055936,2012057843
13PE00047,13,05,H7984,05,H5936,05,H7436,30,2013057984,2010055936,2012057436
13PE00048,13,05,H7985,05,H5936,05,H7436,30,2013057985,2010055936,2012057436
13PE00049,13,05,H7986,05,H7199,05,H3491,30,2013057986,2011057199,2007053491
13PE00050,13,05,H7987,05,H7199,05,H3491,30,2013057987,2011057199,2007053491
13PE00051,13,05,H7988,05,H5934,05,H5295,30,2013057988,2010055934,2009055295
13PE00052,13,05,H7989,05,H5934,05,H5295,30,2013057989,2010055934,2009055295
13PE00053,13,05,H7990,05,H7199,05,H6755,30,2013057990,2011057199,2011056755
13PE00054,13,05,H7991,05,H5934,05,H7207,30,2013057991,2010055934,2011057207
13PE00055,13,05,H7992,00,H7410,05,H5998,30,2013057992,2011007410,2010055998
13PE00056,13,05,H7993,00,H7410,05,H5998,30,2013057993,2011007410,2010055998
13PE00057,13,05,H7994,05,H5934,05,H7182,30,2013057994,2010055934,2011057182
13PE00058,13,05,H7995,05,H5934,05,H7182,30,2013057995,2010055934,2011057182
13PE00059,13,05,H7996,00,H7410,05,H2855,30,2013057996,2011007410,2006052855
13PE00060,13,05,H7997,05,H7199,05,H2324,30,2013057997,2011057199,2006052324
13PE00061,13,05,H7998,05,H7199,05,H2324,30,2013057998,2011057199,2006052324
13PE00062,13,05,H7999,05,H5936,05,H7848,30,2013057999,2010055936,2012057848
13PE00063,13,05,H8000,05,H5936,05,H7848,30,2013058000,2010055936,2012057848
13PE00064,13,05,H8001,05,H6952,05,H7011,30,2013058001,2011056952,2011057011
13PE00065,13,05,H8002,05,H6952,05,H7011,30,2013058002,2011056952,2011057011
13PE00066,13,05,H8003,05,H6952,05,H6608,30,2013058003,2011056952,2011056608
13PE00067,13,05,H8004,05,H6952,05,H6608,30,2013058004,2011056952,2011056608
13PE00068,13,05,H8005,05,H5934,05,H5213,30,2013058005,2010055934,2009055213
13PE00069,13,05,H8006,05,H5934,05,H5213,30,2013058006,2010055934,2009055213
13PE00070,13,05,H8007,05,H5934,05,H2853,30,2013058007,2010055934,2006052853
13PE00071,13,05,H8008,00,H7410,05,H6653,30,2013058008,2011007410,2011056653
13PE00072,13,05,H8009,00,H7410,05,H6653,30,2013058009,2011007410,2011056653
13PE00073,13,05,H8010,05,H7199,05,H1898,30,2013058010,2011057199,2005051898
13PE00074,13,05,H8011,05,H7199,05,H1898,30,2013058011,2011057199,2005051898
13PE00075,13,05,H8012,05,H7199,05,H1898,30,2013058012,2011057199,2005051898
13PE00076,13,05,H8013,05,H7324,05,H7531,30,2013058013,2011057324,2012057531
13PE00077,13,05,H8014,05,H7324,05,H7531,30,2013058014,2011057324,2012057531
13PE00078,13,05,H8015,00,H7410,05,H5232,30,2013058015,2011007410,2009055232
13PE00079,13,05,H8016,00,H7410,05,H5232,30,2013058016,2011007410,2009055232
13PE00080,13,05,H8017,00,H7410,05,H5866,30,2013058017,2011007410,2010055866
13PE00081,13,05,H8018,00,H7410,05,H5866,30,2013058018,2011007410,2010055866
13PE00082,13,05,H8019,05,H6777,05,H1525,30,2013058019,2011056777,2005051525
13PE00083,13,05,H8020,05,H6777,05,H1525,30,2013058020,2011056777,2005051525
13PE00084,13,05,H8021,05,H5934,05,H5055,30,2013058021,2010055934,2009055055
13PE00085,13,05,H8022,05,H5934,05,H5055,30,2013058022,2010055934,2009055055
13PE00086,13,05,H8023,05,H7260,05,H6886,30,2013058023,2011057260,2011056886
13PE00087,13,05,H8024,05,H7260,05,H6886,30,2013058024,2011057260,2011056886
13PE00088,13,05,H8025,00,H7410,05,H7064,30,2013058025,2011007410,2011057064
13PE00089,13,05,H8026,00,H7410,05,H7064,30,2013058026,2011007410,2011057064
13PE00090,13,05,H8027,00,H7410,05,H1822,30,2013058027,2011007410,2005051822
13PE00091,13,05,H8028,00,H7410,05,H1822,30,2013058028,2011007410,2005051822
13PE00092,13,05,H8029,05,H7260,05,H5332,30,2013058029,2011057260,2009055332
13PE00093,13,05,H8030,05,H7260,05,H5332,30,2013058030,2011057260,2009055332
13PE00094,13,05,H8031,05,H6952,05,H6819,30,2013058031,2011056952,2011056819
13PE00095,13,05,H8032,05,H7199,05,H6150,30,2013058032,2011057199,2010056150
13PE00096,13,05,H8033,05,H6969,05,H4257,30,2013058033,2011056969,2008054257
13PE00097,13,05,H8034,05,H6969,05,H4257,30,2013058034,2011056969,2008054257
13PE00098,13,05,H8035,05,H6969,05,H4257,30,2013058035,2011056969,2008054257
13PE00099,13,05,H8036,05,H6777,05,H4333,30,2013058036,2011056777,2008054333
13PE00100,13,05,H8037,05,H6777,05,H4333,30,2013058037,2011056777,2008054333
13PE00101,13,05,H8038,05,H6952,05,H6830,30,2013058038,2011056952,2011056830
13PE00102,13,05,H8039,05,H6952,05,H6830,30,2013058039,2011056952,2011056830
13PE00103,13,05,H8041,05,H5936,05,H7553,30,2013058041,2010055936,2012057553
13PE00104,13,05,H8042,05,H7324,05,H7650,30,2013058042,2011057324,2012057650
13PE00105,13,05,H8043,05,H6969,05,H3493,30,2013058043,2011056969,2007053493
13PE00106,13,05,H8044,05,H6969,05,H3493,30,2013058044,2011056969,2007053493
13PE00107,13,05,H8045,05,H6039,05,H7439,30,2013058045,2010056039,2012057439
13PE00108,13,05,H8046,05,H6039,05,H7439,30,2013058046,2010056039,2012057439
13PE00109,13,05,H8047,00,H7410,05,H4341,30,2013058047,2011007410,2008054341
13PE00110,13,05,H8048,05,H5936,05,H7500,30,2013058048,2010055936,2012057500
13PE00111,13,05,H8049,05,H6969,05,H4367,30,2013058049,2011056969,2008054367
13PE00112,13,05,H8050,05,H6969,05,H4367,30,2013058050,2011056969,2008054367
13PE00113,13,05,H8051,05,H6969,05,H4367,30,2013058051,2011056969,2008054367
13PE00114,13,05,H8052,05,H6969,05,H5551,30,2013058052,2011056969,2009055551
13PE00115,13,05,H8053,05,H5936,05,H7505,30,2013058053,2010055936,2012057505
13PE00116,13,05,H8054,05,H6952,05,H7103,30,2013058054,2011056952,2011057103
13PE00117,13,05,H8055,00,H7410,05,H2354,30,2013058055,2011007410,2006052354
13PE00118,13,05,H8056,05,H6777,05,H4936,30,2013058056,2011056777,2009054936
13PE00119,13,05,H8057,05,H6777,05,H4936,30,2013058057,2011056777,2009054936
13PE00120,13,05,H8058,05,H6777,05,H4936,30,2013058058,2011056777,2009054936
13PE00121,13,05,H8059,05,H7260,05,H6184,30,2013058059,2011057260,2010056184
13PE00122,13,05,H8060,05,H7260,05,H6184,30,2013058060,2011057260,2010056184
13PE00123,13,05,H8061,05,H6777,05,H6233,30,2013058061,2011056777,2010056233
13PE00124,13,05,H8062,05,H6777,05,H6233,30,2013058062,2011056777,2010056233
13PE00125,13,05,H8063,05,H5934,05,H1520,30,2013058063,2010055934,2005051520
13PE00126,13,05,H8064,05,H5934,05,H1520,30,2013058064,2010055934,2005051520
13PE00127,13,05,H8065,00,H7410,05,H5706,30,2013058065,2011007410,2010055706
13PE00128,13,05,H8066,00,H7410,05,H5706,30,2013058066,2011007410,2010055706
13PE00129,13,05,H8067,05,H6969,05,H2828,30,2013058067,2011056969,2006052828
13PE00130,13,05,H8068,05,H6969,05,H2828,30,2013058068,2011056969,2006052828
13PE00131,13,05,H8069,05,H5934,05,H4399,30,2013058069,2010055934,2008054399
13PE00132,13,05,H8070,05,H5934,05,H4399,30,2013058070,2010055934,2008054399
13PE00133,13,05,H8071,05,H7260,05,H4166,30,2013058071,2011057260,2008054166
13PE00134,13,05,H8072,05,H7260,05,H4166,30,2013058072,2011057260,2008054166
13PE00135,13,05,H8073,05,H7199,05,H5484,30,2013058073,2011057199,2009055484
13PE00136,13,05,H8074,05,H7199,05,H5484,30,2013058074,2011057199,2009055484
13PE00137,13,05,H8075,05,H7260,05,H5665,30,2013058075,2011057260,2010055665
13PE00138,13,05,H8076,05,H7260,05,H5665,30,2013058076,2011057260,2010055665
13PE00139,13,05,H8077,00,H7410,05,H5917,30,2013058077,2011007410,2010055917
13PE00140,13,05,H8078,00,H7410,05,H5917,30,2013058078,2011007410,2010055917
13PE00141,13,05,H8079,00,H7410,05,H5917,30,2013058079,2011007410,2010055917
13PE00142,13,05,H8080,05,H5936,05,H7616,30,2013058080,2010055936,2012057616
13PE00143,13,05,H8081,05,H5936,05,H7616,30,2013058081,2010055936,2012057616
13PE00144,13,05,H8082,05,H6969,05,H7256,30,2013058082,2011056969,2011057256
13PE00145,13,05,H8083,05,H7260,05,H5760,30,2013058083,2011057260,2010055760
13PE00146,13,05,H8084,05,H7260,05,H5760,30,2013058084,2011057260,2010055760
13PE00147,13,05,H8085,05,H6952,05,H6625,30,2013058085,2011056952,2011056625
13PE00148,13,05,H8086,05,H6952,05,H6625,30,2013058086,2011056952,2011056625
13PE00149,13,05,H8087,05,H6952,05,H6552,30,2013058087,2011056952,2011056552
13PE00150,13,05,H8088,05,H6952,05,H6552,30,2013058088,2011056952,2011056552
13PE00151,13,05,H8089,05,H7199,05,H3934,30,2013058089,2011057199,2008053934
13PE00152,13,05,H8090,05,H6969,05,H5700,30,2013058090,2011056969,2010055700
13PE00153,13,05,H8091,05,H6969,05,H6062,30,2013058091,2011056969,2010056062
13PE00154,13,05,H8092,05,H6969,05,H6062,30,2013058092,2011056969,2010056062
13PE00155,13,05,H8093,05,H6777,05,H6432,30,2013058093,2011056777,2010056432
13PE00156,13,05,H8094,05,H5934,05,H3483,30,2013058094,2010055934,2007053483
13PE00157,13,05,H8095,05,H5934,05,H3483,30,2013058095,2010055934,2007053483
13PE00158,13,05,H8096,05,H5934,05,H3483,30,2013058096,2010055934,2007053483
13PE00159,13,05,H8097,05,H6969,05,H7123,30,2013058097,2011056969,2011057123
13PE00160,13,05,H8098,05,H6969,05,H7123,30,2013058098,2011056969,2011057123
13PE00161,13,05,H8099,05,H7150,05,H7895,30,2013058099,2011057150,2012057895
13PE00162,13,05,H8100,05,H6039,05,H7465,30,2013058100,2010056039,2012057465
13PE00163,13,05,H8101,05,H7199,05,H6579,30,2013058101,2011057199,2011056579
13PE00164,13,05,H8102,05,H7199,05,H6579,30,2013058102,2011057199,2011056579
13PE00165,13,05,H8103,05,H7260,05,H5114,30,2013058103,2011057260,2009055114
13PE00166,13,05,H8104,05,H7260,05,H5114,30,2013058104,2011057260,2009055114
13PE00167,13,05,H8105,05,H5934,05,H3571,30,2013058105,2010055934,2007053571
13PE00168,13,05,H8106,05,H5934,05,H3571,30,2013058106,2010055934,2007053571
13PE00169,13,05,H8107,05,H5934,05,H3571,30,2013058107,2010055934,2007053571
13PE00170,13,05,H8108,05,H6969,05,H6468,30,2013058108,2011056969,2010056468
13PE00171,13,05,H8109,05,H7260,05,H5316,30,2013058109,2011057260,2009055316
13PE00172,13,05,H8110,05,H7260,05,H5316,30,2013058110,2011057260,2009055316
13PE00173,13,05,H8111,05,H7260,05,H5316,30,2013058111,2011057260,2009055316
13PE00174,13,05,H8112,05,H5934,05,H5570,30,2013058112,2010055934,2010055570
13PE00175,13,05,H8113,05,H5934,05,H5570,30,2013058113,2010055934,2010055570
13PE00176,13,05,H8114,05,H5934,05,H5570,30,2013058114,2010055934,2010055570
13PE00177,13,05,H8115,05,H6952,05,H5634,30,2013058115,2011056952,2010055634
13PE00178,13,05,H8116,05,H6952,05,H5634,30,2013058116,2011056952,2010055634
13PE00179,13,05,H8117,05,H6777,05,H5202,30,2013058117,2011056777,2009055202
13PE00180,13,05,H8118,05,H6777,05,H5202,30,2013058118,2011056777,2009055202
13PE00181,13,05,H8119,05,H6777,05,H5202,30,2013058119,2011056777,2009055202
13PE00182,13,05,H8120,05,H5936,05,H7522,30,2013058120,2010055936,2012057522
13PE00183,13,05,H8121,05,H5934,05,H4110,30,2013058121,2010055934,2008054110
13PE00184,13,05,H8122,00,H7410,05,H3514,30,2013058122,2011007410,2007053514
13PE00185,13,05,H8123,00,H7410,05,H3514,30,2013058123,2011007410,2007053514
13PE00186,13,05,H8124,05,H6777,05,H3723,30,2013058124,2011056777,2007053723
13PE00187,13,05,H8125,05,H6952,05,H6563,30,2013058125,2011056952,2011056563
13PE00188,13,05,H8126,05,H5936,05,H7558,30,2013058126,2010055936,2012057558
13PE00189,13,05,H8127,05,H5936,05,H7558,30,2013058127,2010055936,2012057558
13PE00190,13,05,H8128,05,H7150,05,H7850,30,2013058128,2011057150,2012057850
13PE00191,13,05,H8129,05,H7150,05,H7850,30,2013058129,2011057150,2012057850
13PE00192,13,05,H8130,05,H7260,05,H7405,30,2013058130,2011057260,2011057405
13PE00193,13,05,H8131,05,H7150,05,H7601,30,2013058131,2011057150,2012057601
13PE00194,13,05,H8132,05,H7150,05,H7601,30,2013058132,2011057150,2012057601
13PE00195,13,05,H8133,05,H5934,05,H6064,30,2013058133,2010055934,2010056064
13PE00196,13,05,H8134,05,H5934,05,H6064,30,2013058134,2010055934,2010056064
13PE00197,13,05,H8135,05,H7260,05,H6419,30,2013058135,2011057260,2010056419
13PE00198,13,05,H8136,05,H7260,05,H6419,30,2013058136,2011057260,2010056419
13PE00199,13,05,H8137,05,H6952,05,H5793,30,2013058137,2011056952,2010055793
13PE00200,13,05,H8138,05,H6952,05,H5793,30,2013058138,2011056952,2010055793
13PE00201,13,05,H8139,05,H5934,05,H4843,30,2013058139,2010055934,2009054843
13PE00202,13,05,H8140,05,H5934,05,H4843,30,2013058140,2010055934,2009054843
13PE00203,13,05,H8141,05,H5934,05,H4843,30,2013058141,2010055934,2009054843
13PE00204,13,05,H8142,05,H5934,05,H5979,30,2013058142,2010055934,2010055979
13PE00205,13,05,H8143,05,H5934,05,H5979,30,2013058143,2010055934,2010055979
13PE00206,13,05,H8144,05,H6777,05,H7387,30,2013058144,2011056777,2011057387
13PE00207,13,05,H8145,05,H6777,05,H7387,30,2013058145,2011056777,2011057387
13PE00208,13,05,H8146,05,H6039,05,H7621,30,2013058146,2010056039,2012057621
13PE00209,13,05,H8148,05,H7260,05,H7061,30,2013058148,2011057260,2011057061
13PE00210,13,05,H8149,05,H7260,05,H7061,30,2013058149,2011057260,2011057061
13PE00211,13,05,H8150,05,H7260,05,H7061,30,2013058150,2011057260,2011057061
13PE00212,13,05,H8151,05,H6777,05,H4391,30,2013058151,2011056777,2008054391
13PE00213,13,05,H8152,05,H6777,05,H4391,30,2013058152,2011056777,2008054391
13PE00214,13,05,H8153,05,H7199,05,H3266,30,2013058153,2011057199,2007053266
13PE00215,13,05,H8154,05,H7150,05,H7612,30,2013058154,2011057150,2012057612
13PE00216,13,05,H8155,05,H6952,05,H5730,30,2013058155,2011056952,2010055730
13PE00217,13,05,H8156,05,H7150,05,H7603,30,2013058156,2011057150,2012057603
13PE00218,13,05,H8157,05,H7150,05,H7603,30,2013058157,2011057150,2012057603
13PE00219,13,05,H8158,05,H7260,05,H5988,30,2013058158,2011057260,2010055988
13PE00220,13,05,H8159,05,H7260,05,H5988,30,2013058159,2011057260,2010055988
13PE00221,13,05,H8160,05,H7260,05,H5988,30,2013058160,2011057260,2010055988
13PE00222,13,05,H8161,05,H6777,05,H5842,30,2013058161,2011056777,2010055842
13PE00223,13,05,H8162,05,H7150,05,H7782,30,2013058162,2011057150,2012057782
13PE00224,13,05,H8163,05,H6039,05,H7571,30,2013058163,2010056039,2012057571
13PE00225,13,05,H8164,05,H6039,05,H7571,30,2013058164,2010056039,2012057571
13PE00226,13,05,H8165,05,H7324,05,H7450,30,2013058165,2011057324,2012057450
13PE00227,13,05,H8166,05,H7324,05,H7450,30,2013058166,2011057324,2012057450
13PE00228,13,05,H8167,05,H5936,05,H7582,30,2013058167,2010055936,2012057582
13PE00229,13,05,H8168,05,H5936,05,H7582,30,2013058168,2010055936,2012057582
13PE00230,13,05,H8169,05,H7150,05,H7753,30,2013058169,2011057150,2012057753
13PE00231,13,05,H8170,05,H7199,05,H5816,30,2013058170,2011057199,2010055816
13PE00232,13,05,H8171,05,H7199,05,H5816,30,2013058171,2011057199,2010055816
13PE00233,13,05,H8172,05,H7199,05,H7335,30,2013058172,2011057199,2011057335
13PE00234,13,05,H8173,05,H7199,05,H7335,30,2013058173,2011057199,2011057335
13PE00235,13,05,H8174,05,H7199,05,H7335,30,2013058174,2011057199,2011057335
13PE00236,13,05,H8175,05,H7260,05,H5231,30,2013058175,2011057260,2009055231
13PE00237,13,05,H8176,05,H7260,05,H5231,30,2013058176,2011057260,2009055231
13PE00238,13,05,H8177,05,H6039,05,H7566,30,2013058177,2010056039,2012057566
13PE00239,13,05,H8178,05,H6039,05,H7566,30,2013058178,2010056039,2012057566
13PE00240,13,05,H8179,05,H7260,05,H4486,30,2013058179,2011057260,2008054486
13PE00241,13,05,H8180,05,H7260,05,H4486,30,2013058180,2011057260,2008054486
13PE00242,13,05,H8181,05,H7260,05,H4486,30,2013058181,2011057260,2008054486
13PE00243,13,05,H8182,05,H6777,05,H6310,30,2013058182,2011056777,2010056310
13PE00244,13,05,H8183,05,H6777,05,H6310,30,2013058183,2011056777,2010056310
13PE00245,13,05,H8184,05,H6777,05,H5173,30,2013058184,2011056777,2009055173
13PE00246,13,05,H8185,05,H6777,05,H5173,30,2013058185,2011056777,2009055173
13PE00247,13,05,H8186,05,H6777,05,H5173,30,2013058186,2011056777,2009055173
13PE00248,13,05,H8187,05,H7260,05,H5430,30,2013058187,2011057260,2009055430
13PE00249,13,05,H8188,05,H7260,05,H5430,30,2013058188,2011057260,2009055430
13PE00250,13,05,H8189,05,H6777,05,H5431,30,2013058189,2011056777,2009055431
13PE00251,13,05,H8190,05,H6777,05,H5431,30,2013058190,2011056777,2009055431
13PE00252,13,05,H8191,05,H6777,05,H6746,30,2013058191,2011056777,2011056746
13PE00253,13,05,H8192,05,H6777,05,H6746,30,2013058192,2011056777,2011056746
13PE00254,13,05,H8193,05,H6777,05,H5879,30,2013058193,2011056777,2010055879
13PE00255,13,05,H8194,05,H6777,05,H5879,30,2013058194,2011056777,2010055879
13PE00256,13,05,H8195,05,H6777,05,H5879,30,2013058195,2011056777,2010055879
13PE00257,13,05,H8196,05,H7199,05,H6289,30,2013058196,2011057199,2010056289
13PE00258,13,05,H8197,05,H7199,05,H6289,30,2013058197,2011057199,2010056289
13PE00259,13,05,H8198,05,H7199,05,H6289,30,2013058198,2011057199,2010056289
13PE00260,13,05,H8199,05,H7150,05,H7527,30,2013058199,2011057150,2012057527
13PE00261,13,05,H8200,05,H5936,05,H7577,30,2013058200,2010055936,2012057577
13PE00262,13,05,H8201,05,H6952,05,H5668,30,2013058201,2011056952,2010055668
13PE00263,13,05,H8202,05,H6952,05,H5668,30,2013058202,2011056952,2010055668
13PE00264,13,05,H8203,05,H5936,05,H7670,30,2013058203,2010055936,2012057670
13PE00265,13,05,H8204,00,H7410,05,H3160,30,2013058204,2011007410,2007053160
13PE00266,13,05,H8205,00,H7410,05,H3160,30,2013058205,2011007410,2007053160
13PE00267,13,05,H8206,05,H7150,05,H7529,30,2013058206,2011057150,2012057529
13PE00268,13,05,H8207,05,H7150,05,H7529,30,2013058207,2011057150,2012057529
13PE00269,13,05,H8208,00,H7410,05,H4891,30,2013058208,2011007410,2009054891
13PE00270,13,05,H8209,00,H7410,05,H4891,30,2013058209,2011007410,2009054891
13PE00271,13,05,H8210,00,H7410,05,H4891,30,2013058210,2011007410,2009054891
13PE00272,13,05,H8211,05,H6952,05,H6601,30,2013058211,2011056952,2011056601
13PE00273,13,05,H8212,05,H7324,05,H7744,30,2013058212,2011057324,2012057744
13PE00274,13,05,H8213,05,H6969,05,H4201,30,2013058213,2011056969,2008054201
13PE00275,13,05,H8214,05,H6969,05,H4201,30,2013058214,2011056969,2008054201
13PE00276,13,05,H8215,05,H6969,05,H4201,30,2013058215,2011056969,2008054201
13PE00277,13,05,H8216,05,H7199,05,H5158,30,2013058216,2011057199,2009055158
13PE00278,13,05,H8217,05,H7199,05,H5158,30,2013058217,2011057199,2009055158
13PE00279,13,05,H8218,05,H7150,05,H7419,30,2013058218,2011057150,2012057419
13PE00280,13,05,H8219,05,H6777,05,H4317,30,2013058219,2011056777,2008054317
13PE00281,13,05,H8220,05,H6777,05,H4317,30,2013058220,2011056777,2008054317
13PE00282,13,05,H8221,05,H7260,05,H4029,30,2013058221,2011057260,2008054029
13PE00283,13,05,H8222,05,H7260,05,H4029,30,2013058222,2011057260,2008054029
13PE00284,13,05,H8223,05,H7199,05,H3104,30,2013058223,2011057199,2007053104
13PE00285,13,05,H8224,05,H7199,05,H3104,30,2013058224,2011057199,2007053104
13PE00286,13,05,H8225,05,H7199,05,H3104,30,2013058225,2011057199,2007053104
13PE00287,13,05,H8226,05,H6969,05,H6570,30,2013058226,2011056969,2011056570
13PE00288,13,05,H8227,05,H6969,05,H6570,30,2013058227,2011056969,2011056570
13PE00289,13,05,H8228,05,H6777,05,H4639,30,2013058228,2011056777,2009054639
13PE00290,13,05,H8229,05,H6777,05,H3857,30,2013058229,2011056777,2008053857
13PE00291,13,05,H8230,05,H6777,05,H3857,30,2013058230,2011056777,2008053857
13PE00292,13,05,H8231,00,H7410,05,H6066,30,2013058231,2011007410,2010056066
13PE00293,13,05,H8232,00,H7410,05,H6066,30,2013058232,2011007410,2010056066
13PE00294,13,05,H8233,05,H5934,05,H2730,30,2013058233,2010055934,2006052730
13PE00295,13,05,H8234,05,H5934,05,H2730,30,2013058234,2010055934,2006052730
13PE00296,13,05,H8235,05,H5934,05,H2730,30,2013058235,2010055934,2006052730
13PE00297,13,05,H8236,05,H5936,05,H7687,30,2013058236,2010055936,2012057687
13PE00298,13,05,H8237,05,H5936,05,H7687,30,2013058237,2010055936,2012057687
13PE00299,13,05,H8238,05,H5934,05,H6052,30,2013058238,2010055934,2010056052
13PE00300,13,05,H8239,05,H5934,05,H6052,30,2013058239,2010055934,2010056052
13PE00301,13,05,H8240,05,H6952,05,H6299,30,2013058240,2011056952,2010056299
13PE00302,13,05,H8241,05,H5934,05,H5160,30,2013058241,2010055934,2009055160
13PE00303,13,05,H8242,05,H5934,05,H5160,30,2013058242,2010055934,2009055160
13PE00304,13,05,H8243,05,H6969,05,H5843,30,2013058243,2011056969,2010055843
13PE00305,13,05,H8244,05,H6969,05,H5843,30,2013058244,2011056969,2010055843
13PE00306,13,05,H8245,05,H6969,05,H5843,30,2013058245,2011056969,2010055843
13PE00307,13,05,H8246,05,H7260,05,H6965,30,2013058246,2011057260,2011056965
13PE00308,13,05,H8247,05,H6952,05,H6231,30,2013058247,2011056952,2010056231
13PE00309,13,05,H8248,05,H6952,05,H6231,30,2013058248,2011056952,2010056231
13PE00310,13,05,H8249,05,H6039,05,H7573,30,2013058249,2010056039,2012057573
13PE00311,13,05,H8250,05,H6039,05,H7573,30,2013058250,2010056039,2012057573
13PE00312,13,05,H8251,05,H7199,05,H7233,30,2013058251,2011057199,2011057233
13PE00313,13,05,H8252,05,H7199,05,H7233,30,2013058252,2011057199,2011057233
13PE00314,13,05,H8253,05,H6969,05,H4100,30,2013058253,2011056969,2008054100
13PE00315,13,05,H8254,05,H6969,05,H4100,30,2013058254,2011056969,2008054100
13PE00316,13,05,H8255,05,H6969,05,H4100,30,2013058255,2011056969,2008054100
13PE00317,13,05,H8256,05,H7324,05,H7680,30,2013058256,2011057324,2012057680
13PE00318,13,05,H8257,05,H7324,05,H7680,30,2013058257,2011057324,2012057680
13PE00319,13,05,H8258,05,H7150,05,H7679,30,2013058258,2011057150,2012057679
13PE00320,13,05,H8259,05,H7150,05,H7679,30,2013058259,2011057150,2012057679
13PE00321,13,05,H8260,05,H7199,05,H2300,30,2013058260,2011057199,2006052300
13PE00322,13,05,H8261,05,H7199,05,H2300,30,2013058261,2011057199,2006052300
13PE00323,13,05,H8262,05,H6969,05,H2838,30,2013058262,2011056969,2006052838
