UID,LAMB,SIRE,DAM
50PE00001,50130882,48000000,43135552
50PE00002,50130760,48000000,43135905
50PE00003,50131037,48000000,44136319
50PE00004,50130914,48000000,44136713
50PE00005,50130773,48000000,44136718
50PE00006,50131015,48000000,45137725
50PE00007,50131125,48000000,46137874
50PE00008,50130808,48000000,46138106
50PE00009,50130844,48000000,46138230
50PE00010,50131044,48000000,46138278
50PE00011,50130733,48000000,46138287
50PE00012,50130917,48000000,47138715
50PE00013,50131367,48000000,47138729
50PE00014,50130984,48000000,47138771
50PE00015,50130862,48000000,47138980
50PE00016,50131025,48000000,47139162
50PE00017,50131435,48000000,48139361
50PE00018,50130819,48000000,48139365
50PE00019,50131423,48000000,48139453
50PE00020,50130891,48000000,48139638
50PE00021,50130832,48000000,48139667
50PE00022,50130750,48000000,48139712
50PE00023,50130807,48000000,48139715
50PE00024,50130845,48000000,48139728
50PE00025,50405332,48000000,44402665
50PE00026,50405332,48000000,44402665
50PE00027,50176517,48170000,45111847
50PE00028,50113097,48170000,47112228
50PE00029,50176518,48170000,47112262
50PE00030,50176516,48170000,47112341
50PE00031,50176503,48170000,48112677
50PE00032,50176521,48170000,48112728
50PE00033,50176502,48170000,41134093
50PE00034,50176527,48170000,43135606
50PE00035,50176497,48170000,45137104
50PE00036,50176522,48170000,45137110
50PE00037,50176499,48170000,45137167
50PE00038,50176500,48170000,45137187
50PE00039,50176493,48170000,45137487
50PE00040,50176494,48170000,45137487
50PE00041,50176507,48170000,45137547
50PE00042,50176508,48170000,45137547
50PE00043,50176510,48170000,46137816
50PE00044,50176511,48170000,46137816
50PE00045,50176506,48170000,46138362
50PE00046,50176520,48170000,46138477
50PE00047,50176515,48170000,47138564
50PE00048,50176524,48170000,47138651
50PE00049,50176498,48170000,47138765
50PE00050,50176505,48170000,47138852
50PE00051,50176523,48170000,47138994
50PE00052,50176504,48170000,47139054
50PE00053,50176519,48170000,47139148
50PE00054,50176512,48170000,47139181
50PE00055,50176513,48170000,48139268
50PE00056,50176492,48170000,48139713
50PE00057,50176496,48170000,48139753
50PE00058,50176514,48170000,48139844
50PE00059,50176501,48170000,43174365
50PE00060,50176526,48170000,45174913
50PE00061,50176509,48170000,48175830
50PE00062,50176525,48170000,48175846
50PE00063,50113080,47910106,42111089
50PE00064,50113081,47910106,42111089
50PE00065,50113094,47910106,44111418
50PE00066,50113095,47910106,44111418
50PE00067,50113117,47910106,44111490
50PE00068,50113118,47910106,44111490
50PE00069,50113136,47910106,44111499
50PE00070,50113279,47910106,44111578
50PE00071,50113063,47910106,46111948
50PE00072,50113166,47910106,46111949
50PE00073,50113167,47910106,46111949
50PE00074,50113109,47910106,46112156
50PE00075,50113250,47910106,47112243
50PE00076,50113124,47910106,47112276
50PE00077,50113178,47910106,47112306
50PE00078,50113266,47910106,47112338
50PE00079,50113156,47910106,47112397
50PE00080,50113157,47910106,47112397
50PE00081,50113148,47910106,47112439
50PE00082,50113144,47910106,47112482
50PE00083,50113141,47910106,48112543
50PE00084,50113181,47910106,48112584
50PE00085,50113054,47910106,48112607
50PE00086,50113283,47910106,48112620
50PE00087,50113236,47910106,48112640
50PE00088,50113282,47910106,48112738
50PE00089,50176454,47910106,43174035
50PE00090,50176455,47910106,43174035
50PE00091,50176394,47910106,45174914
50PE00092,50176395,47910106,45174914
50PE00093,50176292,47910106,46175391
50PE00094,50176287,47910106,47175485
50PE00095,50176288,47910106,47175485
50PE00096,50176344,47910106,48175666
50PE00097,50176453,47910106,48175725
50PE00098,50113161,47910107,42110906
50PE00099,50113237,47910107,42111054
50PE00100,50113238,47910107,42111054
50PE00101,50113061,47910107,43111243
50PE00102,50113268,47910107,43111298
50PE00103,50113269,47910107,43111298
50PE00104,50113252,47910107,44111630
50PE00105,50113253,47910107,44111630
50PE00106,50113071,47910107,45111717
50PE00107,50113280,47910107,45111901
50PE00108,50113098,47910107,45111913
50PE00109,50113256,47910107,46111935
50PE00110,50113078,47910107,46112005
50PE00111,50113210,47910107,46112207
50PE00112,50113211,47910107,46112207
50PE00113,50113255,47910107,47112253
50PE00114,50113262,47910107,47112261
50PE00115,50113096,47910107,47112307
50PE00116,50113182,47910107,47112428
50PE00117,50113189,47910107,47112462
50PE00118,50113128,47910107,47112473
50PE00119,50113245,47910107,48112514
50PE00120,50113215,47910107,48112554
50PE00121,50113073,47910107,48112573
50PE00122,50113138,47910107,48112590
50PE00123,50113235,47910107,48112603
50PE00124,50113045,47910107,48112608
50PE00125,50113092,47910107,48112720
50PE00126,50113062,47910107,48112752
50PE00127,50176262,47910107,42173209
50PE00128,50176263,47910107,42173209
50PE00129,50176403,47910107,45175027
50PE00130,50176408,47910107,45175140
50PE00131,50176409,47910107,45175140
50PE00132,50176266,47910107,47175519
50PE00133,50176386,47910107,48175687
50PE00134,50131179,47910109,48139420
50PE00135,50131335,47910109,42134731
50PE00136,50130746,47910109,42135292
50PE00137,50130747,47910109,42135292
50PE00138,50130782,47910109,44136234
50PE00139,50130834,47910109,45137028
50PE00140,50130880,47910109,45137183
50PE00141,50131076,47910109,45137513
50PE00142,50131077,47910109,45137513
