UID,LAMB,SIRE,DAM
67PE00001,67102636,65000000,64862328
67PE00002,67102637,65000000,64840708
67PE00003,67102638,65000000,59144901
67PE00004,67116303,65116208,64116152
67PE00005,67116304,65116208,64116152
67PE00006,67116305,65116231,60115497
67PE00007,67116306,65116231,60115497
67PE00008,67116307,65116161,59115263
67PE00009,67116308,65116161,59115263
67PE00010,67116309,65116161,64116132
67PE00011,67116310,65116161,64116132
67PE00012,67116311,65116208,60115562
67PE00013,67116312,65116208,60115562
67PE00014,67116313,65116237,64116093
67PE00015,67116314,65116212,62115814
67PE00016,67116315,65116176,59115348
67PE00017,67116316,65116176,59115348
67PE00018,67116317,65116212,64116044
67PE00019,67116318,65116231,61115709
67PE00020,67116319,65116231,61115709
67PE00021,67116320,65116176,56114752
67PE00022,67116321,65116176,62115786
67PE00023,67116322,65116176,62115786
67PE00024,67116323,62115747,62115758
67PE00025,67116324,62115747,62115758
67PE00026,67116325,65116195,64116149
67PE00027,67116326,65116195,64116149
67PE00028,67116327,65116195,64116149
67PE00029,67116328,65116227,62115762
67PE00030,67116329,65116210,64116154
67PE00031,67116330,65116210,64116150
67PE00032,67116331,65116162,61115683
67PE00033,67116332,64116036,64116103
67PE00034,67116333,65116163,64116148
67PE00035,67116334,65116212,64116100
67PE00036,67116335,65116212,64116100
67PE00037,67116336,65116208,61115727
67PE00038,67116337,65116208,61115727
67PE00039,67116338,65116195,58115132
67PE00040,67116339,65116195,58115132
67PE00041,67116340,65116227,64116141
67PE00042,67116341,65116227,64116141
67PE00043,67116342,65116168,62115850
67PE00044,67116343,65116168,62115850
67PE00045,67116344,65116168,62115850
67PE00046,67116345,65116212,58115203
67PE00047,67116346,65116210,61115634
67PE00048,67116347,65116210,61115634
67PE00049,67116348,65116237,64116105
67PE00050,67116349,64116074,64116065
67PE00051,67116350,64116074,64116065
67PE00052,67116351,65116168,58115181
67PE00053,67116352,65116168,58115181
67PE00054,67116353,65116237,62115777
67PE00055,67116354,64115981,60115484
67PE00056,67116355,64115981,60115484
67PE00057,67116356,65116237,64115979
67PE00058,67116357,65116237,64115979
67PE00059,67116358,64116074,62115767
67PE00060,67116359,64116036,62115825
67PE00061,67116360,65116163,62115798
67PE00062,67116361,65116212,60115524
67PE00063,67116362,64115981,64116110
67PE00064,67116363,64115981,64116110
67PE00065,67116364,65116237,61115602
67PE00066,67116365,65116195,62115807
67PE00067,67116366,65116195,62115807
67PE00068,67116367,65116237,60115424
67PE00069,67116368,65116237,60115424
67PE00070,67116369,64115981,56114756
67PE00071,67116370,65116176,64116124
67PE00072,67116371,65116231,64116029
67PE00073,67116372,65116210,64116010
67PE00074,67116373,65116210,64116010
67PE00075,67116374,64116036,62115838
67PE00076,67116375,65116210,62115817
67PE00077,67116376,65116162,64116133
67PE00078,67116377,62115747,64116153
67PE00079,67116379,64115981,60115456
67PE00080,67148752,64147224,64147536
67PE00081,67148753,64147224,64147536
67PE00082,67148754,65147945,62146227
67PE00083,67148755,65147945,62146227
67PE00084,67148756,65147680,61146086
67PE00085,67148757,65147680,61146086
67PE00086,67148758,65148020,61115635
67PE00087,67148759,65148020,61115635
67PE00088,67148760,65147945,64147487
67PE00089,67148761,65116195,64147480
67PE00090,67148762,65950260,63146776
67PE00091,67148763,65950260,63146776
67PE00092,67148764,65147624,64116142
67PE00093,67148765,64147535,61146131
67PE00094,67148766,64147535,61146131
67PE00095,67148767,65147671,62146376
67PE00096,67148768,63146749,62146492
67PE00097,67148769,63146749,62146492
67PE00098,67148770,65147593,64147310
67PE00099,67148771,65147687,64147569
67PE00100,67148772,65147687,64147569
67PE00101,67148773,65147793,62115769
67PE00102,67148774,65147793,62115769
67PE00103,67148775,65147945,62146335
67PE00104,67148776,65147945,62146335
67PE00105,67148777,64147224,56142886
67PE00106,67148778,65116227,64147297
67PE00107,67148779,65116227,64147297
67PE00108,67148780,63146749,61115691
67PE00109,67148781,65116237,62146486
67PE00110,67148782,65116237,62146486
67PE00111,67148783,65116163,64147476
67PE00112,67148784,63146749,65148008
67PE00113,67148785,64147190,58144533
67PE00114,67148786,64147190,58144533
67PE00115,67148787,65147624,62146471
67PE00116,67148788,63146619,64116080
67PE00117,67148789,65116237,64147423
67PE00118,67148790,65147624,58115037
67PE00119,67148791,65147624,58115037
67PE00120,67148792,64147152,61146043
67PE00121,67148793,64147152,61146043
67PE00122,67148794,65148103,61146056
67PE00123,67148795,65148099,64147307
67PE00124,67148796,64147466,62146218
67PE00125,67148797,65116227,61146009
67PE00126,67148798,64147354,64147301
67PE00127,67148799,65147671,60145412
67PE00128,67148800,65147671,60145412
67PE00129,67148801,63147108,61145745
67PE00130,67148802,63147108,61145745
67PE00131,67148803,63147108,61145745
67PE00132,67148804,65116161,61146090
67PE00133,67148805,65116161,61146090
67PE00134,67148806,63147108,64147330
67PE00135,67148807,63147108,64147330
67PE00136,67148808,64147515,62115741
67PE00137,67148809,64147515,62115741
67PE00138,67148810,64147515,59145002
67PE00139,67148811,64147515,59145002
67PE00140,67148812,65147793,59145021
67PE00141,67148813,65116162,61145789
67PE00142,67148814,65147868,64116099
67PE00143,67148815,65147868,64116099
67PE00144,67148816,65116161,64147251
67PE00145,67148817,65116161,64147251
67PE00146,67148818,65116212,58144221
67PE00147,67148819,65116212,58144221
67PE00148,67148820,64147462,60145346
67PE00149,67148821,64147462,60145346
67PE00150,67148822,65148103,61115645
67PE00151,67148823,65148103,61115645
67PE00152,67148824,65116168,59144825
67PE00153,67148825,64147152,64116034
67PE00154,67148826,64147515,61146063
67PE00155,67148827,64147515,61146063
67PE00156,67148828,62146366,64147286
67PE00157,67148829,62146366,64147286
67PE00158,67148830,63146715,61145947
67PE00159,67148831,63146715,61145947
67PE00160,67148832,65147705,62146262
67PE00161,67148833,65147918,64116101
67PE00162,67148834,63146715,62115863
67PE00163,67148835,64147190,60115555
67PE00164,67148836,65147705,57114928
67PE00165,67148837,65148034,59145090
67PE00166,67148838,65148034,59145090
67PE00167,67148839,64147189,60145376
67PE00168,67148840,64147189,60145376
67PE00169,67148841,62115747,61145925
67PE00170,67148842,65147593,60145183
67PE00171,67148843,65147593,60145183
67PE00172,67148844,63146749,59144609
67PE00173,67148845,63146749,59144609
67PE00174,67148846,63146619,64116024
67PE00175,67148847,65116208,62146205
67PE00176,67148848,65147705,61145762
67PE00177,67148849,65147945,60145351
67PE00178,67148850,65147793,61146025
67PE00179,67148851,65147793,61146025
67PE00180,67148852,64147224,62146333
67PE00181,67148853,65148001,59145129
67PE00182,67148854,65148001,59145129
67PE00183,67148855,64617102,65147626
67PE00184,67148856,64147354,59144858
67PE00185,67148857,64116074,62146487
67PE00186,67148858,64116074,62146487
67PE00187,67148859,65147762,64115999
67PE00188,67148860,64147189,64147460
67PE00189,67148861,64147189,64147460
67PE00190,67148862,64147466,61115653
67PE00191,67148863,64147466,61115653
67PE00192,67148864,64147515,62146305
67PE00193,67148865,65148099,64116073
67PE00194,67148866,65116227,62146320
67PE00195,67148867,65116227,62146320
67PE00196,67148868,65147624,61145781
67PE00197,67148869,65116210,62146273
67PE00198,67148870,65116210,62146273
67PE00199,67148871,63146934,61115638
67PE00200,67148872,63146934,61115638
67PE00201,67148873,65148020,64116019
67PE00202,67148874,64147354,62146547
67PE00203,67148875,64147354,62146547
67PE00204,67148876,65147687,64147247
67PE00205,67148877,65147687,64147247
67PE00206,67148878,63146619,60145655
67PE00207,67148879,63146619,60145655
67PE00208,67148880,62146366,61146148
67PE00209,67148881,62146366,61146148
67PE00210,67148882,65116161,64147410
67PE00211,67148883,65116161,64147410
67PE00212,67148884,65147927,59115265
67PE00213,67148885,63146934,57143750
67PE00214,67148886,63146934,57143750
67PE00215,67148887,64147190,62146192
67PE00216,67148888,64147190,62146192
67PE00217,67148889,64147190,62146192
67PE00218,67148890,64147189,62146234
67PE00219,67148891,65147868,65147797
67PE00220,67148892,64147535,56143106
67PE00221,67148893,65147918,59145094
67PE00222,67148894,65147918,59145094
67PE00223,67148895,63146749,64147432
67PE00224,67148896,63146749,64147432
67PE00225,67148897,65148001,61145766
67PE00226,67148898,65116176,60145225
67PE00227,67148899,64147264,64147481
67PE00228,67148900,65116237,62146214
67PE00229,67148901,65116237,62146214
67PE00230,67148902,65147868,61145807
67PE00231,67148903,65147868,61145807
67PE00232,67148904,65147868,61145807
67PE00233,67148905,62146366,62115731
67PE00234,67148906,62146366,62115731
67PE00235,67148907,62146366,61146052
67PE00236,67148908,62146366,61146052
67PE00237,67148909,65147781,61145990
67PE00238,67148910,65116227,64147530
67PE00239,67148911,65116227,64147530
67PE00240,67148912,65147671,64115980
67PE00241,67148913,65116195,59145033
67PE00242,67148914,65116195,59145033
67PE00243,67148915,64147535,64116068
67PE00244,67148916,64147535,64116068
67PE00245,67148917,65116210,64147422
67PE00246,67148918,65116210,64147422
67PE00247,67148919,63146619,62146434
67PE00248,67148920,63146619,62146434
67PE00249,67148921,64147152,61145801
67PE00250,67148922,63146934,62146282
67PE00251,67148923,63146934,62146282
67PE00252,67148924,63146934,62146282
67PE00253,67148925,64147224,64147478
67PE00254,67148926,65148001,62146296
67PE00255,67148927,62115747,64147397
67PE00256,67148928,62115747,64147397
67PE00257,67148929,63147108,64147453
67PE00258,67148930,63147108,64147453
67PE00259,67148931,64147189,57114914
67PE00260,67148932,64147354,62146416
67PE00261,67148933,62146366,64116147
67PE00262,67148934,63146715,58115083
67PE00263,67148935,63146715,58115083
67PE00264,67148936,63146749,62146520
67PE00265,67148937,63146749,62146520
67PE00266,67148938,64147354,62146416
67PE00267,67148939,64147535,58144499
67PE00268,67148940,64147535,58144499
67PE00269,67148941,65147680,64147547
67PE00270,67148942,65116195,61145882
67PE00271,67148943,65116195,61145882
67PE00272,67148944,65147593,64147408
67PE00273,67148945,65148034,59144927
67PE00274,67148946,65148034,59144927
67PE00275,67148947,64147515,65116182
67PE00276,67148948,63146715,58115167
67PE00277,67148949,64147189,59144818
67PE00278,67148950,64147189,59144818
67PE00279,67148951,62115747,57143853
67PE00280,67148952,65147762,64147203
67PE00281,67148953,65116237,61146037
67PE00282,67148954,65116237,61146037
67PE00283,67148955,65116231,65147668
67PE00284,67148956,65116231,65147668
67PE00285,67148957,64147462,59115397
67PE00286,67148958,64147462,59115397
67PE00287,67148959,64116074,64147144
67PE00288,67148960,64116074,64147144
67PE00289,67148961,64147354,64147213
67PE00290,67148962,64147354,64147213
67PE00291,67148963,63146934,65147997
67PE00292,67148964,63146934,65147997
67PE00293,67148965,65148103,64147212
67PE00294,67148966,65148103,64147212
67PE00295,67148967,65147624,65148018
67PE00296,67148968,65148103,61146078
67PE00297,67148969,64147466,64147248
67PE00298,67148970,64147466,64147248
67PE00299,67148971,63146619,59115335
67PE00300,67148972,63146619,59115335
67PE00301,67148973,65147781,61146018
67PE00302,67148974,65116162,64147394
67PE00303,67148975,64147370,64147196
67PE00304,67148976,64147370,64147196
67PE00305,67148977,65148099,60145622
67PE00306,67148978,65148099,60145622
67PE00307,67148979,63146619,61115649
67PE00308,67148980,63146619,61115649
67PE00309,67148981,65148020,64147242
67PE00310,67148982,65148020,64147242
67PE00311,67148983,64147535,61146104
67PE00312,67148984,64147535,61146104
67PE00313,67148985,65147781,59144970
67PE00314,67148986,65147781,59144970
67PE00315,67148987,65148099,62146481
67PE00316,67148988,65148099,62146481
67PE00317,67148989,65147624,64147272
67PE00318,67148990,65147624,64147272
67PE00319,67148991,64147535,62146198
67PE00320,67148992,65147680,64147498
67PE00321,67148993,65147680,64147498
67PE00322,67148994,62146366,64116088
67PE00323,67148995,65147680,64147243
67PE00324,67148996,64147466,59115337
67PE00325,67148997,64147466,59115337
67PE00326,67148998,64147224,60145210
67PE00327,67148999,64147224,60145210
67PE00328,67149000,65147781,64147366
67PE00329,67149001,64147462,59144776
67PE00330,67149002,64147462,59144776
67PE00331,67149003,64147189,62115841
67PE00332,67149004,64147189,62115841
67PE00333,67149005,65116163,61145999
67PE00334,67149006,65116163,61145999
67PE00335,67149007,65147781,62146228
