UID,LAMB,SIRE,DAM
96PE00001,96000000,94041126,95042367
96PE00002,96042793,94041368,95041971
96PE00003,96042794,94040708,95042275
96PE00004,96042795,94040708,95042275
96PE00005,96042796,94041368,95042535
96PE00006,96042797,94041368,95042535
96PE00007,96042798,94041368,95041928
96PE00008,96042799,94041368,95041951
96PE00009,96042800,94041264,95042306
96PE00010,96042801,94041126,95042322
96PE00011,96042802,94041126,95042322
96PE00012,96042803,94041368,95042546
96PE00013,96042804,94041444,95042270
96PE00014,96042805,94040708,95042243
96PE00015,96042806,94040708,95042243
96PE00016,96042807,94444244,95042302
96PE00017,96042808,94041368,95042358
96PE00018,96042809,94040708,95041936
96PE00019,96042810,94040708,95041936
96PE00020,96042811,94041368,95042075
96PE00021,96042812,94444345,95042327
96PE00022,96042813,94444345,95042327
96PE00023,96042814,94041368,95041903
96PE00024,96042815,94041368,95041903
96PE00025,96042816,94041368,95042050
96PE00026,96042817,94041368,95042050
96PE00027,96042818,94444244,95042365
96PE00028,96042819,94444244,95042365
96PE00029,96042820,94040708,95042523
96PE00030,96042821,94040708,95042523
96PE00031,96042822,94444244,95042402
96PE00032,96042823,94041368,95041918
96PE00033,96042824,94041368,95042162
96PE00034,96042825,94040708,95042017
96PE00035,96042826,94041368,95042233
96PE00036,96042827,94040708,95041909
96PE00037,96042828,94040987,95042277
96PE00038,96042829,94444367,95042323
96PE00039,96042830,94444367,95042323
96PE00040,96042831,94040708,95041866
96PE00041,96042832,94040708,95041927
96PE00042,96042833,94041567,94041535
96PE00043,96042834,94041399,91036769
96PE00044,96042835,94041399,91036769
96PE00045,96042836,94041399,91036769
96PE00046,96042837,94040708,95041919
96PE00047,96042838,94040708,95042079
96PE00048,96042839,94041423,91036630
96PE00049,96042840,94041444,95042510
96PE00050,96042841,94040708,95041796
96PE00051,96042842,94040708,95041796
96PE00052,96042843,94040708,95041876
96PE00053,96042844,94040708,95041876
96PE00054,96042845,94041063,90035045
96PE00055,96042846,94041063,90035045
96PE00056,96042847,94041063,90035045
96PE00057,96042848,94041638,94041679
96PE00058,96042849,94041638,94041679
96PE00059,96042850,94041030,93039721
96PE00060,96042851,94041030,93039721
96PE00061,96042852,94040944,91037769
96PE00062,96042853,94040944,91037769
96PE00063,96042854,94040944,91037769
96PE00064,96042855,94041423,94040751
96PE00065,96042856,94041423,94040751
96PE00066,96042857,94041030,92038534
96PE00067,96042858,94041030,92038534
96PE00068,96042859,94041399,94041085
96PE00069,96042860,94041399,94041085
96PE00070,96042861,94041264,95042395
96PE00071,96042862,94041264,95042395
96PE00072,96042863,94040740,94041250
96PE00073,96042864,94040740,94041250
96PE00074,96042865,94041399,89033909
96PE00075,96042866,94041399,89033909
96PE00076,96042867,94041126,95042398
96PE00077,96042868,94041126,95042398
96PE00078,96042869,94041638,94041609
96PE00079,96042870,94041638,94041609
96PE00080,96042871,94040733,89033820
96PE00081,96042872,94040733,89033820
96PE00082,96042873,94040733,89033820
96PE00083,96042874,94040942,93040152
96PE00084,96042875,94040942,93040152
96PE00085,96042876,94040942,93040152
96PE00086,96042877,94041063,94041449
96PE00087,96042878,94041063,94041449
96PE00088,96042879,94041040,94041101
96PE00089,96042880,94041040,94041101
96PE00090,96042881,94040708,95042116
96PE00091,96042882,94041399,93039845
96PE00092,96042883,94041399,93039845
96PE00093,96042884,94041399,93039845
96PE00094,96042885,94040733,93039990
96PE00095,96042886,94040733,93039990
96PE00096,96042887,94040733,93039990
96PE00097,96042888,94041264,95042207
96PE00098,96042889,94041264,95042207
96PE00099,96042890,94041567,94041540
96PE00100,96042891,94041567,94041540
96PE00101,96042892,94041645,94041692
96PE00102,96042893,94041645,94041692
96PE00103,96042894,94041638,94041753
96PE00104,96042895,94041423,94040825
96PE00105,96042896,94041423,94040825
96PE00106,96042897,94041423,94040825
96PE00107,96042898,94041368,95042257
96PE00108,96042899,94041368,95042257
96PE00109,96042900,94041444,95042364
96PE00110,96042901,94040944,92039200
96PE00111,96042902,94040944,92039200
96PE00112,96042903,94444325,95042326
96PE00113,96042904,94444325,95042326
96PE00114,96042905,94444353,95041998
96PE00115,96042906,94040942,93040210
96PE00116,96042907,94040942,93040210
96PE00117,96042908,94040942,93040210
96PE00118,96042909,94041040,91037458
96PE00119,96042910,94041040,91037458
96PE00120,96042911,94041040,91037458
96PE00121,96042912,94041040,91037458
96PE00122,96042913,94041063,89033960
96PE00123,96042914,94041063,89033960
96PE00124,96042915,94041063,89033960
96PE00125,96042916,94041030,91036697
96PE00126,96042917,94041030,91036697
96PE00127,96042918,94041030,91036697
96PE00128,96042919,94041030,91036697
96PE00129,96042920,94040944,94041331
96PE00130,96042921,94040944,94041331
96PE00131,96042922,94040944,94041331
96PE00132,96042923,94040944,94041331
96PE00133,96042924,94041645,94041526
96PE00134,96042925,94041040,93039778
96PE00135,96042926,94041040,93039778
96PE00136,96042927,94040697,94040798
96PE00137,96042928,94040697,94040798
96PE00138,96042929,94041645,94041667
96PE00139,96042930,94041645,94041667
96PE00140,96042931,94041572,94041603
96PE00141,96042932,94041572,94041603
96PE00142,96042933,94040733,90035202
96PE00143,96042934,94040733,90035202
96PE00144,96042935,94040733,90035202
96PE00145,96042936,94041264,95042299
96PE00146,96042937,94041040,94041074
96PE00147,96042938,94041040,94041074
96PE00148,96042939,94040934,92038607
96PE00149,96042940,94040934,92038607
96PE00150,96042941,94040697,93039896
96PE00151,96042942,94040942,90035743
96PE00152,96042943,94040942,90035743
96PE00153,96042944,94040942,90035743
96PE00154,96042945,94040942,90035743
96PE00155,96042946,94041040,94040786
96PE00156,96042947,94041040,94040786
96PE00157,96042948,94041030,89033777
96PE00158,96042949,94041030,89033777
96PE00159,96042950,94041030,89033777
96PE00160,96042951,94041645,94041612
96PE00161,96042952,94041645,94041612
96PE00162,96042953,94444367,95042478
96PE00163,96042954,94444367,95042478
96PE00164,96042955,94041567,94041627
96PE00165,96042956,94041567,94041627
96PE00166,96042957,94041368,95041943
96PE00167,96042958,94041070,94040761
96PE00168,96042959,94041070,94040761
96PE00169,96042960,94041444,95042453
96PE00170,96042961,94041063,91037544
96PE00171,96042962,94041368,95041809
96PE00172,96042963,94041368,95041809
96PE00173,96042964,94041638,94041703
96PE00174,96042965,94041638,94041703
96PE00175,96042966,94041063,91036858
96PE00176,96042967,94041063,91036858
96PE00177,96042968,94041063,91036858
96PE00178,96042969,94041040,90035580
96PE00179,96042970,94041040,90035580
96PE00180,96042971,94041572,94041574
96PE00181,96042972,94041572,94041574
96PE00182,96042973,94041638,94041527
96PE00183,96042974,94041638,94041527
96PE00184,96042975,94040934,94041428
96PE00185,96042976,94041572,94041624
