UID,LAMB,SIRE,DAM
60PE00001,60102347,55142775,56101972
60PE00002,60102349,54141714,58102145
60PE00003,60102350,56143220,55101821
60PE00004,60102351,56143220,55101821
60PE00005,60102352,57114899,57102001
60PE00006,60102353,57114899,57102001
60PE00007,60102354,58144188,55101869
60PE00008,60102355,58000000,55101816
60PE00009,60102356,58144218,52101691
60PE00010,60102357,54141714,56101915
60PE00011,60102358,58115171,57102003
60PE00012,60102359,58115171,57102003
60PE00013,60102360,55142461,58102128
60PE00014,60102361,57910119,58102180
60PE00015,60102362,54141575,58102161
60PE00016,60102363,53114073,56101974
60PE00017,60102364,55142805,56101962
60PE00018,60102365,55142805,56101962
60PE00019,60102366,57910122,57102028
60PE00020,60102367,53114073,58102209
60PE00021,60102368,55142461,55101868
60PE00022,60102369,55142461,55101868
60PE00023,60102370,54141857,57102005
60PE00024,60102371,54141857,57102005
60PE00025,60102372,55142461,52101666
60PE00026,60102373,55142461,52101666
60PE00027,60102374,58115102,55101829
60PE00028,60102375,58115102,55101829
60PE00029,60102376,57910119,52101696
60PE00030,60102377,57910119,52101696
60PE00031,60102378,56142928,57102037
60PE00032,60102379,56114645,57102073
60PE00033,60102380,58144066,58102124
60PE00034,60102381,56114645,57102012
60PE00035,60102382,58115102,52101688
60PE00036,60102383,58144188,52101655
60PE00037,60102384,58144188,52101655
60PE00038,60102385,58115188,58102214
60PE00039,60102386,58115176,57102021
60PE00040,60102387,58115176,57102021
60PE00041,60102388,58000000,57143556
60PE00042,60102389,55142805,58102121
60PE00043,60102390,58144424,56101942
60PE00044,60102391,56143220,58102149
60PE00045,60102392,53114073,54101743
60PE00046,60102393,53114073,54101743
60PE00047,60102394,58144174,57102027
60PE00048,60102395,58144174,57102027
60PE00049,60102396,58144180,57102048
60PE00050,60102397,58144180,57102048
60PE00051,60102398,57910119,58102184
60PE00052,60102399,58115223,54101733
60PE00053,60102400,57910119,55101827
60PE00054,60102401,59115318,58102117
60PE00055,60102402,58115177,57102017
60PE00056,60102403,58115177,57102017
60PE00057,60102404,55142775,58102207
60PE00058,60102405,54141857,57101999
60PE00059,60102406,54141857,57101999
60PE00060,60102407,54141755,58102158
60PE00061,60102408,58115223,58102211
60PE00062,60102409,57143667,56101898
60PE00063,60102410,57143667,56101898
60PE00064,60102411,54141705,56101914
60PE00065,60102412,58144218,55101828
60PE00066,60102413,59115318,56101966
60PE00067,60102414,56142928,57102055
60PE00068,60102415,56142928,57102055
60PE00069,60102416,58115117,57102023
60PE00070,60102417,58144114,57102047
60PE00071,60102418,58115038,57102052
60PE00072,60102419,58115102,58102173
60PE00073,60102420,54141575,55101867
60PE00074,60102421,54141575,55101867
60PE00075,60102422,57114899,57102000
60PE00076,60102423,57114899,57102000
60PE00077,60102424,58144239,56101967
60PE00078,60102425,58144239,56101967
60PE00079,60102426,54141755,56101935
60PE00080,60102427,54141755,56101935
60PE00081,60102428,57910119,58102183
60PE00082,60102429,58115058,52101690
60PE00083,60102430,58144420,52101685
60PE00084,60102431,58144420,52101685
60PE00085,60102432,57114987,57102031
60PE00086,60102433,54141755,55101806
60PE00087,60102434,55142775,54101758
60PE00088,60102435,55142775,54101758
60PE00089,60102436,58115117,57102072
60PE00090,60102437,58115117,57102072
60PE00091,60102438,58115058,55101844
60PE00092,60102439,58115058,55101844
60PE00093,60102440,54141705,52101650
60PE00094,60102441,58000000,51140086
60PE00095,60102442,57143667,58102148
60PE00096,60102443,57910119,58102187
60PE00097,60102444,58144588,56101919
60PE00098,60102445,58144588,56101919
60PE00099,60102446,55142805,54101728
60PE00100,60102447,55142805,54101728
60PE00101,60102448,58115188,54101731
60PE00102,60102449,58115188,54101731
60PE00103,60102450,59115318,54101762
60PE00104,60102451,59115318,54101762
60PE00105,60102452,58144387,57102061
60PE00106,60102453,58144184,57102041
60PE00107,60102454,58144424,55101803
60PE00108,60102455,56143087,56101931
60PE00109,60102456,56143087,56101931
60PE00110,60102457,58144420,55101857
60PE00111,60102458,58144420,55101857
60PE00112,60102459,56143220,55101887
60PE00113,60102460,58144174,57101996
60PE00114,60102461,58144174,57101996
60PE00115,60102462,58144066,54101778
60PE00116,60102463,58144114,51101647
60PE00117,60102464,58144114,51101647
60PE00118,60102465,58144588,58102172
60PE00119,60102466,58115177,57102075
60PE00120,60102467,58144420,58102135
60PE00121,60102468,58144239,54101759
60PE00122,60102469,58115223,56101979
60PE00123,60102470,58115223,56101979
60PE00124,60102471,58144424,58102133
60PE00125,60102472,58115188,56101990
60PE00126,60102473,58144218,58102179
60PE00127,60102474,56143087,54101789
60PE00128,60102475,58144387,57102051
60PE00129,60102476,54141705,58102153
60PE00130,60102477,58144188,58102155
60PE00131,60115417,58115223,58115090
60PE00132,60115418,58115223,58115090
60PE00133,60115419,57114899,54114227
60PE00134,60115420,57114899,54114227
60PE00135,60115421,57114899,51113562
60PE00136,60115422,57114899,55114514
60PE00137,60115423,58115223,58115098
60PE00138,60115424,58115223,56114782
60PE00139,60115425,58115038,56114696
60PE00140,60115426,58115038,56114696
60PE00141,60115427,53114073,58115079
60PE00142,60115428,58115102,58115132
60PE00143,60115429,58115102,58115205
60PE00144,60115430,53114073,56114777
60PE00145,60115431,58115038,55114465
60PE00146,60115432,59115318,57114904
60PE00147,60115433,58115038,58115039
60PE00148,60115434,57114899,56114752
60PE00149,60115435,57114899,56114752
60PE00150,60115436,57114899,53113940
60PE00151,60115437,58115058,56114793
60PE00152,60115438,58115058,54114193
60PE00153,60115439,58115223,57114848
60PE00154,60115440,59115318,57114926
60PE00155,60115441,59115318,54114189
60PE00156,60115442,57114899,56114646
60PE00157,60115443,58115038,54114080
60PE00158,60115444,58115223,58115203
60PE00159,60115445,58115055,57114999
60PE00160,60115446,58115058,57115021
60PE00161,60115447,58115038,54114294
60PE00162,60115448,58115038,54114294
60PE00163,60115449,58115058,55114437
60PE00164,60115450,58115058,55114437
60PE00165,60115451,59115318,56114758
60PE00166,60115452,59115318,56114758
60PE00167,60115453,58115055,54114201
60PE00168,60115454,53114073,58115035
60PE00169,60115455,58115058,58115030
60PE00170,60115456,57114899,58115063
60PE00171,60115457,53114073,55114460
60PE00172,60115458,59115318,56114689
60PE00173,60115459,58115102,56114699
60PE00174,60115460,58115058,56114715
60PE00175,60115461,58115058,56114715
60PE00176,60115462,58115038,56114693
60PE00177,60115463,58115055,54114357
60PE00178,60115464,58115055,54114357
60PE00179,60115465,58115058,58115200
60PE00180,60115466,58115058,58115139
60PE00181,60115467,58115188,56114737
60PE00182,60115468,58115038,56114617
60PE00183,60115469,58115038,56114617
60PE00184,60115470,58115223,56114768
60PE00185,60115471,58115223,56114768
60PE00186,60115472,58115188,55114433
60PE00187,60115473,59115318,58115144
60PE00188,60115474,58115038,56114695
60PE00189,60115475,58115038,53113801
60PE00190,60115476,58115038,53113801
60PE00191,60115477,58115038,56114643
60PE00192,60115478,58115038,56114643
60PE00193,60115479,59115318,58115165
60PE00194,60115480,58115058,53113901
60PE00195,60115481,58115058,53113901
60PE00196,60115482,58115223,55114389
60PE00197,60115483,58115223,55114389
60PE00198,60115484,58115058,54114195
60PE00199,60115485,58115038,58115037
60PE00200,60115486,58115102,57114908
60PE00201,60115487,58115058,55114548
60PE00202,60115488,59115318,55114579
60PE00203,60115489,59115318,55114579
60PE00204,60115490,58115223,55114444
60PE00205,60115491,58115102,57114862
60PE00206,60115492,58115102,55114368
60PE00207,60115493,58115102,55114368
60PE00208,60115494,58115038,56114800
60PE00209,60115495,58115038,56114800
60PE00210,60115496,58115058,54114185
60PE00211,60115497,58115058,54114185
60PE00212,60115498,58115102,53113828
60PE00213,60115499,58115102,53113828
60PE00214,60115500,58115055,54114279
60PE00215,60115501,58115055,54114279
60PE00216,60115502,58115223,54114204
60PE00217,60115503,59115318,55114593
60PE00218,60115504,59115318,55114447
60PE00219,60115505,58115223,57114887
60PE00220,60115506,58115188,58115068
60PE00221,60115507,58115188,58115068
60PE00222,60115508,58115058,58115183
60PE00223,60115509,59115318,55114512
60PE00224,60115510,58115188,54114361
60PE00225,60115511,53114073,51113577
60PE00226,60115512,53114073,51113577
60PE00227,60115513,58115102,52113731
60PE00228,60115514,58115102,52113731
60PE00229,60115515,58115223,56114713
60PE00230,60115516,58115102,57114971
60PE00231,60115517,58115055,58115128
60PE00232,60115518,58115102,58115070
60PE00233,60115519,58115102,57114932
