UID,LAMB,SIRE,DAM
56PE00001,56101890,53177166,51101647
56PE00002,56101891,54114164,54101724
56PE00003,56101892,54114164,54101719
56PE00004,56101893,52140396,49101799
56PE00005,56101894,53140935,51101648
56PE00006,56101895,54141714,46101625
56PE00007,56101896,54141714,54101731
56PE00008,56101897,54114218,52101671
56PE00009,56101898,54114218,52101671
56PE00010,56101899,54141621,54101789
56PE00011,56101900,54142103,54101769
56PE00012,56101901,54141939,54101766
56PE00013,56101902,53113868,52101706
56PE00014,56101903,54177657,54101758
56PE00015,56101904,54177657,54101758
56PE00016,56101905,54141876,52101650
56PE00017,56101906,53177166,54101728
56PE00018,56101907,53177166,54101728
56PE00019,56101908,53177166,49101639
56PE00020,56101909,52140396,52101652
56PE00021,56101910,54141854,52101689
56PE00022,56101911,54114164,51101645
56PE00023,56101912,54114164,51101645
56PE00024,56101913,54142103,52101691
56PE00025,56101914,53140935,52101694
56PE00026,56101915,54141700,52101699
56PE00027,56101916,54141700,52101699
56PE00028,56101917,54114164,52101683
56PE00029,56101918,54114164,52101683
56PE00030,56101919,54141700,52101672
56PE00031,56101920,54141700,52101672
56PE00032,56101921,54114079,54101760
56PE00033,56101922,54141825,52101687
56PE00034,56101923,54177657,52101695
56PE00035,56101924,54142103,54101710
56PE00036,56101925,54141876,52101665
56PE00037,56101926,54141876,52101665
56PE00038,56101927,54141621,51101646
56PE00039,56101928,54141857,52101663
56PE00040,56101929,54141857,52101663
56PE00041,56101930,54141876,52101656
56PE00042,56101931,54141876,52101656
56PE00043,56101932,54141939,48101638
56PE00044,56101933,54141876,54101762
56PE00045,56101934,54177657,52101657
56PE00046,56101935,54141857,54101743
56PE00047,56101936,54114218,54101757
56PE00048,56101937,47910107,52101670
56PE00049,56101938,47910107,52101670
56PE00050,56101939,54141825,52101676
56PE00051,56101940,54141825,52101696
56PE00052,56101941,54141825,52101696
56PE00053,56101942,54141714,52101701
56PE00054,56101943,54141857,52101654
56PE00055,56101944,54141857,52101654
56PE00056,56101945,52140396,54101778
56PE00057,56101946,54177657,52101686
56PE00058,56101947,54141994,54101776
56PE00059,56101948,54141714,52101667
56PE00060,56101949,54141596,54101781
56PE00061,56101950,54141596,53101792
56PE00062,56101951,54141596,52101668
56PE00063,56101952,54114150,52101692
56PE00064,56101953,54114079,52101679
56PE00065,56101954,54141596,52101658
56PE00066,56101955,54142103,52101705
56PE00067,56101956,54142103,52101705
56PE00068,56101957,53140935,54101756
56PE00069,56101958,54141994,52101666
56PE00070,56101959,54141621,52101682
56PE00071,56101960,54141621,52101682
56PE00072,56101961,54141854,47101632
56PE00073,56101962,53113868,52101697
56PE00074,56101963,54114218,52101661
56PE00075,56101964,54114218,52101661
56PE00076,56101965,54141854,52101702
56PE00077,56101966,53177166,52101685
56PE00078,56101967,53177166,52101685
56PE00079,56101968,47910107,53101793
56PE00080,56101969,47910107,53101793
56PE00081,56101970,54114079,52101655
56PE00082,56101971,54114079,52101655
56PE00083,56101972,47910107,52101659
56PE00084,56101973,47910107,52101659
56PE00085,56101974,54141939,52101690
56PE00086,56101975,54114079,52101664
56PE00087,56101976,54114079,52101664
56PE00088,56101977,54141994,52101700
56PE00089,56101978,54141994,52101700
56PE00090,56101979,54141621,52101673
56PE00091,56101980,54141621,52101673
56PE00092,56101981,52140396,51101644
56PE00093,56101982,53140935,50101643
56PE00094,56101983,52140603,52101688
56PE00095,56101984,52140603,52101688
56PE00096,56101985,52140603,52101653
56PE00097,56101986,54141596,54101712
56PE00098,56101987,54114213,50101642
56PE00099,56101988,54114213,50101642
56PE00100,56101989,54141854,54101733
56PE00101,56101990,54141994,54101730
56PE00102,56114608,53113868,53113801
56PE00103,56114609,53113868,53113801
56PE00104,56114610,51113302,51113519
56PE00105,56114611,51113302,51113519
56PE00106,56114612,54114164,53114028
56PE00107,56114613,54114079,53113828
56PE00108,56114614,54114079,53113828
56PE00109,56114615,54114110,52113622
56PE00110,56114616,54114179,54114303
56PE00111,56114617,53113789,53113877
56PE00112,56114618,54114079,52113755
56PE00113,56114619,47910107,50113138
56PE00114,56114620,54114110,54114340
56PE00115,56114621,51113302,51113562
56PE00116,56114622,51113302,51113562
56PE00117,56114623,47910107,54114241
56PE00118,56114624,54114328,50113183
56PE00119,56114625,54114213,51113521
56PE00120,56114626,54114213,51113521
56PE00121,56114627,54114164,54114310
56PE00122,56114628,54114218,51113475
56PE00123,56114629,53113789,53113794
56PE00124,56114630,54114179,48112678
56PE00125,56114631,54114179,48112678
56PE00126,56114632,54114110,54114279
56PE00127,56114633,54114110,50113178
56PE00128,56114634,54114328,54114299
56PE00129,56114635,54114164,49112775
56PE00130,56114636,54114164,49112775
56PE00131,56114637,54114179,53113806
56PE00132,56114638,54114179,53113806
56PE00133,56114639,54114169,53113863
56PE00134,56114640,54114164,49112859
56PE00135,56114641,54114110,51113577
56PE00136,56114642,54114110,51113577
56PE00137,56114643,53113789,51113315
56PE00138,56114644,54114179,54114198
56PE00139,56114645,51113302,48112677
56PE00140,56114646,51113302,51113458
56PE00141,56114647,54114110,51113420
56PE00142,56114648,51113302,52113686
56PE00143,56114649,47910107,53113965
56PE00144,56114650,54114328,51113495
56PE00145,56114651,54114328,54114255
56PE00146,56114652,54114318,51113448
56PE00147,56114653,54114318,51113448
56PE00148,56114654,47910107,51113337
56PE00149,56114655,47910107,51113337
56PE00150,56114656,54114169,51113346
