UID,LAMB,SIRE,DAM
76PE00001,76189511,75189248,74188748
76PE00002,76189512,74188194,73187769
76PE00003,76189515,75189169,74188768
76PE00004,76189516,75189257,73187853
76PE00005,76189517,75189212,73187728
76PE00006,76189518,75189212,73187728
76PE00007,76189519,75189212,73187728
76PE00008,76189520,75189248,71185463
76PE00009,76189521,75189169,73187493
76PE00010,76189522,75189390,68149627
76PE00011,76189523,75189390,68149627
76PE00012,76189524,75189021,70185012
76PE00013,76189525,75189021,70185012
76PE00014,76189526,75189021,73187449
76PE00015,76189527,75189021,73187449
76PE00016,76189528,75189414,73187785
76PE00017,76189529,75189390,71185368
76PE00018,76189530,74188466,73187549
76PE00019,76189531,75189390,70184242
76PE00020,76189532,75189390,70184242
76PE00021,76189533,75189248,71185225
76PE00022,76189534,75189248,71185225
76PE00023,76189535,75188959,70184263
76PE00024,76189536,75189248,73187501
76PE00025,76189537,75189248,73187501
76PE00026,76189538,75189390,73187367
76PE00027,76189539,75189270,72186489
76PE00028,76189540,75189270,72186489
76PE00029,76189541,74188235,74188061
76PE00030,76189542,74188249,74188069
76PE00031,76189543,75189212,70184881
76PE00032,76189544,75189390,71186052
76PE00033,76189545,75189257,72186624
76PE00034,76189546,75189257,72186624
76PE00035,76189547,74188466,72186793
76PE00036,76189548,74188466,72186793
76PE00037,76189549,75189212,72186316
76PE00038,76189550,75189212,72186316
76PE00039,76189551,74188037,69183356
76PE00040,76189552,74188037,69183356
76PE00041,76189553,75189021,70184552
76PE00042,76189554,75189021,70184552
76PE00043,76189555,74188436,71185544
76PE00044,76189556,74188436,71185544
76PE00045,76189557,74188171,71186134
76PE00046,76189558,74188171,71186134
76PE00047,76189559,75189202,73187997
76PE00048,76189560,75189202,73187997
76PE00049,76189561,74188235,69183659
76PE00050,76189562,74188235,69183659
76PE00051,76189563,75189248,70184641
76PE00052,76189564,75189248,74188793
76PE00053,76189565,74188436,69183820
76PE00054,76189566,74188456,70184858
76PE00055,76189567,75189248,74188152
76PE00056,76189568,74188466,74188227
76PE00057,76189569,75189248,70184353
76PE00058,76189570,74188154,71185339
76PE00059,76189571,74188154,71185339
76PE00060,76189572,74188235,73187789
76PE00061,76189573,74188235,73187789
76PE00062,76189574,75189021,69183996
76PE00063,76189575,75189021,69183996
76PE00064,76189576,74188466,72186622
76PE00065,76189577,74188466,72186622
76PE00066,76189578,75189414,73187564
76PE00067,76189579,75189270,68149718
76PE00068,76189580,75189270,68149718
76PE00069,76189581,75189212,72186828
76PE00070,76189582,75189212,72186828
76PE00071,76189583,74188171,72186499
76PE00072,76189584,74188171,72186499
76PE00073,76189585,75189212,74188259
76PE00074,76189586,74188235,70185025
76PE00075,76189587,75189270,73187618
76PE00076,76189588,75189212,74188432
76PE00077,76189589,75189212,74188432
76PE00078,76189590,74188084,73187286
76PE00079,76189591,75189212,74188693
76PE00080,76189592,74188194,71186231
76PE00081,76189593,74188194,71186231
76PE00082,76189594,74188249,72187034
76PE00083,76189595,74188249,72187034
76PE00084,76189596,74188171,73187875
76PE00085,76189597,75189390,68149324
76PE00086,76189598,74188235,70185023
76PE00087,76189599,74188235,70185023
76PE00088,76189600,75188866,74188756
76PE00089,76189601,75188866,74188756
76PE00090,76189602,75189202,73187401
76PE00091,76189603,75189202,73187401
76PE00092,76189604,75189362,74188268
76PE00093,76189605,75189362,74188268
76PE00094,76189606,74188466,72186811
76PE00095,76189607,75189169,73187818
76PE00096,76189608,75189212,69183660
76PE00097,76189609,75189212,69183660
76PE00098,76189610,75189169,72187122
76PE00099,76189611,75189169,72187122
76PE00100,76189612,75189248,69183809
76PE00101,76189613,75189390,73187623
76PE00102,76189614,75189257,72186546
76PE00103,76189615,75189257,72186546
76PE00104,76189616,74188707,69183814
76PE00105,76189617,74188707,69183814
76PE00106,76189618,75189021,72186505
76PE00107,76189619,75189021,72186505
76PE00108,76189620,75188866,72186820
76PE00109,76189621,75188866,72186820
76PE00110,76189622,74188565,74188596
76PE00111,76189623,75189248,71185846
76PE00112,76189624,75189248,71185846
76PE00113,76189625,75189169,74188784
76PE00114,76189626,75189362,73187980
76PE00115,76189627,75189362,73187980
76PE00116,76189628,75189202,71185581
76PE00117,76189629,75189202,71185581
76PE00118,76189630,74188235,71185356
