UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
09PE00137,09,05,H4699,00,07322,05,H2650,30,2009054699,2007007322,2006052650
09PE00138,09,05,H4700,05,H3144,05,H3704,30,2009054700,2007053144,2007053704
09PE00139,09,05,H4701,05,H3144,05,H3704,30,2009054701,2007053144,2007053704
09PE00140,09,05,H4702,00,07142,05,H2508,30,2009054702,2007007142,2006052508
09PE00141,09,05,H4703,00,07142,05,H2508,30,2009054703,2007007142,2006052508
09PE00142,09,05,H4704,00,07142,05,H2508,30,2009054704,2007007142,2006052508
09PE00143,09,05,H4705,05,H3669,05,H3133,30,2009054705,2007053669,2007053133
09PE00144,09,05,H4706,05,H3669,05,H3133,30,2009054706,2007053669,2007053133
09PE00145,09,05,H4707,00,00075,04,A9458,30,2009054707,2007000075,2002049458
09PE00146,09,05,H4708,00,00075,04,A9458,30,2009054708,2007000075,2002049458
09PE00147,09,05,H4709,00,00075,04,A9458,30,2009054709,2007000075,2002049458
09PE00148,09,05,H4710,00,00647,05,H3023,30,2009054710,2007000647,2007053023
09PE00149,09,05,H4711,00,00647,05,H3023,30,2009054711,2007000647,2007053023
09PE00150,09,05,H4712,05,H3144,05,H3715,30,2009054712,2007053144,2007053715
09PE00151,09,05,H4713,05,H3144,05,H3715,30,2009054713,2007053144,2007053715
09PE00152,09,05,H4714,05,H3215,05,H3645,30,2009054714,2007053215,2007053645
09PE00153,09,05,H4715,05,H3215,05,H3343,30,2009054715,2007053215,2007053343
09PE00154,09,05,H4716,05,H3215,05,H3343,30,2009054716,2007053215,2007053343
09PE00155,09,05,H4717,05,H3126,05,H3794,30,2009054717,2007053126,2008053794
09PE00156,09,05,H4718,05,H3126,05,H3794,30,2009054718,2007053126,2008053794
09PE00157,09,05,H4719,05,H3424,05,H1312,30,2009054719,2007053424,2004051312
09PE00158,09,05,H4720,05,H3424,05,H1312,30,2009054720,2007053424,2004051312
09PE00159,09,05,H4721,05,H3424,05,H1312,30,2009054721,2007053424,2004051312
09PE00160,09,05,H4722,05,H3693,05,H2380,30,2009054722,2007053693,2006052380
09PE00161,09,05,H4723,05,H3693,05,H2380,30,2009054723,2007053693,2006052380
09PE00162,09,05,H4724,05,H3693,05,H2380,30,2009054724,2007053693,2006052380
09PE00163,09,05,H4725,05,H3215,05,H1897,30,2009054725,2007053215,2005051897
09PE00164,09,05,H4726,05,H3215,05,H1897,30,2009054726,2007053215,2005051897
09PE00165,09,05,H4727,05,H3215,05,H1897,30,2009054727,2007053215,2005051897
09PE00166,09,05,H4728,05,H3424,05,H2162,30,2009054728,2007053424,2005052162
09PE00167,09,05,H4729,05,H3424,05,H2162,30,2009054729,2007053424,2005052162
09PE00168,09,05,H4730,05,H3424,05,H2162,30,2009054730,2007053424,2005052162
09PE00169,09,05,H4731,05,H3424,05,H2162,30,2009054731,2007053424,2005052162
09PE00170,09,05,H4732,05,H3669,05,H3620,30,2009054732,2007053669,2007053620
09PE00171,09,05,H4733,05,H3144,05,H3670,BL,2009054733,2007053144,2007053670
09PE00172,09,05,H4734,05,H3144,05,H3670,30,2009054734,2007053144,2007053670
09PE00173,09,05,H4735,05,H3144,05,H3670,30,2009054735,2007053144,2007053670
09PE00174,09,05,H4736,05,H3669,05,H3622,30,2009054736,2007053669,2007053622
09PE00175,09,05,H4737,05,H3669,05,H3622,30,2009054737,2007053669,2007053622
09PE00176,09,05,H4738,05,H3693,05,H2454,30,2009054738,2007053693,2006052454
09PE00177,09,05,H4739,05,H3693,05,H2454,30,2009054739,2007053693,2006052454
09PE00178,09,05,H4740,05,H2789,05,H1460,30,2009054740,2006052789,2005051460
09PE00179,09,05,H4741,05,H2789,05,H1460,30,2009054741,2006052789,2005051460
09PE00180,09,05,H4742,05,H2789,05,H1460,30,2009054742,2006052789,2005051460
09PE00181,09,05,H4743,05,H2789,05,H0495,30,2009054743,2006052789,2003050495
09PE00182,09,05,H4744,00,07142,05,H3720,30,2009054744,2007007142,2007053720
09PE00183,09,05,H4745,00,07142,05,H3720,30,2009054745,2007007142,2007053720
09PE00184,09,05,H4746,05,H2171,05,H1869,30,2009054746,2005052171,2005051869
09PE00185,09,05,H4747,05,H2171,05,H1869,30,2009054747,2005052171,2005051869
09PE00186,09,05,H4748,05,H2171,05,H1869,30,2009054748,2005052171,2005051869
09PE00187,09,05,H4749,05,H3271,05,H1903,30,2009054749,2007053271,2005051903
09PE00188,09,05,H4750,05,H3271,05,H1903,30,2009054750,2007053271,2005051903
09PE00189,09,05,H4751,00,07322,05,H2230,30,2009054751,2007007322,2006052230
09PE00190,09,05,H4752,00,07322,05,H2230,30,2009054752,2007007322,2006052230
09PE00191,09,05,H4753,05,H3693,05,H3455,30,2009054753,2007053693,2007053455
09PE00192,09,05,H4754,05,H3693,05,H3455,30,2009054754,2007053693,2007053455
09PE00193,09,05,H4755,05,H2789,05,H3201,30,2009054755,2006052789,2007053201
09PE00194,09,05,H4756,05,H3693,05,H3022,30,2009054756,2007053693,2007053022
09PE00195,09,05,H4757,05,H3693,05,H3022,30,2009054757,2007053693,2007053022
09PE00196,09,05,H4758,05,H3693,05,H3022,30,2009054758,2007053693,2007053022
09PE00197,09,05,H4759,05,H3126,05,H3747,30,2009054759,2007053126,2008053747
09PE00198,09,05,H4760,05,H3669,05,H3012,30,2009054760,2007053669,2007053012
09PE00199,09,05,H4761,05,H3669,05,H3012,30,2009054761,2007053669,2007053012
09PE00200,09,05,H4762,05,H2304,05,H4096,30,2009054762,2006052304,2008054096
09PE00201,09,05,H4763,00,00632,05,H1683,30,2009054763,2007000632,2005051683
09PE00202,09,05,H4764,00,00632,05,H1683,30,2009054764,2007000632,2005051683
09PE00203,09,05,H4765,00,00632,05,H1683,30,2009054765,2007000632,2005051683
09PE00204,09,05,H4766,00,07142,05,H1747,30,2009054766,2007007142,2005051747
09PE00205,09,05,H4767,00,07142,05,H1747,30,2009054767,2007007142,2005051747
09PE00206,09,05,H4768,05,H2789,05,H1619,30,2009054768,2006052789,2005051619
09PE00207,09,05,H4769,05,H2789,05,H1619,30,2009054769,2006052789,2005051619
09PE00208,09,05,H4770,05,H3144,05,H3116,30,2009054770,2007053144,2007053116
09PE00209,09,05,H4771,05,H2789,05,H3723,30,2009054771,2006052789,2007053723
09PE00210,09,05,H4772,00,07142,05,H2730,30,2009054772,2007007142,2006052730
09PE00211,09,05,H4773,00,07142,05,H2730,30,2009054773,2007007142,2006052730
09PE00212,09,05,H4774,00,07142,05,H2730,30,2009054774,2007007142,2006052730
09PE00213,09,05,H4775,00,00712,05,H2824,30,2009054775,2007000712,2006052824
09PE00214,09,05,H4776,05,H3669,05,H3514,30,2009054776,2007053669,2007053514
09PE00215,09,05,H4777,05,H3669,05,H3514,30,2009054777,2007053669,2007053514
09PE00216,09,05,H4778,00,00712,04,A8670,30,2009054778,2007000712,2001048670
09PE00217,09,05,H4779,00,00712,04,A8670,30,2009054779,2007000712,2001048670
09PE00218,09,05,H4780,00,00712,04,A8670,30,2009054780,2007000712,2001048670
09PE00219,09,05,H4781,05,H3693,05,H3572,30,2009054781,2007053693,2007053572
09PE00220,09,05,H4782,05,H3693,05,H3572,30,2009054782,2007053693,2007053572
09PE00221,09,05,H4783,05,H2304,05,H4122,30,2009054783,2006052304,2008054122
09PE00222,09,05,H4784,05,H2304,05,H4122,30,2009054784,2006052304,2008054122
09PE00223,09,05,H4785,05,H3669,05,H3528,30,2009054785,2007053669,2007053528
09PE00224,09,05,H4786,05,H3669,05,H3528,30,2009054786,2007053669,2007053528
09PE00225,09,05,H4787,00,00632,05,H1425,30,2009054787,2007000632,2005051425
09PE00226,09,05,H4788,05,H3215,05,H2058,30,2009054788,2007053215,2005052058
09PE00227,09,05,H4789,05,H3215,05,H2058,30,2009054789,2007053215,2005052058
09PE00228,09,05,H4790,05,H2171,05,H2853,30,2009054790,2005052171,2006052853
09PE00229,09,05,H4791,05,H2171,05,H2853,30,2009054791,2005052171,2006052853
09PE00230,09,05,H4792,00,00647,05,H1044,30,2009054792,2007000647,2004051044
09PE00231,09,05,H4793,00,00647,05,H1044,30,2009054793,2007000647,2004051044
09PE00232,09,05,H4794,00,00647,05,H1044,30,2009054794,2007000647,2004051044
09PE00233,09,05,H4795,05,H2490,05,H3782,30,2009054795,2006052490,2008053782
09PE00234,09,05,H4796,05,H2490,05,H3782,30,2009054796,2006052490,2008053782
09PE00235,09,05,H4797,00,00632,05,H2378,30,2009054797,2007000632,2006052378
09PE00236,09,05,H4798,00,00632,05,H2378,30,2009054798,2007000632,2006052378
09PE00237,09,05,H4799,00,00632,05,H2378,30,2009054799,2007000632,2006052378
09PE00238,09,05,H4800,00,07322,05,H1806,30,2009054800,2007007322,2005051806
09PE00239,09,05,H4801,00,07322,05,H1806,30,2009054801,2007007322,2005051806
09PE00240,09,05,H4802,00,07322,05,H1806,30,2009054802,2007007322,2005051806
09PE00241,09,05,H4803,05,H3669,05,H1684,30,2009054803,2007053669,2005051684
09PE00242,09,05,H4804,05,H3669,05,H1684,30,2009054804,2007053669,2005051684
09PE00243,09,05,H4805,00,00712,05,H1571,30,2009054805,2007000712,2005051571
09PE00244,09,05,H4806,00,00712,05,H1571,30,2009054806,2007000712,2005051571
09PE00245,09,05,H4807,00,00712,05,H1571,30,2009054807,2007000712,2005051571
09PE00246,09,05,H4808,00,00647,04,A9715,30,2009054808,2007000647,2002049715
09PE00247,09,05,H4809,00,00647,04,A9715,30,2009054809,2007000647,2002049715
09PE00248,09,05,H4810,00,00647,04,A9715,30,2009054810,2007000647,2002049715
09PE00249,09,05,H4811,00,00647,04,A9715,30,2009054811,2007000647,2002049715
09PE00250,09,05,H4812,05,H2490,05,H4438,30,2009054812,2006052490,2008054438
09PE00251,09,05,H4813,05,H2490,05,H4438,30,2009054813,2006052490,2008054438
09PE00252,09,05,H4814,05,H3271,05,H1490,30,2009054814,2007053271,2005051490
09PE00253,09,05,H4815,05,H3271,05,H1490,30,2009054815,2007053271,2005051490
09PE00254,09,05,H4816,05,H3271,05,H1490,30,2009054816,2007053271,2005051490
09PE00255,09,05,H4817,00,00740,05,H2194,30,2009054817,2007000740,2006052194
09PE00256,09,05,H4818,00,00740,05,H2194,30,2009054818,2007000740,2006052194
09PE00257,09,05,H4819,00,00740,05,H2194,30,2009054819,2007000740,2006052194
09PE00258,09,05,H4820,00,00740,05,H2278,30,2009054820,2007000740,2006052278
09PE00259,09,05,H4821,00,07322,05,H1008,30,2009054821,2007007322,2004051008
09PE00260,09,05,H4822,00,07322,05,H1008,30,2009054822,2007007322,2004051008
09PE00261,09,05,H4823,00,07322,05,H1591,30,2009054823,2007007322,2005051591
09PE00262,09,05,H4824,05,H3144,05,H3160,30,2009054824,2007053144,2007053160
09PE00263,09,05,H4825,05,H3144,05,H3160,30,2009054825,2007053144,2007053160
09PE00264,09,05,H4826,05,H3039,05,H4029,30,2009054826,2007053039,2008054029
09PE00265,09,05,H4827,05,H3039,05,H4029,30,2009054827,2007053039,2008054029
09PE00266,09,05,H4828,05,H2789,05,H2355,30,2009054828,2006052789,2006052355
09PE00267,09,05,H4829,05,H2789,05,H2355,30,2009054829,2006052789,2006052355
09PE00268,09,05,H4830,05,H2789,05,H2355,30,2009054830,2006052789,2006052355
09PE00269,09,05,H4831,05,H3669,05,H3449,30,2009054831,2007053669,2007053449
09PE00270,09,05,H4832,05,H3669,05,H3449,30,2009054832,2007053669,2007053449
09PE00271,09,05,H4833,00,00632,05,H2245,30,2009054833,2007000632,2006052245
09PE00272,09,05,H4834,00,00632,05,H2245,30,2009054834,2007000632,2006052245
09PE00273,09,05,H4835,00,07142,05,H2971,30,2009054835,2007007142,2007052971
09PE00274,09,05,H4836,00,07142,05,H2971,30,2009054836,2007007142,2007052971
09PE00275,09,05,H4837,05,H2789,05,H1585,30,2009054837,2006052789,2005051585
09PE00276,09,05,H4838,05,H2789,05,H1585,30,2009054838,2006052789,2005051585
09PE00277,09,05,H4839,05,H2270,05,H3871,30,2009054839,2006052270,2008053871
09PE00278,09,05,H4840,05,H2270,05,H3871,30,2009054840,2006052270,2008053871
09PE00279,09,05,H4841,05,H2789,05,H2785,30,2009054841,2006052789,2006052785
09PE00280,09,05,H4842,05,H2789,05,H2785,30,2009054842,2006052789,2006052785
09PE00281,09,05,H4843,05,H2304,05,H3857,30,2009054843,2006052304,2008053857
09PE00282,09,05,H4844,05,H2304,05,H3857,30,2009054844,2006052304,2008053857
09PE00283,09,05,H4845,05,H3271,05,H2704,30,2009054845,2007053271,2006052704
09PE00284,09,05,H4846,05,H3271,05,H2704,30,2009054846,2007053271,2006052704
09PE00285,09,05,H4847,05,H2171,05,H2890,30,2009054847,2005052171,2006052890
09PE00286,09,05,H4848,05,H2171,05,H2890,30,2009054848,2005052171,2006052890
09PE00287,09,05,H4849,05,H3144,05,H3328,30,2009054849,2007053144,2007053328
09PE00288,09,05,H4850,05,H3144,05,H3328,30,2009054850,2007053144,2007053328
09PE00289,09,05,H4851,00,00075,05,H3538,30,2009054851,2007000075,2007053538
09PE00290,09,05,H4852,00,00075,05,H3538,30,2009054852,2007000075,2007053538
09PE00291,09,05,H4853,00,00712,05,H1920,30,2009054853,2007000712,2005051920
09PE00292,09,05,H4854,00,00712,05,H1920,30,2009054854,2007000712,2005051920
09PE00293,09,05,H4855,00,00712,05,H1920,30,2009054855,2007000712,2005051920
09PE00294,09,05,H4856,00,00740,05,H2831,30,2009054856,2007000740,2006052831
09PE00295,09,05,H4857,00,00740,05,H2831,30,2009054857,2007000740,2006052831
09PE00296,09,05,H4858,00,00075,05,H1822,30,2009054858,2007000075,2005051822
09PE00297,09,05,H4859,00,00075,05,H1822,30,2009054859,2007000075,2005051822
09PE00298,09,05,H4860,00,00075,05,H1822,30,2009054860,2007000075,2005051822
09PE00299,09,05,H4861,00,00647,05,H2695,30,2009054861,2007000647,2006052695
09PE00300,09,05,H4862,00,00647,05,H2695,30,2009054862,2007000647,2006052695
09PE00301,09,05,H4863,05,H2171,05,H0762,30,2009054863,2005052171,2004050762
09PE00302,09,05,H4864,00,00740,05,H1898,30,2009054864,2007000740,2005051898
09PE00303,09,05,H4865,00,00740,05,H1898,30,2009054865,2007000740,2005051898
09PE00304,09,05,H4866,00,00740,05,H1898,30,2009054866,2007000740,2005051898
09PE00305,09,05,H4867,05,H3215,05,H0988,30,2009054867,2007053215,2004050988
09PE00306,09,05,H4868,05,H3215,05,H0988,30,2009054868,2007053215,2004050988
09PE00307,09,05,H4869,05,H3215,05,H0988,30,2009054869,2007053215,2004050988
09PE00308,09,05,H4870,05,H3669,05,H3175,30,2009054870,2007053669,2007053175
09PE00309,09,05,H4871,00,00740,05,H2559,30,2009054871,2007000740,2006052559
09PE00310,09,05,H4872,00,00740,05,H2559,30,2009054872,2007000740,2006052559
09PE00311,09,05,H4873,05,H3144,05,H3650,30,2009054873,2007053144,2007053650
09PE00312,09,05,H4874,05,H2789,05,H3621,30,2009054874,2006052789,2007053621
09PE00313,09,05,H4875,05,H3693,05,H1393,30,2009054875,2007053693,2005051393
09PE00314,09,05,H4876,05,H3693,05,H1393,30,2009054876,2007053693,2005051393
09PE00315,09,05,H4877,05,H2304,05,H4341,30,2009054877,2006052304,2008054341
09PE00316,09,05,H4878,05,H2304,05,H4366,30,2009054878,2006052304,2008054366
09PE00317,09,05,H4879,05,H2304,05,H4114,30,2009054879,2006052304,2008054114
09PE00318,09,05,H4880,05,H3424,05,H2699,30,2009054880,2007053424,2006052699
09PE00319,09,05,H4881,05,H3424,05,H2699,30,2009054881,2007053424,2006052699
09PE00320,09,05,H4882,05,H3424,05,H2699,30,2009054882,2007053424,2006052699
09PE00321,09,05,H4883,00,00632,04,A8274,30,2009054883,2007000632,2001048274
09PE00322,09,05,H4884,00,00632,04,A8274,30,2009054884,2007000632,2001048274
09PE00323,09,05,H4885,05,H3669,05,H3439,30,2009054885,2007053669,2007053439
09PE00324,09,05,H4886,05,H3669,05,H3439,30,2009054886,2007053669,2007053439
09PE00325,09,05,H4887,05,H2789,05,H3038,30,2009054887,2006052789,2007053038
