UID,LAMB,SIRE,DAM
72PE00001,72001867,70000000,71426393
72PE00002,72116543,70116457,64115979
72PE00003,72116544,70116457,64115979
72PE00004,72116545,70116472,70116480
72PE00005,72116546,70116472,63115970
72PE00006,72116547,70116472,62115741
72PE00007,72116548,70116472,62115741
72PE00008,72116549,70116472,68116401
72PE00009,72116550,70116472,66116247
72PE00010,72116551,70116457,70116484
72PE00011,72116552,70116472,64116110
72PE00012,72116553,70116472,68116391
72PE00013,72116554,70116457,70116461
72PE00014,72116555,70116472,67116305
72PE00015,72116556,70116472,67116305
72PE00016,72116557,70116457,69116427
72PE00017,72116558,70116457,69116427
72PE00018,72116559,70116457,69116440
72PE00019,72116560,70116457,67116334
72PE00020,72116561,70116457,65116185
72PE00021,72116562,70116457,65116185
72PE00022,72116563,70116472,69116435
72PE00023,72116564,70116457,69116437
72PE00024,72116565,70116457,69116444
72PE00025,72116566,70116472,68116383
72PE00026,72116567,70116457,70116488
72PE00027,72116568,70116457,70116468
72PE00028,72116569,70116457,64116088
72PE00029,72116570,70116457,64116088
72PE00030,72116571,70116457,69116425
72PE00031,72116572,70116457,69116425
72PE00032,72116573,70116472,64116122
72PE00033,72116574,70116457,69116438
72PE00034,72116575,70116472,69116434
72PE00035,72116576,70116457,64116105
72PE00036,72116577,70116457,64116105
72PE00037,72116578,70116457,69116432
72PE00038,72116579,70116472,70116489
72PE00039,72116580,70116457,69116417
72PE00040,72116581,70116472,68116406
72PE00041,72116582,70116472,68116386
72PE00042,72116583,70116457,70116486
72PE00043,72116584,70116472,69116422
72PE00044,72116585,70116472,69116421
72PE00045,72116586,70116472,69116433
72PE00046,72116587,70116457,64116071
72PE00047,72116588,70116457,64116071
72PE00048,72116589,70116457,70116460
72PE00049,72116590,70116457,66116259
72PE00050,72116591,70116457,66116259
72PE00051,72116592,70116457,66116259
72PE00052,72116593,70116457,65116204
72PE00053,72116594,70116457,65116204
72PE00054,72116595,70116457,70116474
72PE00055,72116596,70116472,70116459
72PE00056,72116597,70116472,70116459
72PE00057,72116598,70116457,70116458
72PE00058,72116599,70116457,70116456
72PE00059,72116600,70116472,69116420
72PE00060,72147252,71185652,66148568
72PE00061,72149938,70149855,67149177
72PE00062,72149939,70149855,67149177
72PE00063,72149940,70149855,69149834
72PE00064,72149941,70149844,68149776
72PE00065,72149942,70149844,70149857
72PE00066,72149943,70149855,64147393
72PE00067,72149944,70149855,64147393
72PE00068,72149945,70149855,68149503
72PE00069,72149946,70149844,67149041
72PE00070,72149947,70149844,67149041
72PE00071,72149948,70149855,68149563
72PE00072,72149949,70149855,69149794
72PE00073,72149950,70149855,69149794
72PE00074,72149951,70149855,69149812
72PE00075,72149952,70149855,68149741
72PE00076,72149953,70149855,68149741
72PE00077,72149954,70149855,66148287
72PE00078,72149955,70149855,66148287
72PE00079,72149956,70149844,68149727
72PE00080,72149957,70149844,68149727
72PE00081,72149958,70149844,69149806
72PE00082,72149959,70149855,69149800
72PE00083,72149960,70149844,65147997
72PE00084,72149961,70149844,65147997
72PE00085,72149962,70149844,69149816
72PE00086,72149963,70149844,69149816
72PE00087,72149964,70149844,70149842
72PE00088,72149965,70149844,68149604
72PE00089,72149966,70149844,64147451
72PE00090,72149967,70149844,64147451
72PE00091,72149968,70149844,66148231
72PE00092,72149969,70149855,69149795
72PE00093,72149970,70149844,70149856
72PE00094,72149971,70149855,68149342
72PE00095,72149972,70149855,69149792
72PE00096,72149973,70149844,63146609
72PE00097,72149974,70149855,68149671
72PE00098,72149975,70149855,68149671
72PE00099,72149976,70149855,67149081
72PE00100,72149977,70149855,68149350
72PE00101,72149978,70149855,68149350
72PE00102,72149979,70149855,68149322
72PE00103,72149980,70149855,68149322
72PE00104,72149981,70149855,64147368
72PE00105,72149982,70149844,69149817
72PE00106,72149983,70149855,68149621
72PE00107,72149984,70149844,64147325
72PE00108,72149985,70149844,64147325
72PE00109,72149986,70149855,69149811
72PE00110,72149987,70149855,68149564
72PE00111,72149988,70149855,70149870
72PE00112,72186265,70185091,69183430
72PE00113,72186266,70184774,67182929
72PE00114,72186267,70185142,70184650
72PE00115,72186268,70185142,70184650
72PE00116,72186269,70184281,66182626
72PE00117,72186270,70184281,66182626
72PE00118,72186271,70184824,70184681
72PE00119,72186272,70184824,69183536
72PE00120,72186273,70184824,69183536
72PE00121,72186274,71185594,67149111
72PE00122,72186275,71185493,69183575
72PE00123,72186276,71185722,65147795
72PE00124,72186277,71185722,65147795
72PE00125,72186278,71185493,69184049
72PE00126,72186279,71185493,69184049
72PE00127,72186280,71185276,70184359
72PE00128,72186281,70184158,69183814
72PE00129,72186282,70184158,69183814
72PE00130,72186283,70184727,70184796
72PE00131,72186284,70184281,67182809
72PE00132,72186285,70184281,67182809
72PE00133,72186286,70184774,68183114
72PE00134,72186287,71185469,70184999
72PE00135,72186288,71185722,68149782
72PE00136,72186289,71185722,68149782
72PE00137,72186290,70184212,66182344
72PE00138,72186291,70185142,66182601
72PE00139,72186292,70185142,66182601
72PE00140,72186293,71185493,66148342
72PE00141,72186294,71185493,66148342
72PE00142,72186295,70184212,69183805
72PE00143,72186296,70184410,67182700
72PE00144,72186297,70184410,67182700
72PE00145,72186298,70184410,67182700
72PE00146,72186299,70185142,67182984
72PE00147,72186300,70185142,67182984
72PE00148,72186301,71185211,68149591
72PE00149,72186302,71185276,66148472
72PE00150,72186303,71185276,66148472
72PE00151,72186304,71185914,68149705
72PE00152,72186305,71185914,68149705
72PE00153,72186306,71186250,66148522
72PE00154,72186307,70185142,69183983
72PE00155,72186308,70185142,69183983
72PE00156,72186309,71185594,70184392
72PE00157,72186310,71185594,68149763
72PE00158,72186311,70184774,68183145
72PE00159,72186312,70184774,68183145
72PE00160,72186313,71185722,70184567
72PE00161,72186314,71185211,70184881
72PE00162,72186315,71185790,67148960
72PE00163,72186316,71185790,67148960
72PE00164,72186317,71185594,70184176
72PE00165,72186318,71185413,67149073
72PE00166,72186319,71185790,68149368
72PE00167,72186320,71185790,68149368
72PE00168,72186321,71185594,69183810
72PE00169,72186322,71185594,69183810
72PE00170,72186323,70185142,67182716
72PE00171,72186324,70185142,67182716
72PE00172,72186325,70185091,70184510
72PE00173,72186326,70185091,70184510
72PE00174,72186327,70185142,68183093
72PE00175,72186328,70185142,68183093
72PE00176,72186329,71185652,70184119
72PE00177,72186330,71185652,70184119
72PE00178,72186331,71185469,69183992
72PE00179,72186332,71185469,69183992
72PE00180,72186333,70184539,66116244
72PE00181,72186334,71185722,68149429
72PE00182,72186335,71185722,68149429
72PE00183,72186336,71185790,68149325
72PE00184,72186337,71185790,68149325
72PE00185,72186338,70184281,67182858
72PE00186,72186339,70184281,67182858
72PE00187,72186340,71185276,66148647
72PE00188,72186341,71185276,66148647
72PE00189,72186342,70184281,70184934
72PE00190,72186343,70184281,70184934
72PE00191,72186344,71185276,66148490
72PE00192,72186345,71185276,66148490
72PE00193,72186346,70185091,70184765
72PE00194,72186347,71185493,67148927
72PE00195,72186348,71185493,67148927
72PE00196,72186349,70184281,67182896
72PE00197,72186350,70184281,67182896
72PE00198,72186351,71185722,66148375
72PE00199,72186352,70184622,66148263
72PE00200,72186353,70184622,66148263
72PE00201,72186354,71185722,69183837
72PE00202,72186355,71185722,69183837
72PE00203,72186356,70184823,69184083
72PE00204,72186357,71185594,70184129
72PE00205,72186358,71185276,67148956
72PE00206,72186359,70184721,68183290
72PE00207,72186360,70184721,68183290
72PE00208,72186361,71185493,68149676
72PE00209,72186362,71185722,69183435
72PE00210,72186363,71185722,69183435
72PE00211,72186364,70184192,69183847
72PE00212,72186365,70185120,65182167
72PE00213,72186366,70185120,65182167
72PE00214,72186367,70184203,68183065
72PE00215,72186368,70184622,67149179
72PE00216,72186369,70184622,67149179
72PE00217,72186370,70184813,69183863
72PE00218,72186371,70184227,69183819
72PE00219,72186372,70184227,69183819
72PE00220,72186373,70184192,70184715
72PE00221,72186374,70184824,70184424
72PE00222,72186375,70184824,70184424
72PE00223,72186376,70184774,65182182
72PE00224,72186377,70184774,65182182
72PE00225,72186378,71185276,70184388
72PE00226,72186379,70184774,67182884
72PE00227,72186380,70184774,67182884
72PE00228,72186381,71185211,67149014
72PE00229,72186382,71185211,67149014
72PE00230,72186383,70185064,69183803
72PE00231,72186384,70185064,69183803
72PE00232,72186385,70185142,70184433
72PE00233,72186386,70185091,69183832
72PE00234,72186387,70185091,69183832
72PE00235,72186388,71185211,69183316
72PE00236,72186389,71185211,69183316
72PE00237,72186390,71185914,70184193
72PE00238,72186391,70184774,66182463
72PE00239,72186392,71185277,68149327
72PE00240,72186393,71185277,68149327
72PE00241,72186394,70184824,67148947
72PE00242,72186395,70184824,67148947
72PE00243,72186396,71185493,69183889
72PE00244,72186397,71185493,69183889
72PE00245,72186398,71185276,70184826
72PE00246,72186399,71185276,70184826
72PE00247,72186400,71185469,68149500
72PE00248,72186401,71185469,68149500
72PE00249,72186402,70185091,67149060
72PE00250,72186403,70185091,67149060
72PE00251,72186404,71185652,65147877
72PE00252,72186405,71185652,65147877
72PE00253,72186406,70184823,70184763
72PE00254,72186407,70185142,65182171
72PE00255,72186408,70185142,65182171
72PE00256,72186409,70184281,65181993
72PE00257,72186410,71185276,69183717
72PE00258,72186411,71185469,70184237
72PE00259,72186412,70184622,70184487
72PE00260,72186413,70184622,66148643
72PE00261,72186414,71185413,66148644
72PE00262,72186415,71185413,66148644
72PE00263,72186416,70184774,65182284
72PE00264,72186417,71185594,70184444
72PE00265,72186418,71185594,70184444
72PE00266,72186419,71185276,68149442
72PE00267,72186420,70184830,70184929
72PE00268,72186421,70184824,66148483
72PE00269,72186422,71185790,69183808
72PE00270,72186423,71185790,69183808
72PE00271,72186424,70184539,70184520
72PE00272,72186425,70184824,66116253
72PE00273,72186426,71185790,66148485
72PE00274,72186427,71185276,70184894
72PE00275,72186428,71185790,67149123
72PE00276,72186429,71185790,67149123
72PE00277,72186430,71185277,69183707
72PE00278,72186431,71185277,69183707
72PE00279,72186432,71185722,70184655
72PE00280,72186433,71185493,68149647
72PE00281,72186434,71185493,68149647
72PE00282,72186435,71185493,68149647
72PE00283,72186436,70184622,65116171
72PE00284,72186437,70185091,69183645
72PE00285,72186438,70185091,69183645
72PE00286,72186439,70184158,68183198
72PE00287,72186440,70184158,68183198
72PE00288,72186441,71185277,69183369
72PE00289,72186442,71185469,70184153
72PE00290,72186443,71185211,70184910
72PE00291,72186444,71185469,65147651
