UID,LAMB,SIRE,DAM
94PE00001,94040614,92038788,93039864
94PE00002,94040615,92038788,93039864
94PE00003,94040616,92038624,93039698
94PE00004,94040617,92038624,93040051
94PE00005,94040618,92038624,93039863
94PE00006,94040619,92038624,93039706
94PE00007,94040620,92038624,93039706
94PE00008,94040621,92038624,93039839
94PE00009,94040622,92038624,93039984
94PE00010,94040623,92038624,93040218
94PE00011,94040624,92038624,93040218
94PE00012,94040625,92039273,93039757
94PE00013,94040626,92039273,93039757
94PE00014,94040627,92039273,93039904
94PE00015,94040628,92038624,93040165
94PE00016,94040629,92038624,93040165
94PE00017,94040630,92039273,93039896
94PE00018,94040631,92038788,93039778
94PE00019,94040632,92038788,93039677
94PE00020,94040633,92039273,93039994
94PE00021,94040634,92039273,93040113
94PE00022,94040635,92039273,93040113
94PE00023,94040636,92039273,93039865
94PE00024,94040637,92038624,93039721
94PE00025,94040638,92039273,93039966
94PE00026,94040639,92038624,93039885
94PE00027,94040640,92038624,93039897
94PE00028,94040641,92038788,93039766
94PE00029,94040642,92039273,93040168
94PE00030,94040643,92038788,93040166
94PE00031,94040644,92039273,93039914
94PE00032,94040645,92039273,93039820
94PE00033,94040646,92039273,93039820
94PE00034,94040647,92038788,93039893
94PE00035,94040648,92038788,93039857
94PE00036,94040649,92038788,93039857
94PE00037,94040650,92038624,93039676
94PE00038,94040651,92038624,93039798
94PE00039,94040652,92038624,93039798
94PE00040,94040653,92038788,93039685
94PE00041,94040654,92039273,93039974
94PE00042,94040655,92039273,93039974
94PE00043,94040656,92039273,93039728
94PE00044,94040657,92039273,93040181
94PE00045,94040658,92039273,93040147
94PE00046,94040659,92039273,93039835
94PE00047,94040660,92039273,93039835
94PE00048,94040661,92038788,93039986
94PE00049,94040662,92038788,93039986
94PE00050,94040663,92038624,93039825
94PE00051,94040664,92038624,93039950
94PE00052,94040665,92039273,93040162
94PE00053,94040666,92039273,93039949
94PE00054,94040667,92038624,93039856
94PE00055,94040668,92039586,92039579
94PE00056,94040669,92039586,92039579
94PE00057,94040670,92038788,93039980
94PE00058,94040671,92038624,93039681
94PE00059,94040672,92039273,93039715
94PE00060,94040673,92039273,93039715
94PE00061,94040674,92039273,93039736
94PE00062,94040675,92039273,93039854
94PE00063,94040676,92039273,93039854
94PE00064,94040677,92039273,93039854
94PE00065,94040678,92039273,93039884
94PE00066,94040679,92038595,91036971
94PE00067,94040680,92038595,91036971
94PE00068,94040681,92038595,90034699
94PE00069,94040682,92038595,90034699
94PE00070,94040683,92038500,92039200
94PE00071,94040684,92038500,92039200
94PE00072,94040685,92038788,93039746
94PE00073,94040686,92038774,91036629
94PE00074,94040687,92039603,92039581
94PE00075,94040688,92038774,92039175
94PE00076,94040689,92038774,92039175
94PE00077,94040690,92038995,89033437
94PE00078,94040691,92038995,89033437
94PE00079,94040692,92039273,93040050
94PE00080,94040693,92038788,93039972
94PE00081,94040694,92038774,91036873
94PE00082,94040695,92038774,91036873
94PE00083,94040696,92038995,91037133
94PE00084,94040697,92038995,91037133
94PE00085,94040698,92038995,91037133
94PE00086,94040699,92038722,91036619
94PE00087,94040700,92038722,91036619
94PE00088,94040701,92038722,91036619
94PE00089,94040702,92038774,90035012
94PE00090,94040703,92038774,90035012
94PE00091,94040704,92038774,90035012
94PE00092,94040705,92038722,91036556
94PE00093,94040706,92038722,91036556
94PE00094,94040707,92039337,92039356
94PE00095,94040708,92039337,91036689
94PE00096,94040709,92039337,91036689
94PE00097,94040710,92039337,91036689
94PE00098,94040711,92038722,91037459
94PE00099,94040712,92038551,90035054
94PE00100,94040713,92038551,90035054
94PE00101,94040714,92038551,90035054
94PE00102,94040715,92038982,91037038
94PE00103,94040716,92038982,91037038
94PE00104,94040717,92038903,89033838
94PE00105,94040718,92038903,89033838
94PE00106,94040719,92038430,89034018
94PE00107,94040720,92038430,89034018
94PE00108,94040721,92038430,89034018
94PE00109,94040722,92039649,92039457
94PE00110,94040723,92039649,92039457
94PE00111,94040724,92039649,92039457
94PE00112,94040725,92038624,93039939
94PE00113,94040726,92038500,91036858
94PE00114,94040727,92038500,91036858
94PE00115,94040728,92038774,88032151
94PE00116,94040729,92038774,88032151
94PE00117,94040730,92038774,88032151
94PE00118,94040731,92039230,91037458
94PE00119,94040732,92039230,91037458
94PE00120,94040733,92039230,91037458
94PE00121,94040734,92038624,93039968
94PE00122,94040735,92038774,88032237
94PE00123,94040736,92038774,88032237
94PE00124,94040737,92038430,92038993
94PE00125,94040738,92038430,92038993
94PE00126,94040739,92038430,89033505
94PE00127,94040740,92038430,89033505
94PE00128,94040741,92038903,91037002
94PE00129,94040742,92038903,91037002
94PE00130,94040743,92039337,88032348
94PE00131,94040744,92039337,88032348
94PE00132,94040745,92039337,88032348
94PE00133,94040746,92039273,93039667
94PE00134,94040747,92039273,93039667
94PE00135,94040748,92038624,93039905
94PE00136,94040749,92038624,93039905
94PE00137,94040750,92039230,90035609
94PE00138,94040751,92039230,90035609
94PE00139,94040752,92039416,92039602
94PE00140,94040753,92039416,92039602
94PE00141,94040754,92038638,89033335
94PE00142,94040755,92038638,89033335
94PE00143,94040756,92039337,91036630
94PE00144,94040757,92039337,91036630
94PE00145,94040758,92038913,92038534
94PE00146,94040759,92038913,92038534
94PE00147,94040760,92039097,89033960
94PE00148,94040761,92039097,89033960
94PE00149,94040762,92038625,91036978
94PE00150,94040763,92038625,91036978
94PE00151,94040764,92038913,91037452
94PE00152,94040765,92038722,90035598
94PE00153,94040766,92038722,90035598
94PE00154,94040767,92038625,91037769
94PE00155,94040768,92038625,91037769
94PE00156,94040769,92038722,89033586
94PE00157,94040770,92038722,89033586
94PE00158,94040771,92038722,89033586
94PE00159,94040772,92039603,92039509
94PE00160,94040773,92039603,92039509
94PE00161,94040774,92038500,91037234
94PE00162,94040775,92038500,91037234
94PE00163,94040776,92038500,91037234
94PE00164,94040777,92039586,92039661
94PE00165,94040778,92038624,93039738
94PE00166,94040779,92038624,93039738
94PE00167,94040780,92038430,90035386
94PE00168,94040781,92038995,92038936
94PE00169,94040782,92038995,92038936
94PE00170,94040783,92038788,93039756
94PE00171,94040784,92038788,93039756
94PE00172,94040785,92039230,91037574
94PE00173,94040786,92039230,91037574
94PE00174,94040787,92039230,91037574
94PE00175,94040788,92039230,91037574
94PE00176,94040789,92039230,89033951
94PE00177,94040790,92039230,89033951
94PE00178,94040791,92039230,89033951
94PE00179,94040792,92038903,91037328
94PE00180,94040793,92038903,91037328
94PE00181,94040794,92038903,91037328
94PE00182,94040795,92039603,92039380
94PE00183,94040796,92039603,92039380
94PE00184,94040797,92038430,92038627
94PE00185,94040798,92038430,92038627
94PE00186,94040799,92038551,92039285
94PE00187,94040800,92038551,92039285
94PE00188,94040801,92039273,93039957
94PE00189,94040802,92038638,91037308
94PE00190,94040803,92038881,88032306
94PE00191,94040804,92038881,88032306
94PE00192,94040805,92038881,88032306
94PE00193,94040806,92039337,90035291
94PE00194,94040807,92039337,90035291
94PE00195,94040808,92038624,93040210
94PE00196,94040809,92039273,93040037
94PE00197,94040810,92038982,89033433
94PE00198,94040811,92038982,89033433
94PE00199,94040812,92038982,92038587
94PE00200,94040813,92038982,92038587
94PE00201,94040814,92038982,92038587
94PE00202,94040815,92039649,92039519
94PE00203,94040816,92039649,92039519
94PE00204,94040817,92039337,88031919
94PE00205,94040818,92039337,88031919
94PE00206,94040819,92039337,88031919
94PE00207,94040820,92038625,88032515
94PE00208,94040821,92038625,88032515
94PE00209,94040822,92039230,89033583
94PE00210,94040823,92039230,89033583
94PE00211,94040824,92039337,87030926
94PE00212,94040825,92039337,87030926
94PE00213,94040826,92038788,93039937
94PE00214,94040827,92039337,90035581
94PE00215,94040828,92039337,90035581
94PE00216,94040829,92039337,90035581
94PE00217,94040830,92038500,92038725
94PE00218,94040831,92038500,92038725
94PE00219,94040832,92038500,92038725
94PE00220,94040833,92039586,92039370
94PE00221,94040834,92039586,92039370
94PE00222,94040835,92039586,92039370
94PE00223,94040836,92038624,93040171
94PE00224,94040837,92039586,92039622
94PE00225,94040838,92039586,92039622
94PE00226,94040839,92038638,90035189
94PE00227,94040840,92038638,90035189
94PE00228,94040841,92038638,90035189
94PE00229,94040842,92038788,93040036
94PE00230,94040843,92038788,93040036
94PE00231,94040844,92039416,92039493
94PE00232,94040845,92038913,89033852
94PE00233,94040846,92038913,89033852
94PE00234,94040847,92038774,92038441
94PE00235,94040848,92038774,92038441
94PE00236,94040849,92039416,92039545
94PE00237,94040850,92038774,91037469
94PE00238,94040851,92038774,91037469
94PE00239,94040852,92039586,92039511
94PE00240,94040853,92039586,92039511
94PE00241,94040854,92039586,92039511
94PE00242,94040855,92039649,92039590
94PE00243,94040856,92039603,92039569
94PE00244,94040857,92039603,92039569
94PE00245,94040858,92039337,90035080
94PE00246,94040859,92039337,90035080
94PE00247,94040860,92038881,92039154
94PE00248,94040861,92038881,92039154
94PE00249,94040862,92039603,92039456
94PE00250,94040863,92039603,92039456
94PE00251,94040864,92039649,92039551
94PE00252,94040865,92039649,92039551
94PE00253,94040866,92039416,92039434
94PE00254,94040867,92039416,92039434
94PE00255,94040868,92038551,90035467
94PE00256,94040869,92038551,90035467
94PE00257,94040870,91101497,91037227
94PE00258,94040871,91101497,91037227
94PE00259,94040872,91101497,91037227
94PE00260,94040873,92039586,92039421
94PE00261,94040874,92039586,92039421
94PE00262,94040875,92039586,92039421
94PE00263,94040876,92038881,89034364
94PE00264,94040877,92038881,89034364
94PE00265,94040878,92038774,90035264
94PE00266,94040879,92038774,90035264
94PE00267,94040880,92038774,90035264
94PE00268,94040881,92039649,92039524
94PE00269,94040882,92039649,92039524
94PE00270,94040883,92039230,90035301
94PE00271,94040884,92039230,90035301
94PE00272,94040885,92038624,93039776
94PE00273,94040886,92038722,89033465
94PE00274,94040887,92038722,89033465
94PE00275,94040888,92038788,93039845
94PE00276,94040889,92039416,92039616
94PE00277,94040890,92039097,92038970
94PE00278,94040891,92039097,92038970
94PE00279,94040892,92039097,92038970
94PE00280,94040893,92039230,88032020
94PE00281,94040894,92039230,88032020
94PE00282,94040895,92039230,88032020
94PE00283,94040896,92039416,92039574
94PE00284,94040897,92039649,92039382
94PE00285,94040898,92039649,92039382
94PE00286,94040899,92038595,90035675
94PE00287,94040900,92038595,90035675
94PE00288,94040901,92039603,92039619
94PE00289,94040902,92039603,92039619
94PE00290,94040903,92038722,92038683
94PE00291,94040904,92038722,92038683
