UID,LAMB,SIRE,DAM
68PE00001,68116380,65116231,58115060
68PE00002,68116381,65116231,64116152
68PE00003,68116382,65116231,62115786
68PE00004,68116383,65116231,64116122
68PE00005,68116384,65116231,64116122
68PE00006,68116385,65116231,63115941
68PE00007,68116386,65116231,66116270
68PE00008,68116387,66116255,66116253
68PE00009,68116388,66116262,64116071
68PE00010,68116389,65116231,64116136
68PE00011,68116390,65116231,64116136
68PE00012,68116391,65116231,64115994
68PE00013,68116392,65116231,64115994
68PE00014,68116393,65116231,60115562
68PE00015,68116394,65116231,66116273
68PE00016,68116395,66116255,63115923
68PE00017,68116396,66116255,63115923
68PE00018,68116397,66116262,64116024
68PE00019,68116398,65116228,63115911
68PE00020,68116399,66116283,63115963
68PE00021,68116400,65116231,62115741
68PE00022,68116401,65116231,62115736
68PE00023,68116402,65116231,64116110
68PE00024,68116403,65116231,64116110
68PE00025,68116404,65116231,63115920
68PE00026,68116405,65116231,63115920
68PE00027,68116406,65116231,66116247
68PE00028,68149322,64147189,64147390
68PE00029,68149323,64147189,64147390
68PE00030,68149324,64147337,66148581
68PE00031,68149325,65147624,66148517
68PE00032,68149326,66116255,66148518
68PE00033,68149327,66116283,66148208
68PE00034,68149328,66116283,66148208
68PE00035,68149329,66148257,66148449
68PE00036,68149330,63147108,66148268
68PE00037,68149331,63147108,66148268
68PE00038,68149332,65147945,63146581
68PE00039,68149333,65147945,63146581
68PE00040,68149334,63146715,66148454
68PE00041,68149335,63146715,66148454
68PE00042,68149336,65147624,63115918
68PE00043,68149337,65147624,63146705
68PE00044,68149338,66116283,63146797
68PE00045,68149339,66116283,63146797
68PE00046,68149340,66116283,63146797
68PE00047,68149341,64147224,66148662
68PE00048,68149342,64147189,64147268
68PE00049,68149343,66148257,66148738
68PE00050,68149344,64147224,66148490
68PE00051,68149345,64147224,66148490
68PE00052,68149346,66148267,66148143
68PE00053,68149347,66148267,66148184
68PE00054,68149348,64147189,64147460
68PE00055,68149349,64147189,64147460
68PE00056,68149350,64147189,64147460
68PE00057,68149351,64147337,66148688
68PE00058,68149352,65147592,66148602
68PE00059,68149353,66148391,63146569
68PE00060,68149354,66148391,63146569
68PE00061,68149355,66148257,63115968
68PE00062,68149356,64147264,66148658
68PE00063,68149357,65147624,63146920
68PE00064,68149358,65147945,66148513
68PE00065,68149359,64147224,63147113
68PE00066,68149360,64147224,63147113
68PE00067,68149361,64147224,66148694
68PE00068,68149362,65116228,66148148
68PE00069,68149363,63146619,66148228
68PE00070,68149364,66148257,66148591
68PE00071,68149365,64147337,66116276
68PE00072,68149366,64147337,66116276
68PE00073,68149367,63146619,63147048
68PE00074,68149368,63147108,66148370
68PE00075,68149369,66148257,66148259
68PE00076,68149370,65147624,66148383
68PE00077,68149371,65147624,66148383
68PE00078,68149372,65147945,66148381
68PE00079,68149373,64147189,64147393
68PE00080,68149374,66148391,66148512
68PE00081,68149375,66148391,66148683
68PE00082,68149376,65147945,63146643
68PE00083,68149377,65147945,63146643
68PE00084,68149378,63146715,66148739
68PE00085,68149379,66148257,66148692
68PE00086,68149380,63147108,66148559
68PE00087,68149381,66148267,66148628
68PE00088,68149382,66148267,66148628
68PE00089,68149383,65147624,66148644
68PE00090,68149384,63147108,66148611
68PE00091,68149385,63147108,66148611
68PE00092,68149386,65147624,66148335
68PE00093,68149387,66148257,63146938
68PE00094,68149388,66148257,63146938
68PE00095,68149389,64147264,66148284
68PE00096,68149390,63146715,63146811
68PE00097,68149391,63146715,63146811
68PE00098,68149392,66148267,66148371
68PE00099,68149393,63146715,63146622
68PE00100,68149394,63146619,66148672
68PE00101,68149395,66116283,66148448
68PE00102,68149396,64147354,66148664
68PE00103,68149397,64147354,66148664
68PE00104,68149398,64147264,66148438
68PE00105,68149399,63146715,66148263
68PE00106,68149400,66148267,66148412
68PE00107,68149401,65147624,66148685
68PE00108,68149402,65147624,66148732
68PE00109,68149403,64147189,62146184
68PE00110,68149404,66116255,66148722
68PE00111,68149405,63146715,66148534
68PE00112,68149406,65148099,66148156
68PE00113,68149407,65147624,63147081
68PE00114,68149408,65148099,64147397
68PE00115,68149409,64147354,63146743
68PE00116,68149410,63146619,63146745
68PE00117,68149411,65147945,63146770
68PE00118,68149412,65147945,63146696
68PE00119,68149413,65147945,63146696
68PE00120,68149414,65116228,66148671
68PE00121,68149415,65116228,66148671
68PE00122,68149416,65116228,66148375
68PE00123,68149417,63147108,63146902
68PE00124,68149418,63147108,63146902
68PE00125,68149419,65148099,60145338
68PE00126,68149420,65148099,60145338
68PE00127,68149421,63146619,63146967
68PE00128,68149422,63146619,63146967
68PE00129,68149423,63146619,63146967
68PE00130,68149424,63147108,63146964
68PE00131,68149425,66148257,63146806
68PE00132,68149426,66148257,63146806
68PE00133,68149427,66148257,66148212
68PE00134,68149428,64147224,63146879
68PE00135,68149429,64147224,63146879
68PE00136,68149430,65147945,66148145
68PE00137,68149431,64147189,60145210
68PE00138,68149432,64147189,60145210
68PE00139,68149433,64147264,63146717
68PE00140,68149434,64147264,63146717
68PE00141,68149435,64147354,66148457
68PE00142,68149436,63146715,63146739
68PE00143,68149437,63146715,63146739
68PE00144,68149438,64147337,66148483
68PE00145,68149439,64147337,66148483
68PE00146,68149440,65148099,66148330
68PE00147,68149441,63147108,66148139
68PE00148,68149442,66148391,63147076
68PE00149,68149443,66148391,63147076
68PE00150,68149444,66116255,63147083
68PE00151,68149445,66116255,63147083
68PE00152,68149446,64147224,63146813
68PE00153,68149447,64147224,63146813
68PE00154,68149448,64147354,66148223
68PE00155,68149449,64147354,66148223
68PE00156,68149450,64147264,66148152
68PE00157,68149451,65147624,66148244
68PE00158,68149452,66148391,66148471
68PE00159,68149453,63146619,66148459
68PE00160,68149454,64147337,63146785
68PE00161,68149455,64147189,59144938
68PE00162,68149456,65116228,66148425
68PE00163,68149457,66148391,63146839
68PE00164,68149458,65147592,63146740
68PE00165,68149459,65147592,63146740
68PE00166,68149460,66148391,66148274
68PE00167,68149461,63146715,63146552
68PE00168,68149462,63146715,63146552
68PE00169,68149463,64147224,66148172
68PE00170,68149464,65147624,66148570
68PE00171,68149465,65147624,63146850
68PE00172,68149466,65147624,63146850
68PE00173,68149467,66116283,66148589
68PE00174,68149468,66148391,66148241
68PE00175,68149469,66148391,66148241
68PE00176,68149470,66148267,63146976
68PE00177,68149471,66148391,63115906
68PE00178,68149472,66148391,63115906
68PE00179,68149473,64147337,63146859
68PE00180,68149474,66148391,63146919
68PE00181,68149475,66148391,63146919
68PE00182,68149476,65116228,63146995
68PE00183,68149477,65116228,63146995
68PE00184,68149478,65116228,63146995
68PE00185,68149479,65147945,66116244
68PE00186,68149480,64147224,66148450
68PE00187,68149481,65147945,66148712
68PE00188,68149482,66116255,66148245
68PE00189,68149483,65116228,66148516
68PE00190,68149484,65116228,66148516
68PE00191,68149485,65116228,66148235
68PE00192,68149486,66116255,66148686
68PE00193,68149487,66116283,66148523
68PE00194,68149488,66116283,66116285
68PE00195,68149489,65147624,63146647
68PE00196,68149490,65147624,63146647
68PE00197,68149491,66148267,63146831
