UID,LAMB,SIRE,DAM
81PE00001,81021404,79018640,77015594
81PE00002,81021405,79018640,77015594
81PE00003,81021406,75014274,75014104
81PE00004,81021407,75014274,75014104
81PE00005,81021408,80020353,77015598
81PE00006,81021409,80020353,77015598
81PE00007,81021410,75014274,72011474
81PE00008,81021411,80020353,78017375
81PE00009,81021412,80020353,78017375
81PE00010,81021413,79018776,77015687
81PE00011,81021414,75014274,74012993
81PE00012,81021415,75014274,74012993
81PE00013,81021416,80020353,78017066
81PE00014,81021417,80020353,78017066
81PE00015,81021418,80020183,79018433
81PE00016,81021419,80020183,79018433
81PE00017,81021420,79018493,79018386
81PE00018,81021421,79018493,79018386
81PE00019,81021423,79018502,78017101
81PE00020,81021424,79018502,78017101
81PE00021,81021425,80020353,78017076
81PE00022,81021426,80020353,78017076
81PE00023,81021427,79018776,79018748
81PE00024,81021428,79018776,79018748
81PE00025,81021429,79018502,79018412
81PE00026,81021430,80020353,78017131
81PE00027,81021431,80020353,78017131
81PE00028,81021432,80020353,78017131
81PE00029,81021433,79018640,78017161
81PE00030,81021434,79018640,78017161
81PE00031,81021435,80020183,76014684
81PE00032,81021436,80020183,76014684
81PE00033,81021437,80020371,76014975
81PE00034,81021440,75014274,74013245
81PE00035,81021441,75014274,74013245
81PE00036,81021442,75014274,74013245
81PE00037,81021443,79018776,79018379
81PE00038,81021444,79018776,79018379
81PE00039,81021445,80020183,78017077
81PE00040,81021446,80020183,78017077
81PE00041,81021447,80020371,77015736
81PE00042,81021448,75014274,75013790
81PE00043,81021449,75014274,75013790
81PE00044,81021450,80020371,77015951
81PE00045,81021451,80020371,77015951
81PE00046,81021452,79018502,79018390
81PE00047,81021453,79018502,79018390
81PE00048,81021454,80020371,77015842
81PE00049,81021455,79018502,77015589
81PE00050,81021456,80020157,78017130
81PE00051,81021457,79018502,76015078
81PE00052,81021458,79018502,76015078
81PE00053,81021459,79018776,78017007
81PE00054,81021460,79018776,78017007
81PE00055,81021461,79018640,79018468
81PE00056,81021462,75014274,74013092
81PE00057,81021463,75014274,74013092
81PE00058,81021464,75014274,72011611
81PE00059,81021465,79018493,79018667
81PE00060,81021466,80020183,79018738
81PE00061,81021467,80020183,79018738
81PE00062,81021468,79018776,78017269
81PE00063,81021469,79018776,78017269
81PE00064,81021471,79018493,78016994
81PE00065,81021472,79018493,78016994
81PE00066,81021473,79018502,77015760
81PE00067,81021474,79018502,77015760
81PE00068,81021475,80020157,77015597
81PE00069,81021476,80020157,77015597
81PE00070,81021477,79018776,76014716
81PE00071,81021478,79018776,76014716
81PE00072,81021479,79018776,76014716
81PE00073,81021480,79018640,78017251
81PE00074,81021481,79018640,78017251
81PE00075,81021482,79018640,78017251
81PE00076,81021483,80020353,79018652
81PE00077,81021484,80020353,79018652
81PE00078,81021485,79018493,77015622
81PE00079,81021486,79018776,78017319
81PE00080,81021487,79018776,78017319
81PE00081,81021488,79018776,77015943
81PE00082,81021489,79018776,77015943
81PE00083,81021490,80020353,79018566
81PE00084,81021491,79018640,77016079
81PE00085,81021492,79018640,77016079
81PE00086,81021493,80020157,78017044
81PE00087,81021494,80020157,78017044
81PE00088,81021495,79018640,79018401
81PE00089,81021496,80020353,76014898
81PE00090,81021497,80020353,76014898
81PE00091,81021499,80020371,79018743
81PE00092,81021500,80020371,79018743
81PE00093,81021501,80020371,79018743
81PE00094,81021502,80020183,79018481
81PE00095,81021503,80020183,79018481
81PE00096,81021504,80020157,79018600
81PE00097,81021505,80020157,79018600
