UID,LAMB,SIRE,DAM
59PE00001,59102216,57115017,54101728
59PE00002,59102217,57115017,54101728
59PE00003,59102218,57115017,54101728
59PE00004,59102219,56142933,54101759
59PE00005,59102220,56142933,54101759
59PE00006,59102221,56143198,54101743
59PE00007,59102222,56143198,54101743
59PE00008,59102223,57143891,55101816
59PE00009,59102224,57143891,55101816
59PE00010,59102225,57143455,52101685
59PE00011,59102226,57143455,52101685
59PE00012,59102227,56114668,56101974
59PE00013,59102228,55114585,56101990
59PE00014,59102229,56114687,55101829
59PE00015,59102230,55142374,57102021
59PE00016,59102231,55142374,57102021
59PE00017,59102232,58115038,56101968
59PE00018,59102233,53114073,57102028
59PE00019,59102234,57143829,57102035
59PE00020,59102235,57114899,56101972
59PE00021,59102236,55142377,52101691
59PE00022,59102237,55114585,54101712
59PE00023,59102238,53114073,52101655
59PE00024,59102239,53114073,52101655
59PE00025,59102240,57115017,55101828
59PE00026,59102241,57115017,55101828
59PE00027,59102242,56114687,56101966
59PE00028,59102243,54141705,57102072
59PE00029,59102244,57114978,52101688
59PE00030,59102245,56114610,56101919
59PE00031,59102246,55142374,57102073
59PE00032,59102247,54141575,57102003
59PE00033,59102248,57114899,55101803
59PE00034,59102249,54141857,54101733
59PE00035,59102250,54141857,54101733
59PE00036,59102251,54114179,54101778
59PE00037,59102252,58115038,55101857
59PE00038,59102253,57144033,55101812
59PE00039,59102254,57144033,55101812
59PE00040,59102255,56142926,57102001
59PE00041,59102256,57114978,56101935
59PE00042,59102257,55142377,56101962
59PE00043,59102258,56114610,55101817
59PE00044,59102259,56114610,55101817
59PE00045,59102260,57143829,52101673
59PE00046,59102261,57143829,52101673
59PE00047,59102262,57114899,56101893
59PE00048,59102263,55142805,55101874
59PE00049,59102264,56143327,56101952
59PE00050,59102265,56143327,56101952
59PE00051,59102266,57143776,52101696
59PE00052,59102267,55142805,57102031
59PE00053,59102268,56114657,57102041
59PE00054,59102269,56114668,55101806
59PE00055,59102270,56142928,56101931
59PE00056,59102271,56910121,54101751
59PE00057,59102272,55142461,57102005
59PE00058,59102273,56143136,55101867
59PE00059,59102274,56910121,54101731
59PE00060,59102275,56910121,54101731
59PE00061,59102276,56143198,55101844
59PE00062,59102277,56143198,55101844
59PE00063,59102278,58910120,52101653
59PE00064,59102279,58910120,52101653
59PE00065,59102280,55142775,52101676
59PE00066,59102281,56143327,57102047
59PE00067,59102282,54141705,57102017
59PE00068,59102283,55142461,57102061
59PE00069,59102284,57115028,56101967
59PE00070,59102285,56143087,57101999
59PE00071,59102286,55142461,53101792
59PE00072,59102287,55142461,53101792
59PE00073,59102288,56114610,54101710
59PE00074,59102289,56114610,54101710
59PE00075,59102290,56142933,55101868
59PE00076,59102291,56142933,55101868
59PE00077,59102292,56143253,54101760
59PE00078,59102293,56143253,54101760
59PE00079,59102294,57143963,55101822
59PE00080,59102295,57143963,55101822
59PE00081,59102296,56114650,54101781
59PE00082,59102297,55142427,52101692
59PE00083,59102298,57143843,54101789
59PE00084,59102299,55114585,55101821
59PE00085,59102300,56143253,57102012
59PE00086,59102301,57114978,57102043
59PE00087,59102302,57114978,57102043
59PE00088,59102303,54114179,51101644
59PE00089,59102304,56143136,54101758
59PE00090,59102305,56143136,54101758
59PE00091,59102306,52140396,52101694
59PE00092,59102307,56143087,52101695
59PE00093,59102308,56143087,52101695
59PE00094,59102309,56142926,52101697
59PE00095,59102310,56142926,52101697
59PE00096,59102311,56114650,51101647
59PE00097,59102312,56910121,57102075
59PE00098,59102313,57143829,55101887
59PE00099,59102314,57143891,56101915
59PE00100,59102315,56142928,54101724
59PE00101,59102316,56910121,54101719
59PE00102,59102317,56910121,54101719
59PE00103,59102318,55114585,56101942
59PE00104,59102319,55114585,56101942
59PE00105,59102320,55142427,56101979
59PE00106,59102321,55142427,56101979
59PE00107,59102322,58910120,55101869
59PE00108,59102323,58910120,55101869
59PE00109,59102324,55142805,52101666
59PE00110,59102325,56114668,56101898
59PE00111,59102326,56143087,57102053
59PE00112,59102327,56143327,52101690
59PE00113,59102328,52140396,57102052
59PE00114,59102329,56143253,57102069
59PE00115,59102330,55142374,54101762
59PE00116,59102331,53114073,55101873
59PE00117,59102332,53114073,55101873
59PE00118,59102333,57000000,54114198
59PE00119,59102334,57115017,56101953
59PE00120,59102335,52140396,57101996
59PE00121,59102336,55142427,57102051
59PE00122,59102337,57143543,56101914
59PE00123,59102338,57143543,56101914
59PE00124,59102339,57143843,52101650
59PE00125,59102340,57115028,55101854
59PE00126,59102341,57115028,55101854
59PE00127,59102342,56114650,57102023
59PE00128,59102343,58910120,57102027
59PE00129,59102344,56142928,55101827
59PE00130,59102345,56142928,55101827
59PE00131,59102346,55142377,57102048
59PE00132,59115225,56114610,55114577
59PE00133,59115226,57114978,53113971
59PE00134,59115227,56114657,57114893
59PE00135,59115228,57114978,52113755
59PE00136,59115229,56114650,53113969
59PE00137,59115230,56114610,54114227
59PE00138,59115231,57114978,57114832
59PE00139,59115232,56114657,56114679
59PE00140,59115233,55114585,54114080
59PE00141,59115234,55114585,54114080
59PE00142,59115235,56114657,55114393
59PE00143,59115236,56114657,54114284
59PE00144,59115237,56114610,55114505
59PE00145,59115238,57114978,53113828
59PE00146,59115239,56114657,56114719
59PE00147,59115240,56114657,56114793
59PE00148,59115241,56114657,56114793
59PE00149,59115242,56114657,53114038
59PE00150,59115243,56114657,53114038
59PE00151,59115244,56114610,52113686
59PE00152,59115245,54114110,57115023
59PE00153,59115246,55114585,56114696
59PE00154,59115247,55114585,56114696
59PE00155,59115248,56114650,54114255
59PE00156,59115249,56114650,54114255
59PE00157,59115250,56114657,53114049
59PE00158,59115251,56114650,51113495
59PE00159,59115252,58910120,54114086
59PE00160,59115253,56114657,57115024
59PE00161,59115254,56114610,51113562
59PE00162,59115255,56114610,51113562
59PE00163,59115256,54114179,56114616
59PE00164,59115257,56114610,56114646
59PE00165,59115258,56114610,55114514
59PE00166,59115259,56114657,55114469
59PE00167,59115260,56114657,55114469
59PE00168,59115261,56114650,55114538
59PE00169,59115262,56114650,55114538
59PE00170,59115263,58910120,55114512
59PE00171,59115264,58910120,55114512
59PE00172,59115265,57114978,52113731
59PE00173,59115266,56114657,50113235
59PE00174,59115267,56114657,50113235
59PE00175,59115268,56114657,56114635
59PE00176,59115269,56114657,56114635
59PE00177,59115270,58910120,55114579
59PE00178,59115271,54114110,54114191
59PE00179,59115272,54114110,54114191
59PE00180,59115273,56114650,56114737
59PE00181,59115274,57114978,55114486
59PE00182,59115275,56114657,55114474
59PE00183,59115276,53114073,54114279
59PE00184,59115277,56114657,55114462
59PE00185,59115278,56114657,55114462
59PE00186,59115279,55114585,56114693
59PE00187,59115280,54114179,56114768
59PE00188,59115281,53114073,54114356
59PE00189,59115282,57114978,51113468
59PE00190,59115283,57114978,51113468
59PE00191,59115284,53114073,54114182
59PE00192,59115285,54114179,54114180
59PE00193,59115286,56142928,57114966
59PE00194,59115287,55114585,56114643
59PE00195,59115288,56114650,51113452
59PE00196,59115289,56114657,54114185
59PE00197,59115290,57114978,55114383
59PE00198,59115291,56114657,57114843
59PE00199,59115292,54114179,56114713
59PE00200,59115293,58910120,57115009
59PE00201,59115294,56114657,54114193
59PE00202,59115295,56114657,54114193
59PE00203,59115296,57114978,54114282
59PE00204,59115297,55114585,56114695
59PE00205,59115298,58910120,53113855
59PE00206,59115299,55114585,55114465
59PE00207,59115300,58910120,54114199
59PE00208,59115301,58910120,54114199
59PE00209,59115302,54114110,57115006
59PE00210,59115303,55114585,55114575
59PE00211,59115304,56114657,56114715
59PE00212,59115305,54114179,56114782
59PE00213,59115306,54114110,52113730
59PE00214,59115307,54114110,52113730
59PE00215,59115308,54114110,54114340
59PE00216,59115309,54114110,54114340
59PE00217,59115310,56114657,54114241
59PE00218,59115311,56114657,54114241
59PE00219,59115312,53114073,55114590
59PE00220,59115313,54114110,54114219
59PE00221,59115314,56114610,56114752
59PE00222,59115315,55114585,53113801
59PE00223,59115316,55114585,53113801
59PE00224,59115317,54114110,55114460
