UID,LAMB,SIRE,DAM
53PE00001,53113820,51000000,50113216
53PE00002,53113821,51000000,50113216
53PE00003,53113810,51000000,51113515
53PE00004,53113811,51000000,51113515
53PE00005,53141090,51000000,50131329
53PE00006,53141355,51000000,51131871
53PE00007,53141517,51000000,51131872
53PE00008,53177224,51000000,48139359
53PE00009,53141442,51000000,48139620
53PE00010,53141445,51000000,48139646
53PE00011,53140945,51000000,51140180
53PE00012,53177217,51000000,51176874
53PE00013,53113883,47910107,46112207
53PE00014,53113960,47910107,47112228
53PE00015,53114043,47910107,47112307
53PE00016,53113861,47910107,47112462
53PE00017,53113862,47910107,47112462
53PE00018,53114053,47910107,47112473
53PE00019,53114054,47910107,47112473
53PE00020,53114069,47910107,51113439
53PE00021,53481860,47910107,48404427
53PE00022,53481861,47910107,48404427
53PE00023,53481865,47910107,47481056
53PE00024,53481866,47910107,47481056
53PE00025,53481855,47910107,47481057
53PE00026,53481856,47910107,47481057
53PE00027,53481870,47910107,47481073
53PE00028,53481871,47910107,47481073
53PE00029,53481857,47910107,47481086
53PE00030,53481858,47910107,47481086
53PE00031,53481862,47910107,47481094
53PE00032,53481863,47910107,47481094
53PE00033,53481864,47910107,47481094
53PE00034,53481854,47910107,47481103
53PE00035,53481868,47910107,47481155
53PE00036,53481869,47910107,47481155
53PE00037,53114011,50113072,45111744
53PE00038,53114047,50113072,45111745
53PE00039,53113881,50113072,47112259
53PE00040,53113882,50113072,47112259
53PE00041,53113873,50113072,47112407
53PE00042,53113897,50113072,48112523
53PE00043,53113842,50113072,48112551
53PE00044,53113843,50113072,48112551
53PE00045,53113800,50113072,48112625
53PE00046,53113801,50113072,48112625
53PE00047,53113831,50113072,48112714
53PE00048,53113832,50113072,48112714
53PE00049,53113931,50113072,49112807
53PE00050,53114023,50113072,49112828
53PE00051,53114024,50113072,49112828
53PE00052,53113850,50113072,49112833
53PE00053,53113851,50113072,49112833
53PE00054,53113813,50113072,49112924
53PE00055,53113886,50113072,49112939
53PE00056,53113887,50113072,49112939
53PE00057,53113954,50113072,49113006
53PE00058,53113789,50113072,50113079
53PE00059,53113790,50113072,50113079
53PE00060,53114033,50113072,50113130
53PE00061,53113973,50113072,50113204
53PE00062,53113898,50113072,50113226
53PE00063,53113899,50113072,50113226
53PE00064,53113925,50113072,50113243
53PE00065,53113822,50113072,51113292
53PE00066,53114027,50113072,51113344
53PE00067,53113794,50113072,51113413
53PE00068,53113922,50113072,51113425
53PE00069,53113876,50113072,51113521
53PE00070,53113877,50113072,51113521
53PE00071,53114068,50113072,51113541
53PE00072,53113852,50113163,45111704
53PE00073,53113989,50113163,45111764
53PE00074,53114040,50113163,45111903
53PE00075,53113835,50113163,46111999
53PE00076,53113868,50113163,46112131
53PE00077,53114048,50113163,47112418
53PE00078,53113826,50113163,48112500
53PE00079,53113956,50113163,48112575
53PE00080,53113957,50113163,48112575
53PE00081,53114013,50113163,48112579
53PE00082,53113795,50113163,48112728
53PE00083,53113946,50113163,49112768
53PE00084,53113947,50113163,49112768
53PE00085,53114008,50113163,49112832
53PE00086,53113878,50113163,49112845
53PE00087,53113919,50113163,50113084
53PE00088,53113802,50113163,50113090
53PE00089,53114039,50113163,50113102
53PE00090,53114002,50113163,50113103
53PE00091,53114074,50113163,50113202
53PE00092,53113945,50113163,50113270
53PE00093,53113910,50113163,51113303
53PE00094,53114055,50113163,51113378
53PE00095,53114059,50113163,51113434
53PE00096,53113940,50113163,51113458
53PE00097,53114045,50113163,51113519
53PE00098,53113809,50113163,51113575
53PE00099,53113902,50113192,45111775
53PE00100,53113903,50113192,45111775
53PE00101,53114035,50113192,45111860
53PE00102,53114071,50113192,45111874
53PE00103,53114050,50113192,46112115
53PE00104,53113870,50113192,47112446
53PE00105,53113871,50113192,47112446
53PE00106,53113855,50113192,48112540
53PE00107,53113856,50113192,48112540
53PE00108,53113924,50113192,48112642
53PE00109,53113894,50113192,49112866
53PE00110,53113895,50113192,49112866
53PE00111,53113961,50113192,49113002
53PE00112,53113863,50113192,49113030
53PE00113,53113864,50113192,49113030
53PE00114,53113955,50113192,50113067
53PE00115,53113817,50113192,50113184
53PE00116,53114014,50113192,50113200
53PE00117,53113907,50113192,50113224
53PE00118,53113929,50113192,50113287
53PE00119,53113798,50113192,51113346
53PE00120,53113997,50113192,51113354
53PE00121,53113815,50113192,51113365
53PE00122,53113981,50113192,51113402
53PE00123,53113938,50113192,51113416
53PE00124,53114019,50113192,51113417
53PE00125,53113978,50113192,51113549
53PE00126,53114072,50113192,51113560
53PE00127,53114044,50113192,51113574
53PE00128,53113892,50113192,51113586
53PE00129,53113804,51113302,46111972
53PE00130,53113805,51113302,46111972
53PE00131,53114046,51113302,49112824
53PE00132,53113838,51113302,49112913
53PE00133,53114007,51113302,50113242
53PE00134,53113972,51113302,51113316
53PE00135,53177506,51113302,48175695
53PE00136,53177507,51113302,48175695
53PE00137,53177156,51113302,49175937
53PE00138,53177364,51113302,50176231
53PE00139,53177392,51113302,50176441
53PE00140,53177324,51113302,51176761
53PE00141,53114003,51113313,46112021
53PE00142,53114004,51113313,46112021
53PE00143,53113799,51113313,46112127
