UID,LAMB,SIRE,DAM
58PE00001,58102076,56000000,52140536
58PE00002,58102077,56000000,52140536
58PE00003,58102078,56000000,54177712
58PE00004,58102079,56000000,54177712
58PE00005,58102080,56000000,54177706
58PE00006,58102081,56000000,54177706
58PE00007,58102082,56000000,53177372
58PE00008,58102083,56000000,52113730
58PE00009,58102084,56000000,53141284
58PE00010,58102085,56000000,53141203
58PE00011,58102086,56000000,53141203
58PE00012,58102087,56000000,52177005
58PE00013,58102088,56000000,52177005
58PE00014,58102089,56000000,55178245
58PE00015,58102090,56000000,55178309
58PE00016,58102091,56000000,55178309
58PE00017,58102092,56000000,53177519
58PE00018,58102093,56000000,53177519
58PE00019,58102094,56000000,54177758
58PE00020,58102095,56000000,54177758
58PE00021,58102096,56000000,54177869
58PE00022,58102097,56000000,54177869
58PE00023,58102098,56000000,53177487
58PE00024,58102099,56000000,53177487
58PE00025,58102100,56000000,54177610
58PE00026,58102101,56000000,55101817
58PE00027,58102102,56000000,55101868
58PE00028,58102103,56000000,54101766
58PE00029,58102104,56000000,54101766
58PE00030,58102105,56000000,53113816
58PE00031,58102106,56000000,51113575
58PE00032,58102107,56000000,53177403
58PE00033,58102108,56000000,53177403
58PE00034,58102109,56000000,55114575
58PE00035,58102110,56000000,52113694
58PE00036,58102111,56000000,52113694
58PE00037,58102112,56000000,52113719
58PE00038,58102113,56000000,54177833
58PE00039,58102114,56000000,54142194
58PE00040,58102115,56000000,54141781
58PE00041,58102116,56000000,52406993
58PE00042,58102117,56114645,54101781
58PE00043,58102118,56114645,54101781
58PE00044,58102119,56143248,54101758
58PE00045,58102120,56143248,54101758
58PE00046,58102121,56143387,55101816
58PE00047,58102122,56114799,54101769
58PE00048,58102123,56114799,54101769
58PE00049,58102124,55114585,52101687
58PE00050,58102125,55114585,52101687
58PE00051,58102126,52140396,56101949
58PE00052,58102127,54114079,56101968
58PE00053,58102128,56143195,52101694
58PE00054,58102129,54141575,55101874
58PE00055,58102130,54141714,52101696
58PE00056,58102131,55114377,56101913
58PE00057,58102132,56143087,56101952
58PE00058,58102133,56143195,55101835
58PE00059,58102134,54141994,54101751
58PE00060,58102135,54141994,54101751
58PE00061,58102136,56143112,56101972
58PE00062,58102137,52140396,55101885
58PE00063,58102138,56114706,52101666
58PE00064,58102139,56114706,54101724
58PE00065,58102140,57115016,56101967
58PE00066,58102141,56114610,55101887
58PE00067,58102142,54141994,51101644
58PE00068,58102143,56143112,54101759
58PE00069,58102144,56143112,54101759
58PE00070,58102145,54114079,52101673
58PE00071,58102146,56142928,56101966
58PE00072,58102147,56142928,56101966
58PE00073,58102148,55142435,55101867
58PE00074,58102149,55142435,55101867
58PE00075,58102150,56114799,52101690
58PE00076,58102151,56114706,56101914
58PE00077,58102152,56114706,56101914
58PE00078,58102153,56143083,56101935
58PE00079,58102154,55114377,54101762
58PE00080,58102155,55142461,56101951
58PE00081,58102156,55114458,54101712
58PE00082,58102157,55114458,54101712
58PE00083,58102158,56142928,53101792
