UID,LAMB,SIRE,DAM
92PE00001,92038348,90030000,90035526
92PE00002,92038349,90030000,90035704
92PE00003,92038350,90030000,90035704
92PE00004,92038351,90030000,90035390
92PE00005,92038352,90030000,90035390
92PE00006,92038353,90030000,90034971
92PE00007,92038354,90030000,90034971
92PE00008,92038355,90030000,88032199
92PE00009,92038356,90030000,88032199
92PE00010,92038357,90030000,90035633
92PE00011,92038358,90030000,90035633
92PE00012,92038359,90030000,89033840
92PE00013,92038360,90030000,89033840
92PE00014,92038361,90030000,88032156
92PE00015,92038362,90030000,88032156
92PE00016,92038363,90030000,88032156
92PE00017,92038364,90030000,86030056
92PE00018,92038365,90030000,90034756
92PE00019,92038366,90030000,87030509
92PE00020,92038367,90030000,87030509
92PE00021,92038368,90030000,90035737
92PE00022,92038369,90030000,90035737
92PE00023,92038370,90030000,89033663
92PE00024,92038371,90030000,89033663
92PE00025,92038372,90030000,88031957
92PE00026,92038373,90030000,88031957
92PE00027,92038374,90030000,89033678
92PE00028,92038375,90030000,89033678
92PE00029,92038376,90030000,90034884
92PE00030,92038377,90030000,90034884
92PE00031,92038378,90030000,87031404
92PE00032,92038379,90030000,87031404
92PE00033,92038380,90030000,90035295
92PE00034,92038381,90030000,86029555
92PE00035,92038382,90030000,86029335
92PE00036,92038383,90030000,86029335
92PE00037,92038384,90030000,90035823
92PE00038,92038385,90030000,90035823
92PE00039,92038386,90030000,86029335
92PE00040,92038387,90030000,88032079
92PE00041,92038388,90030000,88032079
92PE00042,92038389,90030000,88032079
92PE00043,92038390,90030000,89034070
92PE00044,92038391,90030000,89034070
92PE00045,92038392,90030000,89034070
92PE00046,92038393,90030000,90035146
92PE00047,92038394,90030000,90034794
92PE00048,92038395,90030000,90034794
92PE00049,92038396,90030000,90035807
92PE00050,92038397,90030000,90035807
92PE00051,92038398,90030000,89034266
92PE00052,92038399,90030000,89034266
92PE00053,92038400,90030000,89033410
92PE00054,92038401,90030000,89033410
92PE00055,92038402,90030000,89033550
92PE00056,92038403,90030000,89033495
92PE00057,92038404,90030000,89033495
92PE00058,92038405,90030000,89033827
92PE00059,92038406,90030000,89033827
92PE00060,92038407,90030000,87031124
92PE00061,92038408,90030000,87031124
92PE00062,92038409,90030000,90034773
92PE00063,92038410,90030000,87030891
92PE00064,92038411,90030000,90035103
92PE00065,92038412,90030000,90035418
92PE00066,92038413,90030000,90035418
92PE00067,92038414,90030000,87030770
92PE00068,92038415,90034910,91037540
92PE00069,92038416,90034910,91036509
92PE00070,92038417,90034910,91036509
92PE00071,92038418,90034910,91037064
92PE00072,92038419,90034910,91037064
92PE00073,92038420,90035613,91037002
92PE00074,92038421,90035613,91037002
92PE00075,92038422,90035622,91036865
92PE00076,92038423,90035622,91036865
92PE00077,92038424,90035345,91037032
92PE00078,92038425,90035486,91036697
92PE00079,92038426,90035191,91036643
92PE00080,92038427,90035191,91036643
92PE00081,92038428,90034910,91036674
92PE00082,92038429,90034910,91036966
92PE00083,92038430,90035345,91036556
92PE00084,92038431,90035345,91037458
92PE00085,92038432,90035345,91037458
92PE00086,92038433,90035486,91037726
92PE00087,92038434,90034775,91037816
92PE00088,92038435,90034910,91037356
92PE00089,92038436,90034910,91037356
92PE00090,92038437,90034775,91037714
92PE00091,92038438,90034910,91036633
92PE00092,92038439,90035622,91037270
92PE00093,92038440,90035622,91037270
92PE00094,92038441,90035622,91036883
92PE00095,92038442,90035622,91036883
92PE00096,92038443,90035345,91036862
92PE00097,92038444,90035345,91036809
92PE00098,92038445,90035345,91036809
92PE00099,92038446,90035345,91037574
92PE00100,92038447,90035345,91037574
92PE00101,92038448,90035622,91036629
92PE00102,92038449,90035622,91036629
92PE00103,92038450,90035622,91036565
92PE00104,92038451,90035622,91036565
92PE00105,92038452,90034921,90034998
