UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,SBRD,DAM,DBRD,RGRP,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,STUDYTRT,IDZ65,CLR,ALTID,INBRL,CULLPILE,YRREC
09IN00023,2001048405,A8405,04,A8405,01,2,82,1,30,27,A6220,04,A1503,04,0,,,3,Ctl,2,.,122,146,2,,93,1008,.,,,8.0,THIN,Poly,,8927,1,,0.077,,2009
09IN00024,2001048414,A8414,04,A8414,01,2,82,1,30,21,A6599,04,A5089,04,0,,,3,Ctl,D,.,153,187,2,,93,1008,.,,,8.0,RUPTURE.THIN,Poly,,8925,1,,0.07,,2009
09IN00025,2001048443,A8443,04,A8443,01,2,84,1,30,52,A6853,04,A5907,04,0,,,3,.,1,.,170,184,2,,93,1008,.,,,8.0,HAIRY,Poly,,8921,1,,0.043,,2009
09IN00026,2001048498,A8498,04,A8498,01,2,84,1,30,53,A6501,04,A5872,04,0,,,3,.,1,.,143,172,2,,93,1008,.,,,8.0,OK (BUSH),Poly,,8995,1,,0.03,,2009
09IN00027,2001048505,A8505,04,A8505,01,2,84,1,30,52,A6853,04,A1729,04,0,,,3,.,2,.,157,170,2,,93,1026,.,,,8.0,R PL,Poly,,9117,1,,0.028,,2009
09IN00028,2001048616,A8616,04,A8616,01,2,81,1,30,01,A6761,04,A5683,04,0,,,3,Lww,2,.,136,163,3,,93,1008,.,,,8.0,LUMP.TEAT,Poly,,8912,1,,0.069,,2009
09IN00029,2001048662,A8662,04,A8662,01,2,82,1,30,29,A6925,04,A5524,04,0,,,6,Ctl,D,.,0,0,0,,15,0310,.,,,8.0,DIED,Poly,,0,1,,0.078,,2009
09IN00030,2001048670,A8670,04,A8670,01,2,83,1,30,41,A6827,04,A4467,04,0,,,3,Flw,D,.,136,141,4,,93,1008,.,,,8.0,DRY.THIN.CULL,Poly,,9066,1,,0.062,,2009
09IN00031,2001048790,A8790,04,A8790,01,2,82,1,30,20,A6599,04,A5605,04,0,,,3,Ctl,D,.,140,162,4,,93,1008,.,,,8.0,CULL   DRY,Poly,,8972,1,,0.09,,2009
09IN00032,2002048916,A8916,04,A8916,02,2,84,1,30,e62,A6761,04,A8530,04,0,,,3,.,2,.,168,173,2,,93,1008,.,,,7.0,,Poly,,8964,1,,0.115,,2009
09IN00033,2002049034,A9034,04,A9034,02,2,84,1,30,e62,A6761,04,A8578,04,0,,,1,.,1,.,159,190,2,,,,.,82,2,7.0,LAME TX.,Poly,,0,1,,0.114,,2009
09IN00034,2002049062,A9062,04,A9062,02,2,84,1,30,55,A6641,04,8727,00,0,,,1,.,2,.,152,178,4,,,,.,69,2,7.0,,Poly,,0,1,,0.042,,2009
09IN00035,2002049134,A9134,04,A9134,02,2,82,1,30,31,A6216,04,A5711,04,0,,,3,Ctl,H,.,150,194,2,,93,1008,.,,,7.0,DOWN,Poly,,8981,1,,0.119,,2009
09IN00036,2002049359,A9359,04,A9359,02,2,83,1,30,43,A7199,04,A6723,04,0,,,6,Flw,D,.,0,0,0,,66,0410,.,,,7.0,NO MILK ABORT,Poly,,0,1,,0.043,,2009
09IN00037,2002049458,A9458,04,A9458,02,2,84,1,30,53,A6501,04,A5764,04,0,,,1,.,2,.,130,141,3,,,,.,67,2,7.0,,Poly,,0,1,,0.031,,2009
09IN00038,2002049511,A9511,04,A9511,02,2,81,1,30,01,A7882,04,A5370,04,0,,,1,Lww,1,.,141,183,2,,,,.,80,2,7.0,THIN + PO,Poly,,0,1,,0.1,,2009
09IN00039,2002049545,A9545,04,A9545,02,2,81,1,30,04,A6934,04,A5683,04,0,,,1,Lww,2,.,136,177,2,,,,.,80,2,7.0,MUCHO LEC,Poly,,0,1,,0.065,,2009
09IN00040,2002049608,A9608,04,A9608,02,2,82,1,30,21,A7786,04,A5155,04,0,,,6,Ctl,1,.,148,0,0,,01,0101,.,,,7.0,No date given,Poly,,0,1,,0.077,,2009
09IN00041,2002049667,A9667,04,A9667,02,2,84,1,30,53,A6501,04,A4494,04,0,,,1,.,2,.,148,151,2,,,,.,68,2,7.0,DYSTOCIA,Poly,,0,1,,0.033,,2009
09IN00042,2002049715,A9715,04,A9715,02,2,81,1,30,04,A6934,04,A6617,04,0,,,1,Lww,1,.,134,169,2,,,,.,83,2,7.0,NICE,Poly,,0,1,,0.123,,2009
09IN00043,2002049761,A9761,04,A9761,02,2,83,1,30,41,A7760,04,A6338,04,0,,,6,Flw,D,.,0,0,0,,66,0407,.,,,7.0,NO MILK,Poly,,0,1,,0.036,,2009
09IN00044,2003050407,H0407,05,H0407,03,2,88,1,30,e12,A8820,04,A9083,04,0,,,3,.,D,.,135,155,1,,93,1008,.,,,6.0,,Poly,,8944,1,,0.071,AI-JA,2009
09IN00045,2003050419,H0419,05,H0419,03,2,88,1,30,e13,A8879,04,A9218,04,0,,,1,.,2,.,165,189,2,,,,.,50,2,6.0,,Poly,,0,1,,0.048,,2009
09IN00046,2003050432,H0432,05,H0432,03,2,88,1,30,e13,A8879,04,P0075,05,0,,,1,.,D,.,172,186,1,,,,.,83,2,6.0,LAME RR ',Poly,,0,1,,0.059,,2009
09IN00047,2003050439,H0439,05,H0439,03,2,88,1,30,e13,A8879,04,A9318,04,0,,,3,.,2,.,177,191,2,,93,1008,.,,,6.0,WARTY TITS,Poly,,9060,1,,0.054,,2009
09IN00048,2003050478,H0478,05,H0478,03,2,88,1,30,33P,A8584,04,A6617,04,0,,,7,.,1,.,0,0,0,,97,0101,.,,,6.0,R.P.,Poly,,0,1,,0.068,,2009
09IN00049,2003050484,H0484,05,H0484,03,2,88,1,30,31P,A8315,04,A2908,04,0,,,1,.,1,.,151,188,2,,,,.,49,2,6.0,,Poly,,0,1,,0.069,,2009
09IN00050,2003050495,H0495,05,H0495,03,2,88,1,30,33P,A8584,04,A8198,04,0,,,1,.,1,.,155,189,2,,,,.,67,2,6.0,,Poly,,0,1,,0.08,,2009
09IN00051,2003050564,H0564,05,H0564,03,2,88,1,30,31P,A8315,04,A5524,04,0,,,3,.,H,.,139,178,2,,93,1008,.,,,6.0,RUPTURE,Poly,,8992,1,,0.062,,2009
09IN00052,2003050570,H0570,05,H0570,03,2,88,1,30,33P,A8584,04,A2961,04,0,,,6,.,,.,0,0,0,,18,0401,.,,,6.0,Cancerous eye,Poly,,0,1,,0.092,,2009
09IN00053,2003050591,H0591,05,H0591,03,2,88,1,30,31P,A8315,04,A8447,04,0,,,7,.,,.,0,0,0,,97,0126,.,,,6.0,VLT RIGHT,Poly,,0,1,,0.051,,2009
09IN00054,2003050601,H0601,05,H0601,03,2,88,1,30,e10,A8579,04,A9062,04,0,,,1,.,2,.,153,188,2,,,,.,48,2,6.0,,Poly,,0,1,,0.06,,2009
09IN00055,2003050639,H0639,05,H0639,03,2,88,1,30,e11,A8379,04,P0151,05,0,,,1,.,1,.,132,147,2,,,,.,82,2,6.0,,Poly,,0,1,,0.048,,2009
09IN00056,2003050640,H0640,05,H0640,03,2,88,1,30,31P,A8315,04,A8531,04,0,,,1,.,1,.,198,190,2,,,,.,46,2,6.0,OK (L.EYE,Poly,,0,1,,0.05,,2009
09IN00057,2003050643,H0643,05,H0643,03,2,88,1,30,e13,A8879,04,A9133,04,0,,,1,.,1,.,125,175,2,,,,.,,,6.0,,Poly,,0,1,,0.053,,2009
09IN00058,2003050653,H0653,05,H0653,03,2,88,1,30,33P,A8584,04,A8543,04,0,,,1,.,1,.,140,175,2,,,,.,68,2,6.0,THIN,Poly,,0,1,,0.059,,2009
09IN00059,2003050671,H0671,05,H0671,03,2,88,1,30,32P,A8724,04,A3604,04,0,,,1,.,2,.,175,191,2,,,,.,47,2,6.0,,Poly,,0,1,,0.062,,2009
09IN00060,2003050702,H0702,05,H0702,03,2,88,1,30,32P,A8724,04,A5103,04,0,,,1,.,1,.,147,175,2,,,,.,81,2,6.0,,Poly,,0,1,,0.064,,2009
09IN00061,2004050755,H0755,05,H0755,04,2,82,1,30,14P,A9963,04,A7609,04,0,,,1,Ctl,2,.,140,165,4,,,,.,,,5.0,L.T,Poly,,0,1,,0.104,,2009
09IN00062,2004050762,H0762,05,H0762,04,2,82,1,30,14P,A9963,04,91174,09,0,,,1,Ctl,1,.,159,182,2,,01,0101,.,52,2,5.0,Unknown date,Poly,,0,1,,0.051,,2009
09IN00063,2004050780,H0780,05,H0780,04,2,83,1,30,04P,A9232,04,A5434,04,0,,,1,Flw,2,.,145,180,2,,,,.,83,2,5.0,,Poly,,0,1,,0.048,,2009
09IN00064,2004050824,H0824,05,H0824,04,2,82,1,30,14P,A9963,04,A9899,04,0,,,1,Ctl,1,.,145,142,2,,,,.,51,2,5.0,PNEU.TX.E,Poly,,0,1,,0.067,,2009
09IN00065,2004050834,H0834,05,H0834,04,2,82,1,30,23P,A9122,04,P0151,05,0,,,1,Ctl,2,.,138,160,3,,,,.,69,2,5.0,,Poly,,0,1,,0.058,,2009
09IN00066,2004050850,H0850,05,H0850,04,2,82,1,30,22P,A8879,04,A9545,04,0,,,1,Ctl,2,.,151,187,2,,,,.,,,5.0,LTL,Poly,,0,1,,0.06,,2009
09IN00067,2004050871,H0871,05,H0871,04,2,83,1,30,01P,A7284,04,A9715,04,0,,,1,Flw,1,.,126,161,2,,,,.,50,2,5.0,RP,Poly,,0,1,,0.061,,2009
09IN00068,2004050876,H0876,05,H0876,04,2,83,1,30,03P,A7199,04,A8642,04,0,,,1,Flw,2,.,156,178,3,,,,.,77,2,5.0,,Poly,,0,1,,0.045,,2009
09IN00069,2004050884,H0884,05,H0884,04,2,82,1,30,22P,A8879,04,A6092,04,0,,,7,Ctl,2,.,0,0,0,,97,0101,.,,,5.0,,Poly,,0,1,,0.05,,2009
09IN00070,2004050888,H0888,05,H0888,04,2,83,1,30,04P,A9232,04,A8333,04,0,,,1,Flw,1,.,153,191,4,,,,.,49,2,5.0,THIN 11/2,Poly,,0,1,,0.063,,2009
09IN00071,2004050891,H0891,05,H0891,04,2,83,1,30,01P,A7284,04,A4793,04,0,,,6,Flw,,.,0,0,0,,71,0415,.,,,5.0,LEFTEYEBLIND,Poly,,0,1,,0.034,,2009
09IN00072,2004050892,H0892,05,H0892,04,2,83,1,30,04P,A9232,04,A9667,04,0,,,1,Flw,2,.,161,181,2,,,,.,83,2,5.0,TX. L. EY,Poly,,0,1,,0.044,,2009
09IN00073,2004050896,H0896,05,H0896,04,2,83,1,30,02P,A8647,04,A8405,04,0,,,1,Flw,2,.,121,155,2,,,,.,48,2,5.0,,Poly,,0,1,,0.069,,2009
09IN00074,2004050906,H0906,05,H0906,04,2,88,1,30,e10,A9588,04,H0432,05,0,,,1,.,2,.,177,185,3,,,,.,,,5.0,S1SD LT,Poly,,0,1,,0.045,,2009
09IN00075,2004050951,H0951,05,H0951,04,2,82,1,30,16P,A9442,04,A4263,04,0,,,1,Ctl,2,.,122,164,2,,,,.,67,2,5.0,,Poly,,0,1,,0.069,,2009
09IN00076,2004050954,H0954,05,H0954,04,2,88,1,30,e.9,A8579,04,H0640,05,0,,,7,.,,.,0,0,0,,97,0126,.,,,5.0,,Poly,,0,1,,0.061,,2009
09IN00077,2004050960,H0960,05,H0960,04,2,88,1,30,e.9,A8579,04,H0710,05,0,,,1,.,,.,138,181,2,,,,.,46,2,5.0,,Poly,,0,1,,0.059,,2009
09IN00078,2004050977,H0977,05,H0977,04,2,82,1,30,26P,A7896,04,A6854,04,0,,,3,Ctl,1,.,191,186,2,,93,1008,.,,,5.0,WART.RT.TEAT,Poly,,9032,1,,0.034,,2009
09IN00079,2004050987,H0987,05,H0987,04,2,82,1,30,22P,A8879,04,A8600,04,0,,,1,Ctl,,.,157,180,2,,,,.,78,2,5.0,,Poly,,0,1,,0.062,,2009
09IN00080,2004050988,H0988,05,H0988,04,2,82,1,30,22P,A8879,04,A8600,04,0,,,1,Ctl,1,.,121,160,2,,,,.,47,2,5.0,THICK MILK,Poly,,0,1,,0.062,,2009
09IN00081,2004051006,H1006,05,H1006,04,2,83,1,30,01P,A7284,04,A8460,04,0,,,1,Flw,1,.,151,186,2,,,,.,77,2,5.0,4TEATS,Poly,,0,1,,0.04,,2009
09IN00082,2004051008,H1008,05,H1008,04,2,83,1,30,01P,A7284,04,A6600,04,0,,,1,Flw,1,.,156,167,2,,,,.,52,2,5.0,NICE LAMB,Poly,,0,1,,0.063,,2009
09IN00083,2004051039,H1039,05,H1039,04,2,88,1,30,e10,A9588,04,H0587,05,0,,,6,.,,.,0,0,0,,76,0131,.,,,5.0,OPP,Poly,,0,1,,0.057,,2009
09IN00084,2004051044,H1044,05,H1044,04,2,82,1,30,21P,A9890,04,A8530,04,0,,,1,Ctl,1,.,115,175,2,,,,.,79,2,5.0,2@ONCE,Poly,,0,1,,0.065,,2009
09IN00085,2004051080,H1080,05,H1080,04,2,83,1,30,03P,A7199,04,A7262,04,0,,,1,Flw,2,.,145,180,3,,,,.,51,2,5.0,,Poly,,0,1,,0.05,,2009
09IN00086,2004051121,H1121,05,H1121,04,2,82,1,30,14P,A9963,04,A9348,04,0,,,1,Ctl,,.,167,187,2,,,,.,69,2,5.0,,Poly,,0,1,,0.049,AI-JA,2009
09IN00087,2004051123,H1123,05,H1123,04,2,82,1,30,25P,A9911,04,A9133,04,0,,,1,Ctl,1,.,141,181,2,,,,.,50,2,5.0,VLT LEFT,Poly,,0,1,,0.048,,2009
09IN00088,2004051134,H1134,05,H1134,04,2,83,1,30,03P,A7199,04,A6514,04,0,,,1,Flw,2,.,154,181,3,,,,.,79,2,5.0,"NICE, 4TE",Poly,,0,1,,0.041,,2009
09IN00089,2004051135,H1135,05,H1135,04,2,83,1,30,02P,A8647,04,A7475,04,0,,,7,Flw,2,.,0,0,0,,97,0101,.,,,5.0,R.P.,Poly,,0,1,,0.039,,2009
09IN00090,2004051141,H1141,05,H1141,04,2,88,1,30,e10,A9588,04,H0712,05,0,,,3,.,,.,134,158,3,,93,1008,.,,,5.0,SW.LT.CULL,Poly,,9071,1,,0.044,,2009
09IN00091,2004051160,H1160,05,H1160,04,2,82,1,30,16P,A9442,04,A5103,04,0,,,1,Ctl,1,.,126,174,2,,,,.,49,2,5.0,4TEATS,Poly,,0,1,,0.053,,2009
09IN00092,2004051176,H1176,05,H1176,04,2,82,1,30,11P,A9750,04,A8443,04,0,,,1,Ctl,1,.,156,184,4,,,,.,,,5.0,1/2 BAG,Poly,,0,1,,0.062,,2009
09IN00093,2004051177,H1177,05,H1177,04,2,82,1,30,11P,A9750,04,A8443,04,0,,,1,Ctl,H,.,146,190,4,,,,.,83,2,5.0,,Poly,,0,1,,0.062,,2009
09IN00094,2004051193,H1193,05,H1193,04,2,82,1,30,22P,A8879,04,A7252,04,0,,,1,Ctl,2,.,165,184,2,,,,.,48,2,5.0,LT LEFT,Poly,,0,1,,0.06,,2009
09IN00095,2004051194,H1194,05,H1194,04,2,83,1,30,03P,A7199,04,A8812,04,0,,,1,Flw,2,.,159,186,2,,,,.,78,2,5.0,,Poly,,0,1,,0.044,,2009
09IN00096,2004051202,H1202,05,H1202,04,2,82,1,30,15P,A8766,04,A9419,04,0,,,1,Ctl,D,.,131,139,1,,93,1008,.,,,5.0,,Poly,,9065,1,,0.065,,2009
09IN00097,2004051223,H1223,05,H1223,04,2,83,1,30,01P,A7284,04,A9298,04,0,,,1,Flw,1,.,145,169,2,,,,.,46,2,5.0,,Poly,,0,1,,0.063,,2009
09IN00098,2004051231,H1231,05,H1231,04,2,82,1,30,25P,A9911,04,A8172,04,0,,,1,Ctl,2,.,89,155,2,,,,.,67,2,5.0,SX.MOUTH,Poly,,0,1,,0.061,,2009
09IN00099,2004051240,H1240,05,H1240,04,2,83,1,30,02P,A8647,04,A9318,04,0,,,1,Flw,H,.,144,176,2,,,,.,47,2,5.0,HAIRY,Poly,,0,1,,0.049,,2009
09IN00100,2004051241,H1241,05,H1241,04,2,83,1,30,02P,A8647,04,A9318,04,0,,,1,Flw,,.,141,157,11,,93,1008,.,,,5.0,HAIRY,Poly,,9051,1,,0.049,,2009
09IN00101,2004051253,H1253,05,H1253,04,2,88,1,30,e10,A9588,04,H0639,05,0,,,1,.,1,.,119,166,2,,,,.,68,2,5.0,LAME,Poly,,0,1,,0.051,,2009
09IN00102,2004051261,H1261,05,H1261,04,2,83,1,30,02P,A8647,04,A8505,04,0,,,1,Flw,1,.,166,203,2,,,,.,52,2,5.0,HAIRY,Poly,,0,1,,0.057,,2009
09IN00103,2004051269,H1269,05,H1269,04,2,83,1,30,01P,A7284,04,A8399,04,0,,,1,Flw,1,.,126,160,2,,,,.,67,2,5.0,,Poly,,0,1,,0.037,,2009
09IN00104,2004051303,H1303,05,H1303,04,2,88,1,30,e.9,A8579,04,H0653,05,0,,,1,.,,.,124,164,1,,,,.,51,2,5.0,L.EYE TRT,Poly,,0,1,,0.11,,2009
09IN00105,2004051307,H1307,05,H1307,04,2,82,1,30,26P,A7896,04,A6338,04,0,,,1,Ctl,1,.,141,161,5,,,,.,83,2,5.0,R.P.,Poly,,0,1,,0.036,,2009
09IN00106,2004051312,H1312,05,H1312,04,2,82,1,30,21P,A9890,04,A5945,04,0,,,1,Ctl,1,.,134,184,2,,,,.,50,2,5.0,NICE LAMB,Poly,,0,1,,0.047,,2009
09IN00107,2004051333,H1333,05,H1333,04,2,82,1,30,13P,A9278,04,A4913,04,0,,,1,Ctl,1,.,165,0,0,,97,0907,.,,,5.0,,Poly,,0,1,,0.031,,2009
09IN00108,2004051338,H1338,05,H1338,04,2,82,1,30,25P,A9911,04,A8631,04,0,,,1,Ctl,1,.,136,179,2,,,,.,68,2,5.0,HAIRY,Poly,,0,1,,0.052,,2009
09IN00109,2004051341,H1341,05,H1341,04,2,83,1,30,02P,A8647,04,A5194,04,0,,,1,Flw,1,.,140,182,2,,,,.,49,2,5.0,R PL,Poly,,0,1,,0.059,,2009
09IN00110,2004051342,H1342,05,H1342,04,2,83,1,30,02P,A8647,04,A5194,04,0,,,1,Flw,1,.,123,176,2,,,,.,69,2,5.0,,Poly,,0,1,,0.059,,2009
09IN00111,2004051365,H1365,05,H1365,04,2,82,1,30,25P,A9911,04,A6323,04,0,,,1,Ctl,,.,150,143,2,,,,.,48,2,5.0,4TEATS,Poly,,0,1,,0.039,,2009
09IN00112,2005051393,H1393,05,H1393,05,2,88,1,30,e10,A9073,04,H1123,05,0,,,1,.,1,.,130,183,2,,,,.,78,2,4.0,,Poly,,0,1,,0.061,,2009
09IN00113,2005051397,H1397,05,H1397,05,2,88,1,30,e10,A9073,04,H1376,05,0,,,1,.,1,.,131,148,2,,,,.,46,2,4.0,,Poly,,0,1,,0.069,,2009
09IN00114,2005051399,H1399,05,H1399,05,2,88,1,30,e12,P0098,05,H0824,05,7,,,1,.,1,.,165,202,2,,,,L,85,2,4.0,PNEU.,Life,,0,1,,0.045,,2009
09IN00115,2005051425,H1425,05,H1425,05,2,88,1,30,e10,A9073,04,H1241,05,7,,,1,.,1,.,153,170,2,,,,L,47,2,4.0,HAIRY,Life,,0,1,,0.06,,2009
09IN00116,2005051431,H1431,05,H1431,05,2,88,1,30,e10,A9073,04,H0873,05,7,,,1,.,1,.,138,157,2,,,,L,82,2,4.0,,Life,,0,1,,0.057,,2009
09IN00117,2005051451,H1451,05,H1451,05,2,88,1,30,07P,H0630,05,H0675,05,7,,,1,.,2,.,175,209,2,,,,L,52,2,4.0,THIN,Life,,0,1,,0.055,,2009
09IN00118,2005051460,H1460,05,H1460,05,2,88,1,30,e11,H0571,05,H0834,05,7,,,3,.,1,.,113,173,2,,93,1008,L,,,4.0,WARTY RT TIT,Life,,9022,1,,0.064,,2009
09IN00119,2005051474,H1474,05,H1474,05,2,83,1,30,04P,A9232,04,A8851,04,7,,,1,.,1,.,118,0,0,,97,0907,L,,,4.0,"IMM, WEAK",Life,,0,1,,0.046,,2009
09IN00120,2005051478,H1478,05,H1478,05,2,88,1,30,e12,P0098,05,H1357,05,0,,,1,.,1,.,147,180,2,,,,.,67,2,4.0,,Poly,,0,1,,0.04,,2009
09IN00121,2005051490,H1490,05,H1490,05,2,83,1,30,01P,A7284,04,A9597,04,7,,,1,.,1,.,158,184,2,,,,L,51,2,4.0,R.P.,Life,,0,1,,0.063,,2009
09IN00122,2005051492,H1492,05,H1492,05,2,83,1,30,01P,A7284,04,A9597,04,0,,,1,Flw,2,.,151,178,9,,93,1008,.,,,4.0,BIGUDDER,Poly,,9034,1,,0.063,,2009
09IN00123,2005051500,H1500,05,H1500,05,2,88,1,30,e12,P0098,05,H1369,05,7,,,1,.,2,.,116,159,2,,,,L,68,2,4.0,HAIRY,Life,,0,1,,0.039,,2009
09IN00124,2005051515,H1515,05,H1515,05,2,88,1,30,e10,A9073,04,H1058,05,7,,,1,.,1,.,132,165,2,,,,L,50,2,4.0,,Life,,0,1,,0.071,,2009
09IN00125,2005051517,H1517,05,H1517,05,2,88,1,30,06P,A9588,04,A9927,04,0,,,1,.,1,.,137,200,2,,,,.,69,2,4.0,,Poly,,0,1,,0.044,,2009
09IN00126,2005051520,H1520,05,H1520,05,2,83,1,30,04P,A9232,04,H0684,05,0,,,1,Flw,,.,169,202,2,,,,.,49,2,4.0,,Poly,,0,1,,0.047,,2009
09IN00127,2005051525,H1525,05,H1525,05,2,83,1,30,04P,A9232,04,H0439,05,7,,,1,.,2,.,157,170,2,,,,L,79,2,4.0,,Life,,0,1,,0.056,,2009
09IN00128,2005051526,H1526,05,H1526,05,2,82,1,30,16P,A9442,04,A7512,04,0,,,7,Ctl,,.,0,0,0,,97,0126,.,,,4.0,TIGHT FIT,Poly,,0,1,,0.064,,2009
09IN00129,2005051527,H1527,05,H1527,05,2,83,1,30,01P,A7284,04,A8597,04,7,,,1,.,2,.,178,189,2,,,,L,48,2,4.0,TRT L.EYE,Life,,0,1,,0.037,,2009
09IN00130,2005051543,H1543,05,H1543,05,2,83,1,30,03P,A7199,04,H0653,05,0,,,1,Flw,1,.,126,173,2,,,,.,,,4.0,"THIN,VAGI",Poly,,0,1,,0.045,,2009
09IN00131,2005051546,H1546,05,H1546,05,2,82,1,30,23P,A9606,04,A8172,04,7,,,1,.,,.,178,198,2,,,,L,80,2,4.0,,Life,,0,1,,0.034,,2009
09IN00132,2005051547,H1547,05,H1547,05,2,83,1,30,01P,A7284,04,A8498,04,7,,,1,.,2,.,146,173,2,,,,L,46,2,4.0,,Life,,0,1,,0.063,,2009
09IN00133,2005051549,H1549,05,H1549,05,2,88,1,30,e11,H0571,05,H1006,05,0,,,1,.,,.,183,199,3,,,,.,,,4.0,BIGTITS,Poly,,0,1,,0.055,,2009
09IN00134,2005051557,H1557,05,H1557,05,2,83,1,30,02P,A7896,04,A5589,04,7,,,1,.,D,.,142,190,1,,,,L,82,2,4.0,DRY,Life,,0,1,,0.034,,2009
09IN00135,2005051561,H1561,05,H1561,05,2,88,1,30,e12,P0098,05,H1367,05,7,,,1,.,2,.,163,189,2,,,,L,47,2,4.0,,Life,,0,1,,0.038,,2009
09IN00136,2005051564,H1564,05,H1564,05,2,83,1,30,03P,A7199,04,A6845,04,7,,,1,.,1,.,139,130,2,,93,1008,L,,,4.0,JAW SX.TX,Life,,8986,1,,0.06,,2009
09IN00137,2005051570,H1570,05,H1570,05,2,82,1,30,13P,H0471,05,A8404,04,7,,,1,.,2,.,122,171,2,,,,L,81,2,4.0,THIN,Life,,0,1,,0.082,,2009
