UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,SBRD,DAM,DBRD,RGRP,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,STUDYTRT,IDZ65,CLR,ALTID,INBRL,CULLPILE,YRREC
17IN00035,2011056739,H6739,05,H6739,11,2,,1,30,58,H6534,00,H3002,05,0,,,1,$,1,,133,144,2,,,,.,,,6.0,Bad eye,,,0,1,,0.0,,2017
17IN00036,2011056751,H6751,05,H6751,11,2,,1,30,53,H6529,00,H4490,05,0,,,1,MP,1,,123,158,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00037,2011056807,H6807,05,H6807,11,2,,1,30,57,H6533,00,H0780,05,0,,,1,$,1,,175,193,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00038,2011056832,H6832,05,H6832,11,2,,1,30,e21,H5285,05,H6032,05,0,,,1,.,2,,190,205,3,,,,.,,,6.0,4TEATS  SCOUR,,,0,1,,0.024,,2017
17IN00039,2011056848,H6848,05,H6848,11,2,,1,30,54,H6530,00,H2399,05,0,,,1,MP,1,,168,182,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00040,2011056850,H6850,05,H6850,11,2,,1,30,53,H6529,00,H4569,05,0,,,3,MP,1,,157,176,5,,93,1212,.,,,6.0,X Bag,,,14401,1,,0.0,,2017
17IN00041,2011056885,H6885,05,H6885,11,2,,1,30,56,H6532,00,H2932,05,0,,,1,$,2,,171,161,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00042,2011056900,H6900,05,H6900,11,2,,1,30,53,H6529,00,H5408,05,0,,,1,$,2,,166,185,4,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00043,2011056917,H6917,05,H6917,11,2,,1,30,55,H6531,00,H3153,05,0,,,3,MP,1,,152,175,3,,93,1212,.,,,6.0,X Bag,,,14425,1,,0.0,,2017
17IN00044,2011056921,H6921,05,H6921,11,2,,1,30,52,H6528,00,H2454,05,0,,,1,MP,1,,153,169,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00045,2011056925,H6925,05,H6925,11,2,,1,30,57,H6533,00,H4201,05,0,,,1,$,2,,162,165,3,,,,.,,,6.0,TerminalOnly,,,0,2,,0.0,,2017
17IN00046,2011057023,H7023,05,H7023,11,2,,1,30,53,H6529,00,H4399,05,0,,,1,$,D,,162,196,1,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00047,2011057081,H7081,05,H7081,11,2,,1,30,69,H4723,05,H4093,05,0,,,3,.,1,,134,139,12,,93,0918,.,,,6.0,ImmediateXBag,,,14281,1,,0.057,,2017
17IN00048,2011057082,H7082,05,H7082,11,2,,1,30,56,H6532,00,H4533,05,0,,,3,MP,1,,179,198,5,,93,1212,.,,,6.0,X Bag,,,14302,1,,0.0,,2017
17IN00049,2011057124,H7124,05,H7124,11,2,,1,30,53,H6529,00,H2309,05,0,,,1,$,1,,193,193,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00050,2011057143,H7143,05,H7143,11,2,,1,30,54,H6530,00,H2828,05,0,,,6,MP,1,,141,0,0,,05,0601,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00051,2011057162,H7162,05,H7162,11,2,,1,30,69,H4723,05,H1839,05,0,,,1,$,D,,165,182,4,,,,.,,,6.0,TerminalOnly,,,0,1,,0.045,,2017
17IN00052,2011057179,H7179,05,H7179,11,2,,1,30,58,H6534,00,H4477,05,0,,,1,$,1,,145,169,2,,,,.,,,6.0,TerminalOnly,,M.Ovis,0,1,,0.0,,2017
17IN00053,2011057186,H7186,05,H7186,11,2,,1,30,56,H6532,00,H3483,05,0,,,1,$,D,,150,204,1,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00054,2011057245,H7245,05,H7245,11,2,,1,30,58,H6534,00,H2150,05,0,,,1,$,1,,150,169,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00055,2011057315,H7315,05,H7315,11,2,,1,30,57,H6533,00,H3253,05,0,,,6,MP,D,,110,0,0,,66,0428,.,,,6.0,OPP&Caseous,,,0,2,,0.0,,2017
17IN00056,2011057379,H7379,05,H7379,11,2,,1,30,56,H6532,00,H1261,05,0,,,1,$,2,,152,191,2,,,,.,,,6.0,TerminalOnly,,,0,1,,0.0,,2017
17IN00057,2012057418,H7418,05,H7418,12,2,,1,30,40,H6281,05,H5634,05,0,,,1,.,2,,149,144,2,,,,,,,5.0,SM.BAG,,,,1,,0.02,,2017
17IN00058,2012057423,H7423,05,H7423,12,2,,1,30,39,H6529,00,H4302,05,0,,,1,.,2,,179,196,2,,,,,,,5.0,.,,,,1,,0.0,,2017
17IN00059,2012057426,H7426,05,H7426,12,2,,1,30,45,H5779,05,H3160,05,7,,,1,.,2,,152,171,2,,,,,,,5.0,TerminalOnly,,,,1,,0.059,,2017
17IN00060,2012057439,H7439,05,H7439,12,2,,1,30,39,H6529,00,H4317,05,0,,,1,.,1,,196,208,2,,,,,,,5.0,2ND,,,,1,,0.0,,2017
17IN00061,2012057496,H7496,05,H7496,12,2,,1,30,45,H5779,05,H3708,05,7,,,1,.,1,,168,185,2,,,,,,,5.0,SCOURS,,,,1,,0.056,,2017
17IN00062,2012057497,H7497,05,H7497,12,2,,1,30,45,H5779,05,H1585,05,7,,,1,.,2,,147,171,2,,,,,,,5.0,DRY,,,,1,,0.053,,2017
17IN00063,2012057498,H7498,05,H7498,12,2,,1,30,38,H5687,05,H4187,05,0,,,1,.,2,,143,141,2,,,,,,,5.0,WARTS,,,,1,,0.03,,2017
17IN00064,2012057506,H7506,05,H7506,12,2,,1,30,43,H6533,00,H3458,05,7,,,3,.,1,,183,191,11,,93,1212,,,,5.0,X Bag,,M.Ovis,14323,1,,0.0,,2017
17IN00065,2012057516,H7516,05,H7516,12,2,,1,30,39,H6529,00,H4451,05,0,,,3,.,1,,143,150,12,,93,1212,,,,5.0,X Bag,,,14308,1,,0.0,,2017
17IN00066,2012057526,H7526,05,H7526,12,2,,1,30,41,H6452,05,H5706,05,0,,,6,.,,,0,0,0,,66,0228,,,,5.0,ThinPoorADR,,,,1,,0.028,,2017
17IN00067,2012057553,H7553,05,H7553,12,2,,1,30,41,H6452,05,H5784,05,0,,,3,.,1,,147,161,10,,93,1212,,,,5.0,X Bag,,,14400,1,,0.062,,2017
17IN00068,2012057576,H7576,05,H7576,12,2,,1,30,45,H5779,05,H5682,05,0,,,3,.,1,,147,173,7,,93,1212,,,,5.0,X Bag,,,14346,1,,0.049,,2017
17IN00069,2012057592,H7592,05,H7592,12,2,,1,30,43,H6533,00,H2522,05,7,,,1,.,2,,194,185,2,,,,,,,5.0,Missed'15Spwt,,,,1,,0.0,,2017
17IN00070,2012057601,H7601,05,H7601,12,2,,1,30,40,H6281,05,H2730,05,0,,,1,.,1,,185,199,2,,,,,,,5.0,CHUNKSRSD,,,,1,,0.057,,2017
17IN00071,2012057603,H7603,05,H7603,12,2,,1,30,42,H6478,05,H5456,05,0,,,3,.,2,,150,139,2,,93,0918,,,,5.0,ImmediateXBCS,,,14288,1,,0.059,,2017
17IN00072,2012057612,H7612,05,H7612,12,2,,1,30,42,H6478,05,H4499,05,0,,,1,.,2,,134,169,2,,,,,,,5.0,TerminalOnly,Term,,,1,,0.055,,2017
17IN00073,2012057621,H7621,05,H7621,12,2,,1,30,38,H5687,05,H4333,05,0,,,1,.,1,,131,147,2,,,,,,,5.0,ADRU Term,Term,,,1,,0.035,,2017
17IN00074,2012057767,H7767,05,H7767,12,2,,1,30,e9,H6005,05,H7089,05,0,,,1,.,1,,143,160,2,,,,,,,5.0,TerminalOnly,Term,,,1,,0.023,,2017
17IN00075,2012057828,H7828,05,H7828,12,2,,1,30,38,H5687,05,H5272,05,0,,,1,.,2,,166,164,2,,,,,,,5.0,SCOURS,,,,1,,0.027,,2017
17IN00076,2012057848,H7848,05,H7848,12,2,,1,30,41,H6452,05,H5730,05,0,,,1,.,1,,147,146,2,,,,,,,5.0,SNOT NOSE,,,,1,,0.032,,2017
17IN00077,2012057866,H7866,05,H7866,12,2,,1,30,43,H6533,00,H3638,05,7,,,1,.,1,,207,223,2,,,,,,,5.0,NOMETALTAGS,,,,1,,0.0,,2017
17IN00078,2012057877,H7877,05,H7877,12,2,,1,30,39,H6529,00,H6032,05,0,,,1,.,2,,158,179,4,,,,,,,5.0,SNOTTY.NOSE,,,,1,,0.0,,2017
17IN00079,2012057892,H7892,05,H7892,12,2,,1,30,45,H5779,05,H5430,05,0,,,1,.,2,,147,155,2,,,,,,,5.0,LSMORE,,,,1,,0.051,,2017
17IN00080,2012057935,H7935,05,H7935,12,2,,1,30,e10,H6258,05,H7162,05,0,,,1,.,D,,171,165,1,,,,,,,5.0,ADRU Term,Term,,,1,,0.03,,2017
17IN00081,2013057947,H7947,05,H7947,13,2,,1,30,56,H6952,05,H6955,05,0,,,1,,1,,158,182,2,,,,,,,4.0,TerminalOnly,Term,M.Ovis,,1,,0.034,,2017
17IN00082,2013057973,H7973,05,H7973,13,2,,1,30,57,H6969,05,H5693,05,0,,,6,,,,0,0,0,,66,0215,,,,4.0,Very thin,,,,1,,0.036,,2017
17IN00083,2013057986,H7986,05,H7986,13,2,,1,30,53,H7199,05,H3491,05,7,,,1,GRN,2,,153,169,2,,,,,,,4.0,.,,M.Ovis,,1,,0.034,,2017
17IN00084,2013057990,H7990,05,H7990,13,2,,1,30,53,H7199,05,H6755,05,0,,,6,,1,,154,140,2,,66,1212,,,,4.0,X Poor BCS,,M.Ovis,14431,1,,0.035,,2017
17IN00085,2013057991,H7991,05,H7991,13,2,,1,30,54,H5934,05,H7207,05,0,,,6,,,,0,0,0,,66,0418,,,,4.0,NasalAdenocar,,M.Ovis,,1,,0.026,,2017
17IN00086,2013058005,H8005,05,H8005,13,2,,1,30,54,H5934,05,H5213,05,,,,1,,1,,187,219,3,,,,,,,4.0,DRY,,M.Ovis,,1,,0.029,,2017
17IN00087,2013058036,H8036,05,H8036,13,2,,1,30,55,H6777,05,H4333,05,,,,1,,1,,142,160,2,,,,,,,4.0,.,,,,1,,0.033,,2017
17IN00088,2013058054,H8054,05,H8054,13,2,,1,30,56,H6952,05,H7103,05,0,,,1,,2,,205,201,2,,,,,,,4.0,TurnedOutNice,,M.Ovis,,1,,0.026,,2017
17IN00089,2013058063,H8063,05,H8063,13,2,,1,30,54,H5934,05,H1520,05,0,,,1,GRN,D,,175,224,2,,,,,,,4.0,TerminalOnly,Term,M.Ovis,,1,,0.027,,2017
17IN00090,2013058083,H8083,05,H8083,13,2,,1,30,58,H7260,05,H5760,05,0,,,6,,,,0,0,0,,43,0319,,,,4.0,Septicemia,,,,1,,0.032,,2017
17IN00091,2013058092,H8092,05,H8092,13,2,,1,30,57,H6969,05,H6062,05,0,,,6,,1,,155,0,0,,42,0702,,,,4.0,Sick,,,,1,,0.031,,2017
17IN00092,2013058096,H8096,05,H8096,13,2,,1,30,54,H5934,05,H3483,05,7,,,6,GRN,1,,134,142,2,,66,1212,,,,4.0,X HrdBreather,,M.Ovis,14305,1,,0.029,,2017
17IN00093,2013058097,H8097,05,H8097,13,2,,1,30,57,H6969,05,H7123,05,0,,,1,,1,,164,184,2,,,,,,,4.0,FEVER.INC.RR,,M.Ovis,,1,,0.026,,2017
17IN00094,2013058120,H8120,05,H8120,13,2,,1,30,e20,H5936,05,H7522,05,0,,,1,,1,,157,186,2,,,,,,,4.0,TerminalOnly,Term,M.Ovis,,1,,0.031,,2017
17IN00095,2013058135,H8135,05,H8135,13,2,,1,30,58,H7260,05,H6419,05,0,,,1,,2,,194,212,2,,,,,,,4.0,ADRU Term,Term,,,1,,0.025,,2017
17IN00096,2013058146,H8146,05,H8146,13,2,,1,30,e18,H6039,05,H7621,05,0,,,1,,2,,154,175,2,,,,,,,4.0,.,,M.Ovis,,1,,0.047,,2017
17IN00097,2013058154,H8154,05,H8154,13,2,,1,30,e21,H7150,05,H7612,05,0,,,1,,2,,141,167,2,,,,,,,4.0,TerminalOnly,Term,M.Ovis,,1,,0.031,,2017
17IN00098,2013058155,H8155,05,H8155,13,2,,1,30,56,H6952,05,H5730,05,0,,,1,,1,,149,157,2,,,,,,,4.0,DRY,,,,1,,0.023,,2017
17IN00099,2013058209,H8209,05,H8209,13,2,,1,30,59,H7410,00,H4891,05,,,,1,,2,,119,140,2,,,,,,,4.0,TerminalOnly,,,,1,,0.0,,2017
17IN00100,2013058210,H8210,05,H8210,13,1,,1,30,59,H7410,00,H4891,05,,,,3,,M,,223,261,0,,93,0823,,,,4.0,SCOURS,,,14178,1,,0.0,,2017
17IN00101,2013058248,H8248,05,H8248,13,2,,1,30,56,H6952,05,H6231,05,0,,,1,,1,,178,177,2,,,,,,,4.0,LSDBLOODY,,M.Ovis,,1,,0.029,,2017
17IN00102,2013058256,H8256,05,H8256,13,2,,1,30,e19,H7324,05,H7680,05,0,,,6,,,,0,0,0,,66,0310,,,,4.0,Preg Tox,,,,1,,0.046,,2017
17IN00103,2013058262,H8262,05,H8262,13,2,,1,30,57,H6969,05,H2838,05,7,,,1,GRN,1,,149,167,2,,,,,,,4.0,TerminalOnly,Term,M.Ovis,,1,,0.032,,2017
17IN00104,2013058293,H8293,05,H8293,13,2,,1,30,56,H6952,05,H6576,05,0,,,1,,1,,172,188,2,,,,,,,4.0,TerminalOnly,Term,,,1,,0.031,,2017
17IN00105,2013058300,H8300,05,H8300,13,2,,1,30,54,H5934,05,H4302,05,,,,3,,1,,153,164,12,,93,1212,,,,4.0,X Bag,,M.Ovis,14439,1,,0.023,,2017
17IN00106,2013058302,H8302,05,H8302,13,2,,1,30,53,H7199,05,H6686,05,0,,,3,,1,,167,191,4,,93,1212,,,,4.0,X Bag,,M.Ovis,14424,1,,0.034,,2017
17IN00107,2013058307,H8307,05,H8307,13,2,,1,30,59,H7410,00,H4886,05,,,,1,GRN,1,,156,169,2,,,,,,,4.0,TerminalOnly,Term,M.Ovis,,1,,0.0,,2017
17IN00108,2013058317,H8317,05,H8317,13,2,,1,30,56,H6952,05,H6120,05,0,,,1,,2,,171,186,2,,,,,,,4.0,ADRU Term,Term,M.Ovis,,1,,0.031,,2017
17IN00109,2013058328,H8328,05,H8328,13,2,,1,30,57,H6969,05,H4591,05,,,,1,,1,,149,176,2,,,,,,,4.0,RSD.SL.BLOODY,,,,1,,0.037,,2017
17IN00110,2013058410,H8410,05,H8410,13,2,,1,30,e18,H6039,05,H7866,05,7,,,1,,D,,166,162,1,,,,,,,4.0,ADRU Term,Term,,,1,,0.027,,2017
17IN00111,2013058450,H8450,05,H8450,13,2,,1,30,e18,H6039,05,H7837,05,0,,,1,,1,,180,190,1,,,,,,,4.0,SM.UDDER,,M.Ovis,,1,,0.044,,2017
17IN00112,2013058452,H8452,05,H8452,13,2,,1,30,e19,H7324,05,H7506,05,7,,,1,,1,,198,202,2,,,,,,,4.0,PoorBCS,,M.Ovis,,1,,0.026,,2017
17IN00113,2014058468,H8468,05,H8468,14,2,,1,30,16,H7410,00,H4017,05,,,,1,.,1,,130,160,2,,,,,,,3.0,.,,M.Ovis,,1,,0.0,,2017
17IN00114,2014058485,H8485,05,H8485,14,1,,1,30,16,H7410,00,H5038,05,,,,3,GRN,M,,209,226,0,,93,0823,,,,3.0,Scurs,,,14185,1,,0.0,,2017
17IN00115,2014058491,H8491,05,H8491,14,2,,1,30,16,H7410,00,H6058,05,0,,,1,.,1,,135,173,2,,,,.,,,3.0,TerminalOnly,Term,M.Ovis,,1,,0.0,,2017
17IN00116,2014058492,H8492,05,H8492,14,2,,1,30,e9,H7881,05,H8307,05,,,,1,.,2,,155,168,2,,,,,,,3.0,RP,,M.Ovis,,1,,0.036,,2017
17IN00117,2014058495,H8495,05,H8495,14,2,,1,30,13,H7809,05,H7782,05,7,,,1,GRN,1,,168,166,1,,,,,,,3.0,NICE LAMB,,M.Ovis,,1,,0.026,,2017
17IN00118,2014058507,H8507,05,H8507,14,1,,1,30,10,H5934,05,H7500,05,7,,,3,.,M,,237,0,0,,93,0706,,,,3.0,BOvisPosHigh-,,,14158,1,,0.029,,2017
17IN00119,2014058508,H8508,05,H8508,14,2,,1,30,10,H5934,05,H7500,05,7,,,1,$,1,,183,198,3,,,,,,,3.0,BIG.TITS,,M.Ovis,,1,,0.029,,2017
17IN00120,2014058511,H8511,05,H8511,14,2,,1,30,10,H5934,05,H7476,05,0,,,1,.,2,,155,156,2,,,,,,,3.0,NICE LAMB,,M.Ovis,,1,,0.029,,2017
17IN00121,2014058514,H8514,05,H8514,14,2,,1,30,10,H5934,05,H7467,05,0,,,1,.,2,,133,145,3,,,,,,,3.0,1ST,,M.Ovis,,1,,0.027,,2017
17IN00122,2014058516,H8516,05,H8516,14,2,,1,30,16,H7410,00,H6289,05,0,,,3,GRN,1,,175,187,11,,93,1212,.,,,3.0,X Bag,,M.Ovis,14356,1,,0.0,,2017
17IN00123,2014058519,H8519,05,H8519,14,2,,1,30,10,H5934,05,H3898,05,,,,1,GRN,1,,169,193,2,,,,,,,3.0,ADRU Term,Term,M.Ovis,,1,,0.027,,2017
17IN00124,2014058524,H8524,05,H8524,14,2,,1,30,10,H5934,05,H7496,05,7,,,1,GRN,1,,146,162,2,,,,,,,3.0,.,,M.Ovis,,1,,0.03,,2017
17IN00125,2014058530,H8530,05,H8530,14,2,,1,30,13,H7809,05,H4891,05,,,,1,.,2,,120,150,2,,,,,,,3.0,2ND NICE LAMB,,M.Ovis,,1,,0.0,,2017
17IN00126,2014058540,H8540,05,H8540,14,2,,1,30,10,H5934,05,H6364,05,0,,,1,GRN,1,,139,164,3,,,,.,,,3.0,.,,M.Ovis,,1,,0.0,,2017
17IN00127,2014058545,H8545,05,H8545,14,2,,1,30,14,H7835,05,H5730,05,0,,,1,GRN,1,,154,166,2,,,,.,,,3.0,.,,,,1,,0.027,,2017
17IN00128,2014058547,H8547,05,H8547,14,2,,1,30,15,H7508,05,H4277,05,,,,1,GRN,D,,163,195,1,,,,,,,3.0,ADRU Term,Term,M.Ovis,,1,,0.029,,2017
17IN00129,2014058549,H8549,05,H8549,14,2,,1,30,15,H7508,05,H4277,05,,,,6,GRN,,,0,0,0,,20,0310,,,,3.0,Preg Tox,,,,1,,0.029,,2017
17IN00130,2014058571,H8571,05,H8571,14,2,,1,30,14,H7835,05,H5668,05,0,,,1,.,1,,171,182,3,,,,.,,,3.0,ADRU Term,Term,M.Ovis,,1,,0.033,,2017
17IN00131,2014058591,H8591,05,H8591,14,2,,1,30,15,H7508,05,H6057,05,0,,,1,GRN,2,,161,171,2,,,,.,,,3.0,TerminalOnly,Term,M.Ovis,,1,,0.027,,2017
17IN00132,2014058601,H8601,05,H8601,14,2,,1,30,12,H7783,05,H6832,05,0,,,1,.,1,,165,183,1,,,,.,,,3.0,NICE LAMB,,M.Ovis,,1,,0.042,,2017
17IN00133,2014058602,H8602,05,H8602,14,2,,1,30,11,H6969,05,H7233,05,0,,,1,GRN,1,,155,176,2,,,,.,,,3.0,NICE LAMB,,M.Ovis,,1,,0.029,,2017
17IN00134,2014058615,H8615,05,H8615,14,2,,1,30,11,H6969,05,H7865,05,7,,,1,GRN,2,,183,209,2,,,,,,,3.0,TerminalOnly,Term,M.Ovis,,1,,0.029,,2017
17IN00135,2014058620,H8620,05,H8620,14,2,,1,30,11,H6969,05,H7207,05,0,,,1,.,1,,143,182,2,,,,.,,,3.0,PNEU,,M.Ovis,,1,,0.033,,2017
17IN00136,2014058640,H8640,05,H8640,14,2,,1,30,16,H7410,00,H5456,05,,,,1,GRN,1,,128,171,2,,,,,,,3.0,SM UDDER,,,,1,,0.0,,2017
17IN00137,2014058664,H8664,05,H8664,14,2,,1,30,11,H6969,05,H4486,05,,,,1,GRN,1,,150,183,2,,,,,,,3.0,SMUDDER,,M.Ovis,,1,,0.033,,2017
17IN00138,2014058667,H8667,05,H8667,14,2,,1,30,14,H7835,05,H5706,05,0,,,3,GRN,1,,146,166,9,,93,1212,.,,,3.0,X Bag,,M.Ovis,14301,1,,0.0,,2017
17IN00139,2014058668,H8668,05,H8668,14,2,,1,30,14,H7835,05,H5706,05,0,,,1,GRN,1,,125,157,2,,,,.,,,3.0,.,,M.Ovis,,1,,0.0,,2017
17IN00140,2014058687,H8687,05,H8687,14,2,,1,30,15,H7508,05,H5114,05,,,,1,.,1,,172,204,2,,,,,,,3.0,2ND,,M.Ovis,,1,,0.027,,2017
