UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,SBRD,DAM,DBRD,RGRP,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,STUDYTRT,IDZ65,CLR,ALTID,INBRL,CULLPILE,YRREC
20IN00033,2018060158,A0158,06,A0158,18,2,,1,30,39,H9361,05,H8468,05,,,,3,RED,1,,149,161,2,,93,0928,,,,2.0,To MARC,EC,,2731,1,,0.036,,2020
20IN00034,2018060159,A0159,06,A0159,18,2,,1,30,e13,H9422,05,H9957,05,7,,,6,,,,0,0,0,,01,0302,,,,2.0,.,EC,,,1,,0.054,,2020
20IN00035,2018060164,A0164,06,A0164,18,2,,1,30,41,H9486,05,H9497,05,,,,1,RED,2,,180,185,2,,,,,,,2.0,.,,,,1,,0.031,,2020
20IN00036,2018060167,A0167,06,A0167,18,2,,1,30,38,H9294,05,H9501,05,0,,,3,RTX,1,,177,177,2,,93,0928,,,,2.0,To MARC,EC,,2724,1,,0.034,,2020
20IN00037,2018060173,A0173,06,A0173,18,2,,1,30,39,H9361,05,H7877,05,0,,,6,TX,1,,202,178,2,,66,0909,,,,2.0,Gurgly,EC,,,1,,0.024,,2020
20IN00038,2018060175,A0175,06,A0175,18,2,,1,30,40,H9420,05,H8694,05,0,,,1,TX,2,,149,166,2,,,,,,,2.0,TRIP.PROJECT,,,,1,,0.029,,2020
20IN00039,2018060179,A0179,06,A0179,18,2,,1,30,40,H9420,05,H7986,05,7,,,3,RTX,D,,151,193,1,,93,1110,,,,2.0,W/ puppies,,,2722,1,,0.036,,2020
20IN00040,2018060184,A0184,06,A0184,18,2,,1,30,e11,H9065,05,H9754,05,0,,,1,,1,,138,154,2,,,,,,,2.0,.,,,,1,,0.039,,2020
20IN00041,2018060187,A0187,06,A0187,18,2,,1,30,38,H9294,05,H8872,05,0,,,1,RTX,1,,177,172,2,,,,,,,2.0,.,EC,,,1,,0.022,,2020
20IN00042,2018060188,A0188,06,A0188,18,2,,1,30,40,H9420,05,H8931,05,7,,,1,RED,1,,122,139,2,,,,,,,2.0,.,,,,1,,0.034,,2020
20IN00043,2018060189,A0189,06,A0189,18,2,,1,30,40,H9420,05,H8931,05,7,,,1,RED,1,,142,162,2,,,,,,,2.0,.,,,,1,,0.034,,2020
20IN00044,2018060192,A0192,06,A0192,18,2,,1,30,40,H9420,05,H9055,05,0,,,1,RED,1,,116,131,2,,,,,,,2.0,.,,,,1,,0.027,,2020
20IN00045,2018060193,A0193,06,A0193,18,2,,1,30,40,H9420,05,H9055,05,0,,,1,RED,1,,130,143,2,,,,,,,2.0,.,,,,1,,0.027,,2020
20IN00046,2018060196,A0196,06,A0196,18,2,,1,30,38,H9294,05,H8450,05,0,,,1,RED,1,,160,179,2,,,,,,,2.0,.,,,,1,,0.03,,2020
20IN00047,2018060199,A0199,06,A0199,18,2,,1,30,39,H9361,05,H8765,05,,,,1,RED,1,,130,146,2,,,,,,,2.0,.,,,,1,,0.039,,2020
20IN00048,2018060202,A0202,06,A0202,18,2,,1,30,39,H9361,05,H7423,05,0,,,1,,1,,169,179,2,,,,,,,2.0,.,,,,1,,0.02,,2020
20IN00049,2018060203,A0203,06,A0203,18,2,,1,30,39,H9361,05,H7423,05,0,,,1,,1,,156,174,2,,,,,,,2.0,.,,,,1,,0.02,,2020
20IN00050,2018060207,A0207,06,A0207,18,2,,1,30,41,H9486,05,H8860,05,0,,,1,RTX,1,,166,165,2,,,,,,,2.0,.,,,,1,,0.035,,2020
20IN00051,2018060209,A0209,06,A0209,18,1,,1,30,41,H9486,05,H8668,05,0,,,3,RED,M,,213,243,0,,93,0911,,,,2.0,Sl.Under,,,2400,1,,0.037,,2020
20IN00052,2018060214,A0214,06,A0214,18,2,,1,30,37,H8837,05,H9460,05,,,,1,RED,D,,140,175,1,,,,,,,2.0,.,,,,1,,0.033,,2020
20IN00053,2018060216,A0216,06,A0216,18,2,,1,30,41,H9486,05,H8492,05,,,,1,RTX,D,,151,179,1,,,,,,,2.0,.,,,,1,,0.032,,2020
20IN00054,2018060221,A0221,06,A0221,18,2,,1,30,41,H9486,05,H8452,05,7,,,1,RTX,1,,157,164,2,,,,,,,2.0,.,,,,1,,0.034,,2020
20IN00055,2018060223,A0223,06,A0223,18,2,,1,30,38,H9294,05,H9288,05,,,,1,RED,1,,160,176,2,,,,,,,2.0,.,,,,1,,0.036,,2020
20IN00056,2018060224,A0224,06,A0224,18,2,,1,30,e10,H8894,05,H9835,05,7,,,3,,H,,190,227,2,,93,0929,,,,2.0,ImmXRupture,EC,,2484,1,,0.274,,2020
20IN00057,2018060227,A0227,06,A0227,18,2,,1,30,38,H9294,05,H9525,05,0,,,3,RTX,1,,198,182,2,,93,0928,,,,2.0,To MARC,EC,,2763,1,,0.022,,2020
20IN00058,2018060232,A0232,06,A0232,18,2,,1,30,39,H9361,05,H9231,05,0,,,1,RTX,1,,145,147,1,,,,,,,2.0,.,,,,1,,0.033,,2020
20IN00059,2018060235,A0235,06,A0235,18,2,,1,30,37,H8837,05,H8829,05,0,,,3,RED,1,,221,204,2,,93,0928,,,,2.0,To MARC,EC,,2736,1,,0.032,,2020
20IN00060,2018060236,A0236,06,A0236,18,2,,1,30,37,H8837,05,H8780,05,0,,,1,,1,,123,147,2,,,,,,,2.0,.,,,,1,,0.029,,2020
20IN00061,2018060240,A0240,06,A0240,18,2,,1,30,37,H8837,05,H8540,05,0,,,1,RTX,1,,184,180,2,,,,,,,2.0,.,,,,1,,0.03,,2020
20IN00062,2018060244,A0244,06,A0244,18,2,,1,30,41,H9486,05,H8863,05,0,,,1,RED,1,,163,182,2,,,,,,,2.0,.,,,,1,,0.038,,2020
20IN00063,2018060246,A0246,06,A0246,18,2,,1,30,41,H9486,05,H9439,05,0,,,3,RED,1,,211,180,2,,93,0929,,,,2.0,ImmXVLame,EC,,2486,1,,0.034,,2020
20IN00064,2018060251,A0251,06,A0251,18,2,,1,30,41,H9486,05,H9419,05,7,,,1,RTX,2,,189,191,2,,,,,,,2.0,.,,,,1,,0.034,,2020
20IN00065,2018060252,A0252,06,A0252,18,1,,1,30,40,H9420,05,H8545,05,0,,,3,,M,,208,240,0,,93,0911,,,,2.0,Scurs,Sale,,2397,1,,0.031,,2020
20IN00066,2018060253,A0253,06,A0253,18,2,,1,30,40,H9420,05,H8545,05,0,,,1,,1,,120,143,2,,,,,,,2.0,.,,,,1,,0.031,,2020
20IN00067,2018060256,A0256,06,A0256,18,2,,1,30,e14,H9384,05,H9886,05,0,,,1,TX,1,,185,195,2,,,,,,,2.0,.,,,,1,,0.025,,2020
20IN00068,2018060258,A0258,06,A0258,18,2,,1,30,39,H9361,05,H8005,05,,,,3,RED,1,,157,149,2,,93,0928,,,,2.0,To MARC,EC,,2761,1,,0.038,,2020
20IN00069,2018060263,A0263,06,A0263,18,2,,1,30,39,H9361,05,H9272,05,0,,,1,RED,1,,171,157,2,,,,,,,2.0,.,EC,,,1,,0.038,,2020
20IN00070,2018060265,A0265,06,A0265,18,2,,1,30,40,H9420,05,H9339,05,,,,1,RED,1,,135,151,1,,,,,,,2.0,.,,,,1,,0.039,,2020
20IN00071,2018060268,A0268,06,A0268,18,2,,1,30,e12,H9130,05,H9647,05,0,,,1,TX,1,,179,143,2,,,,,,,2.0,Thin 2020,EC,,,1,,0.032,,2020
20IN00072,2018060273,A0273,06,A0273,18,1,,1,30,37,H8837,05,H9512,05,0,,,2,RED,M,,220,249,0,,92,0826,,,,2.0,.,,,2399,1,,0.039,,2020
20IN00073,2018060279,A0279,06,A0279,18,2,,1,30,39,H9361,05,H9232,05,0,,,6,RED,,,0,0,0,,03,0226,,,,2.0,.,,,,1,,0.033,,2020
20IN00074,2018060282,A0282,06,A0282,18,2,,1,30,37,H8837,05,H9270,05,0,,,3,RTX,1,,166,162,2,,93,0928,,,,2.0,To MARC,EC,,2733,1,,0.028,,2020
20IN00075,2018060287,A0287,06,A0287,18,2,,1,30,39,H9361,05,H9322,05,0,,,1,RTX,1,,188,188,2,,,,,,,2.0,.,,,,1,,0.039,,2020
20IN00076,2018060289,A0289,06,A0289,18,2,,1,30,37,H8837,05,H9544,05,0,,,1,RTX,1,,160,165,2,,,,,,,2.0,.,EC,,,1,,0.042,,2020
20IN00077,2018060296,A0296,06,A0296,18,2,,1,30,38,H9294,05,H9432,05,,,,1,RED,1,,142,166,3,,,,,,,2.0,.,,,,1,,0.032,,2020
20IN00078,2018060300,A0300,06,A0300,18,2,,1,30,41,H9486,05,H7848,05,0,,,1,TX,1,,205,190,2,,,,,,,2.0,SMBAG,,,,1,,0.034,,2020
20IN00079,2018060309,A0309,06,A0309,18,2,,1,30,38,H9294,05,H8530,05,,,,1,RED,1,,199,206,2,,,,,,,2.0,.,,,,1,,0.029,,2020
20IN00080,2018060311,A0311,06,A0311,18,2,,1,30,41,H9486,05,H9243,05,7,,,1,RTX,1,,172,178,2,,,,,,,2.0,.,,,,1,,0.04,,2020
20IN00081,2018060313,A0313,06,A0313,18,2,,1,30,40,H9420,05,H8601,05,0,,,1,RTX,1,,136,161,2,,,,,,,2.0,.,,,,1,,0.035,,2020
20IN00082,2018060315,A0315,06,A0315,18,2,,1,30,41,H9486,05,H9240,05,0,,,3,RED,1,,202,206,2,,93,0928,,,,2.0,To MARC,EC,,2758,1,,0.028,,2020
20IN00083,2018060321,A0321,06,A0321,18,1,,1,30,39,H9361,05,H8955,05,0,,,3,RTX,M,,212,239,0,,93,0911,,,,2.0,Scurs,Sale,,2398,1,,0.037,,2020
20IN00084,2018060322,A0322,06,A0322,18,2,,1,30,39,H9361,05,H8955,05,0,,,1,RTX,1,,151,155,2,,,,,,,2.0,CHUNKYMILK,,,,1,,0.037,,2020
20IN00085,2018060327,A0327,06,A0327,18,2,,1,30,41,H9486,05,H9553,05,,,,1,RED,1,,193,198,2,,,,,,,2.0,OKFORONE,,,,1,,0.044,,2020
20IN00086,2018060332,A0332,06,A0332,18,2,,1,30,40,H9420,05,H9230,05,,,,3,RED,1,,152,171,11,,93,1015,,,,2.0,X Bag,,,2568,1,,0.027,,2020
20IN00087,2018000714,A0714,00,A0714,18,1,,1,30,,,,,,,,,3,,,,0,0,,,93,0304,,,,2.0,,MARC,,,1,W132-18514,0.0,,2020
20IN00088,2019000715,A0715,00,A0715,19,1,,1,30,,,,,,,,,3,,,,0,0,,,93,0304,,,,1.5,,MARC,,,1,1LCAK9031Z,0.0,,2020
20IN00089,2012057423,H7423,05,H7423,12,2,,1,30,39,H6529,00,H4302,05,0,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2262,1,,0.0,,2020
20IN00090,2012057426,H7426,05,H7426,12,2,,1,30,45,H5779,05,H3160,05,7,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2234,1,,0.059,,2020
20IN00091,2012057439,H7439,05,H7439,12,2,,1,30,39,H6529,00,H4317,05,0,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2255,1,,0.0,,2020
20IN00092,2012057601,H7601,05,H7601,12,2,,1,30,40,H6281,05,H2730,05,0,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2244,1,,0.057,,2020
20IN00093,2012057612,H7612,05,H7612,12,2,,1,30,42,H6478,05,H4499,05,0,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2228,1,,0.055,,2020
20IN00094,2012057866,H7866,05,H7866,12,2,,1,30,43,H6533,00,H3638,05,7,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2232,1,,0.0,,2020
20IN00095,2012057877,H7877,05,H7877,12,2,,1,30,39,H6529,00,H6032,05,0,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2242,1,,0.0,,2020
20IN00096,2012057892,H7892,05,H7892,12,2,,1,30,45,H5779,05,H5430,05,0,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2240,1,,0.051,,2020
20IN00097,2012057935,H7935,05,H7935,12,2,,1,30,e10,H6258,05,H7162,05,0,,,3,.,,,0,0,0,,93,0304,,,,8.0,To MARC,MARC,,2231,1,,0.03,,2020
20IN00098,2013057986,H7986,05,H7986,13,2,,1,30,53,H7199,05,H3491,05,7,,,3,GRN,1,,152,158,2,,93,1015,,,,7.0,.,,M.Ovis,2654,1,,0.034,,2020
20IN00099,2013058005,H8005,05,H8005,13,2,,1,30,54,H5934,05,H5213,05,,,,3,,1,,177,204,2,,93,1015,,,,7.0,.,,M.Ovis,2693,1,,0.029,,2020
20IN00100,2013058036,H8036,05,H8036,13,2,,1,30,55,H6777,05,H4333,05,,,,,,1,,163,0,0,,93,1018,,,,7.0,.,,,2774,1,,0.033,,2020
20IN00101,2013058054,H8054,05,H8054,13,2,,1,30,56,H6952,05,H7103,05,0,,,3,,D,,164,187,2,,93,1015,,,,7.0,.,EC,M.Ovis,2691,1,,0.026,,2020
20IN00102,2013058063,H8063,05,H8063,13,2,,1,30,54,H5934,05,H1520,05,0,,,3,GRN,,,0,0,0,,93,0304,,,,7.0,To MARC,MARC,M.Ovis,2235,1,,0.027,,2020
20IN00103,2013058135,H8135,05,H8135,13,2,,1,30,58,H7260,05,H6419,05,0,,,6,,,,0,0,0,,01,0213,,,,7.0,.,EC,,,1,,0.025,,2020
20IN00104,2013058209,H8209,05,H8209,13,2,,1,30,59,H7410,00,H4891,05,,,,3,,,,0,0,0,,93,0304,,,,7.0,To MARC,MARC,,2229,1,,0.0,,2020
20IN00105,2013058248,H8248,05,H8248,13,2,,1,30,56,H6952,05,H6231,05,0,,,3,,1,,196,171,9,,93,1015,,,,7.0,LSD.GREENTHIC,,M.Ovis,2667,1,,0.029,,2020
20IN00106,2013058262,H8262,05,H8262,13,2,,1,30,57,H6969,05,H2838,05,7,,,3,GRN,1,,185,158,3,,93,1015,,,,7.0,SW.BAG.LTS,EC,M.Ovis,2587,1,,0.032,,2020
20IN00107,2013058293,H8293,05,H8293,13,2,,1,30,56,H6952,05,H6576,05,0,,,3,,,,0,0,0,,93,0304,,,,7.0,To MARC,MARC,,2247,1,,0.031,,2020
20IN00108,2013058307,H8307,05,H8307,13,2,,1,30,59,H7410,00,H4886,05,,,,3,GRN,1,,182,183,3,,93,1015,,,,7.0,WARTS,EC,M.Ovis,2572,1,,0.0,,2020
20IN00109,2013058317,H8317,05,H8317,13,2,,1,30,56,H6952,05,H6120,05,0,,,3,,1,,186,167,4,,93,1015,,,,7.0,.,EC,M.Ovis,2690,1,,0.031,,2020
20IN00110,2013058328,H8328,05,H8328,13,2,,1,30,57,H6969,05,H4591,05,,,,6,,,,0,0,0,,67,0221,,,,7.0,Very thin,,,,1,,0.037,,2020
20IN00111,2013058410,H8410,05,H8410,13,2,,1,30,e18,H6039,05,H7866,05,7,,,3,,1,,198,164,2,,93,1015,,,,7.0,.,EC,,2619,1,,0.027,,2020
20IN00112,2013058450,H8450,05,H8450,13,2,,1,30,e18,H6039,05,H7837,05,0,,,6,,,,0,0,0,,76,0426,,,,7.0,+Peritonitis,EC,M.Ovis,,1,,0.044,,2020
20IN00113,2013058452,H8452,05,H8452,13,2,,1,30,e19,H7324,05,H7506,05,7,,,3,,1,,232,177,9,,93,0929,,,,7.0,ImmXBumblfoot,EC,M.Ovis,2497,1,,0.026,,2020
20IN00114,2014058468,H8468,05,H8468,14,2,,1,30,16,H7410,00,H4017,05,,,,3,.,1,,134,153,2,,93,0929,,,,6.0,ImmXVLame,,M.Ovis,2495,1,,0.0,,2020
20IN00115,2014058491,H8491,05,H8491,14,2,,1,30,16,H7410,00,H6058,05,0,,,3,.,1,,219,211,9,,93,1015,.,,,6.0,RT.SIDE BAD,EC,M.Ovis,2698,1,,0.0,,2020
20IN00116,2014058492,H8492,05,H8492,14,2,,1,30,e9,H7881,05,H8307,05,,,,1,.,1,,193,177,2,,,,,,,6.0,.,EC,M.Ovis,,1,,0.036,,2020
20IN00117,2014058495,H8495,05,H8495,14,2,,1,30,13,H7809,05,H7782,05,7,,,3,GRN,1,,222,162,2,,93,0929,,,,6.0,ImmXVLame,EC,M.Ovis,2487,1,,0.026,,2020
20IN00118,2014058511,H8511,05,H8511,14,2,,1,30,10,H5934,05,H7476,05,0,,,1,.,1,,177,169,2,,,,,,,6.0,WARTS,EC,M.Ovis,,1,,0.029,,2020
20IN00119,2014058519,H8519,05,H8519,14,2,,1,30,10,H5934,05,H3898,05,,,,1,GRN,1,,186,161,2,,,,,,,6.0,DYSTOCIA,EC,M.Ovis,,1,,0.027,,2020
20IN00120,2014058524,H8524,05,H8524,14,2,,1,30,10,H5934,05,H7496,05,7,,,1,GRN,D,,189,189,2,,,,,,,6.0,.,,M.Ovis,,1,,0.03,,2020
20IN00121,2014058530,H8530,05,H8530,14,2,,1,30,13,H7809,05,H4891,05,,,,6,.,,,0,0,0,,66,0406,,,,6.0,Downer,,M.Ovis,,1,,0.0,,2020
20IN00122,2014058545,H8545,05,H8545,14,2,,1,30,14,H7835,05,H5730,05,0,,,3,GRN,1,,196,185,3,,93,0928,.,,,6.0,To MARC,,,2762,1,,0.027,,2020
20IN00123,2014058571,H8571,05,H8571,14,2,,1,30,14,H7835,05,H5668,05,0,,,1,.,1,,206,197,2,,,,.,,,6.0,TRY1,EC,M.Ovis,,1,,0.033,,2020
20IN00124,2014058601,H8601,05,H8601,14,2,,1,30,12,H7783,05,H6832,05,0,,,1,.,D,,178,157,1,,,,.,,,6.0,.,EC,M.Ovis,,1,,0.042,,2020
20IN00125,2014058602,H8602,05,H8602,14,2,,1,30,11,H6969,05,H7233,05,0,,,1,GRN,1,,145,146,3,,,,.,,,6.0,.,,M.Ovis,,1,,0.029,,2020
20IN00126,2014058691,H8691,05,H8691,14,2,,1,30,13,H7809,05,H5946,05,0,,,3,GRN,,,0,0,0,,93,0304,.,,,6.0,To MARC,MARC,M.Ovis,2261,1,,0.025,,2020
20IN00127,2014058694,H8694,05,H8694,14,2,,1,30,15,H7508,05,H7935,05,0,,,1,.,1,,213,199,2,,,,,,,6.0,.,,,,1,,0.029,,2020
20IN00128,2014058709,H8709,05,H8709,14,2,,1,30,15,H7508,05,H4333,05,,,,1,GRN,1,,191,177,2,,,,,,,6.0,.,,M.Ovis,,1,,0.029,,2020
20IN00129,2014058722,H8722,05,H8722,14,2,,1,30,10,H5934,05,H3266,05,7,,,6,GRN,1,,185,0,0,,04,0825,L,,,6.0,.,EC,M.Ovis,,1,,0.024,,2020
20IN00130,2014058760,H8760,05,H8760,14,2,,1,30,15,H7508,05,H6068,05,0,,,1,GRN,2,,187,189,4,,,,.,,,6.0,.,,M.Ovis,,1,,0.028,,2020
20IN00131,2014058765,H8765,05,H8765,14,2,,1,30,10,H5934,05,H4499,05,,,,3,.,1,,151,161,11,,93,1015,,,,6.0,X Bag,,M.Ovis,2516,1,,0.024,,2020
20IN00132,2014058786,H8786,05,H8786,14,2,,1,30,13,H7809,05,H5696,05,0,,,6,GRN,,,0,0,0,,01,0302,.,,,6.0,.,,M.Ovis,,1,,0.0,,2020
20IN00133,2014058809,H8809,05,H8809,14,2,,1,30,e9,H7881,05,H8248,05,0,,,3,.,1,,176,165,2,,93,0928,,,,6.0,To MARC,EC,M.Ovis,2740,1,,0.037,,2020
20IN00134,2014058829,H8829,05,H8829,14,2,,1,30,e8,H7543,05,H8285,05,0,,,3,.,1,,185,173,2,,93,0928,,,,6.0,To MARC,EC,M.Ovis,2756,1,,0.035,,2020
20IN00135,2015058860,H8860,05,H8860,15,2,,1,30,17,H8210,05,H7467,05,0,,,6,,,,0,0,0,,66,0412,,,,5.0,DownerTermCS,EC,M.Ovis,,1,,0.03,,2020
20IN00136,2015058874,H8874,05,H8874,15,2,,1,30,13,H7424,05,H7426,05,7,,,1,.,1,,212,178,2,,,,,,,5.0,.,EC,M.Ovis,,1,,0.027,,2020
20IN00137,2015058892,H8892,05,H8892,15,2,,1,30,17,H8210,05,H7081,05,0,,,6,$,,,0,0,0,,66,0506,.,,,5.0,Mastitis,,M.Ovis,,1,,0.03,,2020
20IN00138,2015058908,H8908,05,H8908,15,2,,1,30,16,H8061,05,H5725,05,0,,,1,,2,,197,194,2,,,,.,,,5.0,.,,M.Ovis,,1,,0.026,,2020
20IN00139,2015058909,H8909,05,H8909,15,2,,1,30,16,H8061,05,H5725,05,0,,,1,,1,,197,178,2,,,,.,,,5.0,.,EC,M.Ovis,,1,,0.026,,2020
20IN00140,2015058925,H8925,05,H8925,15,2,,1,30,17,H8210,05,H7553,05,0,,,3,GRN,,,0,0,0,,93,0304,,,,5.0,To MARC,MARC,M.Ovis,2236,1,,0.03,,2020
20IN00141,2015058927,H8927,05,H8927,15,2,,1,30,15,H7809,05,H8146,05,0,,,1,,1,,197,198,2,,,,,,,5.0,.,,M.Ovis,,1,,0.022,,2020
20IN00142,2015058931,H8931,05,H8931,15,2,,1,30,16,H8061,05,H7592,05,7,,,1,GRN,2,,204,196,2,,,,,,,5.0,.,,M.Ovis,,1,,0.021,,2020
20IN00143,2015058933,H8933,05,H8933,15,2,,1,30,16,H8061,05,H4823,05,,,,1,GRN,2,,208,207,2,,,,,,,5.0,.,,M.Ovis,,1,,0.023,,2020
20IN00144,2015058939,H8939,05,H8939,15,2,,1,30,13,H7424,05,H5213,05,,,,6,,,,0,0,0,,66,0506,,,,5.0,Mastitis,,M.Ovis,,1,,0.027,,2020
