UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,SBRD,DAM,DBRD,RGRP,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,STUDYTRT,IDZ65,CLR,ALTID,INBRL,CULLPILE,YRREC
25IN00018,2019060609,A0609,06,A0609,19,2,,1,30,36,H9866,05,H9762,05,7,,,,,2,,221,0,0,,,,,,,6.0,.,,,,1,,0.042,,2025
25IN00019,2019060622,A0622,06,A0622,19,2,,1,30,38,H9917,05,H8955,05,0,,,,,1,,206,0,0,,,,,,,6.0,.,,,,1,,0.036,,2025
25IN00020,2019060654,A0654,06,A0654,19,2,,1,30,38,H9917,05,H9310,05,7,,,,,1,,209,0,0,,,,,,,6.0,.,,,,1,,0.033,,2025
25IN00021,2019060687,A0687,06,A0687,19,2,,1,30,36,H9866,05,H9149,05,,,,,,2,,216,0,0,,,,,,,6.0,.,,,,1,,0.034,,2025
25IN00022,2020060733,A0733,06,A0733,20,2,,1,30,26,H9684,05,A0207,06,0,,,,,1,,179,0,0,,,,,,,5.0,.,,,,1,,0.031,,2025
25IN00023,2020060761,A0761,06,A0761,20,2,,1,30,25,H9421,05,M0087,51,0,,,,,1,,197,0,0,,,,,,,5.0,.,,,,1,,0.03,,2025
25IN00024,2020060816,A0816,06,A0816,20,2,,1,30,26,H9684,05,A0025,06,0,,,,,D,,160,0,0,,,,,,,5.0,.,,,,1,,0.031,,2025
25IN00025,2020060844,A0844,06,A0844,20,2,,1,30,20,A0013,06,H9025,05,7,,,,,1,,234,0,0,,,,,,,5.0,.,,,,1,,0.032,,2025
25IN00026,2020060850,A0850,06,A0850,20,2,,1,30,23,A0714,00,A0221,06,7,,,,,2,,190,0,0,,,,,,,5.0,LTSBUTOK,,,,1,,0.0,,2025
25IN00027,2020060871,A0871,06,A0871,20,2,,1,30,26,H9684,05,H9194,05,0,,,6,,,,0,0,0,,05,0501,.,,,5.0,Toxic mast.,,,,1,,0.029,,2025
25IN00028,2020060899,A0899,06,A0899,20,2,,1,30,20,A0013,06,A0192,06,0,,,,,1,,212,0,0,,,,,,,5.0,.,,,,1,,0.03,,2025
25IN00029,2020060907,A0907,06,A0907,20,2,,1,30,21,A0209,06,A0049,06,0,,,,,1,,164,0,0,,,,,,,5.0,.,,,,1,,0.036,,2025
25IN00030,2020060970,A0970,06,A0970,20,2,,1,30,25,H9421,05,M0036,51,,,,,,1,,166,0,0,,,,,,,5.0,.,,,,1,,0.032,,2025
25IN00031,2020061008,A1008,06,A1008,20,2,,1,30,24,A0715,00,H9762,05,7,,,,,2,,215,0,0,,,,,,,5.0,.,,,,1,,0.0,,2025
25IN00032,2020061050,A1050,06,A1050,20,2,,1,30,26,H9684,05,H8939,05,,,,,,1,,228,0,0,,,,,,,5.0,SMBAG,Ltek,,,2,,0.03,,2025
25IN00033,2021061054,A1054,06,A1054,21,2,,1,30,24,A0013,06,A0432,06,0,,,,,1,,191,0,0,,,,,,,4.0,.,,,,1,,0.045,,2025
25IN00034,2021061080,A1080,06,A1080,21,2,,1,30,24,A0013,06,H9980,05,,,,,,2,,183,0,0,,,,,,,4.0,.,,,,1,,0.033,,2025
25IN00035,2021061119,A1119,06,A1119,21,2,,1,30,25,A0390,06,A0223,06,,,,,,1,,201,0,0,,,,,,,4.0,.,,,,1,,0.043,,2025
25IN00036,2021061127,A1127,06,A1127,21,2,,1,30,31,M0050,51,A0184,06,0,,,,,1,,195,0,0,,,,,,,4.0,.,Trip,,,1,,0.041,,2025
25IN00037,2021061130,A1130,06,A1130,21,2,,1,30,28,A0645,06,H8874,05,7,,,,,1,,175,0,0,,,,,,,4.0,.,Trip,,,1,,0.034,,2025
25IN00038,2021061144,A1144,06,A1144,21,2,,1,30,26,A0397,06,A0103,06,,,,,,1,,150,0,0,,,,,,,4.0,.,,,,1,,0.042,,2025
25IN00039,2021061150,A1150,06,A1150,21,2,,1,30,24,A0013,06,H9482,05,0,,,,,1,,169,0,0,,,,,,,4.0,.,Trip,,,1,,0.038,,2025
25IN00040,2021061157,A1157,06,A1157,21,2,,1,30,27,A0459,06,A0236,06,0,,,,,D,,174,0,0,,,,,,,4.0,.,,,,1,,0.036,,2025
25IN00041,2021061161,A1161,06,A1161,21,2,,1,30,24,A0013,06,A0373,06,,,,,,2,,215,0,0,,,,,,,4.0,.,,,,1,,0.039,,2025
25IN00042,2021061162,A1162,06,A1162,21,2,,1,30,24,A0013,06,A0373,06,,,,,,2,,216,0,0,,,,,,,4.0,.,,,,1,,0.039,,2025
25IN00043,2021061179,A1179,06,A1179,21,2,,1,30,28,A0645,06,M0113,51,0,,,,,2,,233,0,0,,,,,,,4.0,.,,,,1,,0.029,,2025
25IN00044,2021061192,A1192,06,A1192,21,2,,1,30,29,A0678,06,H9553,05,,,,,,1,,212,0,0,,,,,,,4.0,.,,,,1,,0.039,,2025
25IN00045,2021061202,A1202,06,A1202,21,2,,1,30,25,A0390,06,A0189,06,7,,,,,H,,184,0,0,,,,,,,4.0,ClosedFaceRam,,,,1,,0.04,,2025
25IN00046,2021061226,A1226,06,A1226,21,2,,1,30,31,M0050,51,H9923,05,7,,,,,1,,238,0,0,,,,,,,4.0,.,,,,1,,0.035,,2025
25IN00047,2021061243,A1243,06,A1243,21,2,,1,30,28,A0645,06,M0089,51,0,,,,,1,,183,0,0,,,,,,,4.0,.,,,,1,,0.027,,2025
25IN00048,2021061259,A1259,06,A1259,21,2,,1,30,24,A0013,06,A0193,06,0,,,,,1,,223,0,0,,,,,,,4.0,.,,,,1,,0.03,,2025
25IN00049,2021061283,A1283,06,A1283,21,2,,1,30,29,A0678,06,H9714,05,0,,,,,1,,216,0,0,,,,,,,4.0,.,,,,1,,0.053,,2025
25IN00050,2021061297,A1297,06,A1297,21,2,,1,30,28,A0645,06,H9448,05,0,,,,,1,,161,0,0,,,,,,,4.0,.,,,,1,,0.045,,2025
25IN00051,2021061306,A1306,06,A1306,21,2,,1,30,25,A0390,06,A0587,06,7,,,,,1,,196,0,0,,,,,,,4.0,.,,,,1,,0.051,,2025
25IN00052,2021061312,A1312,06,A1312,21,2,,1,30,31,M0050,51,H9439,05,0,,,,,2,,187,0,0,,,,,,,4.0,.,Trip,,,1,,0.039,,2025
25IN00053,2021061314,A1314,06,A1314,21,2,,1,30,31,M0050,51,H9439,05,0,,,,,1,,195,0,0,,,,,,,4.0,.,Trip,,,1,,0.039,,2025
25IN00054,2021061322,A1322,06,A1322,21,2,,1,30,25,A0390,06,A0522,06,0,,,,,1,,209,0,0,,,,,,,4.0,.,,,,1,,0.05,,2025
25IN00055,2021061353,A1353,06,A1353,21,2,,1,30,26,A0397,06,H9548,05,0,,,,,2,,174,0,0,,,,,,,4.0,ClosedFaceRam,,,,1,,0.035,,2025
25IN00056,2021061360,A1360,06,A1360,21,2,,1,30,25,A0390,06,A0668,06,7,,,,,1,,229,0,0,,,,,,,4.0,ClosedFaceRam,,,,1,,0.053,,2025
25IN00057,2021061367,A1367,06,A1367,21,2,,1,30,28,A0645,06,H9846,05,0,,,,,1,,197,0,0,,,,,,,4.0,.,Trip,,,1,,0.048,,2025
25IN00058,2021061382,A1382,06,A1382,21,2,,1,30,31,M0050,51,A0376,06,7,,,6,,,,0,0,0,,66,0211,,,,4.0,Rupture,,,,1,,0.039,,2025
25IN00059,2021061383,A1383,06,A1383,21,2,,1,30,31,M0050,51,A0376,06,7,,,,,1,,196,0,0,,,,,,,4.0,.,,,,1,,0.039,,2025
25IN00060,2021061390,A1390,06,A1390,21,2,,1,30,25,A0390,06,H9237,05,0,,,6,,D,,162,0,0,,66,0421,,,,4.0,"Down,poor",Trip,,,1,,0.034,,2025
25IN00061,2021061408,A1408,06,A1408,21,2,,1,30,31,M0050,51,A0049,06,0,,,,,1,,162,0,0,,,,,,,4.0,.,,,,1,,0.041,,2025
25IN00062,2021061419,A1419,06,A1419,21,2,,1,30,27,A0459,06,A0437,06,7,,,,,2,,177,0,0,,,,,,,4.0,.,,,,1,,0.043,,2025
25IN00063,2021061450,A1450,06,A1450,21,2,,1,30,27,A0459,06,A0611,06,7,,,,,1,,169,0,0,,,,,,,4.0,.,,,,1,,0.043,,2025
25IN00064,2021061456,A1456,06,A1456,21,2,,1,30,30,A0699,06,A0268,06,0,,,,,H,,187,0,0,,,,,,,4.0,FOOTROT.LF,Trip,,,1,,0.041,,2025
25IN00065,2022061468,A1468,06,A1468,22,2,,1,30,41,A1026,06,A0668,06,7,,,,,1,,184,0,0,,,,,,,3.0,CFRamREyeUlcr,,,,1,,0.043,,2025
25IN00066,2022061476,A1476,06,A1476,22,2,,1,30,37,A0786,06,A0456,06,7,,,,,1,,194,0,0,,,,,,,3.0,.,,,,1,,0.039,,2025
25IN00067,2022061481,A1481,06,A1481,22,1,,1,30,35,A0459,06,A0498,06,,,,,PTC,M,,284,0,0,,,,,,,3.0,.,,,,1,,0.049,,2025
25IN00068,2022061493,A1493,06,A1493,22,2,,1,30,36,A0678,06,A0607,06,0,,,,,1,,222,0,0,,,,T,,,3.0,.,Trip,,,1,,0.043,,2025
25IN00069,2022061502,A1502,06,A1502,22,2,,1,30,39,A0851,06,A0861,06,0,,,,,2,,215,0,0,,,,,,,3.0,.,,,,1,,0.038,,2025
25IN00070,2022061503,A1503,06,A1503,22,2,,1,30,39,A0851,06,A0861,06,0,,,,,2,,178,0,0,,,,,,,3.0,.,,,,1,,0.038,,2025
25IN00071,2022061506,A1506,06,A1506,22,2,,1,30,35,A0459,06,A0435,06,0,,,,,D,,208,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.037,,2025
25IN00072,2022061508,A1508,06,A1508,22,2,,1,30,35,A0459,06,H9317,05,,,,,,2,,168,0,0,,,,,,,3.0,.,,,,1,,0.032,,2025
25IN00073,2022061509,A1509,06,A1509,22,2,,1,30,36,A0678,06,A0970,06,,,,,,2,,209,0,0,,,,,,,3.0,.,,,,1,,0.05,,2025
25IN00074,2022061511,A1511,06,A1511,22,2,,1,30,40,A0947,06,H8927,05,0,,,,,1,,184,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.033,,2025
25IN00075,2022061514,A1514,06,A1514,22,2,,1,30,35,A0459,06,A0535,06,,,,,,1,,185,0,0,,,,,,,3.0,.,,,,1,,0.032,,2025
25IN00076,2022061516,A1516,06,A1516,22,2,,1,30,36,A0678,06,H9341,05,,,,,,1,,182,0,0,,,,,,,3.0,.,,,,1,,0.039,,2025
25IN00077,2022061518,A1518,06,A1518,22,2,,1,30,38,A0792,06,H9448,05,0,,,,,1,,172,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.04,,2025
25IN00078,2022061522,A1522,06,A1522,22,2,,1,30,37,A0786,06,H9846,05,0,,,,,D,,217,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.059,,2025
25IN00079,2022061527,A1527,06,A1527,22,2,,1,30,41,A1026,06,A0506,06,0,,,,,2,,216,0,0,,,,,,,3.0,LHTOEABSCESS,,,,1,,0.04,,2025
25IN00080,2022061532,A1532,06,A1532,22,2,,1,30,38,A0792,06,A0950,06,0,,,,,1,,164,0,0,,,,,,,3.0,.,,,,1,,0.039,,2025
25IN00081,2022061535,A1535,06,A1535,22,2,,1,30,41,A1026,06,H9762,05,7,,,,,H,,212,0,0,,,,,,,3.0,.,,,,1,,0.037,,2025
25IN00082,2022061536,A1536,06,A1536,22,2,,1,30,39,A0851,06,A0356,06,7,,,,,1,,233,0,0,,,,T,,,3.0,"+Y0566,Y0567",Trip,,,1,,0.051,,2025
25IN00083,2022061538,A1538,06,A1538,22,1,,1,30,39,A0851,06,A0356,06,7,,,6,PTC,M,,248,0,0,,66,0421,T,,,3.0,AbscessLH,Trip,,,1,,0.051,,2025
25IN00084,2022061545,A1545,06,A1545,22,2,,1,30,39,A0851,06,A0311,06,7,,,,,1,,209,0,0,,,,,,,3.0,.,,,,1,,0.039,,2025
25IN00085,2022061548,A1548,06,A1548,22,2,,1,30,38,A0792,06,H9692,05,0,,,,,1,,165,0,0,,,,,,,3.0,+Y0531,,,,1,,0.051,,2025
25IN00086,2022061549,A1549,06,A1549,22,2,,1,30,38,A0792,06,H9692,05,0,,,,,1,,194,0,0,,,,,,,3.0,.,,,,2,,0.051,,2025
25IN00087,2022061558,A1558,06,A1558,22,2,,1,30,35,A0459,06,H9982,05,0,,,,,1,,240,0,0,,,,,,,3.0,.,,,,1,,0.035,,2025
25IN00088,2022061569,A1569,06,A1569,22,2,,1,30,39,A0851,06,A0207,06,0,,,,,1,,205,0,0,,,,,,,3.0,.,,,,1,,0.039,,2025
25IN00089,2022061579,A1579,06,A1579,22,1,,1,30,38,A0792,06,A0193,06,0,,,,PTC,M,,253,0,0,,,,,,,3.0,Backup,,,,1,,0.046,,2025
25IN00090,2022061582,A1582,06,A1582,22,2,,1,30,37,A0786,06,A0622,06,0,,,,,1,,174,0,0,,,,,,,3.0,CHUNKSRS,,,,1,,0.039,,2025
25IN00091,2022061585,A1585,06,A1585,22,1,,1,30,39,A0851,06,A0761,06,0,,,,,M,,241,0,0,,,,,,,3.0,SPLITSCROTUM,,,,1,,0.038,,2025
25IN00092,2022061594,A1594,06,A1594,22,2,,1,30,40,A0947,06,A0866,06,0,,,,,1,,185,0,0,,,,,,,3.0,.,,,,1,,0.044,,2025
25IN00093,2022061611,A1611,06,A1611,22,2,,1,30,36,A0678,06,A0192,06,0,,,,,2,,180,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.046,,2025
25IN00094,2022061614,A1614,06,A1614,22,2,,1,30,40,A0947,06,A0905,06,0,,,,,1,,174,0,0,,,,,,,3.0,.,,,,1,,0.046,,2025
25IN00095,2022061616,A1616,06,A1616,22,2,,1,30,39,A0851,06,A0609,06,7,,,,,1,,199,0,0,,,,,,,3.0,.,,,,1,,0.054,,2025
25IN00096,2022061626,A1626,06,A1626,22,2,,1,30,41,A1026,06,H9403,05,0,,,,,2,,210,0,0,,,,,,,3.0,.,,,,1,,0.073,,2025
25IN00097,2022061637,A1637,06,A1637,22,2,,1,30,37,A0786,06,A0954,06,0,,,,,1,,164,0,0,,,,,,,3.0,.,,,,1,,0.037,,2025
25IN00098,2022061642,A1642,06,A1642,22,1,,1,30,39,A0851,06,A1005,06,0,,,,,M,,213,0,0,,,,,,,3.0,Nice,,,,1,,0.055,,2025
25IN00099,2022061644,A1644,06,A1644,22,2,,1,30,40,A0947,06,A0809,06,,,,,,2,,190,0,0,,,,,,,3.0,.,,,,1,,0.023,,2025
25IN00100,2022061646,A1646,06,A1646,22,2,,1,30,39,A0851,06,A1022,06,7,,,,,1,,223,0,0,,,,,,,3.0,.,,,,1,,0.039,,2025
25IN00101,2022061648,A1648,06,A1648,22,2,,1,30,41,A1026,06,A0632,06,,,,,,1,,195,0,0,,,,,,,3.0,.,,,,1,,0.048,,2025
25IN00102,2022061649,A1649,06,A1649,22,2,,1,30,41,A1026,06,A0632,06,,,,,,1,,169,0,0,,,,,,,3.0,.,,,,1,,0.048,,2025
25IN00103,2022061651,A1651,06,A1651,22,2,,1,30,34,A0397,06,H9501,05,0,,,,,1,,177,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.041,,2025
25IN00104,2022061654,A1654,06,A1654,22,2,,1,30,35,A0459,06,H9910,05,0,,,,,1,,216,0,0,,,,,,,3.0,.,,,,2,,0.047,,2025
25IN00105,2022061660,A1660,06,A1660,22,1,,1,30,38,A0792,06,H8958,05,0,,,,,M,,232,0,0,,,,,,,3.0,PinkSlOver,,,,1,,0.031,,2025
25IN00106,2022061663,A1663,06,A1663,22,2,,1,30,36,A0678,06,A1002,06,0,,,,,2,,210,0,0,,,,,,,3.0,.,,,,2,,0.055,,2025
25IN00107,2022061665,A1665,06,A1665,22,2,,1,30,38,A0792,06,A0479,06,0,,,,,1,,204,0,0,,,,K,,,3.0,.,Kat,,,1,,0.039,,2025
25IN00108,2022061674,A1674,06,A1674,22,2,,1,30,36,A0678,06,A0327,06,,,,,,2,,188,0,0,,,,,,,3.0,"+Y0592,Y0593",,,,2,,0.043,,2025
25IN00109,2022061678,A1678,06,A1678,22,2,,1,30,34,A0397,06,A0404,06,0,,,,,1,,210,0,0,,,,,,,3.0,.,,,,1,,0.037,,2025
25IN00110,2022061684,A1684,06,A1684,22,2,,1,30,40,A0947,06,A0407,06,0,,,,,2,,205,0,0,,,,,,,3.0,.,,,,1,,0.037,,2025
25IN00111,2022061692,A1692,06,A1692,22,2,,1,30,37,A0786,06,A0363,06,,,,,,2,,185,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.038,,2025
25IN00112,2022061706,A1706,06,A1706,22,2,,1,30,40,A0947,06,H9614,05,0,,,,,D,,166,0,0,,,,,,,3.0,.,,,,1,,0.03,,2025
25IN00113,2022061709,A1709,06,A1709,22,2,,1,30,37,A0786,06,H9980,05,,,,,,D,,183,0,0,,,,T,,,3.0,ClosedFaceRam,Trip,,,1,,0.039,,2025
25IN00114,2022061712,A1712,06,A1712,22,2,,1,30,36,A0678,06,A0590,06,,,,,,1,,197,0,0,,,,,,,3.0,.,,,,1,,0.044,,2025
25IN00115,2022061723,A1723,06,A1723,22,2,,1,30,38,A0792,06,A0766,06,0,,,,,1,,169,0,0,,,,,,,3.0,.,,,,1,,0.036,,2025
25IN00116,2022061725,A1725,06,A1725,22,2,,1,30,37,A0786,06,A0203,06,0,,,,,H,,172,0,0,,,,,,,3.0,ClosedFaceRam,,,,1,,0.054,,2025
25IN00117,2022061734,A1734,06,A1734,22,2,,1,30,41,A1026,06,A0673,06,,,,,,1,,177,0,0,,,,T,,,3.0,.,Trip,,,1,,0.038,,2025
25IN00118,2022061736,A1736,06,A1736,22,2,,1,30,41,A1026,06,H9240,05,0,,,6,,,,0,0,0,,05,0424,,,,3.0,Toxic+Sepsis,,,,1,,0.035,,2025
25IN00119,2022061742,A1742,06,A1742,22,2,,1,30,41,A1026,06,A0432,06,0,,,,,2,,201,0,0,,,,,,,3.0,.,,,,1,,0.049,,2025
25IN00120,2022061754,A1754,06,A1754,22,2,,1,30,38,A0792,06,A0244,06,0,,,,,1,,179,0,0,,,,,,,3.0,.,,,,1,,0.054,,2025
25IN00121,2022061761,A1761,06,A1761,22,1,,1,30,40,A0947,06,H9232,05,0,,,,,M,,224,0,0,,,,,,,3.0,HAIRY,,,,2,,0.026,,2025
25IN00122,2022061762,A1762,06,A1762,22,2,,1,30,34,A0397,06,A0188,06,7,,,,,2,,205,0,0,,,,,,,3.0,.,,,,1,,0.037,,2025
25IN00123,2023061770,A1770,06,A1770,23,2,,,30,23,A1235,06,A0970,06,,,,,,2,,160,0,0,,,,,,,2.0,.,,,,1,,0.055,,2025
25IN00124,2023061771,A1771,06,A1771,23,2,,,30,23,A1235,06,A0970,06,,,,,,1,,171,0,0,,,,,,,2.0,NO.PROGRESS,,,,1,,0.055,,2025
25IN00125,2023061774,A1774,06,A1774,23,2,,,30,20,A1126,06,A1057,06,,,,,,1,,163,0,0,,,,,,,2.0,.,,,,1,,0.056,,2025
25IN00126,2023061775,A1775,06,A1775,23,2,,,30,20,A1126,06,A1057,06,,,,,,2,,152,0,0,,,,,,,2.0,ClosedFaceRam,,,,1,,0.056,,2025
25IN00127,2023061777,A1777,06,A1777,23,2,,,30,22,A1209,06,A1306,06,,,,,,1,,176,0,0,,,,,,,2.0,.,,,,1,,0.045,,2025
25IN00128,2023061779,A1779,06,A1779,23,2,,,30,24,A1291,06,A0389,06,,,,,,1,,177,0,0,,,,,,,2.0,ClosedFaceRam,Trip,,,1,,0.045,,2025
25IN00129,2023061782,A1782,06,A1782,23,1,,,30,20,A1126,06,A0309,06,,,,,,M,,220,0,0,,,,,,,2.0,2ND,,,,1,,0.039,,2025
25IN00130,2023061785,A1785,06,A1785,23,1,,,30,21,A1201,06,H9393,05,,,,,,M,,179,0,0,,,,,,,2.0,Scurs,,,,1,,0.036,,2025
25IN00131,2023061789,A1789,06,A1789,23,2,,,30,23,A1235,06,A1320,06,,,,,,2,,173,0,0,,,,,,,2.0,.,,,,1,,0.049,,2025
25IN00132,2023061790,A1790,06,A1790,23,1,,,30,23,A1235,06,A1320,06,,,,,,M,,209,0,0,,,,,,,2.0,.,,,,1,,0.049,,2025
25IN00133,2023061805,A1805,06,A1805,23,2,,,30,23,A1235,06,A0761,06,,,,6,,,,0,0,0,,85,0413,,,,2.0,.,,,,1,,0.038,,2025
25IN00134,2023061806,A1806,06,A1806,23,2,,,30,23,A1235,06,A0761,06,,,,,,D,,184,0,0,,,,,,,2.0,.,,,,1,,0.038,,2025
25IN00135,2023061808,A1808,06,A1808,23,2,,,30,21,A1201,06,A0996,06,,,,,,2,,178,0,0,,,,,,,2.0,2ND,Trip,,,1,,0.026,,2025
25IN00136,2023061814,A1814,06,A1814,23,1,,,30,18,A0851,06,A1008,06,,,,,,M,,215,0,0,,,,,,,2.0,.,,,,1,,0.022,,2025
25IN00137,2023061816,A1816,06,A1816,23,2,,,30,19,A1026,06,H9322,05,,,,,,2,,184,0,0,,,,,,,2.0,ClosedFaceRam,,,,1,,0.047,,2025
25IN00138,2023061818,A1818,06,A1818,23,2,,,30,25,A1380,06,H9692,05,,,,,,2,,177,0,0,,,,,,,2.0,ClosedFaceRam,,,,2,,0.046,,2025
25IN00139,2023061821,A1821,06,A1821,23,2,,,30,18,A0851,06,A0506,06,,,,,,D,,201,0,0,,,,,,,2.0,ClosedFaceRam,Trip,,,2,,0.047,,2025
25IN00140,2023061824,A1824,06,A1824,23,2,,,30,25,A1380,06,H9448,05,,,,,,1,,193,0,0,,,,,,,2.0,ClosedFaceRam,,,,2,,0.042,,2025
25IN00141,2023061826,A1826,06,A1826,23,2,,,30,21,A1201,06,H9982,05,,,,,,1,,130,0,0,,,,,,,2.0,.,,,,2,,0.042,,2025
25IN00142,2023061832,A1832,06,A1832,23,2,,,30,23,A1235,06,A0311,06,,,,,,1,,185,0,0,,,,,,,2.0,.,Trip,,,2,,0.038,,2025
25IN00143,2023061835,A1835,06,A1835,23,1,,,30,23,A1235,06,A0327,06,,,,,,M,,178,0,0,,,,,,,2.0,Scurs,Trip,,,2,,0.04,,2025
25IN00144,2023061837,A1837,06,A1837,23,2,,,30,23,A1235,06,A0327,06,,,,,,1,,168,0,0,,,,,,,2.0,.,Trip,,,2,,0.04,,2025
25IN00145,2023061845,A1845,06,A1845,23,2,,,30,24,A1291,06,A0049,06,,,,,,1,,165,0,0,,,,,,,2.0,.,,,,2,,0.039,,2025
25IN00146,2023061846,A1846,06,A1846,23,2,,,30,24,A1291,06,A0049,06,,,,,,1,,167,0,0,,,,,,,2.0,ClosedFaceRam,,,,2,,0.039,,2025
25IN00147,2023061848,A1848,06,A1848,23,2,,,30,23,A1235,06,A0356,06,,,,,,D,,210,0,0,,,,,,,2.0,.,,,,2,,0.042,,2025
25IN00148,2023061849,A1849,06,A1849,23,2,,,30,23,A1235,06,A0356,06,,,,,,1,,182,0,0,,,,,,,2.0,BAD.DYSTOCIA,,,,2,,0.042,,2025
25IN00149,2023061850,A1850,06,A1850,23,2,,,30,25,A1380,06,A0648,06,,,,,,1,,163,0,0,,,,,,,2.0,ClosedFaceRam,,,,1,,0.059,,2025
25IN00150,2023061851,A1851,06,A1851,23,2,,,30,25,A1380,06,A0648,06,,,,,,1,,178,0,0,,,,,,,2.0,.,,,,1,,0.059,,2025
25IN00151,2023061853,A1853,06,A1853,23,2,,,30,23,A1235,06,A0857,06,,,,,,1,,188,0,0,,,,,,,2.0,.,,,,1,,0.042,,2025
25IN00152,2023061857,A1857,06,A1857,23,2,,,30,21,A1201,06,A1408,06,,,,,,2,,135,0,0,,,,,,,2.0,HadY0646->Fai,,,,1,,0.056,,2025
25IN00153,2023061860,A1860,06,A1860,23,2,,,30,25,A1380,06,A1297,06,,,,,,1,,138,0,0,,,,,,,2.0,ClosedFaceRam,,,,1,,0.046,,2025
25IN00154,2023061862,A1862,06,A1862,23,2,,,30,19,A1026,06,A0456,06,,,,,,2,,173,0,0,,,,,,,2.0,ClosedFaceRam,,,,1,,0.032,,2025
25IN00155,2023061865,A1865,06,A1865,23,1,,,30,21,A1201,06,A0622,06,,,,,,M,,239,0,0,,,,,,,2.0,2ND,,,,1,,0.045,,2025
