UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
08LA00029,08,H0591,05,88,P09,H2731,05,5.0,5,30,30,2,0,N,.,030408,64,0,0,.,0.0,.,.,,,,30,0,64,27,,,.,.,.,.,..,RED,J,1,,1,1,1,0,0,,0,2008-03-04,0.042,,,,,
08LA00030,08,H2646,05,00,-0-,X0000,00,2.0,2,33,97,1,7,y,X,030408,64,2,0,.,0.0,.,.,,,,83,0,64,27,,,.,.,.,.,..,RN,J,1,,1,1,2,0,0,,0,2008-03-04,0.0,,,,,
08LA00031,08,H2646,05,00,-0-,X0000,00,2.0,2,33,97,1,7,y,X,030408,64,2,0,.,0.0,.,.,,,,83,0,64,27,,,.,.,.,.,..,RN,J,2,,0,0,0,0,0,,0,2008-03-04,0.0,,,,,
08LA00032,08,H3079,05,00,BF,X0000,00,1.0,1,33,97,4,7,y,X,030408,64,0,0,.,0.0,.,.,,,,83,0,64,27,,,.,.,.,.,..,RN,J,1,,1,1,1,0,0,,0,2008-03-04,0.0,,,,,
08LA00033,08,R2446,11,11,29,06902,00,7.0,7,07,Tx,1,0,y,.,031008,70,8,4,3,10.2,1,1,X5696,82,,TR,,,,,,.,.,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,62,2008-03-10,0.0,22,121,1,,
08LA00034,08,R2446,11,11,29,06902,00,7.0,7,07,Tx,1,0,y,.,031008,70,8,4,3,9.9,1,1,X5697,82,,TR,,,,,,.,4TEATS,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,66,2008-03-10,0.0,25,121,1,,
08LA00035,08,H2587,05,00,-0-,X0000,00,2.0,2,33,97,1,7,y,X,031008,70,5,4,3,13.5,5,1,X5698,82,,83,7,180,97,,,.,4TEATS,.,.,..,RN,J,1,,1,1,1,1,0,,0,2008-03-10,0.0,45,121,1,,
08LA00036,08,Z9409,81,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031108,71,8,3,3,11.2,5,1,X5699,82,,83,3,168,93,,,.,LOGAN PP 8033,.,.,..,RN,J,1,,1,1,2,1,0,,0,2008-03-11,0.0,37,121,1,,
08LA00037,08,Z9409,81,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031108,71,8,3,3,12.5,5,1,X5700,82,,83,,,,,,.,4TEATS,.,.,..,RN,J,2,,0,0,0,1,1,1.0,90,2008-03-11,0.0,43,121,1,,
08LA00038,08,Z9093,81,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031108,71,8,3,2,11.0,5,1,X5701,82,,83,3,168,93,,,.,E LOGAN PP 8061,.,.,..,RN,J,1,,1,1,2,1,0,,0,2008-03-11,0.0,31,121,1,,
08LA00039,08,Z9093,81,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031108,71,8,3,3,11.8,5,1,X5702,82,,83,3,168,93,,,.,LOGAN PP 8048,.,.,..,RN,J,2,,0,0,0,1,0,,0,2008-03-11,0.0,31,121,1,,
08LA00040,08,R4361,11,18,14,  625,00,4.0,4,07,97,1,0,y,.,031108,71,5,3,2,12.5,5,1,X5703,82,,SR,,,,,,.,4TEATS,.,.,..,TRM,J,1,,1,1,1,1,1,1.0,99,2008-03-11,0.0,45,121,1,,
08LA00041,08,R5284,11,00,ISO,X0000,00,3.0,3,01,00,1,0,y,X,031108,71,7,2,2,9.5,1,1,X5704,82,,00,,,,,,.,.,.,.,..,ISO,J,1,,1,1,2,1,1,1.0,76,2008-03-11,0.0,9,121,1,,
08LA00042,08,R5284,11,00,ISO,X0000,00,3.0,3,01,00,1,0,y,X,031108,71,7,2,2,11.0,1,1,,,,00,1,71,44,,,.,.,.,.,..,ISO,J,2,,0,0,0,0,0,,0,2008-03-11,0.0,,,,,
08LA00043,08,R4533,11,18,25,   46,00,4.0,4,07,Tx,1,0,y,.,031108,71,8,4,3,9.6,2,1,X5705,82,,TR,,,,,,.,.,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,68,2008-03-11,0.0,32,121,1,,
08LA00044,08,R4533,11,18,25,   46,00,4.0,4,07,Tx,1,0,y,.,031108,71,8,4,2,9.4,1,1,X5706,82,,TR,,,,,,.,.,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,73,2008-03-11,0.0,,,,,
08LA00045,08,R5499,11,18,3,03363,00,3.0,3,07,m3,1,0,y,.,031108,71,6,2,2,7.2,4,1,X5707,82,,MR,,,,,,.,ENTROPION,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,63,2008-03-11,0.0,8,121,1,,
08LA00046,08,R5499,11,18,3,03363,00,3.0,3,07,m3,1,0,y,.,031108,71,6,2,.,6.1,1,1,,,,MR,0,71,27,,,.,.,.,.,..,TRM,J,2,,0,0,0,0,0,,0,2008-03-11,0.0,,,,,
08LA00047,08,K2068,64,6T,24,  249,00,6.0,6,06,Tx,1,0,N,T,031108,71,9,2,1,10.9,2,1,X5708,82,,TC,,,,,,.,4TEATS,.,.,..,Ter,J,1,,1,1,3,1,1,1.0,99,2008-03-11,0.0,34,121,1,,
08LA00048,08,K2068,64,6T,24,  249,00,6.0,6,06,Tx,1,0,N,T,031108,71,9,2,1,7.5,1,1,X5709,82,,TC,,,,,,.,.,.,.,..,Ter,J,2,,0,0,0,1,1,1.0,54,2008-03-11,0.0,21,121,1,,
08LA00049,08,K2068,64,6T,24,  249,00,6.0,6,06,Tx,1,0,N,T,031108,71,9,2,3,8.1,1,1,X5710,82,,TC,3,71,93,,8,.,.,.,.,..,Ter,J,3,,0,0,0,1,0,,0,2008-03-11,0.0,,,,,
08LA00050,08,X3838,82,00,08,K3138,64,2.0,2,97,06,1,0,N,.,031108,71,8,3,2,11.4,5,1,X5711,82,,CS,,,,,,.,E RATTLE,.,.,..,.,J,1,,1,1,2,1,1,1.0,79,2008-03-11,0.0,38,126,H,,
08LA00051,08,X3838,82,00,08,K3138,64,2.0,2,97,06,1,0,N,.,031108,71,8,3,2,11.5,5,1,X5712,82,,CS,,,,,,.,4TEATS,.,.,..,.,J,2,,0,0,0,1,1,1.0,80,2008-03-11,0.0,37,126,H,,
08LA00052,08,X5325,82,97,e11,X3657,82,1.0,1,97,97,4,0,N,.,031108,71,0,1,.,5.0,1,1,,,,97,0,71,27,,,ABORT,.,.,.,..,.,J,1,,1,1,1,0,0,,0,2008-03-11,0.025,,,,,
08LA00053,08,R2988,11,18,05,   57,00,6.0,6,07,06,1,0,y,.,031108,71,9,2,3,9.0,1,1,X5713,82,,CR,6,74,23,,,THIN,.,.,.,..,TRM,J,1,,1,1,3,1,0,,0,2008-03-11,0.0,,,,,
08LA00054,08,R2988,11,18,05,   57,00,6.0,6,07,06,1,0,y,.,031108,71,9,2,2,6.6,1,1,X5714,82,,CR,6,75,01,,,.,.,.,.,..,TRM,J,2,,0,0,0,1,0,,0,2008-03-11,0.0,,,,,
08LA00055,08,R2988,11,18,05,   57,00,6.0,6,07,06,1,0,y,.,031108,71,9,2,3,7.9,1,1,X5715,82,,CR,3,71,93,,8,.,.,.,.,..,TRM,J,3,,0,0,0,1,0,,0,2008-03-11,0.0,,,,,
08LA00056,08,R6474,11,18,R32,R6035,11,2.0,2,07,07,1,0,y,.,031108,71,5,2,3,10.3,1,1,R7131,11,,07,,,,,,SUCK1SIDE,.,.,.,..,.,J,1,,1,1,1,1,1,1.0,82,2008-03-11,0.046,8,121,1,,
08LA00057,08,X3254,82,00,23,  633,00,2.0,2,SC,Tx,1,0,N,.,031208,72,8,2,1,11.0,2,1,X5716,82,,T3,,,,,,.,.,.,.,..,SxC,J,1,,1,1,2,1,1,1.0,97,2008-03-12,0.0,41,121,1,,
08LA00058,08,X3254,82,00,23,  633,00,2.0,2,SC,Tx,1,0,N,.,031208,72,8,2,1,10.5,1,1,X5717,82,,T3,6,76,23,,,.,.,.,.,..,SxC,J,2,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00059,08,R5897,11,18,2,03077,00,3.0,3,07,m3,1,0,y,.,031208,72,7,2,3,9.4,1,1,X5718,82,,MR,,,,,,THIN,ENTROPION,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,80,2008-03-12,0.0,31,121,1,,
08LA00060,08,R5897,11,18,2,03077,00,3.0,3,07,m3,1,0,y,.,031208,72,7,2,1,11.3,1,1,,,,MR,1,72,44,,,.,.,.,.,..,TRM,J,2,,0,0,0,0,0,,0,2008-03-12,0.0,,,,,
08LA00061,08,Z9455,81,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031208,72,9,2,2,12.0,5,1,X5719,82,,83,3,168,93,,,.,LOGAN PP 8066,.,.,..,RN,J,1,,1,1,3,1,0,,0,2008-03-12,0.0,29,121,1,,
08LA00062,08,Z9455,81,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031208,72,9,2,2,7.8,5,1,X5720,82,,83,3,168,93,,,.,E LOGAN PP 8059,.,.,..,RN,J,2,,0,0,0,1,0,,0,2008-03-12,0.0,25,121,1,,
08LA00063,08,Z9455,81,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031208,72,9,2,1,11.0,5,1,X5721,82,,83,6,72,67,,,.,.,.,.,..,RN,J,3,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00064,08,R6190,11,18,R37,R6391,11,2.0,2,07,07,1,0,N,.,031208,72,8,2,2,10.8,1,1,R7132,11,,07,6,108,23,,,THIN,.,.,.,..,.,J,1,,1,1,2,1,0,,0,2008-03-12,0.027,,,,,
08LA00065,08,R6190,11,18,R37,R6391,11,2.0,2,07,07,1,0,N,.,031208,72,8,2,2,10.6,1,1,R7133,11,,07,,,,,,.,.,.,.,..,.,J,2,,0,0,0,1,1,1.0,73,2008-03-12,0.027,26,121,1,,
08LA00066,08,X3317,82,00,23,  633,00,2.0,2,SC,Tx,1,0,N,.,031208,72,8,2,1,11.2,1,1,X5722,82,,T3,,,,,,.,.,.,.,..,SxC,J,1,,1,1,2,1,1,1.0,90,2008-03-12,0.0,32,121,1,,
08LA00067,08,X3317,82,00,23,  633,00,2.0,2,SC,Tx,1,0,N,.,031208,72,8,2,2,9.0,2,1,X5723,82,,T3,,,,,,.,BLK.LT.SIDE,.,.,..,SxC,J,2,,0,0,0,1,1,1.0,57,2008-03-12,0.0,24,121,1,,
08LA00068,08,R3472,11,18,14,  625,00,6.0,6,07,97,1,0,y,.,031208,72,5,3,3,15.7,5,1,X5724,82,,SR,,,,,,.,4TEATS,.,.,..,TRM,J,1,,1,1,1,1,1,1.0,109,2008-03-12,0.0,55,121,1,,
08LA00069,08,X3470,82,00,27,   61,00,2.0,2,SC,Tx,1,0,N,.,031208,72,8,2,1,12.7,2,1,X5725,82,,T3,,,,,,.,.,.,.,..,SxC,J,1,,1,1,2,1,1,1.0,93,2008-03-12,0.0,32,121,1,,
08LA00070,08,X3470,82,00,27,   61,00,2.0,2,SC,Tx,1,0,N,.,031208,72,8,2,1,9.7,2,1,X5726,82,,T3,6,105,23,,,.,.,.,.,..,SxC,J,2,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00071,08,R6522,11,18,R31,R5753,11,2.0,2,07,07,1,0,y,.,031208,72,8,1,3,8.2,1,1,R7134,11,,07,6,103,23,,,.,.,.,.,..,.,J,1,,1,1,2,1,0,,0,2008-03-12,0.038,,,,,
08LA00072,08,R6522,11,18,R31,R5753,11,2.0,2,07,07,1,0,y,.,031208,72,8,1,2,8.9,1,1,R7135,11,,07,,,,,,.,RATTLES.,.,.,..,.,J,2,,0,0,0,1,1,1.0,75,2008-03-12,0.038,25,121,1,,
08LA00073,08,H2360,05,00,-0-,X0000,00,2.0,2,33,97,1,7,y,X,031208,72,8,2,2,9.0,5,1,X5727,82,,83,3,168,93,,,.,LOGAN PP 8078,.,.,..,RN,J,1,,1,1,2,1,0,,0,2008-03-12,0.0,20,121,1,,
08LA00074,08,H2360,05,00,-0-,X0000,00,2.0,2,33,97,1,7,y,X,031208,72,8,2,2,10.2,5,1,X5728,82,,83,7,180,97,,,.,.,.,.,..,RN,J,2,,0,0,0,1,0,,0,2008-03-12,0.0,17,121,1,,
08LA00075,08,X2774,82,97,13,  149,00,3.0,3,97,97,1,0,N,.,031208,72,9,3,2,11.0,6,1,X5729,82,,97,,,,,,.,SCOURS,.,.,..,.,J,1,,1,1,3,1,1,1.0,102,2008-03-12,0.0,59,126,H,,
08LA00076,08,X2774,82,97,13,  149,00,3.0,3,97,97,1,0,N,.,031208,72,9,3,2,9.4,6,1,X5730,82,,97,6,73,54,,,.,BROKEN LEG,.,.,..,.,J,2,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00077,08,X2774,82,97,13,  149,00,3.0,3,97,97,1,0,N,.,031208,72,9,3,2,8.0,6,1,X5731,82,,97,6,73,54,,,.,HEMOABDOMEN,.,.,..,.,J,3,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00078,08,X0556,82,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031208,72,9,1,3,8.4,5,1,X5732,82,,83,6,121,23,,,L.MASTITIS DIED,.,.,.,..,RN,J,1,,1,1,3,1,0,,0,2008-03-12,0.0,,,,,
08LA00079,08,X0556,82,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031208,72,9,1,3,8.0,5,1,X5733,82,,83,3,72,93,,8,.,.,.,.,..,RN,J,2,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00080,08,X0556,82,00,-0-,X0000,00,5.0,5,33,97,1,7,y,X,031208,72,9,1,3,7.0,5,1,X5734,82,,83,3,72,93,,8,.,.,.,.,..,RN,J,3,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00081,08,R5496,11,18,14,  625,00,3.0,3,07,97,1,0,y,.,031208,72,8,2,3,11.0,5,1,X5735,82,,SR,,,,,,.,.,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,63,2008-03-12,0.0,19,121,1,,
08LA00082,08,R5496,11,18,14,  625,00,3.0,3,07,97,1,0,y,.,031208,72,8,2,3,10.0,5,1,X5736,82,,SR,,,,,,.,.,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,74,2008-03-12,0.0,23,121,1,,
08LA00083,08,R6587,11,18,R34,R6372,11,2.0,2,07,07,1,0,y,.,031208,72,5,3,2,12.6,2,1,R7136,11,,07,,,,,,.,BRN.SPOT.TAIL,.,.,..,.,J,1,,1,1,1,1,1,1.0,82,2008-03-12,0.031,33,121,1,,
08LA00084,08,K3310,64,6T,26,  639,00,3.0,3,06,Tx,1,0,N,T,031208,72,8,3,1,11.6,1,1,X5737,82,,TC,6,79,23,,,.,.,.,.,..,Ter,J,1,,1,1,2,1,0,,0,2008-03-12,0.0,,,,,
08LA00085,08,K3310,64,6T,26,  639,00,3.0,3,06,Tx,1,0,N,T,031208,72,8,3,1,9.5,1,1,X5738,82,,TC,6,82,23,,,.,.,.,.,..,Ter,J,2,,0,0,0,1,0,,0,2008-03-12,0.0,,,,,
08LA00086,08,H3151,05,00,BF,X0000,00,1.0,1,33,97,4,7,y,X,031208,72,0,0,.,0.0,5,1,,,,83,0,72,27,,,ABORTION,.,.,.,..,RN,J,1,,1,1,1,0,0,,0,2008-03-12,0.0,,,,,
08LA00087,08,R6565,11,18,R33,R5545,11,2.0,2,07,07,1,0,N,.,031208,72,5,3,1,12.0,1,1,R7137,11,,07,,,,,,.,.,2,2,..,.,J,1,,1,1,1,1,1,1.0,90,2008-03-12,0.033,36,121,1,,
08LA00088,08,R5815,11,18,3,03363,00,3.0,3,07,m3,1,0,y,.,031208,72,9,0,2,7.5,1,1,X5753,82,,MR,3,72,93,,8,C.SECTION,ENTROPION,C,.,..,TRM,J,1,,1,1,3,1,0,,0,2008-03-12,0.0,,,,,
08LA00089,08,R5815,11,18,3,03363,00,3.0,3,07,m3,1,0,y,.,031208,72,9,0,2,8.5,3,1,X5754,82,,MR,0,72,27,,8,.,.,C,.,..,TRM,J,2,,0,0,0,0,0,,0,2008-03-12,0.0,,,,,
08LA00090,08,R5815,11,18,3,03363,00,3.0,3,07,m3,1,0,y,.,031208,72,9,0,1,8.6,3,1,X5755,82,,MR,0,72,27,,,.,.,C,.,..,TRM,J,3,,0,0,0,0,0,,0,2008-03-12,0.0,,,,,
08LA00091,08,R1563,11,13,R34,R6372,11,8.0,8,43,07,1,0,N,.,031208,72,8,0,3,9.7,1,1,R7140,11,,07,3,72,93,,8,C.SECTION,.,C,.,..,Flw,J,1,,1,1,2,1,0,,0,2008-03-12,0.036,,,,,
08LA00092,08,R1563,11,13,R34,R6372,11,8.0,8,43,07,1,0,N,.,031208,72,8,0,2,8.2,1,1,R7141,11,,07,3,72,93,,8,.,.,C,.,..,Flw,J,2,,0,0,0,1,0,,0,2008-03-12,0.036,,,,,
08LA00093,08,R5549,11,18,3,03363,00,3.0,3,07,m3,1,0,y,.,031308,73,8,3,2,11.9,4,1,X5739,82,,MR,,,,,,.,4TEATS,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,77,2008-03-13,0.0,28,121,1,,
08LA00094,08,R5549,11,18,3,03363,00,3.0,3,07,m3,1,0,y,.,031308,73,8,3,2,11.5,2,1,X5740,82,,MR,,,,,,.,4 BR.RT.EAR,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,74,2008-03-13,0.0,25,121,1,,
08LA00095,08,R4089,11,18,2,03077,00,5.0,5,07,m3,1,0,y,.,031308,73,8,2,3,10.2,1,1,X5741,82,,MR,6,112,14,,,.,4TEATS,2,2,..,TRM,J,1,,1,1,2,1,0,,0,2008-03-13,0.0,,,,,
08LA00096,08,R4089,11,18,2,03077,00,5.0,5,07,m3,1,0,y,.,031308,73,8,2,3,9.4,3,1,X5742,82,,MR,,,,,,.,.,2,2,..,TRM,J,2,,0,0,0,1,1,1.0,68,2008-03-13,0.0,19,121,1,,
08LA00097,08,R6606,11,18,R35,R6188,11,2.0,2,07,07,1,0,y,.,031308,73,8,2,3,8.3,1,1,R7138,11,,07,6,79,23,,,THIN,.,2,2,..,.,J,1,,1,1,2,1,0,,0,2008-03-13,0.038,,,,,
08LA00098,08,R6606,11,18,R35,R6188,11,2.0,2,07,07,1,0,y,.,031308,73,8,2,3,6.0,3,1,R7139,11,,07,6,93,40,,,.,.,2,2,..,.,J,2,,0,0,0,1,0,,0,2008-03-13,0.038,,,,,
08LA00099,08,X2684,82,97,08,K3138,64,3.0,3,97,06,1,0,N,.,031308,73,9,3,2,9.1,5,1,X5743,82,,CS,,,,,,.,ENTROPION,.,.,..,.,J,1,,1,1,3,1,1,1.0,81,2008-03-13,0.0,36,126,H,,
08LA00100,08,X2684,82,97,08,K3138,64,3.0,3,97,06,1,0,N,.,031308,73,9,3,1,9.5,5,1,X5744,82,,CS,,,,,,.,.,.,.,..,.,J,2,,0,0,0,1,1,1.0,86,2008-03-13,0.0,34,126,H,,
08LA00101,08,X2684,82,97,08,K3138,64,3.0,3,97,06,1,0,N,.,031308,73,9,3,3,13.0,5,1,X5745,82,,CS,3,73,93,,8,.,.,.,.,..,.,J,3,,0,0,0,1,0,,0,2008-03-13,0.0,,,,,
08LA00102,08,R4397,11,18,23,  633,00,4.0,4,07,Tx,1,0,y,.,031308,73,8,3,3,10.5,1,1,X5746,82,,TR,,,,,,.,.,2,2,..,TRM,J,1,,1,1,2,1,1,1.0,75,2008-03-13,0.0,32,121,1,,
08LA00103,08,R4397,11,18,23,  633,00,4.0,4,07,Tx,1,0,y,.,031308,73,8,3,3,8.6,1,1,X5747,82,,TR,,,,,,.,.,2,2,..,TRM,J,2,,0,0,0,1,1,1.0,55,2008-03-13,0.0,22,121,1,,
