UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
53LA01070,53,1,1188,2,412,9.0,0991,2,9530,2,9,8,5,1,3,2,54,540,2,,0,,,,,,,13,,,,11,14,,54,1,13,,80,,,102,13,1,1,2,1,10,1953-04-12,48,50,07
53LA01071,53,1,1439,2,419,8.4,1822,2,9555,2,20,8,5,2,4,1,26,260,1,,0,,,,,,,13,,,,11,14,,26,1,16,,80,,,109,13,1,1,2,1,10,1953-04-19,48,51,07
53LA01072,53,1,1440,2,419,8.8,1822,2,9555,2,20,8,5,3,4,1,26,260,2,,0,1,,,,,06,13,,,,11,14,,26,1,16,,50,,,109,13,1,1,2,1,10,1953-04-19,48,51,07
53LA01073,53,2,1490,2,426,8.8,1354,2,9569,2,32,5,5,1,4,2,40,400,1,,0,,,,,,,13,,,,11,14,,40,1,27,,75,,,116,13,1,1,1,1,10,1953-04-26,48,50,07
53LA01074,53,,,,530,0.0,1790,2,9570,2,19,,5,,,,45,450,1,,0,,,,,,,13,,-,,,14,,45,1,19,1,,,,150,13,1,0,0,0,0,1953-05-30,48,51,07
53LA01075,53,2,1916,5,530,11.8,0000,6,9570,2,,5,5,1,3,3,00,450,1,,0,,,,,,,13,,,,,48,,45,0,19,2,67,04,,150,60,1,1,1,1,10,1953-05-30,48,51,04
53LA01076,53,2,1159,2,411,9.4,1790,2,9571,2,16,5,5,1,2,1,45,450,1,,0,,,,,,,13,,,,11,14,,45,1,12,,55,,,101,13,1,1,1,1,10,1953-04-11,48,51,07
53LA01077,53,2,1281,2,414,11.6,0241,2,9578,2,24,5,5,3,3,1,22,220,1,,0,,,,,,,13,,,,11,14,,22,1,19,,70,,,104,13,1,1,1,1,10,1953-04-14,48,49,07
53LA01078,53,2,1034,2,408,7.4,0213,2,9582,2,17,8,5,1,4,1,51,511,1,,0,,,,,,,13,,,,11,14,,51,1,06,,71,,,98,14,1,1,2,1,10,1953-04-08,48,51,07
53LA01079,53,2,1035,2,408,7.8,0213,2,9582,2,17,8,5,1,4,1,51,511,2,,0,,,,,,,13,,,,11,14,,51,1,06,,54,,,98,14,1,1,2,1,10,1953-04-08,48,51,07
53LA01080,53,2,1403,2,418,9.8,1309,2,9590,2,11,8,5,1,3,1,53,530,1,,0,,,,,,,13,,,,11,14,,53,1,06,,81,,,108,13,1,1,2,1,10,1953-04-18,48,50,07
53LA01081,53,2,1404,2,418,8.6,1309,2,9590,2,11,8,5,1,3,1,53,530,2,,0,,,5687,40,-,,13,,,,11,14,,53,1,06,,71,,,108,13,1,1,2,1,10,1953-04-18,48,50,07
53LA01082,53,1,1095,2,410,8.0,1929,2,9602,2,25,8,5,1,4,1,40,401,1,2,115,,97,,,,,13,,,,11,14,05,40,1,25,,,,,100,13,1,1,2,1,0,1953-04-10,48,51,07
53LA01083,53,1,1096,2,410,9.0,1929,2,9602,2,25,8,5,1,4,1,40,401,2,2,117,,,,,,,13,,,,11,14,,40,1,25,,,,,100,13,1,1,2,1,0,1953-04-10,48,51,07
53LA01084,53,2,1104,2,410,11.0,1876,2,9604,2,22,5,5,1,4,1,37,370,1,,0,2,,,,,16,13,,,,11,14,,37,1,20,,69,,,100,13,1,1,1,1,10,1953-04-10,48,51,07
53LA01085,53,1,7367,3,414,8.0,1930,2,9617,2,,8,5,1,4,1,63,650,1,,0,,,,,,,13,,,,11,17,,53,6,16,,78,54,,104,13,1,1,2,1,10,1953-04-14,48,51,07
53LA01086,53,2,7368,3,414,8.6,1930,2,9617,2,,8,5,1,4,1,63,650,2,6,105,,,,,,,13,,,,11,17,,53,6,16,,,54,,104,13,1,1,2,1,0,1953-04-14,48,51,07
53LA01087,53,1,1442,2,420,11.0,0000,,9620,2,,5,5,1,4,1,00,510,1,,0,,,,,,,13,,,,,14,,51,0,11,3,73,,,110,00,1,1,1,1,10,1953-04-20,48,51,00
53LA01088,53,2,1227,2,413,9.6,0933,2,9635,2,18,8,5,1,2,1,26,261,1,,0,,,,,,,13,,,,11,14,,26,1,09,,81,,,103,13,1,1,2,1,10,1953-04-13,48,50,07
53LA01089,53,1,1228,2,413,10.8,0933,2,9635,2,18,8,5,1,2,2,26,261,2,6,104,,,,,,,13,,,,11,14,,26,1,09,,,,,103,13,1,1,2,1,0,1953-04-13,48,50,07
53LA01090,53,1,1466,2,422,13.0,1790,2,9638,2,15,5,5,1,3,1,45,450,1,7,230,,,,,,,13,,,,11,14,,45,1,13,,,,,112,13,1,1,1,1,0,1953-04-22,48,51,07
53LA01091,53,1,,,413,0.0,1925,2,9639,2,12,0,5,1,4,1,50,500,1,0,0,,,1211,14,+,,13,,,,11,14,,50,1,04,,,,,103,13,1,1,1,0,0,1953-04-13,48,51,07
53LA01092,53,2,1007,2,407,8.0,1822,2,9642,2,37,8,5,1,4,1,26,260,1,,0,,,,,,,13,,,,11,14,,26,1,19,,63,,,97,13,1,1,2,1,10,1953-04-07,48,51,07
53LA01093,53,1,1008,2,407,9.4,1822,2,9642,2,37,8,5,1,4,1,26,260,2,,0,,,,,,,13,,,,11,14,,26,1,19,,71,,,97,13,1,1,2,1,10,1953-04-07,48,51,07
53LA01094,53,1,1445,2,420,13.0,0000,,9646,2,,5,5,1,5,1,00,255,1,,0,,,,,,,13,,,,,14,,39,0,10,3,94,,,110,00,1,1,1,1,10,1953-04-20,48,51,00
53LA01095,53,2,0981,2,406,10.4,0048,2,9647,2,20,5,5,1,4,1,35,351,1,,0,,,,,,,13,,,,11,14,,35,1,20,,76,,,96,14,1,1,1,1,10,1953-04-06,48,51,07
53LA01096,53,,,,510,0.0,1354,2,9648,2,24,,5,,,,40,400,1,,0,,,,,,,13,,-,,11,14,,40,1,08,,,,,130,13,1,0,0,0,0,1953-05-10,48,50,07
53LA01097,53,2,1497,2,427,8.8,1790,2,9651,2,15,8,5,1,2,1,45,450,1,2,118,,,,,,,13,,,,11,14,,45,1,12,,,,,117,13,1,1,2,1,0,1953-04-27,48,51,07
53LA01098,53,2,1498,2,427,8.8,1790,2,9651,2,15,8,5,1,2,1,45,450,2,,0,,,,,,,13,,,,11,14,,45,1,12,,61,,,117,13,1,1,2,1,10,1953-04-27,48,51,07
53LA01099,53,2,0992,2,407,9.6,1853,2,9679,2,24,8,5,1,3,1,46,460,1,,0,,,,,,,13,,,,11,14,04,46,1,11,,65,,,97,13,1,1,2,1,10,1953-04-07,48,51,07
53LA01100,53,2,0993,2,407,6.2,1853,2,9679,2,24,8,5,1,3,1,46,460,2,,0,,,6667,17,-,,13,,,,11,14,,46,1,11,,61,,,97,13,1,1,2,1,10,1953-04-07,48,51,07
53LA01101,53,1,1356,2,417,10.4,0213,2,9682,2,30,5,5,1,4,1,51,511,1,,0,2,,,,,,13,,,,11,14,,51,1,21,,66,,,107,14,1,1,1,1,10,1953-04-17,48,51,07
53LA01102,53,2,1283,2,414,10.0,1876,2,9694,2,32,5,5,1,4,1,37,370,1,,0,,99,,,,,13,,,,11,14,10,37,1,22,,68,,,104,13,1,1,1,1,10,1953-04-14,48,51,07
53LA01103,53,2,1341,2,416,8.2,0048,2,9712,2,22,8,5,1,3,2,35,351,1,,0,,,,,,,13,,,,11,14,,35,1,23,,55,,,106,14,1,1,2,1,10,1953-04-16,48,51,07
53LA01104,53,2,1342,2,416,8.2,0048,2,9712,2,22,8,5,1,3,2,35,351,2,,0,,,,,,,13,,,,11,14,,35,1,23,,63,,,106,14,1,1,2,1,10,1953-04-16,48,51,07
53LA01105,53,2,1270,2,414,8.8,0259,2,9713,2,19,8,5,1,4,4,25,251,1,,0,,,,,,,13,,,,11,14,,25,1,00,,52,,,104,14,1,1,2,1,10,1953-04-14,48,51,07
53LA01106,53,1,1271,2,414,11.6,0259,2,9713,2,19,8,5,1,4,2,25,251,2,,0,7,,,,,88,13,,,,11,14,,25,1,00,,68,,,104,14,1,1,2,1,10,1953-04-14,48,51,07
53LA01107,53,2,1182,2,412,12.8,0241,2,9717,2,23,5,5,1,4,1,22,220,1,,0,,,3862,11,+,,13,,,,11,14,,22,1,22,,59,,,102,13,1,1,1,1,10,1953-04-12,48,49,07
53LA01108,53,2,1248,2,413,9.6,0069,2,9750,2,18,5,5,1,4,1,51,510,1,,0,,,,,,,13,,,,11,14,,51,1,17,,66,,,103,14,1,1,1,1,10,1953-04-13,48,51,07
53LA01109,53,2,1019,2,408,8.4,1516,2,9752,2,7,8,5,1,4,1,39,390,1,,0,,,,,,,13,,,,11,14,,39,1,05,,62,,,98,13,1,1,2,1,10,1953-04-08,48,51,07
53LA01110,53,2,1020,2,408,9.4,1516,2,9752,2,7,8,5,1,4,1,39,390,2,,0,,,,,,,13,,,,11,14,,39,1,05,,61,,,98,13,1,1,2,1,10,1953-04-08,48,51,07
53LA01111,53,2,1311,2,415,8.4,1637,2,9753,2,15,8,5,1,4,1,39,391,1,,0,,,,,,,13,,,,11,14,,39,1,05,,56,,,105,13,1,1,2,1,10,1953-04-15,48,51,07
53LA01112,53,2,1312,2,415,10.6,1637,2,9753,2,15,8,5,1,4,1,39,391,2,,0,,,,,,,13,,,,11,14,,39,1,05,,61,,,105,13,1,1,2,1,10,1953-04-15,48,51,07
53LA01113,53,1,1262,2,414,13.0,1790,2,9762,2,16,5,5,1,5,1,45,450,1,6,0,,,,,,,13,,,,11,14,,45,1,12,,,,,104,13,1,1,1,1,0,1953-04-14,48,51,07
53LA01114,53,1,1299,2,414,13.0,1762,2,9764,2,29,5,5,1,4,1,25,250,1,,0,,,,,,,13,,,,11,14,,25,1,20,,103,,,104,13,1,1,1,1,10,1953-04-14,48,51,07
53LA01115,53,1,1166,2,411,9.2,1309,2,9776,2,17,8,5,1,4,1,53,530,1,,0,,,,,,,13,,,,11,14,,53,1,03,,52,,,101,13,1,1,2,1,10,1953-04-11,48,50,07
53LA01116,53,1,1167,2,411,10.6,1309,2,9776,2,17,8,5,1,4,1,53,530,2,,0,,,,,,,13,,,,11,14,,53,1,03,,63,,,101,13,1,1,2,1,10,1953-04-11,48,50,07
53LA01117,53,2,1449,2,420,10.2,0259,2,9793,2,26,8,5,1,4,1,25,251,1,,0,,,,,,,13,,,,11,14,,25,1,08,,72,,,110,14,1,1,2,1,10,1953-04-20,48,51,07
53LA01118,53,1,1450,2,420,11.2,0259,2,9793,2,26,8,5,3,4,1,25,251,2,,0,1,,,,,03,13,,,,11,14,,25,1,08,,78,,,110,14,1,1,2,1,10,1953-04-20,48,51,07
53LA01119,53,,,,525,0.0,1552,2,9797,2,,,5,,,,82,364,1,,0,,,,,,,13,,-,,,14,,51,7,12,1,,36,,145,13,1,0,0,0,0,1953-05-25,48,51,07
53LA01120,53,2,1909,5,525,10.0,0000,6,9797,2,,8,5,1,4,1,00,364,1,,0,,,,,,,13,,,,,48,,51,0,12,2,66,04,,145,60,1,1,2,1,10,1953-05-25,48,51,04
53LA01121,53,1,1910,5,525,8.4,0000,6,9797,2,,8,5,1,4,1,00,364,2,,0,,,,,,,13,,,,,48,,51,0,12,2,81,04,,145,60,1,1,2,1,10,1953-05-25,48,51,04
53LA01122,53,1,1520,2,501,10.0,1762,2,9800,2,30,8,5,1,4,1,25,250,1,6,211,,,,,,,13,,,,11,14,,25,1,09,,,,,121,13,1,1,2,1,0,1953-05-01,48,51,07
53LA01123,53,2,1521,2,501,7.6,1762,2,9800,2,30,8,5,1,4,1,25,250,2,,0,,,,,,,13,,,,11,14,,25,1,09,,60,,,121,13,1,1,2,1,10,1953-05-01,48,51,07
53LA01124,53,1,1067,2,409,9.4,1790,2,9810,2,15,8,5,1,4,1,45,450,1,,0,,,,,,,13,,,,11,14,,45,1,12,,87,,,99,13,1,1,2,1,10,1953-04-09,48,51,07
53LA01125,53,1,1068,2,409,11.2,1790,2,9810,2,15,8,5,1,4,1,45,450,2,,0,,,6335,17,-,,13,,,,11,14,,45,1,12,,97,,,99,13,1,1,2,1,10,1953-04-09,48,51,07
53LA01126,53,1,1022,2,408,8.8,1552,2,9813,2,,8,5,1,4,1,82,364,1,,0,,,,,,,13,,,,11,14,,39,7,25,,67,36,,98,13,1,1,2,1,10,1953-04-08,48,51,07
53LA01127,53,2,1023,2,408,7.8,1552,2,9813,2,,8,5,1,4,1,82,364,2,,0,,,,,,,13,,,,11,14,,39,7,25,,70,36,,98,13,1,1,2,1,10,1953-04-08,48,51,07
53LA01128,53,2,1322,2,415,9.4,1771,2,9814,2,14,6,5,1,4,2,49,490,1,,0,,,,,,,13,,,,11,14,,49,1,07,,70,,,105,13,1,1,2,1,10,1953-04-15,48,51,07
53LA01129,53,,,,415,0.0,1771,2,9814,2,14,6,5,1,4,2,49,490,2,0,0,,,,,,,13,,,,11,14,,49,1,07,,,,,105,13,1,1,2,0,0,1953-04-15,48,51,07
53LA01130,53,,,,415,0.0,0259,2,9830,2,29,,5,,,,25,251,1,,0,,,,,,,13,,-,,11,14,,25,1,28,,,,,105,14,1,0,0,0,0,1953-04-15,48,51,07
53LA01131,53,1,,,422,12.0,0069,2,9844,2,18,1,5,1,2,1,51,510,1,1,0,,,,,,,13,,,,11,14,22,51,1,17,,,,,112,14,1,1,1,0,0,1953-04-22,48,51,07
53LA01132,53,1,,,404,9.0,0213,2,9856,2,17,1,5,3,4,1,51,511,1,1,0,,,0887,14,+,02,13,,,,11,14,,51,1,12,,,,,94,14,1,1,1,0,0,1953-04-04,48,51,07
53LA01133,53,1,1140,2,411,8.0,1940,2,9860,2,45,8,5,1,4,1,29,290,1,6,105,,99,0892,14,+,,13,,,,11,14,10,29,1,19,,,,,101,13,1,1,2,1,0,1953-04-11,48,51,07
53LA01134,53,1,1141,2,411,7.4,1940,2,9860,2,45,8,5,1,4,1,29,290,2,6,103,,,,,,,13,,,,11,14,,29,1,19,,,,,101,13,1,1,2,1,0,1953-04-11,48,51,07
53LA01135,53,2,1054,2,408,9.0,1604,2,9864,2,14,8,5,1,4,1,47,470,1,,0,,,,,,,13,,,,11,14,,47,1,18,,65,,,98,13,1,1,2,1,10,1953-04-08,48,51,07
53LA01136,53,1,1055,2,408,9.0,1604,2,9864,2,14,8,5,1,4,1,47,470,2,,0,,,,,,,13,,,,11,14,,47,1,18,,67,,,98,13,1,1,2,1,10,1953-04-08,48,51,07
53LA01137,53,1,1365,2,417,9.8,1604,2,9870,2,8,8,5,1,4,1,47,470,1,,0,,,,,,,13,,,,11,14,,47,1,04,,65,,,107,13,1,1,2,1,10,1953-04-17,48,51,07
53LA01138,53,1,1366,2,417,11.0,1604,2,9870,2,8,8,5,1,4,1,47,470,2,,0,,,,,,,13,,,,11,14,,47,1,04,,62,,,107,13,1,1,2,1,10,1953-04-17,48,51,07
53LA01139,53,2,0951,2,405,7.6,1552,2,9874,2,20,5,5,1,4,1,36,360,1,,0,,,,,,,13,,,,11,14,,36,1,05,,81,,,95,13,1,1,1,1,10,1953-04-05,48,51,07
53LA01140,53,2,1012,2,408,8.0,1354,2,9883,2,,8,5,1,4,1,82,404,1,,0,,,,,,,13,,,,11,14,,50,7,10,,64,40,,98,13,1,1,2,1,10,1953-04-08,48,50,07
53LA01141,53,1,1013,2,408,9.0,1354,2,9883,2,,8,5,1,4,1,82,404,2,,0,,,,,,,13,,,,11,14,,50,7,10,,74,40,,98,13,1,1,2,1,10,1953-04-08,48,50,07
53LA01142,53,2,0928,2,405,9.0,1521,2,9885,2,13,7,5,1,5,1,35,350,1,,0,,,,,,,13,,,,11,14,,35,1,00,,75,,,95,13,1,1,2,1,10,1953-04-05,48,51,07
53LA01143,53,2,,,405,0.0,1521,2,9885,2,13,7,5,1,5,1,35,350,2,1,0,,,,,,,13,,,,11,14,,35,1,00,,,,,95,13,1,1,2,0,0,1953-04-05,48,51,07
53LA01144,53,2,,,402,0.0,0048,2,9902,2,,4,5,,5,,82,355,1,1,0,,,0899,14,+,,13,,,,11,14,,50,7,04,,,35,,92,14,1,1,2,0,0,1953-04-02,48,51,07
53LA01145,53,1,,,402,0.0,0048,2,9902,2,,4,5,,5,,82,355,2,1,0,,,,,,,13,,,,11,14,,50,7,04,,,35,,92,14,1,1,2,0,0,1953-04-02,48,51,07
53LA01146,53,1,1150,2,411,10.8,0213,2,9907,2,18,8,5,1,3,1,51,511,1,6,105,,,,,,,13,,,,11,14,,51,1,17,,,,,101,14,1,1,2,1,0,1953-04-11,48,51,07
53LA01147,53,2,1151,2,411,7.6,0213,2,9907,2,18,8,5,1,3,1,51,511,2,,0,,,,,,,13,,,,11,14,,51,1,17,,61,,,101,14,1,1,2,1,10,1953-04-11,48,51,07
53LA01148,53,2,1254,2,414,10.6,1762,2,9909,2,28,5,5,1,4,1,25,250,1,,0,,,,,,,13,,,,11,14,,25,1,13,,81,,,104,13,1,1,1,1,10,1953-04-14,48,51,07
53LA01149,53,1,0886,2,402,10.8,1556,2,9916,2,20,5,5,1,4,1,44,440,1,,0,,,,,,,13,,,,11,14,,44,1,08,,96,,,92,13,1,1,1,1,10,1953-04-02,48,51,07
53LA01150,53,2,1287,2,414,7.4,1979,2,9927,2,28,5,5,1,5,2,49,491,1,,0,,,,,,79,13,,,,11,14,,49,1,16,,73,,,104,13,1,1,1,1,10,1953-04-14,48,51,07
53LA01151,53,1,7496,3,422,9.4,1833,2,9929,2,,8,5,1,2,2,63,640,1,2,117,,,,,,,13,,,,11,17,,53,6,06,,,54,,112,13,1,1,2,1,0,1953-04-22,48,51,07
53LA01152,53,2,7497,3,422,7.0,1833,2,9929,2,,8,5,1,2,2,63,640,2,2,112,,,,,,,13,,,,11,17,,53,6,06,,,54,,112,13,1,1,2,1,0,1953-04-22,48,51,07
53LA01153,53,2,7151,3,404,9.4,1833,2,9943,2,,5,4,1,4,2,63,640,1,,0,,,,,,,13,,,,11,17,,53,6,03,,75,54,,94,13,1,1,1,1,10,1953-04-04,49,51,07
53LA01154,53,2,0943,2,405,8.6,1822,2,9947,2,18,5,4,1,5,1,26,260,1,,0,,,,,,,13,,,,11,14,,26,1,09,,70,,,95,13,1,1,1,1,10,1953-04-05,49,51,07
53LA01155,53,2,7481,3,420,11.0,1692,2,9952,2,,5,4,1,5,1,63,670,1,,0,,,,,,,13,,,,11,17,,54,6,20,,71,53,,110,13,1,1,1,1,10,1953-04-20,49,51,07
53LA01156,53,1,0975,2,406,12.8,0933,2,9970,2,,5,4,1,5,1,82,265,1,,0,,,,,,,13,,,,11,14,,50,7,21,,105,26,,96,13,1,1,1,1,10,1953-04-06,49,50,07
53LA01157,53,2,1136,2,411,7.0,1762,2,9976,2,,8,4,1,5,1,82,254,1,,0,,,8297,60,-,,13,,,,11,14,,39,7,06,,65,25,,101,13,1,1,2,1,10,1953-04-11,49,51,07
53LA01158,53,2,1137,2,411,8.6,1762,2,9976,2,,8,4,1,5,1,82,254,2,,0,,,,,,,13,,,,11,14,,39,7,06,,71,25,,101,13,1,1,2,1,10,1953-04-11,49,51,07
53LA01159,53,2,1353,2,416,8.6,1771,2,9981,2,20,5,4,1,4,1,49,490,1,,0,,,,,,,13,,,,11,14,,49,1,13,,64,,,106,13,1,1,1,1,10,1953-04-16,49,51,07
53LA01160,53,1,1274,2,414,7.4,1790,2,9993,2,19,8,4,1,3,2,45,450,1,2,104,,,,,,,13,,,,11,14,,45,1,22,,,,,104,13,1,1,2,1,0,1953-04-14,49,51,07
53LA01161,53,1,1275,2,414,7.6,1790,2,9993,2,19,8,4,1,3,2,45,450,2,,0,,,,,,,13,,,,11,14,,45,1,22,,57,,,104,13,1,1,2,1,10,1953-04-14,49,51,07
53LA01162,53,2,1075,2,409,13.0,1604,2,9994,2,23,5,4,1,5,1,47,470,1,,0,,,,,,,13,,,,11,14,,47,1,18,,89,,,99,13,1,1,1,1,10,1953-04-09,49,51,07
53LA01163,53,2,1160,2,411,8.0,1521,2,0001,2,,5,2,1,4,1,82,354,1,7,230,,,,,,,14,,,,11,14,,51,7,,,,35,,101,13,1,1,1,1,0,1953-04-11,51,51,07
53LA01164,53,1,1040,2,408,12.2,0277,2,0003,2,29,5,2,1,5,1,46,461,1,6,102,,,7148,40,+,,14,,,,11,14,,46,1,12,,,,,98,14,1,1,1,1,0,1953-04-08,51,51,07
53LA01165,53,,,,601,0.0,1521,2,0016,2,23,,2,,,,35,350,1,,0,,,,,,,14,,-,,,14,,35,1,14,1,,,,152,13,1,0,0,0,0,1953-06-01,51,51,07
53LA01166,53,1,1918,5,601,13.0,0000,6,0016,2,,5,2,1,4,1,00,350,1,7,230,,,,,,,14,,,,,48,,35,0,,2,,04,,152,60,1,1,1,1,0,1953-06-01,51,51,04
53LA01167,53,,,,510,0.0,1940,2,0037,2,35,,2,,,,29,290,1,,0,,,,,,,14,,-,,11,14,,29,1,25,,,,,130,13,1,0,0,0,0,1953-05-10,51,51,07
53LA01168,53,2,1420,2,418,9.4,1354,2,0043,2,25,5,2,1,4,1,40,400,1,,0,,,,,,,14,,,,11,14,,40,1,23,,65,,,108,13,1,1,1,1,10,1953-04-18,51,50,07
53LA01169,53,1,0930,2,405,10.0,0838,2,0045,2,34,5,2,1,4,1,36,361,1,,0,,,,,,,14,,,,11,14,,36,1,30,,79,,,95,13,1,1,1,1,10,1953-04-05,51,50,07
53LA01170,53,2,0885,2,402,9.8,1637,2,0056,2,18,5,2,1,4,2,39,391,1,,0,,,,,,,14,,,,11,14,,39,1,00,,63,,,92,13,1,1,1,1,10,1953-04-02,51,51,07
53LA01171,53,2,1298,2,414,10.8,0058,2,0070,2,17,5,2,1,4,2,50,501,1,,0,,,,,,04,14,,,,11,14,,50,1,08,,74,,,104,14,1,1,1,1,10,1953-04-14,51,51,07
53LA01172,53,2,0963,2,406,10.6,1762,2,0071,2,,5,2,1,4,1,82,254,1,,0,,,,,,,14,,,,11,14,,50,7,,,74,25,,96,13,1,1,1,1,10,1953-04-06,51,51,07
53LA01173,53,2,0964,2,406,7.0,1354,2,0072,2,29,8,4,1,4,1,40,400,1,,0,,06,,,,,13,,,,11,14,11,40,1,23,,60,,,96,13,1,1,2,1,10,1953-04-06,49,50,07
53LA01174,53,2,0965,2,406,7.6,1354,2,0072,2,29,8,4,1,4,1,40,400,2,,0,,,,,,,13,,,,11,14,,40,1,23,,58,,,96,13,1,1,2,1,10,1953-04-06,49,50,07
53LA01175,53,2,1447,2,420,7.4,0241,2,0073,2,40,5,2,1,2,2,22,220,1,,0,,,,,,,14,,,,11,14,,22,1,17,,58,,,110,13,1,1,1,1,10,1953-04-20,51,49,07
53LA01176,53,1,1481,2,423,9.0,1790,2,0075,2,16,5,2,1,2,1,45,450,1,,0,,,,,,,14,,,,11,14,,45,1,13,,55,,,113,13,1,1,1,1,10,1953-04-23,51,51,07
53LA01177,53,1,0896,2,403,9.4,1853,2,0078,2,33,5,2,1,4,3,46,460,1,,0,,,,,,,14,,,,11,14,,46,1,21,,76,,,93,13,1,1,1,1,10,1953-04-03,51,51,07
53LA01178,53,2,1014,2,408,8.0,0213,2,0079,2,23,5,2,1,4,1,51,511,1,,0,,,,,,,14,,,,11,14,,51,1,09,,70,,,98,14,1,1,1,1,10,1953-04-08,51,51,07
53LA01179,53,2,0914,2,404,10.0,1309,2,0085,2,8,5,2,1,4,1,53,530,1,,0,,,,,,,14,,,,11,14,,53,1,09,,64,,,94,13,1,1,1,1,10,1953-04-04,51,50,07
53LA01180,53,,,,415,0.0,1979,2,0086,2,28,,2,,,,49,491,1,,0,,,,,,,14,,-,,11,14,,49,1,18,,,,,105,13,1,0,0,0,0,1953-04-15,51,51,07
53LA01181,53,1,0929,2,405,11.0,0058,2,0095,2,17,5,2,1,4,1,50,501,1,6,102,,,,,,,14,,,,11,14,,50,1,09,,,,,95,14,1,1,1,1,0,1953-04-05,51,51,07
53LA01182,53,,,,415,0.0,1516,2,0098,2,19,,2,,,,39,390,1,,0,,,,,,,14,,-,,11,14,,39,1,00,,,,,105,13,1,0,0,0,0,1953-04-15,51,51,07
53LA01183,53,1,1125,2,410,10.0,1925,2,0099,2,30,5,2,1,3,1,50,500,1,,0,,,,,,,14,,,,11,14,,50,1,19,,64,,,100,13,1,1,1,1,10,1953-04-10,51,51,07
53LA01184,53,1,1205,2,413,8.4,1552,2,0111,2,,5,2,1,4,1,82,364,1,,0,,,,,,,14,,,,11,14,,51,7,,,64,36,,103,13,1,1,1,1,10,1953-04-13,51,51,07
53LA01185,53,1,0904,2,404,7.8,1556,2,0114,2,17,5,2,1,4,1,44,440,1,,0,,,,,,,14,,,,11,14,,44,1,09,,75,,,94,13,1,1,1,1,10,1953-04-04,51,51,07
53LA01186,53,1,1043,2,408,9.8,1929,2,0120,2,,5,2,1,4,1,82,405,1,,0,,,,,,,14,,,,11,14,,39,7,,,85,40,,98,13,1,1,1,1,10,1953-04-08,51,51,07
53LA01187,53,,,,510,0.0,0069,2,0138,2,24,,2,,,,51,510,1,,0,,,,,,,14,,-,,11,14,,51,1,15,,,,,130,14,1,0,0,0,0,1953-05-10,51,51,07
53LA01188,53,2,0901,2,404,8.6,1354,2,0139,2,,5,2,1,3,1,82,404,1,,0,,,,,,,14,,,,11,14,,51,7,,,78,40,,94,13,1,1,1,1,10,1953-04-04,51,50,07
53LA01189,53,2,1041,2,408,9.0,1354,2,0143,2,22,5,2,1,3,1,40,400,1,7,230,,,,,,,14,,,,11,14,,40,1,06,,,,,98,13,1,1,1,1,0,1953-04-08,51,50,07
53LA01190,53,2,1195,2,412,9.6,1822,2,0175,2,,5,2,1,3,1,82,264,1,,0,,,,,,,14,,,,11,14,,46,7,,,75,26,,102,13,1,1,1,1,10,1953-04-12,51,51,07
53LA01191,53,2,0945,2,405,9.6,0000,,0180,2,,5,2,1,2,1,00,540,1,,0,,,,,,,14,,,,,14,,54,0,19,3,65,,,95,00,1,1,1,1,10,1953-04-05,51,51,00
53LA01192,53,2,1224,2,413,7.8,1556,2,0193,2,27,5,2,1,4,1,44,440,1,,0,,,,,,,14,,,,11,14,,44,1,18,,64,,,103,13,1,1,1,1,10,1953-04-13,51,51,07
53LA01193,53,2,1318,2,415,10.0,0048,2,0200,2,,5,2,1,5,1,82,355,1,7,230,,,,,,,14,,,,11,14,,46,7,,,,35,,105,14,1,1,1,1,0,1953-04-15,51,51,07
53LA01194,53,2,1288,2,414,12.0,1552,2,0207,2,,5,2,1,4,2,82,364,1,,0,,,,,,,14,,,,11,14,,46,7,,,87,36,,104,13,1,1,1,1,10,1953-04-14,51,51,07
53LA01195,53,2,1494,2,427,9.6,1876,2,0218,2,28,5,2,1,4,1,37,370,1,,0,,,,,,,14,,,,11,14,,37,1,17,,51,,,117,13,1,1,1,1,10,1953-04-27,51,51,07
53LA01196,53,,,,415,0.0,0259,2,0221,2,,,2,,,,82,255,1,,0,,,,,,,14,,-,,,14,,46,7,,,,25,,105,14,1,0,0,0,0,1953-04-15,51,51,07
53LA01197,53,1,1385,2,417,10.8,1940,2,0226,2,33,5,2,1,3,1,29,290,1,2,0,,,,,,,14,,,,11,14,,29,1,20,,,,,107,13,1,1,1,1,0,1953-04-17,51,51,07
53LA01198,53,2,1139,2,411,10.4,0933,2,0233,2,,5,2,1,4,1,82,265,1,,0,,,,,,,14,,,,11,14,,39,7,,,80,26,,101,13,1,1,1,1,10,1953-04-11,51,50,07
53LA01199,53,2,0924,2,404,9.0,1552,2,0244,2,35,5,2,1,4,1,36,360,1,,0,,,,,,,14,,,,11,14,,36,1,14,,75,,,94,13,1,1,1,1,10,1953-04-04,51,51,07
