UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB1,INBL,X1,ADAM,X2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABEWE,DISP,INBD,FONO,FOBR,FOPU,X3,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,X4,Y2,Y3,BRWT,Y5,ABLMB,X5,CDNO,DATEBN
64LA00001,64,,,,70,712,5338,41,4,,,4,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
64LA00002,64,,,,08,082,5364,41,4,33,,4, 1,,02,1,,,,,0,,,,22,,,,,1,,7710,41,1,,08,1,0,,0,0,0.0,,,,1,
64LA00003,64,,,,16,169,5492,41,4,,,4, 3,,02,1,,,,,0,,,,28,,,,,1,,7597,41,1,,18,7,0,,0,0,0.0,,,,1,
64LA00004,64,,,,70,712,5715,41,4,,,4,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
64LA00005,64,,,,04,048,5748,41,4,,,4, 1,,02,1,,,,,0,,,,17,,,,,1,,6917,41,1,,10,7,0,,0,0,0.0,,,,1,
64LA00006,64,,,,07,079,5760,41,4,,,4, 3,,02,1,,,,,0,,,,21,,,,,1,,7653,41,1,,09,7,0,,0,0,0.0,,,,1,
64LA00007,64,,,,12,128,5796,41,4,,,3, 1,,02,1,,,,,0,,,,23,,,,,1,,7562,41,1,,08,7,0,,0,0,0.0,,,,1,
64LA00008,64,,,,12,129,5797,41,4,,,3, 1,,02,1,,,,,0,,,,23,,,,,1,,7025,41,1,,08,7,0,,0,0,0.0,,,,1,
64LA00009,64,,,,70,712,5860,41,4,,,3,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
64LA00010,64,,,,12,129,5893,41,4,,,3, 1,,02,1,,,,,0,,,,27,,,,,1,,7025,41,1,,04,7,0,,0,0,0.0,,,,1,
64LA00011,64,,,,16,169,5908,41,4,,,3, 3,,02,1,,,,,0,,,,28,,,,,1,,7597,41,1,,07,7,0,,0,0,0.0,,,,1,
64LA00012,64,,,,14,148,5928,41,4,,,3, 3,,02,1,,,,,0,,,,32,,,,,1,,7198,41,1,,07,7,0,,0,0,0.0,,,,1,
64LA00013,64,,,,70,712,5967,41,4,,,3,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
64LA00014,64,,,,12,129,6064,41,4,,,3, 1,,02,1,,,,,0,,,,14,,,,,1,,7025,41,1,,10,7,0,,0,0,0.0,,,,1,
64LA00015,64,,,,70,712,6139,41,4,,,3,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
64LA00016,64,,,,06,069,6141,41,4,,,3, 4,,02,1,,,,,0,,,,29,,,,,1,,8360,41,1,,02,7,0,,0,0,0.0,,,,1,
64LA00017,64,,,,70,712,6295,41,4,,,3,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
64LA00018,64,,,,03,038,6338,41,4,,,3, 2,,02,1,,,,,0,,,,17,,,,,1,,6560,41,1,,17,7,0,,0,0,0.0,,,,1,
64LA00019,64,,,,07,079,6356,41,4,,,3, 3,,02,1,,,,,0,,,,25,,,,,1,,7653,41,1,,18,7,0,,0,0,0.0,,,,1,
64LA00020,64,,,,04,048,6379,41,4,,,3, 1,,02,1,,,,,0,,,,19,,,,,1,,6917,41,1,,11,7,0,,0,0,0.0,,,,1,
64LA00021,64,,,,16,169,6405,41,4,,,3, 3,,02,1,,,,,0,,,,17,,,,,1,,7597,41,1,,09,7,0,,0,0,0.0,,,,1,
64LA00022,64,,,,02,029,6449,41,4,,,3, 4,,02,1,,,,,0,,,,26,,,,,1,,7128,41,1,,05,7,0,,0,0,0.0,,,,1,
64LA00023,64,,,,04,048,6590,41,4,,,3, 1,,02,1,,,,,0,,,,25,,,,,1,,6917,41,1,,08,7,0,,0,0,0.0,,,,1,
64LA00024,64,,,,70,712,6607,41,4,,,3,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
64LA00025,64,,,,16,161,6624,41,4,22,,3, 3,,02,1,,,,,0,,,,26,,,,,1,,7597,41,1,,16,1,0,,0,0,0.0,,,,1,
64LA00026,64,,,,01,019,6650,41,4,,,3, 2,,02,1,,,,,0,,,,15,,,,,1,,6995,41,1,,17,7,0,,0,0,0.0,,,,1,
64LA00027,64,,,,18,181,6682,41,4,22,,3, 3,,02,1,,,,,0,,,,20,,,,,1,,6959,41,1,,18,1,0,,0,0,0.0,,,,1,
64LA00028,64,,,,07,078,6824,41,4,,,3, 3,,02,1,,,,,0,,,,11,,,,,1,,7280,41,1,,09,7,0,,0,0,0.0,,,,1,
64LA00029,64,,,,70,712,6902,41,4,,,2,,,02,1,,,,,0,,,,,,,,,1,,4200,41,1,,70,2,0,,0,0,0.0,,,,1,
