UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
50LA00027,50,1,3268,1,424,9.8,0107,,1298,1,0,8,7,1,4,1,32,320,1,6,0,,,,,,,11,,,,,11,,32,1,30,,0,,,114,91,1,1,2,1,0,1950-04-24,43,47,07
50LA00028,50,1,3269,1,424,8.2,0107,,1298,1,0,8,7,1,4,1,32,320,2,,0,,,,,,,11,,,,,11,,32,1,30,,82,,,114,91,1,1,2,1,10,1950-04-24,43,47,07
50LA00029,50,2,3247,1,421,7.8,2296,1,1333,1,14,8,7,1,1,2,19,190,1,2,0,,,,,,,11,,,,,11,,19,1,00,,0,,,111,11,1,1,2,1,0,1950-04-21,43,47,07
50LA00030,50,1,3248,1,421,9.8,2296,1,1333,1,14,8,7,1,1,2,19,190,2,2,0,,,,,,,11,,,,,11,,19,1,00,,0,,,111,11,1,1,2,1,0,1950-04-21,43,47,07
50LA00031,50,,,,331,0.0,2531,1,1349,1,24,0,7,,0,,20,200,1,0,0,,,,,,,11,,,,,11,,20,1,14,,0,,,90,11,1,1,1,0,0,1950-03-31,43,48,07
50LA00032,50,1,3155,1,415,11.6,2740,1,1373,1,17,5,7,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,11,,59,,,105,11,1,1,1,1,10,1950-04-15,43,48,07
50LA00033,50,2,3254,1,422,9.0,2740,1,1409,1,41,5,6,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,27,,46,,,112,11,1,1,1,1,10,1950-04-22,44,48,07
50LA00034,50,2,3094,1,411,7.6,0106,,1418,1,0,8,6,1,3,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,28,,69,,,101,91,1,1,2,1,10,1950-04-11,44,47,07
50LA00035,50,1,3095,1,411,7.4,0106,,1418,1,0,8,6,1,3,3,24,240,2,6,0,,,,,,,11,,,,,11,,24,1,28,,0,,,101,91,1,1,2,1,0,1950-04-11,44,47,07
50LA00036,50,2,3175,1,416,9.2,2232,1,1431,1,24,8,6,1,2,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,24,,75,,,106,11,1,1,2,1,10,1950-04-16,44,47,07
50LA00037,50,2,3176,1,416,8.4,2232,1,1431,1,24,8,6,2,2,1,27,270,2,2,0,,,,,,,11,,,,,11,,27,1,24,,0,,,106,11,1,1,2,1,0,1950-04-16,44,47,07
50LA00038,50,2,3074,1,408,11.6,0110,,1459,1,0,5,6,1,3,3,34,340,1,,0,,,,,,,11,,,,,11,,34,1,14,,79,,,98,91,1,1,1,1,10,1950-04-08,44,48,07
50LA00039,50,1,3082,1,410,10.4,2531,1,1472,1,17,8,6,1,1,1,20,200,1,2,0,,92,,,,,11,,,,,11,04,20,1,20,,0,,,100,11,1,1,2,1,0,1950-04-10,44,48,07
50LA00040,50,2,3083,1,410,8.2,2531,1,1472,1,17,8,6,1,1,1,20,200,2,,0,,,,,,,11,,,,,11,,20,1,20,,58,,,100,11,1,1,2,1,10,1950-04-10,44,48,07
50LA00041,50,1,3088,1,410,11.2,2531,1,1484,1,26,5,6,1,2,1,20,200,1,,0,,,,,,,11,,,,,11,,20,1,23,,73,,,100,11,1,1,1,1,10,1950-04-10,44,48,07
50LA00042,50,1,3276,1,425,14.4,2531,1,1486,1,20,5,6,1,4,1,20,200,1,,0,,,,,,,11,,,,,11,,20,1,18,,95,,,115,11,1,1,1,1,10,1950-04-25,44,48,07
50LA00043,50,1,3117,1,413,12.4,0106,,1490,1,0,8,6,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,27,,80,,,103,91,1,1,2,1,10,1950-04-13,44,47,07
50LA00044,50,1,3118,1,413,12.4,0106,,1490,1,0,8,6,1,4,1,24,240,2,6,0,,,,,,,11,,,,,11,,24,1,27,,0,,,103,91,1,1,2,1,0,1950-04-13,44,47,07
50LA00045,50,1,3136,1,414,10.6,0106,,1499,1,0,5,6,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,29,,84,,,104,91,1,1,1,1,10,1950-04-14,44,47,07
50LA00046,50,1,,,412,8.6,2744,1,1516,1,21,4,6,1,4,1,23,230,1,1,0,,,0931,13,+,,11,,,,,11,,23,1,16,,0,,,102,11,1,1,2,0,0,1950-04-12,44,48,07
50LA00047,50,1,,,412,8.8,2744,1,1516,1,21,4,6,1,4,1,23,230,2,1,0,,,,,,,11,,,,,11,,23,1,16,,0,,,102,11,1,1,2,0,0,1950-04-12,44,48,07
50LA00048,50,1,3174,1,416,8.0,2377,1,1517,1,21,7,6,1,4,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,16,,72,,,106,11,1,1,2,1,10,1950-04-16,44,47,07
50LA00049,50,,,,416,0.0,2377,1,1517,1,21,7,6,,4,,23,231,2,1,0,,,,,,,11,,,,,11,,23,1,16,,0,,,106,11,1,1,2,0,0,1950-04-16,44,47,07
50LA00050,50,1,3091,1,410,11.0,2531,1,1523,1,16,5,6,1,5,1,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,09,,84,,,100,11,1,1,1,1,10,1950-04-10,44,48,07
50LA00051,50,2,3131,1,413,10.0,2296,1,1527,1,31,5,6,1,1,1,19,190,1,2,0,,,,,,,11,,,,,11,,19,1,25,,0,,,103,11,1,1,1,1,0,1950-04-13,44,47,07
50LA00052,50,2,3213,1,419,9.0,2296,1,1537,1,21,5,6,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,34,,71,,,109,11,1,1,1,1,10,1950-04-19,44,47,07
50LA00053,50,2,3137,1,414,10.8,2377,1,1546,1,22,5,6,1,5,1,23,231,1,,0,,99,,,,,11,,,,,11,10,23,1,36,,66,,,104,11,1,1,1,1,10,1950-04-14,44,47,07
50LA00054,50,1,,,413,11.4,2377,1,1568,1,19,1,6,1,4,,23,231,1,1,0,,,0962,13,+,,11,,,,,11,,23,1,17,,0,,,103,11,1,1,1,0,0,1950-04-13,44,47,07
50LA00055,50,2,3279,1,427,12.2,0106,,1578,1,0,5,6,1,4,1,24,240,1,,0,,98,,,,,11,,,,,11,09,24,1,28,,72,,,117,91,1,1,1,1,10,1950-04-27,44,47,07
50LA00056,50,2,3274,1,424,10.4,0110,,1604,1,0,8,6,1,4,1,34,340,1,6,0,,,,,,,11,,,,,11,,34,1,31,,0,,,114,91,1,1,2,1,0,1950-04-24,44,48,07
50LA00057,50,1,3275,1,424,9.4,0110,,1604,1,0,8,6,1,4,2,34,340,2,,0,2,,,,,16,11,,,,,11,,34,1,31,,100,,,114,91,1,1,2,1,10,1950-04-24,44,48,07
50LA00058,50,1,3249,1,422,12.0,2296,1,1609,1,16,5,6,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,15,,82,,,112,11,1,1,1,1,10,1950-04-22,44,47,07
50LA00059,50,2,3244,1,421,11.0,2232,1,1616,1,27,5,6,3,4,2,27,270,1,,0,,,,,,,11,,,,,11,,27,1,23,,67,,,111,11,1,1,1,1,10,1950-04-21,44,47,07
50LA00060,50,1,3252,1,422,9.0,0107,,1630,1,0,8,6,1,4,1,32,320,1,2,0,,,,,,,11,,,,,11,,32,1,14,,0,,,112,91,1,1,2,1,0,1950-04-22,44,47,07
50LA00061,50,2,3253,1,422,9.2,0107,,1630,1,0,8,6,1,4,1,32,320,2,,0,,,,,,,11,,,,,11,,32,1,14,,71,,,112,91,1,1,2,1,10,1950-04-22,44,47,07
50LA00062,50,1,3171,1,416,11.0,2740,1,1661,1,20,5,5,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,10,,69,,,106,11,1,1,1,1,10,1950-04-16,45,48,07
50LA00063,50,1,3154,1,415,10.6,2296,1,1682,1,15,5,5,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,20,,48,,,105,11,1,1,1,1,10,1950-04-15,45,47,07
50LA00064,50,1,3179,1,416,12.2,2232,1,1692,1,28,5,5,1,5,4,27,270,1,,0,,,,,,,11,,,,,11,,27,1,25,,100,,,106,11,1,1,1,1,10,1950-04-16,45,47,07
50LA00065,50,2,3193,1,417,11.0,0110,,1701,1,0,5,5,4,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,19,,80,,,107,91,1,1,1,1,10,1950-04-17,45,48,07
50LA00066,50,2,3139,1,414,10.0,2531,1,1704,1,25,5,5,1,4,1,20,200,1,,0,,,,,,,11,,,,,11,,20,1,12,,60,,,104,11,1,1,1,1,10,1950-04-14,45,48,07
50LA00067,50,1,3127,1,413,11.0,0110,,1711,1,0,5,5,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,23,,74,,,103,91,1,1,1,1,10,1950-04-13,45,48,07
50LA00068,50,2,3281,1,427,13.4,0110,,1713,1,0,5,5,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,25,,92,,,117,91,1,1,1,1,10,1950-04-27,45,48,07
50LA00069,50,2,3071,1,408,13.4,0107,,1717,1,0,5,5,1,3,1,32,320,1,6,0,,,1012,13,+,,11,,,,,11,,32,1,15,,0,,,98,91,1,1,1,1,0,1950-04-08,45,47,07
50LA00070,50,1,3257,1,422,9.2,2296,1,1718,1,16,5,5,1,3,1,19,190,1,7,230,,,,,,,11,,,,,11,,19,1,15,,0,,,112,11,1,1,1,1,0,1950-04-22,45,47,07
50LA00071,50,1,3170,1,416,9.4,2531,1,1727,1,26,5,5,1,4,1,20,200,1,,0,,99,,,,,11,,,,,11,10,20,1,18,,77,,,106,11,1,1,1,1,10,1950-04-16,45,48,07
50LA00072,50,1,3055,1,406,13.0,2232,1,1731,1,27,5,5,1,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,18,,101,,,96,11,1,1,1,1,10,1950-04-06,45,47,07
50LA00073,50,1,3239,1,421,8.4,2232,1,1744,1,28,8,5,1,3,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,25,,82,,,111,11,1,1,2,1,10,1950-04-21,45,47,07
50LA00074,50,2,3240,1,421,7.8,2232,1,1744,1,28,8,5,1,3,1,27,270,2,6,0,,,,,,,11,,,,,11,,27,1,25,,0,,,111,11,1,1,2,1,0,1950-04-21,45,47,07
50LA00075,50,1,3121,1,413,9.2,2232,1,1745,1,28,8,5,1,2,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,25,,75,,,103,11,1,1,2,1,10,1950-04-13,45,47,07
50LA00076,50,2,3122,1,413,6.8,2232,1,1745,1,28,8,5,1,2,1,27,270,2,2,0,,,,,,,11,,,,,11,,27,1,25,,0,,,103,11,1,1,2,1,0,1950-04-13,45,47,07
50LA00077,50,1,3203,1,418,10.6,2232,1,1755,1,42,5,5,1,5,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,20,,73,,,108,11,1,1,1,1,10,1950-04-18,45,47,07
50LA00078,50,1,3105,1,411,10.0,2531,1,1764,1,27,5,5,1,4,2,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,27,,78,,,101,11,1,1,1,1,10,1950-04-11,45,48,07
50LA00079,50,2,3230,1,420,9.2,2232,1,1771,1,31,5,5,1,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,29,,67,,,110,11,1,1,1,1,10,1950-04-20,45,47,07
50LA00080,50,1,3168,1,416,11.4,2744,1,1775,1,16,5,5,1,4,1,23,230,1,,0,1,99,,,,02,11,,,,,11,10,23,1,18,,79,,,106,11,1,1,1,1,10,1950-04-16,45,48,07
50LA00081,50,,,,510,0.0,0110,,1792,1,0,,5,,,,34,340,1,,0,,,,,,,11,,-,,,11,,34,1,23,,0,,,130,91,1,0,0,0,0,1950-05-10,45,48,07
50LA00082,50,,,,510,0.0,0106,,1799,1,0,,5,,,,24,240,1,,0,,,,,,,11,,-,,,11,,24,1,18,,0,,,130,91,1,0,0,0,0,1950-05-10,45,47,07
50LA00083,50,2,3221,1,419,10.4,2296,1,1820,1,16,5,5,1,5,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,15,,70,,,109,11,1,1,1,1,10,1950-04-19,45,47,07
50LA00084,50,2,3216,1,419,11.8,2232,1,1827,1,27,5,5,1,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,20,,74,,,109,11,1,1,1,1,10,1950-04-19,45,47,07
50LA00085,50,2,3204,1,418,11.0,2232,1,1828,1,27,5,5,1,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,20,,71,,,108,11,1,1,1,1,10,1950-04-18,45,47,07
50LA00086,50,1,3227,1,419,8.2,2232,1,1838,1,23,8,5,1,2,2,27,270,1,2,0,2,,,,,16,11,,,,,11,,27,1,10,,0,,,109,11,1,1,2,1,0,1950-04-19,45,47,07
50LA00087,50,1,3228,1,419,10.2,2232,1,1838,1,23,8,5,1,2,1,27,270,2,,0,,,,,,,11,,,,,11,,27,1,10,,95,,,109,11,1,1,2,1,10,1950-04-19,45,47,07
50LA00088,50,,,,406,0.0,2232,1,1839,1,23,0,5,,4,,27,270,1,0,0,,,0785,13,+,,11,,,,,11,,27,1,12,,0,,,96,11,1,1,1,0,0,1950-04-06,45,47,07
50LA00089,50,,,,527,0.0,0106,,1847,1,0,,5,,,,24,240,1,,0,,,,,,,11,,-,,,17,,24,1,34,1,0,,,147,91,1,0,0,0,0,1950-05-27,45,47,07
50LA00090,50,2,6517,3,527,11.6,0000,,1847,1,,5,5,1,4,1,00,240,1,,0,,,,,,,11,,,,,17,,24,0,34,2,69,07,,147,17,1,1,1,1,10,1950-05-27,45,48,07
50LA00091,50,1,,,420,0.0,2296,1,1858,1,22,4,5,,2,,19,190,1,1,0,,,7647,60,+,,11,,,,,11,,19,1,15,,0,,,110,11,1,1,2,0,0,1950-04-20,45,47,07
50LA00092,50,2,,,420,0.0,2296,1,1858,1,22,4,5,,2,,19,190,2,1,0,,,,,,,11,,,,,11,,19,1,15,,0,,,110,11,1,1,2,0,0,1950-04-20,45,47,07
50LA00093,50,1,3192,1,417,12.2,2744,1,1860,1,16,5,5,1,4,4,23,230,1,,0,2,,,,,16,11,,,,,11,,23,1,10,,85,,,107,11,1,1,1,1,10,1950-04-17,45,48,07
50LA00094,50,2,3084,1,410,9.2,2531,1,1872,1,26,5,5,3,4,1,20,200,1,,0,0,,,,,47,11,,,,,11,,20,1,12,,67,,,100,11,1,1,1,1,10,1950-04-10,45,48,07
50LA00095,50,2,3184,1,417,10.6,2377,1,1874,1,19,5,5,1,4,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,17,,69,,,107,11,1,1,1,1,10,1950-04-17,45,47,07
50LA00096,50,1,3263,1,423,8.8,2377,1,1876,1,16,8,5,1,2,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,10,,67,,,113,11,1,1,2,1,10,1950-04-23,45,47,07
50LA00097,50,2,3264,1,423,9.2,2377,1,1876,1,16,8,5,1,2,1,23,231,2,2,0,,,,,,,11,,,,,11,,23,1,10,,0,,,113,11,1,1,2,1,0,1950-04-23,45,47,07
50LA00098,50,1,3052,1,406,7.4,2232,1,1878,1,30,5,5,1,4,1,27,270,1,6,0,,,0810,13,+,,11,,,,,11,,27,1,28,,0,,,96,11,1,1,1,1,0,1950-04-06,45,47,07
50LA00099,50,1,3273,1,424,10.6,2594,1,1896,1,21,5,5,1,4,1,21,210,1,6,0,,,,,,,11,,,,,11,10,21,1,15,,0,,,114,11,1,1,1,1,0,1950-04-24,45,48,07
50LA00100,50,2,3201,1,418,8.2,2531,1,1898,1,28,5,5,1,3,1,20,200,1,,0,,,,,,,11,,,,,11,,20,1,28,,58,,,108,11,1,1,1,1,10,1950-04-18,45,48,07
50LA00101,50,1,3280,1,427,13.0,0107,,1901,1,0,5,5,1,4,1,32,320,1,,0,,99,,,,,11,,,,,11,10,32,1,22,,82,,,117,91,1,1,1,1,10,1950-04-27,45,47,07
50LA00102,50,2,3205,1,418,9.8,2531,1,1903,1,28,5,5,1,4,1,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,26,,68,,,108,11,1,1,1,1,10,1950-04-18,45,48,07
50LA00103,50,2,3098,1,411,11.0,0107,,1913,1,0,5,5,1,3,2,32,320,1,,0,,,,,,,11,,,,,11,,32,1,26,,78,,,101,91,1,1,1,1,10,1950-04-11,45,47,07
50LA00104,50,2,3224,1,419,10.0,2377,1,1929,1,20,5,4,1,4,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,27,,71,,,109,11,1,1,1,1,10,1950-04-19,46,47,07
50LA00105,50,2,3256,1,422,12.6,0107,,1935,1,0,5,4,1,3,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,22,,59,,,112,91,1,1,1,1,10,1950-04-22,46,47,07
50LA00106,50,1,3063,1,407,11.0,0106,,1948,1,0,5,4,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,20,,89,,,97,91,1,1,1,1,10,1950-04-07,46,47,07
50LA00107,50,1,3166,1,415,9.2,0106,,1949,1,0,8,4,1,4,2,24,240,1,6,0,,99,,,,,11,,,,,11,10,24,1,20,,0,,,105,91,1,1,2,1,0,1950-04-15,46,47,07
50LA00108,50,1,3167,1,415,12.2,0106,,1949,1,0,8,4,1,4,2,24,240,2,,0,,,,,,,11,,,,,11,,24,1,20,,98,,,105,91,1,1,2,1,10,1950-04-15,46,47,07
50LA00109,50,1,3072,1,408,8.2,2232,1,1972,1,25,6,4,2,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,15,,75,,,98,11,1,1,2,1,10,1950-04-08,46,47,07
50LA00110,50,,,,408,0.0,2232,1,1972,1,25,6,4,,4,,27,270,2,0,0,,,,,,,11,,,,,11,,27,1,15,,0,,,98,11,1,1,2,0,0,1950-04-08,46,47,07
50LA00111,50,1,3153,1,415,10.4,0110,,1979,1,0,5,4,1,3,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,08,,69,,,105,91,1,1,1,1,10,1950-04-15,46,48,07
50LA00112,50,1,3123,1,413,8.8,2296,1,1982,1,38,5,4,1,4,2,19,190,1,,0,,,,,,,11,,,,,11,,19,1,34,,60,,,103,11,1,1,1,1,10,1950-04-13,46,47,07
50LA00113,50,,,,215,0.0,2740,1,1989,1,22,,4,,,,21,211,1,,0,,,,,,,11,,,6,,11,,21,1,18,,0,,,46,11,0,0,0,0,0,1950-02-15,46,48,07
50LA00114,50,2,3046,1,405,6.0,0110,,1996,1,0,8,4,3,2,1,34,340,1,,0,,,9321,13,-,02,11,,,,,11,,34,1,27,,55,,,95,91,1,1,2,1,10,1950-04-05,46,48,07
50LA00115,50,1,3047,1,405,8.8,0110,,1996,1,0,8,4,1,2,1,34,340,2,,0,1,,,,,02,11,,,,,11,,34,1,27,,95,,,95,91,1,1,2,1,10,1950-04-05,46,48,07
50LA00116,50,2,3101,1,411,8.2,2531,1,1999,1,25,5,4,1,3,2,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,12,,64,,,101,11,1,1,1,1,10,1950-04-11,46,48,07
50LA00117,50,1,3186,1,417,13.0,2744,1,2003,1,19,5,4,1,4,1,23,230,1,,0,,,,,,,11,,,,,11,,23,1,10,,74,,,107,11,1,1,1,1,10,1950-04-17,46,48,07
50LA00118,50,1,3078,1,409,10.6,0107,,2005,1,0,5,4,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,29,,90,,,99,91,1,1,1,1,10,1950-04-09,46,47,07
50LA00119,50,2,3187,1,417,9.4,0110,,2020,1,0,8,4,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,26,,70,,,107,91,1,1,2,1,10,1950-04-17,46,48,07
50LA00120,50,1,3188,1,417,12.0,0110,,2020,1,0,8,4,1,4,1,34,340,2,6,0,,,,,,,11,,,,,11,,34,1,26,,0,,,107,91,1,1,2,1,0,1950-04-17,46,48,07
50LA00121,50,1,3194,1,417,12.0,0110,,2021,1,0,5,4,4,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,26,,90,,,107,91,1,1,1,1,10,1950-04-17,46,48,07
50LA00122,50,2,3234,1,420,10.6,2232,1,2036,1,25,5,4,1,2,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,15,,77,,,110,11,1,1,1,1,10,1950-04-20,46,47,07
50LA00123,50,1,3132,1,413,11.0,2296,1,2037,1,31,5,4,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,24,,71,,,103,11,1,1,1,1,10,1950-04-13,46,47,07
50LA00124,50,1,3119,1,413,11.4,2740,1,2055,1,15,5,4,1,4,1,21,211,1,7,230,,,,,,,11,,,,,11,,21,1,15,,0,,,103,11,1,1,1,1,0,1950-04-13,46,48,07
50LA00125,50,1,3077,1,408,12.4,2594,1,2057,1,15,5,4,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,16,,90,,,98,11,1,1,1,1,10,1950-04-08,46,48,07
50LA00126,50,1,3115,1,413,9.2,0110,,2060,1,0,8,4,1,2,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,36,,84,,,103,91,1,1,2,1,10,1950-04-13,46,48,07
50LA00127,50,2,3116,1,413,7.0,0110,,2060,1,0,8,4,3,2,1,34,340,2,2,0,1,,,,,05,11,,,,,11,,34,1,36,,0,,,103,91,1,1,2,1,0,1950-04-13,46,48,07
50LA00128,50,1,3285,1,502,9.0,2377,1,2061,1,19,8,4,1,4,2,23,231,1,,0,,,,,,,11,,,,,11,,23,1,23,,68,,,122,11,1,1,2,1,10,1950-05-02,46,47,07
