UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
06LA01710,06,T7945,44,ID,53,T9657,44,6.0,6,02,02,2,I,n,I,040106,91,7,1,3,11.5,1,1,T0855,45,ID,02,3,93,93,,8,THIN CULL,,4,4,..,.,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-04-01,0.033
06LA01711,06,T7945,44,ID,53,T9657,44,6.0,6,02,02,2,I,n,I,040106,91,7,1,1,11.4,1,1,,,ID,02,1,91,44,,,R.P.,,4,4,..,.,J,2,,0,0,0,0,0,0.0,0,,0.0,,,2006-04-01,0.033
06LA01712,06,K0871,64,68,12,00466,00,7.0,7,06,97,1,0,n,B,040106,91,3,3,1,10.2,5,1,X3747,82,00,30,6,121,23,,,,,4,4,..,.,J,1,,1,1,4,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01713,06,K0871,64,68,12,00466,00,7.0,7,06,97,1,0,n,B,040106,91,3,3,2,9.3,5,1,X3748,82,00,30,,0,,,,,,4,4,..,.,J,2,,0,0,0,1,1,1.0,87,1,67.0,180,1,2006-04-01,0.0
06LA01714,06,K0871,64,68,12,00466,00,7.0,7,06,97,1,0,n,B,040106,91,3,3,3,9.1,5,1,X3749,82,00,30,6,93,19,,8,,,4,4,..,.,J,3,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01715,06,K0871,64,68,12,00466,00,7.0,7,06,97,1,0,n,B,040106,91,3,3,2,9.6,5,1,X3750,82,00,30,3,93,93,,8,,,4,4,..,.,J,4,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01716,06,A7457,04,88,e32,H0596,05,6.0,6,30,30,2,0,y,M,040106,91,5,3,3,10.8,1,1,H2337,05,88,30,,0,,,,,PNEU. TX.,.,.,..,.,J,1,,1,1,1,1,1,1.0,73,1,59.0,180,1,2006-04-01,0.124
06LA01717,06,H1645,05,82,e31,H1159,05,1.0,1,30,30,4,0,y,M,040106,91,5,3,2,10.9,1,1,H2338,05,88,30,6,122,22,,,8in.ABS.NECK,,.,.,..,WSW,J,1,,1,1,1,1,0,0.0,0,,0.0,,,2006-04-01,0.061
06LA01718,06,H1049,05,82,03,H0471,05,2.0,2,30,30,2,0,n,M,040106,91,5,3,3,14.8,1,1,H2339,05,88,30,,0,,,,RF FOOT ABS.,,.,.,..,.,J,1,,1,1,1,1,1,1.0,86,1,72.0,180,1,2006-04-01,0.07
06LA01719,06,91009,09,18,03K,K1857,64,7.0,7,07,06,1,0,y,C,040106,91,5,3,2,15.3,1,1,X3751,82,00,04,,0,,,,,,.,.,..,TRM,J,1,,1,1,1,1,1,1.0,90,1,74.0,180,1,2006-04-01,0.0
06LA01720,06,R3120,11,18,15,04564,00,4.0,4,07,97,1,0,y,B,040106,91,8,2,2,11.6,5,1,X3752,82,00,10,3,93,93,,8,THIN LUNGER,GAUNT,5,3,..,TRM,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01721,06,R3120,11,18,15,04564,00,4.0,4,07,97,1,0,y,B,040106,91,8,2,3,15.6,5,1,X3753,82,00,10,,0,,,,,NICE LAMB,5,3,..,TRM,J,2,,0,0,0,1,1,1.0,59,1,0.0,,H,2006-04-01,0.0
06LA01722,06,A9458,04,84, 1,K0000,64,4.0,4,30,06,2,2,y,X,040106,91,8,3,2,9.9,1,1,H2340,05,00,33,,0,,,,,,5,4,..,.,J,1,,1,1,2,1,1,1.0,83,1,71.0,180,1,2006-04-01,0.0
06LA01723,06,A9458,04,84, 1,K0000,64,4.0,4,30,06,2,2,y,X,040106,91,8,3,2,9.6,1,1,H2341,05,00,33,,0,,,,,,5,4,..,.,J,2,,0,0,0,1,1,1.0,78,1,62.0,180,1,2006-04-01,0.0
06LA01724,06,03036,00,m3, 5,03131,00,1.0,1,m3,m3,4,0,y,3,040106,91,5,2,3,11.2,5,1,X3754,82,m3,m3,,0,,,,,,.,.,..,III,J,1,,1,1,1,1,1,1.0,75,1,0.0,,C,2006-04-01,0.0
06LA01725,06,00979,00,18,05K,00360,00,6.0,6,07,06,1,0,y,C,040106,91,3,1,3,9.0,1,1,X3755,82,00,04,3,94,93,,8,THIN KETOTIC,,.,.,..,TRM,J,1,,1,1,4,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01726,06,00979,00,18,05K,00360,00,6.0,6,07,06,1,0,y,C,040106,91,3,1,2,8.5,1,1,X3756,82,00,04,3,93,93,,8,,,.,.,..,TRM,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01727,06,00979,00,18,05K,00360,00,6.0,6,07,06,1,0,y,C,040106,91,3,1,2,8.2,1,1,X3757,82,00,04,3,93,93,,8,,,.,.,..,TRM,J,3,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01728,06,00979,00,18,05K,00360,00,6.0,6,07,06,1,0,y,C,040106,91,3,1,2,7.2,1,1,,,00,04,1,91,44,,,,,.,.,..,TRM,J,4,,0,0,0,0,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01729,06,90071,09,88,02,H1168,05,7.0,7,30,30,2,0,n,M,040106,91,5,1,3,11.3,1,1,H2342,05,88,30,,0,,,,THIN PNEU.TX.,CR.RF.LEG,.,.,..,.,J,1,,1,1,1,1,1,1.0,74,1,0.0,,H,2006-04-01,0.043
06LA01730,06,H0495,05,88, 3,K0000,64,3.0,3,30,06,2,2,y,X,040106,91,9,3,1,9.4,1,1,H2343,05,00,33,,0,,,,,,.,.,..,.,J,1,,1,1,3,1,1,1.0,73,1,69.0,180,1,2006-04-01,0.0
06LA01731,06,H0495,05,88, 3,K0000,64,3.0,3,30,06,2,2,y,X,040106,91,9,3,1,10.8,1,1,H2344,05,00,33,,0,,,,,,.,.,..,.,J,2,,0,0,0,1,1,1.0,96,1,73.0,180,1,2006-04-01,0.0
06LA01732,06,H0495,05,88, 3,K0000,64,3.0,3,30,06,2,2,y,X,040106,91,9,3,3,9.8,1,1,H2345,05,00,33,3,93,93,,8,,,.,.,..,.,J,3,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-01,0.0
06LA01733,06,03284,00,m3, 4,03127,00,1.0,1,m3,m3,4,0,y,3,040206,92,5,3,3,14.0,4,1,X3758,82,m3,m3,,0,,,,L.MILK.BLOODY,,.,.,..,III,J,1,,1,1,1,1,1,1.0,96,1,0.0,,C,2006-04-02,0.0
06LA01734,06,Z9679,81,00,BLK,Z7885,81,3.0,3,00,97,1,1,y,X,040206,92,8,3,3,10.4,5,1,X3759,82,00,00,,0,,,,PNEU.TX.EWE,,.,.,..,BLK,J,1,,1,1,2,1,1,1.0,74,1,61.0,180,1,2006-04-02,0.0
06LA01735,06,Z9679,81,00,BLK,Z7885,81,3.0,3,00,97,1,1,y,X,040206,92,8,3,3,12.3,5,1,X3760,82,00,00,,0,,,,,,.,.,..,BLK,J,2,,0,0,0,1,1,1.0,73,1,60.0,180,1,2006-04-02,0.0
06LA01736,06,R4781,11,18,32,R4349,11,2.0,2,07,07,1,0,n,M,040206,92,8,4,1,12.3,1,1,R6516,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,79,1,63.0,180,1,2006-04-02,0.026
06LA01737,06,R4781,11,18,32,R4349,11,2.0,2,07,07,1,0,n,M,040206,92,8,4,2,11.3,1,1,R6517,11,18,07,,0,,,,,,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,71,1,57.0,180,1,2006-04-02,0.026
06LA01738,06,H1293,05,83,03,H0471,05,2.0,2,30,30,2,0,n,M,040206,92,3,2,2,3.0,1,1,H2346,05,88,30,6,93,67,,8,QUAD RATS '06,RAT,5,4,..,.,J,1,,1,1,4,1,0,0.0,0,,0.0,,,2006-04-02,0.051
06LA01739,06,H1293,05,83,03,H0471,05,2.0,2,30,30,2,0,n,M,040206,92,3,2,3,4.8,1,1,H2347,05,88,30,3,93,93,,8,,RAT,5,4,..,.,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-02,0.051
06LA01740,06,H1293,05,83,03,H0471,05,2.0,2,30,30,2,0,n,M,040206,92,3,2,3,4.5,1,1,H2348,05,88,30,,0,,,,,RAT,5,4,..,.,J,3,,0,0,0,1,1,1.0,70,1,56.0,180,1,2006-04-02,0.051
06LA01741,06,H1293,05,83,03,H0471,05,2.0,2,30,30,2,0,n,M,040206,92,3,2,1,5.0,1,1,,,88,30,1,92,44,,,,BIG ABDOMEN,5,4,..,.,J,4,,0,0,0,0,0,0.0,0,,0.0,,,2006-04-02,0.051
06LA01742,06,K2337,64,68,43K,K3132,64,4.0,4,06,06,1,0,n,M,040206,92,9,3,2,11.2,1,1,K3774,64,6M,06,,0,,,,SW.BAG,4TEATS,.,.,..,.,J,1,,1,1,3,1,1,1.0,82,1,65.0,180,1,2006-04-02,0.046
06LA01743,06,K2337,64,68,43K,K3132,64,4.0,4,06,06,1,0,n,M,040206,92,9,3,1,8.2,1,1,K3775,64,6M,06,6,116,19,,,,,.,.,..,.,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-02,0.046
06LA01744,06,K2337,64,68,43K,K3132,64,4.0,4,06,06,1,0,n,M,040206,92,9,3,1,8.2,1,1,,,6M,06,1,92,44,,,,,.,.,..,.,J,3,,0,0,0,0,0,0.0,0,,0.0,,,2006-04-02,0.046
06LA01745,06,R4617,11,18,37,R4405,11,2.0,2,07,07,1,0,n,M,040206,92,8,4,2,9.7,1,1,R6518,11,18,07,,0,,,,,,2,3,..,RMB,J,1,,1,1,2,1,1,1.0,77,1,63.0,180,1,2006-04-02,0.037
06LA01746,06,R4617,11,18,37,R4405,11,2.0,2,07,07,1,0,n,M,040206,92,8,4,1,10.0,1,1,R6519,11,18,07,,0,,,,,,2,3,..,RMB,J,2,,0,0,0,1,1,1.0,74,1,60.0,180,1,2006-04-02,0.037
06LA01747,06,T7885,44,41,61,04047,00,6.0,6,02,02,2,0,n,M,040206,92,8,3,2,10.0,1,1,T0857,45,48,02,,0,,,,LOW TEATS,,.,.,..,.,J,1,,1,1,2,1,1,1.0,77,1,59.0,180,1,2006-04-02,0.0
06LA01748,06,T7885,44,41,61,04047,00,6.0,6,02,02,2,0,n,M,040206,92,8,3,3,10.6,1,1,T0858,45,48,02,3,93,93,,8,,GAUNT,.,.,..,.,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-02,0.0
06LA01749,06,R2432,11,13,38,R4560,11,5.0,5,43,07,1,0,y,M,040206,92,9,4,3,11.3,1,1,R6520,11,18,07,3,93,93,,8,SW.BAG,,.,.,..,RMB,J,1,,1,1,3,1,0,0.0,0,,0.0,,,2006-04-02,0.057
06LA01750,06,R2432,11,13,38,R4560,11,5.0,5,43,07,1,0,y,M,040206,92,9,4,2,10.0,1,1,R6521,11,18,07,,0,,,,,ENTROPION,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,66,1,52.0,180,1,2006-04-02,0.057
06LA01751,06,R2432,11,13,38,R4560,11,5.0,5,43,07,1,0,y,M,040206,92,9,4,2,11.0,1,1,R6522,11,18,07,,0,,,,,ENTROPION,.,.,..,RMB,J,3,,0,0,0,1,1,1.0,75,1,63.0,180,1,2006-04-02,0.057
06LA01752,06,T0219,45,ID,63,T9593,44,2.0,2,02,02,2,I,n,I,040206,92,5,2,3,15.4,1,6,T0859,45,ID,02,,0,,,,,,.,.,..,.,J,1,,1,1,1,1,1,1.0,101,1,88.0,180,1,2006-04-02,0.084
06LA01753,06,T8985,44,42,63,T9593,44,4.0,4,02,02,2,7,n,S,040206,92,8,3,1,12.5,1,1,T0860,45,48,02,,0,,,,PNEU.TX.EWE,4TEATS,2,2,..,SPG,J,1,,1,1,2,1,1,1.0,85,1,72.0,181,S,2006-04-02,0.005
06LA01754,06,T8985,44,42,63,T9593,44,4.0,4,02,02,2,7,n,S,040206,92,8,3,2,12.3,1,1,T0861,45,48,02,,0,,,,,4TEATS,2,2,..,SPG,J,2,,0,0,0,1,1,1.0,74,1,63.0,181,S,2006-04-02,0.005
06LA01755,06,K3394,64,68,e13,K2842,64,1.0,1,06,06,4,0,y,M,040206,92,5,2,2,8.3,1,1,K3776,64,6M,06,,0,,,,,"WEAK, PNEU.TX.",.,.,..,.,J,1,,1,1,1,1,1,1.0,72,1,53.0,181,2,2006-04-02,0.034
06LA01756,06,R2812,11,10,36,R3176,11,5.0,5,43,07,1,0,n,M,040206,92,9,0,2,10.6,1,1,R6523,11,18,07,3,93,93,,8,TORN UTERUS,,4,4,..,RMB,J,1,,1,1,3,1,0,0.0,0,,0.0,,,2006-04-02,0.027
06LA01757,06,R2812,11,10,36,R3176,11,5.0,5,43,07,1,0,n,M,040206,92,9,0,2,10.5,1,1,R6524,11,18,07,3,93,93,,8,,,4,4,..,RMB,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-02,0.027
06LA01758,06,R2812,11,10,36,R3176,11,5.0,5,43,07,1,0,n,M,040206,92,9,0,2,9.4,1,1,,,18,07,1,92,44,,,,,4,4,..,RMB,J,3,,0,0,0,0,0,0.0,0,,0.0,,,2006-04-02,0.027
06LA01759,06,T9973,44,ID,53,T9657,44,2.0,2,02,02,2,I,n,I,040206,92,5,3,3,16.3,1,1,T0862,45,ID,02,,0,,,,,SL.ENTR,.,.,..,MTN,J,1,,1,1,1,1,1,1.0,98,1,0.0,,4,2006-04-02,0.059
06LA01760,06,H1795,05,82,e33,H1254,05,1.0,1,30,30,4,0,y,M,040206,92,5,2,2,11.0,1,1,H2349,05,88,30,,0,,,,ABS.L.SHOU,,.,.,..,WSW,J,1,,1,1,1,1,1,1.0,75,1,65.0,180,1,2006-04-02,0.05
06LA01761,06,H1426,05,88,e34,H0994,05,1.0,1,30,30,4,0,y,M,040206,92,5,3,2,10.4,1,1,H2350,05,88,30,,0,,,,R.P.,,.,.,..,WSW,J,1,,1,1,1,1,1,1.0,82,1,68.0,180,1,2006-04-02,0.052
06LA01762,06,R4006,11,18, 5,03131,00,4.0,4,07,m3,1,0,y,3,040206,92,8,4,3,13.0,1,1,X3761,82,00,MR,,0,,,,,,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,78,1,62.0,180,1,2006-04-02,0.0
06LA01763,06,R4006,11,18, 5,03131,00,4.0,4,07,m3,1,0,y,3,040206,92,8,4,3,11.0,1,1,X3762,82,00,MR,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,90,1,71.0,180,1,2006-04-02,0.0
06LA01764,06,T0101,45,ID,51,04249,00,2.0,2,02,02,2,I,n,I,040206,92,5,4,1,13.1,1,1,T0863,45,ID,02,,0,,,,,,.,.,..,.,J,1,,1,1,1,1,1,1.0,93,1,78.0,180,1,2006-04-02,0.0
06LA01765,06,R4612,11,18,33,R4344,11,2.0,2,07,07,1,0,n,M,040206,92,8,3,2,11.0,1,1,R6525,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,58,1,44.0,180,1,2006-04-02,0.037
06LA01766,06,R4612,11,18,33,R4344,11,2.0,2,07,07,1,0,n,M,040206,92,8,3,2,13.1,1,1,R6526,11,18,07,,0,,,,,,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,64,1,51.0,180,1,2006-04-02,0.037
06LA01767,06,H1629,05,88,e33,H1254,05,1.0,1,30,30,4,0,y,M,040206,92,5,3,3,13.2,1,1,H2351,05,88,30,,0,,,,,,.,.,..,.,J,1,,1,1,1,1,1,1.0,93,1,77.0,181,2,2006-04-02,0.05
06LA01768,06,X2584,82,00,e25,00000,98,1.0,1,86,98,4,7,y,N,040206,92,5,3,2,17.8,5,1,X3763,82,00,99,,0,,,,,,.,.,..,RN,J,1,,1,1,1,1,1,1.0,105,1,88.0,181,2,2006-04-02,0.0
06LA01769,06,S9377,10,11,38,R4560,11,8.0,8,07,07,1,0,y,M,040206,92,8,3,1,12.8,1,1,R6527,11,18,07,,0,,,,,,4,5,..,RMB,J,1,,1,1,2,1,1,1.0,75,1,57.0,180,1,2006-04-02,0.036
06LA01770,06,S9377,10,11,38,R4560,11,8.0,8,07,07,1,0,y,M,040206,92,8,3,2,11.8,1,1,R6528,11,18,07,,0,,,,,,4,5,..,RMB,J,2,,0,0,0,1,1,1.0,75,1,61.0,180,1,2006-04-02,0.036
06LA01771,06,H1303,05,88,04,H1112,05,2.0,2,30,30,2,0,n,M,040206,92,9,2,2,7.5,1,1,H2352,05,88,30,3,93,93,,8,,HAIRY,.,.,..,.,J,1,,1,1,3,1,0,0.0,0,,0.0,,,2006-04-02,0.052
06LA01772,06,H1303,05,88,04,H1112,05,2.0,2,30,30,2,0,n,M,040206,92,9,2,1,10.0,1,1,H2353,05,88,30,,0,,,,,,.,.,..,.,J,2,,0,0,0,1,1,1.0,75,1,60.0,180,1,2006-04-02,0.052
06LA01773,06,H1303,05,88,04,H1112,05,2.0,2,30,30,2,0,n,M,040206,92,9,2,2,11.1,1,1,H2354,05,88,30,,0,,,,,,.,.,..,.,J,3,,0,0,0,1,1,1.0,77,1,62.0,180,1,2006-04-02,0.052
06LA01774,06,H1633,05,82,e23,Z7844,81,1.0,1,30,97,4,0,y,X,040206,92,5,3,3,15.2,5,1,X3764,82,00,80,,0,,,,,BIG4HER,3,3,..,.,J,1,,1,1,1,1,1,1.0,102,1,86.0,181,2,2006-04-02,0.0
06LA01775,06,H1223,05,83,05,H1063,05,2.0,2,30,30,2,0,n,M,040206,92,9,3,2,9.2,1,1,H2355,05,88,30,,0,,,,,,.,.,..,.,J,1,,1,1,3,1,1,1.0,74,1,59.0,180,1,2006-04-02,0.064
06LA01776,06,H1223,05,83,05,H1063,05,2.0,2,30,30,2,0,n,M,040206,92,9,3,1,10.2,1,1,H2356,05,88,30,,0,,,,,,.,.,..,.,J,2,,0,0,0,1,1,1.0,77,1,59.0,180,1,2006-04-02,0.064
06LA01777,06,H1223,05,83,05,H1063,05,2.0,2,30,30,2,0,n,M,040206,92,9,3,1,8.0,1,1,,,88,30,1,92,44,,,,,.,.,..,.,J,3,,0,0,0,0,0,0.0,0,,0.0,,,2006-04-02,0.064
06LA01778,06,A9293,04,84, 1,K0000,64,4.0,4,30,06,2,2,y,X,040206,92,8,4,3,12.4,1,1,H2357,05,00,33,,0,,,,,,.,.,..,.,J,1,,1,1,2,1,1,1.0,88,1,68.0,180,1,2006-04-02,0.0
06LA01779,06,A9293,04,84, 1,K0000,64,4.0,4,30,06,2,2,y,X,040206,92,8,4,3,11.2,1,1,H2358,05,00,33,,0,,,,,,.,.,..,.,J,2,,0,0,0,1,1,1.0,85,1,67.0,180,1,2006-04-02,0.0
06LA01780,06,A8790,04,82, 1,K0000,64,5.0,5,30,06,2,2,y,X,040206,92,8,3,2,11.3,1,3,H2359,05,00,33,,0,,,,,,.,.,..,.,Y,1,,1,1,2,1,1,1.0,84,1,65.0,180,1,2006-04-02,0.0
06LA01781,06,A8790,04,82, 1,K0000,64,5.0,5,30,06,2,2,y,X,040206,92,8,3,2,11.0,1,1,H2360,05,00,33,,0,,,,,,.,.,..,.,Y,2,,0,0,0,1,1,1.0,76,1,62.0,180,1,2006-04-02,0.0
06LA01782,06,H1039,05,88,02,H1168,05,2.0,2,30,30,2,0,n,M,040206,92,8,3,1,10.2,1,1,H2361,05,88,30,,0,,,,,,.,.,..,.,Y,1,,1,1,2,1,1,1.0,81,1,62.0,180,1,2006-04-02,0.04
06LA01783,06,H1039,05,88,02,H1168,05,2.0,2,30,30,2,0,n,M,040206,92,8,3,1,10.0,1,3,H2362,05,88,30,,0,,,,,,.,.,..,.,Y,2,,0,0,0,1,1,1.0,83,1,68.0,180,1,2006-04-02,0.04
06LA01784,06,A8294,04,84, 1,K0000,64,5.0,5,30,06,2,2,y,X,040206,92,8,3,3,10.4,1,1,H2363,05,00,33,,0,,,,,,.,.,..,.,Y,1,,1,1,2,1,1,1.0,84,1,64.0,180,1,2006-04-02,0.0
06LA01785,06,A8294,04,84, 1,K0000,64,5.0,5,30,06,2,2,y,X,040206,92,8,3,2,11.4,1,1,H2364,05,00,33,,0,,,,,,.,.,..,.,Y,2,,0,0,0,1,1,1.0,79,1,67.0,180,1,2006-04-02,0.0
06LA01786,06,T8959,44,42,67,T8315,44,4.0,4,02,02,2,7,y,S,040206,92,5,1,2,12.0,1,1,T0864,45,48,02,,0,,,,,ENTROPION,.,.,..,SPG,Y,1,,1,1,1,1,1,1.0,79,1,67.0,181,S,2006-04-02,0.003
06LA01787,06,X2382,82,97,e24,Z9612,81,1.0,1,97,97,4,0,y,.,040206,92,5,2,2,12.6,6,1,X3765,82,97,97,,0,,,,URI.TX.EWE,,.,.,..,.,Y,1,,1,1,1,1,1,1.0,94,1,0.0,,B,2006-04-02,0.154
06LA01788,06,X0996,82,00,r.2,K0000,64,2.0,2,86,06,3,7,y,X,040206,92,7,2,2,7.4,1,1,X3766,82,00,00,6,92,67,,,,WEAK LAMB,.,.,..,BFE,Y,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-04-02,0.0
06LA01789,06,X0996,82,00,r.2,K0000,64,2.0,2,86,06,3,7,y,X,040206,92,7,2,2,9.4,1,1,,,00,00,1,92,44,,,,,.,.,..,BFE,Y,2,,0,0,0,0,0,0.0,0,,0.0,,,2006-04-02,0.0
06LA01790,06,H1562,05,82,e23,Z7844,81,1.0,1,30,97,4,0,y,X,040206,92,1,2,2,14.6,5,1,,,00,80,1,92,44,H2369,+,PNEU.TX.EWE,,.,.,..,.,Y,1,,1,1,1,0,0,0.5,0,,0.0,,,2006-04-02,0.0
06LA01791,06,T0176,45,ID,53,T9657,44,2.0,2,02,02,2,I,n,I,040206,92,5,3,1,17.5,1,1,T0865,45,ID,02,,0,,,,,BIG4HER,6,3,..,.,Y,1,,1,1,1,1,1,1.0,115,1,96.0,180,1,2006-04-02,0.076
06LA01792,06,H1393,05,88,e24,Z9612,81,1.0,1,30,97,4,0,y,X,040206,92,8,2,2,10.8,5,1,X3767,82,00,80,,0,,,,,,.,.,..,.,Y,1,,1,1,2,1,1,1.0,101,1,82.0,181,2,2006-04-02,0.0
06LA01793,06,H1393,05,88,e24,Z9612,81,1.0,1,30,97,4,0,y,X,040206,92,8,2,2,8.8,5,1,X3768,82,00,80,3,93,93,,8,,,.,.,..,.,Y,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-02,0.0
06LA01794,06,A7138,04,82, 2,K0000,64,6.0,6,30,06,2,2,y,X,040206,92,8,3,3,11.5,1,1,H2365,05,00,33,,0,,,,,SPLIT SCROTUM,.,.,..,.,Y,1,,1,1,2,1,1,1.0,70,1,0.0,,H,2006-04-02,0.0
06LA01795,06,A7138,04,82, 2,K0000,64,6.0,6,30,06,2,2,y,X,040206,92,8,3,3,12.6,1,1,H2366,05,00,33,,0,,,,,,.,.,..,.,Y,2,,0,0,0,1,1,1.0,82,1,0.0,,H,2006-04-02,0.0
06LA01796,06,H1080,05,83,05,H1063,05,2.0,2,30,30,2,0,n,M,040206,92,9,3,3,9.0,1,1,H2367,05,88,30,,0,,,,,,.,.,..,.,Y,1,,1,1,3,1,1,1.0,70,1,56.0,180,1,2006-04-02,0.057
06LA01797,06,H1080,05,83,05,H1063,05,2.0,2,30,30,2,0,n,M,040206,92,9,3,3,7.2,1,1,H2368,05,88,30,,0,,,,,,.,.,..,.,Y,2,,0,0,0,1,1,1.0,66,1,51.0,180,1,2006-04-02,0.057
06LA01798,06,H1080,05,83,05,H1063,05,2.0,2,30,30,2,0,n,M,040206,92,9,3,3,8.7,1,1,H2369,05,88,30,,0,,H1562,-,,,.,.,..,.,Y,3,,0,0,0,1,1,0.5,76,1,62.0,181,2,2006-04-02,0.057
06LA01799,06,S9634,10,10,33,R4344,11,8.0,8,42,07,1,0,y,M,040206,92,8,2,3,12.5,1,1,R6529,11,18,07,,0,,,,DEPRESSED,,.,.,..,RMB,Y,1,,1,1,2,1,1,1.0,72,1,61.0,180,1,2006-04-02,0.04
06LA01800,06,S9634,10,10,33,R4344,11,8.0,8,42,07,1,0,y,M,040206,92,8,2,3,12.3,1,1,R6530,11,18,07,3,93,93,,8,,WRINKLES,.,.,..,RMB,Y,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-04-02,0.04
06LA01801,06,H1517,05,88,e24,Z9612,81,1.0,1,30,97,4,0,y,X,040206,92,5,3,2,11.6,5,1,X3769,82,00,80,,0,,,,,PNEU.TX.,.,.,..,.,Y,1,,1,1,1,1,1,1.0,90,1,73.0,181,2,2006-04-02,0.0
06LA01802,06,R4789,11,18,36,R3176,11,2.0,2,07,07,1,0,y,M,040206,92,8,2,2,9.6,1,1,R6531,11,18,07,,0,,,,SUCK1SIDE,,.,.,..,RMB,Y,1,,1,1,2,1,1,1.0,88,1,67.0,180,1,2006-04-02,0.032
06LA01803,06,R4789,11,18,36,R3176,11,2.0,2,07,07,1,0,y,M,040206,92,8,2,3,14.0,1,1,R6532,11,18,07,6,119,01,,,PNEU.TX.EWE,,.,.,..,RMB,Y,2,,0,0,0,1,0,0.0,0,,0.0,,1,2006-04-02,0.032
06LA01804,06,R4397,11,18,36,R3176,11,2.0,2,07,07,1,0,y,M,040206,92,8,2,3,7.6,1,1,R6533,11,18,07,,0,,,,,HAIRY,.,.,..,RMB,Y,1,,1,1,2,1,1,1.0,66,1,45.0,180,1,2006-04-02,0.043
06LA01805,06,R4397,11,18,36,R3176,11,2.0,2,07,07,1,0,y,M,040206,92,8,2,3,8.3,1,1,R6534,11,18,07,,0,,,,,,.,.,..,RMB,Y,2,,0,0,0,1,1,1.0,67,1,52.0,180,1,2006-04-02,0.043
06LA01806,06,91125,09,88,03,H0471,05,7.0,7,30,30,2,0,n,M,040206,92,9,3,3,8.7,1,1,H2370,05,88,30,3,93,93,,8,,,.,.,..,.,Y,1,,1,1,3,1,0,0.0,0,,0.0,,,2006-04-02,0.063
06LA01807,06,91125,09,88,03,H0471,05,7.0,7,30,30,2,0,n,M,040206,92,9,3,2,10.5,1,1,H2371,05,88,30,,0,,,,,,.,.,..,.,Y,2,,0,0,0,1,1,1.0,65,1,57.0,180,1,2006-04-02,0.063
06LA01808,06,91125,09,88,03,H0471,05,7.0,7,30,30,2,0,n,M,040206,92,9,3,1,12.6,1,1,H2372,05,88,30,,0,,,,,,.,.,..,.,Y,3,,0,0,0,1,1,1.0,74,1,66.0,180,1,2006-04-02,0.063
06LA01809,06,A8226,04,84,e31,H1159,05,5.0,5,30,30,2,0,y,M,040206,92,8,3,3,7.8,1,1,H2373,05,88,30,,0,,,,,,.,.,..,.,Y,1,,1,1,2,1,1,1.0,70,1,56.0,180,1,2006-04-02,0.06
06LA01810,06,A8226,04,84,e31,H1159,05,5.0,5,30,30,2,0,y,M,040206,92,8,3,2,8.2,1,1,H2374,05,88,30,,0,,,,,,.,.,..,.,Y,2,,0,0,0,1,1,1.0,70,1,57.0,180,1,2006-04-02,0.06
06LA01811,06,A8386,04,84,e33,H1254,05,5.0,5,30,30,2,0,y,M,040206,92,8,4,2,11.8,1,1,H2375,05,88,30,,0,,,,SW.BAG,,.,.,..,.,Y,1,,1,1,2,1,1,1.0,75,1,60.0,180,1,2006-04-02,0.045
