UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,CODE,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CODE2,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
71LA00015,71,1,6519,1,24,240,5979,11,1,40,5,70,,1,07,,1,105,8,,0,4,,,31,,,1,1,11,6408,11,1,60,24,1,1, 7,1,2,10.0,10,,1,1,1971-04-15,07
71LA00016,71,1,6520,1,24,240,5979,11,1,40,5,70,,1,07,,1,105,8,,0,4,,,31,,,1,1,11,6408,11,0,53,24,1,1, 7,0,0,8.4,10,,1,2,1971-04-15,07
71LA00017,71,1,6503,1,24,240,6024,11,1,40,5,70,,1,07,,1,100,8,,0,3,,,32,350918,-,1,1,11,6408,11,1,80,24,1,1, 7,1,2,8.2,5,,1,1,1971-04-10,07
71LA00018,71,2,6504,1,24,240,6024,11,1,40,5,70,,1,07,,1,100,8,,0,3,,,32,,,1,1,11,6408,11,0,58,24,1,1, 7,0,0,6.6,10,,1,2,1971-04-10,07
71LA00019,71,1,6529,1,24,240,6071,11,1,39,5,70,,1,07,,1,108,8,,0,3,,,31,,,6,1,11,6408,11,1,61,24,1,1, 6,1,2,7.8,10,,1,1,1971-04-18,07
71LA00020,71,1,6530,1,24,240,6071,11,1,39,5,70,,1,07,,1,108,8,,0,3,,,31,,,6,1,11,6408,11,0,56,24,1,1, 6,0,0,8.8,10,,1,2,1971-04-18,07
71LA00021,71,1,6517,1,24,240,6088,11,1,51,5,70,,1,07,,1,105,5,,0,4,,,28,,,1,1,11,6408,11,1,68,24,1,1, 7,1,1,9.0,10,,1,1,1971-04-15,07
71LA00022,71,1,6498,1,24,240,6100,11,1,39,5,70,,1,07,,2,97,5,,0,4,,,30,,,6,1,11,6408,11,1,57,24,1,1, 6,1,1,9.8,10,,1,1,1971-04-07,07
71LA00023,71,1,,0,24,240,6103,11,1,40,5,70,,1,07,,1,93,1,,0,1,,1,33,,,,1,11,6408,11,1,0,24,1,0, 7,1,1,12.2,0,,1,1,1971-04-03,07
71LA00024,71,2,6495,1,24,240,6105,11,1,40,5,70,,1,07,,1,95,5,,0,3,,,29,,,6,1,11,6408,11,1,68,24,1,1, 6,1,1,9.0,10,,1,1,1971-04-05,07
71LA00025,71,2,,0,32,320,6110,11,1,32,5,70,,1,07,,1,104,1,,0,4,,1,26,651411,+,,1,11,6452,11,1,0,32,1,0, 6,1,1,8.8,5,,1,1,1971-04-14,07
71LA00026,71,1,6535,1,32,320,6122,11,1,31,5,70,,1,07,,1,110,8,,0,4,,,28,,,1,1,11,6452,11,1,63,32,1,1, 7,1,2,10.0,10,,1,1,1971-04-20,07
71LA00027,71,1,6536,1,32,320,6122,11,1,31,5,70,,1,07,,1,110,8,,0,4,,,28,,,1,1,11,6452,11,0,44,32,1,1, 7,0,0,8.0,10,,1,2,1971-04-20,07
71LA00028,71,1,5857,3,74,740,6159,11,1,,4,60,,1,07,,1,107,8,4,0,4,,,,,,1,1,18,3926,18,1,73,74,6,1,,1,2,10.2,10,,1,1,1971-04-17,07
71LA00029,71,1,5858,3,74,740,6159,11,1,,4,60,,1,07,,1,107,8,4,0,4,,,,,,1,1,18,3926,18,0,81,74,6,1,,0,0,13.4,10,,1,2,1971-04-17,07
71LA00030,71,1,5683,3,73,730,6167,11,1,,4,60,,1,07,,1,102,5,4,0,5,,,,,,1,1,18,3396,18,1,78,73,6,1,,1,1,8.8,10,,2,1,1971-04-12,07
71LA00031,71,1,5813,3,78,780,6171,11,1,,4,60,,1,07,,1,106,8,2,0,3,,,,,,1,1,18,3452,18,1,53,78,6,1,,1,2,10.2,10,,1,1,1971-04-16,07
71LA00032,71,1,5814,3,78,780,6171,11,1,,4,60,,1,07,,1,106,8,2,0,3,,,,,,1,1,18,3452,18,0,49,78,6,1,,0,0,8.4,10,,1,2,1971-04-16,07
71LA00033,71,1,5652,3,74,742,6173,11,1,,4,60,,1,07,,3,102,8,4,0,4,,,,,,1,1,18,4172,18,1,91,74,6,1,,1,2,11.0,10,,2,1,1971-04-12,07
71LA00034,71,1,5653,3,74,742,6173,11,1,,4,60,,1,07,,1,102,8,4,0,4,,,,,,1,1,18,4172,18,0,78,74,6,1,,0,0,9.6,10,,2,2,1971-04-12,07
71LA00035,71,1,5220,3,76,761,6180,11,1,,4,60,,1,07,,1,93,5,2,0,5,,,,,,1,1,18,3528,18,1,107,76,6,1,,1,1,13.4,10,,1,1,1971-04-03,07
71LA00036,71,1,5629,3,75,751,6181,11,1,,4,60,,1,07,,1,101,8,2,0,4,,,,,,1,1,18,4449,18,1,73,75,6,1,,1,2,9.6,10,,1,1,1971-04-11,07
71LA00037,71,2,5630,3,75,751,6181,11,1,,4,60,,1,07,,1,101,8,2,0,4,,,,,,1,1,18,4449,18,0,79,75,6,1,,0,0,9.8,10,,1,2,1971-04-11,07
71LA00038,71,2,6531,1,24,240,6185,11,1,32,4,60,,1,07,,1,109,5,,0,4,,,30,,,1,1,11,6408,11,1,77,24,1,1, 7,1,1,11.0,10,,1,1,1971-04-19,07
71LA00039,71,1,6057,3,76,760,6190,11,1,,4,60,,1,07,,1,110,8,4,0,4,,,,,,1,1,18,3516,18,1,59,76,6,1,,1,2,11.0,10,,1,1,1971-04-20,07
71LA00040,71,1,6058,3,76,760,6190,11,1,,4,60,,1,07,,1,110,8,4,0,4,,,,,,1,1,18,3516,18,0,73,76,6,1,,0,0,10.8,10,,1,2,1971-04-20,07
71LA00041,71,,,0,77,772,6196,11,1,,4,60,,,07,,,133,,2,0,,,,,,,,1,18,4742,18,1,0,77,6,0,,0,0,0.0,0,,2,1,1971-05-13,07
71LA00042,71,1,5945,3,75,750,6197,11,1,,4,60,,1,07,,1,108,8,2,147,3,,6,,,,,1,18,3406,18,1,0,75,6,1,,1,2,9.0,0,,1,1,1971-04-18,07
71LA00043,71,1,5946,3,75,750,6197,11,1,,4,60,,1,07,,1,108,8,2,0,3,,,,,&,,1,18,3406,18,0,63,75,6,1,,0,0,7.6,5,,1,2,1971-04-18,07
71LA00044,71,3,7970,9,00,000,6203,11,1,,4,60,,1,00,3,1,58,5,2,0,4,,,,,,1,1,90,0000,00,1,79,77,0,1,,1,1,11.0,10,,2,1,1971-02-27,07
71LA00045,71,1,6532,1,24,240,6204,11,1,31,4,60,,1,07,,1,109,8,,0,3,,,27,,,6,1,11,6408,11,1,65,24,1,1, 6,1,2,8.6,10,,1,1,1971-04-19,07
71LA00046,71,1,6533,1,24,240,6204,11,1,31,4,60,,1,07,,1,109,8,,116,3,,6,27,,,,1,11,6408,11,0,0,24,1,1, 6,0,0,7.2,0,,1,2,1971-04-19,07
71LA00047,71,2,5563,3,77,770,6243,11,1,,4,50,,1,07,,1,99,5,2,0,4,,,,,,1,1,18,3382,18,1,73,77,6,1,,1,1,13.8,10,,2,1,1971-04-09,07
71LA00048,71,1,5221,3,75,752,6244,11,1,,4,50,,1,07,,1,93,5,2,0,4,,,,,,1,1,18,3999,18,1,80,75,6,1,,1,1,10.2,10,,1,1,1971-04-03,07
71LA00049,71,1,6540,1,32,320,6247,11,1,46,4,50,,1,07,,1,112,5,,0,4,,,26,,,6,1,11,6452,11,1,54,32,1,1, 6,1,1,10.6,10,,1,1,1971-04-22,07
71LA00050,71,1,5980,3,78,782,6253,11,1,,4,50,,1,07,,1,109,5,4,0,4,,,,,,1,1,18,3789,18,1,79,78,6,1,,1,1,10.6,10,,2,1,1971-04-19,07
71LA00051,71,1,6538,1,24,240,6259,11,1,33,4,50,,3,07,,1,111,8,,0,5,,,27,,,1,1,11,6408,11,1,71,24,1,1, 7,1,2,12.0,10,,1,1,1971-04-21,07
71LA00052,71,1,6539,1,24,240,6259,11,1,33,4,50,,1,07,,1,111,8,,0,5,,,27,,,1,1,11,6408,11,0,58,24,1,1, 7,0,0,11.0,10,,1,2,1971-04-21,07
71LA00053,71,2,6534,1,32,320,6270,11,1,34,4,50,,1,07,,3,110,5,,112,4,,6,24,,,,1,11,6452,11,1,0,32,1,1, 7,1,1,10.2,0,,1,1,1971-04-20,07
71LA00054,71,,,0,77,772,6271,11,1,,4,50,,,07,1,,0,,2,0,,,,,,,,1,18,4742,18,1,0,77,6,0,,0,0,0.0,0,,1,1,,07
71LA00055,71,2,8073,9,00,772,6271,11,1,,4,50,,5,40,2,2,129,5,2,0,4,,,,,,3,1,90,0000,98,1,73,77,0,1,,1,1,13.6,10,,1,1,1971-05-09,07
71LA00056,71,2,6514,1,32,320,6273,11,1,32,4,50,,1,07,,3,104,5,,0,1,04,,36,611011,-,6,1,11,6452,11,1,66,32,1,1, 6,1,1,8.0,5,,1,1,1971-04-14,07
71LA00057,71,1,5408,3,77,771,6285,11,1,,4,50,,1,07,,1,97,5,2,0,4,,,,,,1,1,18,3491,18,1,86,77,6,1,,1,1,10.0,10,,1,1,1971-04-07,07
71LA00058,71,1,6217,3,74,741,6297,11,1,,4,50,,1,07,,1,115,8,2,0,4,,,,,,1,1,18,4234,18,1,67,74,6,1,,1,2,10.4,10,,2,1,1971-04-25,07
71LA00059,71,2,6218,3,74,741,6297,11,1,,4,50,,1,07,,1,115,8,2,0,4,,,,,,1,1,18,4234,18,0,58,74,6,1,,0,0,9.4,10,,2,2,1971-04-25,07
71LA00060,71,1,5216,3,73,731,6298,11,1,,4,50,,1,07,,1,93,8,4,116,4,,6,,,,,1,18,3402,18,1,0,73,6,1,,1,2,8.2,0,,2,1,1971-04-03,07
71LA00061,71,2,5217,3,73,731,6298,11,1,,4,50,,1,07,,1,93,8,4,0,4,,,,,,1,1,18,3402,18,0,69,73,6,1,,0,0,7.4,10,,2,2,1971-04-03,07
71LA00062,71,2,6500,1,32,320,6305,11,1,36,4,40,,1,07,,1,98,5,,106,4,,6,29,,,,1,11,6452,11,1,0,32,1,1, 6,1,1,9.0,0,,1,1,1971-04-08,07
71LA00063,71,1,6497,1,24,240,6314,11,1,37,4,40,,1,07,,1,96,5,,0,5,,,41,,,1,1,11,6408,11,1,96,24,1,1, 7,1,1,12.2,10,,1,1,1971-04-06,07
71LA00064,71,,,0,76,762,6319,11,1,,4,40,,,07,,,133,,1,0,,,,,,,,1,18,4970,18,1,0,76,6,0,,0,0,0.0,0,,2,1,1971-05-13,07
71LA00065,71,1,8009,9,97,090,6321,11,1,,4,40,,1,51,,1,100,8,,0,4,,,,,,,1,90,0004,95,1,84,77,8,1,,1,2,9.4,10,,2,1,1971-04-10,07
71LA00066,71,1,8010,9,97,090,6321,11,1,,4,40,,1,51,,1,100,8,,0,4,,,,,,,1,90,0004,95,0,79,77,8,1,,0,0,8.0,10,,2,2,1971-04-10,07
71LA00067,71,1,6537,1,24,240,6334,11,1,38,4,40,,1,07,,1,111,5,,0,4,,,34,,,6,1,11,6408,11,1,86,24,1,1, 6,1,1,13.6,10,,1,1,1971-04-21,07
71LA00068,71,1,5558,3,75,751,6337,11,1,,4,40,,1,07,,1,99,5,2,0,4,,,,,,1,1,18,4449,18,1,88,75,6,1,,1,1,12.6,10,,2,1,1971-04-09,07
71LA00069,71,1,5403,3,78,781,6345,11,1,,4,40,,1,07,,1,97,8,3,0,5,,,,,,1,1,18,3681,18,1,54,78,6,1,,1,2,10.0,10,,1,1,1971-04-07,07
71LA00070,71,1,5404,3,78,781,6345,11,1,,4,40,,1,07,,1,97,8,3,0,5,,,,,,1,1,18,3681,18,0,67,78,6,1,,0,0,8.4,10,,1,2,1971-04-07,07
71LA00071,71,1,5289,3,76,761,6346,11,1,,4,40,,1,07,,1,95,5,4,0,5,,,,,,1,1,18,3528,18,1,92,76,6,1,,1,1,13.2,10,,2,1,1971-04-05,07
71LA00072,71,,,0,77,770,6361,11,1,,4,40,,,07,,,139,,1,0,,,,,,,,1,18,3382,18,1,0,77,6,0,,0,0,0.0,0,,1,1,1971-05-19,07
71LA00073,71,2,8011,9,97,091,6363,11,1,,4,40,,2,51,,1,101,5,,0,3,,,,,,1,1,90,0005,95,1,83,76,8,1,,1,1,9.6,10,,1,1,1971-04-11,07
71LA00074,71,2,6131,3,75,750,6372,11,1,,4,40,,1,07,,1,111,8,4,0,4,,,,,,1,1,18,3406,18,1,61,75,6,1,,1,2,9.2,10,,2,1,1971-04-21,07
71LA00075,71,1,6132,3,75,750,6372,11,1,,4,40,,1,07,,1,111,8,4,0,4,,,,,,1,1,18,3406,18,0,69,75,6,1,,0,0,9.8,10,,2,2,1971-04-21,07
71LA00076,71,,,0,74,740,6373,11,1,,4,40,,,07,1,,0,,2,0,,,,,,,,1,18,3926,18,1,0,74,6,0,,0,0,0.0,0,,2,1,,07
71LA00077,71,2,8067,9,00,740,6373,11,1,,4,40,,5,40,2,1,128,5,2,0,3,,,,,,3,1,90,0000,98,1,74,74,0,1,,1,1,10.6,10,,2,1,1971-05-08,07
71LA00078,71,,,0,32,320,6383,11,1,38,3,30,,,07,,,127,,,0,,,,29,,,,1,11,6452,11,1,0,32,1,0, 6,0,0,0.0,0,,1,1,1971-05-07,07
71LA00079,71,,,0,32,320,6384,11,1,38,3,30,,,07,,,130,,,0,,,,29,,,,1,11,6452,11,1,0,32,1,0, 7,0,0,0.0,0,,1,1,1971-05-10,07
71LA00080,71,2,6499,1,32,320,6386,11,1,40,3,30,,2,07,,1,97,5,,0,3,,,30,,,6,1,11,6452,11,1,58,32,1,1, 6,1,1,9.2,10,,1,1,1971-04-07,07
71LA00081,71,1,,0,32,320,6391,11,1,38,3,30,,1,07,,1,120,1,,0,3,,1,29,303362,+,,1,11,6452,11,1,0,32,1,0, 7,1,1,9.6,5,,1,1,1971-04-30,07
71LA00082,71,1,5184,3,78,780,6395,11,1,,3,30,,1,07,,1,91,8,4,0,3,,,,,,1,1,18,3452,18,1,89,78,6,1,,1,2,6.8,10,,2,1,1971-04-01,07
71LA00083,71,2,5185,3,78,780,6395,11,1,,3,30,,1,07,,1,91,8,4,106,3,,6,,,,,1,18,3452,18,0,0,78,6,1,,0,0,6.6,0,,2,2,1971-04-01,07
71LA00084,71,2,5417,3,77,772,6398,11,1,,3,30,,1,07,,1,97,5,4,0,5,,,,,,1,1,18,4742,18,1,78,77,6,1,,1,1,11.0,10,,2,1,1971-04-07,07
71LA00085,71,2,6541,1,32,320,6401,11,1,37,3,30,,1,07,,1,113,5,,0,4,,,28,,,6,1,11,6452,11,1,62,32,1,1, 6,1,1,10.4,10,,1,1,1971-04-23,07
71LA00086,71,,,0,32,320,6406,11,1,46,3,30,,,07,1,,0,,,0,,,,30,,,,1,11,6452,11,1,0,32,1,0, 7,0,0,0.0,0,,1,1,,07
71LA00087,71,3,8090,9,00,320,6406,11,1,,3,30,,5,40,2,1,133,5,,0,3,,6,30,,,,1,90,0000,98,1,0,32,0,1, 7,1,1,14.6,0,,1,1,1971-05-13,07
71LA00088,71,2,6501,1,24,240,6411,11,1,46,2,20,,1,07,,1,99,5,,0,5,,,39,,,6,1,11,6408,11,1,73,24,1,1, 6,1,1,9.8,10,,1,1,1971-04-09,07
71LA00089,71,2,6527,1,32,320,6414,11,1,38,2,20,,1,07,,1,107,5,,111,4,,6,31,612818,+,,1,11,6452,11,1,0,32,1,1, 7,1,1,10.0,0,02,1,1,1971-04-17,07
71LA00090,71,1,6516,1,24,240,6417,11,1,43,2,20,,1,07,,2,105,5,,123,3,,6,30,,,,1,11,6408,11,1,0,24,1,1, 7,1,1,9.8,0,,1,1,1971-04-15,07
71LA00091,71,,,0,24,240,6419,11,1,46,2,20,,,07,,,127,,,0,,,,43,,,,1,11,6408,11,1,0,24,1,0, 6,0,0,0.0,0,,1,1,1971-05-07,07
71LA00092,71,,,0,32,320,6420,11,1,39,2,20,,,07,,,133,,,0,,,,31,,,,1,11,6452,11,1,0,32,1,0, 6,0,0,0.0,0,,1,1,1971-05-13,07
71LA00093,71,1,6528,1,32,320,6421,11,1,37,2,20,,1,07,,1,107,5,,110,2,,6,28,,,,1,11,6452,11,1,0,32,1,1, 7,1,1,9.2,0,,1,1,1971-04-17,07
71LA00094,71,2,6523,1,32,320,6422,11,1,37,2,20,,1,07,,1,106,5,,0,2,,,28,,,6,1,11,6452,11,1,59,32,1,1, 6,1,1,7.6,10,,1,1,1971-04-16,07
71LA00095,71,2,6510,1,24,240,6425,11,1,43,2,20,,1,07,,1,102,5,,0,3,,,34,,,1,1,11,6408,11,1,55,24,1,1, 7,1,1,7.0,10,,1,1,1971-04-12,07
71LA00096,71,2,6511,1,24,240,6427,11,1,48,2,20,,1,07,,1,104,5,,0,2,,,43,,,6,1,11,6408,11,1,57,24,1,1, 6,1,1,9.0,10,,1,1,1971-04-14,07
71LA00097,71,2,6509,1,24,240,6432,11,1,43,2,20,,1,07,,1,102,5,,0,2,,,33,,,1,1,11,6408,11,1,58,24,1,1, 7,1,1,9.0,10,,1,1,1971-04-12,07
71LA00098,71,,,0,32,320,6433,11,1,40,2,20,,,07,,,127,,,0,,,,30,,,,1,11,6452,11,1,0,32,1,0, 7,0,0,0.0,0,,1,1,1971-05-07,07
71LA00099,71,2,6496,1,32,320,6434,11,1,38,2,20,,1,07,,1,96,5,,0,3,,,29,,,6,1,11,6452,11,1,71,32,1,1, 6,1,1,9.4,10,,1,1,1971-04-06,07
71LA00100,71,1,6505,1,32,320,6435,11,1,38,2,20,,1,07,,1,101,5,,106,4,,6,29,,,,1,11,6452,11,1,0,32,1,1, 7,1,1,6.8,0,,1,1,1971-04-11,07
71LA00101,71,1,6522,1,24,240,6437,11,1,47,2,20,,1,07,,1,106,5,,0,5,,,41,,,6,1,11,6408,11,1,93,24,1,1, 6,1,1,12.2,10,,1,1,1971-04-16,07
71LA00102,71,2,6521,1,24,240,6438,11,1,47,2,20,,1,07,,1,106,5,,0,2,,,41,,,1,1,11,6408,11,1,60,24,1,1, 7,1,1,9.2,10,,1,1,1971-04-16,07
71LA00103,71,1,6515,1,24,240,6440,11,1,45,2,20,,1,07,,1,104,5,,0,4,,,37,,,6,1,11,6408,11,1,93,24,1,1, 6,1,1,13.0,10,,1,1,1971-04-14,07
71LA00104,71,1,6542,1,24,240,6444,11,1,48,2,20,,1,07,,1,113,5,,0,2,,,43,,,1,1,11,6408,11,1,69,24,1,1, 7,1,1,9.6,10,,1,1,1971-04-23,07
71LA00105,71,2,6526,1,24,240,6447,11,1,46,2,20,,1,07,,1,107,5,,0,3,,,39,,,6,1,11,6408,11,1,51,24,1,1, 6,1,1,7.6,10,,1,1,1971-04-17,07
71LA00106,71,2,9909,2,35,350,5210,14,1,34,5,-0,,1,07,,1,105,5,,106,0,16,6,24,,,,4,14,9818,14,1,0,35,1,1, 7,1,1,6.8,0,,1,1,1971-04-15,07
71LA00107,71,2,9889,2,35,350,5801,14,1,42,5,00,,1,07,,1,99,5,,112,3,,6,35,,,,4,14,9818,14,1,0,35,1,1, 6,1,1,7.6,0,,1,1,1971-04-09,07
71LA00108,71,2,,0,46,460,5992,14,1,29,5,00,,1,07,,1,101,7,,0,1,,1,26,,,,4,14,9808,14,0,0,46,1,0, 6,0,0,7.0,0,,1,2,1971-04-11,07
71LA00109,71,1,9893,2,46,460,5992,14,1,29,5,00,,1,07,,1,101,7,,0,1,,,26,,&,,4,14,9808,14,1,87,46,1,1, 6,1,2,7.6,5,,1,1,1971-04-11,07
71LA00110,71,,,0,35,350,6527,14,1,43,5,90,,,07,,,145,,,0,,,,38,,,,4,14,9818,14,0,0,35,1,0, 6,0,0,0.0,0,,1,1,1971-05-25,07
71LA00111,71,1,5215,3,78,782,6552,14,1,,5,80,,1,07,,1,93,5,,0,5,,,,,,1,4,18,3789,18,1,95,78,6,1,,1,1,10.0,10,,1,1,1971-04-03,07
71LA00112,71,1,5546,3,78,781,6559,14,1,,5,80,,1,07,,1,99,8,,0,1,,,,911961,-,2,4,18,3681,18,0,97,78,6,1,,0,0,10.4,5,,2,2,1971-04-09,07
71LA00113,71,2,5545,3,78,781,6559,14,1,,5,80,,1,07,,1,99,8,,0,1,04,,,,,1,4,18,3681,18,1,80,78,6,1,,1,2,8.2,10,,2,1,1971-04-09,07
71LA00114,71,,,0,78,780,6569,14,1,,5,80,,,07,,,60,,,0,,,,,,,,4,18,3452,18,0,0,78,6,0,,0,0,0.0,0,,1,1,1971-03-01,07
71LA00115,71,1,5424,3,78,782,6587,14,1,,5,80,,1,07,,1,97,5,,97,3,,6,,543018,+,,4,18,3789,18,1,0,78,6,1,,1,1,7.8,5,,2,1,1971-04-07,07
71LA00116,71,1,9910,2,46,460,6609,14,1,31,5,80,,1,07,,1,105,5,,0,4,,,28,,,6,4,14,9808,14,1,83,46,1,1, 6,1,1,13.2,10,,2,1,1971-04-15,07
71LA00117,71,1,5385,3,78,781,6632,14,1,,5,80,,1,07,,1,96,8,,0,4,,,,,,1,4,18,3681,18,1,77,78,6,1,,1,2,10.6,10,,1,1,1971-04-06,07
71LA00118,71,2,5386,3,78,781,6632,14,1,,5,80,,1,07,,5,96,8,,0,4,,,,,,1,4,18,3681,18,0,54,78,6,1,,0,0,9.0,10,,1,2,1971-04-06,07
71LA00119,71,1,5681,3,78,780,6658,14,1,,5,80,,1,07,,3,102,9,,0,4,,,,,,1,4,18,3452,18,1,69,78,6,1,,1,3,9.2,10,,2,1,1971-04-12,07
71LA00120,71,1,5682,3,78,780,6658,14,1,,5,80,,1,07,,1,102,9,,0,4,,,,,,1,4,18,3452,18,0,68,78,6,1,,0,0,8.8,10,,2,2,1971-04-12,07
71LA00121,71,2,,0,78,780,6658,14,1,,5,80,,1,07,,1,102,9,,0,4,,1,,,,,4,18,3452,18,0,0,78,6,0,,0,0,9.0,0,,2,3,1971-04-12,07
71LA00122,71,2,5970,3,75,752,6719,14,1,,5,80,,1,07,,1,109,5,,0,3,,,,,,1,4,18,3999,18,1,66,75,6,1,,1,1,10.8,10,,2,1,1971-04-19,07
71LA00123,71,2,5981,3,78,782,6728,14,1,,5,80,,1,07,,1,109,8,,0,3,,,,,,1,4,18,3789,18,1,63,78,6,1,,1,2,8.6,10,,1,1,1971-04-19,07
71LA00124,71,2,5982,3,78,782,6728,14,1,,5,80,,1,07,,1,109,8,,0,3,,,,,,1,4,18,3789,18,0,60,78,6,1,,0,0,8.8,10,,1,2,1971-04-19,07
71LA00125,71,1,5770,3,78,781,6739,14,1,,5,80,,1,07,,1,105,5,,0,3,,,,,,1,4,18,3681,18,1,82,78,6,1,,1,1,13.4,10,,2,1,1971-04-15,07
71LA00126,71,1,5862,3,74,742,6813,14,1,,5,80,,1,07,,1,107,5,,0,4,,,,,,1,4,18,4172,18,1,83,74,6,1,,1,1,14.0,10,,1,1,1971-04-17,07
71LA00127,71,2,5589,3,78,780,6831,14,1,,5,80,,1,07,,3,100,8,,0,3,,,,,,1,4,18,3452,18,1,70,78,6,1,,1,2,10.4,10,,1,1,1971-04-10,07
71LA00128,71,2,5590,3,78,780,6831,14,1,,5,80,,1,07,,1,100,8,,0,3,,,,,,1,4,18,3452,18,0,49,78,6,1,,0,0,8.8,10,,1,2,1971-04-10,07
71LA00129,71,1,6183,3,75,751,6856,14,1,,5,80,,1,07,,1,113,5,,0,3,,,,,,1,4,18,4449,18,1,86,75,6,1,,1,1,12.8,10,,1,1,1971-04-23,07
71LA00130,71,2,5754,3,78,782,7004,14,1,,5,80,,1,07,,1,104,5,,0,3,,,,,&,,4,18,3789,18,1,83,78,6,1,,1,1,9.2,5,,2,1,1971-04-14,07
71LA00131,71,1,5932,3,73,732,7049,14,1,,5,80,,1,07,,1,108,5,,0,4,,,,,,1,4,18,3844,18,1,81,73,6,1,,1,1,13.2,10,,2,1,1971-04-18,07
71LA00132,71,1,5919,3,78,781,7076,14,1,,5,80,,1,07,,1,108,8,,0,4,,,,,,1,4,18,3681,18,1,63,78,6,1,,1,2,11.2,10,,1,1,1971-04-18,07
71LA00133,71,1,5920,3,78,781,7076,14,1,,5,80,,1,07,,1,108,8,,0,4,,,,,,1,4,18,3681,18,0,81,78,6,1,,0,0,8.6,10,,1,2,1971-04-18,07
71LA00134,71,,,0,73,730,7102,14,1,,5,80,,,07,1,,0,,,0,,,,,,,,4,18,3396,18,1,0,73,6,0,,0,0,0.0,0,,1,1,,07
71LA00135,71,3,8085,9,00,730,7102,14,1,,5,80,,5,40,2,2,133,5,,0,5,,,,,,3,4,90,0000,98,1,83,73,0,1,,1,1,13.2,10,,1,1,1971-05-13,07
