UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
15LA00011,15,S0048,12,,e15,R9194,11,1.0,1,07,07,4,,Y,,030415,63,0,0,.,.,.,0.0,.,.,.,,,,0,63,27,,,NO.IMM.DATA,IMM.NO.DATA,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2015-03-04,0.05,,,,,
15LA00012,15,X8642,82,,BL,H8093,05,5.0,5,BL,BL,1,0,Y,.,030515,64,2,0,.,.,.,4.3,1,1,.,,,,0,64,27,,,.,IMM.EATEN,1,1,..,,J,1,,1,1,2,0,0,0.0,0,2015-03-05,0.0,,,,,
15LA00013,15,X8642,82,,BL,H8093,05,5.0,5,BL,BL,1,0,Y,.,030515,64,2,0,.,.,.,5.6,1,1,.,,,,0,64,27,,,.,IMM.EATEN,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2015-03-05,0.0,,,,,
15LA00014,15,Z1792,83,,10,Z1488,83,2.0,2,97,97,1,0,N,,030615,65,0,0,1,.,.,10.2,6,1,.,,,,0,65,27,,,.,IMM,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2015-03-06,0.024,,,,,
15LA00015,15,L0993,70,,7,L1175,70,2.0,2,PC,PC,1,,N,,030615,65,2,0,1,.,.,7.0,1,1,.,,,,0,65,27,,,LAMBS.ROTTEN,ROTTEN,1,1,..,OR,J,1,,1,1,2,0,0,0.0,0,2015-03-06,0.011,,,,,
15LA00016,15,L0993,70,,7,L1175,70,2.0,2,PC,PC,1,,N,,030615,65,2,0,1,.,.,0.0,.,.,.,,,,0,65,27,,,.,ROTTEN.NO.DATA,5,4,..,OR,J,2,,0,0,0,0,0,0.0,0,2015-03-06,0.011,,,,,
15LA00017,15,H7603,05,,13,H7424,05,3.0,3,30,30,1,0,N,,030715,66,0,0,.,.,.,4.1,1,1,.,,,,0,66,27,,,.,EATEN.NO.SEX,1,1,..,GRN,J,1,,1,1,1,0,0,0.0,0,2015-03-07,0.026,,,,,
15LA00018,15,Z1671,83,,BR3,Z0000,83,2.0,2,S3,97,5,,Y,,030715,66,0,0,1,.,.,3.1,5,1,.,,,,0,66,27,,,.,IMM,1,1,..,HMP,J,1,,1,1,1,0,0,0.0,0,2015-03-07,0.0,,,,,
15LA00019,15,Z1701,83,,BL,H8093,05,2.0,2,BL,BL,1,0,Y,,030915,68,2,0,1,.,.,8.2,9,1,.,,,,0,68,27,,,.,IMM,1,1,..,BLK,J,1,,1,1,2,0,0,0.0,0,2015-03-09,0.0,,,,,
15LA00020,15,Z1701,83,,BL,H8093,05,2.0,2,BL,BL,1,0,Y,,030915,68,2,0,2,.,.,7.6,1,1,.,,,,0,68,27,,,.,IMM,1,1,..,BLK,J,2,,0,0,0,0,0,0.0,0,2015-03-09,0.0,,,,,
15LA00021,15,R9464,11,,21,R9425,11,3.0,3,07,07,1,0,N,,030915,68,5,3,1,0,4,7.5,1,1,S0285,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,83,2015-03-09,0.079,37,120,1,,
15LA00022,15,L1613,70,,6,L0762,70,1.0,1,PC,PC,4,0,N,.,030915,68,0,0,.,.,.,0.0,.,.,.,,,,0,68,27,,,DEAD,CUT.OUT.NO.DATA,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2015-03-09,0.011,,,,,
15LA00023,15,Z0360,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,030915,68,9,0,1,.,.,0.0,.,.,.,,,,0,68,27,,,DEAD,CUT.OUT.NO.DATA,1,1,..,MP,J,1,,1,1,3,0,0,0.0,0,2015-03-09,0.0,,,,,
15LA00024,15,Z0360,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,030915,68,9,0,2,.,.,0.0,.,.,.,,,,0,68,27,,,.,CUT.OUT.NO.DATA,1,1,..,MP,J,2,,0,0,0,0,0,0.0,0,2015-03-09,0.0,,,,,
15LA00025,15,Z0360,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,030915,68,9,0,2,.,.,0.0,.,.,.,,,,0,68,27,,,.,CUT.OUT.NO.DATA,1,1,..,MP,J,3,,0,0,0,0,0,0.0,0,2015-03-09,0.0,,,,,
15LA00026,15,X7464,82,,11,Z1765,83,6.0,6,97,97,1,,N,,031115,70,9,3,2,R,2,10.2,6,1,Z2675,83,,97,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,101,2015-03-11,0.04,44,119,H,,
15LA00027,15,X7464,82,,11,Z1765,83,6.0,6,97,97,1,,N,,031115,70,9,3,1,0,2,6.9,6,1,.,,,,1,70,44,,,.,DOB,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2015-03-11,0.04,,,,,
15LA00028,15,X7464,82,,11,Z1765,83,6.0,6,97,97,1,,N,,031115,70,9,3,2,0,2,4.5,6,1,.,,,,1,70,44,,,.,DOB,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2015-03-11,0.04,,,,,
15LA00029,15,Z2259,83,,e10,Z1114,83,1.0,1,97,97,4,7,N,,031115,70,5,2,2,R,2,10.2,6,1,Z2676,83,,97,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,92,2015-03-11,0.02,48,119,H,,
15LA00030,15,Z0476,83,,BR1,Z0000,83,4.0,4,33,97,5,7,Y,.,031115,70,7,3,2,0,4,10.0,5,1,Z2677,83,,83,,,,,,CUT.R.TEAT,.,1,1,..,HMP,J,1,,1,1,2,1,1,1.0,106,2015-03-11,0.0,44,119,H,,
15LA00031,15,Z0476,83,,BR1,Z0000,83,4.0,4,33,97,5,7,Y,.,031115,70,7,3,2,0,2,7.8,5,1,.,,,,1,70,44,,,.,DAB,1,1,..,HMP,J,2,,0,0,0,0,0,0.0,0,2015-03-11,0.0,,,,,
15LA00032,15,H6848,05,,38,Z0000,83,4.0,4,30,97,1,0,Y,.,031115,70,8,2,2,0,2,13.9,5,1,Y2539,50,,80,,,,,,.,.,1,1,..,MPG,J,1,,1,1,2,1,1,1.0,84,2015-03-11,0.0,43,120,1,,
15LA00033,15,H6848,05,,38,Z0000,83,4.0,4,30,97,1,0,Y,.,031115,70,8,2,2,0,2,9.6,5,1,Y2541,50,,80,6,117,96,,,.,Y2540LostPneuTo,1,1,..,MPG,J,2,,0,0,0,1,0,,,2015-03-11,0.0,,,,,
15LA00034,15,L1521,70,,6,L0762,70,1.0,1,PC,PC,4,0,N,.,031115,70,4,1,1,0,2,6.5,5,1,.,,,,1,70,44,,,.,DAB,1,1,..,OR,J,1,,1,1,2,0,0,0.0,0,2015-03-11,0.003,,,,,
15LA00035,15,L1521,70,,6,L0762,70,1.0,1,PC,PC,4,0,N,.,031115,70,4,1,1,0,2,5.9,5,1,.,,,,1,70,44,,,.,DAB,1,1,..,OR,J,2,,0,0,0,0,0,0.0,0,2015-03-11,0.003,,,,,
15LA00036,15,S0024,12,,e15,R9194,11,1.0,1,07,07,4,0,Y,.,031115,70,0,0,2,0,2,4.5,1,1,.,,,,0,70,27,,,.,DAB,1,1,..,GRN,J,1,,1,1,1,0,0,0.0,0,2015-03-11,0.035,,,,,
15LA00037,15,H8057,05,,BL,H8093,05,2.0,2,BL,BL,1,,Y,,031115,70,8,2,3,0,2,9.9,9,1,Z2678,83,,BL,,,,,,.,50WHITE,1,1,..,,J,1,,1,1,2,1,1,1.0,74,2015-03-11,0.0,38,120,1,,
15LA00038,15,H8057,05,,BL,H8093,05,2.0,2,BL,BL,1,,Y,,031115,70,8,2,2,0,2,8.9,9,1,Z2679,83,,BL,,,,,,.,50WHITE,1,1,..,,J,2,,0,0,0,1,1,1.0,61,2015-03-11,0.0,35,120,1,,
15LA00039,15,H7848,05,,18,H8376,05,3.0,3,30,30,1,0,N,,031115,70,9,2,3,0,2,7.2,1,1,H8832,05,,30,3,71,93,,8,.,.,1,1,..,GRN,J,1,,1,1,3,1,0,0.0,0,2015-03-11,0.027,,,,,
15LA00040,15,H7848,05,,18,H8376,05,3.0,3,30,30,1,0,N,,031115,70,9,2,1,0,2,7.0,1,1,H8833,05,,30,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,86,2015-03-11,0.027,36,120,1,,
15LA00041,15,H7848,05,,18,H8376,05,3.0,3,30,30,1,0,N,,031115,70,9,2,1,0,4,7.0,1,1,H8834,05,,30,,,,,,.,.,1,1,..,GRN,J,3,,0,0,0,1,1,1.0,73,2015-03-11,0.027,39,120,1,,
15LA00042,15,H7516,05,,14,H7479,05,3.0,3,30,30,1,0,N,,031215,71,8,3,1,0,2,11.0,1,1,H8835,05,,30,,,,,,.,PINK,1,1,..,GRN,J,1,,1,1,2,1,1,1.0,85,2015-03-12,0.021,42,120,1,,
15LA00043,15,H7516,05,,14,H7479,05,3.0,3,30,30,1,0,N,,031215,71,8,3,1,0,2,10.8,1,1,H8836,05,,30,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,87,2015-03-12,0.021,43,120,1,,
15LA00044,15,L0602,70,,9,L1441,70,3.0,3,PC,PC,1,0,N,,031215,71,8,3,2,0,2,14.0,5,1,L1639,70,,PC,,,,,,.,20TAN H,1,1,..,OR,J,1,,1,1,2,1,1,1.0,86,2015-03-12,0.006,32,119,H,,
15LA00045,15,L0602,70,,9,L1441,70,3.0,3,PC,PC,1,0,N,,031215,71,8,3,2,R,2,10.0,1,1,L1640,70,,PC,,,,,,.,HAIRY,1,1,..,OR,J,2,,0,0,0,1,1,1.0,85,2015-03-12,0.006,41,119,H,,
15LA00046,15,H8410,05,,17,H8210,05,2.0,2,30,30,1,7,N,,031215,71,8,2,1,0,2,9.3,1,1,H8837,05,,30,,,,,,.,.,1,1,..,GRN,J,1,,1,1,2,1,1,1.0,73,2015-03-12,0.031,35,120,1,,
15LA00047,15,H8410,05,,17,H8210,05,2.0,2,30,30,1,7,N,,031215,71,8,2,2,0,2,9.5,1,1,H8838,05,,30,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,68,2015-03-12,0.031,33,120,1,,
15LA00048,15,X8814,82,,10,Z1488,83,5.0,5,97,97,1,0,N,.,031215,71,8,2,2,0,3,11.3,6,1,Z2680,83,,97,3,72,93,,8,LSIDEBLANK,.,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2015-03-12,0.02,,,,,
15LA00049,15,X8814,82,,10,Z1488,83,5.0,5,97,97,1,0,N,.,031215,71,8,2,1,0,2,14.0,6,1,Z2681,83,,97,,,,,,.,NICE LAMB,1,1,..,,J,2,,0,0,0,1,1,1.0,110,2015-03-12,0.02,54,119,H,,
15LA00050,15,H5994,05,,14,H7479,05,5.0,5,30,30,1,0,Y,.,031215,71,9,0,1,.,.,8.1,2,1,.,,,,1,71,44,,,TERM.C.S,DAB,C,S,..,,J,1,,1,1,3,0,0,0.0,0,2015-03-12,0.019,,,,,
15LA00051,15,H5994,05,,14,H7479,05,5.0,5,30,30,1,0,Y,.,031215,71,9,0,1,.,.,8.0,2,1,.,,,,1,71,44,,,.,DAB,C,S,..,,J,2,,0,0,0,0,0,0.0,0,2015-03-12,0.019,,,,,
15LA00052,15,H5994,05,,14,H7479,05,5.0,5,30,30,1,0,Y,.,031215,71,9,0,3,0,4,7.9,1,1,H8839,05,,30,3,72,93,,8,.,.,C,S,..,,J,3,,0,0,0,1,0,0.0,0,2015-03-12,0.019,,,,,
15LA00053,15,H5730,05,,18,H8376,05,5.0,5,30,30,1,0,N,.,031215,71,9,3,1,0,2,10.5,1,1,H8840,05,,30,,,,,,.,.,1,1,..,GRN,J,1,,1,1,3,1,1,1.0,108,2015-03-12,0.015,53,120,1,,
15LA00054,15,H5730,05,,18,H8376,05,5.0,5,30,30,1,0,N,.,031215,71,9,3,1,0,4,8.1,1,1,H8841,05,,30,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,83,2015-03-12,0.015,41,120,1,,
15LA00055,15,H5730,05,,18,H8376,05,5.0,5,30,30,1,0,N,.,031215,71,9,3,2,0,4,8.4,1,1,H8842,05,,30,3,72,93,,8,.,PINK,1,1,..,GRN,J,3,,0,0,0,1,0,0.0,0,2015-03-12,0.015,,,,,
15LA00056,15,Z0676,83,,37,Z0000,83,4.0,4,R3,CS,1,0,Y,.,031215,71,8,2,3,0,2,9.9,2,1,Y2542,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,72,2015-03-12,0.0,36,120,1,,
15LA00057,15,Z0676,83,,37,Z0000,83,4.0,4,R3,CS,1,0,Y,.,031215,71,8,2,2,0,2,10.0,5,1,Y2543,50,,00,,,,,,.,MissedAprlwt,1,1,..,MP,J,2,,0,0,0,1,1,1.0,77,2015-03-12,0.0,0,120,1,,
15LA00058,15,Z1042,83,,12,Z1788,83,3.0,3,97,97,1,0,N,,031215,71,8,3,1,0,2,14.3,6,1,Z2682,83,,97,,,,,,NO.METAL.TAGS,NICE LAMB,1,1,..,,J,1,,1,1,2,1,1,1.0,121,2015-03-12,0.034,55,119,H,,
15LA00059,15,Z1042,83,,12,Z1788,83,3.0,3,97,97,1,0,N,,031215,71,8,3,3,0,2,12.7,6,1,Z2683,83,,97,6,75,48,,,.,DownQuitNursing,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2015-03-12,0.034,,,,,
15LA00060,15,H7133,05,,40,K0000,64,4.0,4,30,06,1,0,Y,.,031315,72,9,2,3,0,2,6.6,1,1,Y2544,50,,33,,,,,,RASPY.LUNGS,.,1,1,..,MP,J,1,,1,1,3,1,1,1.0,51,2015-03-13,0.0,24,120,1,,
15LA00061,15,H7133,05,,40,K0000,64,4.0,4,30,06,1,0,Y,.,031315,72,9,2,3,0,2,6.8,1,1,Y2545,50,,33,6,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,25,2015-03-13,0.0,35,120,1,,
15LA00062,15,H7133,05,,40,K0000,64,4.0,4,30,06,1,0,Y,.,031315,72,9,2,3,L,2,5.5,1,1,Y2546,50,,33,6,103,23,,,.,Euth.Down,1,1,..,MP,J,3,,0,0,0,1,0,0.0,0,2015-03-13,0.0,,,,,
15LA00063,15,H6432,05,,17,H8210,05,5.0,5,30,30,1,0,Y,.,031315,72,9,0,3,0,2,4.1,1,1,H8843,05,,30,3,72,93,,8,EUTH.BAD.SHAPE,WEAK LAMB,1,1,..,GRN,J,1,,1,1,3,1,0,0.0,0,2015-03-13,0.032,,,,,
15LA00064,15,H6432,05,,17,H8210,05,5.0,5,30,30,1,0,Y,.,031315,72,9,0,2,0,2,4.5,1,1,H8844,05,,30,3,72,93,,8,.,WEAK LAMB,1,1,..,GRN,J,2,,0,0,0,1,0,0.0,0,2015-03-13,0.032,,,,,
15LA00065,15,H6432,05,,17,H8210,05,5.0,5,30,30,1,0,Y,.,031315,72,9,0,1,.,.,4.6,1,1,.,,,,0,72,27,,,.,DAB,1,1,..,GRN,J,3,,0,0,0,0,0,0.0,0,2015-03-13,0.032,,,,,
15LA00066,15,H7946,05,,17,H8210,05,2.0,2,30,30,1,,N,,031315,72,3,2,3,0,2,6.6,1,1,H8845,05,,30,3,72,93,,8,.,.,1,1,..,GRN,J,1,,1,1,4,1,0,0.0,0,2015-03-13,0.025,,,,,
15LA00067,15,H7946,05,,17,H8210,05,2.0,2,30,30,1,,N,,031315,72,3,2,1,L,2,8.0,1,1,H8846,05,,30,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,52,2015-03-13,0.025,27,120,1,,
15LA00068,15,H7946,05,,17,H8210,05,2.0,2,30,30,1,,N,,031315,72,3,2,2,0,2,7.0,1,1,H8847,05,,30,3,114,93,,,.,Dam mastitis,1,1,..,GRN,J,3,,0,0,0,1,0,,,2015-03-13,0.025,,,,,
15LA00069,15,H7946,05,,17,H8210,05,2.0,2,30,30,1,,N,,031315,72,3,2,2,0,2,6.4,1,1,H8848,05,,30,3,72,93,,8,.,.,1,1,..,GRN,J,4,,0,0,0,1,0,0.0,0,2015-03-13,0.025,,,,,
15LA00070,15,H8302,05,,18,H8376,05,2.0,2,30,30,1,0,Y,,031315,72,8,3,1,0,3,11.2,1,1,H8849,05,,30,,,,,,.,1ST.NICE.LEFT,8,3,..,,J,1,,1,1,2,1,1,1.0,76,2015-03-13,0.03,38,120,1,,
15LA00071,15,H8302,05,,18,H8376,05,2.0,2,30,30,1,0,Y,,031315,72,8,3,2,0,4,11.5,1,1,H8850,05,,30,,,,,,.,2ND,5,3,..,,J,2,,0,0,0,1,1,1.0,75,2015-03-13,0.03,38,120,1,,
15LA00072,15,H8209,05,,16,H8061,05,2.0,2,30,30,1,,N,,031315,72,9,2,1,0,2,8.2,1,1,H8851,05,,30,,,,,,.,1ST,1,1,..,GRN,J,1,,1,1,3,1,1,1.0,82,2015-03-13,0.032,40,120,1,,
15LA00073,15,H8209,05,,16,H8061,05,2.0,2,30,30,1,,N,,031315,72,9,2,1,0,2,6.7,1,1,H8852,05,,30,,,,,,.,2ND,5,2,..,GRN,J,2,,0,0,0,1,1,1.0,63,2015-03-13,0.032,29,120,1,,
15LA00074,15,H8209,05,,16,H8061,05,2.0,2,30,30,1,,N,,031315,72,9,2,3,0,2,5.6,1,1,H8853,05,,30,3,72,93,,8,.,3RD,1,1,..,GRN,J,3,,0,0,0,1,0,0.0,0,2015-03-13,0.032,,,,,
15LA00075,15,Z0446,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,031315,72,9,2,3,0,4,9.0,5,1,Y2547,50,,00,6,84,66,,,.,Hypotherm.Starv,1,1,..,MP,J,1,,1,1,3,1,0,0.0,0,2015-03-13,0.0,,,,,
15LA00076,15,Z0446,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,031315,72,9,2,2,0,4,9.6,5,1,Y2548,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,68,2015-03-13,0.0,26,120,1,,
15LA00077,15,Z0446,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,031315,72,9,2,3,0,3,9.4,5,1,Y2549,50,,00,,,,,,.,.,1,1,..,MP,J,3,,0,0,0,1,1,1.0,66,2015-03-13,0.0,29,120,1,,
15LA00078,15,H8468,05,,e13,H8137,05,1.0,1,30,30,4,,Y,,031315,72,8,2,3,0,2,9.1,1,1,H8854,05,,30,,,,,,.,PINK,1,1,..,,J,1,,1,1,2,1,1,1.0,46,2015-03-13,0.018,22,120,1,,
15LA00079,15,H8468,05,,e13,H8137,05,1.0,1,30,30,4,,Y,,031315,72,8,2,3,0,4,7.1,1,1,H8855,05,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,58,2015-03-13,0.018,26,120,1,,
15LA00080,15,Z0590,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,031315,72,8,2,3,0,2,12.3,5,1,Y2550,50,,00,,,,,,LSIDEBLOODY,1ST,8,3,..,MP,J,1,,1,1,2,1,1,1.0,95,2015-03-13,0.0,45,120,1,,
15LA00081,15,Z0590,83,,38,Z0000,83,4.0,4,R3,97,1,0,Y,.,031315,72,8,2,2,0,2,13.1,5,1,Y2551,50,,00,,,,,,.,2ND,1,1,..,MP,J,2,,0,0,0,1,1,1.0,84,2015-03-13,0.0,36,120,1,,
15LA00082,15,H8218,05,,16,H8061,05,2.0,2,30,30,1,0,Y,,031315,72,8,3,3,0,2,10.5,1,1,H8856,05,,30,3,114,93,,,.,NICEDamMastitis,1,1,..,,J,1,,1,1,2,1,0,,,2015-03-13,0.032,,,,,
15LA00083,15,H8218,05,,16,H8061,05,2.0,2,30,30,1,0,Y,,031315,72,8,3,2,0,2,10.1,2,1,H8857,05,,30,,,,,,.,BR.EAR.TIPS,1,1,..,,J,2,,0,0,0,1,1,1.0,50,2015-03-13,0.032,27,120,1,,
15LA00084,15,Z0707,83,,39,Z0000,83,4.0,4,R3,SC,1,0,Y,.,031315,72,8,3,3,0,4,13.3,2,1,Y2552,50,,00,,,,,,WARTS,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,72,2015-03-13,0.0,37,120,1,,
15LA00085,15,Z0707,83,,39,Z0000,83,4.0,4,R3,SC,1,0,Y,.,031315,72,8,3,2,0,4,12.4,2,1,Y2553,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,83,2015-03-13,0.0,36,120,1,,
15LA00086,15,R9758,11,,19,R8760,11,2.0,2,07,07,1,,N,,031315,72,8,1,2,0,2,7.7,2,1,S0286,12,,07,,,,,,ENOUGH.FOR.ONE,BL.ON.NOSE,1,1,..,,J,1,,1,1,2,1,1,1.0,84,2015-03-13,0.013,42,120,1,,
15LA00087,15,R9758,11,,19,R8760,11,2.0,2,07,07,1,,N,,031315,72,8,1,3,0,2,9.9,1,1,S0287,12,,07,3,73,93,,8,.,.,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2015-03-13,0.013,,,,,
15LA00088,15,Z0700,83,,37,Z0000,83,4.0,4,R3,CS,1,0,Y,.,031315,72,8,2,3,0,2,10.4,5,1,Y2554,50,,00,,,,,,RSMORE,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,76,2015-03-13,0.0,42,120,1,,
15LA00089,15,Z0700,83,,37,Z0000,83,4.0,4,R3,CS,1,0,Y,.,031315,72,8,2,3,0,2,14.2,5,1,Y2555,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,88,2015-03-13,0.0,45,120,1,,
15LA00090,15,Z0296,83,,BL,H8093,05,4.0,4,BL,BL,1,7,Y,.,031315,72,8,3,2,0,4,13.2,9,1,Z2684,83,,BL,,,,,,LSMORE,.,1,1,..,BRT,J,1,,1,1,2,1,1,1.0,87,2015-03-13,0.0,48,120,1,,
15LA00091,15,Z0296,83,,BL,H8093,05,4.0,4,BL,BL,1,7,Y,.,031315,72,8,3,3,0,2,14.6,9,1,Z2685,83,,BL,,,,,,.,.,1,1,..,BRT,J,2,,0,0,0,1,1,1.0,77,2015-03-13,0.0,31,120,1,,
15LA00092,15,L0448,70,,9,L1441,70,4.0,4,PC,PC,1,0,N,.,031315,72,8,3,2,0,4,13.4,2,1,L1641,70,,PC,,,,,,.,05BRN,1,1,..,OR,J,1,,1,1,2,1,1,1.0,103,2015-03-13,0.014,46,119,H,,
15LA00093,15,L0448,70,,9,L1441,70,4.0,4,PC,PC,1,0,N,.,031315,72,8,3,2,0,2,13.5,5,1,L1642,70,,PC,,,,,,.,85.LT.TAN,1,1,..,OR,J,2,,0,0,0,1,1,1.0,109,2015-03-13,0.014,54,119,H,,
15LA00094,15,T5533,45,,e23,T5017,45,1.0,1,02,02,4,0,N,,031315,72,0,0,.,.,.,0.0,.,.,.,,,,0,72,27,,,STINKS.NOIMMDAT,IMM.NO.DATA,1,1,..,GRN,J,1,,1,1,1,0,0,0.0,0,2015-03-13,0.042,,,,,
15LA00095,15,L0601,70,,7,L1175,70,3.0,3,PC,PC,1,0,N,,031315,72,8,2,1,0,4,10.0,2,1,L1643,70,,PC,,,,,,LSDHDNOMILK,<05BRN,1,1,..,OR,J,1,,1,1,2,1,1,1.0,72,2015-03-13,0.018,23,119,H,,
15LA00096,15,L0601,70,,7,L1175,70,3.0,3,PC,PC,1,0,N,,031315,72,8,2,2,L,3,8.1,2,1,L1644,70,,PC,3,73,93,,8,.,<05BRN,1,1,..,OR,J,2,,0,0,0,1,0,0.0,0,2015-03-13,0.018,,,,,
15LA00097,15,H7467,05,,17,H8210,05,3.0,3,30,30,1,0,N,,031415,73,9,3,2,0,2,8.3,1,1,H8858,05,,30,,,,,,WARTS,.,1,1,..,,J,1,,1,1,3,1,1,1.0,66,2015-03-14,0.03,26,120,1,,
15LA00098,15,H7467,05,,17,H8210,05,3.0,3,30,30,1,0,N,,031415,73,9,3,1,0,2,9.4,1,1,H8859,05,,30,,,,,,.,NICE LAMB,1,1,..,,J,2,,0,0,0,1,1,1.0,83,2015-03-14,0.03,36,120,1,,
