UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,TRT2,FONO,FOPU,TRT3,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT4,CDNO,YR
81LA01362,1981-04-10,2,M1052,94,1,14,001,S0004,19,07,,1,,50,,1,51,,1,100,5,,0,1,02,,01,,,,X4737,95,1,71,18,8,1,,1,1,090,10,,,1,81
81LA01363,,,,19,1,13,131,S0007,19,07,,,,50,,,07,,,0,,,0,,,,,,,,S2663,19,1,0,13,6,0,,0,0,,0,,,1,81
81LA01364,1981-03-26,1,,19,1,13,132,S0010,19,07,,,,50,,1,07,,1,85,1,,85,2,21,1,,,,,S2983,19,1,0,13,6,0,44,1,1,099,0,,,1,81
81LA01365,1981-04-06,1,M0743,94,1,31,705,S0021,19,07,,1,,50,,1,31,,1,96,8,,0,3,,,,,,,P7597,01,1,69,11,4,1,,1,2,085,10,,,1,81
81LA01366,1981-04-06,1,M0744,94,,31,705,S0021,19,07,,1,,50,,1,31,,1,96,8,,0,3,,,,,,,P7597,01,0,52,11,4,1,,0,0,083,10,,,2,81
81LA01367,1981-04-03,1,S3462,19,1,12,801,S0028,19,07,,1,,50,,1,07,,1,93,5,,0,4,,,,,,,S2017,19,1,79,12,3,1,,1,1,115,10,,,1,81
81LA01368,1981-03-29,2,S3317,19,1,10,102,S0031,19,07,,1,,50,,1,07,,1,88,5,,0,2,04,,,,,,S2502,19,1,75,10,2,1,,1,1,129,10,,,1,81
81LA01369,,,,19,1,13,133,S0041,19,07,,,,50,,,07,,,0,,,0,,,,,,,,S2872,19,0,0,13,6,0,,0,0,,0,,,1,81
81LA01370,1981-04-08,2,S3702,19,1,12,811,S0043,19,07,,1,,50,,1,07,,1,98,8,,0,4,10,,,,,,S2029,19,1,75,12,3,1,,1,2,094,10,,,1,81
81LA01371,1981-04-08,2,S3703,19,,12,811,S0043,19,07,,1,,50,,1,07,,1,98,8,,0,4,,,,752193,-,,S2029,19,0,64,12,3,1,,0,0,100,5,,,2,81
81LA01372,1981-04-07,2,S3678,19,1,10,101,S0049,19,07,,1,,50,,1,07,,1,97,8,,0,4,10,,,,,,S2245,19,1,74,10,2,1,,1,2,085,10,,,1,81
81LA01373,1981-04-07,2,S3679,19,,10,101,S0049,19,07,,1,,50,,1,07,,1,97,8,,0,4,,,,,,,S2245,19,0,57,10,2,1,,0,0,092,10,,,2,81
81LA01374,1981-04-10,2,S3793,19,1,13,134,S0053,19,07,,1,,50,,1,07,,1,100,8,,0,4,09,,,,,,S2620,19,1,65,13,6,1,,1,2,099,10,,,1,81
81LA01375,1981-04-10,2,S3794,19,,13,134,S0053,19,07,,1,,50,,1,07,,1,100,8,,0,4,,,,,,,S2620,19,0,66,13,6,1,,0,0,086,10,,,2,81
81LA01376,1981-04-04,2,S3547,19,1,10,103,S0055,19,07,,1,,50,,1,07,,1,94,5,,0,4,,,,,,,S2482,19,1,76,10,2,1,,1,1,106,10,,,1,81
81LA01377,,,,94,1,14,002,S0074,19,07,,,,50,,,51,,,0,,,0,,,,,,,,X4878,95,0,0,18,8,0,,0,0,,0,,,1,81
81LA01378,,,,79,1,,,S0078,19,07,,,,50,,,10,,,0,,,0,,,,,,,,00000,97,0,0,07,9,0,,0,0,,0,,,1,81
81LA01379,,,,94,1,14,003,S0079,19,07,,,,50,,,51,,,0,,,0,,,,,,,,X4882,95,0,0,18,8,0,,0,0,,0,,,1,81
81LA01380,1981-03-29,3,X6773,79,1,,,S0095,19,07,,1,,50,,5,10,,1,88,9,,0,4,07,,,,,,00000,97,1,70,07,9,1,,1,3,130,10,,,1,81
81LA01381,1981-03-29,2,X6774,79,,,,S0095,19,07,,1,,50,,5,10,,1,88,9,,0,4,,,,,,,00000,97,0,55,07,9,1,,0,0,104,10,,,2,81
81LA01382,1981-03-29,2,,79,,,,S0095,19,07,,,,50,,5,10,,1,88,9,,88,4,,1,,,,,00000,97,0,0,07,9,0,44,0,0,056,0,,,3,81
81LA01383,1981-04-02,1,S3408,19,1,13,131,S0098,19,07,,1,,50,,1,07,,1,92,9,,0,3,,,,,,,S2663,19,1,60,13,6,1,,1,3,087,10,,,1,81
81LA01384,1981-04-02,2,S3409,19,,13,131,S0098,19,07,,1,,50,,1,07,,1,92,9,,0,3,,,,,,,S2663,19,0,55,13,6,1,,0,0,089,10,,,2,81
81LA01385,1981-04-02,1,S3410,19,,13,131,S0098,19,07,,1,,50,,1,07,,1,92,9,,0,3,,,,939001,-,,S2663,19,0,78,13,6,1,,0,0,075,5,,,3,81
81LA01386,1981-04-03,1,S3469,19,1,10,104,S0100,19,07,,1,,50,,1,07,,1,93,8,,0,4,10,,,,,,S2148,19,1,68,10,2,1,,1,2,106,10,,,1,81
81LA01387,1981-04-03,2,S3470,19,,10,104,S0100,19,07,,1,,50,,1,07,,1,93,8,,0,4,,,,,,,S2148,19,0,58,10,2,1,,0,0,089,10,,,2,81
81LA01388,1981-04-15,2,S3932,19,1,13,132,S0110,19,07,,1,,50,,1,07,,1,105,8,,0,3,,,,,,,S2983,19,1,59,13,6,1,,1,2,097,10,,,1,81
81LA01389,1981-04-15,1,S3933,19,,13,132,S0110,19,07,,1,,50,,1,07,,1,105,8,,0,3,,,,,,,S2983,19,0,56,13,6,1,,0,0,098,10,,,2,81
81LA01390,1981-04-04,1,M0664,94,1,31,705,S0114,19,07,,1,,50,,1,31,,1,94,8,,0,2,,,,,,,P7597,01,1,50,12,4,1,,1,2,102,10,,,1,81
81LA01391,1981-04-04,1,M0665,94,,31,705,S0114,19,07,,1,,50,,1,31,,1,94,8,,0,2,,,,,,,P7597,01,0,71,12,4,1,,0,0,108,10,,,2,81
81LA01392,,,,79,1,,,S0116,19,07,,,,50,,,10,,,0,,,0,,,,,,,,00000,97,0,0,07,9,0,,0,0,,0,,,1,81
81LA01393,1981-04-05,2,S3620,19,1,12,821,S0118,19,07,,1,,50,,1,07,,1,95,5,,0,3,,,,,,,S2088,19,1,75,12,3,1,,1,1,141,10,,,1,81
81LA01394,1981-04-04,2,S3514,19,1,13,134,S0122,19,07,,1,,50,,1,07,,1,94,5,,0,3,,,,703279,+,,S2620,19,1,48,13,6,1,,1,1,101,15,28,,1,81
81LA01395,1981-04-30,3,X7372,79,1,,,S0134,19,07,,1,,50,,5,10,,1,120,5,,0,3,,,,,,,00000,97,1,92,07,9,1,,1,1,141,10,,,1,81
81LA01396,,,,19,1,12,821,S0148,19,07,,,,50,,,07,3,,0,,,0,,,,,,,,S2088,19,1,0,18,3,0,,0,0,,0,,,1,81
81LA01397,1981-04-05,2,S3594,19,1,13,133,S0150,19,07,,1,,50,,1,07,,1,95,7,,0,4,,,,,,,S2872,19,1,85,13,6,1,,1,2,103,10,,,1,81
81LA01398,1981-04-05,2,,19,,13,133,S0150,19,07,,,,50,,1,07,,1,95,7,,95,4,,1,,,,,S2872,19,0,0,13,6,0,44,0,0,098,0,,,2,81
81LA01399,1981-04-03,1,S3475,19,1,13,131,S0151,19,07,,1,,50,,1,07,,1,93,8,,0,4,,,,,,,S2663,19,1,66,13,6,1,,1,2,113,10,,,1,81
81LA01400,1981-04-03,1,S3476,19,,13,131,S0151,19,07,,1,,50,,1,07,,1,93,8,,0,4,,,,,,,S2663,19,0,66,13,6,1,,0,0,092,10,,,2,81
81LA01401,,,,19,1,10,101,S0156,19,07,,,,50,,,07,1,,0,,,0,,,,,,,,S2245,19,1,0,10,2,0,,0,0,,0,,,1,81
81LA01402,1981-03-26,2,X6665,79,1,00,101,S0156,19,07,,1,,50,,1,00,3,4,85,8,,0,3,,,,,,,00000,00,1,40,10,0,1,,1,2,076,10,,,1,81
81LA01403,1981-03-26,2,X6666,79,,00,101,S0156,19,07,,1,,50,,1,00,3,1,85,8,,0,3,,,,,,,00000,00,0,57,10,0,1,,0,0,097,10,,,2,81
81LA01404,,,,79,1,,,S0174,19,07,,,,50,,,10,,,0,,,0,,,,,,,,00000,97,1,0,07,9,0,,0,0,,0,,,1,81
81LA01405,1981-04-02,1,S3438,19,1,13,132,S0178,19,07,,1,,50,,1,07,,1,92,8,,0,3,,,,,,,S2983,19,1,67,13,6,1,,1,2,100,10,,,1,81
81LA01406,1981-04-02,1,S3439,19,,13,132,S0178,19,07,,1,,50,,1,07,,1,92,8,,0,3,,,,,,,S2983,19,0,67,13,6,1,,0,0,112,10,,,2,81
81LA01407,1981-04-04,2,S3548,19,1,12,831,S0184,19,07,,1,,50,,1,07,,1,94,5,,0,4,,,,165202,+,,S2010,19,1,52,12,3,1,,1,1,062,15,,,1,81
81LA01408,,,,19,1,12,841,S0193,19,07,,,,50,,,07,1,,0,,,0,,,,,,,,S2597,19,1,0,12,3,0,,0,0,,0,,,1,81
81LA01409,1981-05-01,2,X7378,79,1,00,841,S0193,19,07,,1,,50,,5,10,2,1,121,5,,0,3,,,,,,,00000,97,1,93,12,0,1,,1,1,146,10,,,1,81
81LA01410,1981-04-13,1,S3869,19,1,11,111,S0195,19,07,,1,,50,,1,07,,1,103,8,,0,3,,,,,,,S2957,19,1,83,11,6,1,,1,2,108,10,,,1,81
81LA01411,1981-04-13,1,S3870,19,,11,111,S0195,19,07,,1,,50,,1,07,,1,103,8,,0,3,,,,,,,S2957,19,0,79,11,6,1,,0,0,121,10,,,2,81
81LA01412,1981-04-17,2,M1732,94,1,14,005,S0223,19,07,,1,,50,,1,51,,1,107,8,,0,3,,,15,,,,X4881,95,1,64,18,8,1,,1,2,088,10,,,1,81
81LA01413,1981-04-17,2,M1733,94,,14,005,S0223,19,07,,1,,50,,1,51,,1,107,8,,0,3,,,15,,,,X4881,95,0,67,18,8,1,,0,0,095,10,,,2,81
81LA01414,1981-03-30,2,X6820,79,1,,,S0229,19,07,,1,,50,,5,10,,1,89,8,,0,3,,,,,,,00000,97,1,64,07,9,1,,1,2,113,10,,,1,81
81LA01415,1981-03-30,2,X6821,79,,,,S0229,19,07,,1,,50,,5,10,,2,89,8,,0,3,,,,,,,00000,97,0,77,07,9,1,,0,0,110,10,,,2,81
81LA01416,1981-04-19,2,S3974,19,1,11,112,S0230,19,07,,1,,50,,1,07,,1,109,5,,0,3,,,,,,,S3197,19,1,77,11,6,1,,1,1,126,10,,,1,81
81LA01417,,,,19,1,13,133,S0239,19,07,,,,50,,,07,1,,0,,,0,,,,,,,,S2872,19,1,0,13,6,0,,0,0,,0,,,1,81
81LA01418,1981-05-15,2,,79,1,00,133,S0239,19,07,,,,50,,5,10,2,1,135,1,,135,2,,1,,,,,00000,97,1,0,13,0,0,44,1,1,106,0,,,1,81
81LA01419,1981-03-29,3,X6776,79,1,,,S0245,19,07,,,,50,,5,10,,2,88,7,,195,3,,6,,673179,+,,00000,97,1,0,07,9,1,01,1,2,057,5,,,1,81
81LA01420,1981-03-29,3,,79,,,,S0245,19,07,,,,50,,5,10,,1,88,7,,88,3,,1,,,,,00000,97,0,0,07,9,0,44,0,0,050,0,,,2,81
81LA01421,1981-04-09,1,M0932,94,1,14,001,S0252,19,07,,1,,50,,1,51,,1,99,9,,0,4,10,,04,,,,X4737,95,1,64,18,8,1,,1,3,110,10,,,1,81
81LA01422,1981-04-09,2,M0933,94,,14,001,S0252,19,07,,1,,50,,1,51,,1,99,9,,0,4,,,04,,,,X4737,95,0,58,18,8,1,,0,0,115,10,,,2,81
81LA01423,1981-04-09,2,M0934,94,,14,001,S0252,19,07,,1,,50,,1,51,,1,99,9,,0,4,,,04,,&,,X4737,95,0,89,18,8,1,,0,0,080,5,,,3,81
81LA01424,1981-04-17,3,M1820,94,1,14,002,S0266,19,07,,1,,50,,1,51,,1,107,9,,0,3,,,01,,&,,X4878,95,1,128,18,8,1,,1,3,112,5,90,,1,81
81LA01425,1981-04-17,2,M1821,94,,14,002,S0266,19,07,,1,,50,,1,51,,1,107,9,,0,3,,,01,,,,X4878,95,0,63,18,8,1,,0,0,084,10,,,2,81
81LA01426,1981-04-17,2,M1822,94,,14,002,S0266,19,07,,1,,50,,1,51,,1,107,9,,0,3,,,01,,,,X4878,95,0,64,18,8,1,,0,0,106,10,,,3,81
81LA01427,1981-04-08,1,S3710,19,1,10,103,S0271,19,07,,1,,50,,1,07,,1,98,8,,0,4,,,,,,,S2482,19,1,76,10,2,1,,1,2,104,10,,,1,81
81LA01428,1981-04-08,1,S3711,19,,10,103,S0271,19,07,,1,,50,,1,07,,1,98,8,,0,4,,,,,,,S2482,19,0,51,10,2,1,,0,0,100,10,,,2,81
81LA01429,1981-04-03,1,S3455,19,1,11,113,S0276,19,07,,1,,50,,1,07,,1,93,8,,0,2,,,,,,,S3008,19,1,77,11,6,1,,1,2,093,10,,,1,81
81LA01430,1981-04-03,1,S3456,19,,11,113,S0276,19,07,,,,50,,1,07,,1,93,8,,127,2,,6,,,&,,S3008,19,0,0,11,6,1,01,0,0,086,0,,,2,81
81LA01431,1981-04-02,3,X6971,79,1,,,S0277,19,07,,1,,50,,5,10,,1,92,5,,0,3,,,,,,,00000,97,1,71,07,9,1,,1,1,135,10,,,1,81
81LA01432,1981-04-04,2,S3522,19,1,12,851,S0308,19,07,,1,,50,,1,07,,1,94,8,,0,3,,,,,,,S2515,19,1,63,12,3,1,,1,2,104,10,,,1,81
81LA01433,1981-04-04,2,S3523,19,,12,851,S0308,19,07,,,,50,,1,07,,1,94,8,,110,3,,6,,009643,-,,S2515,19,0,0,12,3,1,01,0,0,103,0,,,2,81
81LA01434,,,,19,1,12,861,S0311,19,07,,,,50,,,07,1,,0,,,0,,,,,,,,S2125,19,1,0,12,3,0,,0,0,,0,,,1,81
81LA01435,1981-03-24,2,X6496,79,1,00,861,S0311,19,07,,1,,50,,1,00,3,1,83,5,,0,3,,,,,,,00000,00,1,101,12,0,1,,1,1,147,10,,,1,81
81LA01436,1981-04-04,1,S3540,19,1,13,134,S0312,19,07,,1,,50,,1,07,,1,94,9,,0,3,,,,,,,S2620,19,1,80,13,6,1,,1,3,110,10,,,1,81
81LA01437,1981-04-04,2,S3541,19,,13,134,S0312,19,07,,,,50,,1,07,,1,94,9,,96,3,,6,,,,,S2620,19,0,0,13,6,1,01,0,0,087,0,,,2,81
81LA01438,1981-04-04,2,,19,,13,134,S0312,19,07,,,,50,,1,07,,1,94,9,,94,3,,1,,,,,S2620,19,0,0,13,6,0,44,0,0,072,0,72,,3,81
81LA01439,1981-04-11,2,M1174,94,1,14,003,S0321,19,07,,1,,50,,1,51,,1,101,8,,0,3,,,02,,,,X4882,95,1,72,18,8,1,,1,2,114,10,,,1,81
81LA01440,1981-04-11,1,M1175,94,,14,003,S0321,19,07,,1,,50,,1,51,,1,101,8,,0,3,,,02,,,,X4882,95,0,64,18,8,1,,0,0,113,10,,,2,81
81LA01441,1981-04-04,3,,79,1,,,S0324,19,07,,,,50,,5,10,,1,94,5,,94,3,,6,,652079,+,,00000,97,1,0,07,9,1,01,1,1,100,5,,,1,81
81LA01442,1981-04-20,1,S3975,19,1,11,114,S0337,19,07,,1,,50,,1,07,,1,110,5,,0,3,,,,,,,S2922,19,1,95,11,6,1,,1,1,139,10,,,1,81
81LA01443,1981-04-04,1,S3534,19,1,11,112,S0351,19,07,,1,,50,,1,07,,1,94,8,,0,4,,,,,,,S3197,19,1,66,11,6,1,,1,2,138,10,,,1,81
81LA01444,1981-04-04,1,S3535,19,,11,112,S0351,19,07,,1,,50,,1,07,,1,94,8,,0,4,,,,,,,S3197,19,0,70,11,6,1,,0,0,119,10,,,2,81
81LA01445,,,,94,1,31,705,S0371,19,07,,,,50,,,31,,,0,,,0,,,,,,,,P7597,01,0,0,13,4,0,,0,0,,0,,,1,81
81LA01446,1981-04-04,2,S3532,19,1,10,102,S0379,19,07,,1,,40,,2,07,,1,94,5,,0,2,,,,,,,S2502,19,1,79,10,2,1,,1,1,123,10,,,1,81
81LA01447,1981-04-14,1,S3909,19,1,12,871,S0385,19,07,,,,40,,1,07,,1,104,8,,226,3,,7,,,,,S2393,19,1,0,12,3,1,97,1,2,108,0,,,1,81
81LA01448,1981-04-14,1,S3910,19,,12,871,S0385,19,07,,1,,40,,1,07,,1,104,8,,0,3,,,,,,,S2393,19,0,78,12,3,1,,0,0,108,10,,,2,81
81LA01449,1981-04-13,2,S3858,19,1,11,111,S0389,19,07,,1,,40,,1,07,,1,103,8,,0,2,,,,,,,S2957,19,1,73,11,6,1,,1,2,112,10,,,1,81
