UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
11LA00011,11,X9163,82,.,e27,X0000,82,1.0,1,R3,CS,4,0,Y,.,030411,63,9,0,.,0.0,1,1,.,,,,0,63,27,,,.,.,1,1,..,MP,J,2,,0,0,0,0,0,0.0,0,2011-03-04,0.0,,,,,
11LA00012,11,X9163,82,.,e27,X0000,82,1.0,1,R3,CS,4,0,Y,.,030411,63,9,0,.,0.0,1,1,.,,,,0,63,27,,,.,.,1,1,..,MP,J,3,,0,0,0,0,0,0.0,0,2011-03-04,0.0,,,,,
11LA00013,11,X8535,82,.,e4,X5886,82,1.0,1,BL,BL,4,1,Y,.,030511,64,0,0,.,0.0,1,1,.,,,,0,64,27,,,NOSCORES,.,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-05,0.25,,,,,
11LA00014,11,H5844,05,.,e20,H5183,05,1.0,1,30,30,4,0,Y,.,030511,64,0,0,.,0.0,1,1,.,,,,0,64,27,,,NOSCORES,.,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-05,0.048,,,,,
11LA00015,11,L0045,70,.,e13,L0011,70,1.0,1,PC,PC,4,0,N,.,030511,64,0,0,.,0.0,1,1,.,,,,0,64,27,,,NOSCORES,.,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-05,0.009,,,,,
11LA00016,11,K3789,64,6M,11,X7343,82,5.0,5,06,TC,1,0,N,.,030711,66,1,0,1,7.8,1,1,.,,,,1,66,44,,,NOSCORES,.,1,1,..,Mat,J,1,,1,1,1,0,0,0.0,0,2011-03-07,0.031,,,,,
11LA00017,11,00000,00,,,X0000,00,0.0,0,00,00,,,Y,.,030711,66,5,0,2,6.4,1,1,X9816,82,,00,6,69,01,X7735,-,Unknown Dam,3 TEATS STUPID,1,1,..,.,J,1,,1,1,1,1,0,0.0,0,2011-03-07,0.0,,,,,
11LA00018,11,H5907,05,.,e27,X0000,82,1.0,1,30,CS,4,0,Y,.,030811,67,0,0,.,0.0,1,1,.,,,,0,67,27,,,NO SCORES,NOT FOUND,1,1,..,MP,J,1,,1,1,1,0,0,0.0,0,2011-03-08,0.0,,,,,
11LA00019,11,X3725,82,00,15,X7276,82,5.0,5,SC,T3,1,0,N,.,030811,67,0,0,.,0.0,1,1,.,,,,0,67,27,,,NO SCORES,NOT FOUND,1,1,..,SC,J,1,,1,1,1,0,0,0.0,0,2011-03-08,0.02,,,,,
11LA00020,11,T3387,45,.,BRT,H0000,05,1.0,1,02,30,5,7,Y,.,030811,67,0,0,.,0.0,1,1,.,,,,0,67,27,,,NO SCORES,NOT FOUND,1,1,..,BRT,J,1,,1,1,1,0,0,0.0,0,2011-03-08,0.0,,,,,
11LA00021,11,T2437,45,.,28,T1661,45,2.0,2,02,02,1,7,Y,.,030911,68,7,1,2,4.6,1,1,T3539,45,,02,6,68,27,,,SMALL BAG,WEAK 4T,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2011-03-09,0.034,,,,,
11LA00022,11,T2437,45,.,28,T1661,45,2.0,2,02,02,1,7,Y,.,030911,68,7,1,2,4.5,1,1,.,,,,1,68,44,,,.,DAB,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-09,0.034,,,,,
11LA00023,11,K3595,64,6M,20,K4423,64,5.0,5,06,06,1,0,N,.,030911,68,1,0,2,6.0,1,1,.,,,,1,68,44,,,NO SCORES,RANDM.ASGN.DAM,1,1,..,Mat,J,1,,1,1,1,0,0,0.0,0,2011-03-09,0.048,,,,,
11LA00024,11,T2841,45,.,29,T1926,45,2.0,2,02,02,1,7,Y,.,030911,68,0,0,1,4.5,1,1,.,,,,0,68,27,,,NO SCORES,RANDM.ASGN.DAM,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-09,0.023,,,,,
11LA00025,11,T2080,45,48,33,T2482,45,3.0,3,02,02,1,7,Y,.,030911,68,0,0,1,5.4,1,1,.,,,,0,68,27,,,NO SCORES,RANDM.ASGN.DAM,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-09,0.03,,,,,
11LA00026,11,X7706,82,.,10,X6749,82,2.0,2,T3,SC,1,0,N,.,030911,68,0,0,1,3.7,1,1,.,,,,0,68,27,,,NO SCORES,RANDM.ASGN.DAM,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-09,0.005,,,,,
11LA00027,11,T2655,45,.,27,T2281,45,2.0,2,02,02,1,7,Y,.,030911,68,0,0,1,3.3,1,1,.,,,,0,68,27,,,NO SCORES,RANDM.ASGN.DAM,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-09,0.025,,,,,
11LA00028,11,T2997,45,.,BRT,H0000,05,1.0,1,02,30,5,7,Y,.,031011,69,2,0,2,4.5,1,1,.,,,,0,69,27,,,NO SCORES,ABORT,1,1,..,BRT,J,1,,1,1,2,0,0,0.0,0,2011-03-10,0.0,,,,,
11LA00029,11,T2997,45,.,BRT,H0000,05,1.0,1,02,30,5,7,Y,.,031011,69,2,0,2,2.5,1,1,.,,,,0,69,27,,,.,ABORT,1,1,..,BRT,J,2,,0,0,0,0,0,0.0,0,2011-03-10,0.0,,,,,
11LA00030,11,X9236,82,.,e27,X0000,82,1.0,1,R3,CS,4,0,Y,.,031011,69,1,0,1,8.9,1,1,.,,,,1,69,44,,,NO SCORES,DAB,1,1,..,MP,J,1,,1,1,1,0,0,0.0,0,2011-03-10,0.0,,,,,
11LA00031,11,K4251,64,6M,22,X7352,82,3.0,3,06,97,1,0,N,.,031011,69,5,2,2,8.8,5,1,X9817,82,,SC,,,,,,.,4TEATS.SCOURS,1,1,..,Mat,J,1,,1,1,1,1,1,1.0,81,2011-03-10,0.0,38,124,1,,
11LA00032,11,T3230,45,.,BRT,H0000,05,1.0,1,02,30,5,7,Y,.,031011,69,1,0,2,9.9,1,1,.,,,,1,69,44,,,NO SCORES,DAB,1,1,..,BRT,J,1,,1,1,1,0,0,0.0,0,2011-03-10,0.0,,,,,
11LA00033,11,X2252,82,97,17,K4737,00,6.0,6,97,06,1,0,N,.,031011,69,4,0,1,9.3,5,1,.,,,,1,69,44,,,LEGITDRYSNOTTY,1ST,8,1,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-10,0.0,,,,,
11LA00034,11,X2252,82,97,17,K4737,00,6.0,6,97,06,1,0,N,.,031011,69,4,0,1,9.3,5,1,.,,,,1,69,44,,,PNEUMONIA,2ND,8,1,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-10,0.0,,,,,
11LA00035,11,T2700,45,.,34,X0000,82,2.0,2,02,00,1,7,Y,.,031011,69,0,0,1,5.1,5,1,.,,,,0,69,27,,,NO SCORES,NOT FOUND?,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-10,0.014,,,,,
11LA00036,11,T0199,45,48,29,T1926,45,7.0,7,02,02,1,7,N,.,031111,70,4,0,1,11.0,1,1,.,,,,1,70,44,,,DEAD EWE,CUTOUTNECROPSY,C,S,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-11,0.022,,,,,
11LA00037,11,T0199,45,48,29,T1926,45,7.0,7,02,02,1,7,N,.,031111,70,4,0,2,11.0,1,1,.,,,,1,70,44,,,.,CUTOUTNECROPSY,C,S,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-11,0.022,,,,,
11LA00038,11,T9898,44,ID,36,T2734,45,7.0,7,02,02,1,7,N,.,031111,70,4,0,2,11.0,1,1,.,,,,1,70,44,,,DEAD EWE,CUTOUTNECROPSY,C,S,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-11,0.029,,,,,
11LA00039,11,T9898,44,ID,36,T2734,45,7.0,7,02,02,1,7,N,.,031111,70,4,0,2,11.3,1,1,.,,,,1,70,44,,,.,CUTOUTNECROPSY,C,S,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-11,0.029,,,,,
11LA00040,11,00000,00,,,X0000,00,0.0,0,00,00,,,Y,.,031111,70,1,0,1,8.6,1,1,.,,,,1,70,44,,,Unknown Dam,,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-11,0.0,,,,,
11LA00041,11,T2829,45,.,27,T2281,45,2.0,2,02,02,1,7,Y,.,031111,70,5,1,2,6.0,1,1,T3540,45,,02,3,76,93,X7511,-,LOWERMILKRSDBAG,E R EYE,1,1,..,.,J,1,,1,1,1,1,0,0.0,0,2011-03-11,0.023,,,,,
11LA00042,11,X7088,82,99,9,X7737,82,3.0,3,T3,SC,1,0,N,.,031211,71,5,3,2,13.1,5,1,L0242,70,,PC,,,,,,.,NICE SL E R EYE,1,1,..,TSC,J,1,,1,1,1,1,1,1.0,93,2011-03-12,0.005,50,124,1,,
11LA00043,11,X7310,82,.,4,X6640,82,2.0,2,S3,C3,1,0,N,.,031211,71,5,2,2,9.9,5,1,L0243,70,,PC,,,,,,.,.,1,1,..,STC,J,1,,1,1,1,1,1,1.0,87,2011-03-12,0.0,40,124,1,,
11LA00044,11,X8873,82,.,e18,K4044,64,1.0,1,TS,06,4,0,N,.,031211,71,4,2,1,7.9,1,1,.,,,,1,71,44,,,GDMILK METRITIS,DAB,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-12,0.0,,,,,
11LA00045,11,X8873,82,.,e18,K4044,64,1.0,1,TS,06,4,0,N,.,031211,71,4,2,1,6.2,1,1,.,,,,1,71,44,,,.,BLK.SPOTS.FEET,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-12,0.0,,,,,
11LA00046,11,T2054,45,48,26,T1609,45,3.0,3,02,02,1,7,Y,.,031211,71,4,0,1,6.2,1,1,.,,,,1,71,44,,,NO SCORES,DAB,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-12,0.012,,,,,
11LA00047,11,T2054,45,48,26,T1609,45,3.0,3,02,02,1,7,Y,.,031211,71,4,0,2,8.0,1,1,.,,,,1,71,44,,,PREG TOXEMIA,DAB,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-12,0.012,,,,,
11LA00048,11,K4376,64,6M,6,X6217,82,3.0,3,06,TC,1,0,N,.,031211,71,4,0,2,8.0,1,1,.,,,,1,71,44,,,DEAD EWE,CUTOUTNECROPSY,C,S,..,Mat,J,1,,1,1,2,0,0,0.0,0,2011-03-12,0.023,,,,,
11LA00049,11,K4376,64,6M,6,X6217,82,3.0,3,06,TC,1,0,N,.,031211,71,4,0,2,8.0,1,1,.,,,,1,71,44,,,.,CUTOUTNECROPSY,C,S,..,Mat,J,2,,0,0,0,0,0,0.0,0,2011-03-12,0.023,,,,,
11LA00050,11,X8704,82,.,e1,X7224,82,1.0,1,C3,S3,4,0,N,.,031211,71,0,0,.,3.6,1,1,.,,,,0,71,27,,,NO SCORES,DamMaybeT2557?,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-12,0.0,,,,,
11LA00051,11,T2557,45,.,31,T2451,45,2.0,2,02,02,1,7,Y,.,031211,71,0,0,1,4.0,1,1,.,,,,0,71,27,,,NO SCORES,DamMaybeX8704?,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-12,0.039,,,,,
11LA00052,11,T2802,45,.,28,T1661,45,2.0,2,02,02,1,7,Y,.,031311,72,4,0,2,7.3,1,1,.,,,,1,72,44,,,DEAD EWE,CUTOUTNECROPSY,C,S,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-13,0.018,,,,,
11LA00053,11,T2802,45,.,28,T1661,45,2.0,2,02,02,1,7,Y,.,031311,72,4,0,1,9.9,1,1,.,,,,1,72,44,,,.,CUTOUTNECROPSY,C,S,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-13,0.018,,,,,
11LA00054,11,X5884,82,99,18,K4025,64,3.0,3,TS,06,1,0,N,.,031311,72,4,0,1,9.6,1,1,.,,,,1,72,44,,,DEAD EWE,CUTOUTNECROPSY,C,S,..,TS,J,1,,1,1,2,0,0,0.0,0,2011-03-13,0.0,,,,,
11LA00055,11,X5884,82,99,18,K4025,64,3.0,3,TS,06,1,0,N,.,031311,72,4,0,2,6.9,5,1,.,,,,1,72,44,,,PREG TOXEMIA,CUTOUTNECROPSY,C,S,..,TS,J,2,,0,0,0,0,0,0.0,0,2011-03-13,0.0,,,,,
11LA00056,11,T2572,45,.,27,T2281,45,2.0,2,02,02,1,7,Y,.,031311,72,4,0,2,8.2,1,1,.,,,,1,72,44,,,DEAD EWE,CUTOUTNECROPSY,C,S,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-13,0.031,,,,,
11LA00057,11,T2572,45,.,27,T2281,45,2.0,2,02,02,1,7,Y,.,031311,72,4,0,1,9.9,1,1,.,,,,1,72,44,,,.,CUTOUTNECROPSY,C,S,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-13,0.031,,,,,
11LA00058,11,T1518,45,48,29,T1926,45,4.0,4,02,02,1,7,N,.,031311,72,8,2,2,9.0,1,1,T3541,45,,02,,,,,,SLS SL MORE,3T  SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,45,2011-03-13,0.015,19,124,1,,
11LA00059,11,T1518,45,48,29,T1926,45,4.0,4,02,02,1,7,N,.,031311,72,8,2,1,9.7,1,1,T3542,45,,02,,,,,,METRITIS,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,66,2011-03-13,0.015,22,124,1,,
11LA00060,11,X8839,82,.,e9,X7287,82,1.0,1,97,97,4,0,Y,.,031311,72,1,0,1,8.9,6,1,.,,,,1,72,44,,,NO SCORES,DAB,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-13,0.039,,,,,
11LA00061,11,X7491,82,.,23,X5140,82,2.0,2,TC,97,1,0,N,.,031311,72,8,2,2,6.9,5,1,X9818,82,,S3,,,,,,MILD.TEMP,E2E,1,1,..,TC,J,1,,1,1,2,1,1,1.0,65,2011-03-13,0.0,21,124,1,,
11LA00062,11,X7491,82,.,23,X5140,82,2.0,2,TC,97,1,0,N,.,031311,72,8,2,2,8.0,5,1,X9819,82,,S3,6,86,54,,,.,.,1,1,..,TC,J,2,,0,0,0,1,0,0.0,,2011-03-13,0.0,,,,,
11LA00063,11,X7511,82,.,12,H5144,05,2.0,2,BL,BL,1,1,Y,.,031311,72,5,3,2,13.1,1,1,X9820,82,,00,,,,T3540,+,.,3T.HAIRY.NICE,1,1,..,BLK,J,1,,1,1,1,1,1,1.0,91,2011-03-13,0.0,46,124,1,,
11LA00064,11,X7359,82,.,13,X7353,82,2.0,2,C3,S3,1,0,N,.,031311,72,8,2,1,9.4,5,1,L0244,70,,PC,,,,,,.,4T NICE,1,1,..,.,J,1,,1,1,2,1,1,1.0,84,2011-03-13,0.011,38,132,1,,
11LA00065,11,X7359,82,.,13,X7353,82,2.0,2,C3,S3,1,0,N,.,031311,72,8,2,3,7.6,5,1,L0245,70,,PC,3,72,93,,8,.,.,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2011-03-13,0.011,,,,,
11LA00066,11,X7297,82,.,9,X7737,82,2.0,2,T3,SC,1,0,N,.,031311,72,8,2,1,8.4,5,2,L0246,70,,PC,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,49,2011-03-13,0.006,20,124,1,,
11LA00067,11,X7297,82,.,9,X7737,82,2.0,2,T3,SC,1,0,N,.,031311,72,8,2,1,6.5,5,1,L0247,70,,PC,,,,,,.,E R EYE,1,1,..,.,J,2,,0,0,0,1,1,1.0,46,2011-03-13,0.006,17,124,1,,
11LA00068,11,X8650,82,.,e2,X7605,82,1.0,1,T3,SC,4,0,N,.,031311,72,0,2,1,2.9,5,1,.,,,,0,72,27,,,BLOODYCHUNKMILK,ABORT,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-13,0.004,,,,,
11LA00069,11,T2715,45,.,27,T2281,45,2.0,2,02,02,1,7,Y,.,031411,73,4,0,2,7.4,1,1,.,,,,1,73,44,,,POORCONDITION,DAB,1,1,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-14,0.045,,,,,
11LA00070,11,T2715,45,.,27,T2281,45,2.0,2,02,02,1,7,Y,.,031411,73,4,0,1,10.0,1,1,.,,,,1,73,44,,,.,DAB,1,1,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-14,0.045,,,,,
11LA00071,11,T2384,45,.,31,T2451,45,2.0,2,02,02,1,7,Y,.,031411,73,8,1,3,7.2,1,1,T3543,45,,02,6,94,49,,,FEVER,.,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2011-03-14,0.042,,,,,
11LA00072,11,T2384,45,.,31,T2451,45,2.0,2,02,02,1,7,Y,.,031411,73,8,1,3,7.2,2,1,T3544,45,,02,,,,X5729,-,.,PINK TIED CORD,1,1,..,.,J,2,,0,0,0,1,1,0.5,69,2011-03-14,0.042,23,124,H,,
11LA00073,11,T2801,45,.,35,T2718,45,2.0,2,02,02,1,7,Y,.,031411,73,5,2,3,11.1,2,1,T3545,45,,02,3,80,93,,8,SLMOREMILKLSIDE,Orph3.21.Lowmil,1,1,..,.,J,1,,1,1,1,1,0,0.0,0,2011-03-14,0.018,,,,,
11LA00074,11,X7593,82,.,16,X7416,82,2.0,2,CS,T3,1,0,N,.,031411,73,5,2,1,10.0,5,1,L0248,70,,PC,6,108,42,,,SICK EWE,3TLungAbscess,1,1,..,CS,J,1,,1,1,1,1,0,0.0,0,2011-03-14,0.003,,,,,
11LA00075,11,X7178,82,97,23,X5140,82,3.0,3,97,97,1,0,N,.,031411,73,5,3,1,13.3,6,1,X9821,82,,97,,,,,,SRSMORE,4T E2E NICE,1,1,..,.,J,1,,1,1,1,1,1,1.0,109,2011-03-14,0.078,55,124,H,,
11LA00076,11,H5703,05,.,e28,K0000,64,1.0,1,30,06,4,0,Y,.,031411,73,8,3,2,8.5,1,1,Y0001,50,,00,6,104,85,,,SRSMORE.FEVER,4TBLKSPTRKNClos,1,1,..,MP,J,1,,1,1,2,1,0,0.0,0,2011-03-14,0.0,,,,,
11LA00077,11,H5703,05,.,e28,K0000,64,1.0,1,30,06,4,0,Y,.,031411,73,8,3,2,7.1,1,1,Y0002,50,,00,,,,,,.,4T PINK,1,1,..,MP,J,2,,0,0,0,1,1,1.0,62,2011-03-14,0.0,28,124,1,,
11LA00078,11,X5729,82,97,24,X7364,82,3.0,3,97,97,1,0,N,.,031411,73,8,3,1,11.5,6,1,X9822,82,,97,,,,,,SM.UDDER.LOTSML,3T NICE SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,67,2011-03-14,0.016,36,124,H,,
11LA00079,11,X5729,82,97,24,X7364,82,3.0,3,97,97,1,0,N,.,031411,73,8,3,2,7.3,4,1,X9823,82,,97,6,73,01,T3544,+,ADR,LIVE/DEAD,1,1,..,.,J,2,,0,0,0,1,0,0.5,0,2011-03-14,0.016,,,,,
11LA00080,11,X9157,82,.,e27,X0000,82,1.0,1,R3,CS,4,0,Y,.,031411,73,5,2,2,8.2,1,1,Y0003,50,,00,,,,,,FEVER,SL HAIRY  SCOUR,1,1,..,MP,J,1,,1,1,1,1,1,1.0,67,2011-03-14,0.0,32,124,1,,
11LA00081,11,X6502,82,99,3,X7894,82,3.0,3,S3,C3,1,0,N,.,031411,73,8,3,2,7.4,2,1,L0249,70,,PC,6,107,31,,,SRSMORE,.,1,1,..,STC,J,1,,1,1,2,1,0,0.0,0,2011-03-14,0.0,,,,,
11LA00082,11,X6502,82,99,3,X7894,82,3.0,3,S3,C3,1,0,N,.,031411,73,8,3,1,7.2,5,1,L0250,70,,PC,,,,,,.,.,1,1,..,STC,J,2,,0,0,0,1,1,1.0,70,2011-03-14,0.0,26,124,1,,
11LA00083,11,T0891,45,48,27,T2281,45,5.0,5,02,02,1,7,N,.,031411,73,4,0,1,10.5,1,1,.,,,,1,73,44,,,DEAD EWE,CUTOUTNECROPSY,C,S,..,.,J,1,,1,1,2,0,0,0.0,0,2011-03-14,0.054,,,,,
11LA00084,11,T0891,45,48,27,T2281,45,5.0,5,02,02,1,7,N,.,031411,73,4,0,2,10.0,1,1,.,,,,1,73,44,,,.,CUTOUTNECROPSY,C,S,..,.,J,2,,0,0,0,0,0,0.0,0,2011-03-14,0.054,,,,,
11LA00085,11,X9274,82,.,e26,X0000,82,1.0,1,R3,97,4,0,Y,.,031411,73,0,0,.,0.0,1,1,.,,,,0,73,27,,,NO SCORES,NOT FOUND,1,1,..,MP,J,1,,1,1,1,0,0,0.0,0,2011-03-14,0.0,,,,,
11LA00086,11,X8631,82,.,e7,X7702,82,1.0,1,CS,T3,4,0,N,.,031411,73,0,0,.,0.0,1,1,.,,,,0,73,27,,,NO SCORES,NOT FOUND,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-14,0.003,,,,,
11LA00087,11,H5685,05,.,e22,H5434,05,1.0,1,30,30,4,0,Y,.,031411,73,0,0,.,0.0,1,1,.,,,,0,73,27,,,NO SCORES,NOT FOUND,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-14,0.065,,,,,
11LA00088,11,X8978,82,.,e11,X7303,82,1.0,1,S3,C3,4,0,N,.,031411,73,0,0,.,0.0,1,1,.,,,,0,73,27,,,NO SCORES,NOT FOUND,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-14,0.011,,,,,
11LA00089,11,T3170,45,.,BRT,H0000,05,1.0,1,02,30,5,7,Y,.,031411,73,0,0,.,0.0,1,1,.,,,,0,73,27,,,NO SCORES,NOT FOUND,1,1,..,BRT,J,1,,1,1,1,0,0,0.0,0,2011-03-14,0.0,,,,,
11LA00090,11,X7339,82,.,17,K4737,00,2.0,2,97,06,1,0,N,.,031411,73,0,0,.,0.0,1,1,.,,,,0,73,27,,,NO SCORES,NOT FOUND,1,1,..,.,J,1,,1,1,1,0,0,0.0,0,2011-03-14,0.0,,,,,
11LA00091,11,X3154,82,97,25,X7440,82,5.0,5,97,97,1,0,N,.,031411,73,8,3,2,10.1,6,1,X9824,82,,97,,,,,,.,E2E.NICE SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,85,2011-03-14,0.032,40,124,H,,
11LA00092,11,X3154,82,97,25,X7440,82,5.0,5,97,97,1,0,N,.,031411,73,8,3,2,10.7,6,1,X9825,82,,97,,,,,,.,E2E.NICE,1,1,..,.,J,2,,0,0,0,1,1,1.0,69,2011-03-14,0.032,32,124,H,,
11LA00093,11,X7933,82,.,9,X7737,82,2.0,2,T3,SC,1,0,N,.,031411,73,5,0,2,7.4,5,1,L0251,70,,PC,3,74,93,,8,LOW.MILK,BRITCHY,1,1,..,.,J,1,,1,1,1,1,0,0.0,0,2011-03-14,0.0,,,,,
11LA00094,11,X7387,82,.,3,X7894,82,2.0,2,S3,C3,1,0,N,.,031411,73,5,2,1,12.3,5,1,L0252,70,,PC,,,,,,NO.MILK.R.SIDE,NICE LAMB,1,1,..,STC,J,1,,1,1,1,1,1,1.0,94,2011-03-14,0.0,37,124,1,,
11LA00095,11,T3083,45,.,BRT,H0000,05,1.0,1,02,30,5,7,Y,.,031411,73,8,2,3,6.4,2,1,X9826,82,,00,,,,,,PINKSLHAIRYADR,FRECKLED.LIPS,1,1,..,BRT,J,1,,1,1,2,1,1,1.0,39,2011-03-14,0.0,16,125,1,,
11LA00096,11,T3083,45,.,BRT,H0000,05,1.0,1,02,30,5,7,Y,.,031411,73,8,2,2,7.0,1,1,X9827,82,,00,,,,,,.,E2E,1,1,..,BRT,J,2,,0,0,0,1,1,1.0,50,2011-03-14,0.0,23,125,1,,
11LA00097,11,X6154,82,97,24,X7364,82,3.0,3,97,97,1,0,N,.,031411,73,5,3,2,16.2,6,1,X9828,82,,97,,,,,,SLSMORE,4T.NICE,1,1,..,.,J,1,,1,1,1,1,1,1.0,110,2011-03-14,0.004,56,124,H,,
11LA00098,11,X7803,82,.,23,X5140,82,2.0,2,97,97,1,0,N,.,031511,74,8,3,1,6.6,6,1,X9829,82,,97,6,107,14,,,.,.,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2011-03-15,0.281,,,,,
