UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB1,INBL,X1,ADAM,X2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABEWE,DISP,INBD,FONO,FOBR,FOPU,X3,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,X4,Y2,Y3,BRWT,Y5,ABLMB,X5,CDNO,DATEBN
66LA00017,66,,,,72,840,1796,18,1,,,2,,,07,,,126,,,0,,,,,,,,1,8,,1800,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00018,66,1,,,09,099,5022,41,4,,,6, 6,1,02,,1,124,5,,0,4,,5,21,2554,18,+,,1,,8281,41,1,,11,7,1,,1,1,12.8,5,,,1,1966-05-04
66LA00019,66,,,,02,024,4157,61,6,,,6, 3,,06,,,62,0,,0,0,,0,24,,,,,1,,6876,61,1,,05,7,0,,1,1,0.0,,,,1,1966-03-03
66LA00020,66,,,,07,070,2361,61,6,38,,8, 4,,06,,,126,0,,0,0,,0,14,,,,,1,,6979,61,1,,07,1,0,,1,1,0.0,,,,1,1966-05-06
66LA00021,66,1,,,46,050,6834,14,1,,,3,,1,04,,1,105,2,3,0,3,,0,,,,,,4,,5577,61,1,,82,9,0,,1,2,5.4,0,,7,2,1966-04-15
66LA00022,66,,,,12,129,4108,41,4,,,7, 5,,02,,,80,,,0,,,,09,,,,,1,,8002,41,0,,15,7,0,,,,0.0,,,,1,1966-03-21
66LA00023,66,,,,05,055,1277,61,6,,,0, 3,,06,,,126,,,0,,,,21,,,,,1,,6607,61,1,,03,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00024,66,,,,01,019,1886,41,4,,,9, 5,,02,,,136,,,0,,,,27,,,,,1,,8623,41,0,,07,7,0,,,,0.0,,,,1,1966-05-16
66LA00025,66,,,,10,101,1089,41,4,14,,0, 7,,02,1,,,,,0,,,,08,,,,,1,,9495,41,1,,10,1,0,,0,0,0.0,,,,1,
66LA00026,66,,,,07,073,0771,61,6,19,,1, 4,,06,,,126,,,0,,,,12,,,,,1,,6794,61,1,,07,1,0,,0,0,0.0,,,,1,1966-05-06
66LA00027,66,2,,,72,890,0184,18,1,,,6,,1,07,,1,123,4,,0,3,,1,,3568,90,+,,8,,1803,18,1,,72,3,0,,1,2,10.0,,,,1,1966-05-03
66LA00028,66,2,,,49,491,5762,14,1,20,,5, 9,5,07,,1,146,1,,0,4,22,1,16,3625,90,+,,4,,7323,14,1,,49,1,0,,1,1,12.0,,,,1,1966-05-26
66LA00029,66,,,,01,015,2094,61,6,,,9, 3,,06,,,126,,,0,,,,24,,,,,1,,4610,61,1,,05,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00030,66,2,,,72,962,5358,41,4,,,6,,1,02,,1,102,2,,0,3,,0,,,,,,1,,9358,41,1,,71,3,0,,1,2,3.6,,,,2,1966-04-12
66LA00031,66,,,,08,083,3581,61,6,26,,6, 4,,06,,,92,,,0,,,,15,,,,,1,,6194,61,0,,08,1,0,,,,0.0,,,,1,1966-04-02
66LA00032,66,2,,,06,064,2414,61,6,,,8, 4,1,06,,1,109,7,,0,2,,1,16,,,,,1,,6730,61,1,,07,7,0,,1,2,4.8,,,,2,1966-04-19
66LA00033,66,,,,26,010,6850,14,1,,,3,,,04,,,126,,4,0,,,,,,,,,4,,6796,61,1,,82,9,0,,0,,0.0,0,,7,1,1966-05-06
66LA00034,66,,,,10,104,5001,61,6,,,5, 4,,06,,,145,,,0,,,,18,,,,,1,,6725,61,0,,08,7,0,,,,0.0,,,,1,1966-05-25
66LA00035,66,,,,70,730,1680,18,1,,,2,,,07,,,126,,,0,,,,,,,,,8,,1132,18,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00036,66,,,,72,960,1146,18,1,,,4,,,07,,,117,,,0,,,,,,,,1,8,,2277,18,0,,72,3,0,,,,0.0,,,,1,1966-04-27
66LA00037,66,2,,,27,271,5667,11,1,41,,5,12,1,07,,1,123,7,,0,3,,1,30,,,,,1,,5998,11,1,,27,1,0,,1,2,4.0,,,,2,1966-05-03
66LA00038,66,,,,07,071,0833,41,4,24,,0, 5,,02,,,145,,,0,,,,20,,,,,1,,8172,41,0,,07,1,0,,,,0.0,,,,1,1966-05-25
66LA00039,66,,,,16,169,8610,41,4,,,3, 7,,02,,,100,,,0,,,,31,,,,,1,,5974,41,0,,17,7,0,,,,0.0,,,,1,1966-04-10
66LA00040,66,,,,44,445,5346,14,1,,,6, 9,,07,,,126,,,0,,,,18,,,,,4,,7414,14,1,,49,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00041,66,2,,,10,105,2420,61,6,,,8, 4,1,06,,6,108,1,,0,4,,1,30,3231,90,+,,1,,6938,61,1,,06,7,0,,1,1,10.0,,,,1,1966-04-18
66LA00042,66,,,,03,038,5760,41,4,,,6, 6,,02,,,80,,,0,,,,21,,,,,1,,9248,41,0,,09,7,0,,,,0.0,,,,1,1966-03-21
66LA00043,66,2,,,72,812,7335,41,4,,,4,,1,02,,1,108,7,,0,3,,1,,,,,3,1,,9365,41,1,,72,3,0,,1,2,12.0,,72,,2,1966-04-18
66LA00044,66,2,,,02,022,0690,41,4,28,,0, 8,1,02,,1,108,0,,0,0,04,0,21,,,,,1,,7836,41,1,,02,1,0,,1,1,3.2,,,,1,1966-04-18
66LA00045,66,,,,36,060,6859,14,1,,,3,,,04,,,126,,4,0,,,,,,,,,4,,6243,61,1,,82,9,0,,0,,0.0,0,,7,1,1966-05-06
66LA00046,66,,,,70,733,4632,61,6,,,5,,,06,,,126,,,0,,,,,,,,,1,,6700,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00047,66,1,,,02,020,2428,61,6,26,,8, 3,1,06,,1,101,7,,0,5,,1,15,,,,,1,,6876,61,1,,02,1,0,,1,2,10.0,,,,2,1966-04-11
66LA00048,66,,,,70,720,1340,18,1,,,3,,,07,,,126,,,0,,,,,,,,,8,,1244,18,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00049,66,,,,35,355,5703,11,1,,,5,10,,07,,,145,,,0,,,,12,,,,,1,,7524,14,0,,23,7,0,,,,0.0,,,,1,1966-05-25
66LA00050,66,,,,72,850,1837,18,1,,,2,,,07,,,126,,,0,,,,,,,,,8,,1874,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00051,66,2,,,23,235,7223,14,1,,,2,10,1,07,,1,114,1,,0,3,,1,29,,,,,4,,6084,11,1,,45,7,0,,1,1,9.8,,,,1,1966-04-24
66LA00052,66,,,,50,501,3024,14,1,31,,0,12,,07,,,126,,,0,,,,22,,,,,4,,7624,14,1,,50,1,0,,0,0,0.0,,,,1,1966-05-06
66LA00053,66,,,,72,900,1631,18,1,,,3,,,07,,,126,,,0,,,,,,,,,8,,1524,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00054,66,,,,12,128,5084,41,4,,,6, 5,,02,,,145,,,0,,,,26,,,,,1,,9225,41,0,,07,7,0,,,,0.0,,,,1,1966-05-25
66LA00055,66,,,,18,189,7873,41,4,,,3, 7,,02,,,126,,,0,,,,22,,,,,1,,8749,41,1,,16,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00056,66,,,,10,103,2492,61,6,30,,8, 4,,06,,,126,,,0,,,,21,,,,,1,,6938,61,1,,10,1,0,,0,0,0.0,,,,1,1966-05-06
66LA00057,66,,,,53,030,6905,14,1,,,3,,,04,,,126,,1,0,,,,,,,,1,4,,5004,61,1,,82,9,0,,0,,0.0,0,,7,1,1966-05-06
66LA00058,66,,,,13,138,4117,41,4,,,7, 7,,02,,,126,,,0,,,,16,,,,,1,,9575,41,1,,18,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00059,66,1,,,04,045,1719,61,6,,,9, 3,,06,,,104,1,,0,3,06,1,27,7956,61,+,,1,,6652,61,1,,03,7,0,,1,1,15.0,,,,1,1966-04-14
66LA00060,66,,,,04,048,2860,41,4,,,8, 5,,02,,,52,,,0,,,,08,,,,,1,,7879,41,0,,15,7,0,,,,0.0,,,,1,1966-02-21
66LA00061,66,2,,,20,200,5708,11,1,36,,5, 9,1,07,,1,105,0,,0,3,,0,41,3192,90,+,,1,,5981,11,1,,20,1,0,,1,1,7.2,,,,1,1966-04-15
66LA00062,66,,,,05,055,1454,61,6,,,0, 3,,06,,,126,,,0,,,,20,,,,,1,,6607,61,1,,01,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00063,66,,,,07,075,6479,61,6,,,3, 4,,06,,,10,,,0,,,,33,,,,1,1,,6794,61,0,,10,7,0,,,,0.0,,,,1,1966-01-10
66LA00064,66,,,,29,295,4334,14,1,,,8, 8,,07,,,20,,,0,,,,22,,,,,4,,6619,14,0,,51,7,0,,,,0.0,,,,1,1966-01-20
66LA00065,66,,,,72,840,1586,18,1,,,3,,,07,,,126,,,0,,,,,,,,1,8,,1800,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00066,66,,,,08,088,5734,41,4,,,6, 6,,02,,,145,,,0,,,,44,,,,,1,,7897,41,0,,11,7,0,,,,0.0,,,,1,1966-05-25
66LA00067,66,,,,70,723,3735,61,6,,,6,,,06,,,126,,,0,,,,,,,,,1,,7102,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00068,66,,,,08,080,2054,61,6,21,,9, 4,,06,,,64,,,0,,,,15,,,,,1,,6503,61,0,,08,1,0,,,,0.0,,,,1,1966-03-05
66LA00069,66,3,,,46,010,7047,14,1,,,3,,1,04,,1,100,1,2,0,3,,1,,3037,90,+,,4,,6796,61,1,,82,9,0,,1,1,16.8,0,,7,1,1966-04-10
66LA00070,66,,,,08,085,4482,61,6,,,5, 4,,06,,,126,,,0,,,,19,,,,,1,,6194,61,1,,06,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00071,66,1,,,03,033,0731,61,6,32,,1, 3,1,06,,1,103,7,,0,4,,1,24,,,,,1,,7074,61,1,,03,1,0,,1,2,8.0,,,,2,1966-04-13
66LA00072,66,,,,72,802,2492,41,4,,,8,,,02,,,100,,,0,,,,,,,,,1,,8824,41,0,,71,3,0,,,,0.0,,,,1,1966-04-10
66LA00073,66,1,,,20,201,5709,11,1,39,,5, 9,1,07,,6,122,5,,0,4,,5,32,1351,42,+,,1,,6025,11,1,,20,1,1,,1,1,12.0,5,62,,1,1966-05-02
66LA00074,66,,,,10,109,9509,40,4,,,1, 7,,02,,,126,,,0,,,,04,,,,,0,,9495,41,1,,18,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00075,66,,,,70,720,0616,18,1,,,5,,,07,,,126,,,0,,,,,,,,,8,,1244,18,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00076,66,1,,,22,224,4044,14,1,,,8,11,1,07,,1,107,1,,0,0,,1,22,,,,,4,,7546,14,1,,39,7,0,,1,1,9.0,,,,1,1966-04-17
66LA00077,66,2,,,06,063,0777,61,6,21,,1, 4,1,06,,1,107,4,,0,4,,1,18,,,,,1,,6331,61,1,,06,1,0,,1,2,4.4,,,,2,1966-04-17
66LA00078,66,,,,70,712,5951,41,4,,,5,,,02,,,126,0,,0,0,,0,,,,,,1,,7712,41,1,,70,2,0,,1,1,0.0,,,,1,1966-05-06
66LA00079,66,,,,14,148,7871,41,4,,,3, 6,,02,,,126,,,0,,,,29,,,,,1,,8620,41,1,,08,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00080,66,,,,70,723,6953,61,6,,,2,,,06,,,126,,,0,,,,,,,,,1,,7102,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00081,66,3,,,23,010,7081,14,1,,,3,,1,04,,1,99,1,1,0,4,,1,,3000,90,+,1,4,,6796,61,1,,82,9,0,,1,1,12.4,5,,7,1,1966-04-09
66LA00082,66,,,,72,863,4587,61,6,,,5,,,06,,,126,,,0,,,,,,,,,1,,7114,61,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00083,66,,,,70,733,6930,61,6,,,2,,,06,,,126,,,0,,,,,,,,,1,,6700,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00084,66,,,,14,148,1259,41,4,,,0, 6,,02,,,100,,,0,,,,22,,,,,1,,8620,41,0,,03,7,0,,,,0.0,,,,1,1966-04-10
66LA00085,66,,,,13,138,6498,41,4,,,5, 7,,02,1,,,,,0,,,,04,,,,,1,,9575,41,1,,10,7,0,,0,0,0.0,,,,1,
66LA00086,66,,,,70,723,7116,61,6,,,2,,,06,,,126,,,0,,,,,,,,1,1,,7102,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00087,66,,,,70,713,6619,61,6,,,2,,,06,,,126,,,0,,,,,,,,,1,,6384,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00088,66,,,,34,344,5567,14,1,,,6,14,,07,,,145,,,0,,,,29,,,,,4,,5780,11,0,,36,7,0,,,,0.0,,,,1,1966-05-25
66LA00089,66,,,,70,710,1616,18,1,,,3,,,07,,,126,0,,0,0,,0,,,,,,8,,1390,18,1,,70,2,0,,1,1,0.0,,,,1,1966-05-06
66LA00090,66,,,,13,138,5950,41,4,,,5, 7,,02,,,126,,,0,,,,21,,,,,1,,9575,41,1,,16,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00091,66,2,,,70,732,7399,41,4,,,4,,1,02,,1,104,4,,0,3,,1,,,,,2,1,,7502,41,1,,70,2,0,,1,2,4.4,,,,2,1966-04-14
66LA00092,66,2,,,01,014,2559,61,6,,,8, 3,1,06,,1,110,1,,0,2,,1,30,0795,42,+,,1,,6869,61,1,,03,7,0,,1,1,8.0,,,,1,1966-04-20
66LA00093,66,2,,,17,150,8812,41,4,,,2,,1,05,,1,109,1,,0,2,,1,,8120,61,+,,1,,4658,61,1,,82,9,0,,1,1,5.0,5,,7,1,1966-04-19
66LA00094,66,,,,09,090,4680,61,6,33,,5, 4,,06,,,52,,,0,,,,40,,,,,1,,6981,61,0,,09,1,0,,,,0.0,,,,1,1966-02-21
66LA00095,66,,,,72,910,1880,18,1,,,2,,,07,,,126,,,0,,,,,,,,,8,,1578,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00096,66,,,,70,710,0951,18,1,,,5,,,07,,,126,,,0,,,,,,,,,8,,1390,18,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00097,66,2,,,40,404,5555,11,1,,,6,12,1,07,,1,114,7,,0,4,,1,28,,,,,1,,7535,14,1,,27,7,0,,1,2,8.0,,,,2,1966-04-24
66LA00098,66,,,,04,049,9018,40,4,,,1, 5,,02,,,126,,,0,,,,18,,,,,0,,8792,41,1,,07,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00099,66,1,,,23,235,7368,14,1,,,2,10,1,07,,6,114,1,,0,3,,1,34,3417,90,+,,4,,6084,11,1,,35,7,0,,1,1,4.0,,,,1,1966-04-24
66LA00100,66,1,,,19,194,4822,14,1,,,7, 8,1,07,,1,107,9,,0,2,,1,25,,,,,4,,5965,11,1,,51,7,0,,1,3,5.0,,,,3,1966-04-17
66LA00101,66,,,,72,963,7018,61,6,,,2,,,06,,,126,,,0,,,,,,,,,1,,6583,61,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00102,66,,,,04,048,5947,41,4,,,5, 5,,02,,,126,,,0,,,,23,,,,,1,,7879,41,1,,07,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00103,66,,,,70,722,7221,41,4,,,4,,,02,,,81,,,0,,,,,,,,3,1,,6242,41,0,,70,2,0,,,,0.0,,,,1,1966-03-22
66LA00104,66,1,,,06,063,0777,61,6,21,,1, 4,1,06,,1,107,4,,0,4,,1,18,3135,90,+,,1,,6331,61,1,,06,1,0,,1,2,4.8,,,,1,1966-04-17
66LA00105,66,,,,14,180,8897,41,4,,,2,,,20,,,126,,,0,,,,,,,,,1,,0253,95,1,,82,9,0,,0,,0.0,0,,7,1,1966-05-06
66LA00106,66,2,,,05,055,4570,61,6,,,5, 3,1,06,,1,103,7,,0,3,,1,29,,,,,1,,6607,61,1,,04,7,0,,1,2,5.8,,,,2,1966-04-13
66LA00107,66,,,,72,930,1660,18,1,,,2,,,07,,,126,,,0,,,,,,,,,8,,1938,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00108,66,,,,12,129,1099,41,4,,,0, 5,,02,,,,,,0,,,,11,,,,,1,,8002,41,0,,15,7,0,,,,0.0,,,,1,
66LA00109,66,,,,27,274,5861,14,1,,,5,12,,07,1,,,,,0,,,,01,,,,,4,,6027,11,1,,41,7,0,,0,0,0.0,,,,1,
66LA00110,66,,,,10,104,2627,61,6,,,8, 4,,06,,,117,,,0,,,,34,,,,,1,,6725,61,0,,09,7,0,,,,0.0,,,,1,1966-04-27
66LA00111,66,,,,70,733,6761,61,6,,,2,,,06,,,126,,,0,,,,,,,,1,1,,6700,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00112,66,,,,45,455,2886,14,1,,,0,10,,07,,,126,,,0,,,,11,,,,,4,,7765,14,1,,54,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00113,66,,,,12,129,9918,40,4,,,1, 5,,02,,,145,,,0,,,,34,,,,,0,,8002,41,0,,04,7,0,,,,0.0,,,,1,1966-05-25
66LA00114,66,,,,14,148,5711,41,4,,,6, 6,,02,,,126,,,0,,,,20,,,,,1,,8620,41,1,,08,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00115,66,,,,70,733,4149,61,6,,,6,,,06,,,126,,,0,,,,,,,,,1,,6700,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00116,66,2,,,72,863,6870,61,6,,,2,,1,06,,1,109,1,,0,3,,1,,3260,90,+,1,1,,7114,61,1,,72,3,0,,1,1,8.8,,,,1,1966-04-19
66LA00117,66,2,,,14,170,8923,41,4,,,2,,5,20,,1,97,1,,0,3,,1,,2634,90,+,,1,,0252,95,1,,82,9,0,,1,1,3.0,5,,7,1,1966-04-07
66LA00118,66,1,,,10,102,4206,41,4,26,,7, 7,1,02,,1,113,7,,0,4,,1,10,,,,,1,,8864,41,1,,10,1,0,,1,2,9.0,,,,2,1966-04-23
66LA00119,66,,,,08,089,0426,41,4,,,0, 6,,02,,,19,,,0,,,,14,,,,,1,,8570,41,0,,11,7,0,,,,0.0,,,,1,1966-01-19
66LA00120,66,,,,12,128,1585,41,4,,,9, 5,,02,,,126,,,0,,,,31,,,,,1,,9225,41,1,,04,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00121,66,,,,20,205,5614,11,1,,,5, 9,,07,1,,,,,0,,,,26,,,,,1,,6025,11,1,,32,7,0,,0,0,0.0,,,,1,
66LA00122,66,,,,72,990,1932,18,1,,,2,,,07,,,126,,,0,,,,,,,,,8,,2058,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00123,66,,,,26,261,7303,14,1,44,,2,13,,07,,,126,,,0,,,,31,,,,,4,,7469,14,1,,26,1,0,,0,0,0.0,,,,1,1966-05-06
66LA00124,66,,,,27,275,5329,14,1,,,6,12,,07,,,126,,,0,,,,47,,,,,4,,5998,11,1,,50,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00125,66,1,,,72,853,6858,61,6,,,2,,1,06,,1,96,7,,0,3,,1,,,,,1,1,,6535,61,1,,72,3,0,,1,2,7.0,,,,2,1966-04-06
66LA00126,66,,,,15,152,5792,41,4,19,,5, 5,,02,,,145,,,0,,,,25,,,,,1,,9213,41,0,,15,1,0,,,,0.0,,,,1,1966-05-25
66LA00127,66,,,,10,109,7834,41,4,,,3, 7,,02,,,126,,,0,,,,12,,,,1,1,,9495,41,1,,18,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00128,66,,,,72,990,1490,18,1,,,3,,,07,,,85,0,,0,0,,0,,,,,,8,,2058,18,1,,72,3,0,,1,1,0.0,,,,1,1966-03-26
66LA00129,66,,,,11,170,8954,41,4,,,2,,,20,,,126,,,0,,,,,,,,,1,,0252,95,1,,82,9,0,,0,,0.0,0,,7,1,1966-05-06
66LA00130,66,,,,72,852,3890,41,4,,,7,,,02,,,126,,,0,,,,,,,,,1,,9511,41,1,,71,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00131,66,,,,09,098,9471,40,4,,,1, 6,,02,,,126,,,0,,,,14,,,,,0,,9625,41,1,,11,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00132,66,,,,70,730,1100,18,1,,,4,,,07,,,126,,,0,,,,,,,,,8,,1132,18,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00133,66,,,,49,495,6070,11,1,,,2, 9,,07,1,,,,,0,,,,24,,,,1,1,,7323,14,1,,20,7,0,,0,0,0.0,,,,1,
66LA00134,66,,,,70,733,6837,61,6,,,2,,,06,,,126,,,0,,,,,,,,1,1,,6700,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00135,66,1,,,12,122,8635,41,4,21,,3, 5,1,02,,1,120,7,,0,4,,1,17,,,,,1,,9225,41,1,,12,1,0,,1,2,14.2,,,,2,1966-04-30
66LA00136,66,,,,37,374,2528,14,1,,,1,13,,07,,,126,,,0,,,,08,,,,,4,,7205,14,1,,53,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00137,66,1,,,70,733,6851,61,6,,,2,,1,06,,3,98,7,,0,3,,1,,,,,,1,,6700,61,1,,70,2,0,,1,2,8.9,,,,2,1966-04-08
66LA00138,66,,,,70,732,5644,41,4,,,6,,,02,,,126,,,0,,,,,,,,,1,,7502,41,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00139,66,,,,70,733,4201,61,6,,,6,,,06,,,126,,,0,,,,,,,,,1,,6700,61,1,,70,2,0,,0,0,0.0,,,,1,1966-05-06
66LA00140,66,1,,,09,091,0080,41,4,17,,1, 6,1,02,,1,119,7,,0,3,,1,06,,,,,1,,8281,41,1,,09,1,0,,1,2,10.2,,,,2,1966-04-29
66LA00141,66,2,,,11,160,8964,41,4,,,2,,1,05,,1,127,1,,0,3,,1,,2588,18,+,,1,,6979,61,1,,82,9,0,,1,1,11.0,5,,7,1,1966-05-07
66LA00142,66,,,,20,209,3260,41,4,,,8, 8,,02,,,68,,,0,,,,22,,,,,1,,2507,48,0,,05,7,0,,,,0.0,,,,1,1966-03-09
66LA00143,66,,,,02,021,9705,40,4,31,,1, 8,,02,,,126,,,0,,,,25,,,,,0,,7847,41,1,,02,1,0,,0,0,0.0,,,,1,1966-05-06
66LA00144,66,,,,72,800,0771,18,1,,,5,,,07,,,126,,,0,,,,,,,,,8,,1889,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00145,66,,,,70,733,4423,61,6,,,5,,,06,1,,,,,0,,,,,,,,,1,,6700,61,1,,70,2,0,,0,0,0.0,,,,1,
66LA00146,66,,,,72,800,1958,18,1,,,2,,,07,,,126,,,0,,,,,,,,1,8,,1889,18,1,,72,3,0,,0,0,0.0,,,,1,1966-05-06
66LA00147,66,1,,,45,455,7199,14,1,,,2,10,1,07,,8,123,5,,0,3,,5,32,1402,42,+,3,4,,7765,14,1,,54,7,1,,1,1,10.0,5,79,,1,1966-05-03
66LA00148,66,,,,26,264,5171,14,1,,,7,13,,07,,,112,,,0,,,,36,,,,,4,,6414,14,0,,37,7,0,,,,0.0,,,,1,1966-04-22
66LA00149,66,1,,,08,084,2780,61,6,,,7, 4,,06,,,110,0,,0,0,,0,22,,,,,1,,6503,61,1,,07,7,0,,1,1,0.0,,,,1,1966-04-20
66LA00150,66,,,,10,109,6650,41,4,,,5, 7,,02,,,126,,,0,,,,15,,,,,1,,9495,41,1,,17,7,0,,0,0,0.0,,,,1,1966-05-06
66LA00151,66,,,,20,209,7827,41,4,,,3, 8,,02,,,126,0,,0,0,,0,27,,,,3,1,,2507,48,1,,05,7,0,,1,1,0.0,,,,1,1966-05-06
66LA00152,66,,,,04,045,2792,61,6,,,7, 3,,06,,,81,,,0,,,,21,,,,,1,,6652,61,0,,02,7,0,,,,0.0,,,,1,1966-03-22
66LA00153,66,,,,05,120,9177,41,4,,,2,,,08,,,126,,,0,,,,,,,,,1,,1309,18,1,,82,9,0,,0,,0.0,0,,7,1,1966-05-06
66LA00154,66,,,,10,109,4112,41,4,,,7, 7,,02,,,126,,,0,,,,05,,,,,1,,9495,41,1,,17,7,0,,0,0,0.0,,,,1,1966-05-06
