UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,BAG,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
74LA00501,74,1,0718,9,97,03,3571,18,1,,,50,,1,51,,1,108,8,,0,5,,,,,,,8,93,0019,95,0,87,78,8,1,,0,0,10.2,10,,,2,1974-04-18,07
74LA00502,74,2,0752,9,97,14,3573,18,1,,,50,,1,54,,1,111,5,,0,5,,,,,,,8,93,9259,90,1,91,77,8,1,,1,1,13.4,10,,,1,1974-04-21,07
74LA00503,74,2,8107,3,73,732,3575,18,1,,,50,,1,07,,1,96,8,,0,3,,,,,,,8,18,7784,18,1,73,73,6,1,,1,2,10.8,10,,,1,1974-04-06,07
74LA00504,74,2,8108,3,73,732,3575,18,1,,,50,,1,07,,1,96,8,,0,3,,,,,,,8,18,7784,18,0,53,73,6,1,,0,0,10.8,10,,,2,1974-04-06,07
74LA00505,74,,,0,72,830,3584,18,1,,,50,,,07,1,,123,,,0,,,,,,,,8,18,6753,18,1,0,72,3,0,,0,0,0.0,0,,,1,1974-05-03,07
74LA00506,74,2,9870,9,00,830,3584,18,1,,,50,,5,10,2,1,123,5,,230,2,,7,,,,,8,90,0000,97,1,0,72,0,1,97,1,1,10.6,0,,,1,1974-05-03,07
74LA00507,74,2,8290,3,73,731,3601,18,1,,,50,,1,07,,1,103,5,,0,4,,,,,,,8,18,7378,18,1,82,73,6,1,,1,1,7.8,10,,,1,1974-04-13,07
74LA00508,74,1,8325,3,75,751,3605,18,1,,,50,,1,07,,1,104,5,,0,4,,,,,,,8,18,7503,18,1,73,75,6,1,,1,1,12.2,10,,,1,1974-04-14,07
74LA00509,74,1,8284,3,76,760,3610,18,1,,,50,,1,07,,1,103,7,,0,5,11,,,825918,+,,8,18,7944,18,1,39,76,6,1,,1,2,7.6,15,,,1,1974-04-13,07
74LA00510,74,1,,3,76,760,3610,18,1,,,50,,1,07,,1,103,7,,0,5,,1,,,,,8,18,7944,18,0,0,76,6,0,44,0,0,8.0,0,,,2,1974-04-13,07
74LA00511,74,2,0711,9,97,02,3618,18,1,,,50,,1,51,,1,108,5,,0,4,,,,,,,8,93,0018,95,1,80,78,8,1,,1,1,11.2,10,,,1,1974-04-18,07
74LA00512,74,2,8127,3,72,820,3622,18,1,,,50,,1,07,,1,97,8,,0,4,,,,,,,8,18,7095,18,1,67,72,3,1,,1,2,9.2,10,,,1,1974-04-07,07
74LA00513,74,1,8128,3,72,820,3622,18,1,,,50,,1,07,,1,97,8,,0,4,,,,,,,8,18,7095,18,0,73,72,3,1,,0,0,8.0,10,,,2,1974-04-07,07
74LA00514,74,1,8542,3,70,702,3632,18,1,,,50,,1,07,,1,109,8,,109,4,09,6,,947442,+,,8,18,6343,18,1,0,70,2,1,23,1,2,10.0,5,,,1,1974-04-19,07
74LA00515,74,1,8543,3,70,702,3632,18,1,,,50,,1,07,,1,109,8,,109,4,26,6,,,,,8,18,6343,18,0,0,70,2,1,23,0,0,10.0,0,,,2,1974-04-19,07
74LA00516,74,2,8250,3,75,750,3635,18,1,,,50,,1,07,,1,102,8,,129,3,,6,,,,,8,18,7349,18,1,0,75,6,1,10,1,2,9.0,0,,,1,1974-04-12,07
74LA00517,74,2,8258,3,75,750,3635,18,1,,,50,,1,07,,1,102,8,,0,3,,,,,,,8,18,7349,18,0,78,75,6,1,,0,0,10.4,10,,,2,1974-04-12,07
74LA00518,74,,,0,74,742,3638,18,1,,,50,,,07,,,20,,,0,,,,,,,,8,18,7590,18,0,0,74,6,0,,0,0,0.0,0,,,1,,07
74LA00519,74,2,0245,9,97,01,3653,18,1,,,50,,1,51,,1,97,8,,0,4,,,,,,,8,93,0017,95,1,67,78,8,1,,1,2,8.2,10,,,1,1974-04-07,07
74LA00520,74,2,0246,9,97,01,3653,18,1,,,50,,1,51,,1,97,8,,0,4,,,,,,,8,93,0017,95,0,71,78,8,1,,0,0,8.6,10,,,2,1974-04-07,07
74LA00521,74,2,8228,3,70,701,3659,18,1,,,50,,1,07,,1,101,5,,0,4,09,,,,,,8,18,6901,18,1,84,70,2,1,,1,1,11.4,10,,,1,1974-04-11,07
74LA00522,74,2,8762,3,76,762,3660,18,1,,,50,,1,07,,1,120,8,,0,5,,,,,,,8,18,7826,18,1,63,76,6,1,,1,2,10.6,10,,,1,1974-04-30,07
74LA00523,74,2,8763,3,76,762,3660,18,1,,,50,,1,07,,1,120,8,,0,5,,,,,,,8,18,7826,18,0,75,76,6,1,,0,0,13.0,10,,,2,1974-04-30,07
74LA00524,74,,,0,70,702,3673,18,1,,,50,,,07,,,127,,,0,,,,,,,,8,18,6343,18,1,0,70,2,0,,0,0,0.0,0,,,1,1974-05-07,07
74LA00525,74,1,0878,9,97,13,3693,18,1,,,50,,1,54,,1,107,5,,0,5,,,,,,,8,93,8533,90,1,71,77,8,1,,1,1,15.0,10,,,1,1974-04-17,07
74LA00526,74,,,0,70,700,3700,18,1,,,50,,,07,,,140,,,0,,,,,,,,8,18,6482,18,1,0,70,2,0,,0,0,0.0,0,,,1,1974-05-20,07
74LA00527,74,1,0435,9,97,12,3701,18,1,,,50,,1,54,,1,102,8,,0,4,,,,,,,8,93,9270,90,1,85,77,8,1,,1,2,10.4,10,,,1,1974-04-12,07
74LA00528,74,2,0436,9,97,12,3701,18,1,,,50,,1,54,,1,102,8,,0,4,,,,,,,8,93,9270,90,0,73,77,8,1,,0,0,9.4,10,,,2,1974-04-12,07
74LA00529,74,2,0528,9,97,11,3706,18,1,,,50,,1,54,,1,103,5,,0,3,,,,,,,8,93,8631,90,1,91,77,8,1,,1,1,11.6,10,,,1,1974-04-13,07
74LA00530,74,1,8256,3,74,741,3707,18,1,,,50,,1,07,,1,101,5,,0,5,,,,,,,8,18,7644,18,1,81,74,6,1,,1,1,11.6,10,,,1,1974-04-11,07
74LA00531,74,2,8404,3,75,752,3718,18,1,,,50,,1,07,,1,106,5,,0,3,,,,,,,8,18,7405,18,1,76,75,6,1,,1,1,11.8,10,,,1,1974-04-16,07
74LA00532,74,1,8657,3,75,751,3719,18,1,,,50,,1,07,,1,111,5,,0,5,,,,,,,8,18,7503,18,1,84,75,6,1,,1,1,12.8,10,,,1,1974-04-21,07
74LA00533,74,,,0,97,15,3735,18,1,,,50,,,54,,,10,,,0,,,,,,,,8,90,9324,90,0,0,78,8,0,,0,0,0.0,0,,,1,,07
74LA00534,74,2,8288,3,72,810,3738,18,1,,,50,,1,07,,1,103,5,,0,4,,,,,,,8,18,6476,18,1,54,72,3,1,,1,1,10.0,10,,,1,1974-04-13,07
74LA00535,74,1,8684,3,72,800,3744,18,1,,,50,,1,07,,1,111,5,,0,4,,,,,,,8,18,6618,18,1,75,72,3,1,,1,1,10.2,10,,,1,1974-04-21,07
74LA00536,74,2,8071,3,74,740,3758,18,1,,,50,,1,07,,1,95,8,,0,4,15,,,,,,8,18,7586,18,1,69,74,6,1,,1,2,11.6,10,,,1,1974-04-05,07
74LA00537,74,2,8072,3,74,740,3758,18,1,,,50,,1,07,,1,95,8,,0,4,,,,,,,8,18,7586,18,0,56,74,6,1,,0,0,11.8,10,,,2,1974-04-05,07
74LA00538,74,1,8313,3,74,742,3759,18,1,,,50,,1,07,,1,104,8,,0,4,,,,,,,8,18,7590,18,1,68,74,6,1,,1,2,12.4,10,,,1,1974-04-14,07
74LA00539,74,2,8314,3,74,742,3759,18,1,,,50,,3,07,,1,104,8,,0,4,,,,,,,8,18,7590,18,0,75,74,6,1,,0,0,10.6,10,,,2,1974-04-14,07
74LA00540,74,1,8514,3,76,760,3761,18,1,,,50,,1,07,,1,108,8,,0,4,,,,,,,8,18,7944,18,1,64,76,6,1,,1,2,11.6,10,,,1,1974-04-18,07
74LA00541,74,2,8515,3,76,760,3761,18,1,,,50,,1,07,,1,108,8,,0,4,,,,,,,8,18,7944,18,0,76,76,6,1,,0,0,11.0,10,,,2,1974-04-18,07
74LA00542,74,,,0,75,750,3778,18,1,,,50,,,07,,,60,,,0,,,,,,,,8,18,7349,18,0,0,75,6,0,,0,0,0.0,0,,,1,1974-03-01,07
74LA00543,74,2,8743,3,75,752,3785,18,1,,,50,,1,07,,1,114,5,,182,4,,6,,,,,8,18,7405,18,1,0,75,6,1,10,1,1,13.8,0,,,1,1974-04-24,07
74LA00544,74,2,8291,3,75,751,3788,18,1,,,50,,1,07,,1,103,8,,0,4,,,,,,,8,18,7503,18,1,64,75,6,1,,1,2,9.0,10,,,1,1974-04-13,07
74LA00545,74,1,8292,3,75,751,3788,18,1,,,50,,1,07,,1,103,8,,0,4,,,,,,,8,18,7503,18,0,64,75,6,1,,0,0,9.4,10,,,2,1974-04-13,07
74LA00546,74,1,8694,3,72,990,3792,18,1,,,50,,1,07,,1,112,5,,0,4,,,,,,,8,18,7221,18,1,77,72,3,1,,1,1,14.2,10,,,1,1974-04-22,07
74LA00547,74,2,0497,9,97,16,3800,18,1,,,50,,1,54,,1,103,5,,0,4,,,,,,,8,93,8910,90,1,74,78,8,1,,1,1,8.4,10,,,1,1974-04-13,07
74LA00548,74,2,8240,3,72,980,3803,18,1,,,50,,1,07,,1,102,8,,0,3,,,,,,,8,18,6613,18,1,64,72,3,1,,1,2,9.2,10,,,1,1974-04-12,07
74LA00549,74,3,8241,3,72,980,3803,18,1,,,50,,1,07,,1,102,8,,0,3,,,,,&,,8,18,6613,18,0,38,72,3,1,,0,0,9.2,5,,,2,1974-04-12,07
74LA00550,74,2,8779,3,76,762,3809,18,1,,,50,,1,07,,1,125,8,,230,3,,7,,,,,8,18,7826,18,1,0,76,6,1,97,1,2,10.4,0,,,1,1974-05-05,07
74LA00551,74,2,8780,3,76,762,3809,18,1,,,50,,1,07,,1,125,8,,0,3,,,,,,,8,18,7826,18,0,82,76,6,1,,0,0,11.2,10,,,2,1974-05-05,07
74LA00552,74,1,0526,9,97,10,3810,18,1,,,50,,1,54,,1,103,8,,0,4,,,,,,,8,93,8859,90,1,85,77,8,1,,1,2,10.6,10,,,1,1974-04-13,07
74LA00553,74,1,0527,9,97,10,3810,18,1,,,50,,1,54,,1,103,8,,0,4,,,,,,,8,93,8859,90,0,80,77,8,1,,0,0,11.0,10,,,2,1974-04-13,07
74LA00554,74,1,8690,3,72,970,3814,18,1,,,50,,1,07,,1,112,8,,0,4,,,,,,,8,18,6858,18,1,59,72,3,1,,1,2,12.4,10,,,1,1974-04-22,07
74LA00555,74,1,8691,3,72,970,3814,18,1,,,50,,1,07,,1,112,8,,218,4,,6,,,&,,8,18,6858,18,0,0,72,3,1,15,0,0,8.4,0,,,2,1974-04-22,07
74LA00556,74,1,8161,3,72,960,3819,18,1,,,50,,1,07,,1,98,5,,0,5,,,,,,,8,18,6370,18,1,75,72,3,1,,1,1,14.4,10,,,1,1974-04-08,07
74LA00557,74,1,8171,3,72,950,3820,18,1,,,50,,1,07,,1,98,5,,0,4,,,,,,,8,18,6371,18,1,82,72,3,1,,1,1,14.2,10,,,1,1974-04-08,07
74LA00558,74,1,8411,3,73,732,3823,18,1,,,50,,1,07,,1,106,8,,0,5,,,,,,,8,18,7784,18,1,70,73,6,1,,1,2,10.6,10,,,1,1974-04-16,07
74LA00559,74,1,8412,3,73,732,3823,18,1,,,50,,1,07,,1,106,8,,0,5,,,,,,,8,18,7784,18,0,70,73,6,1,,0,0,9.2,10,,,2,1974-04-16,07
74LA00560,74,1,,9,97,14,3832,18,1,,,50,,1,54,,1,77,0,,0,0,,0,,,,,8,90,9259,90,1,0,78,8,0,27,1,1,7.8,0,,,1,1974-03-18,07
74LA00561,74,2,8475,3,75,750,3837,18,1,,,50,,1,07,,1,107,8,,0,3,,,,,,,8,18,7349,18,1,67,75,6,1,,1,2,10.2,10,,,1,1974-04-17,07
74LA00562,74,2,8476,3,75,750,3837,18,1,,,50,,1,07,,1,107,8,,0,3,,,,,,,8,18,7349,18,0,67,75,6,1,,0,0,9.4,10,,,2,1974-04-17,07
74LA00563,74,1,8341,3,74,741,3838,18,1,,,50,,3,07,,1,104,8,,0,3,,,,,,,8,18,7644,18,1,43,74,6,1,,1,2,11.2,10,,,1,1974-04-14,07
74LA00564,74,2,8342,3,74,741,3838,18,1,,,50,,1,07,,1,104,8,,0,3,,,,,,,8,18,7644,18,0,42,74,6,1,,0,0,8.8,10,,,2,1974-04-14,07
74LA00565,74,2,8596,3,72,940,3842,18,1,,,50,,1,07,,1,110,5,,0,4,,,,,,,8,18,7029,18,1,86,72,3,1,,1,1,10.0,10,,,1,1974-04-20,07
74LA00566,74,1,8702,3,72,930,3847,18,1,,,50,,1,07,,1,112,5,,0,4,,,,,,,8,18,7168,18,1,66,72,3,1,,1,1,12.2,10,,,1,1974-04-22,07
74LA00567,74,1,0375,9,97,09,3851,18,1,,,50,,1,51,,1,101,8,,0,5,,,,,,,8,93,0021,95,1,82,77,8,1,,1,2,13.0,10,,,1,1974-04-11,07
74LA00568,74,2,0376,9,97,09,3851,18,1,,,50,,1,51,,5,101,8,,125,5,,6,,,,,8,93,0021,95,0,0,77,8,1,23,0,0,10.6,0,,,2,1974-04-11,07
74LA00569,74,1,8149,3,72,920,3863,18,1,,,50,,1,07,,1,98,5,,0,3,,,,,,,8,18,6747,18,1,86,72,3,1,,1,1,11.4,10,,,1,1974-04-08,07
74LA00570,74,1,8135,3,74,740,3866,18,1,,,50,,1,07,,1,97,8,,0,4,09,,,,,,8,18,7586,18,1,71,74,6,1,,1,2,10.8,10,,,1,1974-04-07,07
74LA00571,74,2,8136,3,74,740,3866,18,1,,,50,,1,07,,1,97,8,,0,4,,,,,,,8,18,7586,18,0,64,74,6,1,,0,0,10.6,10,,,2,1974-04-07,07
74LA00572,74,2,8022,3,73,731,3871,18,1,,,50,,1,07,,1,94,8,,0,4,,,,,,,8,18,7378,18,1,68,73,6,1,,1,2,8.6,10,,,1,1974-04-04,07
74LA00573,74,1,8023,3,73,731,3871,18,1,,,50,,1,07,,1,94,8,,0,4,,,,,,,8,18,7378,18,0,74,73,6,1,,0,0,10.0,10,,,2,1974-04-04,07
74LA00574,74,1,8310,3,73,730,3881,18,1,,,50,,1,07,,1,104,5,,0,4,,,,,,,8,18,7485,18,1,90,73,6,1,,1,1,17.6,10,,,1,1974-04-14,07
74LA00575,74,2,8639,3,75,752,3883,18,1,,,50,,1,07,,1,111,8,,0,4,,,,,,,8,18,7405,18,1,74,75,6,1,,1,2,9.4,10,,,1,1974-04-21,07
74LA00576,74,2,8640,3,75,752,3883,18,1,,,50,,1,07,,1,111,8,,0,4,,,,,,,8,18,7405,18,0,56,75,6,1,,0,0,7.0,10,,,2,1974-04-21,07
74LA00577,74,1,8113,3,74,742,3911,18,1,,,50,,1,07,,1,96,8,,0,3,,,,,,,8,18,7590,18,1,68,74,6,1,,1,2,13.2,10,,,1,1974-04-06,07
74LA00578,74,2,8114,3,74,742,3911,18,1,,,50,,1,07,,4,96,8,,0,3,,,,,,,8,18,7590,18,0,68,74,6,1,,0,0,13.6,10,,,2,1974-04-06,07
74LA00579,74,1,8175,3,75,751,3916,18,1,,,50,,1,07,,1,98,8,,100,3,,6,,,,,8,18,7503,18,1,0,75,6,1,23,1,2,8.6,0,,,1,1974-04-08,07
74LA00580,74,2,8176,3,75,751,3916,18,1,,,50,,1,07,,1,98,8,,0,3,,,,,,,8,18,7503,18,0,72,75,6,1,,0,0,7.2,10,,,2,1974-04-08,07
74LA00581,74,1,8524,3,70,701,3920,18,1,,,50,,1,07,,1,108,5,,0,5,,,,,,,8,18,6901,18,1,99,70,2,1,,1,1,12.4,10,,,1,1974-04-18,07
74LA00582,74,1,8065,3,76,761,3931,18,1,,,50,,1,07,,1,95,8,,0,4,,,,,,,8,18,7357,18,1,65,76,6,1,,1,2,11.2,10,,,1,1974-04-05,07
74LA00583,74,1,8066,3,76,761,3931,18,1,,,50,,1,07,,1,95,8,,230,4,,7,,,,,8,18,7357,18,0,0,76,6,1,97,0,0,12.8,0,,,2,1974-04-05,07
74LA00584,74,,,0,74,741,3945,18,1,,,50,,,07,,,140,,,0,,,,,,,,8,18,7644,18,0,0,74,6,0,,0,0,0.0,0,,,1,1974-05-20,07
74LA00585,74,2,8255,3,74,740,3947,18,1,,,50,,1,07,,1,101,5,,0,5,,,,,,,8,18,7586,18,1,94,74,6,1,,1,1,14.4,10,,,1,1974-04-11,07
74LA00586,74,,,0,97,08,3951,18,1,,,50,,,51,,,24,,,0,,,,,,,,8,90,0007,95,0,0,77,8,0,,0,0,0.0,0,,,1,,07
74LA00587,74,1,0745,9,97,07,3954,18,1,,,50,,1,51,,1,110,8,,0,5,,,,,,,8,93,0009,95,1,87,77,8,1,,1,2,10.2,10,,,1,1974-04-20,07
74LA00588,74,2,0746,9,97,07,3954,18,1,,,50,,1,51,,1,110,8,,116,5,,6,,,&,,8,93,0009,95,0,0,77,8,1,23,0,0,5.4,0,,,2,1974-04-20,07
74LA00589,74,1,8089,3,75,750,3964,18,1,,,50,,1,07,,1,96,8,,0,4,,,,,,,8,18,7349,18,1,57,75,6,1,,1,2,12.4,10,,,1,1974-04-06,07
74LA00590,74,1,8090,3,75,750,3964,18,1,,,50,,1,07,,1,96,8,,0,4,,,,,,,8,18,7349,18,0,69,75,6,1,,0,0,11.2,10,,,2,1974-04-06,07
74LA00591,74,1,8739,3,76,760,3966,18,1,,,50,,1,07,,1,114,5,,0,4,,,,,,,8,18,7944,18,1,73,76,6,1,,1,1,14.6,10,,,1,1974-04-24,07
74LA00592,74,1,8498,3,70,702,3967,18,1,,,50,,1,07,,1,108,5,,0,5,,,,,,,8,18,6343,18,1,59,70,2,1,,1,1,11.6,10,,,1,1974-04-18,07
74LA00593,74,3,9972,9,00,700,3983,18,1,,,50,,5,10,2,1,127,5,,0,4,,,,,,,8,90,0000,97,1,62,70,0,1,,1,1,9.8,10,,,1,1974-05-07,07
74LA00594,74,,,0,70,700,3983,18,1,,,50,,,07,1,,127,,,0,,,,,,,,8,18,6482,18,1,0,70,2,0,,0,0,0.0,0,,,1,1974-05-07,07
74LA00595,74,2,0152,9,97,06,3987,18,1,,,50,,1,51,,1,95,8,,0,5,,,,,,,8,93,0012,95,1,75,77,8,1,,1,2,9.2,10,,,1,1974-04-05,07
74LA00596,74,2,0153,9,97,06,3987,18,1,,,50,,1,51,,1,95,8,,230,5,,7,,,,,8,93,0012,95,0,0,77,8,1,97,0,0,8.8,0,,,2,1974-04-05,07
74LA00597,74,1,0231,9,97,05,3992,18,1,,,50,,1,51,,1,97,8,2,0,3,,,,,,,8,93,0013,95,1,63,77,8,1,,1,2,9.6,10,,,1,1974-04-07,07
74LA00598,74,2,0232,9,97,05,3992,18,1,,,50,,1,51,,1,97,8,2,0,3,,,,,,,8,93,0013,95,0,68,77,8,1,,0,0,8.4,10,,,2,1974-04-07,07
74LA00599,74,1,8734,3,75,752,3993,18,1,,,50,,1,07,,1,113,5,,0,5,,,,,,,8,18,7405,18,1,76,75,6,1,,1,1,12.8,10,,,1,1974-04-23,07
74LA00600,74,1,8252,3,74,742,3996,18,1,,,50,,1,07,,1,101,5,,0,3,,,,,,,8,18,7590,18,1,74,74,6,1,,1,1,13.4,10,,,1,1974-04-11,07
74LA00601,74,1,8661,3,74,741,3997,18,1,,,50,,1,07,,1,111,8,,0,5,12,,,,,,8,18,7644,18,1,63,74,6,1,,1,2,9.0,10,,,1,1974-04-21,07
74LA00602,74,1,8662,3,74,741,3997,18,1,,,50,,1,07,,1,111,8,,0,5,,,,,,,8,18,7644,18,0,54,74,6,1,,0,0,8.8,10,,,2,1974-04-21,07
74LA00603,74,1,8613,3,75,751,3998,18,1,,,50,,2,07,,1,110,8,,0,5,,,,,,,8,18,7503,18,1,59,75,6,1,,1,2,10.2,10,,,1,1974-04-20,07
74LA00604,74,2,8614,3,75,751,3998,18,1,,,50,,1,07,,1,110,8,,0,5,,,,,,,8,18,7503,18,0,53,75,6,1,,0,0,7.0,10,,,2,1974-04-20,07
74LA00605,74,1,0753,9,97,13,4004,18,1,,,50,,2,54,,1,111,5,,0,4,,,,,,,8,93,8533,90,1,84,78,8,1,,1,1,12.2,10,,,1,1974-04-21,07
74LA00606,74,2,8156,3,70,701,4019,18,1,,,50,,1,07,,1,98,8,,0,4,10,,,,,,8,18,6901,18,1,51,70,2,1,,1,2,6.4,10,,,1,1974-04-08,07
74LA00607,74,2,8157,3,70,701,4019,18,1,,,50,,2,07,,1,98,8,,0,4,,,,,,,8,18,6901,18,0,74,70,2,1,,0,0,9.0,10,,,2,1974-04-08,07
74LA00608,74,,,0,73,732,4027,18,1,,,50,,,07,1,,132,,,0,,,,,,,,8,18,7784,18,1,0,73,6,0,,0,0,0.0,0,,,1,1974-05-12,07
74LA00609,74,2,0815,9,00,732,4027,18,1,,,50,,4,10,2,1,132,5,,0,4,,,,,,,8,93,0000,97,1,92,73,0,1,,1,1,13.4,10,,,1,1974-05-12,07
74LA00610,74,3,8747,3,76,762,4031,18,1,,,50,,1,07,,1,116,8,,0,4,,,,,&,,8,18,7826,18,1,64,76,6,1,,1,2,9.0,5,,,1,1974-04-26,07
74LA00611,74,2,8748,3,76,762,4031,18,1,,,50,,1,07,,1,116,8,,0,4,,,,,,,8,18,7826,18,0,80,76,6,1,,0,0,11.8,10,,,2,1974-04-26,07
74LA00612,74,2,8463,3,76,760,4048,18,1,,,50,,1,07,,1,107,5,,0,4,,,,,,,8,18,7944,18,1,77,76,6,1,,1,1,11.4,10,,,1,1974-04-17,07
74LA00613,74,2,0091,9,97,04,4055,18,1,,,50,,1,51,,1,94,5,,0,4,,,,,,,8,93,0011,95,1,80,77,8,1,,1,1,8.2,10,,,1,1974-04-04,07
74LA00614,74,2,8254,3,73,731,4059,18,1,,,50,,1,07,,1,101,5,,0,5,,,,,,,8,18,7378,18,1,71,73,6,1,,1,1,10.6,10,,,1,1974-04-11,07
74LA00615,74,1,8697,3,75,750,4062,18,1,,,50,,1,07,,1,112,8,,0,4,09,,,,,,8,18,7349,18,1,61,75,6,1,,1,2,10.6,10,,,1,1974-04-22,07
74LA00616,74,2,8698,3,75,750,4062,18,1,,,50,,1,07,,1,112,8,,0,4,,,,,,,8,18,7349,18,0,58,75,6,1,,0,0,11.4,10,,,2,1974-04-22,07
74LA00617,74,2,0863,9,00,910,4083,18,1,,,50,,1,10,2,1,143,5,,0,3,,,,,,,8,93,0000,97,1,87,72,0,1,,1,1,8.8,10,,,1,1974-05-23,07
74LA00618,74,,,0,72,910,4083,18,1,,,50,,,07,1,,143,,,0,,,,,,,,8,18,7087,18,1,0,72,3,0,,0,0,0.0,0,,,1,1974-05-23,07
74LA00619,74,,,0,72,900,4084,18,1,,,50,,,07,,,127,,,0,,,,,,,,8,18,6530,18,1,0,72,3,0,,0,0,0.0,0,,,1,1974-05-07,07
74LA00620,74,,,0,75,752,4086,18,1,,,50,,,07,1,,128,,,0,,,,,,,,8,18,7405,18,1,0,75,6,0,,0,0,0.0,0,,,1,1974-05-08,07
74LA00621,74,2,0773,9,00,752,4086,18,1,,,50,,5,10,2,1,128,8,,0,4,,,,,,,8,93,0000,97,1,65,75,0,1,,1,2,11.8,10,,,1,1974-05-08,07
74LA00622,74,2,0774,9,00,752,4086,18,1,,,50,,5,10,2,1,128,8,,0,4,,,,,,,8,93,0000,97,0,66,75,0,1,,0,0,11.0,10,,,2,1974-05-08,07
74LA00623,74,2,8338,3,72,890,4093,18,1,,,50,,1,07,,1,104,8,,154,3,,6,,,,,8,18,6855,18,1,0,72,3,1,23,1,2,8.6,0,,,1,1974-04-14,07
74LA00624,74,2,8339,3,72,890,4093,18,1,,,50,,1,07,,1,104,8,,0,3,,,,856490,-,,8,18,6855,18,0,55,72,3,1,,0,0,8.6,5,,,2,1974-04-14,07
74LA00625,74,2,0228,9,97,12,4094,18,1,,,50,,1,54,,1,97,5,,0,4,,,,,,,8,93,9270,90,1,86,78,8,1,,1,1,10.8,10,,,1,1974-04-07,07
74LA00626,74,1,8700,3,74,740,4131,18,1,,,40,,1,07,,1,112,8,,230,5,,7,,,,,8,18,7586,18,1,0,74,6,1,97,1,2,11.0,0,,,1,1974-04-22,07
74LA00627,74,1,8701,3,74,740,4131,18,1,,,40,,1,07,,1,112,8,,0,5,,,,,,,8,18,7586,18,0,73,74,6,1,,0,0,9.2,10,,,2,1974-04-22,07
74LA00628,74,1,8305,3,73,730,4135,18,1,,,40,,1,07,,1,104,8,,107,4,,6,,,,,8,18,7485,18,1,0,73,6,1,23,1,2,11.4,0,87,,1,1974-04-14,07
74LA00629,74,2,8306,3,73,730,4135,18,1,,,40,,1,07,,1,104,8,,0,4,,,,,,,8,18,7485,18,0,81,73,6,1,,0,0,9.4,10,,,2,1974-04-14,07
74LA00630,74,1,8331,3,70,700,4139,18,1,,,40,,1,07,,1,104,8,,0,5,,,,,,,8,18,6482,18,1,59,70,2,1,,1,2,9.0,10,,,1,1974-04-14,07
74LA00631,74,1,8332,3,70,700,4139,18,1,,,40,,1,07,,1,104,8,,0,5,,,,,,,8,18,6482,18,0,70,70,2,1,,0,0,10.6,10,,,2,1974-04-14,07
74LA00632,74,2,9817,9,00,751,4142,18,1,,,40,,5,10,2,1,120,8,,0,4,,,,,,,8,90,0000,97,1,64,75,0,1,,1,2,11.8,10,,,1,1974-04-30,07
74LA00633,74,,,0,75,751,4142,18,1,,,40,,,07,1,,120,,,0,,,,,,,,8,18,7503,18,1,0,75,6,0,,0,0,0.0,0,,,1,1974-04-30,07
74LA00634,74,3,9818,9,00,751,4142,18,1,,,40,,4,10,2,1,120,8,,0,4,,,,,,,8,90,0000,97,0,68,75,0,1,,0,0,12.0,10,,,2,1974-04-30,07
74LA00635,74,2,8185,3,70,702,4144,18,1,,,40,,1,07,,1,99,8,8,107,3,,6,,,&,,8,18,6343,18,1,0,70,2,1,23,1,2,7.6,0,,,1,1974-04-09,07
74LA00636,74,2,8186,3,70,702,4144,18,1,,,40,,1,07,,1,99,8,8,0,3,,,,,,,8,18,6343,18,0,71,70,2,1,,0,0,8.8,10,,,2,1974-04-09,07
74LA00637,74,1,8367,3,74,742,4147,18,1,,,40,,1,07,,1,105,8,,0,4,,,,,,,8,18,7590,18,1,90,74,6,1,,1,2,11.8,10,,,1,1974-04-15,07
74LA00638,74,1,8368,3,74,742,4147,18,1,,,40,,1,07,,1,105,8,,230,4,,7,,,,,8,18,7590,18,0,0,74,6,1,97,0,0,11.8,0,,,2,1974-04-15,07
74LA00639,74,2,8031,3,73,732,4152,18,1,,,40,,1,07,,1,94,8,,0,3,04,,,413762,-,,8,18,7784,18,1,71,73,6,1,,1,2,9.2,5,,,1,1974-04-04,07
74LA00640,74,1,8032,3,73,732,4152,18,1,,,40,,1,07,,1,94,8,,0,3,,,,,,,8,18,7784,18,0,70,73,6,1,,0,0,10.4,10,,,2,1974-04-04,07
74LA00641,74,,,0,97,03,4153,18,1,,,40,,,51,1,,128,,,0,,,,,,,,8,90,0019,95,1,0,77,8,0,,0,0,0.0,0,,,1,1974-05-08,07
74LA00642,74,2,0777,9,00,03,4153,18,1,,,40,,5,10,2,1,128,8,,0,5,,,,,,,8,93,0000,97,1,58,77,0,1,,1,2,10.6,10,,,1,1974-05-08,07
74LA00643,74,3,0778,9,00,03,4153,18,1,,,40,,5,10,2,1,128,8,,0,5,,,,,,,8,93,0000,97,0,68,77,0,1,,0,0,12.0,10,,,2,1974-05-08,07
