UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB1,INBL,X1,ADAM,X2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABEWE,DISP,INBD,FONO,FOBR,FOPU,X3,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,X4,Y2,Y3,BRWT,Y5,ABLMB,X5,CDNO,DATEBN
68LA00026,68,1,9553,6,10,100,8064,61,6,41,,2,,1,06,,1,107,5,,215,3,,6,32,,,&,,1,61,8348,61,1,,10,1,1,,1,1,9.6,0,,7,1,1968-04-16
68LA00027,68,,,,02,020,8066,61,6,34,,2,,,06,,,95,,,0,,,,33,,,,,1,,7785,61,1,,02,1,0,,0,0,0.0,,,6,1,1968-04-04
68LA00028,68,2,9612,6,04,340,8070,61,6,,,2,,1,06,,1,108,5,,0,2,,,,,,,,1,61,7830,61,1,68,82,7,1,,1,1,10.2,10,,7,1,1968-04-17
68LA00029,68,2,9562,6,04,340,8077,61,6,,,2,,1,06,,1,107,5,,0,4,,,,,,,,1,61,7830,61,1,80,82,7,1,,1,1,11.8,10,,6,1,1968-04-16
68LA00030,68,,,,70,733,8080,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,7506,61,1,,70,2,0,,0,0,0.0,,,,1,1968-04-04
68LA00031,68,2,9282,6,10,330,8082,61,6,,,2,,1,06,,1,96,5,,0,3,,,,,,,,1,61,8065,61,1,99,82,7,1,,1,1,10.8,10,,6,1,1968-04-05
68LA00032,68,1,0007,6,10,330,8084,61,6,,,2,,1,06,,1,120,5,,0,3,,,,,,,,1,62,8065,61,1,59,82,7,1,,1,1,11.2,10,03,7,1,1968-04-29
68LA00033,68,2,9968,6,72,903,8086,61,6,,,2,,1,06,,1,118,5,,0,5,,,,,,,,1,61,7888,61,1,86,72,3,1,,1,1,10.6,10,,,1,1968-04-27
68LA00034,68,1,9386,6,03,320,8090,61,6,,,2,,1,06,,1,103,5,,0,3,,,,,,,,1,61,6523,61,1,111,82,7,1,,1,1,13.4,10,,6,1,1968-04-12
68LA00035,68,1,9871,6,03,030,8092,61,6,34,,2,,1,06,,1,115,5,,0,4,,,32,,,,,1,61,7341,61,1,77,03,1,1,,1,1,11.4,10,,6,1,1968-04-24
68LA00036,68,2,9574,6,05,055,8095,61,6,,,2,,1,06,,2,107,5,1,0,4,,,26,,,,,1,61,7412,61,1,78,04,7,1,,1,1,10.4,10,,,1,1968-04-16
68LA00037,68,2,9467,6,10,330,8097,61,6,,,2,,1,06,,1,105,5,,0,4,,,,,,,,1,61,8065,61,1,87,82,7,1,,1,1,12.4,10,,6,1,1968-04-14
68LA00038,68,,,,07,075,8102,61,6,,,2,,,06,,,95,,2,0,,,,29,,,,,1,,7369,61,1,,05,7,0,,0,0,0.0,,,,1,1968-04-04
68LA00039,68,,,,02,310,8103,61,6,,,2,,,06,,,,,,0,0,,,,,,,,1,,8331,61,1,,82,7,0,,0,0,0.0,,,7,1,
68LA00040,68,2,0037,6,04,340,8106,61,6,,,2,,1,06,,1,121,5,,137,5,,6,,,,,,1,62,7830,61,1,,82,7,1,,1,1,13.6,0,,7,1,1968-04-30
68LA00041,68,2,,,09,350,8113,61,6,,,2,,1,06,,1,98,1,,0,1,,1,,,,,,1,,7918,61,1,,82,7,0,,1,1,4.7,0,,7,1,1968-04-07
68LA00042,68,2,9302,6,01,300,8121,61,6,,,2,,1,06,,1,97,8,,0,4,,,,,,,,1,61,8192,61,1,75,82,7,1,,1,2,7.4,10,,6,1,1968-04-06
68LA00043,68,2,9303,6,01,300,8121,61,6,,,2,,1,06,,3,97,8,,0,4,,,,,,,,1,61,8192,61,1,81,82,7,1,,1,2,8.2,10,,6,2,1968-04-06
68LA00044,68,2,9359,6,10,330,8122,61,6,,,2,,1,06,,1,102,5,,0,3,,,,,,,,1,61,8065,61,1,88,82,7,1,,1,1,10.0,10,,7,1,1968-04-11
68LA00045,68,2,9356,6,09,350,8128,61,6,,,2,,1,06,,2,101,5,,0,4,,,,,,,,1,61,7918,61,1,98,82,7,1,,1,1,11.2,10,16,6,1,1968-04-10
68LA00046,68,1,9561,6,03,030,8129,61,6,33,,2,,1,06,,1,107,5,,0,2,,,31,,,,,1,61,7341,61,1,94,03,1,1,,1,1,11.0,10,,7,1,1968-04-16
68LA00047,68,1,,,03,030,8130,61,6,33,,2,,1,06,,1,127,1,,0,0,,1,31,,,,,1,,7341,61,1,,03,1,0,,1,1,5.4,0,,6,1,1968-05-06
68LA00048,68,,,,70,723,8131,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,7102,61,1,,70,2,0,,0,0,0.0,,,,1,1968-04-04
68LA00049,68,1,9982,6,72,913,8144,61,6,,,2,,1,06,,1,119,8,,0,3,,,,,,,,1,61,7987,61,1,48,72,3,1,,1,2,7.0,10,,,1,1968-04-28
68LA00050,68,1,9983,6,72,913,8144,61,6,,,2,,1,06,,1,119,8,,0,3,,,,,,,,1,61,7987,61,1,38,72,3,1,,1,2,8.6,10,,,2,1968-04-28
68LA00051,68,,,,03,320,8146,61,6,,,2,,,06,,,110,,,0,,,,,,,,,1,,6523,61,0,,82,7,0,,,,0.0,,,7,1,1968-04-19
68LA00052,68,1,9738,6,70,713,8147,61,6,,,2,,1,06,,1,111,8,,0,4,,,,,,,,1,61,6384,61,1,82,70,2,1,,1,2,10.6,10,,,1,1968-04-20
68LA00053,68,1,9739,6,70,713,8147,61,6,,,2,,1,06,,1,111,8,,0,4,,,,,,,,1,61,6384,61,1,44,70,2,1,,1,2,9.0,10,,,2,1968-04-20
68LA00054,68,2,9724,6,04,045,8151,61,6,,,2,,1,06,,2,111,5,1,0,3,,,35,,,,,1,61,8190,61,1,65,09,7,1,,1,1,8.4,10,,,1,1968-04-20
68LA00055,68,2,9923,6,70,733,8153,61,6,,,2,,1,06,,2,117,5,,0,4,,,,,,,,1,61,7926,61,1,104,70,2,1,,1,1,12.0,10,,,1,1968-04-26
68LA00056,68,2,9966,6,72,923,8156,61,6,,,2,,1,06,,1,118,5,,0,5,,,,,,,,1,61,8079,61,1,86,72,3,1,,1,1,10.4,10,,,1,1968-04-27
68LA00057,68,2,9469,6,03,320,8159,61,6,,,2,,1,06,,1,105,5,,113,2,,6,,,,,,1,61,6523,61,1,,82,7,1,,1,1,10.4,0,,6,1,1968-04-14
68LA00058,68,,,,02,310,8160,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,8331,61,1,,82,7,0,,0,0,0.0,,,6,1,1968-04-04
68LA00059,68,,,,72,933,8165,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,8182,61,1,,72,3,0,,0,0,0.0,,,,1,1968-04-04
68LA00060,68,2,9704,6,72,943,8167,61,6,,,2,,1,06,,1,110,8,,113,3,,6,,,,,,1,61,7879,61,1,,72,3,1,,1,2,8.6,0,,,1,1968-04-19
68LA00061,68,1,9705,6,72,943,8167,61,6,,,2,,1,06,,1,110,8,,128,3,,6,,1467,42,-,,1,61,7879,61,1,,72,3,1,,1,2,8.2,0,,,2,1968-04-19
68LA00062,68,2,,,70,713,8168,61,6,,,2,,1,06,,1,136,1,,0,0,,1,,,,,,1,,6384,61,1,,70,2,0,,1,1,8.0,0,,,1,1968-05-15
68LA00063,68,2,,,09,350,8170,61,6,,,2,,1,06,,1,105,1,,0,0,,1,,,,,,1,,7918,61,1,,82,7,0,,1,1,7.2,0,01,7,1,1968-04-14
68LA00064,68,2,9358,6,03,320,8175,61,6,,,2,,1,06,,1,101,5,,0,3,,,,,,,,1,61,6523,61,1,85,82,7,1,,1,1,8.8,10,,7,1,1968-04-10
68LA00065,68,2,9426,6,04,340,8177,61,6,,,2,,1,06,,1,104,5,,0,4,,,,,,,,1,61,7830,61,1,74,82,7,1,,1,1,10.4,10,,6,1,1968-04-13
68LA00066,68,1,9316,6,02,310,8183,61,6,,,2,,1,06,,1,99,8,,113,4,,6,,,,,,1,61,8331,61,1,,82,7,1,,1,2,10.2,0,,7,1,1968-04-08
68LA00067,68,2,9317,6,02,310,8183,61,6,,,2,,1,06,,1,99,8,,0,4,,,,,,,,1,61,8331,61,1,83,82,7,1,,1,2,9.0,10,,7,2,1968-04-08
68LA00068,68,2,9996,6,05,055,8185,61,6,,,2,,1,06,,1,119,5,2,122,2,,2,19,,,,,1,61,7412,61,1,,08,7,1,,1,1,11.2,0,,,1,1968-04-28
68LA00069,68,2,9867,6,08,084,8186,61,6,,,2,,1,06,,1,115,5,2,0,3,,,28,,,,,1,61,7819,61,1,73,05,7,1,,1,1,9.6,10,,,1,1968-04-24
68LA00070,68,1,9988,6,72,803,8191,61,6,,,2,,1,06,,1,119,5,,0,4,,,,,,,,1,61,8003,61,1,58,72,3,1,,1,1,12.0,10,,,1,1968-04-28
68LA00071,68,1,9475,6,01,300,8194,61,6,,,2,,1,06,,1,105,5,,0,5,,,,,,,,1,61,8192,61,1,97,82,7,1,,1,1,11.0,10,21,7,1,1968-04-14
68LA00072,68,2,0031,6,70,733,8196,61,6,,,2,,1,06,,1,121,5,,0,4,,,,,,,,1,62,7506,61,1,82,70,2,1,,1,1,12.8,10,,,1,1968-04-30
68LA00073,68,2,9608,6,03,320,8199,61,6,,,2,,1,06,,2,108,8,,0,4,,,,,,,,1,61,6523,61,1,67,82,7,1,,1,2,11.2,10,,6,1,1968-04-17
68LA00074,68,2,9609,6,03,320,8199,61,6,,,2,,1,06,,1,108,8,,112,4,,6,,,,,,1,61,6523,61,1,,82,7,1,,1,2,10.2,0,,6,2,1968-04-17
68LA00075,68,1,9639,6,70,713,8200,61,6,,,2,,1,06,,1,109,8,,212,4,,6,,,,,,1,61,6384,61,1,,70,2,1,,1,2,9.4,0,,,1,1968-04-18
68LA00076,68,1,9640,6,70,713,8200,61,6,,,2,,1,06,,1,109,8,,0,4,,,,,,,,1,61,6384,61,1,75,70,2,1,,1,2,10.0,10,,,2,1968-04-18
68LA00077,68,1,9706,6,01,300,8205,61,6,,,2,,1,06,,1,110,5,,0,3,,,,,,,,1,61,8192,61,1,83,82,7,1,,1,1,13.2,10,,6,1,1968-04-19
68LA00078,68,2,9310,6,02,310,8206,61,6,,,2,,1,06,,1,98,8,,0,4,,,,,,,,1,61,8331,61,1,50,82,7,1,,1,2,10.2,10,,6,1,1968-04-07
68LA00079,68,2,9311,6,02,310,8206,61,6,,,2,,1,06,,1,98,8,,0,4,,,,,,,,1,61,8331,61,1,98,82,7,1,,1,2,12.2,10,,6,2,1968-04-07
68LA00080,68,2,9836,6,72,813,8207,61,6,,,2,,1,06,,1,114,5,,0,4,,,,,,,,1,61,7864,61,1,64,72,3,1,,1,1,9.2,10,,,1,1968-04-23
68LA00081,68,1,9699,6,72,823,8208,61,6,,,2,,1,06,,1,110,5,,0,4,,,,,,,,1,61,8148,61,1,95,72,3,1,,1,1,11.4,10,21,,1,1968-04-19
68LA00082,68,1,9535,6,03,320,8212,61,6,,,2,,1,06,,1,107,8,,0,4,,,,,,,,1,61,6523,61,1,76,82,7,1,,1,2,8.8,10,,7,1,1968-04-16
68LA00083,68,2,9536,6,03,320,8212,61,6,,,2,,1,06,,1,107,8,,0,4,,,,,,,,1,61,6523,61,1,67,82,7,1,,1,2,8.6,10,,7,2,1968-04-16
68LA00084,68,1,9692,6,72,833,8213,61,6,,,2,,1,06,,1,110,5,,0,2,,,,,,,,1,61,7802,61,1,80,72,3,1,,1,1,8.8,10,,,1,1968-04-19
68LA00085,68,,,,70,733,8219,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,7926,61,1,,70,2,0,,0,0,0.0,,,,1,1968-04-04
68LA00086,68,,,,72,843,8226,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,7895,61,1,,72,3,0,,0,0,0.0,,,,1,1968-04-04
68LA00087,68,1,9518,6,01,300,8227,61,6,,,2,,1,06,,1,106,5,,0,4,,,,,,,,1,61,8192,61,1,81,82,7,1,,1,1,10.8,10,,7,1,1968-04-15
68LA00088,68,1,9619,6,09,350,8229,61,6,,,2,,1,06,,1,108,8,,0,4,,,,,,,,1,61,7918,61,1,74,82,7,1,,1,2,10.0,10,,6,1,1968-04-17
68LA00089,68,2,9620,6,09,350,8229,61,6,,,2,,1,06,,1,108,8,,0,4,,,,,,&,,1,61,7918,61,1,58,82,7,1,,1,2,8.8,5,,6,2,1968-04-17
68LA00090,68,1,0044,6,70,723,8233,61,6,,,2,,1,06,,1,122,5,,0,5,,,,,,,,1,62,7102,61,1,93,70,2,1,,1,1,12.0,10,,,1,1968-05-01
68LA00091,68,2,,,70,723,8234,61,6,,,2,,1,06,,1,109,1,,0,3,22,1,,6529,90,+,,1,,7102,61,1,,70,2,0,,1,1,13.2,5,,,1,1968-04-18
68LA00092,68,1,9758,6,02,310,8236,61,6,,,2,,1,06,,1,112,8,,0,4,,6,,,,,,1,61,8331,61,1,,82,7,1,,1,2,10.0,0,,7,1,1968-04-21
68LA00093,68,2,9759,6,02,310,8236,61,6,,,2,,1,06,,1,112,8,,0,4,,6,,,,,,1,61,8331,61,1,,82,7,1,,1,2,8.8,0,,7,2,1968-04-21
68LA00094,68,1,9742,6,03,320,8241,61,6,,,2,,1,06,,1,111,5,,0,4,,,,,,,,1,61,6523,61,1,84,82,7,1,,1,1,13.0,10,,6,1,1968-04-20
68LA00095,68,1,9678,6,02,310,8249,61,6,,,2,,2,06,,1,109,5,,0,4,,,,,,,,1,61,8331,61,1,80,82,7,1,,1,1,14.0,10,,6,1,1968-04-18
68LA00096,68,2,9845,6,70,723,8253,61,6,,,2,,1,06,,1,114,5,,0,4,,,,,,,,1,61,7102,61,1,102,70,2,1,,1,1,12.0,10,,,1,1968-04-23
68LA00097,68,,,,01,300,8255,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,8192,61,1,,82,7,0,,0,0,0.0,,,6,1,1968-04-04
68LA00098,68,2,9656,6,02,310,8256,61,6,,,2,,1,06,,1,109,5,,0,4,,,,,,,,1,61,8331,61,1,83,82,7,1,,1,1,10.0,10,,7,1,1968-04-18
68LA00099,68,2,9552,6,70,713,8257,61,6,,,2,,1,06,,1,107,5,,0,2,,,,4230,61,-,,1,61,6384,61,1,77,70,2,1,,1,1,9.6,5,,,1,1968-04-16
68LA00100,68,,,,10,330,8260,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,8065,61,1,,82,7,0,,0,0,0.0,,,6,1,1968-04-04
68LA00101,68,2,9393,6,10,330,8261,61,6,,,2,,1,06,,1,103,5,,0,3,,,,,,,,1,61,8065,61,1,96,82,7,1,,1,1,11.0,10,,7,1,1968-04-12
68LA00102,68,,,,70,733,8268,61,6,,,2,,,06,,,95,,,0,,,,,,,,,1,,7926,61,1,,70,2,0,,0,0,0.0,,,,1,1968-04-04
68LA00103,68,2,9718,6,02,310,8274,61,6,,,2,,1,06,,1,110,5,,0,3,,,,,,,,1,61,8331,61,1,80,82,7,1,,1,1,11.0,10,,6,1,1968-04-19
68LA00104,68,2,9413,6,70,723,8276,61,6,,,2,,1,06,,1,103,8,,0,3,,,,,,,,1,61,7102,61,1,93,70,2,1,,1,2,10.0,10,05,,1,1968-04-12
68LA00105,68,1,9414,6,70,723,8276,61,6,,,2,,1,06,,1,103,8,,0,3,,,,,,&,,1,61,7102,61,1,63,70,2,1,,1,2,7.4,5,,,2,1968-04-12
68LA00106,68,2,6953,9,00,733,8277,61,6,,,2,,5,60,2,1,142,5,,0,4,,,,,,,,1,90,0000,98,1,75,70,0,1,,1,1,13.0,10,,,1,1968-05-21
68LA00107,68,2,9912,6,72,853,8280,61,6,,,2,,1,06,,1,116,5,,0,2,,,,,,,,1,61,7974,61,1,68,72,3,1,,1,1,8.2,10,,,1,1968-04-25
68LA00108,68,1,9524,6,72,963,8285,61,6,,,2,,1,06,,1,106,5,,0,2,,,,,,,,1,61,8270,61,1,58,72,3,1,,1,1,8.0,10,,,1,1968-04-15
68LA00109,68,2,0056,6,70,713,8288,61,6,,,2,,1,06,,1,122,5,,0,4,,,,,,,,1,62,6384,61,1,78,70,2,1,,1,1,10.8,10,,,1,1968-05-01
68LA00110,68,1,9657,6,10,330,8297,61,6,,,2,,1,06,,1,109,5,,0,4,,,,,,,,1,61,8065,61,1,80,82,7,1,,1,1,12.8,10,,6,1,1968-04-18
68LA00111,68,1,9910,6,70,713,8301,61,6,,,2,,1,06,,1,116,5,,0,5,,,,,,,,1,61,6384,61,1,84,70,2,1,,1,1,13.6,10,,,1,1968-04-25
68LA00112,68,2,9272,6,04,340,8303,61,6,,,2,,1,06,,3,95,5,,0,3,,,,,,,,1,61,7830,61,1,93,82,7,1,,1,1,10.8,10,,7,1,1968-04-04
68LA00113,68,2,9288,6,10,330,8305,61,6,,,2,,1,06,,1,96,5,,0,5,,,,,,,,1,61,8065,61,1,111,82,7,1,,1,1,12.6,10,,7,1,1968-04-05
68LA00114,68,2,9294,6,03,320,8306,61,6,,,2,,1,06,,1,97,5,,0,4,,,,,,,,1,61,6523,61,1,103,82,7,1,,1,1,11.6,10,,7,1,1968-04-06
68LA00115,68,2,9327,6,10,330,8307,61,6,,,2,,1,06,,1,100,5,,0,3,,,,,,,,1,61,8065,61,1,76,82,7,1,,1,1,11.2,10,,6,1,1968-04-09
68LA00116,68,2,9284,6,04,340,8311,61,6,,,2,,1,06,,1,96,8,,114,3,,2,,,,,,1,61,7830,61,1,,82,7,1,,1,2,7.8,0,,6,1,1968-04-05
68LA00117,68,2,9285,6,04,340,8311,61,6,,,2,,1,06,,1,96,8,,0,3,,,,,,,,1,61,7830,61,1,82,82,7,1,,1,2,7.6,10,,6,2,1968-04-05
68LA00118,68,2,9775,6,09,350,8312,61,6,,,2,,1,06,,2,112,5,,0,4,,,,,,,,1,61,7918,61,1,93,82,7,1,,1,1,12.2,10,,7,1,1968-04-21
68LA00119,68,1,9709,6,10,330,8316,61,6,,,2,,1,06,,1,110,8,,0,3,,,,,,,,1,61,8065,61,1,90,82,7,1,,1,2,8.4,10,,7,1,1968-04-19
68LA00120,68,1,9710,6,10,330,8316,61,6,,,2,,1,06,,1,110,8,,111,3,,2,,,,,,1,61,8065,61,1,,82,7,1,,1,2,7.2,0,,7,2,1968-04-19
68LA00121,68,1,9957,6,01,010,8323,61,6,31,,2,,1,06,,1,118,5,,0,2,,,30,,,,,1,61,7513,61,1,68,01,1,1,,1,1,9.0,10,,7,1,1968-04-27
68LA00122,68,2,9375,6,04,340,8325,61,6,,,2,,1,06,,1,102,8,,0,3,,,,,,,,1,61,7830,61,1,94,82,7,1,,1,2,11.0,10,,7,1,1968-04-11
68LA00123,68,2,9376,6,04,340,8325,61,6,,,2,,1,06,,1,102,8,,0,3,,,,,,,,1,61,7830,61,1,78,82,7,1,,1,2,10.0,10,,7,2,1968-04-11
68LA00124,68,2,9326,6,09,350,8326,61,6,,,2,,1,06,,1,99,5,,0,5,,,,,,,,1,61,7918,61,1,65,82,7,1,,1,1,10.0,10,,6,1,1968-04-08
68LA00125,68,2,9328,6,09,350,8342,61,6,,,2,,1,06,,1,100,8,,0,4,,,,,,,,1,61,7918,61,1,87,82,7,1,,1,2,10.6,10,,7,1,1968-04-09
68LA00126,68,1,9329,6,09,350,8342,61,6,,,2,,1,06,,1,100,8,,0,4,,,,,,,,1,61,7918,61,1,90,82,7,1,,1,2,8.8,10,,7,2,1968-04-09
68LA00127,68,,,,10,100,8349,61,6,50,,2,,,06,,,110,,,0,,,,36,,,,,1,,8348,61,0,,10,1,0,,,,0.0,,,6,1,1968-04-19
68LA00128,68,2,9696,6,09,350,8352,61,6,,,2,,1,06,,1,110,5,,0,3,,,,,,,,1,61,7918,61,1,84,82,7,1,,1,1,9.6,10,,6,1,1968-04-19
68LA00129,68,1,9570,6,02,310,8356,61,6,,,2,,1,06,,1,107,5,,0,5,,,,,,,,1,61,8331,61,1,103,82,7,1,,1,1,10.6,10,,7,1,1968-04-16
68LA00130,68,2,9306,6,04,340,8360,61,6,,,2,,1,06,,1,98,8,,0,4,,,,,,,,1,61,7830,61,1,76,82,7,1,,1,2,8.4,10,,6,1,1968-04-07
68LA00131,68,1,9307,6,04,340,8360,61,6,,,2,,1,06,,1,98,8,,0,4,,,,,,,,1,61,7830,61,1,81,82,7,1,,1,2,9.8,10,,6,2,1968-04-07
68LA00132,68,1,9483,6,04,340,8361,61,6,,,2,,1,06,,1,106,8,,230,4,,7,,,,,,1,61,7830,61,1,,82,7,1,,1,2,8.2,0,,7,1,1968-04-15
68LA00133,68,2,9484,6,04,340,8361,61,6,,,2,,1,06,,1,106,8,,0,4,,,,,,,,1,61,7830,61,1,60,82,7,1,,1,2,8.4,10,,7,2,1968-04-15
68LA00134,68,2,9881,6,72,863,8362,61,6,,,2,,1,06,,1,116,5,,0,5,,,,,,,,1,61,7938,61,1,72,72,3,1,,1,1,11.4,10,,,1,1968-04-25
68LA00135,68,1,9500,6,10,330,8364,61,6,,,2,,1,06,,1,106,5,,118,4,,6,,,,,,1,61,8065,61,1,,82,7,1,,1,1,13.0,0,04,6,1,1968-04-15
68LA00136,68,2,9530,6,01,300,8366,61,6,,,2,,1,06,,1,107,8,,0,4,,,,,,,,1,61,8192,61,1,78,82,7,1,,1,2,8.6,10,,7,1,1968-04-16
68LA00137,68,2,9531,6,01,300,8366,61,6,,,2,,1,06,,1,107,8,,0,4,,,,,,,,1,61,8192,61,1,68,82,7,1,,1,2,9.8,10,,7,2,1968-04-16
68LA00138,68,1,9783,6,70,723,8372,61,6,,,2,,1,06,,1,112,5,,230,5,,7,,,,,,1,61,7102,61,1,,70,2,1,,1,1,14.0,0,,,1,1968-04-21
68LA00139,68,1,9343,6,02,310,8374,61,6,,,2,,1,06,,1,101,5,,0,4,,,,,,,,1,61,8331,61,1,97,82,7,1,,1,1,10.6,10,,6,1,1968-04-10
68LA00140,68,1,9295,6,02,310,8375,61,6,,,2,,1,06,,1,97,5,,0,4,,,,5714,61,-,,1,61,8331,61,1,63,82,7,1,,1,1,9.4,5,21,7,1,1968-04-06
68LA00141,68,2,0088,6,70,733,8376,61,6,,,2,,1,06,,1,127,5,,0,3,,,,,,,,1,62,7926,61,1,84,70,2,1,,1,1,10.0,10,,,1,1968-05-06
68LA00142,68,,,,04,340,8381,61,6,,,2,,,06,,,155,,,0,,,,,,,,,1,,7830,61,1,,82,7,0,,0,0,0.0,,,6,1,1968-06-03
68LA00143,68,2,0066,6,70,713,8386,61,6,,,2,,1,06,,1,123,8,,0,5,,,,,,,,1,62,6384,61,1,57,70,2,1,,1,2,10.2,10,,,1,1968-05-02
