UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
82LA00537,1982-04-01,2,Y3138,02,,71,714,Y0223,02,,1,,20,1,1,30,,1,91,9,,0,3,,,30,744918,-,Y1554,02,0,68,71,6,1,,0,0,081,5,,,2,82
82LA00538,1982-04-01,2,Y3139,02,,71,714,Y0223,02,,1,,20,1,1,30,,1,91,9,,0,3,,,30,,,Y1554,02,0,68,71,6,1,,0,0,050,10,,,3,82
82LA00539,1982-04-15,2,Y3445,02,1,70,704,Y0226,02,,1,,20,1,1,30,,1,105,8,,0,3,,,30,,,Y0123,02,1,75,70,2,1,,1,2,098,10,,,1,82
82LA00540,1982-04-15,2,Y3446,02,,70,704,Y0226,02,,1,,20,1,1,30,,2,105,8,,0,3,,,30,,,Y0123,02,0,80,70,2,1,,0,0,090,10,,,2,82
82LA00541,1982-04-03,2,Y3207,02,1,70,702,Y0227,02,,1,,20,1,1,30,,1,93,5,,0,3,,,30,,,Y0354,02,1,88,70,2,1,,1,1,101,10,,,1,82
82LA00542,1982-03-24,1,Y2996,02,1,71,712,Y0228,02,,1,,20,1,1,30,,1,83,5,,0,2,,,30,,,Y1430,02,1,69,71,6,1,,1,1,085,10,,,1,82
82LA00543,1982-04-07,1,Y3319,02,1,71,712,Y0246,02,,1,,20,1,1,30,,1,97,5,,0,2,,,30,,,Y1430,02,1,61,71,6,1,,1,1,091,10,,,1,82
82LA00544,1982-04-05,2,Y3277,02,1,70,704,Y0248,02,,1,,20,1,1,30,,1,95,8,,0,3,,,30,,,Y0123,02,1,75,70,2,1,,1,2,090,10,,,1,82
82LA00545,1982-04-05,1,Y3278,02,,70,704,Y0248,02,,1,,20,1,1,30,,1,95,8,,0,3,,,30,,,Y0123,02,0,84,70,2,1,,0,0,101,10,,,2,82
82LA00546,1982-04-08,1,Y3340,02,1,70,703,Y0252,02,,,,20,1,1,30,,1,98,8,,99,2,,6,30,,,Y0371,02,1,0,70,2,1,01,1,2,068,0,,,1,82
82LA00547,1982-04-08,1,Y3341,02,,70,703,Y0252,02,,,,20,1,1,30,,1,98,8,,232,2,,7,30,,,Y0371,02,0,0,70,2,1,97,0,0,088,0,,,2,82
82LA00548,1982-04-10,1,Y3394,02,1,70,701,Y0256,02,,1,,20,1,1,30,,1,100,5,,0,2,,,30,,,Y0326,02,1,102,70,2,1,,1,1,115,10,,,1,82
82LA00549,1982-04-01,1,Y3156,02,1,71,714,Y0258,02,,1,,20,1,1,30,,2,91,7,,0,3,,,30,,,Y1554,02,1,95,71,6,1,,1,2,097,10,,,1,82
82LA00550,1982-04-01,1,,02,,71,714,Y0258,02,,,,20,1,1,30,,1,91,7,,91,3,,1,30,,,Y1554,02,0,0,71,6,0,44,0,0,088,0,,,2,82
82LA00551,1982-03-26,,,02,1,71,713,Y0281,02,,,,20,1,,30,,,85,0,,0,1,,0,30,301602,+,Y1643,02,1,0,71,6,0,,1,1,,5,,,1,82
82LA00552,1982-03-29,,,02,1,71,711,Y0286,02,,,,20,1,,30,,,88,0,,0,0,,0,30,,,Y1407,02,1,0,71,6,0,,1,1,,0,,,1,82
82LA00553,1982-03-29,1,Y3072,02,1,70,703,Y0288,02,,1,,20,0,1,30,,1,88,8,,0,2,33,,30,,,Y0371,02,1,56,70,2,1,,1,2,093,10,,,1,82
82LA00554,1982-03-29,2,Y3073,02,,70,703,Y0288,02,,1,,20,0,1,30,,1,88,8,,0,2,,,30,,,Y0371,02,0,58,70,2,1,,0,0,084,10,,,2,82
82LA00555,1982-04-08,2,Y3352,02,1,71,712,Y0290,02,,1,,20,1,1,30,,1,98,8,,0,3,,,30,,,Y1430,02,1,72,71,6,1,,1,2,071,10,,,1,82
82LA00556,1982-04-08,1,Y3353,02,,71,712,Y0290,02,,1,,20,1,1,30,,1,98,8,,0,3,,,30,,,Y1430,02,0,71,71,6,1,,0,0,083,10,,,2,82
82LA00557,1982-03-28,2,Y3044,02,1,71,711,Y0298,02,,,,20,1,1,30,,1,87,8,,228,3,,6,30,,,Y1407,02,1,0,71,6,1,15,1,2,078,0,,,1,82
82LA00558,1982-03-28,2,Y3045,02,,71,711,Y0298,02,,1,,20,1,1,30,,1,87,8,,0,3,,,30,,,Y1407,02,0,77,71,6,1,,0,0,100,10,,,2,82
82LA00559,1982-04-02,1,Y3177,02,1,70,701,Y0304,02,,1,,20,1,1,30,,3,92,5,,0,2,,,30,,,Y0326,02,1,78,70,2,1,,1,1,091,10,,,1,82
82LA00560,1982-04-08,1,Y3329,02,1,71,712,Y0306,02,,1,,20,1,1,30,,1,98,5,,0,3,,,30,,,Y1430,02,1,95,71,6,1,,1,1,119,10,,,1,82
82LA00561,1982-03-28,1,Y3050,02,1,71,713,Y0316,02,,1,,20,1,1,30,,1,87,8,,0,2,,,30,,,Y1643,02,1,86,71,6,1,,1,2,082,10,,,1,82
82LA00562,1982-03-28,2,Y3051,02,,71,713,Y0316,02,,,,20,1,1,30,,1,87,8,,92,2,,6,30,,&,Y1643,02,0,0,71,6,1,01,0,0,069,0,79,,2,82
82LA00563,1982-04-02,1,Y3179,02,1,70,702,Y0327,02,,1,,20,1,1,30,,1,92,8,,0,2,,,30,,,Y0354,02,1,81,70,2,1,,1,2,081,10,,,1,82
82LA00564,1982-04-02,2,Y3180,02,,70,702,Y0327,02,,,,20,1,1,30,,1,92,8,,129,2,,6,30,,,Y0354,02,0,0,70,2,1,01,0,0,066,0,,,2,82
82LA00565,1982-04-04,1,Y3262,02,1,70,704,Y0328,02,,1,,20,1,1,30,,1,94,5,,0,2,,,30,,,Y0123,02,1,87,70,2,1,,1,1,105,10,,,1,82
82LA00566,,,,02,1,70,703,Y0335,02,,,,20,1,,30,,,0,,,0,,,,30,,,Y0371,02,1,0,70,2,0,,0,0,,0,,,1,82
82LA00567,1982-04-02,1,Y3170,02,1,71,714,Y0336,02,,1,,20,1,1,30,,1,92,8,,0,3,,,30,,,Y1554,02,1,93,71,6,1,,1,2,098,10,,,1,82
82LA00568,1982-04-02,2,Y3171,02,,71,714,Y0336,02,,,,20,1,1,30,,1,92,8,,93,3,,6,30,,,Y1554,02,0,0,71,6,1,01,0,0,081,0,,,2,82
82LA00569,1982-03-28,2,Y3036,02,1,70,704,Y0342,02,,1,,20,1,1,30,,1,87,8,,0,2,,,30,,,Y0123,02,1,89,70,2,1,,1,2,102,10,,,1,82
82LA00570,1982-03-28,1,Y3037,02,,70,704,Y0342,02,,1,,20,1,1,30,,1,87,8,,0,2,,,30,,&,Y0123,02,0,83,70,2,1,,0,0,092,5,,,2,82
82LA00571,1982-04-03,2,Y3208,02,1,71,711,Y0361,02,,1,,20,1,1,30,,1,93,8,,0,2,,,30,,,Y1407,02,1,87,71,6,1,,1,2,096,10,,,1,82
82LA00572,1982-04-03,2,Y3209,02,,71,711,Y0361,02,,1,,20,1,1,30,,1,93,8,,0,2,,,30,,,Y1407,02,0,72,71,6,1,,0,0,086,10,,,2,82
82LA00573,1982-03-30,2,Y3094,02,1,70,701,Y0362,02,,1,,20,0,1,30,,1,89,5,,0,2,,,30,,,Y0326,02,1,86,70,2,1,,1,1,105,10,,,1,82
82LA00574,,,,02,1,70,702,Y0376,02,,,,20,1,,30,,,0,,,0,,,,30,,,Y0354,02,1,0,70,2,0,,0,0,,0,,,1,82
82LA00575,1982-03-29,2,Y3070,02,1,70,701,Y0384,02,,1,,20,0,1,30,,1,88,5,,0,2,,,30,,,Y0326,02,1,89,70,2,1,,1,1,110,10,,,1,82
82LA00576,1982-04-02,1,Y3187,02,1,71,712,Y0394,02,,1,,20,1,1,30,,1,92,8,,0,3,,,30,,,Y1430,02,1,84,71,6,1,,1,2,075,10,,,1,82
82LA00577,1982-04-02,2,Y3188,02,,71,712,Y0394,02,,,,20,1,1,30,,1,92,8,,94,3,,6,30,,,Y1430,02,0,0,71,6,1,01,0,0,071,0,,,2,82
82LA00578,1982-04-03,2,Y3218,02,1,70,703,Y0403,02,,1,,20,0,1,30,,1,93,8,,0,2,,,30,,,Y0371,02,1,59,70,2,1,,1,2,055,10,16,,1,82
82LA00579,1982-04-03,2,Y3219,02,,70,703,Y0403,02,,,,20,0,1,30,,3,93,8,,140,2,,6,30,,,Y0371,02,0,0,70,2,1,01,0,0,073,0,16,,2,82
82LA00580,1982-04-19,1,Y3456,02,1,70,702,Y0421,02,,1,,20,1,1,30,,1,109,8,,0,2,,,30,,,Y0354,02,1,71,70,2,1,,1,2,068,10,,,1,82
82LA00581,1982-04-19,2,Y3457,02,,70,702,Y0421,02,,1,,20,1,1,30,,1,109,8,,0,2,,,30,,,Y0354,02,0,66,70,2,1,,0,0,070,10,,,2,82
82LA00582,1982-04-01,2,Y3157,02,1,71,713,Y0430,02,,1,,20,0,1,30,,3,91,5,,0,3,,,30,,,Y1643,02,1,89,71,6,1,,1,1,083,10,,,1,82
82LA00583,1982-04-04,1,Y3251,02,1,70,704,Y0432,02,,1,,20,1,1,30,,1,94,8,,0,3,,,30,,,Y0123,02,1,65,70,2,1,,1,2,082,10,,,1,82
82LA00584,1982-04-04,1,Y3252,02,,70,704,Y0432,02,,1,,20,1,1,30,,1,94,8,,0,3,,,30,,,Y0123,02,0,80,70,2,1,,0,0,070,10,,,2,82
82LA00585,1982-03-27,2,Y3027,02,1,71,714,Y0444,02,,1,,20,1,1,30,,1,86,8,,0,2,,,30,,,Y1554,02,1,79,71,6,1,,1,2,082,10,,,1,82
82LA00586,1982-03-27,2,Y3028,02,,71,714,Y0444,02,,1,,20,1,1,30,,1,86,8,,0,2,,,30,,,Y1554,02,0,64,71,6,1,,0,0,085,10,,,2,82
82LA00587,1982-02-23,,,02,1,70,702,Y0455,02,,,,20,1,,30,,,54,0,,0,0,,0,30,,,Y0354,02,1,0,70,2,0,,1,1,,0,,,1,82
82LA00588,,,,94,1,30,,Y1404,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00589,,,,94,1,30,,Y1405,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00590,,,,94,1,30,,Y1406,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00591,1982-04-04,,,94,1,30,,Y1408,02,,,,10,,,30,,,94,0,,0,2,,0,30,263594,+,00000,02,1,0,71,4,0,,1,1,,5,,,1,82
82LA00592,1982-03-07,,,94,1,30,,Y1409,02,,,,10,,,30,,,66,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00593,1982-03-05,,,94,1,30,,Y1414,02,,,,10,,,30,,,64,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00594,1982-04-08,1,M3017,94,1,30,,Y1415,02,,1,,10,,1,30,,1,98,5,,0,2,,,30,,,00000,02,1,71,71,4,1,,1,1,103,10,,,1,82
82LA00595,1982-04-20,1,M4103,94,1,30,,Y1416,02,,1,,10,,1,30,,1,110,5,,0,2,,,30,,,00000,02,1,71,71,4,1,,1,1,100,10,,,1,82
82LA00596,1982-03-29,,,94,1,30,,Y1419,02,,,,10,,,30,,,88,0,,0,2,,0,30,760479,+,00000,02,1,0,71,4,0,,1,1,,5,,,1,82
82LA00597,1982-03-01,,,94,1,30,,Y1421,02,,,,10,,,30,,,60,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00598,1982-04-08,2,,94,1,30,,Y1427,02,,,,10,,1,30,,1,98,5,,98,3,,6,30,298594,+,00000,02,1,0,70,4,1,01,1,1,085,5,,,1,82
82LA00599,1982-04-04,2,M2658,94,1,30,,Y1431,02,,,,10,,1,30,,1,94,8,,232,3,,7,30,,,00000,02,1,0,71,4,1,97,1,2,077,0,,,1,82
82LA00600,1982-04-04,1,M2659,94,,30,,Y1431,02,,1,,10,,1,30,,1,94,8,,0,3,,,30,,,00000,02,0,65,71,4,1,,0,0,081,10,,,2,82
82LA00601,1982-04-07,1,M2925,94,1,30,,Y1432,02,,1,,10,,1,30,,1,97,5,,0,3,,,30,,,00000,02,1,69,71,4,1,,1,1,098,10,28,,1,82
82LA00602,1982-02-25,,,94,1,30,,Y1434,02,,,,10,,,30,,,56,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00603,1982-04-04,1,M2643,94,1,30,,Y1436,02,,1,,10,,1,30,,1,94,5,,0,3,,,30,,,00000,02,1,74,71,4,1,,1,1,101,10,,,1,82
82LA00604,,,,94,1,30,,Y1437,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00605,1982-04-09,1,M3090,94,1,30,,Y1440,02,,1,,10,,1,30,,4,99,5,,0,1,,,30,,,00000,02,1,70,70,4,1,,1,1,063,10,,,1,82
82LA00606,1982-02-25,,,94,1,30,,Y1441,02,,,,10,,,30,,,56,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00607,1982-02-24,,,94,1,30,,Y1445,02,,,,10,,,30,,,55,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00608,1982-03-12,,,94,1,30,,Y1448,02,,,,10,,,30,,,71,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00609,,,,94,1,30,,Y1450,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00610,,,,94,1,30,,Y1453,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00611,1982-03-03,,,94,1,30,,Y1454,02,,,,10,,,30,,,62,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00612,1982-03-15,,,94,1,30,,Y1455,02,,,,10,,,30,,,74,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00613,1982-03-17,,,94,1,30,,Y1460,02,,,,10,,,30,,,76,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00614,1982-05-20,2,M4510,94,1,30,,Y1462,02,,1,,10,,1,30,,1,140,8,,0,2,,,30,,,00000,02,1,58,70,4,1,,1,2,072,10,,,1,82
82LA00615,1982-05-20,2,M4511,94,,30,,Y1462,02,,1,,10,,1,30,,1,140,8,,0,2,,,30,,,00000,02,0,65,70,4,1,,0,0,085,10,,,2,82
82LA00616,1982-04-04,1,M2686,94,1,30,,Y1463,02,,1,,10,,1,30,,1,94,5,,0,2,,,30,,,00000,02,1,56,70,4,1,,1,1,078,10,,,1,82
82LA00617,1982-03-12,,,94,1,30,,Y1466,02,,,,10,,,30,,,71,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00618,1982-04-02,2,M2578,94,1,30,,Y1472,02,,1,,10,,1,30,,1,92,5,,0,2,,,30,,,00000,02,1,78,70,4,1,,1,1,107,10,,,1,82
82LA00619,1982-04-02,1,,94,1,30,,Y1480,02,,,,10,,1,30,,1,92,1,,92,2,,1,30,406219,+,00000,02,1,0,70,4,0,44,1,1,090,0,,,1,82
82LA00620,,,,94,1,30,,Y1481,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00621,1982-03-01,,,94,1,30,,Y1485,02,,,,10,,,30,,,60,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00622,,,,94,1,30,,Y1489,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00623,1982-03-03,,,94,1,30,,Y1490,02,,,,10,,,30,,,62,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00624,1982-04-04,1,M2669,94,1,30,,Y1495,02,,1,,10,,1,30,,1,94,8,,0,1,,,30,,,00000,02,1,75,70,4,1,,1,2,083,10,,,1,82
82LA00625,1982-04-04,2,M2670,94,,30,,Y1495,02,,1,,10,,1,30,,1,94,8,,0,1,,,30,,&,00000,02,0,67,70,4,1,,0,0,074,5,,,2,82
82LA00626,,,,94,1,30,,Y1497,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00627,1982-03-26,,,94,1,30,,Y1499,02,,,,10,,,30,,,85,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00628,1982-04-05,1,M2702,94,1,30,,Y1507,02,,1,,10,,1,30,,1,95,5,,0,3,,,30,,,00000,02,1,79,71,4,1,,1,1,100,10,,,1,82
82LA00629,,,,94,1,30,,Y1510,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00630,1982-04-03,1,M2627,94,1,30,,Y1511,02,,1,,10,,1,30,,1,93,5,,0,2,,,30,,,00000,02,1,89,70,4,1,,1,1,104,10,,,1,82
82LA00631,1982-03-03,,,94,1,30,,Y1515,02,,,,10,,,30,,,62,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00632,1982-03-22,,,94,1,30,,Y1517,02,,,,10,,,30,,,81,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00633,1982-03-31,2,M2524,94,1,30,,Y1522,02,,1,,10,,1,30,,1,90,5,,0,2,,,30,,,00000,02,1,66,71,4,1,,1,1,085,10,,,1,82
82LA00634,1982-04-07,1,M2859,94,1,30,,Y1524,02,,1,,10,,1,30,,1,97,7,,0,2,,,30,,,00000,02,1,62,70,4,1,,1,2,068,10,,,1,82
82LA00635,1982-04-07,2,,94,,30,,Y1524,02,,,,10,,1,30,,1,97,7,,97,2,,1,30,,,00000,02,0,0,70,4,0,44,0,0,040,0,,,2,82
82LA00636,1982-03-27,2,M2465,94,1,30,,Y1529,02,,1,,10,,1,30,,1,86,5,,0,2,,,30,,,00000,02,1,67,71,4,1,,1,1,099,10,,,1,82
82LA00637,,,,94,1,30,,Y1530,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00638,1982-04-10,2,M3224,94,1,30,,Y1542,02,,1,,10,,1,30,,1,100,5,,0,2,,,30,,,00000,02,1,77,70,4,1,,1,1,117,10,,,1,82
82LA00639,,,,94,1,30,,Y1543,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00640,1982-02-24,,,94,1,30,,Y1547,02,,,,10,,,30,,,55,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00641,1982-04-16,1,M3626,94,1,30,,Y1548,02,,,,10,,1,30,,1,106,5,,232,2,,7,30,,,00000,02,1,0,71,4,1,97,1,1,119,0,,,1,82
82LA00642,1982-03-09,,,94,1,30,,Y1549,02,,,,10,,,30,,,68,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00643,1982-04-10,1,M3194,94,1,30,,Y1556,02,,1,,10,,1,30,,1,100,5,,0,2,,,30,,,00000,02,1,68,71,4,1,,1,1,083,10,,,1,82
82LA00644,1982-04-06,2,M2791,94,1,30,,Y1562,02,,1,,10,,1,30,,1,96,8,,0,2,,,30,,,00000,02,1,61,70,4,1,,1,2,075,10,,,1,82
82LA00645,1982-04-06,1,M2792,94,,30,,Y1562,02,,1,,10,,1,30,,1,96,8,,0,2,,,30,,,00000,02,0,64,70,4,1,,0,0,052,10,,,2,82
82LA00646,1982-04-04,2,M2657,94,1,30,,Y1563,02,,,,10,,1,30,,1,94,5,,152,3,,6,30,,,00000,02,1,0,70,4,1,01,1,1,090,0,,,1,82
82LA00647,,,,94,1,30,,Y1566,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00648,,,,94,1,30,,Y1570,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00649,1982-04-07,1,M2886,94,1,30,,Y1572,02,,1,,10,,1,30,,1,97,5,,0,2,,,30,,,00000,02,1,59,70,4,1,,1,1,083,10,,,1,82
82LA00650,1982-03-02,,,94,1,30,,Y1573,02,,,,10,,,30,,,61,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00651,1982-04-07,3,M2856,94,1,30,,Y1578,02,,,,10,,1,30,,1,97,8,,98,2,,6,30,430119,+,00000,02,1,0,71,4,1,01,1,2,062,5,,,1,82
82LA00652,1982-04-07,2,M2857,94,,30,,Y1578,02,,,,10,,1,30,,1,97,8,,99,2,,6,30,,&,00000,02,0,0,71,4,1,01,0,0,032,0,,,2,82
82LA00653,1982-04-01,2,M2554,94,1,30,,Y1588,02,,,,10,,1,30,,1,91,5,,94,2,,6,30,310402,+,00000,02,1,0,71,4,1,01,1,1,050,5,,,1,82
82LA00654,1982-04-07,1,M2901,94,1,30,,Y1589,02,,,,10,,1,30,,1,97,8,,98,2,,6,30,311602,+,00000,02,1,0,71,4,1,01,1,2,066,5,,,1,82
82LA00655,1982-04-07,2,M2902,94,,30,,Y1589,02,,,,10,,1,30,,1,97,8,,99,2,,6,30,,,00000,02,0,0,71,4,1,01,0,0,055,0,,,2,82
82LA00656,1982-02-24,,,94,1,30,,Y1591,02,,,,10,,,30,,,55,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00657,1982-04-11,1,M3256,94,1,30,,Y1595,02,,1,,10,,1,30,,1,101,5,,0,2,,,30,,,00000,02,1,79,71,4,1,,1,1,108,10,,,1,82
82LA00658,1982-02-25,,,94,1,30,,Y1598,02,,,,10,,,30,,,56,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00659,,,,94,1,30,,Y1606,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00660,1982-02-28,,,94,1,30,,Y1608,02,,,,10,,,30,,,59,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00661,1982-04-07,2,M2860,94,1,30,,Y1621,02,,,,10,,1,30,,1,97,5,,99,3,,6,30,,,00000,02,1,0,70,4,1,01,1,1,055,0,,,1,82
82LA00662,1982-02-14,,,94,1,30,,Y1629,02,,,,10,,,30,,,45,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00663,1982-05-01,1,M4479,94,1,30,,Y1630,02,,1,,10,,1,30,,1,121,8,,0,2,,,30,,,00000,02,1,63,70,4,1,,1,2,065,10,,,1,82
82LA00664,1982-05-01,1,M4480,94,,30,,Y1630,02,,,,10,,1,30,,1,121,8,,152,2,,6,30,,,00000,02,0,0,70,4,1,01,0,0,062,0,,,2,82
82LA00665,1982-04-18,1,M3888,94,1,30,,Y1633,02,,,,10,,1,30,,1,108,8,,232,3,,7,30,,,00000,02,1,0,70,4,1,97,1,2,050,0,,,1,82
82LA00666,1982-04-18,1,M3889,94,,30,,Y1633,02,,,,10,,1,30,,1,108,8,,113,3,,6,30,,,00000,02,0,0,70,4,1,01,0,0,054,0,,,2,82
82LA00667,1982-03-29,1,M2493,94,1,30,,Y1636,02,,1,,10,,1,30,,1,88,5,,0,0,,,30,137993,-,00000,02,1,63,71,4,1,,1,1,095,5,,,1,82
82LA00668,1982-03-30,1,,94,1,30,,Y1638,02,,,,10,,,30,,,89,2,,0,1,,0,30,754479,+,00000,02,1,0,70,4,0,,1,2,,5,,,1,82
82LA00669,1982-03-30,1,,94,,30,,Y1638,02,,,,10,,,30,,,89,2,,0,1,,0,30,,,00000,02,0,0,70,4,0,,0,0,,0,,,2,82
82LA00670,1982-04-04,1,M2660,94,1,30,,Y1642,02,,1,,10,,1,30,,1,94,8,,0,2,,,30,,&,00000,02,1,85,71,4,1,,1,2,072,5,,,1,82
82LA00671,1982-04-04,1,M2661,94,,30,,Y1642,02,,1,,10,,1,30,,1,94,8,,0,2,,,30,,,00000,02,0,73,71,4,1,,0,0,077,10,,,2,82
82LA00672,1982-04-09,1,M3103,94,1,30,,Y1645,02,,1,,10,,1,30,,1,99,5,,0,2,,,30,,,00000,02,1,83,71,4,1,,1,1,100,10,,,1,82
82LA00673,1982-02-14,,,94,1,30,,Y1653,02,,,,10,,,30,,,45,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00674,,,,94,1,30,,Y1655,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,70,4,0,,0,0,,0,,,1,82
82LA00675,1982-04-03,2,M2621,94,1,30,,Y1659,02,,1,,10,,1,30,,1,93,8,,0,2,,,30,,,00000,02,1,62,70,4,1,,1,2,069,10,,,1,82
82LA00676,1982-04-03,2,M2622,94,,30,,Y1659,02,,1,,10,,1,30,,1,93,8,,0,2,,,30,,,00000,02,0,67,70,4,1,,0,0,075,10,,,2,82
82LA00677,1982-03-26,,,94,1,30,,Y1666,02,,,,10,,,30,,,85,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00678,1982-04-02,2,M2569,94,1,30,,Y1676,02,,1,,10,,1,30,,1,92,5,,0,2,,,30,,,00000,02,1,83,70,4,1,,1,1,091,10,,,1,82
82LA00679,1982-03-30,1,,94,1,30,,Y1677,02,,,,10,,,30,,,89,0,,0,1,,0,30,759979,+,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00680,1982-02-24,,,94,1,30,,Y1679,02,,,,10,,,30,,,55,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00681,1982-04-11,1,M3238,94,1,30,,Y1680,02,,1,,10,,1,30,,1,101,5,,0,2,,,30,,,00000,02,1,81,70,4,1,,1,1,099,10,,,1,82
82LA00682,1982-03-11,,,94,1,30,,Y1685,02,,,,10,,,30,,,70,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00683,,,,94,1,30,,Y1686,02,,,,10,,,30,,,0,,,0,,,,30,,,00000,02,1,0,71,4,0,,0,0,,0,,,1,82
82LA00684,1982-03-05,,,94,1,30,,Y1689,02,,,,10,,,30,,,64,0,,0,0,,0,30,,,00000,02,1,0,71,4,0,,1,1,,0,,,1,82
82LA00685,1982-04-04,1,M2630,94,1,30,,Y1704,02,,1,,10,,1,30,,1,94,8,,0,2,,,30,,,00000,02,1,63,71,4,1,,1,2,058,10,,,1,82
82LA00686,1982-04-04,1,M2631,94,,30,,Y1704,02,,1,,10,,1,30,,1,94,8,,0,2,,,30,,,00000,02,0,67,71,4,1,,0,0,060,10,,,2,82
82LA00687,1982-03-02,,,94,1,30,,Y1707,02,,,,10,,,30,,,61,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00688,1982-03-18,,,94,1,30,,Y1710,02,,,,10,,,30,,,77,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
82LA00689,1982-03-01,,,94,1,30,,Y1715,02,,,,10,,,30,,,60,0,,0,0,,0,30,,,00000,02,1,0,70,4,0,,1,1,,0,,,1,82
