UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
19LA00001,19,T7017,45,,e4,Z0000,83,1.0,1,02,97,4,7,Y,,011019,10,0,0,.,.,.,0.0,.,.,.,,,,0,10,27,,,.,IMM,1,1,..,GRN,J,1,,1,1,1,0,0,0.0,0,2019-01-10,,,,,,
19LA00002,19,T6942,45,,e5,Z0000,00,1.0,1,02,SM,4,0,Y,,011519,15,0,0,.,.,.,0.0,.,.,.,,,,0,15,27,,,.,IMM,1,1,..,GRN,J,1,,1,1,1,0,0,0.0,0,2019-01-15,,,,,,
19LA00003,19,Z5585,83,,e5,Z0000,00,1.0,1,LR,SM,4,0,Y,,020719,38,0,0,.,.,.,0.0,.,.,.,,,,0,38,27,,,.,IMM,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2019-02-07,,,,,,
19LA00004,19,Z3372,83,,30,Z4662,83,3.0,3,S3,97,1,0,Y,,022519,56,8,2,2,0,4,12.1,5,1,Z6357,83,,00,,,,,,EARLY,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,87,2019-02-25,0.0,51,121,H,,
19LA00005,19,Z3372,83,,30,Z4662,83,3.0,3,S3,97,1,0,Y,,022519,56,8,2,2,0,2,11.0,5,1,Z6358,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,85,2019-02-25,0.0,55,121,H,,
19LA00006,19,Z3228,83,A,19,Z3365,83,3.0,3,97,97,1,0,N,,030719,66,5,2,2,2,2,10.3,6,2,Z6359,83,A,97,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,89,2019-03-07,0.024,53,121,H,,
19LA00007,19,Z4561,83,A,18,Z3355,83,2.0,2,97,97,1,0,N,,030719,66,5,3,2,0,2,12.0,6,1,Z6360,83,A,97,,,,,,.,NICE LAMB,1,1,..,,J,1,,1,1,1,1,1,1.0,98,2019-03-07,0.011,53,121,H,,
19LA00008,19,A0089,06,,e3,Z0000,83,1.0,1,30,00,4,0,Y,,030719,66,5,2,3,R,2,8.0,1,1,Z6361,83,,00,6,115,19,,,.,.,1,1,..,,J,1,,1,1,1,1,,,0,2019-03-07,0.0,,,,,
19LA00009,19,Z3792,83,,4,Z4489,83,3.0,3,SY,CT,1,,N,,030719,66,5,2,1,0,2,9.7,5,1,L2201,70,,PC,6,76,66,,,.,50BL.Pneu,1,1,..,OR,J,1,,1,1,1,1,0,0.0,0,2019-03-07,0.024,,,,,
19LA00010,19,Z5519,83,,e4,Z0000,83,1.0,1,LT,97,4,0,Y,,030719,66,5,1,2,0,3,7.0,5,1,Z6362,83,,00,,,,,,LOW2?,.,1,1,..,,J,1,,1,1,1,1,1,1.0,63,2019-03-07,0.0,30,121,1,,
19LA00011,19,H9501,05,,33,H9684,05,3.0,3,30,30,1,0,N,,030819,67,4,4,1,.,.,10.0,1,1,.,,,,1,67,44,,,.,.,1,1,..,,J,1,,1,1,2,0,0,0.0,0,2019-03-08,,,,,,
19LA00012,19,H9501,05,,33,H9684,05,3.0,3,30,30,1,0,N,,030819,67,4,4,1,.,.,5.4,1,1,.,,,,1,67,44,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2019-03-08,,,,,,
19LA00013,19,H9692,05,,38,H9917,05,2.0,2,30,30,1,0,N,,030919,68,8,2,2,0,2,9.6,1,1,A0347,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,89,2019-03-09,0.042,36,121,1,,
19LA00014,19,H9692,05,,38,H9917,05,2.0,2,30,30,1,0,N,,030919,68,8,2,1,0,2,11.0,1,3,A0348,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,72,2019-03-09,0.042,33,121,1,,
19LA00015,19,L2033,70,,e2,L0000,70,1.0,1,PC,PC,4,0,N,,030919,68,5,2,2,2,2,13.0,5,1,L2202,70,,PC,,,,,,SM.BAG,20BR,1,1,..,OR,J,1,,1,1,1,1,1,1.0,98,2019-03-09,0.0,53,121,H,,
19LA00016,19,Z3333,83,,29,Z4610,83,3.0,3,00,97,1,0,Y,,030919,68,8,3,2,.,.,11.0,6,1,Z6363,83,,00,6,68,14,,,.,L/D,1,1,..,PUR,J,1,,1,1,2,1,0,0.0,0,2019-03-09,0.01,,,,,
19LA00017,19,Z3333,83,,29,Z4610,83,3.0,3,00,97,1,0,Y,,030919,68,8,3,2,.,.,11.0,6,1,Z6364,83,,00,6,68,14,,,.,L/D,1,1,..,PUR,J,2,,0,0,0,1,0,0.0,0,2019-03-09,0.01,,,,,
19LA00018,19,L2066,70,,e5,Z0000,00,1.0,1,PC,SM,4,0,Y,,030919,68,0,3,2,.,.,5.0,2,1,.,,,,0,68,27,,,.,IMM,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2019-03-09,,,,,,
19LA00019,19,T7126,45,,e1,K0000,64,1.0,1,02,06,4,0,Y,,030919,68,9,0,1,.,.,5.0,1,1,.,,,,0,68,27,,,.,.,1,1,..,GRN,J,1,,1,1,3,0,0,0.0,0,2019-03-09,,,,,,
19LA00020,19,T7126,45,,e1,K0000,64,1.0,1,02,06,4,0,Y,,030919,68,9,0,1,.,.,5.0,1,1,.,,,,0,68,27,,,.,ROTTEN,1,1,..,GRN,J,2,,0,0,0,0,0,0.0,0,2019-03-09,,,,,,
19LA00021,19,T7126,45,,e1,K0000,64,1.0,1,02,06,4,0,Y,,030919,68,9,0,.,.,.,4.5,1,1,.,,,,0,68,27,,,.,ROTTEN,1,1,..,GRN,J,3,,0,0,0,0,0,0.0,0,2019-03-09,,,,,,
19LA00022,19,T6667,45,,39,T6342,45,2.0,2,02,02,2,0,N,,030919,68,0,1,1,.,.,4.0,2,1,.,,,,0,68,27,,,.,IMM,1,1,..,GRN,J,1,,1,1,1,0,0,0.0,0,2019-03-09,,,,,,
19LA00023,19,H9647,05,,35,H9845,05,2.0,2,30,30,1,0,N,,030919,68,8,2,2,0,4,10.9,1,3,A0349,06,,30,6,89,85,,,.,.,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2019-03-09,0.04,,,,,
19LA00024,19,H9647,05,,35,H9845,05,2.0,2,30,30,1,0,N,,030919,68,8,2,2,0,4,9.9,1,1,A0350,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,90,2019-03-09,0.04,46,121,1,,
19LA00025,19,Z4629,83,A,23,Z5162,00,2.0,2,97,97,1,,N,,030919,68,8,2,1,.,.,9.0,6,1,Z6365,83,A,97,6,68,14,,,THIN.DRY,1ST.2@ONCE,7,3,..,,J,1,,1,1,2,1,0,0.0,0,2019-03-09,0.0,,,,,
19LA00026,19,Z4629,83,A,23,Z5162,00,2.0,2,97,97,1,,N,,030919,68,8,2,2,.,.,8.0,6,1,Z6366,83,A,97,6,68,14,,,.,2ND.2@ONCE,7,3,..,,J,2,,0,0,0,1,0,0.0,0,2019-03-09,0.0,,,,,
19LA00027,19,M0081,51,,e5,Z0000,00,1.0,1,10,SM,4,,Y,,030919,68,5,2,2,0,2,9.6,5,1,Z6367,83,,00,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,80,2019-03-09,0.0,40,121,1,,
19LA00028,19,H9470,05,,10,L1872,70,3.0,3,30,PC,1,0,Y,,031019,69,8,3,3,0,2,10.5,1,1,M0143,51,,LP,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,82,2019-03-10,0.0,36,121,1,,
19LA00029,19,H9470,05,,10,L1872,70,3.0,3,30,PC,1,0,Y,,031019,69,8,3,2,0,2,9.0,1,1,M0144,51,,LP,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,72,2019-03-10,0.0,32,121,1,,
19LA00030,19,Z4193,83,,29,Z4610,83,2.0,2,00,97,1,,Y,,031019,69,1,3,1,.,.,13.0,6,1,.,,,,1,69,44,,,.,.,1,1,..,PUR,J,1,,1,1,1,0,0,0.0,0,2019-03-10,0.0,,,,,
19LA00031,19,H9791,05,,35,H9845,05,2.0,2,30,30,1,,N,,031019,69,9,3,2,.,.,5.0,1,1,.,,,,1,69,44,,,.,.,1,1,..,,J,1,,1,1,3,0,0,0.0,0,2019-03-10,,,,,,
19LA00032,19,H9791,05,,35,H9845,05,2.0,2,30,30,1,,N,,031019,69,9,3,1,.,.,7.0,1,1,.,,,,1,69,44,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2019-03-10,,,,,,
19LA00033,19,H9791,05,,35,H9845,05,2.0,2,30,30,1,,N,,031019,69,9,3,1,.,.,8.0,1,1,.,,,,1,69,44,,,.,.,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2019-03-10,,,,,,
19LA00034,19,T6634,45,,44,T6804,45,2.0,2,02,02,2,0,N,,031019,69,2,3,2,.,.,4.0,1,1,.,,,,0,69,27,,,.,.,1,1,..,,J,1,,1,1,2,0,0,0.0,0,2019-03-10,,,,,,
19LA00035,19,T6634,45,,44,T6804,45,2.0,2,02,02,2,0,N,,031019,69,2,3,1,.,.,4.0,1,1,.,,,,0,69,27,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2019-03-10,,,,,,
19LA00036,19,Z4255,83,A,19,Z3365,83,2.0,2,97,97,1,0,N,,031019,69,5,2,2,0,2,15.1,6,3,Z6368,83,A,97,,,,,,SM.BAG,NICE LAMB,1,1,..,,J,1,,1,1,1,1,1,1.0,96,2019-03-10,0.025,53,121,H,,
19LA00037,19,H9315,05,,5,L1752,70,3.0,3,30,PC,1,0,Y,,031019,69,9,2,2,0,2,8.2,1,1,M0145,51,,LP,6,178,66,,,.,PoisonPlants,1,1,..,,J,1,,1,1,3,1,0,,0,2019-03-10,0.0,37,121,1,,
19LA00038,19,H9315,05,,5,L1752,70,3.0,3,30,PC,1,0,Y,,031019,69,9,2,3,0,2,9.3,1,3,M0146,51,,LP,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,76,2019-03-10,0.0,39,121,1,,
19LA00039,19,H9315,05,,5,L1752,70,3.0,3,30,PC,1,0,Y,,031019,69,9,2,3,0,3,10.1,2,1,M0147,51,,LP,,,,H9855,-,.,.,1,1,..,,J,3,,0,0,0,1,1,0.5,96,2019-03-10,0.0,46,121,1,,
19LA00040,19,Z3385,83,,29,Z4610,83,3.0,3,00,97,1,0,Y,,031019,69,8,3,2,0,2,12.4,6,1,Z6369,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,86,2019-03-10,0.005,46,121,H,,
19LA00041,19,Z3385,83,,29,Z4610,83,3.0,3,00,97,1,0,Y,,031019,69,8,3,3,0,2,12.5,5,1,Z6370,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,99,2019-03-10,0.005,50,121,H,,
19LA00042,19,L0715,70,,7,L1772,70,7.0,7,PC,PC,1,0,N,,031019,69,8,2,2,0,2,9.9,5,1,L2203,70,,PC,,,,,,.,30BL,1,1,..,OR,J,1,,1,1,2,1,1,1.0,76,2019-03-10,0.008,36,121,H,,
19LA00043,19,L0715,70,,7,L1772,70,7.0,7,PC,PC,1,0,N,,031019,69,8,2,2,L,2,11.5,5,1,L2204,70,,PC,,,,,,.,90BL,1,1,..,OR,J,2,,0,0,0,1,1,1.0,63,2019-03-10,0.008,36,121,H,,
19LA00044,19,H9194,05,,37,H9879,05,4.0,4,30,30,1,0,N,.,031019,69,8,3,3,0,2,10.5,1,1,A0351,06,,30,,,,,,.,UGLY,1,1,..,,J,1,,1,1,2,1,1,1.0,89,2019-03-10,0.035,41,121,1,,
19LA00045,19,H9194,05,,37,H9879,05,4.0,4,30,30,1,0,N,.,031019,69,8,3,2,0,2,11.4,2,1,A0352,06,,30,6,86,01,,,.,PaleMuscleTissu,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2019-03-10,0.035,,,,,
19LA00046,19,H9855,05,,37,H9879,05,2.0,2,30,30,1,0,N,,031019,69,1,3,2,.,.,9.0,1,1,.,,,,1,69,44,M0147,+,.,.,1,1,..,,J,1,,1,1,1,0,,0.5,0,2019-03-10,,,,,,
19LA00047,19,Z2763,83,,20,Z4277,83,4.0,4,97,97,1,0,N,,031019,69,8,1,2,0,3,8.1,6,1,Z6371,83,,97,3,70,93,,8,THIN.POOR,THIN,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2019-03-10,0.019,,,,,
19LA00048,19,Z2763,83,,20,Z4277,83,4.0,4,97,97,1,0,N,,031019,69,8,1,2,0,2,6.9,6,1,Z6372,83,,97,3,70,93,,8,.,THIN,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2019-03-10,0.019,,,,,
19LA00049,19,Z4676,83,A,22,Z4498,83,2.0,2,97,97,1,,N,,031019,69,0,1,1,.,.,6.0,6,6,.,,,,0,69,27,,,LETHARGIC,.,4,3,..,,J,1,,1,1,1,0,0,0.0,0,2019-03-10,,,,,,
19LA00050,19,A0332,06,,e3,Z0000,83,1.0,1,30,00,4,,Y,,031019,69,7,3,1,.,.,10.0,5,1,.,,,,1,69,44,,,.,1ST,4,4,..,,J,1,,1,1,2,0,0,0.0,0,2019-03-10,,,,,,
19LA00051,19,A0332,06,,e3,Z0000,83,1.0,1,30,00,4,,Y,,031019,69,7,3,2,L,2,8.1,5,1,Z6373,83,,00,3,71,93,,,.,2ND.THIN,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2019-03-10,0.0,,,,,
19LA00052,19,H9653,05,,32,H9641,05,2.0,2,30,30,1,0,N,,031019,69,8,3,2,0,4,10.0,1,1,A0353,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,72,2019-03-10,0.036,28,121,1,,
19LA00053,19,H9653,05,,32,H9641,05,2.0,2,30,30,1,0,N,,031019,69,8,3,2,0,2,10.6,1,3,A0354,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,73,2019-03-10,0.036,34,121,1,,
19LA00054,19,Z3547,83,A,18,Z3355,83,3.0,3,97,97,1,,N,,031019,69,8,3,1,0,2,10.4,6,2,Z6374,83,A,97,6,103,42,,,.,Lung abscesses,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2019-03-10,0.021,,,,,
19LA00055,19,Z3547,83,A,18,Z3355,83,3.0,3,97,97,1,,N,,031019,69,8,3,2,.,.,9.0,6,1,Z6375,83,A,97,6,69,01,,,.,L/D Smashed?,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2019-03-10,0.021,,,,,
19LA00056,19,L1912,70,,13,L1981,70,2.0,2,PC,PC,1,0,N,,031119,70,1,3,1,.,.,14.0,5,1,.,,,,1,70,44,,,.,DAB,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2019-03-11,,,,,,
19LA00057,19,H9443,05,,38,H9917,05,3.0,3,30,30,1,7,N,,031119,70,8,3,3,0,2,8.6,1,7,A0355,06,,30,6,70,66,,,.,Monkey jaw,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2019-03-11,0.042,,,,,
19LA00058,19,H9443,05,,38,H9917,05,3.0,3,30,30,1,7,N,,031119,70,8,3,2,0,3,9.8,1,1,A0356,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,80,2019-03-11,0.042,34,121,1,,
19LA00059,19,Z1102,83,,30,Z4662,83,7.0,7,C3,97,1,0,Y,,031119,70,5,3,2,0,2,13.5,5,1,Z6376,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,112,2019-03-11,0.007,59,121,H,,
19LA00060,19,A0124,06,,e1,K0000,64,1.0,1,30,06,4,0,Y,,031119,70,1,2,2,.,.,10.0,5,1,.,,,,1,70,44,,,.,.,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2019-03-11,,,,,,
19LA00061,19,Z4984,83,,29,Z4610,83,2.0,2,LR,97,1,,Y,,031119,70,9,1,2,.,.,8.0,5,1,Z6377,83,,00,6,70,14,,,.,L/D,1,1,..,PUR,J,1,,1,1,3,1,,,0,2019-03-11,0.0,,,,,
19LA00062,19,Z4984,83,,29,Z4610,83,2.0,2,LR,97,1,,Y,,031119,70,9,1,1,.,.,10.0,5,1,Z6378,83,,00,6,70,14,,,.,L/D,1,1,..,PUR,J,2,,0,0,0,1,,,0,2019-03-11,0.0,,,,,
19LA00063,19,Z4984,83,,29,Z4610,83,2.0,2,LR,97,1,,Y,,031119,70,9,1,1,.,.,10.0,5,1,Z6379,83,,00,6,70,14,,,.,L/D Hypothermia,1,1,..,PUR,J,3,,0,0,0,1,,,0,2019-03-11,0.0,,,,,
19LA00064,19,A0030,06,,e4,Z0000,83,1.0,1,30,97,4,0,Y,,031119,70,8,1,3,R,2,7.3,5,1,Z6380,83,,80,3,70,93,,8,.,.,1,1,..,,J,1,,1,1,2,1,,,0,2019-03-11,0.0,,,,,
19LA00065,19,A0030,06,,e4,Z0000,83,1.0,1,30,97,4,0,Y,,031119,70,8,1,2,0,2,8.9,5,1,Z6381,83,,80,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,84,2019-03-11,0.0,41,121,1,,
19LA00066,19,H8914,05,,34,H9784,05,4.0,4,30,30,1,0,N,.,031119,70,3,0,2,.,.,6.0,1,1,.,,,,0,70,27,,,.,.,1,1,..,,J,1,,1,1,4,0,0,0.0,0,2019-03-11,,,,,,
19LA00067,19,H8914,05,,34,H9784,05,4.0,4,30,30,1,0,N,.,031119,70,3,0,1,.,.,5.0,1,1,.,,,,0,70,27,,,.,ALL.STINKY,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2019-03-11,,,,,,
19LA00068,19,H8914,05,,34,H9784,05,4.0,4,30,30,1,0,N,.,031119,70,3,0,1,.,.,5.0,1,1,.,,,,0,70,27,,,.,.,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2019-03-11,,,,,,
19LA00069,19,H8914,05,,34,H9784,05,4.0,4,30,30,1,0,N,.,031119,70,3,0,2,.,.,3.0,1,1,.,,,,0,70,27,,,.,.,1,1,..,,J,4,,0,0,0,0,0,0.0,0,2019-03-11,,,,,,
19LA00070,19,Z4132,83,,29,Z4610,83,2.0,2,00,97,1,7,Y,,031119,70,8,3,1,.,.,9.0,5,1,Z6382,83,,00,6,70,14,,,.,L/D,1,1,..,PUR,J,1,,1,1,2,1,0,0.0,0,2019-03-11,0.0,,,,,
19LA00071,19,Z4132,83,,29,Z4610,83,2.0,2,00,97,1,7,Y,,031119,70,8,3,1,.,.,11.0,5,1,Z6383,83,,00,6,70,14,,,.,L/D Hypothermia,1,1,..,PUR,J,2,,0,0,0,1,0,0.0,0,2019-03-11,0.0,,,,,
19LA00072,19,L1985,70,,6,L1756,70,2.0,2,PC,PC,1,0,N,,031119,70,5,3,2,.,.,5.0,5,1,L2205,70,,PC,6,70,67,,,.,L/D,1,1,..,OR,J,1,,1,1,1,1,,,0,2019-03-11,0.007,,,,,
19LA00073,19,H8545,05,,31,H9421,05,5.0,5,30,30,1,0,N,.,031119,70,9,3,3,0,4,9.9,1,1,A0357,06,,30,,,,,,WateryMastitis,.,1,1,..,,J,1,,1,1,3,1,1,1.0,87,2019-03-11,0.031,45,121,1,,
19LA00074,19,H8545,05,,31,H9421,05,5.0,5,30,30,1,0,N,.,031119,70,9,3,3,0,4,9.4,1,1,A0358,06,,30,3,72,93,,,.,DamMastitis,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2019-03-11,0.031,,,,,
19LA00075,19,H8545,05,,31,H9421,05,5.0,5,30,30,1,0,N,.,031119,70,9,3,2,0,4,8.0,1,1,A0359,06,,30,3,72,93,,,.,DamMastitis,1,1,..,,J,3,,0,0,0,1,0,0.0,0,2019-03-11,0.031,,,,,
19LA00076,19,H9976,05,,e3,Z0000,83,1.0,1,30,00,4,0,Y,,031119,70,1,2,2,.,.,9.5,5,1,.,,,,1,70,44,,,.,.,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2019-03-11,,,,,,
19LA00077,19,S1562,12,,e5,Z0000,00,1.0,1,07,SM,4,0,Y,,031119,70,4,1,2,.,.,7.0,1,1,.,,,,1,70,44,,,.,.,1,1,..,GRN,J,1,,1,1,2,0,0,0.0,0,2019-03-11,,,,,,
19LA00078,19,S1562,12,,e5,Z0000,00,1.0,1,07,SM,4,0,Y,,031119,70,4,1,1,.,.,9.0,1,1,.,,,,1,70,44,,,.,.,1,1,..,GRN,J,2,,0,0,0,0,0,0.0,0,2019-03-11,,,,,,
19LA00079,19,Z4434,83,,30,Z4662,83,2.0,2,10,97,1,0,Y,,030919,68,0,0,.,.,.,0.0,.,.,.,,,,0,68,27,,,NOLAMBSFOUND,NOT.FOUND,1,1,..,PUR,J,1,,1,1,1,0,0,0.0,0,2019-03-09,0.0,,,,,
19LA00080,19,H9072,05,,11,L1902,70,4.0,4,30,PC,1,0,Y,.,031119,70,9,2,3,L,2,7.1,2,1,M0148,51,,LP,6,72,66,,8,.,THIN,1,1,..,,J,1,,1,1,3,1,0,0.0,0,2019-03-11,0.0,,,,,
19LA00081,19,H9072,05,,11,L1902,70,4.0,4,30,PC,1,0,Y,.,031119,70,9,2,2,0,2,10.4,2,1,M0149,51,,LP,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,97,2019-03-11,0.0,47,121,1,,
19LA00082,19,H9072,05,,11,L1902,70,4.0,4,30,PC,1,0,Y,.,031119,70,9,2,.,.,.,3.0,1,1,.,,,,0,70,27,,,.,BLOB,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2019-03-11,0.0,,,,,
19LA00083,19,H8988,05,,31,H9421,05,4.0,4,30,30,1,0,N,.,031119,70,9,3,3,R,2,7.9,1,1,A0360,06,,30,,,,,,SLS,SMALL,1,1,..,,J,1,,1,1,3,1,1,1.0,71,2019-03-11,0.032,30,121,1,,
19LA00084,19,H8988,05,,31,H9421,05,4.0,4,30,30,1,0,N,.,031119,70,9,3,3,0,3,7.0,1,1,A0361,06,,30,,,,,,.,TOOSMALL,1,1,..,,J,2,,0,0,0,1,1,1.0,71,2019-03-11,0.032,31,121,1,,
19LA00085,19,H8988,05,,31,H9421,05,4.0,4,30,30,1,0,N,.,031119,70,9,3,1,.,.,6.0,1,1,.,,,,1,70,44,,,.,.,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2019-03-11,0.032,,,,,
19LA00086,19,Z3313,83,,4,Z4489,83,3.0,3,SY,CT,1,0,N,,031119,70,9,2,2,0,4,10.6,5,3,L2206,70,,PC,3,71,93,,8,.,LEAST.FULL,1,1,..,OR,J,1,,1,1,3,1,0,0.0,0,2019-03-11,0.07,,,,,
19LA00087,19,Z3313,83,,4,Z4489,83,3.0,3,SY,CT,1,0,N,,031119,70,9,2,1,0,2,9.3,5,1,L2207,70,,PC,,,,,,.,70BL,1,1,..,OR,J,2,,0,0,0,1,1,1.0,89,2019-03-11,0.07,41,121,H,,
19LA00088,19,Z3313,83,,4,Z4489,83,3.0,3,SY,CT,1,0,N,,031119,70,9,2,1,0,2,9.1,5,1,L2208,70,,PC,,,,,,.,95BL,1,1,..,OR,J,3,,0,0,0,1,1,1.0,94,2019-03-11,0.07,46,121,H,,
19LA00089,19,L1397,70,,7,L1772,70,6.0,6,PC,PC,1,0,N,,031119,70,8,3,1,0,2,14.6,2,1,L2209,70,,PC,,,,,,.,<05BR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,99,2019-03-11,0.011,41,121,H,,
19LA00090,19,L1397,70,,7,L1772,70,6.0,6,PC,PC,1,0,N,,031119,70,8,3,2,0,2,12.8,5,1,L2210,70,,PC,,,,,,.,95GR,1,1,..,OR,J,2,,0,0,0,1,1,1.0,91,2019-03-11,0.011,45,121,H,,
19LA00091,19,A0113,06,,e3,Z0000,83,1.0,1,30,00,4,0,Y,,031119,70,7,3,1,.,.,8.0,1,1,Z6384,83,,00,6,71,67,,,RP,L/D Dystocia,1,1,..,,J,1,,1,1,2,1,,,0,2019-03-11,0.0,,,,,
19LA00092,19,A0113,06,,e3,Z0000,83,1.0,1,30,00,4,0,Y,,031119,70,7,3,2,.,.,6.5,1,1,.,,,,1,70,44,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2019-03-11,,,,,,
19LA00093,19,Z3800,83,,4,Z4489,83,3.0,3,SY,CT,1,0,N,,031119,70,8,3,1,0,3,13.4,2,1,L2211,70,,PC,,,,,,.,05BL,1,1,..,OR,J,1,,1,1,2,1,1,1.0,101,2019-03-11,0.016,50,121,H,,
19LA00094,19,Z3800,83,,4,Z4489,83,3.0,3,SY,CT,1,0,N,,031119,70,8,3,2,0,3,11.5,5,1,L2212,70,,PC,,,,,,.,20BL,1,1,..,OR,J,2,,0,0,0,1,1,1.0,88,2019-03-11,0.016,42,121,H,,
19LA00095,19,K5171,64,,1,Z4110,00,2.0,2,06,TS,1,,N,,031119,70,5,3,1,0,2,11.5,5,1,Z6385,83,,C3,,,,,,.,75TAN,1,1,..,OR,J,1,,1,1,1,1,1,1.0,92,2019-03-11,0.0,44,121,1,,
19LA00096,19,L1947,70,,10,L1872,70,2.0,2,PC,PC,1,,N,,031119,70,5,3,2,0,2,10.9,2,1,L2213,70,,PC,,,,,,SRS,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,89,2019-03-11,0.006,44,121,H,,
19LA00097,19,H9598,05,,38,H9917,05,2.0,2,30,30,1,,N,,031119,70,8,4,3,0,4,11.5,3,1,A0362,06,,30,,,,,,.,BL.R.EYE.CUT,1,1,..,,J,1,,1,1,2,1,1,1.0,84,2019-03-11,0.032,40,121,1,,
19LA00098,19,H9598,05,,38,H9917,05,2.0,2,30,30,1,,N,,031119,70,8,4,2,0,3,8.5,1,1,A0363,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,71,2019-03-11,0.032,37,121,1,,
19LA00099,19,L1749,70,,5,L1752,70,3.0,3,PC,PC,1,0,N,,031119,70,8,3,2,0,2,12.0,5,1,L2214,70,,PC,,,,,,SRS,80BR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,110,2019-03-11,0.011,57,121,H,,
19LA00100,19,L1749,70,,5,L1752,70,3.0,3,PC,PC,1,0,N,,031119,70,8,3,1,.,.,11.0,5,1,L2215,70,,PC,6,71,67,,,.,L/D Dyst/Expose,1,1,..,OR,J,2,,0,0,0,1,0,0.0,0,2019-03-11,0.011,,,,,
19LA00101,19,A0196,06,,e4,Z0000,83,1.0,1,30,97,4,0,Y,,031119,70,8,1,2,0,2,10.2,5,1,Z6386,83,,80,3,71,93,,8,.,.,1,1,..,,J,1,,1,1,2,1,,,0,2019-03-11,0.0,,,,,
19LA00102,19,A0196,06,,e4,Z0000,83,1.0,1,30,97,4,0,Y,,031119,70,8,1,2,0,2,10.5,5,3,Z6387,83,,80,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,91,2019-03-11,0.0,45,121,1,,
19LA00103,19,H9842,05,,38,H9917,05,2.0,2,30,30,1,0,N,,031119,70,8,3,2,0,2,9.6,1,1,A0364,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,67,2019-03-11,0.036,33,121,1,,
