UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,TENT,TIME,ADAM,Y5A,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
87LA01538,1987-04-10,1,S8310,19,1,13,132,S6232,19,,,20,,2,07,,1,100,8,,122,3,02,6,07,,,S6892,19,1,0,13,6,1,54,1,2,12.4,0,,,1,87
87LA01539,1987-04-10,1,S8311,19,,13,132,S6232,19,,,20,1,1,07,,1,100,8,,0,3,,,07,,,S6892,19,0,99,13,6,1,,0,0,12.0,10,,,2,87
87LA01540,1987-04-03,1,S8003,19,1,13,133,S6233,19,,,20,1,1,07,,1,93,8,,0,2,44,,07,,,S7308,19,1,89,13,6,1,,1,2,9.9,10,,,1,87
87LA01541,1987-04-03,2,S8004,19,,13,133,S6233,19,,,20,1,1,07,,1,93,8,,0,2,,,07,,&,S7308,19,0,66,13,6,1,,0,0,10.1,5,,,2,87
87LA01542,1987-01-11,2,X3342,80,1,00,002,S6248,19,,,20,1,1,00,3,1,11,8,,0,2,,,07,,,00000,00,1,109,18,0,1,,1,2,8.1,10,,,1,87
87LA01543,1987-01-11,2,,,,00,002,S6248,19,,,20,,1,00,3,1,11,8,,11,2,,6,07,,,00000,00,0,0,18,0,1,14,0,0,7.7,0,,,2,87
87LA01544,1987-04-02,2,S7923,19,1,13,133,S6249,19,,,20,1,1,07,,1,92,5,,0,1,,,07,,,S7308,19,1,73,13,6,1,,1,1,10.1,10,,,1,87
87LA01545,1987-04-08,1,S8213,19,1,11,112,S6252,19,,,20,1,1,07,,1,98,8,,0,1,,,07,,,S7309,19,1,78,11,6,1,,1,2,7.9,10,,,1,87
87LA01546,1987-04-08,3,S8214,19,,11,112,S6252,19,,,20,,1,07,,1,98,8,,98,1,,3,07,,&,S7309,19,0,0,11,6,1,93,0,0,8.3,0,,,2,87
87LA01547,1987-04-03,1,S8009,19,1,11,112,S6262,19,,,20,1,1,07,,1,93,5,,0,2,,,07,,,S7309,19,1,84,11,6,1,,1,1,8.5,10,,,1,87
87LA01548,,,,,1,11,112,S6274,19,,,20,,,07,,,0,,,0,,,,07,,,S7309,19,1,0,11,6,0,,0,0,0.0,0,,,1,87
87LA01549,1987-03-13,,,,1,12,811,S6281,19,,,20,,,07,,,72,0,,0,1,,0,07,,,S6156,19,1,0,12,3,0,,1,1,0.0,0,,,1,87
87LA01550,1987-03-30,2,S7839,19,1,13,134,S6286,19,,,20,1,1,07,,1,89,5,,0,2,,,07,,,S7346,19,1,78,13,6,1,,1,1,11.4,10,,,1,87
87LA01551,1987-04-23,1,X5266,80,1,14,004,S6292,19,,,20,1,1,51,,1,113,8,,0,2,,,07,,,M6008,95,1,73,18,8,1,,1,2,10.0,10,,,1,87
87LA01552,1987-04-23,2,X5267,80,,14,004,S6292,19,,,20,1,1,51,,1,113,8,,0,2,,,07,,,M6008,95,0,63,18,8,1,,0,0,8.2,10,,,2,87
87LA01553,1987-04-03,2,S7988,19,1,11,111,S6293,19,,,20,1,1,07,,2,93,8,,0,3,,,07,,,S6907,19,1,63,11,6,1,,1,2,6.8,10,,,1,87
87LA01554,1987-04-03,1,S7989,19,,11,111,S6293,19,,,20,1,1,07,,2,93,8,,0,3,,,07,252280,-,S6907,19,0,57,11,6,1,,0,0,5.4,5,,,2,87
87LA01555,1987-04-05,1,S8095,19,1,11,114,S6297,19,,,20,1,1,07,,1,95,8,,0,3,,,07,,,S7289,19,1,77,11,6,1,,1,2,7.9,10,,,1,87
87LA01556,1987-04-05,1,S8096,19,,11,114,S6297,19,,,20,1,1,07,,1,95,8,,0,3,,,07,,,S7289,19,0,71,11,6,1,,0,0,7.6,10,,,2,87
87LA01557,1987-04-20,1,X4983,80,1,14,001,S6304,19,,,20,,1,51,,1,110,5,,212,3,,6,07,,,X3077,95,1,0,12,8,1,22,1,1,10.2,0,,,1,87
87LA01558,1987-04-09,1,X3948,80,1,14,004,S6308,19,,,20,1,1,51,,1,99,8,,0,3,,,07,,,M6008,95,1,89,18,8,1,,1,2,9.7,10,,,1,87
87LA01559,1987-04-09,1,X3949,80,,14,004,S6308,19,,,20,1,1,51,,1,99,8,,0,3,,,07,,,M6008,95,0,81,18,8,1,,0,0,9.6,10,,,2,87
87LA01560,1987-04-06,1,S8140,19,1,12,821,S6327,19,,,20,1,1,07,,1,96,8,,0,2,,,07,,,S6603,19,1,77,12,3,1,,1,2,8.8,10,,,1,87
87LA01561,1987-04-06,1,S8141,19,,12,821,S6327,19,,,20,,1,07,,1,96,8,,97,2,,3,07,,&,S6603,19,0,0,12,3,1,93,0,0,9.3,0,,,2,87
87LA01562,1987-04-13,1,X4310,80,1,14,001,S6328,19,,,20,1,1,51,,1,103,8,,0,3,,,07,,,X3077,95,1,68,11,8,1,,1,2,8.9,10,,,1,87
87LA01563,1987-04-13,1,X4311,80,,14,001,S6328,19,,,20,1,1,51,,1,103,8,,0,3,,,07,,,X3077,95,0,54,11,8,1,,0,0,10.1,10,,,2,87
87LA01564,1987-03-23,,,,1,13,132,S6337,19,,,20,,,07,,,82,2,,0,2,,0,07,,,S6892,19,1,0,13,6,0,,1,2,0.0,0,,,1,87
87LA01565,1987-03-23,,,,,13,132,S6337,19,,,20,,,07,,,82,2,,0,2,,0,07,,,S6892,19,0,0,13,6,0,,0,0,0.0,0,,,2,87
87LA01566,,,,,1,14,001,S6338,19,,,20,,,51,,,0,,,0,,,,07,,,X3077,95,1,0,18,8,0,,0,0,0.0,0,,,1,87
87LA01567,1987-04-22,2,S8510,19,1,12,841,S6342,19,,,20,1,1,07,,1,112,5,,0,3,,,07,,,S6689,19,1,77,12,3,1,,1,1,11.3,10,,,1,87
87LA01568,1987-04-10,1,S8316,19,1,12,841,S6352,19,,,20,,1,07,,1,100,8,,148,3,,6,07,,,S6689,19,1,0,12,3,1,19,1,2,10.2,0,,,1,87
87LA01569,1987-04-10,2,S8317,19,,12,841,S6352,19,,,20,1,1,07,,1,100,8,,0,3,,,07,,,S6689,19,0,53,12,3,1,,0,0,9.5,10,,,2,87
87LA01570,1987-04-20,1,X4967,80,1,14,004,S6353,19,,,20,1,1,51,,1,110,8,,0,3,,,07,,,M6008,95,1,56,18,8,1,,1,2,8.2,10,,,1,87
87LA01571,1987-04-20,1,X4968,80,,14,004,S6353,19,,,20,1,1,51,,1,110,8,,0,3,,,07,,,M6008,95,0,67,18,8,1,,0,0,9.8,10,,,2,87
87LA01572,1987-04-15,2,X4423,80,1,14,005,S6359,19,,,20,1,1,51,,1,105,8,,0,2,,,07,,,M6108,95,1,78,18,8,1,,1,2,10.4,10,,,1,87
87LA01573,1987-04-15,2,X4424,80,,14,005,S6359,19,,,20,1,1,51,,1,105,8,,0,2,,,07,,,M6108,95,0,72,18,8,1,,0,0,10.0,10,,,2,87
87LA01574,1987-04-10,1,S8301,19,1,13,131,S6360,19,,,20,1,1,07,,1,100,8,,0,4,,,07,,,S7376,19,1,67,13,6,1,,1,2,11.8,10,,,1,87
87LA01575,1987-04-10,2,S8302,19,,13,131,S6360,19,,,20,1,1,07,,1,100,8,,0,4,,,07,,,S7376,19,0,79,13,6,1,,0,0,10.7,10,,,2,87
87LA01576,1987-03-25,,,,1,12,831,S6362,19,,,20,,,07,,,84,0,,0,2,,0,07,,,S6415,19,1,0,12,3,0,,1,1,0.0,0,,,1,87
87LA01577,1987-04-16,2,S8472,19,1,12,901,S6363,19,,,20,1,1,07,,1,106,7,,0,3,,,07,,,S6528,19,1,72,12,3,1,,1,2,9.0,10,,,1,87
87LA01578,1987-04-16,1,,,,12,901,S6363,19,,,20,,1,07,,1,106,7,,0,3,,1,07,,,S6528,19,0,0,12,3,0,,0,0,10.7,0,72,,2,87
87LA01579,1987-04-16,1,S8462,19,1,12,951,S6366,19,,,20,1,1,07,,1,106,5,,0,2,,,07,,,S6458,19,1,77,12,3,1,,1,1,14.2,10,,,1,87
87LA01580,1987-04-06,2,X3757,80,1,14,002,S6370,19,,,20,1,1,51,,1,96,6,,0,3,,,07,,,X3078,95,1,83,18,8,1,,1,2,6.4,10,,,1,87
87LA01581,1987-04-06,,,,,14,002,S6370,19,,,20,,,51,,,96,6,,0,3,,0,07,,,X3078,95,0,0,18,8,0,,0,0,0.0,0,,,2,87
87LA01582,1987-03-29,2,S7774,19,1,11,112,S6373,19,,,20,1,1,07,,1,88,8,,0,1,29,,07,,,S7309,19,1,63,11,6,1,,1,2,6.5,10,,,1,87
87LA01583,1987-03-29,2,S7775,19,,11,112,S6373,19,,,20,,1,07,,1,88,8,,132,1,,6,07,,&,S7309,19,0,0,11,6,1,24,0,0,6.2,0,,,2,87
87LA01584,1987-04-16,1,S8474,19,1,12,911,S6375,19,,,20,1,1,07,,1,106,5,,0,3,,,07,,,S6254,19,1,81,12,3,1,,1,1,12.9,10,,,1,87
87LA01585,1987-04-11,2,S8325,19,1,11,114,S6380,19,,,20,1,1,07,,1,101,5,,0,1,,,07,695443,-,S7289,19,1,75,11,6,1,,1,1,10.2,5,,,1,87
87LA01586,1987-04-13,2,S8416,19,1,13,131,S6385,19,,,20,1,1,07,,1,103,5,,0,2,29,,07,,,S7376,19,1,88,13,6,1,,1,1,11.1,10,,,1,87
87LA01587,,,,,1,12,941,S6386,19,,,20,,,07,,,0,,,0,,,,07,,,S6316,19,1,0,12,3,0,,0,0,0.0,0,,,1,87
87LA01588,1987-04-07,2,S8190,19,1,11,111,S6389,19,,,20,1,1,07,,1,97,5,,0,1,,,07,,,S6907,19,1,79,11,6,1,,1,1,9.6,10,,,1,87
87LA01589,1987-04-26,2,X5404,80,1,14,003,S6395,19,,,20,1,1,51,,1,116,7,,0,3,,,07,,,M6045,95,1,82,18,8,1,,1,2,8.8,10,,,1,87
87LA01590,1987-04-26,1,,,,14,003,S6395,19,,,20,,1,51,,1,116,7,,0,3,,1,07,,,M6045,95,0,0,18,8,0,,0,0,8.1,0,,,2,87
87LA01591,,,,,1,13,132,S6400,19,,,20,,,07,,,0,,,0,,,,07,,,S6892,19,1,0,13,6,0,,0,0,0.0,0,,,1,87
87LA01592,,,,,1,13,133,S6401,19,,,20,,,07,,,0,,,0,,,,07,,,S7308,19,1,0,13,6,0,,0,0,0.0,0,,,1,87
87LA01593,1987-04-11,2,S8346,19,1,13,132,S6406,19,,,20,1,1,07,,2,101,8,,0,1,,,07,,,S6892,19,1,67,13,6,1,,1,2,8.5,10,,,1,87
87LA01594,1987-04-11,3,S8347,19,,13,132,S6406,19,,,20,,1,07,,1,101,8,,103,1,,3,07,,&,S6892,19,0,0,13,6,1,93,0,0,8.7,0,,,2,87
87LA01595,1987-03-30,2,S7814,19,1,11,114,S6411,19,,,20,1,1,07,,1,89,8,,0,2,,,07,,,S7289,19,1,74,11,6,1,,1,2,8.9,10,,,1,87
87LA01596,1987-03-30,1,S7815,19,,11,114,S6411,19,,,20,1,1,07,,1,89,8,,0,2,,,07,,,S7289,19,0,59,11,6,1,,0,0,6.7,10,,,2,87
87LA01597,1987-04-02,1,S7946,19,1,11,113,S6421,19,,,20,1,1,07,,1,92,5,,0,1,,,07,,,S7214,19,1,76,11,6,1,,1,1,8.5,10,14,,1,87
87LA01598,1987-04-13,2,X4242,80,1,14,003,S6423,19,,,20,1,1,51,,1,103,8,,0,3,,,07,,,M6045,95,1,51,13,8,1,,1,2,7.9,10,45,,1,87
87LA01599,1987-04-13,2,X4243,80,,14,003,S6423,19,,,20,,1,51,,1,103,8,,226,3,,7,07,,,M6045,95,0,0,13,8,1,97,0,0,5.5,0,45,,2,87
87LA01600,1987-04-06,,,,1,13,133,S6428,19,,,20,,,07,,,96,9,,0,1,21,1,07,,,S7308,19,1,0,13,6,0,,1,3,0.0,0,,,1,87
87LA01601,1987-04-06,,,,,13,133,S6428,19,,,20,,,07,,,96,9,,0,1,,1,07,,,S7308,19,0,0,13,6,0,,0,0,0.0,0,,,2,87
87LA01602,1987-04-06,,,,,13,133,S6428,19,,,20,,,07,,,96,9,,0,1,,1,07,,,S7308,19,0,0,13,6,0,,0,0,0.0,0,,,3,87
87LA01603,1987-04-23,1,X5206,80,1,14,005,S6437,19,,,20,1,1,51,,1,113,8,,0,4,,,07,,,M6108,95,1,76,18,8,1,,1,2,9.6,10,,,1,87
87LA01604,1987-04-23,1,X5207,80,,14,005,S6437,19,,,20,1,1,51,,1,113,8,,0,4,,,07,,,M6108,95,0,72,18,8,1,,0,0,10.5,10,,,2,87
87LA01605,1987-04-08,2,S8225,19,1,11,111,S6439,19,,,20,1,1,07,,2,98,8,,0,3,,,07,,,S6907,19,1,69,11,6,1,,1,2,8.9,10,,,1,87
87LA01606,1987-04-08,2,S8226,19,,11,111,S6439,19,,,20,1,1,07,,2,98,8,,0,3,,,07,,,S6907,19,0,48,11,6,1,,0,0,5.7,10,,,2,87
87LA01607,1987-03-31,2,S7849,19,1,13,134,S6440,19,,,20,1,1,07,,1,90,8,,0,3,,,07,,,S7346,19,1,77,13,6,1,,1,2,11.1,10,,,1,87
87LA01608,1987-03-31,2,S7850,19,,13,134,S6440,19,,,20,1,1,07,,1,90,8,,0,3,,,07,,,S7346,19,0,68,13,6,1,,0,0,8.3,10,,,2,87
87LA01609,1987-03-30,1,S7843,19,1,13,133,S6441,19,,,20,1,1,07,,1,89,8,,0,2,,,07,,,S7308,19,1,68,13,6,1,,1,2,8.6,10,,,1,87
87LA01610,1987-03-30,1,S7844,19,,13,133,S6441,19,,,20,1,1,07,,1,89,8,,0,2,,,07,,,S7308,19,0,74,13,6,1,,0,0,9.2,10,,,2,87
87LA01611,1987-04-13,2,S8402,19,1,12,931,S6442,19,,,20,1,1,07,,1,103,5,,0,3,,,07,,,S6213,19,1,73,12,3,1,,1,1,9.4,10,,,1,87
87LA01612,1987-03-31,2,S7858,19,1,11,112,S6444,19,,,20,1,1,07,,1,90,5,,0,3,,,07,,,S7309,19,1,79,11,6,1,,1,1,10.9,10,,,1,87
87LA01613,1987-04-07,2,S8191,19,1,11,113,S6449,19,,,20,1,1,07,,1,97,5,,0,3,,,07,,,S7214,19,1,88,11,6,1,,1,1,9.9,10,,,1,87
87LA01614,1987-04-05,2,S8075,19,1,13,132,S6456,19,,,20,1,1,07,,1,95,5,,0,1,29,,07,,,S6892,19,1,87,13,6,1,,1,1,10.5,10,,,1,87
87LA01615,1987-01-13,3,X3372,80,1,00,114,S6462,19,,,20,1,1,00,3,1,13,5,,0,3,,,07,,,00000,00,1,143,11,0,1,,1,1,9.9,10,,,1,87
87LA01616,1987-04-11,1,S8353,19,1,12,861,S6465,19,,,20,1,1,07,,1,101,5,,0,2,,,07,,,S6379,19,1,79,12,3,1,,1,1,13.0,10,,,1,87
87LA01617,,,,,1,11,111,S6468,19,,,20,,,07,,,0,,,0,,,,07,,,S6907,19,1,0,11,6,0,,0,0,0.0,0,,,1,87
87LA01618,1987-01-14,2,X3402,80,1,00,881,S6474,19,,,20,,1,00,3,1,14,5,,14,1,23,3,07,,,00000,00,1,0,12,0,1,93,1,1,9.6,0,,,1,87
87LA01619,1987-04-24,2,X5315,80,1,14,001,S6488,19,,,20,1,1,51,,1,114,8,,0,3,,,07,,,X3077,95,1,75,18,8,1,,1,2,10.3,10,,,1,87
87LA01620,1987-04-24,2,X5316,80,,14,001,S6488,19,,,20,1,1,51,,1,114,8,,0,3,,,07,,,X3077,95,0,70,18,8,1,,0,0,10.1,10,,,2,87
87LA01621,1987-03-31,1,S7856,19,1,11,112,S6494,19,,,20,1,1,07,,1,90,8,,0,2,,,07,,,S7309,19,1,63,11,6,1,,1,2,8.9,10,,,1,87
87LA01622,1987-03-31,2,S7857,19,,11,112,S6494,19,,,20,1,1,07,,1,90,8,,0,2,,,07,,,S7309,19,0,66,11,6,1,,0,0,8.5,10,,,2,87
87LA01623,1987-04-06,1,S8150,19,1,13,134,S6496,19,,,20,1,1,07,,2,96,7,,0,2,,,07,,,S7346,19,1,80,13,6,1,,1,2,11.8,10,,,1,87
87LA01624,1987-04-06,1,,,,13,134,S6496,19,,,20,,1,07,,1,96,7,,0,2,,1,07,,,S7346,19,0,0,13,6,0,,0,0,8.0,0,,,2,87
87LA01625,1987-04-19,2,X4810,80,1,14,005,S6501,19,,,20,1,1,51,,1,109,5,,0,2,,,07,,,M6108,95,1,85,12,8,1,,1,1,9.7,10,,,1,87
87LA01626,1987-04-08,2,S8211,19,1,11,114,S6502,19,,,20,1,1,07,,1,98,5,,0,1,29,,07,,,S7289,19,1,55,11,6,1,,1,1,8.6,10,,,1,87
87LA01627,1987-04-05,2,S8105,19,1,11,111,S6510,19,,,20,,1,07,,1,95,5,,108,2,,6,07,399980,+,S6907,19,1,0,11,6,1,42,1,1,9.6,0,,,1,87
87LA01628,1987-04-09,2,S8266,19,1,13,133,S6512,19,,,20,,1,07,,1,99,8,,104,2,,6,07,,&,S7308,19,1,0,13,6,1,23,1,2,8.5,0,,,1,87
87LA01629,1987-04-09,1,S8267,19,,13,133,S6512,19,,,20,1,1,07,,1,99,8,,0,2,,,07,,,S7308,19,0,75,13,6,1,,0,0,8.0,10,,,2,87
87LA01630,,,,,1,12,821,S6515,19,,,20,,,07,,,0,,,0,,,,07,,,S6603,19,1,0,12,3,0,,0,0,0.0,0,,,1,87
87LA01631,1987-03-05,,,,1,12,821,S6516,19,,,20,,,07,,,64,2,,0,0,,0,07,,,S6603,19,1,0,12,3,0,,1,2,0.0,0,,,1,87
87LA01632,1987-03-05,,,,,12,821,S6516,19,,,20,,,07,,,64,2,,0,0,,0,07,,,S6603,19,0,0,12,3,0,,0,0,0.0,0,,,2,87
87LA01633,1987-03-30,,,,1,13,131,S6519,19,,,20,,,07,,,89,2,,0,0,,0,07,,,S7376,19,1,0,13,6,0,,1,2,0.0,0,,,1,87
87LA01634,1987-03-30,,,,,13,131,S6519,19,,,20,,,07,,,89,2,,0,0,,0,07,,,S7376,19,0,0,13,6,0,,0,0,0.0,0,,,2,87
87LA01635,1987-04-06,2,S8122,19,1,11,113,S6523,19,,,20,1,1,07,,1,96,8,,0,4,,,07,,,S7214,19,1,69,11,6,1,,1,2,7.6,10,,,1,87
87LA01636,1987-04-06,2,S8123,19,,11,113,S6523,19,,,20,1,1,07,,1,96,8,,0,4,,,07,,,S7214,19,0,73,11,6,1,,0,0,9.8,10,,,2,87
87LA01637,1987-04-12,1,S8388,19,1,12,911,S6527,19,,,20,1,1,07,,1,102,5,,0,2,,,07,,,S6254,19,1,81,12,3,1,,1,1,13.2,10,,,1,87
87LA01638,1987-04-10,1,S8294,19,1,12,871,S6538,19,,,20,1,1,07,,1,100,5,,0,2,,,07,,,S6371,19,1,74,12,3,1,,1,1,12.1,10,,,1,87
87LA01639,1987-04-15,1,S8447,19,1,13,131,S6539,19,,,20,1,1,07,,1,105,8,,0,3,,,07,,,S7376,19,1,89,13,6,1,,1,2,12.6,10,91,,1,87
87LA01640,1987-04-15,1,S8448,19,,13,131,S6539,19,,,20,1,1,07,,1,105,8,,0,3,,,07,,,S7376,19,0,63,13,6,1,,0,0,10.1,10,,,2,87
87LA01641,1987-04-04,2,S8048,19,1,13,132,S6546,19,,,20,1,1,07,,1,94,8,,0,3,,,07,,,S6892,19,1,75,13,6,1,,1,2,10.1,10,,,1,87
87LA01642,1987-04-04,1,S8049,19,,13,132,S6546,19,,,20,1,1,07,,1,94,8,,0,3,,,07,,,S6892,19,0,80,13,6,1,,0,0,10.7,10,,,2,87
87LA01643,1987-04-10,2,S8314,19,1,13,131,S6548,19,,,20,1,1,07,,1,100,8,,0,1,,,07,,,S7376,19,1,78,13,6,1,,1,2,7.4,10,,,1,87
87LA01644,1987-04-10,2,S8315,19,,13,131,S6548,19,,,20,,2,07,,1,100,8,,138,1,,6,07,,&,S7376,19,0,0,13,6,1,87,0,0,6.8,0,,,2,87
87LA01645,1987-04-09,1,S8255,19,1,13,133,S6555,19,,,20,,1,07,,1,99,8,,99,1,,3,07,,&,S7308,19,1,0,13,6,1,93,1,2,8.0,0,,,1,87
87LA01646,1987-04-09,2,S8256,19,,13,133,S6555,19,,,20,,1,07,,1,99,8,,103,1,29,6,07,,&,S7308,19,0,0,13,6,1,23,0,0,7.6,0,,,2,87
87LA01647,1987-03-23,,,,1,12,851,S6556,19,,,20,,,07,,,82,2,,0,0,,0,07,,,S6210,19,1,0,12,3,0,,1,2,0.0,0,,,1,87
87LA01648,1987-03-23,,,,,12,851,S6556,19,,,20,,,07,,,82,2,,0,0,,0,07,,,S6210,19,0,0,12,3,0,,0,0,0.0,0,,,2,87
87LA01649,1987-04-04,1,S8060,19,1,11,113,S6563,19,,,20,1,1,07,,1,94,5,,0,2,,,07,,,S7214,19,1,90,11,6,1,,1,1,13.1,10,02,,1,87
87LA01650,1987-01-13,3,X3397,80,1,00,114,S6564,19,,,20,1,1,00,3,1,13,8,,0,1,,,07,,,00000,00,1,108,11,0,1,,1,2,8.6,10,,,1,87
87LA01651,1987-01-13,,,,,00,114,S6564,19,,,20,,,00,3,,13,8,,13,1,,6,07,,,00000,00,0,0,11,0,1,10,0,0,0.0,0,,,2,87
87LA01652,1987-04-01,1,S7919,19,1,13,132,S6566,19,,,20,1,1,07,,1,91,8,,0,1,,,07,,,S6892,19,1,92,13,6,1,,1,2,8.2,10,,,1,87
87LA01653,1987-04-01,2,S7920,19,,13,132,S6566,19,,,20,1,1,07,,1,91,8,,0,1,,,07,,&,S6892,19,0,59,13,6,1,,0,0,7.2,5,,,2,87
87LA01654,1987-01-08,2,X3290,80,1,00,004,S6568,19,,,20,,1,00,3,1,8,5,,9,1,,3,07,,,00000,00,1,0,18,0,1,93,1,1,9.4,0,,,1,87
87LA01655,1987-03-30,2,S7808,19,1,13,134,S6573,19,,,20,1,1,07,,1,89,5,,0,1,02,,07,,,S7346,19,1,76,13,6,1,,1,1,8.7,10,,,1,87
87LA01656,1987-04-19,1,X4908,80,1,14,003,S6575,19,,,20,1,1,51,,1,109,8,,0,3,,,07,,,M6045,95,1,65,18,8,1,,1,2,8.9,10,,,1,87
87LA01657,1987-04-19,1,X4909,80,,14,003,S6575,19,,,20,1,1,51,,1,109,8,,0,3,,,07,,,M6045,95,0,69,18,8,1,,0,0,8.6,10,,,2,87
87LA01658,1987-03-30,2,S7825,19,1,13,132,S6578,19,,,20,1,1,07,,1,89,5,,0,3,,,07,,,S6892,19,1,80,13,6,1,,1,1,12.2,10,02,,1,87
87LA01659,1987-04-05,1,S8079,19,1,13,131,S6586,19,,,20,1,1,07,,1,95,5,,0,2,,,07,,,S7376,19,1,77,13,6,1,,1,1,11.3,10,,,1,87
87LA01660,1987-04-14,3,X4367,80,1,14,002,S6588,19,,,20,1,1,51,,1,104,5,,0,2,,,07,,,X3078,95,1,80,18,8,1,,1,1,8.9,10,,3,1,87
87LA01661,,,,,1,12,851,S6589,19,,,20,,,07,,,0,,,0,,,,07,,,S6210,19,1,0,12,3,0,,0,0,0.0,0,,,1,87
87LA01662,1987-04-11,1,S8348,19,1,11,113,S6592,19,,,20,1,1,07,,1,101,8,,0,3,,,07,,,S7214,19,1,50,11,6,1,,1,2,10.1,10,,,1,87
87LA01663,1987-04-11,2,S8349,19,,11,113,S6592,19,,,20,1,1,07,,1,101,8,,0,3,,,07,,,S7214,19,0,58,11,6,1,,0,0,10.3,10,,,2,87
87LA01664,1987-04-06,1,S8153,19,1,12,891,S6604,19,,,20,1,1,07,,1,96,5,,0,3,,,07,,,S6472,19,1,77,12,3,1,,1,1,10.8,10,18,,1,87
87LA01665,1987-04-27,1,X5441,80,1,14,003,S6608,19,,,20,1,1,51,,3,117,5,,0,3,,,07,,,M6045,95,1,89,18,8,1,,1,1,10.9,10,,,1,87
87LA01666,1987-04-13,1,S8417,19,1,12,811,S6611,19,,,20,1,1,07,,1,103,5,,0,3,,,07,,,S6156,19,1,59,12,3,1,,1,1,10.4,10,,,1,87
87LA01667,1987-03-30,1,S7838,19,1,12,941,S6615,19,,,20,1,1,07,,2,89,5,,0,2,,,07,,,S6316,19,1,55,12,3,1,,1,1,6.7,10,79,,1,87
87LA01668,1987-03-27,2,S7764,19,1,11,111,S6620,19,,,20,1,1,07,,1,86,8,,0,3,,,07,,,S6907,19,1,82,11,6,1,,1,2,11.6,10,,,1,87
87LA01669,1987-03-27,2,S7765,19,,11,111,S6620,19,,,20,1,1,07,,1,86,8,,0,3,,,07,,,S6907,19,0,55,11,6,1,,0,0,9.4,10,,,2,87
87LA01670,,,,,1,14,004,S6627,19,,,20,,,51,,,0,,,0,,,,07,,,M6008,95,1,0,11,8,0,,0,0,0.0,0,,,1,87
87LA01671,,,,,1,14,002,S6628,19,,,20,,,51,,,0,,,0,,,,07,,,X3078,95,1,0,11,8,0,,0,0,0.0,0,,,1,87
87LA01672,1987-04-02,1,S7942,19,1,11,113,S6643,19,,,20,1,1,07,,1,92,8,,0,3,,,07,,,S7214,19,1,72,11,6,1,,1,2,9.1,10,,,1,87
87LA01673,1987-04-02,1,S7943,19,,11,113,S6643,19,,,20,1,1,07,,1,92,8,,0,3,,,07,,,S7214,19,0,86,11,6,1,,0,0,8.4,10,,,2,87
87LA01674,1987-04-06,1,S8118,19,1,13,132,S6655,19,,,20,1,1,07,,1,96,8,,0,3,,,07,,,S6892,19,1,68,13,6,1,,1,2,11.7,10,,,1,87
87LA01675,1987-04-06,1,S8119,19,,13,132,S6655,19,,,20,1,1,07,,1,96,8,,0,3,,,07,,,S6892,19,0,77,13,6,1,,0,0,13.8,10,,,2,87
87LA01676,1987-04-15,1,X4457,80,1,14,004,S6656,19,,,20,1,1,51,,1,105,8,,0,3,,,07,,,M6008,95,1,65,13,8,1,,1,2,8.4,10,,,1,87
87LA01677,1987-04-15,1,X4458,80,,14,004,S6656,19,,,20,1,1,51,,3,105,8,,0,3,,,07,,,M6008,95,0,50,13,8,1,,0,0,7.7,10,,,2,87
87LA01678,1987-04-11,2,X4141,80,1,14,002,S6670,19,,,20,1,1,51,,1,101,5,,0,2,,,07,,,X3078,95,1,84,18,8,1,,1,1,10.4,10,,,1,87
87LA01679,1987-04-22,2,S8513,19,1,12,931,S6672,19,,,20,,1,07,,1,112,8,,155,1,,6,07,,,S6213,19,1,0,12,3,1,23,1,2,8.5,0,,,1,87
87LA01680,1987-04-22,2,S8514,19,,12,931,S6672,19,,,20,1,3,07,,3,112,8,,0,1,,,07,,&,S6213,19,0,43,12,3,1,,0,0,7.1,5,,,2,87
87LA01681,1987-04-21,2,X5102,80,1,14,001,S6688,19,,,20,1,1,51,,1,111,8,,0,1,,,07,,,X3077,95,1,89,18,8,1,,1,2,7.9,10,,,1,87
87LA01682,1987-04-21,3,X5103,80,,14,001,S6688,19,,,20,,2,51,,1,111,8,,120,1,,3,07,,&,X3077,95,0,0,18,8,1,93,0,0,8.2,0,,,2,87
87LA01683,1987-04-01,2,S7903,19,1,11,114,S6691,19,,,20,1,1,07,,1,91,8,,0,3,,,07,,,S7289,19,1,85,11,6,1,,1,2,8.6,10,,,1,87
87LA01684,1987-04-01,1,S7904,19,,11,114,S6691,19,,,20,1,1,07,,1,91,8,,0,3,,,07,,,S7289,19,0,83,11,6,1,,0,0,10.9,10,,,2,87
87LA01685,1987-04-15,1,X4464,80,1,14,003,S6692,19,,,20,1,1,51,,1,105,8,,0,3,,,07,,,M6045,95,1,61,11,8,1,,1,2,8.3,10,,,1,87
87LA01686,1987-04-15,1,X4465,80,,14,003,S6692,19,,,20,1,1,51,,1,105,8,,0,3,,,07,,,M6045,95,0,59,11,8,1,,0,0,7.5,10,,,2,87
