id10,brd
2004643161,64
2004643164,64
2004820915,82
2004821054,82
2004821167,82
2004821393,82
2004821436,82
2004821523,82
2005003101,00
2005051393,05
2005051397,05
2005051399,05
2005051425,05
2005051431,05
2005051451,05
2005051478,05
2005051490,05
2005051500,05
2005051515,05
2005051517,05
2005051520,05
2005051525,05
2005051527,05
2005051546,05
2005051547,05
2005051561,05
2005051570,05
2005051571,05
2005051578,05
2005051579,05
2005051585,05
2005051591,05
2005051606,05
2005051608,05
2005051610,05
2005051626,05
2005051627,05
2005051633,05
2005051665,05
2005051683,05
2005051684,05
2005051696,05
2005051724,05
2005051725,05
2005051727,05
2005051732,05
2005051733,05
2005051747,05
2005051761,05
2005051762,05
2005051778,05
2005051787,05
2005051806,05
2005051809,05
2005051810,05
2005051822,05
2005051839,05
2005051855,05
2005051857,05
2005051862,05
2005051869,05
2005051897,05
2005051898,05
2005051903,05
2005051943,05
2005051956,05
2005051957,05
2005051970,05
2005051990,05
2005051991,05
2005052018,05
2005052045,05
2005052097,05
2005052132,05
2005052150,05
2005052151,05
2005052152,05
2005115388,11
2005115389,11
2005115390,11
2005115396,11
2005115402,11
2005115420,11
2005115466,11
2005115480,11
2005115496,11
2005115497,11
2005115499,11
2005115527,11
2005115537,11
2005115541,11
2005115566,11
2005115567,11
2005115583,11
2005115590,11
2005115634,11
2005115660,11
2005115670,11
2005115677,11
2005115695,11
2005115724,11
2005115730,11
2005115736,11
2005115737,11
2005115750,11
2005115752,11
2005115756,11
2005115762,11
2005115774,11
2005115784,11
2005115790,11
2005115793,11
2005115798,11
2005115826,11
2005115830,11
2005115854,11
2005115874,11
2005115875,11
2005115880,11
2005115907,11
2005115918,11
2005115919,11
2005115920,11
2005115952,11
2005115955,11
2005115961,11
2005115965,11
2005115984,11
2005115992,11
2005115999,11
2005116012,11
2005116020,11
2005116040,11
2005116045,11
2005116047,11
2005116049,11
2005116081,11
2005116096,11
2005116098,11
2005450233,45
2005450238,45
2005450242,45
2005450243,45
2005450248,45
2005450253,45
2005450291,45
2005450304,45
2005450306,45
2005450313,45
2005450329,45
2005450333,45
2005450343,45
2005450344,45
2005450358,45
2005450371,45
2005450406,45
2005450408,45
2005450417,45
2005450447,45
2005450453,45
2005450454,45
2005450456,45
2005450460,45
2005450494,45
2005450498,45
2005450509,45
2005450537,45
2005450538,45
2005450541,45
2005450577,45
2005450582,45
2005450599,45
2005450601,45
2005450627,45
2005450657,45
2005450685,45
2005450695,45
2005450714,45
2005450725,45
2005450751,45
2005643237,64
2005643239,64
2005643240,64
2005643280,64
2005643283,64
2005643289,64
2005643292,64
2005643305,64
2005643322,64
2005643338,64
2005643342,64
2005643352,64
2005643361,64
2005643363,64
2005643368,64
2005643381,64
2005643385,64
2005643387,64
2005643393,64
2005643397,64
2005643398,64
2005643405,64
2005643414,64
2005643431,64
2005643432,64
2005643441,64
2005643446,64
2005643462,64
2005643463,64
2005643466,64
2005643469,64
2005643499,64
2005643508,64
2005643514,64
2005643522,64
2005643527,64
2005643528,64
2005643544,64
2005643564,64
2005643580,64
2005822252,82
2005822271,82
2005822273,82
2005822297,82
2005822321,82
2005822326,82
2005822422,82
2005822434,82
2005822475,82
2005822500,82
2005822505,82
2005822544,82
2005822568,82
2005822577,82
2005822621,82
2005822678,82
2005822684,82
2005822737,82
2005822774,82
2006000535,00
2006002143,00
2006052192,05
2006052194,05
2006052199,05
2006052201,05
2006052210,05
2006052217,05
2006052219,05
2006052230,05
2006052245,05
2006052258,05
2006052267,05
2006052278,05
2006052286,05
2006052300,05
2006052309,05
2006052312,05
2006052324,05
2006052349,05
2006052354,05
2006052355,05
2006052359,05
2006052360,05
2006052364,05
2006052371,05
2006052379,05
2006052397,05
2006052399,05
2006052401,05
2006052404,05
2006052429,05
2006052439,05
2006052450,05
2006052454,05
2006052460,05
2006052462,05
2006052508,05
2006052522,05
2006052541,05
2006052543,05
2006052559,05
2006052587,05
2006052589,05
2006052623,05
2006052625,05
2006052634,05
2006052638,05
2006052650,05
2006052653,05
2006052664,05
2006052682,05
2006052683,05
2006052687,05
2006052695,05
2006052699,05
2006052704,05
2006052730,05
2006052758,05
2006052785,05
2006052787,05
2006052790,05
2006052798,05
2006052805,05
2006052810,05
2006052824,05
2006052825,05
2006052827,05
2006052828,05
2006052838,05
2006052853,05
2006052855,05
2006052867,05
2006052873,05
2006052882,05
2006052890,05
2006052892,05
2006052895,05
2006052897,05
2006052906,05
2006052909,05
2006116139,11
2006116142,11
2006116159,11
2006116161,11
2006116172,11
2006116184,11
2006116190,11
2006116201,11
2006116203,11
2006116204,11
2006116205,11
2006116215,11
2006116221,11
2006116227,11
2006116229,11
2006116230,11
2006116250,11
2006116260,11
2006116262,11
2006116266,11
2006116271,11
2006116272,11
2006116274,11
2006116277,11
2006116288,11
2006116293,11
2006116298,11
2006116299,11
2006116306,11
2006116309,11
2006116317,11
2006116322,11
2006116325,11
2006116326,11
2006116332,11
2006116333,11
2006116335,11
2006116339,11
2006116343,11
2006116346,11
2006116347,11
2006116352,11
2006116354,11
2006116364,11
2006116367,11
2006116376,11
2006116377,11
2006116381,11
2006116393,11
2006116394,11
2006116407,11
2006116415,11
2006116421,11
2006116422,11
2006116424,11
2006116425,11
2006116429,11
2006116436,11
2006116439,11
2006116444,11
2006116447,11
2006116451,11
2006116452,11
2006116455,11
2006116463,11
2006116465,11
2006116466,11
2006116468,11
2006116469,11
2006116473,11
2006116475,11
2006116476,11
2006116481,11
2006116482,11
2006116486,11
2006116488,11
2006116491,11
2006116492,11
2006116502,11
2006116509,11
2006116511,11
2006116512,11
2006116517,11
2006116521,11
2006116528,11
2006116531,11
2006116539,11
2006116540,11
2006116541,11
2006116547,11
2006116552,11
2006116560,11
2006116563,11
2006116567,11
2006116572,11
2006116577,11
2006116583,11
2006116585,11
2006116587,11
2006116591,11
2006116594,11
2006116602,11
2006116608,11
2006116617,11
2006450772,45
2006450774,45
2006450780,45
2006450785,45
2006450787,45
2006450788,45
2006450791,45
2006450792,45
2006450798,45
2006450799,45
2006450801,45
2006450803,45
2006450805,45
2006450806,45
2006450813,45
2006450821,45
2006450826,45
2006450838,45
2006450845,45
2006450846,45
2006450850,45
2006450852,45
2006450857,45
2006450863,45
2006450880,45
2006450882,45
2006450883,45
2006450885,45
2006450891,45
2006450894,45
2006450902,45
2006450904,45
2006450911,45
2006450915,45
2006450924,45
2006450925,45
2006450933,45
2006450938,45
2006450940,45
2006450943,45
2006450945,45
2006450954,45
2006450957,45
2006450963,45
2006450986,45
2006450989,45
2006450992,45
2006451003,45
2006451005,45
2006451006,45
2006451037,45
2006451044,45
2006451047,45
2006451051,45
2006451056,45
2006451058,45
2006451065,45
2006451079,45
2006451087,45
2006451089,45
2006451090,45
2006451091,45
2006451093,45
2006451108,45
2006451110,45
2006451121,45
2006451122,45
2006451125,45
2006451127,45
2006451129,45
2006451130,45
2006451131,45
2006451140,45
2006451144,45
2006451145,45
2006451155,45
2006451160,45
2006451162,45
2006451163,45
2006451171,45
2006451175,45
2006451181,45
2006451196,45
2006451202,45
2006451234,45
2006451237,45
2006451242,45
2006451243,45
2006451258,45
2006451264,45
2006643586,64
2006643588,64
2006643589,64
2006643595,64
2006643597,64
2006643629,64
2006643639,64
2006643651,64
2006643656,64
2006643663,64
2006643677,64
2006643681,64
2006643682,64
2006643683,64
2006643690,64
2006643694,64
2006643696,64
2006643714,64
2006643720,64
2006643723,64
2006643725,64
2006643727,64
2006643731,64
2006643737,64
2006643750,64
2006643760,64
2006643763,64
2006643769,64
2006643774,64
2006643777,64
2006643780,64
2006643789,64
2006643802,64
2006643804,64
2006643805,64
2006643812,64
2006643820,64
2006822986,82
2006822988,82
2006822991,82
2006822995,82
2006822998,82
2006823011,82
2006823057,82
2006823090,82
2006823102,82
2006823104,82
2006823123,82
2006823133,82
2006823154,82
2006823201,82
2006823217,82
2006823228,82
2006823244,82
2006823252,82
2006823254,82
2006823299,82
2006823317,82
2006823331,82
2006823386,82
2006823387,82
2006823392,82
2006823400,82
2006823420,82
2006823433,82
2006823440,82
2006823454,82
2006823470,82
2006823476,82
2006823477,82
2006823481,82
2006823511,82
2006823515,82
2006823521,82
2006823552,82
2006823584,82
2006823630,82
2006823669,82
2006823685,82
2006823699,82
2006823725,82
2006823748,82
2006823838,82
2006824097,82
2006824185,82
2007000026,00
2007000335,00
2007000353,00
2007000371,00
2007000388,00
2007000390,00
2007000454,00
2007000645,00
2007000647,00
2007000706,00
2007000712,00
2007000750,00
2007007142,00
2007007234,00
2007052932,05
2007052934,05
2007052952,05
2007052965,05
2007052972,05
2007052973,05
2007052985,05
2007052987,05
2007052997,05
2007052998,05
2007053001,05
2007053002,05
2007053022,05
2007053023,05
2007053026,05
2007053027,05
2007053031,05
2007053033,05
2007053038,05
2007053042,05
2007053044,05
2007053051,05
2007053055,05
2007053056,05
2007053070,05
2007053080,05
2007053081,05
2007053085,05
2007053087,05
2007053096,05
2007053104,05
2007053110,05
2007053114,05
2007053115,05
2007053116,05
2007053118,05
2007053122,05
2007053123,05
2007053133,05
2007053137,05
2007053143,05
2007053146,05
2007053152,05
2007053153,05
2007053160,05
2007053171,05
2007053174,05
2007053175,05
2007053179,05
2007053184,05
2007053188,05
2007053194,05
2007053195,05
2007053201,05
2007053208,05
2007053210,05
2007053211,05
2007053216,05
2007053224,05
2007053225,05
2007053233,05
2007053242,05
2007053249,05
2007053253,05
2007053260,05
2007053266,05
2007053283,05
2007053284,05
2007053313,05
2007053328,05
2007053329,05
2007053331,05
2007053339,05
2007053340,05
2007053343,05
2007053345,05
2007053348,05
2007053350,05
2007053359,05
2007053366,05
2007053370,05
2007053374,05
2007053387,05
2007053389,05
2007053395,05
2007053404,05
2007053405,05
2007053407,05
2007053415,05
2007053416,05
2007053418,05
2007053420,05
2007053425,05
2007053436,05
2007053437,05
2007053440,05
2007053449,05
2007053454,05
2007053456,05
2007053458,05
2007053466,05
2007053467,05
2007053469,05
2007053479,05
2007053483,05
2007053490,05
2007053491,05
2007053493,05
2007053499,05
2007053512,05
2007053514,05
2007053518,05
2007053520,05
2007053523,05
2007053526,05
2007053528,05
2007053530,05
2007053534,05
2007053538,05
2007053540,05
2007053545,05
2007053546,05
2007053552,05
2007053554,05
2007053569,05
2007053571,05
2007053572,05
2007053604,05
2007053620,05
2007053621,05
2007053622,05
2007053626,05
2007053632,05
2007053633,05
2007053638,05
2007053649,05
2007053658,05
2007053670,05
2007053671,05
2007053673,05
2007053676,05
2007053681,05
2007053689,05
2007053694,05
2007053704,05
2007053708,05
2007053715,05
2007053720,05
2007053723,05
2007053727,05
2007053728,05
2007116620,11
2007116633,11
2007116641,11
2007116650,11
2007116654,11
2007116675,11
2007116680,11
2007116688,11
2007116693,11
2007116713,11
2007116717,11
2007116718,11
2007116724,11
2007116725,11
2007116728,11
2007116742,11
2007116743,11
2007116748,11
2007116751,11
2007116758,11
2007116762,11
2007116768,11
2007116770,11
2007116771,11
2007116773,11
2007116778,11
2007116780,11
2007116784,11
2007116820,11
2007116823,11
2007116826,11
2007116831,11
2007116835,11
2007116838,11
2007116839,11
2007116841,11
2007116866,11
2007116870,11
2007116876,11
2007116879,11
2007116886,11
2007116888,11
2007116897,11
2007116903,11
2007116905,11
2007116906,11
2007116915,11
2007116918,11
2007116923,11
2007116926,11
2007116933,11
2007116934,11
2007116935,11
2007116939,11
2007116942,11
2007116964,11
2007116971,11
2007116977,11
2007116978,11
2007116991,11
2007116993,11
2007116995,11
2007116997,11
2007117006,11
2007117029,11
2007117031,11
2007117032,11
2007117044,11
2007117052,11
2007117056,11
2007117061,11
2007117074,11
2007117077,11
2007117089,11
2007117091,11
2007117110,11
2007117125,11
2007117127,11
2007451274,45
2007451292,45
2007451293,45
2007451294,45
2007451296,45
2007451297,45
2007451299,45
2007451300,45
2007451302,45
2007451305,45
2007451307,45
2007451309,45
2007451312,45
2007451313,45
2007451319,45
2007451320,45
2007451329,45
2007451331,45
2007451333,45
2007451334,45
2007451336,45
2007451343,45
2007451349,45
2007451350,45
2007451357,45
2007451358,45
2007451359,45
2007451363,45
2007451366,45
2007451373,45
2007451376,45
2007451379,45
2007451380,45
2007451382,45
2007451384,45
2007451385,45
2007451398,45
2007451399,45
2007451421,45
2007451422,45
2007451424,45
2007451431,45
2007451433,45
2007451436,45
2007451454,45
2007451455,45
2007451464,45
2007451473,45
2007451486,45
2007451487,45
2007451492,45
2007451494,45
2007451507,45
2007451509,45
2007451510,45
2007451514,45
2007451518,45
2007451520,45
2007451522,45
2007451530,45
2007451532,45
2007451537,45
2007451538,45
2007451541,45
2007451548,45
2007451552,45
2007451563,45
2007451566,45
2007451592,45
2007451598,45
2007451599,45
2007451608,45
2007451609,45
2007451615,45
2007451621,45
2007451622,45
2007451625,45
2007451633,45
2007451647,45
2007451652,45
2007451654,45
2007451659,45
2007451660,45
2007451661,45
2007451669,45
2007451670,45
2007451673,45
2007451674,45
2007451680,45
2007451691,45
2007451695,45
2007451700,45
2007451704,45
2007451708,45
2007451712,45
2007451713,45
2007451722,45
2007451732,45
2007451738,45
2007451740,45
2007451746,45
2007451754,45
2007451756,45
2007451769,45
2007451781,45
2007451785,45
2007451787,45
2007451790,45
2007451809,45
2007451825,45
2007451828,45
2007451832,45
2007451836,45
2007451843,45
2007643839,64
2007643840,64
2007643846,64
2007643849,64
2007643864,64
2007643872,64
2007643877,64
2007643879,64
2007643883,64
2007643886,64
2007643897,64
2007643907,64
2007643914,64
2007643918,64
2007643931,64
2007643933,64
2007643936,64
2007643937,64
2007643939,64
2007643946,64
2007643951,64
2007643956,64
2007643966,64
2007643976,64
2007643987,64
2007643990,64
2007643991,64
2007643994,64
2007644023,64
2007644025,64
2007644026,64
2007644029,64
2007644031,64
2007644034,64
2007644036,64
2007644041,64
2007644044,64
2007644050,64
2007644056,64
2007644060,64
2007644062,64
2007644065,64
2007644068,64
2007644071,64
2007644081,64
2007644082,64
2007644087,64
2007644090,64
2007644096,64
2007644103,64
2007644104,64
2007644106,64
2007644107,64
2007644112,64
2007644116,64
2007644131,64
2007644137,64
2007644144,64
2007824308,82
2007824317,82
2007824322,82
2007824327,82
2007824331,82
2007824377,82
2007824394,82
2007824397,82
2007824404,82
2007824409,82
2007824412,82
2007824427,82
2007824446,82
2007824449,82
2007824450,82
2007824486,82
2007824487,82
2007824493,82
2007824494,82
2007824527,82
2007824531,82
2007824539,82
2007824567,82
2007824570,82
2007824590,82
2007824598,82
2007824599,82
2007824614,82
2007824630,82
2007824632,82
2007824679,82
2007824683,82
2007824684,82
2007824729,82
2007824730,82
2007824754,82
2007824756,82
2007824776,82
2007824794,82
2007824796,82
2007824797,82
2007824825,82
2007824826,82
2007824828,82
2007824830,82
2007824847,82
2007824864,82
2007824867,82
2007824901,82
2007824910,82
2007824912,82
2007824917,82
2007824918,82
2007824930,82
2007824950,82
2007824964,82
2007824980,82
2007824992,82
2007824994,82
2007824999,82
2007825000,82
2007825017,82
2007825019,82
2007825065,82
2007825079,82
2007825080,82
2007825083,82
2007825084,82
2007825094,82
2007825140,82
2007825144,82
2007825155,82
2007825173,82
2007825181,82
2007825216,82
2007825217,82
2007825223,82
2007825233,82
2007825239,82
2007825247,82
2007825275,82
2007825276,82
2007825305,82
2007825312,82
2007825320,82
2007825322,82
2007825326,82
2007825336,82
2007825350,82
2007825375,82
2007825376,82
2007825377,82
2007825388,82
2007825391,82
2007825398,82
2007825420,82
2007825425,82
2007825446,82
2007825454,82
2007825491,82
2007825519,82
2007825545,82
2008000010,00
2008000017,00
2008000071,00
2008000075,00
2008000082,00
2008000091,00
2008000101,00
2008000172,00
2008000179,00
2008000190,00
2008000292,00
2008000333,00
2008000345,00
2008000420,00
2008000538,00
2008000551,00
2008000814,00
2008000965,00
2008004737,00
2008006528,00
2008008110,00
2008008639,00
2008009057,00
2008042057,04
2008053731,05
2008053737,05
2008053747,05
2008053752,05
2008053760,05
2008053772,05
2008053779,05
2008053794,05
2008053805,05
2008053812,05
2008053819,05
2008053846,05
2008053857,05
2008053858,05
2008053862,05
2008053869,05
2008053871,05
2008053872,05
2008053883,05
2008053887,05
2008053898,05
2008053905,05
2008053907,05
2008053910,05
2008053921,05
2008053924,05
2008053934,05
2008053938,05
2008053946,05
2008053953,05
2008053954,05
2008053967,05
2008053981,05
2008053990,05
2008053993,05
2008054003,05
2008054017,05
2008054029,05
2008054043,05
2008054061,05
2008054068,05
2008054073,05
2008054083,05
2008054093,05
2008054098,05
2008054100,05
2008054101,05
2008054107,05
2008054110,05
2008054111,05
2008054114,05
2008054116,05
2008054122,05
2008054125,05
2008054135,05
2008054142,05
2008054155,05
2008054158,05
2008054164,05
2008054166,05
2008054173,05
2008054186,05
2008054187,05
2008054196,05
2008054201,05
2008054204,05
2008054208,05
2008054211,05
2008054212,05
2008054224,05
2008054230,05
2008054244,05
2008054248,05
2008054255,05
2008054257,05
2008054261,05
2008054277,05
2008054297,05
2008054301,05
2008054302,05
2008054308,05
2008054317,05
2008054318,05
2008054322,05
2008054327,05
2008054330,05
2008054331,05
2008054333,05
2008054337,05
2008054339,05
2008054341,05
2008054347,05
2008054349,05
2008054352,05
2008054357,05
2008054358,05
2008054363,05
2008054366,05
2008054367,05
2008054368,05
2008054369,05
2008054381,05
2008054383,05
2008054386,05
2008054391,05
2008054395,05
2008054399,05
2008054400,05
2008054418,05
2008054429,05
2008054433,05
2008054435,05
2008054438,05
2008054441,05
2008054448,05
2008054449,05
2008054451,05
2008054453,05
2008054459,05
2008054464,05
2008054469,05
2008054470,05
2008054471,05
2008054477,05
2008054481,05
2008054485,05
2008054486,05
2008054490,05
2008054492,05
2008054494,05
2008054498,05
2008054499,05
2008054500,05
2008054501,05
2008054512,05
2008054519,05
2008054520,05
2008054522,05
2008054529,05
2008054533,05
2008054537,05
2008054539,05
2008054544,05
2008054549,05
2008054554,05
2008054560,05
2008054561,05
2008117133,11
2008117135,11
2008117136,11
2008117142,11
2008117145,11
2008117153,11
2008117156,11
2008117158,11
2008117160,11
2008117164,11
2008117168,11
2008117172,11
2008117175,11
2008117181,11
2008117184,11
2008117186,11
2008117190,11
2008117194,11
2008117204,11
2008117210,11
2008117211,11
2008117215,11
2008117216,11
2008117220,11
2008117229,11
2008117238,11
2008117240,11
2008117243,11
2008117253,11
2008117255,11
2008117264,11
2008117266,11
2008117267,11
2008117274,11
2008117275,11
2008117277,11
2008117278,11
2008117283,11
2008117291,11
2008117297,11
2008117301,11
2008117302,11
2008117308,11
2008117313,11
2008117322,11
2008117324,11
2008117335,11
2008117336,11
2008117337,11
2008117341,11
2008117344,11
2008117349,11
2008117351,11
2008117353,11
2008117354,11
2008117357,11
2008117358,11
2008117360,11
2008117361,11
2008117365,11
2008117368,11
2008117369,11
2008117372,11
2008117374,11
2008117381,11
2008117383,11
2008117386,11
2008117389,11
2008117390,11
2008117394,11
2008117395,11
2008117399,11
2008117403,11
2008117404,11
2008117405,11
2008117407,11
2008117411,11
2008117412,11
2008117418,11
2008117421,11
2008117423,11
2008117424,11
2008117431,11
2008117432,11
2008451847,45
2008451849,45
2008451850,45
2008451852,45
2008451854,45
2008451856,45
2008451861,45
2008451868,45
2008451869,45
2008451871,45
2008451876,45
2008451880,45
2008451885,45
2008451890,45
2008451892,45
2008451894,45
2008451895,45
2008451900,45
2008451905,45
2008451907,45
2008451908,45
2008451911,45
2008451912,45
2008451919,45
2008451921,45
2008451923,45
2008451926,45
2008451927,45
2008451929,45
2008451930,45
2008451931,45
2008451933,45
2008451941,45
2008451943,45
2008451949,45
2008451952,45
2008451954,45
2008451957,45
2008451960,45
2008451961,45
2008451967,45
2008451968,45
2008451974,45
2008451977,45
2008451978,45
2008451980,45
2008451981,45
2008451982,45
2008451985,45
2008451988,45
2008451989,45
2008451990,45
2008451991,45
2008451998,45
2008452002,45
2008452003,45
2008452010,45
2008452011,45
2008452012,45
2008452017,45
2008452019,45
2008452023,45
2008452027,45
2008452028,45
2008452037,45
2008452039,45
2008452040,45
2008452041,45
2008452043,45
2008452044,45
2008452047,45
2008452048,45
2008452049,45
2008452054,45
2008452060,45
2008452062,45
2008452065,45
2008452071,45
2008452072,45
2008452075,45
2008452080,45
2008452081,45
2008452083,45
2008452084,45
2008452085,45
2008452089,45
2008452092,45
2008452098,45
2008452100,45
2008452104,45
2008452105,45
2008452108,45
2008452112,45
2008452113,45
2008452114,45
2008452117,45
2008452119,45
2008452121,45
2008452122,45
2008452125,45
2008452129,45
2008452132,45
2008452137,45
2008452138,45
2008452144,45
2008452145,45
2008452146,45
2008452147,45
2008452148,45
2008452149,45
2008452150,45
2008452151,45
2008452153,45
2008452154,45
2008452156,45
2008452159,45
2008452160,45
2008452162,45
2008452164,45
2008452166,45
2008452168,45
2008452170,45
2008452173,45
2008452175,45
2008452176,45
2008452185,45
2008452192,45
2008452201,45
2008452202,45
2008452210,45
2008452211,45
2008452212,45
2008452217,45
2008452218,45
2008452224,45
2008452227,45
2008452234,45
2008452235,45
2008452237,45
2008452239,45
2008452243,45
2008452247,45
2008452248,45
2008452251,45
2008452270,45
2008452275,45
2008452281,45
2008452293,45
2008452296,45
2008452297,45
2008452300,45
2008452301,45
2008452303,45
2008452306,45
2008452308,45
2008452309,45
2008452317,45
2008452319,45
2008452322,45
2008452326,45
2008452330,45
2008452331,45
2008452332,45
2008452334,45
2008452335,45
2008644148,64
2008644154,64
2008644168,64
2008644169,64
2008644170,64
2008644172,64
2008644174,64
2008644176,64
2008644185,64
2008644191,64
2008644192,64
2008644196,64
2008644199,64
2008644201,64
2008644203,64
2008644207,64
2008644209,64
2008644214,64
2008644215,64
2008644226,64
2008644230,64
2008644232,64
2008644233,64
2008644234,64
2008644236,64
2008644241,64
2008644251,64
2008644254,64
2008644266,64
2008644267,64
2008644269,64
2008644272,64
2008644277,64
2008644279,64
2008644284,64
2008644285,64
2008644299,64
2008644306,64
2008644312,64
2008644321,64
2008644327,64
2008644330,64
2008644336,64
2008644338,64
2008644341,64
2008644344,64
2008644353,64
2008644354,64
2008644355,64
2008644357,64
2008644359,64
2008644361,64
2008644366,64
2008644376,64
2008644377,64
2008644378,64
2008644383,64
2008644388,64
2008644390,64
2008644393,64
2008644396,64
2008644400,64
2008644410,64
2008644411,64
2008644414,64
2008825692,82
2008825703,82
2008825711,82
2008825712,82
2008825716,82
2008825723,82
2008825725,82
2008825729,82
2008825748,82
2008825760,82
2008825771,82
2008825781,82
2008825784,82
2008825787,82
2008825789,82
2008825795,82
2008825800,82
2008825807,82
2008825809,82
2008825810,82
2008825811,82
2008825812,82
2008825814,82
2008825829,82
2008825830,82
2008825851,82
2008825863,82
2008825864,82
2008825870,82
2008825871,82
2008825872,82
2008825877,82
2008825882,82
2008825883,82
2008825884,82
2008825886,82
2008825896,82
2008825912,82
2008825926,82
2008825932,82
2008825950,82
2008825951,82
2008825956,82
2008825960,82
2008825964,82
2008825968,82
2008825970,82
2008825971,82
2008826020,82
2008826022,82
2008826025,82
2008826028,82
2008826034,82
2008826037,82
2008826042,82
2008826045,82
2008826047,82
2008826058,82
2008826060,82
2008826068,82
2008826073,82
2008826079,82
2008826082,82
2008826085,82
2008826086,82
2008826090,82
2008826092,82
2008826100,82
2008826110,82
2008826113,82
2008826133,82
2008826134,82
2008826137,82
2008826152,82
2008826153,82
2008826154,82
2008826166,82
2008826170,82
2008826202,82
2008826208,82
2008826214,82
2008826217,82
2008826221,82
2008826227,82
2008826228,82
2008826233,82
2008826235,82
2008826252,82
2008826258,82
2008826259,82
2008826267,82
2008826272,82
2008826274,82
2008826276,82
2008826280,82
2008826286,82
2008826288,82
2008826289,82
2008826291,82
2008826292,82
2008826300,82
2008826303,82
2008826305,82
2008826318,82
2008826353,82
2008826355,82
2008826366,82
2008826374,82
2008826377,82
2008826378,82
2008826396,82
2008826399,82
2008826401,82
2008826426,82
2008826430,82
2008826435,82
2008826441,82
