id10,brd,sex
2007451659,45,2
2008452080,45,2
2005450358,45,2
2007451433,45,2
2009827310,82,2
2007451422,45,2
2008452043,45,2
2007451293,45,2
2008644400,64,2
2005822577,82,2
2005450456,45,2
2006451089,45,2
2008826235,82,2
2009827397,82,2
2006450852,45,2
2009117565,11,2
2009827941,82,2
2007451532,45,2
2009055036,05,2
2009054584,05,2
2008825970,82,2
2008825871,82,2
2007451473,45,2
2007825491,82,2
2007451299,45,2
2007825446,82,2
2008452297,45,2
2006823387,82,2
2009055385,05,2
2005822678,82,2
2007451654,45,2
2009827983,82,2
2007825079,82,2
2005643499,64,2
2008826703,82,2
2008644234,64,2
2008452308,45,2
2007824847,82,2
2007824412,82,2
2007825276,82,2
2007644096,64,2
2009828015,82,2
2007451660,45,2
2007451274,45,2
2008826734,82,2
2006451131,45,2
2007451331,45,2
2002642333,64,2
2006450857,45,2
2007451350,45,2
2003819611,81,2
2008451854,45,2
2007824917,82,2
2009827207,82,2
2009827773,82,2
2006451093,45,2
2008644176,64,2
2008451849,45,2
2005822621,82,2
2005822774,82,2
2009827877,82,2
2009827798,82,2
2009055316,05,2
2007825223,82,2
2007644041,64,2
2007644029,64,2
2005450538,45,2
2007451787,45,2
2008825851,82,2
2005450313,45,2
2004449842,44,2
2007644065,64,2
2008452217,45,2
2006823217,82,2
2007825375,82,2
2006823420,82,2
2008451931,45,2
2002449325,44,2
2008451989,45,2
2009452790,45,2
2005450657,45,2
2005822737,82,2
2008452062,45,2
2007451732,45,2
2007451464,45,2
2006643677,64,2
2008451929,45,2
2007451599,45,2
2009827369,82,2
2006643639,64,2
2007451673,45,2
2005643466,64,2
2007451520,45,2
2008826258,82,2
2006823201,82,2
2008451907,45,2
2007451622,45,2
2006451110,45,2
2009055248,05,2
2004450106,45,2
2006451090,45,2
2008451850,45,2
2006451264,45,2
2008827120,82,2
2008452303,45,2
2008452248,45,2
2008826597,82,2
2008644388,64,2
2005643363,64,2
2007451436,45,2
2008644355,64,2
2009827466,82,2
2007451309,45,2
2005450333,45,2
2008826060,82,2
2007451625,45,2
2004821523,82,2
2009827687,82,2
2009055332,05,2
2008644354,64,2
2009827825,82,2
2005450601,45,2
2007824930,82,2
2007824864,82,2
2005450253,45,2
2008644148,64,2
2008451991,45,2
2008644338,64,2
2007824797,82,2
2005450408,45,2
2007451825,45,2
2006450911,45,2
2007643864,64,2
2006052683,05,2
2008451885,45,2
2006450885,45,2
2006823440,82,2
2003820266,82,2
2007825080,82,2
2008826641,82,2
2008827049,82,2
2006822986,82,2
2007643840,64,2
2009054715,05,2
2003819546,81,2
2003303085,30,2
2005643397,64,2
2008451980,45,2
2009827866,82,2
2008827088,82,2
2008451912,45,2
2007825376,82,2
2006643683,64,2
2003819924,81,2
2006052805,05,2
2007052952,05,2
2009117905,11,2
2006052827,05,2
2005450599,45,2
2007451832,45,2
2003449596,44,2
2005822273,82,2
2008826435,82,2
2009827245,82,2
2008452162,45,2
2008451990,45,2
2004115168,11,2
2009054711,05,2
2009644499,64,2
2002113030,11,2
2002642068,64,2
2009452687,45,2
2009055059,05,2
2007824918,82,2
2006450774,45,2
2009827545,82,2
2007825000,82,2
2008452239,45,2
2008452144,45,2
2007643872,64,2
2003303083,30,2
2008826152,82,2
2005450238,45,2
2008826523,82,2
2009827309,82,2
2006450792,45,2
2007824901,82,2
2009827496,82,2
2006823748,82,2
2008452331,45,2
2008452300,45,2
2008826221,82,2
2007824598,82,2
2008452084,45,2
2007825350,82,2
2006823299,82,2
2008451927,45,2
2008452243,45,2
2007644103,64,2
2005643292,64,2
2008452083,45,2
2003642951,64,2
2007825239,82,2
2006451234,45,2
2005822271,82,2
2006451005,45,2
2006451127,45,2
2007824826,82,2
2008117267,11,2
2004643029,64,2
2007824531,82,2
2007644112,64,2
2007451738,45,2
2006643690,64,2
2007451652,45,2
2009827716,82,2
2009055448,05,2
2007824446,82,2
2006052623,05,2
2007451713,45,2
2006823252,82,2
2006451196,45,2
2007643966,64,2
2007825336,82,2
2007643991,64,2
2007116620,11,2
2006116352,11,2
2009827763,82,2
2008452227,45,2
2007451708,45,2
2006822988,82,2
2008826805,82,2
2006643777,64,2
2007451809,45,2
2006823011,82,2
2009055254,05,2
2007451307,45,2
2008451921,45,2
2005643305,64,2
2006823392,82,2
2006052825,05,2
2008826289,82,2
2008826864,82,2
2009827414,82,2
2009644593,64,2
2007824331,82,2
2007451674,45,2
2006643769,64,2
2008452012,45,2
2006643812,64,2
2006823244,82,2
2009700016,70,2
2009054891,05,2
2008452117,45,2
2007824776,82,2
2008452149,45,2
2003449570,44,2
2009827996,82,2
2007825320,82,2
2007644087,64,2
2009452800,45,2
2008452146,45,2
2009054886,05,2
2009827790,82,2
2009827704,82,2
2008644366,64,2
2006052634,05,2
2003303058,30,2
2007451294,45,2
2008452159,45,2
2007824327,82,2
2002817959,81,2
2007825322,82,2
2006451145,45,2
2003820649,82,2
2008452150,45,2
2005450541,45,2
2009827464,82,2
2008826607,82,2
2007825181,82,2
2008452317,45,2
2004821167,82,2
2002642400,64,2
2006643725,64,2
2007451695,45,2
2006643588,64,2
2008452122,45,2
2007824322,82,2
2009117542,11,2
2007643976,64,2
2006823511,82,2
2006451108,45,2
2008451911,45,2
2007824825,82,2
2006451058,45,2
2008826045,82,2
2007644082,64,2
2004449903,44,2
2005450714,45,2
2005450304,45,2
2006823477,82,2
2007825217,82,2
2008826519,82,2
2006450791,45,2
2007451343,45,2
2008826915,82,2
2008826153,82,2
2007824493,82,2
2008451847,45,2
2007053044,05,2
2005450406,45,2
2005450509,45,2
2007451518,45,2
2005643385,64,2
2009827567,82,2
2005450344,45,2
2008452154,45,2
2007451292,45,2
2005450460,45,2
2008451930,45,2
2008452237,45,2
2008452081,45,2
2008054418,05,2
2007451302,45,2
2009054687,05,2
2006823552,82,2
2007824867,82,2
2009827389,82,2
2007643946,64,2
2008451861,45,2
2007825216,82,2
2007825083,82,2
2008826507,82,2
2005643462,64,2
2007451669,45,2
2006822998,82,2
2003820145,82,2
2009054838,05,2
2006450943,45,2
2005450453,45,2
2007451349,45,2
2009827384,82,2
2005450306,45,2
2006052653,05,2
2007052998,05,2
2006052682,05,2
2008826848,82,2
2003642989,64,2
2007451700,45,2
2007644023,64,2
2008644226,64,2
2008452121,45,2
2008644330,64,2
2006450883,45,2
2006450838,45,2
2005643398,64,2
2009644498,64,2
2008826166,82,2
2007451633,45,2
2005450447,45,2
2005450329,45,2
2009827387,82,2
2009700021,70,2
2008825807,82,2
2003449557,44,2
2009827754,82,2
2004449902,44,2
2008826058,82,2
2006823669,82,2
2002449048,44,2
2006643750,64,2
2008826637,82,2
2007644081,64,2
2009452508,45,2
2009827250,82,2
2007451828,45,2
2004450016,45,2
2009828021,82,2
2009055419,05,2
2006451091,45,2
2007451514,45,2
2007824494,82,2
2007824683,82,2
2009054823,05,2
2006823400,82,2
2009827239,82,2
2005643322,64,2
2006823476,82,2
2005643431,64,2
2005450242,45,2
2009827297,82,2
2008644172,64,2
2007644026,64,2
2009452383,45,2
2009827917,82,2
2007825425,82,2
2008452309,45,2
2007451382,45,2
2008644196,64,2
2007824317,82,2
2007451380,45,2
2007451781,45,2
2005450498,45,2
2007451334,45,2
2009055347,05,2
2006450813,45,2
2007643936,64,2
2009827710,82,2
2006643682,64,2
2005822321,82,2
2009827901,82,2
2008452275,45,2
2009827834,82,2
2007053313,05,2
2007053195,05,2
2006823090,82,2
2008452334,45,2
2008825729,82,2
2008452148,45,2
2008825912,82,2
2009827980,82,2
2006643763,64,2
2008826812,82,2
2006823154,82,2
2008452147,45,2
2007116923,11,2
2005450685,45,2
2008452104,45,2
2009054626,05,2
2008054533,05,2
2008826228,82,2
2008644209,64,2
2004643161,64,2
2006450772,45,2
2006823725,82,2
2008452156,45,2
2009827660,82,2
2005643368,64,2
2006450989,45,2
2008826377,82,2
2009054841,05,2
2003642915,64,2
2008452168,45,2
2009055042,05,2
2009054639,05,2
2008451988,45,2
2008054107,05,2
2004050780,05,2
2009827948,82,2
2009055169,05,2
2008451977,45,2
2008452173,45,2
2005450454,45,2
2009055038,05,2
2008826034,82,2
2005822544,82,2
2009054571,05,2
2008451890,45,2
2007451359,45,2
2003449506,44,2
2004449826,44,2
2009054660,05,2
2008452335,45,2
2008452166,45,2
2007824950,82,2
2004643074,64,2
2008826809,82,2
2008826862,82,2
2007825545,82,2
2004449918,44,2
2008451954,45,2
2006052587,05,2
2009054614,05,2
2004449898,44,2
2007451552,45,2
2005643564,64,2
2008452210,45,2
2008452023,45,2
2009644525,64,2
2004115109,11,2
2009452498,45,2
2005822684,82,2
2007053179,05,2
2009007594,00,2
2007824992,82,2
2009828099,82,2
2008053869,05,2
2009827290,82,2
2009054810,05,2
2009827636,82,2
2008825711,82,2
2008054244,05,2
2008451985,45,2
2008054369,05,2
2006451051,45,2
2008053898,05,2
2009054925,05,2
2005822500,82,2
2006643760,64,2
2009827263,82,2
2006052787,05,2
2008452108,45,2
2007824449,82,2
2008825883,82,2
2008452170,45,2
2008825829,82,2
2007451385,45,2
2005643527,64,2
2006450805,45,2
2008825812,82,2
2008826499,82,2
2007052997,05,2
2006052201,05,2
2008451998,45,2
2008451974,45,2
2006643651,64,2
2008826654,82,2
2009117879,11,2
2009828160,82,2
2005822434,82,2
2008644185,64,2
2005051898,05,2
2009644505,64,2
2009055160,05,2
2009827944,82,2
2009827791,82,2
2006116481,11,2
2007053554,05,2
2005643387,64,2
2008452201,45,2
2006450801,45,2
2004450199,45,2
2007116784,11,2
2008826318,82,2
2008644341,64,2
2005051397,05,2
2008826259,82,2
2007644116,64,2
2002642385,64,2
2006451140,45,2
2009054750,05,2
2009827511,82,2
2005450243,45,2
2007644131,64,2
2007053418,05,2
2008054435,05,2
2005450577,45,2
2007053538,05,2
2006451155,45,2
2007824754,82,2
2007451563,45,2
2008451961,45,2
2007451492,45,2
2008452010,45,2
2006643789,64,2
2007643877,64,2
2006451044,45,2
2009055440,05,2
2009055092,05,2
2009827614,82,2
2007053110,05,2
2008054196,05,2
2007824404,82,2
2009054651,05,2
2008644277,64,2
2008452129,45,2
2007053146,05,2
2006450925,45,2
2005643393,64,2
2007451670,45,2
2003449521,44,2
2008452089,45,2
2008451905,45,2
2008054501,05,2
2006052258,05,2
2008451868,45,2
2005643342,64,2
2009827751,82,2
2007824450,82,2
2008054381,05,2
2007824377,82,2
2008054368,05,2
2007053081,05,2
2006052873,05,2
2009452624,45,2
2008054083,05,2
2007644060,64,2
2007116758,11,2
2008452132,45,2
2006451237,45,2
2006823102,82,2
2008452160,45,2
2009644513,64,2
2004449988,44,2
2002049458,04,2
2007053540,05,2
2008117351,11,2
2007824486,82,2
2004114462,11,2
2006823317,82,2
2007451769,45,2
2008644170,64,2
2009827984,82,2
2008644169,64,2
2004450194,45,2
2008054500,05,2
2006450924,45,2
2008644269,64,2
2004114411,11,2
2005051822,05,2
2009827286,82,2
2007824590,82,2
2005051451,05,2
2006450798,45,2
2009827225,82,2
2008826276,82,2
2006451129,45,2
2006450880,45,2
2007451538,45,2
2008826028,82,2
2007824980,82,2
2008053794,05,2
2009054943,05,2
2005450537,45,2
2008054400,05,2
2008053910,05,2
2009452595,45,2
2007116903,11,2
2007117077,11,2
2005822475,82,2
2008826831,82,2
2008054469,05,2
2008054459,05,2
2005051897,05,2
2009055026,05,2
2007451704,45,2
2006450957,45,2
2005051431,05,2
2005115919,11,2
2009452770,45,2
2008452003,45,2
2005115541,11,2
2009828115,82,2
2006451162,45,2
2004449812,44,2
2003642871,64,2
2007053437,05,2
2007451379,45,2
2005822422,82,2
2009827992,82,2
2008054544,05,2
2008644393,64,2
2007451566,45,2
2007451598,45,2
2009644460,64,2
2005115670,11,2
2008826873,82,2
2007451785,45,2
2008054554,05,2
2009054899,05,2
2007643931,64,2
2007825519,82,2
2006052401,05,2
2008054537,05,2
2006450891,45,2
2006052300,05,2
2007053715,05,2
2009827270,82,2
2008054352,05,2
2008053981,05,2
2008826911,82,2
2006052397,05,2
2006450894,45,2
2008053737,05,2
2009055055,05,2
2007825454,82,2
2007451712,45,2
2007053526,05,2
2006451065,45,2
2008826827,82,2
2008825884,82,2
2005115965,11,2
2006643681,64,2
2006450938,45,2
2006450902,45,2
2007053604,05,2
2008054349,05,2
2007053284,05,2
2008054395,05,2
2008053862,05,2
2008053924,05,2
2009827479,82,2
2006451144,45,2
2007053115,05,2
2007053216,05,2
2009055137,05,2
2009827863,82,2
2008054212,05,2
2007117031,11,2
2005450695,45,2
2007451740,45,2
2008452112,45,2
2008053752,05,2
2004051008,05,2
2008452293,45,2
2003050419,05,2
2006451122,45,2
2007643839,64,2
2009054759,05,2
2007053466,05,2
2007451680,45,2
2007451399,45,2
2008452138,45,2
2008054539,05,2
2006052559,05,2
2007053055,05,2
2008054100,05,2
2008054451,05,2
2008117275,11,2
2006643696,64,2
2003819068,81,2
2007053031,05,2
2007825247,82,2
2006643723,64,2
2007451790,45,2
2009055528,05,2
2009644500,64,2
2007053133,05,2
2008644230,64,2
2009827859,82,2
2008644390,64,2
2007053122,05,2
2008117361,11,2
2006450780,45,2
2007451297,45,2
2006116517,11,2
2007053266,05,2
2008644207,64,2
2007053456,05,2
2002049545,04,2
2008826589,82,2
2009054665,05,2
2007451431,45,2
2007824527,82,2
2006450787,45,2
2006116465,11,2
2008452049,45,2
2009827785,82,2
2004449806,44,2
2006116539,11,2
2004450098,45,2
2006116184,11,2
2007053328,05,2
2008054341,05,2
2009827833,82,2
2005450417,45,2
2009054744,05,2
2005115583,11,2
2004114793,11,2
2005051733,05,2
2006451242,45,2
2009117526,11,2
2009054765,05,2
2008117335,11,2
2009055520,05,2
2006643727,64,2
2008452098,45,2
2003449459,44,2
2009054840,05,2
2006643737,64,2
2009827985,82,2
2008117389,11,2
2009452810,45,2
2006450785,45,2
2008054449,05,2
2005051547,05,2
2005051724,05,2
2006116204,11,2
2008452085,45,2
2004115000,11,2
2008452113,45,2
2008053857,05,2
2004449914,44,2
2008452145,45,2
2007116977,11,2
2008451981,45,2
2006451163,45,2
2006450845,45,2
2007116876,11,2
2007451296,45,2
2006116266,11,2
2004115068,11,2
2007825144,82,2
2008452270,45,2
2007451487,45,2
2004114385,11,2
2005051839,05,2
2009055241,05,2
2004051269,05,2
2005643289,64,2
2007451647,45,2
2006450933,45,2
2007451376,45,2
2009828070,82,2
2006643804,64,2
2005450248,45,2
2007053123,05,2
2008054208,05,2
2006116509,11,2
2003449492,44,2
2008825723,82,2
2009827453,82,2
2007824632,82,2
2008451957,45,2
2007451333,45,2
2006116583,11,2
2006116436,11,2
2004051177,05,2
2003050484,05,2
2008826712,82,2
2006450803,45,2
2006450788,45,2
2006451006,45,2
2002049511,04,2
2009117818,11,2
2005051425,05,2
2008053938,05,2
2008452027,45,2
2005052097,05,2
2007116748,11,2
2006451003,45,2
2008117360,11,2
2004114259,11,2
2006116172,11,2
2006450954,45,2
2005822252,82,2
2007053676,05,2
2005051855,05,2
2008117181,11,2
2007053454,05,2
2007053175,05,2
2008117160,11,2
2007451398,45,2
2007053174,05,2
2009827458,82,2
2009055021,05,2
2007451494,45,2
2008117168,11,2
2008054101,05,2
2009827930,82,2
2006052355,05,2
2009117726,11,2
2009055187,05,2
2009055456,05,2
2009827262,82,2
2005643508,64,2
2004115192,11,2
2005051608,05,2
2009055153,05,2
2005115880,11,2
2008117337,11,2
2007053343,05,2
2006052278,05,2
2009827777,82,2
2007053345,05,2
2009054822,05,2
2009117498,11,2
2009827731,82,2
2005115920,11,2
2006116591,11,2
2006451171,45,2
2006450882,45,2
2007053632,05,2
2006052758,05,2
2006116227,11,2
2008451933,45,2
2005450725,45,2
2008826689,82,2
2007824599,82,2
2008452211,45,2
2008644232,64,2
2006451130,45,2
2009827425,82,2
2009827251,82,2
2007116978,11,2
2006116502,11,2
2007053137,05,2
2004114299,11,2
2004114484,11,2
2006052349,05,2
2003449601,44,2
2006823470,82,2
2007053395,05,2
2002113448,11,2
2008451900,45,2
2007451384,45,2
2008054322,05,2
2004051223,05,2
2009827711,82,2
2008644199,64,2
2008054093,05,2
2004050987,05,2
2009452638,45,2
2001112541,11,2
2006116343,11,2
2006116473,11,2
2008054383,05,2
2009055114,05,2
2004115017,11,2
2004114412,11,2
2008054512,05,2
2009452574,45,2
2006116447,11,2
2007116771,11,2
2004051342,05,2
2007116680,11,2
2009827240,82,2
2009054775,05,2
2008452164,45,2
2005450582,45,2
2006450850,45,2
2009055430,05,2
2008054499,05,2
2007116906,11,2
2008117336,11,2
2006052508,05,2
2006116347,11,2
2009452744,45,2
2006052687,05,2
2009827355,82,2
2006116205,11,2
2007053087,05,2
2005115634,11,2
2007053458,05,2
2003449723,44,2
2003050495,05,2
2008452202,45,2
2006116293,11,2
2004050896,05,2
2007053528,05,2
2009007383,00,2
2009055450,05,2
2008054486,05,2
2008054017,05,2
2005051903,05,2
2002114006,11,2
2007451621,45,2
2007116742,11,2
2008452319,45,2
2004114558,11,2
2007053153,05,2
2004114713,11,2
2008117220,11,2
2007053033,05,2
2005052018,05,2
2006052404,05,2
2007643994,64,2
2008644168,64,2
2009055392,05,2
2003449621,44,2
2008054248,05,2
2007116995,11,2
2002113535,11,2
2004114559,11,2
2007053493,05,2
2007053518,05,2
2008644285,64,2
2008054560,05,2
2009054655,05,2
2007116841,11,2
2002113484,11,2
2008117390,11,2
2007053658,05,2
2006052462,05,2
2009452626,45,2
2002448887,44,2
2007117091,11,2
2007451455,45,2
2008826774,82,2
2008451967,45,2
2009827316,82,2
2008117142,11,2
2008117357,11,2
2005115762,11,2
2009055372,05,2
2009055251,05,2
2006116339,11,2
2008054339,05,2
2006116451,11,2
2005643240,64,2
2005115961,11,2
2007053405,05,2
2008054201,05,2
2005115480,11,2
2004115007,11,2
2005051747,05,2
2008452100,45,2
2002113288,11,2
2002049715,04,2
2009827706,82,2
2009117999,11,2
2007053469,05,2
2008053747,05,2
2008053934,05,2
2008054438,05,2
2007053001,05,2
2004450095,45,2
2006116142,11,2
2005051627,05,2
2008054549,05,2
2003050671,05,2
2006116407,11,2
2006116260,11,2
2009055239,05,2
2006052379,05,2
2004114592,11,2
2003114155,11,2
2009827882,82,2
2009117456,11,2
2007824999,82,2
2005450494,45,2
2005116020,11,2
2007116778,11,2
2008117324,11,2
2008117407,11,2
2007052972,05,2
2007451548,45,2
2007053671,05,2
2009827616,82,2
2008451892,45,2
2008451908,45,2
2006052730,05,2
2005115724,11,2
2005051862,05,2
2008826467,82,2
2005051527,05,2
2008054173,05,2
2009055288,05,2
2006643656,64,2
2004114687,11,2
2006116468,11,2
2009644506,64,2
2008053760,05,2
2005051571,05,2
2007053420,05,2
2005051478,05,2
2007053479,05,2
2006643780,64,2
2005643405,64,2
2004449973,44,2
2009055262,05,2
2007116823,11,2
2008054257,05,2
2008452072,45,2
2005643463,64,2
2008452019,45,2
2007053622,05,2
2004643164,64,2
2008054073,05,2
2005115918,11,2
2008825864,82,2
2008117412,11,2
2006052855,05,2
2005051633,05,2
2008054490,05,2
2004115195,11,2
2009827438,82,2
2009827967,82,2
2006052267,05,2
2009827557,82,2
2007116718,11,2
2006052439,05,2
2008117418,11,2
2009055141,05,2
2009055173,05,2
2009827876,82,2
2009828191,82,2
2009827906,82,2
2008054471,05,2
2009827828,82,2
2005051490,05,2
2006052853,05,2
2008053846,05,2
2009827223,82,2
2007053116,05,2
2006116215,11,2
2005115695,11,2
2002642383,64,2
2009644494,64,2
2006052638,05,2
2009117773,11,2
2009827264,82,2
2006052790,05,2
2005052150,05,2
2002113338,11,2
2005051727,05,2
2002113254,11,2
2006052219,05,2
2007116939,11,2
2008054429,05,2
2009827497,82,2
2009055344,05,2
2008054114,05,2
2008826706,82,2
2009117878,11,2
2005051696,05,2
2009827918,82,2
2008054327,05,2
2008825971,82,2
2004050951,05,2
2006116491,11,2
2008054399,05,2
2007116770,11,2
2001112689,11,2
2005116012,11,2
2008053819,05,2
2009828109,82,2
2009452455,45,2
2005051515,05,2
2004051240,05,2
2009054817,05,2
2006116326,11,2
2007053242,05,2
2006052897,05,2
2007116826,11,2
2003449638,44,2
2005051857,05,2
2007117061,11,2
2009055486,05,2
2007116654,11,2
2007053056,05,2
2005115750,11,2
2009055194,05,2
2009054824,05,2
2006052522,05,2
2007053490,05,2
2007117110,11,2
2008053993,05,2
2008054122,05,2
2007451843,45,2
2008117135,11,2
2008451968,45,2
2007451329,45,2
2007053023,05,2
2006052704,05,2
2008452185,45,2
2002113013,11,2
2008054166,05,2
2009827474,82,2
2008117194,11,2
2009055231,05,2
2009055004,05,2
2009827989,82,2
2007053184,05,2
2006823481,82,2
2006116521,11,2
2005450291,45,2
2009055399,05,2
2006116364,11,2
2009055266,05,2
2004051160,05,2
2009055408,05,2
2009827801,82,2
2009452525,45,2
2009117537,11,2
2005051399,05,2
2007052973,05,2
2009452518,45,2
2005115567,11,2
2009117963,11,2
2004114277,11,2
2008117368,11,2
2005115497,11,2
2009055188,05,2
2008452153,45,2
2006052664,05,2
2004051312,05,2
2009055006,05,2
2004114742,11,2
2009054767,05,2
2006052892,05,2
2008054308,05,2
2007053404,05,2
2009827285,82,2
2009055431,05,2
2007053225,05,2
2004114418,11,2
2007052932,05,2
2005116096,11,2
2009007570,00,2
2005115798,11,2
2006824097,82,2
2009827299,82,2
2005115830,11,2
2009452471,45,2
2006052798,05,2
2004051134,05,2
2005051809,05,2
2009055336,05,2
2007116879,11,2
2008117278,11,2
2007053499,05,2
2001448406,44,2
2006451243,45,2
2007116838,11,2
2004051231,05,2
2006116203,11,2
2009055295,05,2
2008117216,11,2
2002113409,11,2
2009827266,82,2
2009828071,82,2
2007053387,05,2
2006823838,82,2
2008117291,11,2
2008053805,05,2
2005051732,05,2
2009828110,82,2
2007053491,05,2
2009054591,05,2
2007053022,05,2
2003114060,11,2
2006116452,11,2
2009827688,82,2
2008053812,05,2
2007053483,05,2
2007053389,05,2
2006116422,11,2
2009117867,11,2
2007053621,05,2
2008452234,45,2
2006116201,11,2
2009700014,70,2
2009700005,70,2
2009828116,82,2
2009055217,05,2
2009452636,45,2
2006116159,11,2
2004114417,11,2
2008054116,05,2
2007053720,05,2
2006052895,05,2
2004114427,11,2
2008053887,05,2
2006116277,11,2
2005116081,11,2
2005115774,11,2
2009827881,82,2
2009827855,82,2
2005052132,05,2
2006052450,05,2
2007643846,64,2
2009055010,05,2
2006116528,11,2
2009055375,05,2
2009827772,82,2
2007053027,05,2
2007116675,11,2
2003050639,05,2
2008644378,64,2
2009827566,82,2
2008053990,05,2
2004114928,11,2
2006052371,05,2
2008054255,05,2
2007117056,11,2
2004114424,11,2
2005115402,11,2
2004114384,11,2
2006643802,64,2
2008117264,11,2
2006116541,11,2
2005051725,05,2
2006052838,05,2
2005051610,05,2
2009827358,82,2
2006116476,11,2
2007053520,05,2
2009644439,64,2
