ID10,FOSID
2016121105,2015120376
2016833957,2014832476
2016059573,2015455859
2016059574,2015455859
2016456575,2012454519
2016834001,2012454250
2016834034,2014120093
2016834049,2012831448
2017059611,2011057245
2017059614,2015832799
2017059649,2013831500
2017059704,2016456306
2017059720,2010828863
2017059723,2016121070
2017059732,2016059356
2017059798,2016833965
2017059839,2015058838
2017059840,2015058838
2017059855,2016120892
2017059875,2016456467
2017121131,2016120906
2017121170,2013119686
2017121190,2011005101
2017121193,2016059472
2017121217,2016456454
2017121251,2016833304
2017121414,2016456469
2017121421,2014120093
2017121468,2011118930
2017121472,2010118213
2017456599,2014455651
2017456639,2016701845
2017456656,2013119872
2017456673,2016833663
2017645130,2014058828
2017701889,2016120839
2017701957,2016456498
2017834235,2011118720
2017834273,2012454109
2017834291,2016833801
2017834305,2016121047
2017834351,2016120982
2017834357,2013701001
2017834404,2015058946
2017834418,2016833630
2017834572,2016833949
2017834587,2011453946
2017834697,2013454789
2017834729,2016456369
2017834732,2010055570
2017834765,2016833425
2017834797,2016120825
2017834869,2012119159
2017834900,2016456568
2017834962,2013454920
2017834983,2016833740
2017835040,2015833064
2017835042,2016120868
2018059977,2016059488
2018835182,2015120644
2018059986,2016456397
2018510028,2016701800
2018835210,2016456495
2018510036,2017059617
2018835245,2017456736
2018835258,2017059762
2018060033,2016701871
2018060076,2012119431
2018835321,2017059925
2018835344,2014455478
2018835353,2017059786
2018645190,2011005123
2018060122,2017456594
2018121510,2016120755
2018121511,2015120370
2018702060,2016120827
2018456901,2017059935
2018835456,2015456019
2018121519,2011005110
2018121520,2017834507
2018060144,2017701889
2018060148,2017701882
2018835520,2017121416
2018060162,2016121024
2018835540,2017456735
2018835568,2017834497
2018121557,2017059648
2018835632,2016833307
2018835655,2016833965
2018835685,2015058958
2018121595,2011118930
2018121600,2017834261
2018835712,2014701609
2018835713,2014701609
2018835721,2011119120
2018060221,2017456649
2018121606,2017121326
2018456961,2011118930
2018702131,2014455756
2018121627,2015058953
2018121628,2015058953
2018835821,2017645175
2018645222,2017834635
2018121654,2017834829
2018835838,2016120835
2018835876,2017121364
2018060283,2017701907
2018121721,2017835040
2018121779,2013455043
2018121817,2015120700
2018457080,2016120784
2018121847,2016120849
2018457107,2011118721
2018836278,2017059906
2018510137,2017456805
2019510147,2017059855
2019836391,2018510032
2019836432,2017059599
2019060419,2014455756
2019836475,2015832702
2019060427,2015832938
2019060444,2017835029
2019702247,2018835933
2019836519,2016701762
2019510189,2015059243
2019510208,2016456541
2019060494,2015059172
2019060495,2015059172
2019060508,2016059435
2019836626,2015832974
2019510261,2013831688
2019702313,2017834635
2019702315,2015059060
2019836696,2017834735
2019060579,2018836214
2019510289,2013455007
2019060601,2017121152
2019060607,2017456605
2019122007,2018060339
2019836803,2016121047
2019836817,2015059060
2019060630,2017834877
2019836850,2017834479
2019060640,2018121807
2019060645,2014455400
2019060651,2018835985
2019457199,2018835288
2019836882,2017456663
2019836910,2017059793
2019122182,2017456772
2019837052,2016833811
2019837070,2014120182
2019060699,2012454468
2019837093,2016833936
2019457288,2016456482
2019060704,2013119812
2019510336,2015701711
2019510339,2016120763
2019457313,2015832739
2019837167,2014455328
2019060710,2017456594
2019122403,2018835607
2019122404,2018060074
2019122410,2018121915
2019457354,2018060106
2019837243,2012454191
2019510354,2018121520
2019122471,2014120154
2019122565,2015832708
2020060723,2016701846
2020702460,2019457231
2020060754,2016059317
2020060793,2019702298
2020060796,2019122067
2020060806,2019836781
2020837666,2019836683
2020060875,2019836808
2020060933,2019836463
2020060958,2019121989
2020702623,2017645173
2020060973,2017059598
2020060980,2016120984
2020060985,2015059013
2020122722,2019836539
2020122728,2017456775
2020061019,2018121570
2020061035,2019510237
2020838090,2017059605
2020457569,2019836748
2020123194,2015456239
2020123225,2018702115
2020838483,2019457227
2021520045,2019836449
2021061107,2019457292
2021838622,2018060256
2021838627,2019122068
2021838637,2015058908
2021061159,2015059221
2021061179,2020837534
2021061191,2020837997
2021061210,2018702084
2021061229,2020060979
2021510594,2019457419
2021061272,2019836360
2021061284,2020060866
2021061321,2020838405
2021061355,2019836419
2021123360,2018121744
2021839006,2020702497
2021839024,2020838401
2021839034,2017121495
2021703061,2020122969
2021839109,2020510356
2021839110,2017000007
2021839111,2018000027
2021520051,2019510163
2021520052,2019836800
2021520053,2019836800
2021839164,2019457387
2021520056,2018835184
2021520058,2018510068
2021457797,2016833595
2021123555,2018000009
2021520061,2015120411
2021839216,2017456673
2021839217,2017000023
2021520063,2019510232
2021520066,2019510232
2021457820,2014120047
2021520069,2019510314
2021520070,2019510314
2021839240,2020838494
2021520071,2017121134
2021123590,2018000034
2021520072,2019122548
2021839242,2017000026
2021839243,2017000026
2021520074,2019510224
2021839259,2017000036
2021520075,2019510325
2021520076,2019510325
2021520078,2017456764
2021457849,2019837129
2021520080,2018836029
2021520081,2020837725
2021839321,2020838244
2021839325,2017000033
2021520083,2019510194
2021839335,2018000001
2021839332,2019837116
2021839339,2020837915
2021520086,2019837198
2021520089,2018121578
2021520090,2019510191
2021839398,2017000012
2021839427,2019122315
2021839462,2018000028
2021520091,2019510159
2021520092,2019510159
2021520093,2015120720
2021123795,2015456239
2021520098,2015120684
2021520099,2015120720
2021520101,2019060591
2021839509,2019000002
2021520103,2019510211
2021520104,2019510149
2021520109,2018121796
2021123808,2019000005
2021839591,2015455859
2021520113,2017834697
2021703152,2016120930
2010828449,
2010700051,2008452114
2010828565,2009827628
2010828628,2021839546
2010452982,2004115168
2010700097,2007451366
2010828656,2022839924
2010828660,2006052653
2010453028,2009827466
2010453037,2008054418
2010453047,2007052998
2010828677,
2010453082,2008117267
2010453107,2009827790
2010828764,2006052683
2010828782,2008451930
2010828786,
2010828789,
2010828808,
2010828809,
2010453149,2007451349
2010453152,2005450453
2010453169,2009827387
2010453174,2009054750
2010644657,2006823476
2010453183,2009827297
2010453185,2005643240
2010828863,
2010644670,
2010828873,
2010055647,2009827992
2010055648,2009827992
2010644693,2008451908
2010453355,2008054544
2010829011,2008117351
2010055732,2005115880
2010829021,2009055153
2010453460,
2010829251,2009117977
2010056217,
2010829342,
2010829343,
2010829386,
2010118387,
2010829398,
2010829424,2009054699
2010056367,
2010056389,2009117439
2010056397,
2010056398,
2010056436,
2010056437,
2010453511,
2010829549,
2010829553,
2010829556,2009828204
2010118601,2009452763
2010118602,2009827480
2010118618,2009452542
2010829639,
2010829646,
2010829701,2009452428
2010829722,2009054843
2011829816,2009827735
2011453540,2009827511
2011453544,2008825729
2011453550,2010828580
2011453553,2010829261
2011644743,2009452519
2011829872,2010828546
2011644751,2009644599
2011644749,2010828561
2011700281,2008826550
2011453578,2007053370
2011829938,2009827729
2011829939,2009117921
2011829944,2009452501
2011829945,2009827399
2011829946,2008452062
2011829947,2008452210
2011700318,2010056198
2011829973,2009452662
2011453652,2005822321
2011453662,2010700117
2011829997,2009827220
2011829998,2009827948
2011830002,2007451385
2011830012,2008452331
2011700346,2010828917
2011453726,2010452854
2011700361,2010700228
2011453739,2009828172
2011453748,2006823392
2011453755,2010700188
2011644781,2008825711
2011830060,2007824754
2011453785,2007644065
2011700402,2010056064
2011830101,2010700143
2011700408,2009827226
2011830121,2007824912
2011830123,2006643597
2011453842,2008826259
2011830129,2010118056
2011830138,2009452685
2011830141,2010829491
2011830149,2010828769
2011453863,2010829312
2011453864,2010453326
2011453865,2010828637
2011644804,2010829575
2011644805,2009827773
2011453869,2007451473
2011830157,2007451473
2011453884,2006823252
2011453892,2008826827
2011453893,2009827286
2011453894,2002642400
2011830181,2010828564
2011453906,2008451989
2011453909,2009827667
2011453910,2008825771
2011453911,2009644564
2011830191,2009055520
2011830198,2009700014
2011453915,2009452397
2011830205,2010056209
2011453939,2010829193
2011830212,2008117423
2011830215,2010829598
2011830216,2010055984
2011830217,2007116934
2011056573,2009054999
2011056574,2009117545
2011830228,2007053313
2011830231,
2011830232,2009828129
2011056586,2009054838
2011830246,2008053731
2011700478,2010056262
2011644829,2009117737
2011830268,2006643690
2011830283,2009452731
2011454016,2009055528
2011056640,2009644601
2011056658,2008451921
2011056659,2010056135
2011454036,2004114570
2011500136,2010055802
2011500137,2010056517
2011056697,2005051943
2011454062,2006450924
2011056791,2010056201
2011056812,2010056037
2011056819,2006052429
2011056820,2007451307
2011454083,2010829418
2011830395,2010828736
2011454091,2010828695
2011056892,2009827942
2011056893,2009827942
2011830464,2010828767
2011118771,2004114484
2011118776,2010055768
2011830510,2010828512
2011830519,2010700186
2011118815,2008117264
2011830523,2009117591
2011830570,2007116870
2011830571,2007116870
2011830607,2010829025
2011057202,2006116509
2011057299,2010055998
2011118948,2010644694
2011830702,2009117998
2012830878,2010829261
2012454102,2008452176
2012454103,2006823400
2012700591,2008053812
2012830911,2010700062
2012700593,2008117374
2012700599,2006451087
2012454118,2008826228
2012830940,2009827523
2012454120,2011700349
2012830951,2010452984
2012830960,2010700188
2012454236,2010700145
2012644869,2010828863
2012454275,2009827240
2012454285,2010056062
2012831043,2010453148
2012454295,2011644842
2012454310,2009452771
2012454325,2010452867
2012831059,2010700061
2012831062,2011118667
2012831068,2010055836
2012700719,2011453638
2012831090,2005643564
2012454390,2011830190
2012831122,2009828015
2012454434,2010453269
2012057443,2010700209
2012057444,2009452636
2012057457,2009452368
2012057458,2011829828
2012700794,2011056982
2012057473,2011057233
2012831169,2008826812
2012831225,2009452501
2012454532,2011830595
2012454569,2010118570
2012057632,2011057124
2012057635,2011453865
2012057668,2010118517
2012057687,2009452794
2012057688,2009117964
2012119320,2010452950
2012119321,2010452950
2012057747,2011830515
2012057773,2011830553
2012057776,2011056683
2012057777,2011830705
2012454657,2009452777
2012700934,2011700278
2012119438,2009828091
2012501009,2009117964
2012501031,2011830609
2012119513,2010118273
2012831357,2011453814
2012831369,2011830038
2012831370,2011700388
2012831374,2011830563
2012831402,2011644802
2012831406,2011118703
2022839775,2020837519
2022839778,2021702858
2022839838,2019000011
2022839839,2019000011
2022520159,2021123359
2022645459,2018000126
2022061535,2020122814
2022839870,2021838725
2022839876,2020702689
2022839897,2019000129
2022520161,2021061341
2022061566,2017456601
2022061591,2018702138
2022839988,2020702657
2022839989,2017121419
2022839990,2018457072
2022645481,2020000135
2022520168,2019122399
2022520169,2019122399
2022520170,2015005260
2022123880,2018000006
2022123881,2018000006
2022520171,2018457011
2022520172,2018457011
2022457943,2020000143
2022457944,2020000143
2022703377,2020702456
2022123889,2020457671
2022123890,2016059322
2022703380,2019702247
2022703410,2021838955
2022703423,2016120824
2022123906,2019702358
2022457962,2021839682
2022123917,2020000130
2022520178,2018121733
2022520179,2015120477
2022520180,2015120477
2022123933,2018000153
2022123934,2018000153
2022520182,2017059793
2022520183,2017059793
2022123949,2020000144
2022123951,2021702797
2022520187,2016120861
2022520188,2016120861
2022123958,2018000030
2022123959,2018000030
2022520189,2019060479
2022520190,2019060479
2022061665,2020122720
2022061666,2020122720
2022061667,2016059310
2022520191,2018121598
2022840129,2021703004
2022703486,2019122608
2022458002,2019121987
2022458003,2018835541
2022123936,2020702492
2022458007,2016120771
2022061720,2017000012
2022520204,2020837956
2022520205,2017059899
2022520206,2017059899
2022840206,2021838826
2022520212,2020457622
2022520213,2019122090
2022840240,2020122955
2022520219,2021123547
2022124126,2021838868
2022061740,2021703091
2022061741,2021703091
2022458057,2017456759
2022520226,2021457702
2022520227,2021123737
2022520228,2021123690
2022458068,2015456083
2022061752,2021838546
2022840293,2020000116
2022520233,2017121359
2022520234,2017121359
2022124189,2020000131
2022520236,2018121570
2022520237,2020457624
2022520239,2019457426
2022458071,2017000015
2022124202,2019000142
2022520240,2020122982
2022124218,2020000121
2022520245,2015120685
2022520246,2019457419
2022520248,2018121655
2022520249,2018121655
2022520251,2017121166
2022520252,2021510591
2022124251,2019000146
2022840328,2019000146
2022520257,2021123551
2022840333,2019000024
2022520264,2020457526
2022520267,2019122383
2022520261,2021123482
2022520268,2020457572
2022124288,2018121880
2022458098,2017000029
2022520269,2020457572
2022520271,2018457080
2022520272,2018457080
2022458099,2018000022
2022458100,2018000022
2022510700,2019122518
2022124327,2021457810
2022124328,2021703081
2022124377,2021838557
2022840412,2021457731
2022520276,2020122650
2022124378,2019000120
2022520279,2016833862
2022840425,2016833506
2022520283,2021123420
2022840436,2019457215
2022458136,2019122098
2022458137,2021123570
2022458138,2019122522
2022124422,2021457705
2022124423,2016121040
2022458144,2015120720
2022124442,2021123392
2022124452,2019121963
2022520292,2020457648
2022520296,2021123783
2022840503,2019122058
2022124505,2020457547
2022124511,2021457768
2022124513,2017000007
2022520300,2020122737
2022520301,2021457769
2022124517,2021838954
2022520303,2021123728
2022840552,2021703079
2023520347,2022061574
2023703669,2022458034
2023520359,2022061535
2023061768,2018000039
2023061769,2018000039
2023520362,2021061169
2023520363,2021061169
2023840646,2017000007
2023840647,2017000007
2023520364,2021839036
2023520365,2021839036
2023061793,2021702758
2023520369,2022061507
2023840683,2017835001
2023510723,2022703512
2023840807,2022061581
2023520380,2019060654
2023840811,2022703467
2023061844,2021000307
2023520383,2022124105
2023840843,2018000028
2023520386,2020645348
2023061858,2019060622
2023061859,2016004118
2023520388,2021061119
2023061866,2021000306
2023124541,2016059357
2023124542,2022645452
2023124543,2021123330
2023061887,2020837483
2023520397,2022124295
2023840926,2019000317
2023520399,2021645416
2023645524,2018000034
2023520401,2022124096
2023840965,2018121913
2023840966,2019000020
2023703950,2022458017
2023520408,2021457705
2023703959,2022840155
2023061909,2021000309
2023061910,2021000309
2023520409,2021061335
2023520410,2021061335
2023520414,2020122918
2023841018,2022124035
2023520418,2021061270
2023061937,2022510656
2023061938,2022510656
2023520425,2022124405
2023520429,2019060609
2023841052,2022703561
2023124616,2022840341
2023061972,2019000337
2023520433,2020060844
2023520436,2019122322
2023061985,2021838618
2023061986,2021838618
2023458222,2020000341
2023520437,2020457579
2023645529,2018000114
2023645530,2018000114
2023520439,2018645187
2023520440,2018645187
2023124656,2019000140
2023124657,2019000140
2023520441,2019122217
2023520442,2019122217
2023061999,2021000331
2023520445,2016059359
2023520446,2016059359
2023124568,2020000312
2023520455,2020457612
2023458225,2018000006
2023520458,2020122939
2023520463,2016456479
2023458228,2018000018
2023458233,2020000324
2023520464,2016456366
2023520465,2016456366
2023062014,2020000321
2023062015,2020000321
2023520459,2019060432
2023520460,2019060432
2023510747,2020000322
2023520462,2022061468
2023124732,2022124361
2023520470,2017121234
2023124787,2019000120
2023520477,2020122735
2023520485,2022124331
2023520487,2020457517
2023520488,2020457517
2023841356,2020000308
2023520490,2020457686
2023458288,2021000325
2023124890,2019000119
2023520496,2021123783
2023841398,2020000116
2023520497,2022645478
2023520501,2021123331
2023520502,2021123331
2023124979,2017000010
2023124980,2017000010
2023520504,2019122510
2023124984,2021000316
2023458323,2020000323
2023458324,2020000323
2023520506,2019457161
2023520507,2019457161
2023125075,2022061589
2023125091,2021123495
2023125092,2021123495
2024062052,2023840653
2024841541,2023703834
2024841545,2023840666
2024704279,2018060059
2024841569,2011500301
2024520529,2021839357
2024704284,2021702822
2024062069,2022123989
2024062070,2019000021
2024520531,2022061548
2024520532,2022061548
2024062074,2023703903
2024062076,2023704204
2024062090,2022061476
2024062104,2019000119
2024062106,2020000322
2024062108,2022061476
2024520539,2023061875
2024520540,2016059551
2024520541,2016059551
2024520545,2020645405
2024520546,2020645405
2024841633,2021000328
2024520547,2023840614
2024520548,2020060766
2024062109,2020000310
2024062110,2020000310
2024520551,2023840614
2024062111,2019000120
2024062112,2019000120
2024520556,2022061582
2024520557,2022061582
2024520559,2021457835
2024062121,2022061569
2024841664,2021838619
2024520564,2022061518
2024520565,2022061518
2024062134,2021000331
2024062135,2021000331
2024520566,2022061536
2024520567,2022061536
2024520570,2019645301
2024520571,2019645301
2024062140,2018000117
2024062141,2018000117
2024841692,2021000327
2024062142,2018000018
2024062143,2023124942
2024841703,2023841316
2024062150,2019000115
2024062151,2019000115
2024520576,2016059448
2024520582,2018060009
2024062155,2021000306
2024520584,2022839999
2024520585,2022839999
2024841743,2017000010
2024841744,2023841440
2024841753,2021839129
2024520588,2021123430
2024125152,2018000030
2024125153,2018000030
2024520591,2018121921
2024062179,2021000340
2024062180,2021000340
2024520592,2022061674
2024520593,2022061674
2024645577,2020000128
2024645578,2020000128
2024520594,2018645201
2024520595,2018645201
2024704547,2023703691
2024841891,2022123867
2024841892,2023841013
2024841893,2022061616
2024704594,2023704184
2024704595,2023704184
2024520608,2021457877
2024458415,2021000326
2024520612,2022061558
2024520613,2023841305
2024841983,2023704105
2024520617,2019060354
2024520618,2019060354
2024062259,2019000024
2024062273,2023841245
2024062274,2023841245
2024704679,2022703331
2024520615,2023125024
2024520616,2023125024
2024125240,2017121254
2024458437,2017121254
2024520631,2021123471
2024520632,2021123471
2024125247,2021000333
2024125248,2021000333
2024704730,2023841092
2024520647,2021123821
2024704748,2023458340
2024520652,2019122058
2024520653,2021123746
2024520654,2021123746
2024125282,2019000129
2024125283,2019000129
2024458458,2022124349
2024125286,2022123872
2024520669,2022458014
2024520678,2023124559
2024842177,2023840824
2024125356,2020122776
2024520691,2019122141
2024842230,2023841447
2024842236,2011500494
2024842247,2021457904
2024125505,2023840990
2024125506,2021123332
2024125507,2020060844
2024125512,2020123245
2024842318,2022124381
2024842319,2023704057
2024842320,2023841492
2024125559,2020000124
2024125560,2020000124
2024520701,2016121016
2024520702,2016121016
2024520703,2016121016
2024125561,2022124040
2024458563,2022124295
2024458565,2023841246
2024842369,2020457473
2024458573,2019122075
2024125662,2021457803
2025520714,2019060354
2025520715,2019060354
2025520730,2021061283
2025062464,2021000330
2025520733,2020060899
2025520737,2022124466
2025520743,2022123980
2025520771,2023645534
2025520774,2022124403
2025520777,2022124179
2025125851,2021000306
2025125879,2024125542
2025125880,2024125542
2025125881,2023124871
2025842637,2018121792
2025520786,2023125051
2025520789,2022124190
2025520790,2023124803
2025520793,2023061998
2025062656,2023458361
2025520798,2023124748
2025842763,2023124549
2025520807,2021061161
2025705078,2023841046
2025520818,2019457411
2025458633,2021000307
2025520821,2023645516
2025062722,2024062072
2025062723,2024062072
2025520827,2023124878
2025520828,2023124878
2025705180,2023125122
2025126108,2018121650
2025843087,2021702764
2025843088,2021702764
2025126153,2020123169
2025520829,2024458449
2025843179,2022703543
2025705358,2023704066
2025458769,2024458562
2025843375,2022703258
