UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
12RA00011,2010055620,H5620,H5620,05,10,1,,30,80,,.,2,2,2.0,M,88,78,134,0.506,0,113,,0.099,2.6,,,,,,21.3,4.0,18.8,64,1,1,3,,,H3872,05,H4501,05,,,,,,2.0,4TEATS,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,7,5.0,2012,93,0123,11066,,0.055
12RA00012,2010055687,H5687,H5687,05,10,1,,30,52,,.,2,2,6.0,M,90,91,131,0.618,186,143,54,0.146,2.8,,,10.8,,,21.3,4.4,20.6,64,1,1,3,,,  965,00,H1008,05,,,235,191,0.43,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,11,10.0,2012,93,0820,11147,,0.0
12RA00013,2010055750,H5750,H5750,05,10,1,,30,51,,.,2,2,3.0,M,92,75,129,0.514,158,123,54,0.134,2.4,,,8.6,,,23.3,4.2,18.1,62,2,1,3,,,  420,00,H3454,05,,,206,191,0.391,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,8,5.0,2012,93,0820,11189,,0.0
12RA00014,2010055779,H5779,H5779,05,10,1,,30,78,,.,2,2,3.0,M,92,93,130,0.646,146,115,54,0.061,2.6,,,8.0,,,22.4,4.6,20.6,62,1,1,3,,,H3779,05,H3395,05,,,214,191,0.362,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,9,8.0,2012,93,0820,11141,,0.057
12RA00015,2010055860,H5860,H5860,05,10,1,,30,79,,.,3,1,3.0,M,93,78,129,0.532,185,144,54,0.184,3.5,,,10.0,,,20.8,4.2,20.3,64,1,1,3,,,H3858,05,H3405,05,,,,,,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,4.0,2012,93,0508,11098,,0.06
12RA00016,2010055934,H5934,H5934,05,10,1,,30,49,,.,2,2,5.0,M,95,87,127,0.58,184,150,54,0.175,2.8,,,9.8,,,23.0,4.3,18.7,62,2,1,3,,,H9057,00,H2150,05,,,246,191,0.476,2.0,NICE LAMB,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,11,11.0,2012,,,0,,0.0
12RA00017,2010055936,H5936,H5936,05,10,1,,30,50,,.,3,2,5.0,M,95,91,127,0.632,198,150,54,0.163,2.8,,,9.9,,,21.2,4.5,21.3,64,2,1,2-,,,  101,00,H1727,05,,,244,191,0.458,2.0,.,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,13,11.0,2012,,,0,,0.0
12RA00018,2010056005,H6005,H6005,05,10,1,,30,67,,.,3,2,4.0,M,96,80,126,0.559,184,131,54,0.141,2.4,,,12.0,,,22.7,4.0,17.6,62,1,1,3,,,  647,00,H2892,05,,,228,191,0.443,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,15,6.5,2012,93,0820,11183,,0.0
12RA00019,2010056039,H6039,H6039,05,10,1,,30,46,,.,2,2,3.0,M,96,92,126,0.634,198,162,54,0.193,3.5,,,11.4,,,24.7,6.1,24.7,60,2,1,3,,,H3545,05,H3389,05,,,247,191,0.464,2.0,.,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2012,,,0,,0.055
12RA00020,2010056139,H6139,H6139,05,10,1,,30,52,,.,2,2,3.0,M,98,84,123,0.603,156,132,54,0.132,3.1,,,11.4,,,22.6,4.4,19.5,62,2,1,3,,,  965,00,H3249,05,,,211,191,0.379,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,4.0,2012,93,0820,11180,,0.0
12RA00021,2010056159,H6159,H6159,05,10,1,,30,47,,.,2,2,3.0,M,98,82,123,0.576,0,114,,0.088,3.3,,,,,,23.2,5.3,22.7,62,1,1,2-,,,  172,00,H3620,05,,,,,,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,8,5.5,2012,93,0123,11052,,0.0
12RA00022,2010056258,H6258,H6258,05,10,1,,30,48,,.,2,2,3.0,M,100,86,121,0.608,0,111,,0.068,3.1,,,,,,23.6,4.8,20.3,60,1,2,3+,,,  706,00,H3211,05,,,,,,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,3.0,2012,93,0123,11055,,0.0
12RA00023,2010056281,H6281,H6281,05,10,1,,30,80,,.,2,2,3.0,M,100,76,122,0.533,0,126,54,0.137,3.1,,,9.0,,,21.7,3.9,18.0,64,2,1,3,,,H3872,05,H3329,05,,,219,191,0.428,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,5.0,2012,93,0820,11131,,0.045
12RA00024,2010056291,H6291,H6291,05,10,1,,30,46,,.,3,2,4.0,M,101,82,120,0.592,180,148,54,0.179,2.8,,,10.2,,,23.2,4.6,19.9,62,1,1,3,,,H3545,05,H2194,05,,,235,191,0.457,2.0,Internet Sale,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,13,9.0,2012,92,0829,11112,,0.054
12RA00025,2010056293,H6293,H6293,05,10,1,,30,51,,.,2,2,3.0,M,101,76,120,0.551,189,157,54,0.22,3.1,,,14.8,,,24.7,4.8,19.5,60,1,1,3,,,  420,00,H3350,05,,,240,191,0.49,2.0,Internet Sale,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,9,5.5,2012,92,0829,11119,,0.0
12RA00026,2010056308,H6308,H6308,05,10,1,,30,82,,.,3,2,5.0,M,101,87,121,0.626,172,148,54,0.166,2.4,,,9.2,,,24.8,3.9,15.6,60,2,1,3+,,,H4386,05,H2151,05,,,219,191,0.395,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,14,11.0,2012,93,0820,11169,,0.054
12RA00027,2010056360,H6360,H6360,05,10,1,,30,69,,.,3,2,3.0,M,102,78,120,0.577,0,114,,0.098,2.6,,,,,,23.0,4.6,20.1,62,2,1,3,,, 7142,00,H3152,05,,,,,,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,11,8.0,2012,93,0123,11074,,0.0
12RA00028,2010056365,H6365,H6365,05,10,1,,30,77,,.,2,2,6.0,M,102,66,120,0.486,0,114,,0.13,2.0,,,,,,22.4,4.3,19.2,62,2,1,3,,,H4155,05,H0876,05,,,,,,2.0,4TEATS,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,15,13.0,2012,93,0123,11047,,0.049
12RA00029,2010056452,H6452,H6452,05,10,1,,30,82,,.,2,2,4.0,M,104,77,118,0.551,160,128,54,0.138,1.8,,,10.8,,,20.8,3.8,18.4,64,2,1,3+,,,H4386,05,H2867,05,,,219,191,0.425,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,9,7.0,2012,93,0820,11182,,0.051
12RA00030,2010056478,H6478,H6478,05,10,1,,30,83,,.,2,2,3.0,M,105,80,117,0.588,163,120,54,0.108,2.8,,,8.8,,,20.9,3.9,18.7,64,2,1,3,,,H4164,05,H3681,05,,,224,191,0.431,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,7.0,2012,93,0820,11212,,0.057
12RA00031,2010056487,H6487,H6487,05,10,1,,30,48,,.,2,2,7.0,M,106,79,115,0.57,0,115,,0.097,2.4,,,,,,25.2,4.7,18.7,58,1,1,3,,,  706,00,H0601,05,,,,,,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,8,17,14.0,2012,93,0123,11065,,0.0
12RA00032,0,H6529,H6529,00,09,1,,30,,,,,,,M,,,,,0,,,,,,,,,,28.7,5.7,19.7,54,,,,,,,,,,,,,,,3.0,Purchased 918,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2012,93,0123,0,IA14440804,
12RA00033,0,H6530,H6530,00,09,1,,30,,,,,,,M,,,,,0,,,,,,,,,,22.3,4.3,19.5,62,,,,,,,,,,,,,,,3.0,Purchsd. S864,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2012,93,0123,0,S864-ILSAMMS,
12RA00034,0,H6532,H6532,00,09,1,,30,,,,,,,M,,,,,0,,,,,,,,,,28.4,5.9,20.8,54,,,,,,,,,,,,,,,3.0,Purchased,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2012,93,0123,11042,IL3060F106,
12RA00035,0,H6533,H6533,00,09,1,,30,,,,,,,M,,,,,0,,,,,,,,,,25.9,3.9,14.9,58,,,,,,,,,,,,,,,3.0,Purchsd. 9025,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2012,93,0123,0,OH0311-624,
12RA00036,0,H7410,H7410,00,11,1,,30,,,,,,,Y,,,,,131,131,53,0.273,2.8,,,7.4,,,27.3,5.4,19.7,56,3,,2-,,,,,,,,,155,213,0.268,1.0,FrecNoseR.Ear,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2012,,,0,OR00684A1040,0.0
12RA00037,0,H7411,H7411,00,11,1,,30,,,,,,,Y,,,,,106,106,53,0.221,3.0,,,5.2,,,22.9,4.3,19.0,62,1,,3,,,,,,,,,138,191,0.248,1.0,Wolf kill,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2012,13,0914,0,OR00684A1049,0.0
12RA00038,2008644306,K4306,K4306,64,08,1,,06,C43,,,3,2,4.0,M,85,97,135,0.637,250,172,54,0.216,2.4,,,15.8,,,,,,0,1,1,3-,,,K3370,64,K3115,64,,,307,191,0.625,4.0,Wolf kill,1,,,,,,VV,QQ,,,,,VAL,,,,,,,,,,,,,,,,4,8,7.0,2012,13,0914,0,,0.041
12RA00039,2009644434,K4434,K4434,64,09,1,,06,11,,,3,1,4.0,M,80,110,142,0.711,245,181,54,0.209,2.8,,,12.8,,,21.4,4.2,19.7,64,2,1,3,,,   57,00,K3514,64,,,287,191,0.53,3.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,12,9.5,2012,93,0820,11196,,0.0
12RA00040,2009644438,K4438,K4438,64,09,1,,06,9,,,2,2,2.0,M,80,97,142,0.606,206,147,54,0.147,2.7,,,14.2,,,23.6,5.0,21.3,60,1,1,2,,,K3878,64,K4116,64,,,255,191,0.473,3.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,7.0,2012,93,0820,11129,,0.057
12RA00041,2010644612,K4612,K4612,64,10,1,,06,24,,.,2,1,2.0,M,75,92,146,0.582,197,150,54,0.17,3.7,,,14.4,,,26.2,6.4,24.3,58,2,1,3-,,,K4267,64,K4254,64,,,260,191,0.501,2.0,Wolf kill,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,4,3.0,2012,13,0914,0,,0.053
12RA00042,2010644633,K4633,K4633,64,10,1,,06,23,,.,2,2,2.0,M,79,89,142,0.551,178,136,54,0.136,2.0,,,12.2,,,23.0,4.2,18.3,62,1,1,3-,,,K4107,64,K4176,64,,,227,191,0.412,2.0,E R EYE,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,5.0,2012,,,0,,0.055
12RA00043,2010644648,K4648,K4648,64,10,1,,06,12,,.,1,1,3.0,M,83,115,139,0.748,188,161,54,0.132,2.4,,,13.8,,,24.7,4.5,18.1,60,2,1,3,,,K4272,64,K4082,64,,,222,191,0.32,2.0,.,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2012,,,0,,0.035
12RA00044,2010644658,K4658,K4658,64,10,1,,06,23,,.,2,2,5.0,M,85,86,137,0.533,165,121,54,0.1,2.8,,,11.9,,,22.9,4.6,20.0,62,2,1,3,,,K4107,64,K3431,64,,,229,191,0.428,2.0,ENTROPION,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,10,8.0,2012,,,0,,0.034
12RA00045,2010644665,K4665,K4665,64,10,1,,06,25,,.,1,1,7.0,M,86,117,136,0.774,185,151,54,0.097,3.1,,,12.4,,,23.8,5.0,20.8,60,1,1,3+,,,K4321,64,K2915,64,,,253,191,0.407,2.0,Wolf kill,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,15,8.0,2012,13,0808,0,,0.045
12RA00046,2010644696,K4696,K4696,64,10,1,,06,12,,.,1,1,4.0,M,91,108,130,0.735,187,155,54,0.131,2.4,,,14.2,,,23.9,4.2,17.7,60,2,1,3,,,K4272,64,K3804,64,,,235,191,0.379,2.0,4TEATS,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,5,4.0,2012,,,0,,0.039
12RA00047,2010644706,K4706,K4706,64,10,1,,06,e4,,.,1,1,1.0,M,95,86,127,0.572,186,110,54,0.066,3.1,,,11.8,,,25.9,5.5,21.2,58,2,1,3-,,,K3879,64,K4494,64,,,227,191,0.422,2.0,Wolf kill,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2012,13,0808,0,,0.018
12RA00048,2010644711,K4711,K4711,64,10,1,,06,e1,,.,1,1,1.0,M,98,81,123,0.577,197,140,54,0.162,2.6,,,9.3,,,23.9,4.1,17.1,60,1,1,4,,,  535,00,K4488,64,,,244,191,0.487,2.0,Internet Sale,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,3,2.0,2012,92,0829,11110,,0.0
12RA00049,2010644725,K4725,K4725,64,10,1,,06,e5,,.,1,1,1.0,M,111,99,113,0.773,178,131,54,0.085,2.4,,,11.0,,,22.9,4.7,20.5,62,2,1,3,,,K4312,64,K4446,64,,,245,191,0.44,2.0,Wolf kill,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2012,13,0914,0,,0.078
12RA00050,2010700047,L0047,L0047,70,10,1,,PC,18,,.,2,1,3.0,M,75,112,146,0.684,199,165,54,0.155,3.9,,,13.0,,,27.1,6.0,22.1,56,2,1,3+,,,X5716,82,X4730,82,,,270,191,0.472,2.0,4TEATS,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,3.5,2012,93,0820,11138,,0.007
12RA00051,2010700057,L0057,L0057,70,10,1,,PC,e8,,.,1,1,1.0,M,77,108,144,0.661,208,180,54,0.209,3.3,,,11.3,,,27.6,6.4,23.1,56,1,2,2-,,,X5950,82,X7350,82,,,266,191,0.472,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2012,93,0820,11130,,0.013
12RA00052,2010700076,L0076,L0076,70,10,1,,PC,15,,.,1,1,2.0,M,78,127,146,0.762,224,182,54,0.161,2.6,,,8.2,,,27.0,5.4,19.9,56,2,1,2,,,X5725,82,X6292,82,,,277,191,0.452,2.0,4TEATS,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,4.0,2012,93,0820,11167,,0.0
12RA00053,2010700094,L0094,L0094,70,10,1,,PC,8,,.,2,1,2.0,M,80,105,141,0.669,0,123,,0.052,2.8,,,,,,24.5,5.5,22.3,60,1,1,2-,,,X5863,82,X5851,82,,,,,,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,3.0,2012,93,0123,11051,,0.007
12RA00054,2010700105,L0105,L0105,70,10,1,,PC,16,,.,2,2,3.0,M,81,99,140,0.601,172,130,54,0.089,3.1,,,7.6,,,27.2,5.1,18.7,56,2,1,2-,,,X6090,82,X5080,82,,,243,191,0.43,2.0,NICE LAMB,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,4.0,2012,,,0,,0.01
12RA00055,2010700107,L0107,L0107,70,10,1,,PC,9,,.,2,1,2.0,M,81,119,140,0.769,242,178,54,0.17,3.5,,,10.6,,,26.8,5.5,20.7,56,2,1,2-,,,X6950,82,X6641,82,,,279,191,0.478,2.0,Wolf kill,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,2.0,2012,13,0809,0,,0.008
12RA00056,2010700129,L0129,L0129,70,10,1,,PC,18,,.,2,2,4.0,M,82,90,140,0.557,0,145,54,0.158,3.5,,,9.6,,,27.1,5.7,21.0,56,2,1,2,,,X5716,82,X3011,82,,,263,191,0.518,2.0,Wolf kill,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,8,6.0,2012,13,0829,0,,0.002
12RA00057,2010700139,L0139,L0139,70,10,1,,PC,3,,.,1,1,2.0,M,84,128,138,0.812,242,184,54,0.16,3.1,,,8.6,,,27.4,5.5,20.0,56,2,1,3+,,,X3521,82,X6166,82,,,289,191,0.482,2.0,Wolf kill,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,4,3.0,2012,13,0914,0,,0.003
12RA00058,2010700151,L0151,L0151,70,10,1,,PC,e12,,.,1,1,2.0,M,86,118,136,0.756,194,146,54,0.08,3.0,,,10.4,,,23.9,4.9,20.6,60,2,1,2,,,X6640,82,X6812,82,,,251,191,0.398,2.0,WAS X8854,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2012,93,0820,11127,,0.005
12RA00059,2010700155,L0155,L0155,70,10,1,,PC,8,,.,2,2,2.0,M,87,87,135,0.57,0,129,,0.119,3.5,,,,,,27.6,5.5,19.9,56,1,2,2-,,,X5863,82,X6862,82,,,,,,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,7,4.5,2012,93,0123,11063,,0.007
12RA00060,2010700165,L0165,L0165,70,10,1,,PC,e7,,.,1,1,1.0,M,89,113,132,0.728,226,190,54,0.216,2.2,,,11.7,,,26.3,5.0,19.0,58,1,1,3+,,,X5692,82,X7286,82,,,274,191,0.481,2.0,4 H,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,2,1.0,2012,66,1012,0,,0.003
12RA00061,2010700167,L0167,L0167,70,10,1,,PC,9,,.,1,1,2.0,M,89,114,132,0.767,0,173,,0.166,4.3,,,,,,31.5,6.4,20.3,48,2,1,3+,,,X6950,82,X6028,82,,,,,,2.0,NICE LAMB,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,3,4,4.0,2012,93,0123,11059,,0.012
12RA00062,2010700181,L0181,L0181,70,10,1,,PC,16,,.,2,1,3.0,M,91,125,130,0.834,0,158,,0.092,3.1,,,,,,27.7,6.0,21.5,56,2,1,3,,,X6090,82,X5144,82,,,,,,2.0,SMUT.E1E,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,4,6,4.0,2012,93,0123,11048,,0.007
12RA00063,2010700196,L0196,L0196,70,10,1,,PC,7,,.,1,1,2.0,M,94,108,128,0.717,0,138,,0.083,2.8,,,,,,25.6,4.1,16.2,58,2,1,2-,,,X6617,82,X5864,82,,,,,,2.0,NICE LAMB,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,3,4,4.0,2012,93,0123,11044,,0.006
12RA00064,2010700208,L0208,L0208,70,10,1,,PC,e6,,.,1,1,1.0,M,97,88,124,0.606,0,133,,0.124,3.1,,,,,,23.9,5.5,23.1,60,2,1,2,,,L0002,70,L0017,70,,,,,,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2012,93,0123,11060,,0.008
12RA00065,2010700238,L0238,L0238,70,10,1,,PC,e13,,.,1,1,1.0,M,97,85,125,0.576,216,159,54,0.204,2.4,,,8.6,,,26.6,4.8,18.1,56,1,1,2-,,,X6670,82,X7235,82,,,241,191,0.467,2.0,ENTRWasX9240,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2012,93,0820,11161,,0.005
12RA00066,2010700239,L0239,L0239,70,10,1,,PC,e8,,.,1,1,1.0,M,105,88,117,0.615,190,154,54,0.178,2.2,,,11.2,,,25.1,5.1,20.4,58,1,1,2-,,,X5950,82,X7578,82,,,256,191,0.503,2.0,NICE;WasX9523,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2012,,,0,,0.006
12RA00067,2007116633,R6633,R6633,11,07,1,18,07,33,,.,2,2,7.0,M,74,85,139,0.525,200,160,54,0.202,3.1,,,18.6,,,21.9,4.4,20.1,64,2,1, 3,,,R5770,11,01422,00,,,251,191,0.484,5.0,.,1,,,,,,VV,QQ,,,,,VAL,,,Ramb,,,,,,,,,,,,,6,14,11.5,2012,,,0,,0.049
12RA00068,2009117507,R7507,R7507,11,09,1,,07,60,,,2,2,5.0,M,94,93,128,0.629,0,143,,0.141,2.0,,,,,,18.5,3.1,16.8,80,2,1,3+,,,R6996,11,R4606,11,,,,,,3.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,10,9.0,2012,93,0123,11053,,0.037
12RA00069,2009117654,R7654,R7654,11,09,1,,07,55,,,2,2,3.0,M,98,81,126,0.562,0,117,,0.101,2.2,,,,,,18.2,2.7,14.7,80,1,1,2,,,R6372,11,R6567,11,,,,,,3.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,8,8.0,2012,93,0123,11058,,0.042
12RA00070,2009117690,R7690,R7690,11,09,1,,07,39,,,3,3,3.0,M,99,86,125,0.589,235,168,54,0.23,1.7,,,13.8,,,18.1,3.3,18.3,80,2,1,3,,, 7234,00,R6352,11,,,273,191,0.563,3.0,Wolf kill,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,7.0,2012,13,0808,0,,0.0
12RA00071,2009117912,R7912,R7912,11,09,1,,07,56,,,2,2,4.0,M,106,79,118,0.574,209,115,54,0.099,1.8,,,16.4,,,16.9,3.4,19.9,80,2,1,3,,,R6519,11,R6096,11,,,269,191,0.572,3.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,8,8.0,2012,93,0820,11148,,0.042
12RA00072,2010118107,R8107,R8107,11,10,1,,07,56,,.,2,2,4.0,M,92,78,129,0.521,176,125,54,0.131,1.6,,,14.2,,,19.5,2.6,13.5,70,3,1,4,,, 2143,00,R6502,11,,,228,191,0.448,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,8,8.0,2012,93,0820,11221,,0.0
12RA00073,2010118166,R8166,R8166,11,10,1,,07,57,,.,2,2,5.0,M,94,83,128,0.545,0,143,54,0.167,2.8,,,13.2,,,19.7,3.2,16.3,70,3,1,3,,,  292,00,R5724,11,,,271,191,0.563,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,7.0,2012,93,0820,11152,,0.0
