UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
09RA00014,2007053257,H3257,H3257,05,07,1,88,30,05,,.,2,2,7.0,M,93,84,127,0.569,183,170,50,0.225,2.0,,,9.4,,,22.2,3.9,17.6,62,2,1, 2,,,H1852,05,A8386,04,,,226,196,0.416,2.0,.,1,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,7,12,11.0,2009,,,0,,0.038
09RA00015,2007053271,H3271,H3271,05,07,1,88,30,08,,.,3,3,6.0,M,93,79,127,0.55,177,159,50,0.209,3.2,,,7.0,,,26.9,6.4,23.9,56,1,1,1-,,,H1311,05,A9715,04,,,222,196,0.419,2.0,.,2,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,6,14,12.0,2009,92,0924,8825,,0.059
09RA00016,2007053309,H3309,H3309,05,07,1,88,30,03,,.,2,2,4.0,M,95,87,125,0.618,166,149,50,0.161,2.7,,,9.4,,,22.6,4.3,19.2,62,2,1, 2,,,H1159,05,H1141,05,,,216,196,0.378,2.0,.,1,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,4,7,7.0,2009,97,1005,0,,0.049
09RA00017,2007053318,H3318,H3318,05,07,1,88,30,08,,.,2,2,8.0,M,95,72,125,0.477,148,139,50,0.174,2.3,,,6.2,,,23.9,4.2,17.5,60,1,1, 2,,,H1311,05,90053,09,,,207,196,0.396,2.0,.,3,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,8,20,14.5,2009,93,1021,9108,,0.036
09RA00018,2007053378,H3378,H3378,05,07,1,88,30,06,,.,2,2,8.0,M,96,85,124,0.585,164,158,50,0.189,3.2,,,6.8,,,22.7,4.2,18.3,62,2,1, 2,,,H1797,05,A7069,04,,,224,196,0.408,2.0,.,3,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,7,19,12.5,2009,93,0819,8715,,0.046
09RA00019,2007053424,H3424,H3424,05,07,1,88,30,01,,.,3,3,4.0,M,97,73,123,0.519,153,155,50,0.212,2.2,,,10.4,,,23.6,4.2,17.7,60,2,1,2-,,,H0471,05,H1261,05,,,206,196,0.39,2.0,.,3,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,4,9,7.0,2009,93,1021,8839,,0.058
09RA00020,2007053446,H3446,H3446,05,07,1,88,30,08,,.,2,1,3.0,M,97,77,123,0.533,196,166,50,0.23,2.4,,,6.0,,,19.7,3.7,18.8,70,2,1,2+,,,H1311,05,H1683,05,,,232,196,0.455,2.0,NICE LAMB,3,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,3,8,5.0,2009,93,1021,9098,,0.049
09RA00021,2007053545,H3545,H3545,05,07,1,88,30,06,,.,3,3,4.0,M,101,64,112,0.488,173,143,50,0.198,2.7,,,7.6,,,22.2,4.4,19.8,62,2,1,2+,,,H1797,05,H1269,05,,,210,196,0.42,2.0,.,1,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,4,11,8.5,2009,,,0,,0.048
09RA00022,2007053647,H3647,H3647,05,07,1,88,30,04,,.,2,2,3.0,M,102,69,111,0.527,153,161,50,0.231,2.4,,,10.0,,,23.9,4.0,16.8,60,1,1,5-,,,H1823,05,H1526,05,,,224,196,0.445,2.0,.,3,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,3,4,4.0,2009,93,1021,9076,,0.072
09RA00023,2007053669,H3669,H3669,05,07,1,88,30,05,,.,2,2,7.0,M,103,76,110,0.594,162,130,50,0.135,1.8,,,7.2,,,20.3,3.6,17.8,70,2,1,2-,,,H1852,05,A7591,04,,,,,,2.0,.,7,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,7,13,12.0,2009,97,0714,0,,0.049
09RA00024,2007053693,H3693,H3693,05,07,1,88,30,09,,.,2,2,6.0,M,104,75,109,0.571,185,174,50,0.247,2.4,,,8.6,,,23.9,4.5,18.7,60,2,1,3+,,,H1914,05,A8839,04,,,,,,2.0,.,7,,,,,,,,,,,,.,,,Poly,,,,,,,,,,,,,6,14,10.5,2009,97,0714,0,,0.039
09RA00025,2006643591,K3591,K3591,64,06,1,6T,06,03K,,T,3,2,6.0,M,75,95,138,0.617,219,191,50,0.318,3.1,,,14.4,,,25.9,5.3,20.5,58,1,2,2,,,K1857,64,K2333,64,,,255,196,0.46,3.0,,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,6,13,9.0,2009,93,0819,8700,,0.022
09RA00026,2006643620,K3620,K3620,64,06,1,6T,06,04K,,T,1,1,4.0,M,78,122,135,0.777,248,229,50,0.354,2.9,,,13.8,,,23.6,4.6,19.5,60,1,1,3+,,,00337,00,K3129,64,,,297,196,0.503,3.0,"4TEATS,NI",1,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,4,6,5.0,2009,,,0,,0.0
09RA00027,2006643623,K3623,K3623,64,06,1,6T,06,08K,,T,1,1,8.0,M,78,109,135,0.726,209,201,50,0.305,2.9,,,10.4,,,27.6,5.9,21.4,56,1,1,3-,,,00600,00,K0495,64,,,261,196,0.437,3.0,,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,8,10,9.0,2009,93,0819,8744,,0.0
09RA00028,2006643627,K3627,K3627,64,06,1,6T,06,04K,,T,2,2,7.0,M,78,90,135,0.565,226,193,50,0.341,2.8,,,12.0,,,26.2,4.6,17.5,58,2,1,3,,,00337,00,K1267,64,,,270,196,0.517,3.0,KEEP,3,,,,,,,??,,,,,Ter,,,Colu,,,,,,,,,,,,,7,12,11.0,2009,93,0819,8709,,0.0
09RA00029,2006643673,K3673,K3673,64,06,1,6T,06,07K,,T,3,2,7.0,M,81,117,138,0.754,251,211,50,0.318,3.2,,,14.4,,,26.5,4.9,18.4,56,2,1,4+,,,00327,00,K1123,64,,,298,196,0.529,3.0,,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,7,13,10.0,2009,93,0819,8720,,0.0
09RA00030,2006643728,K3728,K3728,64,06,1,6T,06,05K,,T,3,2,6.0,M,87,100,128,0.679,261,230,50,0.433,2.6,,,11.4,,,27.3,5.6,20.4,56,2,1,3+,,,00360,00,K2385,64,,,301,196,0.581,3.0,,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,6,13,11.0,2009,93,0819,8713,,0.0
09RA00031,2007643847,K3847,K3847,64,07,1,6T,06,08,,T,2,2,3.0,M,74,87,139,0.559,180,172,50,0.229,3.5,,,8.2,,,23.5,4.0,17.0,60,,1,,,,05988,00,K3322,64,,,239,196,0.437,2.0,.,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,2,4,4.0,2009,93,0819,8703,,0.0
09RA00032,2007643852,K3852,K3852,64,07,1,6M,06,44,,M,2,2,4.0,M,75,103,138,0.649,173,166,50,0.169,2.8,,,9.6,,,23.0,4.8,20.8,62,1,1,2-,,,K3346,64,K2993,64,,,246,196,0.411,2.0,4TEATS,2,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,4,7,6.0,2009,92,0924,8846,,0.054
09RA00033,2007643875,K3875,K3875,64,07,1,6T,06,05,,T,2,2,4.0,M,78,103,135,0.661,211,179,50,0.203,2.3,,,10.0,,,21.9,4.6,20.9,64,2,2,3-,,,00901,00,K3133,64,,,0,,,2.0,Wolf,6,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,4,7,4.0,2009,13,0605,0,,0.0
09RA00034,2007643878,K3878,K3878,64,07,1,6M,06,42,,M,3,1,5.0,M,78,94,135,0.623,160,155,50,0.163,2.7,,,10.2,,,24.3,4.2,17.4,60,2,1,1-,,,K3073,64,K2871,64,,,217,196,0.353,2.0,.,2,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,4,10,5.5,2009,92,0924,8844,,0.053
09RA00035,2007643879,K3879,K3879,64,07,1,6T,06,03,,T,1,1,4.0,M,78,107,135,0.69,203,189,50,0.219,2.4,,,10.2,,,22.2,3.7,16.8,62,1,1,3+,,,00595,00,K3158,64,,,253,196,0.42,2.0,ENTROPION,1,,,,,,AA,,,,,,Ter,,,Colu,,,,,,,,,,,,,4,6,4.0,2009,,,0,,0.0
09RA00036,2007643890,K3890,K3890,64,07,1,6M,06,43,,M,2,1,7.0,M,79,120,134,0.813,184,191,50,0.189,2.4,,,11.2,,,22.5,4.0,17.6,62,1,1,3+,,,K3132,64,K1727,64,,,228,196,0.31,2.0,.,1,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,7,13,11.0,2009,,,0,,0.048
09RA00037,2007643892,K3892,K3892,64,07,1,6T,06,03,,T,1,1,3.0,M,79,109,134,0.707,187,171,50,0.165,3.6,,,12.0,,,24.7,5.4,21.8,60,1,1,4+,,,00595,00,K3338,64,,,237,196,0.368,2.0,NICE LAMB,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,3,5,4.0,2009,93,1021,9111,,0.0
09RA00038,2007643895,K3895,K3895,64,07,1,6M,06,41,,M,2,1,6.0,M,79,110,134,0.742,207,181,50,0.189,3.2,,,13.4,,,27.3,5.2,18.9,56,1,1, 3,,,K3071,64,K2397,64,,,240,196,0.374,2.0,.,2,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,5,10,7.0,2009,92,0924,8843,,0.05
09RA00039,2007643916,K3916,K3916,64,07,1,6T,06,07,,T,2,2,5.0,M,81,109,139,0.683,193,171,50,0.167,3.9,,,8.6,,,22.4,4.4,19.7,62,1,1, 3,,,05434,00,K2989,64,,,249,196,0.411,2.0,4TEATS,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,4,8,7.0,2009,93,0819,8698,,0.0
09RA00040,2007643934,K3934,K3934,64,07,1,6T,06,07,,T,3,2,5.0,M,82,79,138,0.502,170,158,50,0.212,2.8,,,12.4,,,25.8,5.4,20.8,58,1,1, 3,,,05434,00,K2183,64,,,223,196,0.422,2.0,.,1,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,5,8,7.0,2009,,,0,,0.0
09RA00041,2007643973,K3973,K3973,64,07,1,6T,06,02,,T,2,1,3.0,M,84,114,136,0.733,195,184,50,0.187,3.1,,,10.8,,,20.8,3.8,18.1,64,2,2,3+,,,00345,00,K3228,64,,,237,196,0.361,2.0,4TEATS,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,2,3,2.0,2009,93,0819,8714,,0.0
09RA00042,2007643987,K3987,K3987,64,07,1,6T,06,02,,T,2,1,4.0,M,84,113,136,0.722,243,210,50,0.259,2.6,,,8.8,,,20.7,3.8,18.4,64,1,1, 3,,,00345,00,K3009,64,,,288,196,0.513,2.0,NICE LAMB,1,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,3,5,4.0,2009,,,0,,0.0
09RA00043,2007644006,K4006,K4006,64,07,1,6M,06,44,,M,2,2,6.0,M,85,94,135,0.596,165,196,50,0.272,2.8,,,13.2,,,24.1,5.0,20.6,60,1,1, 2,,,K3346,64,K2717,64,,,0,,,2.0,Wolf,6,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,5,10,7.0,2009,13,0606,0,,0.026
09RA00044,2007644025,K4025,K4025,64,07,1,6T,06,06,,T,2,2,3.0,M,86,93,134,0.601,209,177,50,0.223,2.8,,,9.4,,,21.1,3.6,16.8,64,1,1,4+,,,05360,00,K3292,64,,,253,196,0.469,2.0,.,1,,,,,,AA,,,,,,Ter,,,Colu,,,,,,,,,,,,,3,5,5.0,2009,,,0,,0.0
09RA00045,2007644028,K4028,K4028,64,07,1,6T,06,03,,T,2,2,3.0,M,86,84,134,0.54,192,174,50,0.239,2.9,,,9.4,,,23.5,4.1,17.3,60,1,1,3+,,,00595,00,K3469,64,,,247,196,0.478,2.0,.,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,3,7,5.0,2009,93,0819,8739,,0.0
09RA00046,2007644032,K4032,K4032,64,07,1,6M,06,45,,M,2,2,6.0,M,86,100,134,0.645,222,197,50,0.258,2.7,,,11.2,,,24.3,4.6,19.0,60,1,1, 3,,,K3500,64,K1657,64,,,265,196,0.484,2.0,NICE LAMB,3,,,,,,AV,QQ,,,,,Mat,,,Colu,,,,,,,,,,,,,6,10,10.0,2009,93,0819,8724,,0.026
09RA00047,2007644044,K4044,K4044,64,07,1,6T,06,e01,,T,1,1,2.0,M,87,87,133,0.562,220,191,,0.276,2.4,,,,,,23.2,4.3,18.4,62,2,1,3-,,,K3050,64,K3629,64,,,269,196,0.534,2.0,NICE LAMB,1,,,,,,AARH,,,,,,Ter,,,Colu,,,,,,,,,,,,,2,3,3.0,2009,,,0,,0.022
09RA00048,2007644046,K4046,K4046,64,07,1,6M,06,45,,M,2,2,9.0,M,87,106,133,0.689,223,194,50,0.233,2.7,,,11.8,,,22.5,4.3,19.3,62,2,1, 3,,,K3500,64,90956,09,,,274,196,0.493,2.0,4TEATS,1,,,,,,AA,QR,,,,,Mat,,,Colu,,,,,,,,,,,,,8,18,15.0,2009,,,0,,0.016
09RA00049,2007644048,K4048,K4048,64,07,1,6M,06,e06,,M,1,1,2.0,M,87,97,133,0.618,199,183,50,0.228,2.9,,,13.2,,,24.4,4.5,18.3,60,2,2,2-,,,K3272,64,K3789,64,,,257,196,0.469,2.0,NICE LAMB,3,,,,,,AA,QQ,,,,,Mat,,,Colu,,,,,,,,,,,,,2,3,3.0,2009,93,0819,8684,,0.055
09RA00050,2007644057,K4057,K4057,64,07,1,6M,06,43,,M,1,1,7.0,M,88,124,132,0.832,217,185,50,0.161,2.9,,,6.8,,,24.2,4.1,16.8,60,1,1,3+,,,K3132,64,K1595,64,,,0,,,2.0,No date given,6,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,7,10,10.0,2009,01,0101,0,,0.05
09RA00051,2007644064,K4064,K4064,64,07,1,6M,06,42,,M,2,2,4.0,M,88,89,132,0.601,155,139,50,0.132,2.7,,,11.0,,,23.7,4.2,17.6,60,2,1,3+,,,K3073,64,K3028,64,,,0,,,2.0,Wolf,6,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,4,8,6.0,2009,13,0605,0,,0.059
09RA00052,2007644073,K4073,K4073,64,07,1,6T,06,05,,T,2,2,3.0,M,88,93,132,0.6,0,197,,0.275,3.5,,,,,,25.8,4.4,17.2,58,2,1,4+,,,00901,00,K3550,64,,,0,,,2.0,.,6,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,3,6,3.5,2009,01,0219,0,,0.0
09RA00053,2007644090,K4090,K4090,64,07,1,6T,06,08,,T,2,1,4.0,M,89,110,124,0.777,209,179,50,0.179,2.7,,,12.0,,,21.5,4.0,18.8,64,2,1,3-,,,05988,00,K3075,64,,,260,196,0.431,2.0,.,1,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,4,8,3.5,2009,,,0,,0.0
09RA00054,2007644107,K4107,K4107,64,07,1,6M,06,44,,M,1,1,6.0,M,92,109,128,0.734,188,171,50,0.162,2.8,,,10.6,,,23.4,4.3,18.5,62,2,1,3+,,,K3346,64,K2062,64,,,248,196,0.408,2.0,.,1,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,6,10,8.0,2009,,,0,,0.025
09RA00055,2007644111,K4111,K4111,64,07,1,6M,06,42,,M,1,1,3.0,M,93,94,127,0.606,153,169,50,0.196,3.2,,,12.4,,,21.2,3.6,17.0,64,2,1,3+,,,K3073,64,K3522,64,,,0,,,2.0,,6,,,,,,,,,,,,Mat,,,Colu,,,,,,,,,,,,,3,4,4.0,2009,10,0521,0,,0.054
09RA00056,2007644120,K4120,K4120,64,07,1,6T,06,e03,,T,1,1,2.0,M,99,91,114,0.677,222,182,50,0.23,2.6,,,10.4,,,23.8,4.3,18.2,60,2,1,4+,,,00327,00,K3594,64,,,264,196,0.497,2.0,NICE LAMB,3,,,,,,,,,,,,Ter,,,Colu,,,,,,,,,,,,,2,2,2.0,2009,93,0819,8701,,0.0
09RA00057,2005115853,R5853,R5853,11,05,1,18,07,36R,,.,2,1,4.0,M,114,97,107,0.792,209,167,50,0.237,3.5,,,13.2,,,25.8,4.0,15.7,58,4,1,3+,,,R2554,11,R3497,11,,,262,196,0.485,4.0,,3,,,,,,,QR,,,,,.,,,Ramb,,,,,,,,,,,,,4,7,5.0,2009,93,0819,8717,,0.03
09RA00058,2006116183,R6183,R6183,11,06,1,18,07,31,,.,1,1,4.0,M,75,112,138,0.708,230,196,50,0.278,3.1,,,14.8,,,19.9,3.7,18.6,70,1,1,2-,,,R4146,11,R4687,11,,,262,196,0.431,3.0,,3,,,,,,,QR,,,,,.,,,Ramb,,,,,,,,,,,,,4,7,7.0,2009,93,0819,8661,,0.032
09RA00059,2006116186,R6186,R6186,11,06,1,18,07,37,,.,1,1,4.0,M,75,117,138,0.757,201,183,50,0.219,3.1,,,13.6,,,23.3,5.2,22.5,62,7,1,4-,,,R4405,11,R4592,11,,,268,196,0.434,3.0,H7,1,,,,,,AA,RR,,,,,.,,,Ramb,,,,,,,,,,,,,4,6,4.0,2009,,,0,,0.044
09RA00060,2006116188,R6188,R6188,11,06,1,18,07,36,,.,3,2,7.0,M,75,85,138,0.541,227,195,50,0.364,2.7,,,12.8,,,24.7,4.7,19.0,60,2,1,3,,,R3176,11,R1197,11,,,268,196,0.526,3.0,,3,,,,,,,QR,,,,,.,,,Ramb,,,,,,,,,,,,,7,17,10.0,2009,93,0819,8705,,0.032
09RA00061,2006116220,R6220,R6220,11,06,1,18,07,33,,.,1,1,3.0,M,76,103,137,0.655,212,192,50,0.295,3.0,,,13.2,,,21.9,3.3,15.2,64,2,1,4-,,,R4344,11,R5142,11,,,243,196,0.402,3.0,,3,,,,,,,,,,,,.,,,Ramb,,,,,,,,,,,,,3,4,1.0,2009,93,0819,8745,,0.055
09RA00062,2006116372,R6372,R6372,11,06,1,18,07,35,,.,2,2,8.0,M,83,97,132,0.614,217,204,50,0.357,2.7,,,14.8,,,20.0,3.2,15.9,70,1,1,3,,,R3321,11,R1374,11,,,244,196,0.425,3.0,Wolf kill,6,,,,,,,QR,,,,,.,,,Ramb,,,,,,,,,,,,,8,14,13.0,2009,13,0731,0,,0.025
09RA00063,2006116391,R6391,R6391,11,06,1,18,07,38,,.,2,2,4.0,M,84,94,131,0.632,202,178,50,0.28,3.0,,,15.2,,,21.1,3.9,18.5,64,2,1,3+,,,R4560,11,R4384,11,,,,,,3.0,No ear tag,3,,,,,,,,,,,,.,,,Ramb,,,,,,,,,,,,,4,7,7.0,2009,93,0604,8617,,0.04
09RA00064,2006116519,R6519,R6519,11,06,1,18,07,37,,.,2,2,4.0,M,92,75,121,0.537,177,167,50,0.305,2.8,,,12.8,,,20.3,4.2,21.0,70,3,1,3+,,,R4405,11,R4617,11,,,236,196,0.463,3.0,,3,,,,,,,QR,,,,,.,,,Ramb,,,,,,,,,,,,,4,8,8.0,2009,93,0819,8680,,0.037
09RA00065,2006116538,R6538,R6538,11,06,1,18,07,31,,.,3,2,6.0,M,93,85,120,0.609,217,193,50,0.358,3.1,,,15.0,,,20.9,4.3,20.6,64,2,1,2,,,R4146,11,R3671,11,,,249,196,0.471,3.0,,3,,,,,,,,,,,,.,,,Ramb,,,,,,,,,,,,,6,12,9.5,2009,93,0819,8753,,0.036
09RA00066,2007116633,R6633,R6633,11,07,1,18,07,33,,.,2,2,7.0,M,74,85,139,0.525,183,160,50,0.202,3.1,,,12.8,,,21.9,4.4,20.1,64,2,1, 3,,,R5770,11,01422,00,,,230,196,0.417,2.0,.,1,,,,,,VV,QQ,,,,,.,,,Ramb,,,,,,,,,,,,,6,14,11.5,2009,,,0,,0.049
09RA00067,2007116683,R6683,R6683,11,07,1,18,07,31,,.,3,2,8.0,M,77,75,136,0.489,157,132,50,0.152,2.7,,,10.8,,,17.5,3.5,20.0,80,1,1, 3,,,R4441,11,90883,09,,,0,,,2.0,Poison MR,6,,,,,,,,,,,,.,,,Ramb,,,,,,,,,,,,,8,18,14.0,2009,04,0615,0,,0.026
09RA00068,2007116755,R6755,R6755,11,07,1,18,07,33,,.,1,1,3.0,M,80,100,133,0.656,175,154,50,0.143,3.3,,,11.8,,,22.4,4.0,17.8,62,2,1,3+,,,R5770,11,R5402,11,,,241,196,0.405,2.0,.,3,,,,,,AA,QR,,,,,.,,,Ramb,,,,,,,,,,,,,3,5,4.0,2009,93,1021,9085,,0.05
09RA00069,2007116768,R6768,R6768,11,07,1,18,07,e13,,.,1,1,2.0,M,81,94,139,0.583,159,148,50,0.146,3.0,,,14.4,,,,,,,0,1, 4,,,R5720,11,R6222,11,,,217,196,0.361,2.0,NICE LAMB,1,,,,,,,,,,,,.,,,Ramb,,,,,,,,,,,,,2,2,2.0,2009,,,0,,0.025
09RA00070,2007116883,R6883,R6883,11,07,1,18,07,34,,.,2,2,9.0,M,87,93,133,0.592,157,159,50,0.175,2.8,,,9.6,,,19.8,3.5,17.4,70,3,1, 3,,,R5545,11,R0203,11,,,0,,,2.0,NO DAM ?,6,,,,,,,,,,,,.,,,Ramb,,,,,,,,,,,,,8,14,11.0,2009,01,0519,0,,0.034
09RA00071,2007116942,R6942,R6942,11,07,1,18,07,34,,.,2,2,8.0,M,89,77,124,0.536,165,145,50,0.176,2.3,,,11.2,,,20.5,3.9,18.8,70,5,3,4+,,,R5545,11,R1333,11,,,217,196,0.402,2.0,.,1,,,,,,,,,,,,.,,,Ramb,,,,,,,,,,,,,8,15,15.0,2009,,,0,,0.037
