UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,STD,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
96RA00075,A2117,04,95,1,82,30, 23,C,2,2,2.0,Y,104,89,117,0.662,161,161,74,0.244,2.5,62,4.6,,,21.03,3.7,64,2,2,2+,1.98,135.6,L9720,03,12.1,12.1,L9950,03,21.64,21.64,198,191,0.325,1.0,,1,CTL,16.87,16.87,100,92,,S3,AA,0.0,23,C,75,4,10,0,E,,,,2,3,3,1996
96RA00076,A2143,04,95,1,82,30, 21,C,2,2,5.0,Y,104,91,115,0.689,141,141,74,0.168,2.8,62,6.0,,,20.88,4.59,64,2,1,2-,1.78,140.9,L9859,03,14.56,14.56,L4727,03,22.98,22.98,157,191,0.196,1.0,"DUD,4TEATS",1,CTL,18.77,18.77,106,108,,D4,DUD,0.0,LIB,W,55,3,25,0,S,,,,5,9,9,1996
96RA00077,A2144,04,95,1,82,30, 21,C,2,2,5.0,Y,104,78,115,0.568,147,147,74,0.232,2.1,64,5.0,,,21.93,4.08,64,2,1,2+,1.78,140.9,L9859,03,14.56,14.56,L4727,03,22.98,22.98,176,191,0.291,1.0,SHORT SL,2,CTL,18.77,18.77,103,91,,S0,B,0.0,105,,,,,,,yes,R,,5,9,9,1996
96RA00078,A2146,04,95,1,81,30, 04,M,2,2,6.0,Y,104,98,115,0.754,154,154,74,0.189,2.8,62,5.6,,,23.56,4.73,60,2,1,2+,1.66,128.4,L9892,03,19.3,19.3,L3703,03,26.83,26.83,181,191,0.246,1.0,HORN4,1,LBW,23.07,23.07,105,103,,S3,AA,0.0,P03,M,50,3,25,0,S,,,,6,10,9,1996
96RA00079,A2152,04,95,1,ch,00,J05,h,2,1,1.0,Y,105,78,121,0.592,141,141,74,0.217,0.0,62,5.4,,,0.0,0.0,,,1,,2.0,116.5,A1264,04,0.0,0.0,A1280,04,0.0,0.0,162,191,0.255,1.0,,1,,0.0,0.0,,,,S5,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00080,A2159,04,95,1,81,30, 01,M,2,2,4.0,Y,105,86,114,0.659,163,163,74,0.259,2.9,60,6.4,,,23.07,4.11,62,2,1,2-,2.04,143.3,L9832,03,14.15,14.15,L6679,03,29.98,29.98,195,191,0.323,1.0,,1,LBW,22.06,22.06,112,111,,S1,A,0.0,,W,65,3,25,0,S,,,,4,8,7,1996
96RA00081,A2160,04,95,1,81,30, 01,M,2,2,4.0,Y,105,77,114,0.58,136,136,74,0.199,3.1,58,6.0,,,22.18,4.66,62,2,1,2,2.04,143.3,L9832,03,14.15,14.15,L6679,03,29.98,29.98,162,191,0.252,1.0,LOW LIB,1,LBW,22.06,22.06,109,111,,S1,A,0.0,,C,60,4,10,0,E,,,,4,8,7,1996
96RA00082,A2164,04,95,1,81,30, 02,M,2,2,4.0,Y,105,78,114,0.582,154,154,74,0.256,3.0,56,5.4,,,25.04,6.33,58,2,1,2-,1.93,125.2,L9898,03,23.52,23.52,L6748,03,26.36,26.36,174,191,0.285,1.0,"PINK!,SHY",1,LBW,24.94,24.94,108,101,,S1,A,0.0,X,M,65,4,10,0,E,,,,4,9,8,1996
96RA00083,A2191,04,95,1,82,30, 25,C,3,2,6.0,Y,106,83,113,0.635,125,125,74,0.141,3.0,58,5.0,,,23.43,5.09,62,2,1,2,2.12,133.6,L9734,03,13.17,13.17,L4018,03,20.7,20.7,151,191,0.202,1.0,,1,CTL,16.94,16.94,99,99,,S2,AA,0.0,24,M,75,4,10,0,E,,,,6,14,11,1996
96RA00084,A2011,04,95,1,82,30, 25,C,3,2,4.0,Y,101,84,118,0.629,153,153,74,0.232,3.0,60,5.6,,,24.43,4.61,60,2,1,2-,2.15,137.5,L9734,03,13.17,13.17,L6697,03,29.81,29.81,179,191,0.282,1.0,,1,CTL,21.49,21.49,103,104,,S4,AAA,0.0,,C,60,3,10,0,E,,,,4,7,6,1996
96RA00085,A2001,04,95,1,81,30, 03,M,2,2,4.0,Y,101,101,120,0.752,153,153,74,0.176,3.1,60,6.0,,,23.38,5.13,62,2,1,2+,2.04,129.1,A0038,04,25.38,25.38,L6883,03,24.38,24.38,180,191,0.236,1.0,,1,LBW,24.88,24.88,102,110,,S2,AA,0.0,,C,70,4,10,0,E,,,,4,8,6,1996
96RA00086,A2006,04,95,1,82,30, 25,C,2,2,2.0,Y,101,81,118,0.592,127,127,74,0.155,3.1,60,6.0,,,25.91,5.13,58,2,1,1-,2.12,136.5,L9734,03,13.17,13.17,A0068,04,18.83,18.83,157,191,0.226,1.0,,2,CTL,16.0,16.0,102,109,,S3,AA,0.0,104,,,,,,,yes,R,,2,4,3,1996
96RA00087,A2002,04,95,1,81,30, 03,M,2,2,4.0,Y,101,89,120,0.65,143,143,74,0.183,3.0,62,4.8,,,21.26,4.19,64,2,1,2,2.04,129.1,A0038,04,25.38,25.38,L6883,03,24.38,24.38,169,191,0.239,1.0,SCOURS9/16/96,2,LBW,24.88,24.88,97,99,,S2,AA,0.0,102,,,,,,,yes,R,,4,8,6,1996
96RA00088,A2009,04,95,1,82,30, 23,C,3,2,4.0,Y,101,80,118,0.597,127,127,74,0.158,2.2,62,3.4,,,19.32,3.72,70,2,1,2-,2.04,129.0,L9720,03,12.1,12.1,L6605,03,22.96,22.96,154,191,0.22,1.0,"X FLWT,SHORT",3,CTL,17.53,17.53,89,79,,S2,AA,0.0,,,,,,,,,,,4,9,6,1996
96RA00089,A2036,04,95,1,82,30, 30,C,2,2,5.0,Y,101,106,120,0.778,167,167,74,0.207,2.8,60,6.2,,,22.7,3.79,62,2,1,1,2.12,168.6,A0057,04,7.93,7.93,L5054,03,27.17,27.17,198,191,0.275,1.0,lbw 169 !,2,CTL,17.55,17.55,121,109,,S2,AA,0.0,101,,,,,,,yes,R,,5,11,10,1996
96RA00090,A2054,04,95,1,ch,00,J09,c,1,1,1.0,Y,102,71,124,0.481,110,110,74,0.134,0.0,62,5.6,,,0.0,0.0,,,1,,1.0,75.0,T4244,44,0.0,0.0,A1260,04,0.0,0.0,133,191,0.188,1.0,,1,,0.0,0.0,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00091,A2059,04,95,1,81,30, 03,M,3,2,5.0,Y,102,89,119,0.674,160,160,74,0.241,3.2,60,7.6,,,24.32,4.59,60,1,1,3+,2.08,145.4,A0038,04,25.38,25.38,L5263,03,16.91,16.91,184,191,0.284,1.0,,1,LBW,21.15,21.15,116,126,,S3,AA,0.0,e.8,W,60,3,25,0,S,,,,5,11,9,1996
96RA00092,A2062,04,95,1,82,30, 20,C,2,2,2.0,Y,102,84,119,0.642,124,124,74,0.136,3.0,60,5.2,,,23.06,4.39,62,2,1,2-,1.98,138.8,A0118,04,16.38,16.38,L9884,03,24.21,24.21,153,191,0.206,1.0,,1,CTL,20.29,20.29,100,101,,S3,AA,0.0,21,M,65,3,25,0,E,,,,2,3,3,1996
96RA00093,A2026,04,95,1,82,30, 29,C,2,2,3.0,Y,101,89,120,0.652,143,143,74,0.183,3.0,60,5.2,,,24.15,4.41,60,2,1,3+,2.22,128.1,L9819,03,19.86,19.86,L8993,03,17.14,17.14,173,191,0.251,1.0,,1,CTL,18.5,18.5,91,101,,S2,AA,0.0,26,M,55,3,25,0,S,,,,3,6,3,1996
96RA00094,A2027,04,95,1,82,30, 29,C,2,2,3.0,Y,101,97,120,0.731,153,153,74,0.19,2.6,60,5.6,,,24.39,4.97,60,2,1,2-,2.22,128.1,L9819,03,19.86,19.86,L8993,03,17.14,17.14,176,191,0.236,1.0,,1,CTL,18.5,18.5,91,100,,S0,B,0.0,,C,70,3,10,0,E,,,,3,6,3,1996
96RA00095,A2085,04,95,1,82,30, 24,C,3,2,5.0,Y,103,83,118,0.638,132,132,74,0.166,2.8,60,5.6,,,24.98,5.01,58,1,1,2-,2.68,128.3,A0043,04,14.28,14.28,L4952,03,23.89,23.89,148,191,0.194,1.0,,1,CTL,19.08,19.08,98,101,,S3,AA,0.0,27,C,75,4,25,0,E,,,,5,16,8,1996
96RA00096,A2086,04,95,1,82,30, 24,C,3,2,5.0,Y,103,78,118,0.581,125,125,74,0.159,2.8,60,5.0,,,22.74,4.88,62,2,1,2,2.68,128.3,A0043,04,14.28,14.28,L4952,03,23.89,23.89,154,191,0.227,1.0,,1,CTL,19.08,19.08,98,97,,S4,AAA,0.0,,C,65,4,10,0,E,,,,5,16,8,1996
96RA00097,A2096,04,95,1,81,30, 03,M,2,2,4.0,Y,104,91,117,0.686,152,152,74,0.207,3.1,58,6.4,,,24.46,4.36,60,2,1,2-,1.93,119.0,A0038,04,25.38,25.38,L7337,03,21.02,21.02,179,191,0.263,1.0,NICE,1,LBW,23.2,23.2,108,113,,S6,AAA,0.0,P02,W,70,4,25,0,E,,,,4,7,6,1996
96RA00098,A2074,04,95,1,82,30, 27,C,3,2,7.0,Y,103,81,118,0.62,158,158,74,0.261,2.8,62,5.2,,,21.29,3.83,64,2,1,2,2.17,124.3,A0099,04,7.35,7.35,L1876,03,23.23,23.23,183,191,0.304,1.0,,1,CTL,15.29,15.29,98,101,,S1,A,0.0,25,C,65,3,25,0,E,,,,7,16,11,1996
96RA00099,A2303,04,95,1,ch,30,  0,h,2,2,4.0,Y,108,79,118,0.583,143,143,74,0.221,0.0,60,5.6,,,0.0,0.0,,,1,,1.92,123.4,L6868,03,10.31,10.31,L6496,03,21.2,21.2,162,191,0.252,1.0,/MM,1,,15.75,15.75,,,,S1,A,0.0,,,,,,,,,,,4,7,6,1996
96RA00100,A2331,04,95,1,ch,31,  2,c,3,2,6.0,Y,108,84,118,0.64,137,137,74,0.183,0.0,60,6.4,,,0.0,0.0,,,1,,1.93,128.9,S1878,10,0.0,0.0,L3840,03,15.42,15.42,165,191,0.245,1.0,H5,1,,7.71,7.71,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00101,A2334,04,95,1,ch,30,  2,h,2,2,4.0,Y,108,67,118,0.51,113,113,74,0.159,0.0,60,4.0,,,0.0,0.0,,,1,,2.04,126.0,L6868,03,10.31,10.31,L7333,03,17.62,17.62,145,191,0.236,1.0,"HAIRY,UGLY",1,,13.96,13.96,,,,S5,AAA,0.0,,,,,,,,,,,4,8,7,1996
96RA00102,A2346,04,95,1,82,30, 31,C,3,2,3.0,Y,109,79,110,0.637,138,138,74,0.199,2.2,60,3.6,,,21.07,3.61,64,2,1,2,2.22,129.1,L9883,03,22.28,22.28,L8607,03,18.43,18.43,170,191,0.27,1.0,"X FLWT,SHORT",3,CTL,20.35,20.35,91,79,,MO,MOR,0.0,LIB,,,,,,,,,,3,6,5,1996
96RA00103,A2353,04,95,1,ch,31,  0,c,2,2,4.5,Y,109,74,117,0.552,122,122,74,0.166,0.0,62,5.6,,,0.0,0.0,,,1,,1.58,92.9,S1878,10,0.0,0.0,L5981,03,-0.14,-0.14,149,191,0.227,1.0,HAIRY,1,,-0.07,-0.07,,,,S6,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00104,A2354,04,95,1,ch,31,  0,c,2,2,4.5,Y,109,59,117,0.427,104,104,74,0.155,0.0,62,5.0,,,0.0,0.0,,,1,,1.58,92.9,S1878,10,0.0,0.0,L5981,03,-0.14,-0.14,125,191,0.2,1.0,"FEVER,URI",1,,-0.07,-0.07,,,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00105,A2355,04,95,1,ch,30,  0,h,3,2,5.0,Y,109,82,117,0.625,150,150,74,0.234,0.0,58,5.8,,,0.0,0.0,,,1,,2.08,125.6,L6868,03,10.31,10.31,L4971,03,10.33,10.33,187,191,0.318,1.0,,1,,10.32,10.32,,,,S1,A,0.0,,,,,,,,,,,5,11,8,1996
96RA00106,A2359,04,95,1,81,30, 03,M,2,2,3.0,Y,109,84,110,0.659,125,125,74,0.138,2.5,60,5.8,,,22.48,4.29,62,2,1,2+,2.34,155.5,A0038,04,25.38,25.38,L8493,03,28.99,28.99,153,191,0.205,1.0,X BAD R EYE,3,LBW,27.19,27.19,110,102,,S2,AA,0.0,,,,,,,,,,,3,7,6,1996
96RA00107,A2357,04,95,1,ch,30,  0,h,3,2,5.0,Y,109,74,117,0.574,129,129,74,0.19,0.0,60,5.0,,,0.0,0.0,,,1,,2.08,125.6,L6868,03,10.31,10.31,L4971,03,10.33,10.33,160,191,0.261,1.0,,1,,10.32,10.32,,,,S5,AAA,0.0,,,,,,,,,,,5,11,8,1996
96RA00108,A2360,04,95,1,ch,31,  2,c,3,2,4.0,Y,109,75,117,0.568,128,128,74,0.183,0.0,60,4.8,,,0.0,0.0,,,1,,2.26,124.3,S1497,10,0.0,0.0,L6693,03,21.56,21.56,154,191,0.239,1.0,URI,1,,10.78,10.78,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00109,A2362,04,95,1,ch,31,  2,c,3,2,4.0,Y,109,67,117,0.492,128,128,74,0.21,0.0,58,5.2,,,0.0,0.0,,,1,,2.26,124.3,S1497,10,0.0,0.0,L6693,03,21.56,21.56,155,191,0.267,1.0,,1,,10.78,10.78,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00110,A2389,04,95,1,ch,31,  0,c,2,2,5.0,Y,109,87,117,0.632,151,151,74,0.221,0.0,60,7.2,,,0.0,0.0,,,1,,1.78,136.9,S1878,10,0.0,0.0,L5024,03,14.41,14.41,169,191,0.248,1.0,CONJUNCTIVITI,1,,7.21,7.21,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00111,A2390,04,95,1,81,30, 04,M,2,2,3.0,Y,109,88,110,0.705,148,148,74,0.202,2.5,60,6.0,,,20.79,3.48,64,1,1,3+,1.84,135.4,L9892,03,19.3,19.3,L8516,03,24.58,24.58,172,191,0.249,1.0,,2,LBW,21.94,21.94,100,106,,S4,AAA,0.0,103,,,,,,,yes,R,,3,4,4,1996
96RA00112,A2394,04,95,1,ch,31,  2,c,2,2,3.5,Y,109,77,117,0.574,138,138,74,0.21,0.0,60,5.8,,,0.0,0.0,,,1,,1.93,101.5,S1497,10,0.0,0.0,L8021,03,7.48,7.48,163,191,0.261,1.0,TAILHEAD INF.,1,,3.74,3.74,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00113,A2371,04,95,1,ch,31,  0,h,3,2,5.0,Y,109,88,117,0.668,135,135,74,0.162,0.0,60,4.6,,,0.0,0.0,,,1,,2.38,139.5,S1908,10,0.0,0.0,L4842,03,11.95,11.95,156,191,0.206,1.0,CONJUNCTIVITI,1,,5.97,5.97,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00114,A2377,04,95,1,ch,31,  0,h,1,1,3.5,Y,109,102,117,0.753,160,160,74,0.2,0.0,60,7.6,,,0.0,0.0,,,1,,1.18,70.2,L6868,03,10.31,10.31,S2207,10,-4.23,-4.23,183,191,0.245,1.0,'A'tag?,1,,-2.11,-2.11,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00115,A2416,04,95,1,81,30, 02,M,3,2,3.0,Y,109,91,110,0.736,163,163,74,0.242,2.9,58,5.2,,,24.42,4.57,60,2,1,3+,2.11,127.3,L9898,03,23.52,23.52,L9205,03,20.92,20.92,187,191,0.285,1.0,RCVR,2,LBW,22.22,22.22,99,99,,S0,B,0.0,100,,,,,,,yes,R,,3,6,4,1996
96RA00116,A2408,04,95,1,82,30, 22,C,2,2,5.0,Y,109,83,110,0.652,145,145,74,0.209,3.0,58,6.4,,,24.9,3.77,60,1,1,2-,2.28,147.1,L9786,03,16.31,16.31,L5379,03,26.99,26.99,166,191,0.246,1.0,SEMEN = Q,2,CTL,21.65,21.65,109,116,,S3,AA,0.0,107,,,,,,,yes,R,,5,11,9,1996
96RA00117,A2433,04,95,1,ch,31,  2,c,4,2,4.0,Y,110,79,116,0.617,135,135,74,0.193,0.0,60,5.4,,,0.0,0.0,,,1,,2.15,98.0,S1878,10,0.0,0.0,L7064,03,16.76,16.76,167,191,0.267,1.0,,1,,8.38,8.38,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00118,A2434,04,95,1,ch,31,  2,c,4,2,4.0,Y,110,72,116,0.566,129,129,74,0.197,0.0,60,5.6,,,0.0,0.0,,,1,,2.15,98.0,S1878,10,0.0,0.0,L7064,03,16.76,16.76,159,191,0.264,1.0,,1,,8.38,8.38,,,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00119,A2436,04,95,1,ch,00,J04,c,1,1,1.0,Y,110,71,116,0.519,139,139,74,0.234,0.0,58,5.6,,,0.0,0.0,,,1,,2.05,124.1,T4345,44,0.0,0.0,A1286,04,0.0,0.0,163,191,0.279,1.0,W/ CLONES,1,,0.0,0.0,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00120,A2439,04,95,1,ch,31,  2,c,2,2,3.0,Y,110,77,116,0.566,134,134,74,0.197,0.0,60,5.2,,,0.0,0.0,,,1,,1.72,103.0,S1878,10,0.0,0.0,L8844,03,15.69,15.69,159,191,0.248,1.0,,1,,7.84,7.84,,,,,,0.0,,,,,,,,,,,,,0,1996
96RA00121,A2441,04,95,1,ch,31,  2,c,3,2,5.5,Y,110,87,116,0.657,147,147,74,0.207,0.0,58,6.0,,,0.0,0.0,,,1,,1.75,92.9,S1497,10,0.0,0.0,L4653,03,4.21,4.21,172,191,0.258,1.0,DIARRHEA,1,,2.1,2.1,,,,S6,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00122,A2440,04,95,1,ch,31,  2,c,2,2,3.0,Y,110,71,116,0.528,128,128,74,0.197,0.0,62,5.0,,,0.0,0.0,,,1,,1.72,103.0,S1878,10,0.0,0.0,L8844,03,15.69,15.69,150,191,0.239,1.0,,1,,7.84,7.84,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00123,A2445,04,95,1,ch,31,  0,c,3,2,7.0,Y,110,76,116,0.584,131,131,74,0.19,0.0,62,6.0,,,0.0,0.0,,,1,,2.17,119.6,S1878,10,0.0,0.0,L1886,03,18.11,18.11,150,191,0.224,1.0,,1,,9.05,9.05,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00124,A2446,04,95,1,ch,31,  0,c,3,2,7.0,Y,110,80,116,0.602,152,152,74,0.248,0.0,60,6.4,,,0.0,0.0,,,1,,2.17,119.6,S1878,10,0.0,0.0,L1886,03,18.11,18.11,156,191,0.23,1.0,HAIRY,1,,9.05,9.05,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00125,A2448,04,95,1,ch,31,  0,c,4,3,3.0,Y,110,74,116,0.56,142,142,74,0.234,0.0,62,4.4,,,0.0,0.0,,,1,,2.22,120.4,S1878,10,0.0,0.0,L9144,03,12.18,12.18,159,191,0.258,1.0,,1,,6.09,6.09,,,,S7,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00126,A2451,04,95,1,ch,30,  0,h,1,1,3.0,Y,110,100,116,0.735,155,155,74,0.19,0.0,64,5.2,,,0.0,0.0,,,1,,1.72,101.4,L6868,03,10.31,10.31,L8723,03,11.88,11.88,191,191,0.276,1.0,,1,,11.09,11.09,,,,S5,AAA,0.0,,,,,,,,,,,3,3,2,1996
96RA00127,A2450,04,95,1,ch,31,  0,c,4,3,3.0,Y,110,68,116,0.516,121,121,74,0.183,0.0,62,5.8,,,0.0,0.0,,,1,,2.22,120.4,S1878,10,0.0,0.0,L9144,03,12.18,12.18,140,191,0.218,1.0,,1,,6.09,6.09,,,,,,0.0,,,,,,,,,,,,,0,1996
96RA00128,A2454,04,95,1,ch,31,  0,h,2,1,4.5,Y,110,93,116,0.696,138,138,74,0.155,0.0,62,6.0,,,0.0,0.0,,,1,,1.38,92.3,S2079,10,0.0,0.0,L6165,03,4.09,4.09,163,191,0.212,1.0,,1,,2.05,2.05,,,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00129,A2455,04,95,1,ch,31,  0,h,2,2,4.5,Y,110,80,116,0.603,132,132,74,0.179,0.0,62,5.4,,,0.0,0.0,,,1,,1.38,92.3,S2079,10,0.0,0.0,L6165,03,4.09,4.09,160,191,0.242,1.0,DEHYDRATED,1,,2.05,2.05,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00130,A2452,04,95,1,ch,31,  2,c,2,2,5.0,Y,110,81,116,0.605,143,143,74,0.214,0.0,60,5.8,,,0.0,0.0,,,1,,2.08,146.7,S1878,10,0.0,0.0,L4762,03,23.2,23.2,171,191,0.273,1.0,,1,,11.6,11.6,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00131,A2463,04,95,1,ch,31,  2,h,2,2,4.5,Y,110,90,116,0.691,151,151,74,0.21,0.0,62,7.0,,,0.0,0.0,,,1,,1.28,96.3,S1908,10,0.0,0.0,L6141,03,2.32,2.32,177,191,0.264,1.0,,1,,1.16,1.16,,,,S6,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00132,A2465,04,95,1,82,30, 21,C,2,2,7.0,Y,111,69,110,0.54,142,142,74,0.247,3.2,60,5.2,,,21.89,4.17,64,2,1,2,1.89,131.6,L9859,03,14.56,14.56,L2355,03,17.04,17.04,164,191,0.284,1.0,LOW FERT .40,1,CTL,15.8,15.8,102,105,,S1,A,0.0,22,C,70,4,25,5,S,,,,7,13,13,1996
96RA00133,A2494,04,95,1,82,30, 26,C,1,1,4.0,Y,111,102,110,0.798,137,137,74,0.119,2.6,60,5.6,,,24.52,4.86,60,2,1,3+,1.93,107.9,A0054,04,10.8,10.8,L7687,03,10.67,10.67,169,191,0.2,1.0,,3,CTL,10.74,10.74,83,100,,D3,DUD,0.0,,,,,,,,,,,4,7,4,1996
96RA00134,A2470,04,95,1,ch,31,  2,c,3,2,3.0,Y,111,80,115,0.613,131,131,74,0.176,0.0,58,7.4,,,0.0,0.0,,,1,,2.09,122.0,S1878,10,0.0,0.0,L8600,03,11.51,11.51,156,191,0.23,1.0,RCVR,1,,5.75,5.75,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00135,A2512,04,95,1,ch,30,  2,h,1,1,7.0,Y,112,93,114,0.698,141,141,74,0.166,0.0,62,4.8,,,0.0,0.0,,,1,,2.38,132.9,L6868,03,10.31,10.31,L2079,03,18.21,18.21,170,191,0.233,1.0,,1,,14.26,14.26,,,,S1,A,0.0,,,,,,,,,,,7,17,11,1996
96RA00136,A2505,04,95,1,ch,00,J09,c,1,1,1.0,Y,111,84,115,0.63,140,140,74,0.193,0.0,60,5.6,,,0.0,0.0,,,1,,1.0,94.5,T4244,44,0.0,0.0,A0961,04,0.0,0.0,170,191,0.261,1.0,,1,,0.0,0.0,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00137,A2532,04,95,1,ch,00,J04,c,2,1,1.0,Y,113,70,113,0.55,127,127,74,0.197,0.0,60,5.8,,,0.0,0.0,,,1,,2.0,37.0,T4345,44,0.0,0.0,A1047,04,0.0,0.0,154,191,0.255,1.0,,1,,0.0,0.0,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00138,A2541,04,95,1,ch,00,J02,h,1,1,1.0,Y,115,91,111,0.725,136,136,74,0.155,0.0,62,5.2,,,0.0,0.0,,,1,,0.5,49.0,A1126,04,0.0,0.0,A1237,04,0.0,0.0,171,191,0.242,1.0,,1,,0.0,0.0,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00139,A2550,04,95,1,ch,00,J02,h,1,1,1.0,Y,117,75,109,0.591,142,142,74,0.231,0.0,62,4.4,,,0.0,0.0,,,1,,1.5,96.8,A1126,04,0.0,0.0,A1228,04,0.0,0.0,174,191,0.3,1.0,,1,,0.0,0.0,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00140,A2554,04,95,1,ch,00,J10,h,1,1,1.0,Y,117,61,109,0.483,111,111,74,0.172,0.0,54,5.4,,,0.0,0.0,,,1,,1.0,69.0,A0987,04,0.0,0.0,A1121,04,0.0,0.0,142,191,0.245,1.0,,1,,0.0,0.0,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00141,A2563,04,95,1,ch,00,J07,h,1,1,1.0,Y,120,74,106,0.601,133,133,74,0.203,0.0,64,4.8,,,0.0,0.0,,,1,,1.5,83.5,T4353,44,0.0,0.0,A1294,04,0.0,0.0,159,191,0.258,1.0,H7,1,,0.0,0.0,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00142,A2564,04,95,1,ch,00,J09,c,1,1,1.0,Y,121,78,105,0.622,148,148,74,0.241,0.0,60,6.6,,,0.0,0.0,,,1,,2.05,126.9,T4244,44,0.0,0.0,A1304,04,0.0,0.0,170,191,0.279,1.0,NOTCH SCROTUM,1,,0.0,0.0,,,,S0,B,0.0,,,,,,,,,,,,,0,1996
96RA00143,A2565,04,95,1,ch,00,J06,h,1,1,1.0,Y,123,81,103,0.676,151,151,74,0.241,0.0,62,5.8,,,0.0,0.0,,,1,,1.5,105.0,A1297,04,0.0,0.0,A1293,04,0.0,0.0,186,191,0.318,1.0,,1,,0.0,0.0,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00144,A2566,04,95,1,ch,00,J04,c,1,1,1.0,Y,123,72,103,0.583,139,139,74,0.231,0.0,60,5.0,,,0.0,0.0,,,1,,1.0,81.0,T4345,44,0.0,0.0,A1169,04,0.0,0.0,166,191,0.285,1.0,,1,,0.0,0.0,,,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00145,A2568,04,95,1,ch,00,J07,c,2,1,1.0,Y,125,78,101,0.679,150,150,74,0.248,0.0,64,4.8,,,0.0,0.0,,,1,,2.0,122.0,T4353,44,0.0,0.0,A1000,04,0.0,0.0,168,191,0.273,1.0,,1,,0.0,0.0,,,,S5,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00146,A2567,04,95,1,ch,00,J01,h,1,1,1.0,Y,124,79,102,0.675,127,127,74,0.166,0.0,62,4.2,,,0.0,0.0,,,1,,1.0,101.0,A1444,04,0.0,0.0,A1046,04,0.0,0.0,143,191,0.194,1.0,,1,,0.0,0.0,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00147,A2521,04,95,1,ch,00,J08,c,1,1,1.0,Y,112,85,114,0.652,135,135,74,0.172,0.0,60,6.0,,,0.0,0.0,,,1,,0.5,44.5,T4325,44,0.0,0.0,A0938,04,0.0,0.0,168,191,0.252,1.0,FX.RIBS,1,,0.0,0.0,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00148,A2527,04,95,1,ch,00,J01,h,2,1,1.0,Y,113,84,113,0.651,134,134,74,0.172,0.0,60,5.2,,,0.0,0.0,,,1,,1.0,44.5,A1444,04,0.0,0.0,A1279,04,0.0,0.0,161,191,0.233,1.0,"/MM, W/CLONES",1,,0.0,0.0,,,,D4,DUD,0.0,,,,,,,,,,,,,0,1996
96RA00149,A2581,04,95,2,73,30,10,L,2,2,3.0,F,234,64,99,0.545,147,147,,0.454,0.0,0,0.0,,,0.0,0.0,,,3,,1.33,83.7,A0560,04,0.0,0.0,L9367,03,2.79,0.0,,,0.0,0.5,,1,-FL,1.4,0.0,107,,,S3,AA,0.0,743,C,70,4,10,0,E,,,,2,4,4,1996
