UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
19RA00011,2018060112,A0112,A0112,06,18,1,,30,39,,,2,2,4.0,,77,81,120,0.571,168,168,49,0.241,,,,6.6,,,24.4,4.3,17.7,60,2,,2-,,,H9361,05,H8640,05,,,197,190,0.324,1.0,Scurs,2,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,8,6.0,2019,92,0918,1429,,0.026
19RA00012,2018060118,A0118,A0118,06,18,1,,30,37,,,2,2,4.0,,77,87,121,0.607,215,215,49,0.356,,,,6.8,,,19.2,3.9,20.3,70,2,,3+,,,H8837,05,H8524,05,,,223,190,0.381,1.0,Scurs,2,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,9,7.0,2019,92,0918,1415,,0.036
19RA00013,2018060152,A0152,A0152,06,18,1,,30,37,,,3,2,3.0,,79,73,118,0.532,194,194,49,0.333,,,,7.8,,,24.8,4.0,16.3,60,1,,2+,,,H8837,05,H9054,05,,,195,190,0.341,1.0,.,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,7,4.0,2019,92,0918,1388,,0.033
19RA00014,2018060156,A0156,A0156,06,18,1,,30,39,,,3,3,4.0,,79,91,118,0.676,171,171,49,0.22,,,,7.4,,,25.9,4.8,18.5,58,2,,3,,,H9361,05,H8468,05,,,183,190,0.257,1.0,ScursPinkEyes,2,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,9,8.0,2019,92,0918,1400,,0.036
19RA00015,2018060177,A0177,A0177,06,18,1,,30,40,,,2,2,4.0,,80,86,118,0.629,197,197,49,0.306,,,,8.0,,,29.3,5.7,19.4,50,5,,3+,,,H9420,05,H8694,05,,,201,190,0.322,1.0,Horns,2,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,7,6.0,2019,92,0918,1407,,0.029
19RA00016,2018060197,A0197,A0197,06,18,1,,30,38,,,3,2,5.0,,82,87,116,0.66,127,127,49,0.11,,,,6.6,,,29.1,8.6,29.8,54,2,,2+,,,H9294,05,H8450,05,,,156,190,0.193,1.0,Nice!,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,7.0,2019,93,0822,14992,,0.03
19RA00017,2018060209,A0209,A0209,06,18,1,,30,41,,,2,2,4.0,,83,74,114,0.536,171,171,49,0.264,,,,5.6,,,25.5,4.8,18.9,58,1,,3+,,,H9486,05,H8668,05,,,184,190,0.307,1.0,.,1,,,,,,AA,RR,,,,,21,,,,,,,,,,,,,,,,4,9,6.5,2019,,,0,,0.037
19RA00018,2018060211,A0211,A0211,06,18,1,,30,37,,,2,2,4.0,,83,75,114,0.558,127,127,49,0.142,,,,5.6,,,23.6,4.1,17.5,60,2,,3+,,,H8837,05,H8511,05,,,153,190,0.218,1.0,Scurs,,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,8,8.0,2019,,,0,,0.034
19RA00019,2018060217,A0217,A0217,06,18,1,,30,41,,,3,2,4.0,,83,90,114,0.675,179,179,49,0.243,,,,6.2,,,27.8,5.3,19.0,56,2,,3,,,H9486,05,H8492,05,,,208,190,0.33,1.0,Scurs,3,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,11,6.0,2019,93,0822,1361,,0.032
19RA00020,2018060230,A0230,A0230,06,18,1,,30,38,,,3,1,7.0,,84,68,113,0.517,163,163,49,0.258,,,,6.4,,,26.5,6.4,24.0,56,1,,2,,,H9294,05,H6539,05,,,198,190,0.363,1.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,20,12.0,2019,93,0822,1301,,0.032
19RA00021,2018060231,A0231,A0231,06,18,1,,30,39,,,2,2,3.0,,84,79,114,0.611,155,155,49,0.207,,,,5.0,,,27.3,4.9,17.8,56,2,,3+,,,H9361,05,H9231,05,,,180,190,0.283,1.0,Scurs,2,,,,,,AA,QR,,,,,,,,Sale,,,,,,,,,,,,,3,7,4.5,2019,92,0918,1424,,0.033
19RA00022,2018060252,A0252,A0252,06,18,1,,30,40,,,2,2,4.0,,85,86,112,0.661,150,150,49,0.173,,,,6.4,,,25.8,5.0,19.5,58,2,,3+,,,H9420,05,H8545,05,,,180,190,0.263,1.0,Scurs,1,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,7,7.0,2019,,,0,,0.031
19RA00023,2018060273,A0273,A0273,06,18,1,,30,37,,,2,2,2.0,,86,81,112,0.61,180,180,49,0.268,,,,7.0,,,24.4,4.7,19.1,60,1,,3+,,,H8837,05,H9512,05,,,189,190,0.303,1.0,.,1,,,,,,AA,RR,,,,,22,,,,,,,,,,,,,,,,2,3,3.0,2019,,,0,,0.039
19RA00024,2018060277,A0277,A0277,06,18,1,,30,40,,,3,1,4.0,,86,100,111,0.82,175,175,49,0.203,,,,7.0,,,24.3,10.0,41.3,58,2,,2-,,,H9420,05,H8786,05,,,189,190,0.249,1.0,Scurs,3,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,4,11,6.5,2019,93,0822,1321,,0.047
19RA00025,2018060291,A0291,A0291,06,18,1,,30,38,,,2,2,2.0,,86,85,112,0.653,166,166,49,0.22,,,,6.0,,,27.5,5.0,18.2,56,2,,3+,,,H9294,05,H9312,05,,,186,190,0.283,1.0,Scurs,2,,,,,,AA,QR,,,,,,,,Sale,,,,,,,,,,,,,2,4,4.0,2019,92,0918,1385,,0.032
19RA00026,2018060308,A0308,A0308,06,18,1,,30,41,,,1,1,5.0,,86,103,111,0.794,216,216,49,0.305,,,,6.4,,,24.8,4.6,18.5,60,1,,2-,,,H9486,05,H8328,05,,,245,190,0.397,1.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,8,7.0,2019,93,0822,14980,,0.038
19RA00027,2018060321,A0321,A0321,06,18,1,,30,39,,,3,2,3.0,,87,78,111,0.614,172,172,49,0.254,,,,6.8,,,27.5,6.1,22.4,56,2,,3,,,H9361,05,H8955,05,,,190,190,0.314,1.0,Scurs,1,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,3,6,5.0,2019,,,0,,0.037
19RA00028,2016059421,H9421,H9421,05,16,1,,30,32,,,2,2,5.0,,83,91,118,0.664,241,168,48,0.213,2.6,,0,10.2,,,32.3,6.4,19.8,60,1,1,2-,,,H8507,05,H6601,05,,,271,190,0.508,3.0,Nice,1,,,,,,AA,QR,,,,,25,,,,,,,,,,,,,,,,6,11,10.0,2019,,,0,,0.033
19RA00029,2017059641,H9641,H9641,05,17,1,,30,43,,,2,2,2.0,,74,79,124,0.55,218,166,48,0.241,2.8,,0,11.4,,,23.6,4.5,19.1,60,1,,2,,,H9233,05,H9054,05,,,259,190,0.504,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,7,4.0,2019,93,0822,1366,,0.03
19RA00030,2017059684,H9684,H9684,05,17,1,,30,38,,,3,2,7.0,,75,73,123,0.534,172,130,48,0.157,4.0,,0,12.2,,,26.8,5.3,19.9,56,1,,2,,,H8715,05,H6272,05,,,204,190,0.367,2.0,.,1,,,,,,AA,QR,,,,,26,,,,,,,,,,,,,,,,7,14,12.0,2019,,,0,,0.021
19RA00031,2017059753,H9753,H9753,05,17,1,,30,38,,,2,2,4.0,,79,89,119,0.658,197,152,48,0.172,3.3,,0,9.0,,,27.4,6.6,24.3,56,2,,2-,,,H8715,05,H8097,05,,,222,190,0.373,2.0,Scurs,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,9,8.0,2019,92,0918,1418,,0.033
19RA00032,2017059784,H9784,H9784,05,17,1,,30,42,,,2,2,7.0,,81,86,117,0.655,239,171,48,0.231,3.8,,0,10.8,,,26.7,5.3,19.8,56,1,,2+,,,H9130,05,H6526,05,,,253,190,0.468,2.0,Scar on nose,1,,,,,,AA,RR,,,,,27,,,,,,,,,,,,,,,,7,13,11.0,2019,,,0,,0.04
19RA00033,2017059845,H9845,H9845,05,17,1,,30,42,,,3,2,2.0,,84,69,115,0.514,206,145,48,0.205,3.6,,0,8.2,,,25.0,4.1,16.5,58,1,,2-,,,H9130,05,H8863,05,,,224,190,0.435,2.0,.,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,5.0,2019,,,0,,0.035
19RA00034,2017059866,H9866,H9866,05,17,1,,30,41,,,2,2,3.0,,84,77,115,0.557,226,155,48,0.211,2.9,,0,10.4,,,25.5,4.5,17.5,58,1,,4,,,H9065,05,H8530,05,,,231,190,0.433,2.0,.,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,9,7.0,2019,92,0918,1408,,0.029
19RA00035,2017059879,H9879,H9879,05,17,1,,30,42,,,2,2,3.0,,85,80,114,0.6,229,169,48,0.24,3.0,,0,7.8,,,25.7,4.8,18.5,58,1,,2-,,,H9130,05,H8492,05,,,259,190,0.503,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,11,6.0,2019,93,0822,1364,,0.032
19RA00036,2017059917,H9917,H9917,05,17,1,,30,43,,,3,2,7.0,,89,83,109,0.662,226,171,48,0.234,3.3,,0,7.8,,,25.3,4.1,16.0,58,1,,2-,,,H9233,05,H6032,05,,,256,190,0.485,2.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,17,12.0,2019,93,0822,1323,,0.027
19RA00037,2018059973,H9973,H9973,05,18,1,,30,38,,,2,2,3.0,,70,97,127,0.661,168,168,49,0.201,,,,6.2,,,29.9,5.8,19.5,50,2,,3,,,H9294,05,H8874,05,,,209,190,0.313,1.0,Scurs,2,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,3,6,5.0,2019,92,0918,1369,,0.025
19RA00038,2018059983,H9983,H9983,05,18,1,,30,41,,,2,2,2.0,,71,88,126,0.622,138,138,49,0.141,,,,5.8,,,26.4,5.2,19.9,56,2,,2-,,,H9486,05,H9393,05,,,171,190,0.232,1.0,Scurs,2,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,2,4,3.0,2019,92,0918,1432,,0.038
19RA00039,2017645155,K5155,K5155,64,17,1,,06,36,,,2,2,6.0,,87,96,111,0.735,282,210,48,0.305,3.0,,0,15.2,,,0.0,0.0,0.0,0,1,,3-,,,K4942,64,K5097,00,,,314,190,0.611,2.0,Sl. over,1,,,,,,AA,QQ,,,,,18,,,,,,,,,,,,,,,,2,4,4.0,2019,,,0,,0.0
19RA00040,2017645167,K5167,K5167,64,17,1,,06,36,,,2,1,6.0,,89,110,109,0.872,264,213,48,0.274,3.4,,0,12.6,,,0.0,0.0,0.0,0,2,,3,,,K4942,64,K5105,00,,,296,190,0.521,2.0,CU/Multi,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,2.0,2019,,,14632,,0.0
19RA00041,2017645172,K5172,K5172,64,17,1,,06,36,,,1,1,6.0,,91,117,107,0.913,250,210,48,0.246,2.9,,0,11.4,,,23.3,4.0,17.0,62,2,,5,,,K4942,64,K5107,00,,,284,190,0.468,2.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,3.0,2019,93,0822,1304,,0.0
19RA00042,2017645180,K5180,K5180,64,17,1,,06,37,,,3,2,6.0,,94,84,104,0.701,242,195,48,0.291,3.0,,0,11.6,,,0.0,0.0,0.0,0,2,,3-,,,K4960,64,K5122,00,,,270,190,0.521,2.0,CU/Multi,1,,,,,,AA,RR,,,,,29,,,,,,,,,,,,,,,,2,5,3.0,2019,,,14655,,0.0
19RA00043,2017645185,K5185,K5185,64,17,1,,06,37,,,2,2,6.0,,96,74,102,0.555,228,163,48,0.232,4.1,,0,14.6,,,23.8,4.5,19.1,60,3,,4+,,,K4960,64,K5098,00,,,260,190,0.521,2.0,Scurs,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,5,3.0,2019,93,0822,14627,,0.0
19RA00044,2018645191,K5191,K5191,64,18,1,,06,7,,,1,1,7.0,,77,75,121,0.502,175,175,49,0.278,,,,5.6,,,23.5,4.4,18.6,60,2,,4-,,,K4960,64,K5123,00,,,193,190,0.331,1.0,Shitty,6,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,2,3,3.0,2019,66,0904,0,,0.0
19RA00045,2018645192,K5192,K5192,64,18,1,,06,6,,,2,2,7.0,,77,87,121,0.595,204,204,49,0.325,,,,7.8,,,23.9,4.2,17.5,60,2,,4-,,,K4942,64,K5118,00,,,229,190,0.398,1.0,CU/Multi,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,5,4.0,2019,,,0,,0.0
19RA00046,2018645193,K5193,K5193,64,18,1,,06,6,,,2,2,7.0,,77,96,121,0.675,189,189,49,0.258,,,,6.4,,,22.1,3.4,15.4,62,1,,4-,,,K4942,64,K5118,00,,,228,190,0.37,1.0,Nice!,1,,,,,,AA,QR,,,,,30CuS,,,,,,,,,,,,,,,,2,5,4.0,2019,,,0,,0.0
19RA00047,2018645197,K5197,K5197,64,18,1,,06,7,,,1,1,7.0,,78,91,120,0.637,217,217,49,0.349,,,,9.0,,,24.2,4.2,17.2,60,2,,4,,,K4960,64,K5090,00,,,233,190,0.398,1.0,Shitty,6,,,,,,AA,QR,,,,,,,,Sale,,,,,,,,,,,,,2,2,2.0,2019,66,0904,0,,0.0
19RA00048,2018645199,K5199,K5199,64,18,1,,06,6,,,2,2,7.0,,78,85,120,0.583,183,183,49,0.271,,,,6.4,,,24.4,5.4,22.0,60,2,,3-,,,K4942,64,K5103,00,,,215,190,0.364,1.0,Scurs,,,,,,,AA,QR,,,,,,,,Sale,,,,,,,,,,,,,2,4,3.0,2019,,,0,,0.0
19RA00049,2018645213,K5213,K5213,64,18,1,,06,7,,,2,2,7.0,,82,86,116,0.628,201,201,49,0.315,,,,7.2,,,23.4,4.1,17.6,62,2,,3-,,,K4960,64,K5107,00,,,212,190,0.353,1.0,Wolf,6,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,2,3,3.0,2019,66,0709,0,,0.0
19RA00050,2018645234,K5234,K5234,64,18,1,,06,7,,,1,1,7.0,,90,111,108,0.857,232,232,49,0.324,,,,12.8,,,27.5,5.4,19.8,56,4,,3+,,,K4960,64,K5096,00,,,260,190,0.417,1.0,CU/Multi,6,,,,,,AA,RR,,,,,,,,Sale,,,,,,,,,,,,,2,3,3.0,2019,03,0817,0,,0.0
19RA00051,2017005242,K5242,K5242,00,17,1,,06,,,,1,1,0.0,,0,0,0,0.0,231,0,48,0.0,0.0,,0,11.2,,,0.0,0.0,0.0,0,2,1,3+,,,,,,,,,253,190,0.456,2.0,"Bell,49,8371,",1,,,,,,AA,RR,,,,,19,,,,,,,,,,,,,,,,0,0,0.0,2019,,,0,0003145046706,0.0
19RA00052,2016701752,L1752,L1752,70,16,1,,PC,5,,,1,1,2.0,,72,141,129,0.97,259,195,47,0.154,0.0,,0,10.2,,,0.0,0.0,0.0,0,2,1,2-,,,L1441,70,L1616,70,,,308,190,0.472,3.0,CU/Multi?,3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,2,3,3.0,2019,93,0822,1336,,0.017
19RA00053,2016701756,L1756,L1756,70,16,1,,PC,10,,,2,2,7.0,,74,97,127,0.654,252,183,47,0.244,0.0,,0,9.6,,,0.0,0.0,0.0,0,2,1,2+,,,Z1259,83,X7277,82,,,277,190,0.508,3.0,Nice,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,10,10.0,2019,93,0822,1314,,0.011
19RA00054,2016701759,L1759,L1759,70,16,1,,PC,2,,,2,2,4.0,,74,112,127,0.765,262,188,47,0.215,0.0,,0,9.2,,,0.0,0.0,0.0,0,1,1,2-,,,L1339,70,L0624,70,,,299,190,0.528,3.0,"Nice,bttnScur",3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,4,6,5.0,2019,93,0822,1312,,0.015
19RA00055,2016701772,L1772,L1772,70,16,1,,PC,4,,,2,2,2.0,,75,96,126,0.663,260,183,47,0.246,0.0,,0,8.2,,,0.0,0.0,0.0,0,1,1,2+,,,L1368,70,L1546,70,,,285,190,0.534,3.0,1ST.50BR,3,,,,,,AA,QR,,,,,,,,UWyo,,,,,,,,,,,,,2,4,4.0,2019,93,0822,1365,,0.024
19RA00056,2016701797,L1797,L1797,70,16,1,,PC,2,,,2,1,2.0,,77,108,124,0.777,268,175,48,0.188,0.0,,0,8.8,,,0.0,0.0,0.0,0,2,1,2,,,L1339,70,L1603,70,,,278,190,0.48,3.0,Nice,3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,4,7,6.0,2019,93,0822,14979,,0.005
19RA00057,2016701808,L1808,L1808,70,16,1,,PC,3,,,2,2,2.0,,78,95,123,0.677,296,207,47,0.314,0.0,,0,7.4,,,0.0,0.0,0.0,0,2,1,2,,,L0762,70,L1609,70,,,314,190,0.619,3.0,ExtraForWyo,3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,4,8,6.0,2019,93,0822,14991,,0.088
19RA00058,2016701834,L1834,L1834,70,16,1,,PC,2,,,2,2,5.0,,83,113,118,0.814,250,178,47,0.18,0.0,,0,7.8,,,0.0,0.0,0.0,0,1,1,2+,,,L1339,70,L0448,70,,,277,190,0.463,3.0,OpenHeadSore,3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,5,8,6.0,2019,93,0822,14993,,0.013
19RA00059,2016701872,L1872,L1872,70,16,1,,PC,6,,,2,2,6.0,,89,113,112,0.847,264,197,47,0.228,0.0,,0,7.0,,,0.0,0.0,0.0,0,2,1,2+,,,L1549,70,L0228,70,,,296,190,0.517,3.0,"Scurs, nice",3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,7,9,8.5,2019,93,0822,1335,,0.011
19RA00060,2017701890,L1890,L1890,70,17,1,,PC,7,,,1,1,3.0,,72,125,126,0.867,229,201,48,0.212,3.7,,0,7.6,,,35.6,8.8,24.7,44,1,,2,,,L1549,70,L1520,70,,,264,190,0.389,2.0,X B. Ovis,3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,4,8,5.0,2019,93,0920,1375,,0.026
19RA00061,2017701898,L1898,L1898,70,17,1,,PC,6,,,1,1,2.0,,73,118,125,0.816,248,193,47,0.208,3.7,,0,8.8,,,26.4,4.5,17.1,56,2,,2,,,L1441,70,L1686,70,,,281,190,0.457,2.0,Scurs,1,,,,,,AA,RR,,,,,e2,,,UWyo,,,,,,,,,,,,,3,4,3.0,2019,,,0,,0.13
19RA00062,2017701902,L1902,L1902,70,17,1,,PC,13,,,2,2,3.0,,74,118,124,0.829,268,221,47,0.285,3.2,,0,7.6,,,31.2,5.9,18.9,48,2,,1-,,,L1701,70,L1562,70,,,308,190,0.532,2.0,20TAN,1,,,,,,AA,RR,,,,,"1,EC1",,,UWyo,,,,,,,,,,,,,4,6,4.0,2019,,,0,,0.015
19RA00063,2017701924,L1924,L1924,70,17,1,,PC,7,,,2,2,3.0,,78,96,120,0.673,224,173,47,0.211,4.1,,0,10.0,,,32.6,8.4,25.7,48,1,,3+,,,L1549,70,L1592,70,,,262,190,0.465,2.0,25BL,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,4.0,2019,92,0918,1389,,0.012
19RA00064,2017701934,L1934,L1934,70,17,1,,PC,10,,,2,2,5.0,,79,138,119,1.029,212,198,47,0.164,3.7,,0,9.2,,,31.7,6.2,19.7,48,2,,2+,,,L1665,70,L0700,70,,,275,190,0.384,2.0,Nice!,1,,,,,,AA,RR,,,,,"2,EC2",,,UWyo,,,,,,,,,,,,,6,9,9.0,2019,,,0,,0.007
19RA00065,2017701956,L1956,L1956,70,17,1,,PC,10,,,3,2,4.0,,82,108,116,0.822,0,216,,0.293,3.8,,0,,,,28.5,5.9,20.5,54,1,,2,,,L1665,70,L1309,70,,,,,,2.0,FxNeckFightng,6,,,,,,AA,QR,,,,,,,,UWyo,,,,,,,,,,,,,5,9,6.5,2019,54,0105,0,,0.008
19RA00066,2017701981,L1981,L1981,70,17,1,,PC,10,,,2,1,3.0,,87,106,111,0.839,233,185,47,0.211,3.7,,0,7.2,,,25.1,4.2,16.5,58,2,,2+,,,L1665,70,L1615,70,,,270,190,0.459,2.0,Buttons,3,,,,,,AA,RR,,,,,,,,UWyo,,,,,,,,,,,,,3,5,4.0,2019,93,0822,14982,,0.021
19RA00067,2017702000,L2000,L2000,70,17,1,,PC,e6,,,1,1,1.0,,90,97,108,0.769,241,211,47,0.302,3.5,,0,7.2,,,29.6,5.7,19.3,50,2,,1-,,,L1151,70,L1817,70,,,284,190,0.524,2.0,Scurs,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,3.0,2019,93,0822,14999,,0.009
19RA00068,2018702014,L2014,L2014,70,18,1,,PC,2,,,2,2,2.0,,69,107,129,0.732,204,204,47,0.276,,,,5.4,,,28.6,5.2,18.1,54,2,,1-,,,Z3484,83,Z3792,83,,,231,190,0.347,1.0,Scurs,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,4,2.0,2019,93,0822,1341,,0.065
19RA00069,2018702015,L2015,L2015,70,18,1,,PC,2,,,2,2,2.0,,69,102,129,0.705,199,199,47,0.276,,,,5.4,,,29.5,6.0,20.2,50,2,,1-,,,Z3484,83,Z3792,83,,,220,190,0.331,1.0,"Scurs, nice!",3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,4,2.0,2019,93,0822,1342,,0.065
19RA00070,2018702017,L2017,L2017,70,18,1,,PC,1,,,1,1,1.0,,69,81,129,0.552,161,161,47,0.227,,,,4.2,,,24.4,3.9,15.9,60,2,,2+,,,Z3332,83,Z4306,83,,,197,190,0.325,1.0,ScursSlOver,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2019,93,0822,1340,,0.013
19RA00071,2018702019,L2019,L2019,70,18,1,,PC,14,,,2,1,3.0,,70,121,128,0.858,216,216,47,0.269,,,,5.4,,,31.6,6.5,20.4,48,1,,1-,,,L1864,70,L1717,70,,,237,190,0.325,1.0,25BR,1,,,,,,AA,RR,,,,,e2,,,,,,,,,,,,,,,,3,4,3.0,2019,,,0,,0.013
19RA00072,2018702021,L2021,L2021,70,18,1,,PC,14,,,2,2,2.0,,70,100,128,0.677,180,180,47,0.227,,,,5.4,,,31.9,6.6,20.8,48,2,,1-,,,L1864,70,L1791,70,,,201,190,0.283,1.0,Scurs,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,2.0,2019,92,0918,1392,,0.016
