UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
16RA00011,2014058555,H8555,H8555,05,14,1,,30,12,,.,2,2,4.0,,82,94,113,0.687,0,205,,0.307,2.4,,,,,,0.0,0.0,0.0,0,1,1,2,,,H7783,05,H5998,05,,,,,,2.0,NICE LAMB,7,,,,,,AA,RR,,,,,.,,,,,,,,,,,,,,,,5,10,6.0,2016,97,0211,0,,0.0
16RA00012,2014058587,H8587,H8587,05,14,1,,30,12,,.,3,2,3.0,,83,77,112,0.62,0,154,44,0.212,3.0,,,7.7,,,0.0,0.0,0.0,0,1,1,2,,,H7783,05,H6830,05,,,,,,2.0,1ST,6,,,,,,AA,RR,,,,,.,,,,,,,,,,,,,,,,3,6,4.5,2016,01,0321,0,,0.044
16RA00013,2014058705,H8705,H8705,05,14,1,,30,16,,.,2,2,4.0,M,87,80,109,0.649,171,146,44,0.18,2.8,,,13.2,,,0.0,0.0,0.0,0,2,1,2+,,,H7410,00,H6419,05,,,221,194,0.388,2.0,.,1,,,,,,AA,QR,,,,,GRN,,,,,,,,,,,,,,,,4,7,7.0,2016,,,0,,0.0
16RA00014,2014058708,H8708,H8708,05,14,1,,30,15,,,3,2,6.0,M,87,73,108,0.579,183,140,44,0.183,2.9,,,12.1,,,0.0,0.0,0.0,0,1,1,2,,,H7508,05,H4333,05,,,221,194,0.407,2.0,PoorQuality,2,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,7,14,11.0,2016,,,0,,0.029
16RA00015,2014058715,H8715,H8715,05,14,1,,30,15,,.,3,2,4.0,M,88,84,107,0.697,163,130,44,0.125,2.7,,,9.9,,,0.0,0.0,0.0,0,1,1,2,,,H7508,05,H5844,05,,,216,194,0.363,2.0,.,1,,,,,,AA,RR,,,,,38,,,,,,,,,,,,,,,,5,11,7.0,2016,,,0,,0.029
16RA00016,2014058787,H8787,H8787,05,14,1,,30,13,,.,3,2,4.0,M,92,92,104,0.806,172,158,44,0.178,3.1,,,8.8,,,0.0,0.0,0.0,0,2,1,2,,,H7809,05,H5696,05,,,237,194,0.399,2.0,.,1,,,,,,AA,RR,,,,,e5,,,,,,,,,,,,,,,,5,11,9.5,2016,,,0,,0.0
16RA00017,2015058837,H8837,H8837,05,15,1,,30,17,,,2,2,2.0,Y,71,75,123,0.534,152,152,44,0.218,2.4,,,8.8,,,26.7,4.3,16.2,56,2,1,1-,,,H8210,05,H8410,05,,,199,194,0.34,1.0,Pink eyes,1,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,2,3,3.0,2016,,,0,,0.031
16RA00018,2015058840,H8840,H8840,05,15,1,,30,18,,.,3,2,5.0,Y,71,110,123,0.809,177,177,44,0.189,2.4,,,8.8,,,23.5,4.1,17.4,60,2,1,3,,,H8376,05,H5730,05,,,234,194,0.34,1.0,Scurs,1,,,,,,AA,RR,,,,,39,,,,,,,,,,,,,,,,5,10,8.0,2016,,,0,,0.015
16RA00019,2015058862,H8862,H8862,05,15,1,,30,18,,.,2,2,5.0,Y,73,101,121,0.726,184,184,44,0.233,3.1,,,11.0,,,26.0,5.2,20.1,58,1,1,2,,,H8376,05,H6438,05,,,235,194,0.367,1.0,.,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,8.0,2016,,,0,,0.018
16RA00020,2015058865,H8865,H8865,05,15,1,,30,14,,.,2,2,4.0,Y,73,87,122,0.603,139,139,44,0.146,2.4,,,5.5,,,,,,,2,1,2,,,H7479,05,H7103,05,,,201,194,0.313,1.0,Parrot mouth,3,,,,,,AA,RR,,,,,.,,,,,,,,,,,,,,,,4,6,6.0,2016,93,0901,0,,0.024
16RA00021,2015058888,H8888,H8888,05,15,1,,30,15,,,3,2,6.0,Y,74,84,120,0.608,154,154,44,0.196,2.6,,,6.6,,,,,,,2,1,2+,,,H7809,05,H4891,05,,,209,194,0.342,1.0,Small scurs,2,,,,,,,QR,,,,,GRN,,,,,,,,,,,,,,,,6,15,14.0,2016,,,0,,0.025
16RA00022,2015058894,H8894,H8894,05,15,1,,30,17,,,2,1,2.0,Y,75,83,119,0.606,119,119,44,0.101,2.6,,,8.8,,,28.2,4.7,16.7,54,1,1,1-,,,H8210,05,H8262,05,,,182,194,0.271,1.0,Pink eyes,1,,,,,,AA,RR,,,,,40,,,,,,,,,,,,,,,,2,3,2.0,2016,,,0,,0.029
16RA00023,2015058897,H8897,H8897,05,15,1,,30,15,,,2,2,2.0,Y,75,80,119,0.579,103,103,44,0.064,2.2,,,2.2,,,25.0,5.1,20.3,58,1,1,2,,,H7809,05,H8452,05,,,168,194,0.241,1.0,.,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,3.0,2016,,,0,,0.019
16RA00024,2015058907,H8907,H8907,05,15,1,,30,17,,.,2,2,5.0,Y,75,107,119,0.809,145,145,44,0.106,2.6,,,6.6,,,,,,,1,1,1-,,,H8210,05,H5979,05,,,198,194,0.249,1.0,Loose scurs,2,,,,,,AA,QR,,,,,GRN,,,,,,,,,,,,,,,,5,9,8.5,2016,,,0,,0.033
16RA00025,2015058956,H8956,H8956,05,15,1,,30,13,,.,3,2,4.0,Y,77,85,117,0.638,143,143,44,0.161,2.6,,,4.4,,,24.6,4.9,19.8,60,1,1,2,,,H7424,05,H6548,05,,,201,194,0.318,1.0,.,1,,,,,,AA,RR,,,,,.,,,,,,,,,,,,,,,,4,9,6.0,2016,,,0,,0.029
16RA00026,2015058966,H8966,H8966,05,15,1,,30,17,,.,3,2,5.0,Y,77,84,117,0.63,142,142,44,0.161,2.4,,,8.8,,,,,,,1,1,3,,,H8210,05,H5693,05,,,199,194,0.315,1.0,.,2,,,,,,AA,QR,,,,,GRN,,,,,,,,,,,,,,,,5,10,8.0,2016,,,0,,0.029
16RA00027,2015058970,H8970,H8970,05,15,1,,30,14,,,2,2,3.0,Y,78,120,116,0.914,172,172,44,0.144,2.6,,,7.7,,,,,,,2,1,4,,,H7479,05,H7473,05,,,244,194,0.34,1.0,Scurs,2,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,3,6,5.0,2016,,,0,,0.027
16RA00028,2015059003,H9003,H9003,05,15,1,,30,17,,,2,2,2.0,Y,80,80,114,0.611,131,131,44,0.14,1.8,,,6.6,,,,,,,2,1,2+,,,H8210,05,H8301,05,,,184,194,0.285,1.0,.,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,3,3.0,2016,,,0,,0.024
16RA00029,2015059064,H9064,H9064,05,15,1,,30,14,,,2,2,2.0,Y,83,70,111,0.532,105,105,44,0.096,2.6,,,4.4,,,23.7,4.0,16.9,60,2,1,2,,,H7479,05,H8054,05,,,165,194,0.26,1.0,Loose scurs,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,3.0,2016,,,0,,0.029
16RA00030,2015059065,H9065,H9065,05,15,1,,30,18,,.,2,2,5.0,Y,83,73,111,0.557,138,138,44,0.178,2.4,,,7.7,,,27.8,4.9,17.6,56,1,1,3,,,H8376,05,H5686,05,,,196,194,0.337,1.0,Pink eyes,1,,,,,,AA,RR,,,,,41,,,,,,,,,,,,,,,,5,9,9.0,2016,,,0,,0.018
16RA00031,2015059098,H9098,H9098,05,15,1,,30,13,,,3,2,6.0,Y,84,64,110,0.482,122,122,44,0.158,2.6,,,5.5,,,,,,,2,1,3,,,H7424,05,H5114,05,,,178,194,0.312,1.0,"SmScur,Under",2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,15,12.0,2016,,,0,,0.023
16RA00032,2015059116,H9116,H9116,05,15,1,,30,18,,.,2,2,4.0,Y,84,81,110,0.636,145,145,44,0.174,2.4,,,7.7,,,,,,,2,1,2,,,H8376,05,H6671,05,,,204,194,0.337,1.0,Pink eyes,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,6,6.0,2016,,,0,,0.037
16RA00033,2015059120,H9120,H9120,05,15,1,,30,16,,.,3,2,5.0,Y,84,84,110,0.665,145,145,44,0.166,2.6,,,4.4,,,,,,,1,1,1-,,,H8061,05,H5825,05,,,186,194,0.279,1.0,Small scur,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,10,9.0,2016,,,0,,0.03
16RA00034,2015059130,H9130,H9130,05,15,1,,30,13,,.,3,2,4.0,Y,85,72,109,0.57,143,143,44,0.193,2.8,,,4.4,,,28.5,4.9,17.3,54,1,1,3+,,,H7424,05,H6539,05,,,199,194,0.348,1.0,.,1,,,,,,AA,RR,,,,,42,,,,,,,,,,,,,,,,4,10,7.0,2016,,,0,,0.026
16RA00035,2015059136,H9136,H9136,05,15,1,,30,18,,,2,2,3.0,Y,85,80,109,0.622,130,130,44,0.136,2.2,,,6.6,,,24.5,5.1,20.8,60,1,1,2-,,,H8376,05,H7498,05,,,186,194,0.29,1.0,.,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,5.0,2016,,,0,,0.03
16RA00036,2015059155,H9155,H9155,05,15,1,,30,16,,.,3,1,5.0,Y,86,81,108,0.646,139,139,44,0.157,2.8,,,6.6,,,,,,,3,1,2,,,H8061,05,H5843,05,,,197,194,0.318,1.0,NICE LAMB,3,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,5,12,8.0,2016,,,0,,0.047
16RA00037,2015059196,H9196,H9196,05,15,1,,30,13,,,3,2,3.0,Y,87,80,107,0.65,141,141,44,0.165,3.0,,,7.7,,,,,,,2,1,2,,,H7424,05,H7892,05,,,191,194,0.304,1.0,Undershot,3,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,3,6,5.0,2016,,,0,,0.025
16RA00038,2015059233,H9233,H9233,05,15,1,,30,e14,,,1,1,1.0,Y,89,87,105,0.697,134,134,44,0.126,2.4,,,5.5,,,23.0,4.7,20.4,62,1,1,2-,,,H8327,05,H8785,05,,,190,194,0.282,1.0,NICE.LEFT,1,,,,,,AA,RR,,,,,43,,,,,,,,,,,,,,,,1,1,1.0,2016,,,0,,0.041
16RA00039,2013644942,K4942,K4942,64,13,1,,06,12,,,1,1,2.0,M,81,107,117,0.786,267,208,44,0.276,2.7,,,12.6,,,23.8,3.7,15.6,60,1,1,3,,,K4848,64,K4772,64,,,317,194,0.582,3.0,NICE LAMB,1,,,,,,AA,QR,,,,,36,,,,,,,,,,,,,,,,3,4,3.0,2016,,,0,,0.023
16RA00040,2013644960,K4960,K4960,64,13,1,,06,26,,,2,1,3.0,M,87,68,111,0.504,223,151,44,0.223,2.9,,,11.0,,,24.7,4.7,18.8,60,2,1,4+,,,K4924,00,K4694,64,,,264,194,0.543,3.0,NICE.K,1,,,,,,AA,RR,,,,,37,,,,,,,,,,,,,,,,3,5,3.5,2016,,,0,,0.0
16RA00041,2012700762,L0762,L0762,70,12,1,,PC,36,,,2,2,5.0,M,82,88,118,0.625,256,166,44,0.215,2.6,,,8.4,,,27.7,5.3,19.1,56,1,1,2,,,X7237,82,X5080,82,,,301,194,0.593,4.0,Unicorn,1,,,,,,AA,RR,,,,,e6,,,,,,,,,,,,,,,,4,8,6.0,2016,,,0,,0.003
16RA00042,2013701151,L1151,L1151,70,13,1,,PC,17,,,1,1,4.0,M,78,127,120,0.921,230,157,44,0.083,2.5,,,8.2,,,27.8,5.1,18.3,56,1,1,3+,,,L0105,70,L0028,70,,,273,194,0.404,3.0,10GR.NICE,1,,,,,,AA,QR,,,,,e6,,,,,,,,,,,,,,,,4,6,3.0,2016,,,0,,0.007
16RA00043,2013701339,L1339,L1339,70,13,1,,PC,21,,,1,1,3.0,M,86,93,112,0.706,234,159,44,0.178,2.5,,,9.0,,,27.9,5.0,17.9,54,2,1,3+,,,L0495,70,L0154,70,,,275,194,0.504,3.0,MYO AA,1,,,,,,AA,RR,,,,,5,,,,,,,,,,,,,,,,4,4,4.0,2016,,,0,,0.007
16RA00044,2013701441,L1441,L1441,70,13,1,,PC,e13,,,1,1,1.0,M,94,94,104,0.765,216,154,44,0.158,2.4,,,10.4,,,27.9,4.9,17.7,54,1,4,2-,,,L0277,70,L0700,70,,,272,194,0.493,3.0,Overbite,1,,,,,,AA,RR,,,,,6,,,,,,,,,,,,,,,,3,4,4.0,2016,,,0,,0.004
16RA00045,2014701549,L1549,L1549,70,14,1,,PC,e7,,,1,1,1.0,M,83,105,113,0.805,197,175,44,0.193,2.9,,,7.4,,,0.0,0.0,0.0,0,1,1,2,,,L0289,70,L1309,70,,,248,194,0.394,2.0,MYO AA,1,,,,,,AA,RR,,,,,7,,,,,,,,,,,,,,,,2,3,3.0,2016,,,0,,0.013
16RA00046,2014701564,L1564,L1564,70,14,1,,PC,5,,.,1,1,4.0,,85,135,111,1.036,0,190,44,0.151,2.8,,,7.4,,,0.0,0.0,0.0,0,1,1,1,,,L0239,70,L0228,70,,,,,,2.0,MYO AA,3,,,,,,AA,RR,,,,,OR,,,,,,,,,,,,,,,,5,6,5.5,2016,93,0310,13903,,0.007
16RA00047,2014701614,L1614,L1614,70,14,1,,PC,6,,.,2,1,3.0,M,91,137,105,1.128,235,213,44,0.205,3.3,,,9.2,,,0.0,0.0,0.0,0,2,1,1,,,L0650,70,L0461,70,,,294,194,0.433,2.0,MYO AA,1,,,,,,AARH,QR,,,,,e6,,,,,,,,,,,,,,,,4,7,5.0,2016,,,0,,0.007
16RA00048,2015701654,L1654,L1654,70,15,1,,PC,9,,.,2,2,5.0,Y,74,81,121,0.546,153,153,44,0.202,,,,7.8,,,,,,,2,1,2,,,L1441,70,L0044,70,,,197,194,0.319,1.0,25BLK.NICE,1,,,,,,AA,RR,,,,,e6,,,,,,,,,,,,,,,,5,8,7.0,2016,,,0,,0.005
16RA00049,2015701665,L1665,L1665,70,15,1,,PC,5,,,2,2,3.0,Y,76,108,119,0.78,194,194,44,0.24,,,,9.6,,,,,,,2,1,1-,,,L0650,70,L0844,70,,,259,194,0.415,1.0,2ND SMOKEY,1,,,,,,AA,RR,,,,,10,,,,,,,,,,,,,,,,3,5,5.0,2016,,,0,,0.017
16RA00050,2015701676,L1676,L1676,70,15,1,,PC,6,,.,2,2,4.0,Y,78,106,117,0.817,200,200,44,0.261,,,,7.6,,,,,,,1,1,1-,,,L0762,70,L0399,70,,,250,194,0.396,1.0,80BLK,1,,,,,,AA,RR,,,,,11,,,,,,,,,,,,,,,,4,6,6.0,2016,,,0,,0.014
16RA00051,2015701683,L1683,L1683,70,15,1,,PC,7,,.,1,1,4.0,,79,114,116,0.868,0,0,44,,,,,6.8,,,,,,,2,1,1-,,,L1175,70,L0351,70,,,,,,1.0,05BRN,6,,,,,,AA,QR,,,,,OR,,,,,,,,,,,,,,,,4,4,4.0,2016,16,0220,0,,0.015
16RA00052,2015701690,L1690,L1690,70,15,1,,PC,5,,.,3,2,4.0,Y,80,107,115,0.823,197,197,44,0.249,,,,6.6,,,,,,,2,1,2+,,,L0650,70,L0461,70,,,265,194,0.434,1.0,50BRN,1,,,,,,AARH,QR,,,,,12,,,,,,,,,,,,,,,,4,7,5.0,2016,,,0,,0.007
16RA00053,2015701701,L1701,L1701,70,15,1,,PC,6,,,4,2,3.0,Y,83,88,112,0.695,177,177,44,0.244,,,,6.8,,,,,,,1,1,1-,,,L0762,70,L0937,70,,,226,194,0.379,1.0,2ND20TAN,1,,,,,,AA,RR,,,,,13,,,,,,,,,,,,,,,,3,8,5.5,2016,,,0,,0.012
16RA00054,2015701721,L1721,L1721,70,15,1,,PC,9,,.,1,1,5.0,Y,88,121,107,0.981,202,202,44,0.219,,,,9.4,,,,,,,2,1,1-,,,L1441,70,L0228,70,,,251,194,0.357,1.0,15-20BRN,1,,,,,,AA,RR,,,,,14,,,,,,,,,,,,,,,,5,6,5.5,2016,,,0,,0.014
16RA00055,2015701730,L1730,L1730,70,15,1,,PC,7,,,1,1,1.0,,93,86,102,0.681,0,0,44,,,,,6.2,,,,,,,2,1,1-,,,L1175,70,L1544,70,,,,,,1.0,5-10BRN.UGLY,3,,,,,,AA,QR,,,,,OR,,,,,,,,,,,,,,,,1,1,1.0,2016,93,0310,13902,,0.016
16RA00056,2012119425,R9425,R9425,11,12,1,,07,49,,,1,1,2.0,M,96,80,103,0.651,206,138,44,0.153,2.8,,,14.3,,,16.8,2.9,17.1,80,1,1,3,,,R8405,11,R8055,11,,,254,194,0.483,4.0,Nat Left,3,,,,,,AA,RR,,,,,.,,,,,,,,,,,,,,,,2,3,3.0,2016,,,0,,0.038
16RA00057,2013119597,R9597,R9597,11,13,1,,07,46,,,1,1,3.0,M,84,93,113,0.717,212,168,44,0.203,2.6,,,13.2,,,20.5,3.2,15.7,70,1,1,3,,,R9101,11,R8087,11,,,254,194,0.445,3.0,CUforSuffolks,1,,,,,,AA,RR,,,,,CU,,,,,,,,,,,,,,,,5,10,8.0,2016,,,0,,0.017
16RA00058,2013119841,R9841,R9841,11,13,1,,07,e16,,,1,1,1.0,M,97,76,99,0.644,204,135,44,0.154,2.4,,,14.3,,,22.0,3.4,15.4,64,1,1,3,,,R8760,11,R9149,11,,,254,194,0.49,3.0,TargheeHead?,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,6,5.0,2016,,,0,,0.016
16RA00059,2013119922,R9922,R9922,11,13,1,,07,45,,,1,1,7.0,M,100,81,96,0.692,226,147,44,0.171,2.4,,,16.2,,,20.2,3.5,17.4,70,1,1,4+,,,R9420,11,R6521,11,,,270,194,0.521,3.0,.,1,,,,,,AA,QR,,,,,GRN,,,,,,,,,,,,,,,,7,12,10.0,2016,,,0,,0.022
16RA00060,2014119992,R9992,R9992,11,14,1,,07,19,,.,3,1,4.0,M,81,102,115,0.805,206,188,44,0.239,2.7,,,16.5,,,0.0,0.0,0.0,0,1,1,3,,,R9366,11,R8636,11,,,264,194,0.446,2.0,3RD,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,5.0,2016,,,0,,0.038
16RA00061,2014119999,R9999,R9999,11,14,1,,07,17,,,2,2,5.0,M,82,80,113,0.612,199,167,44,0.24,2.7,,,16.2,,,0.0,0.0,0.0,0,2,1,3,,,R9205,11,R7714,11,,,234,194,0.423,2.0,NICE LAMB,2,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,6,10,10.0,2016,,,0,,0.036
16RA00062,2014120041,S0041,S0041,12,14,1,,07,22,,,1,1,2.0,M,84,103,111,0.793,211,179,44,0.209,2.8,,,11.8,,,0.0,0.0,0.0,0,1,1,3,,,R9554,11,R9141,11,,,249,194,0.401,2.0,Nice; saved,2,,,,,,AA,,,,,,.,,,,,,,,,,,,,,,,3,4,4.0,2016,,,0,,0.021
16RA00063,2014120052,S0052,S0052,12,14,1,,07,18,,,1,1,6.0,M,85,105,111,0.829,199,177,44,0.198,3.1,,,14.3,,,0.0,0.0,0.0,0,1,1,3,,,R9215,11,R7335,11,,,262,194,0.433,2.0,.,2,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,6,11,9.0,2016,,,0,,0.042
16RA00064,2014120058,S0058,S0058,12,14,1,,07,19,,,2,1,5.0,M,85,100,111,0.804,166,169,44,0.19,3.1,,,11.8,,,0.0,0.0,0.0,0,1,1,3,,,R9366,11,R7743,11,,,231,194,0.361,2.0,HAIRY,3,,,,,,AA,,,,,,,,,,,,,,,,,,,,,,5,10,9.0,2016,,,0,,0.051
16RA00065,2014120123,S0123,S0123,12,14,1,,07,20,,,2,1,6.0,M,89,88,106,0.708,173,149,44,0.165,3.0,,,15.1,,,0.0,0.0,0.0,0,2,1,3,,,R9425,11,R7368,11,,,231,194,0.393,2.0,.,2,,,,,,AA,QR,,,,,GRN,,,,,,,,,,,,,,,,7,13,12.0,2016,,,0,,0.044
16RA00066,2014120209,S0209,S0209,12,14,1,,07,23,,,2,2,2.0,M,93,80,103,0.67,193,174,44,0.253,2.6,,,15.4,,,0.0,0.0,0.0,0,1,1,3,,,R8405,11,R9185,11,,,243,194,0.449,2.0,.,1,,,,,,AA,QR,,,,,GRN,,,,,,,,,,,,,,,,3,5,5.0,2016,,,0,,0.018
16RA00067,2015110310,S0310,S0310,11,15,1,,07,20,,,2,2,6.0,Y,75,80,119,0.576,138,138,44,0.162,2.4,,,6.6,,,,,,,4,1,4-,,,R9327,11,R7487,11,,,194,194,0.312,1.0,Broken horn,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,12,11.0,2016,,,0,,0.051
16RA00068,2015110353,S0353,S0353,11,15,1,,07,23,,,1,1,3.0,Y,78,116,116,0.864,198,198,44,0.227,2.8,,,8.8,,,,,,,1,1,3-,,,R9597,11,R9566,11,,,266,194,0.411,1.0,HAIRY,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,2.0,2016,,,0,,0.035
16RA00069,2015110377,S0377,S0377,11,15,1,,07,19,,,1,1,2.0,Y,79,98,115,0.727,135,135,44,0.102,2.4,,,11.0,,,,,,,1,1,5-,,,R8760,11,R9589,11,,,193,194,0.26,1.0,NICE LAMB,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2016,,,0,,0.014
16RA00070,2015110380,S0380,S0380,11,15,1,,07,23,,,1,1,6.0,Y,79,107,115,0.803,165,165,44,0.16,2.6,,,9.9,,,,,,,1,1,3+,,,R9597,11,R7810,11,,,234,194,0.348,1.0,.,1,,,,,,AA,RR,,,,,GRN,,,,,,,,,,,,,,,,6,7,7.0,2016,,,0,,0.038
16RA00071,2015110404,S0404,S0404,11,15,1,,07,20,,,2,2,7.0,Y,80,77,115,0.535,154,154,44,0.213,2.6,,,11.0,,,,,,,2,1,3-,,,R9327,11,R7172,11,,,215,194,0.379,1.0,1ST,1,,,,,,AA,QR,,,,,57,,,,,,,,,,,,,,,,7,11,10.0,2016,,,0,,0.026
16RA00072,2015110418,S0418,S0418,11,15,1,,07,23,,,2,2,6.0,Y,81,76,113,0.575,132,132,44,0.154,2.6,,,8.8,,,,,,,3,1,2,,,R9597,11,R7879,11,,,189,194,0.31,1.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,12,10.0,2016,,,0,,0.028
16RA00073,2015110429,S0429,S0429,11,15,1,,07,24,,,2,2,3.0,Y,82,81,113,0.604,160,160,44,0.217,2.0,,,7.7,,,,,,,1,1,3,,,R9757,11,R9553,11,,,208,194,0.349,1.0,.,2,,,,,,AARH,QR,,,,,GRN,,,,,,,,,,,,,,,,3,4,4.0,2016,,,0,,0.026
