UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
22RA00015,2020061026,A1026,A1026,06,20,1,,30,25,,,2,2,2.0,M,85,89,110,0.722,235,190,42,0.269,2.4,,,12.0,,,26.8,5.5,20.5,56,1,,3+,,,H9421,05,A0164,06,,,266,187,0.496,2.0,.,1,,,,,,AA,QR,,,,,19,,,,,,,,,,,,,,,,3,4,4.0,2022,,,0,,0.034
22RA00016,2020061046,A1046,A1046,06,20,1,,30,24,,,2,2,2.0,M,87,86,108,0.68,251,191,42,0.279,2.7,,,10.0,,,27.8,5.5,19.9,56,2,,2-,,,A0715,00,A0106,06,,,274,187,0.527,2.0,Scurs,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,3.5,2022,92,0825,16064,,0.0
22RA00017,2019645299,K5299,K5299,64,19,1,,06,15,,,2,2,4.0,,80,100,118,0.73,0,123,42,0.062,2.9,,,16.0,,,24.1,4.5,18.7,60,2,,3,,,K5155,64,K5261,00,,,296,187,0.554,3.0,Scurs,3,,,,,,AA,QR,,,,,,,,PCX,,,,,,,,,,,,,3,7,5.5,2022,93,0822,15975,,0.0
22RA00018,2020645336,K5336,K5336,64,20,1,,06,19,,,2,2,2.0,M,72,86,123,0.593,241,189,42,0.285,2.5,,,13.0,,,24.4,4.7,19.1,60,2,,3,,,K5242,00,K5194,64,,,278,187,0.538,2.0,Scurs,1,,,,,,AA,RR,,,,,CUSuf,,,,,,,,,,,,,,,,2,5,4.0,2022,,,0,,0.0
22RA00019,2020645356,K5356,K5356,64,20,1,,06,18,,,2,2,5.0,M,77,97,119,0.681,266,205,42,0.295,2.7,,,13.0,,,22.7,3.5,15.4,62,1,,3+,,,K5155,64,K5263,00,,,303,187,0.579,2.0,Nice,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,6,5.0,2022,,,0,,0.0
22RA00020,2020645403,K5403,K5403,64,20,1,,06,18,,,2,2,5.0,M,91,84,105,0.648,265,193,42,0.287,2.2,,,10.0,,,21.4,3.9,18.1,64,1,,3,,,K5155,64,K5247,00,,,311,187,0.638,2.0,.,1,,,,,,AA,QR,,,,,3,,,,,,,,,,,,,,,,3,7,6.5,2022,,,0,,0.0
22RA00021,2019702208,L2208,L2208,70,19,1,,PC,4,,,3,2,3.0,M,70,99,127,0.708,260,171,43,0.2,0.0,,,11.0,,,0.0,0.0,0.0,0,2,,1-,,,Z4489,83,Z3313,83,,,288,187,0.532,3.0,Scurs,3,,,,,,AA,QR,,,,,,,,+CU,,,,,,,,,,,,,5,8,7.0,2022,93,0822,16018,,0.07
22RA00022,2019702221,L2221,L2221,70,19,1,,PC,8,,,2,2,7.0,M,71,105,127,0.72,245,209,43,0.289,0.0,,,6.0,,,0.0,0.0,0.0,0,2,,1,,,L1808,70,L0920,70,,,309,187,0.576,3.0,Scurs,3,,,,,,AA,RR,,,,,,,,+CU,,,,,,,,,,,,,6,10,10.0,2022,93,0822,15941,,0.011
22RA00023,2019702276,L2276,L2276,70,19,1,,PC,10,,,2,1,4.0,M,77,130,120,0.976,268,217,43,0.237,0.0,,,13.0,,,0.0,0.0,0.0,0,4,,2-,,,L1872,70,L1717,70,,,315,187,0.521,3.0,Horns,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,11,8.5,2022,93,0822,16002,,0.012
22RA00024,2019702280,L2280,L2280,70,19,1,,PC,6,,,2,2,7.0,M,77,101,121,0.703,273,218,43,0.32,0.0,,,13.0,,,0.0,0.0,0.0,0,1,,2+,,,L1756,70,L0719,70,,,319,187,0.616,3.0,25BL,3,,,,,,AA,RR,,,,,,,,+CU,,,,,,,,,,,,,7,13,11.0,2022,93,0822,16015,,0.008
22RA00025,2020702424,L2424,L2424,70,20,1,,PC,5,,,2,2,5.0,M,69,103,127,0.721,230,193,43,0.251,,,,11.0,,,,,,,1,,2+,,,L2041,70,L1666,70,,,282,187,0.503,2.0,Sl.Over,1,,,,,,AA,RR,,,,,e4,,,+CU,,,,,,,,,,,,,5,7,7.0,2022,,,0,,0.009
22RA00026,2020702438,L2438,L2438,70,20,1,,PC,5,,,2,2,4.0,M,71,114,125,0.797,249,198,43,0.233,2.6,,,9.0,,,26.9,5.8,21.7,56,2,,1-,,,L2041,70,L1744,70,,,295,187,0.508,2.0,X Ridden,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,8,6.0,2022,93,0822,15980,,0.008
22RA00027,2020702447,L2447,L2447,70,20,1,,PC,8,,,3,2,3.0,M,71,111,125,0.774,268,205,43,0.261,,,,11.0,,,,,,,2,,2,,,L2095,70,L1975,70,,,310,187,0.559,2.0,Scurs,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,9,6.5,2022,,,0,,0.014
22RA00028,2020702449,L2449,L2449,70,20,1,,PC,10,,,2,2,4.0,M,71,94,125,0.661,217,172,43,0.217,,,,9.0,,,,,,,2,,1-,,,Z5261,83,Z3801,83,,,261,187,0.469,2.0,Scurs,3,,,,,,AA,QR,,,,,,,,EL,,,,,,,,,,,,,4,8,5.5,2022,93,0822,16005,,0.013
22RA00029,2020702453,L2453,L2453,70,20,1,,PC,5,,,3,2,4.0,M,72,100,124,0.742,231,198,43,0.271,,,,11.0,,,,,,,2,,2+,,,L2041,70,L1822,70,,,274,187,0.489,2.0,Scurs,1,,,,,,AA,RR,,,,,29CU1,,,,,,,,,,,,,,,,5,11,7.0,2022,,,0,,0.012
22RA00030,2020702463,L2463,L2463,70,20,1,,PC,9,,,2,2,3.0,M,72,119,124,0.859,226,185,43,0.183,,,,8.0,,,,,,,2,,1-,,,Z4867,83,Z4479,83,,,264,187,0.407,2.0,Scurs,1,,,,,,AA,QR,,,,,30CU1,,,,,,,,,,,,,,,,2,3,2.5,2022,,,0,,0.005
22RA00031,2020702467,L2467,L2467,70,20,1,,PC,9,,,2,2,3.0,M,72,99,124,0.704,274,206,43,0.296,,,,10.0,,,,,,,2,,2,,,Z4867,83,Z4306,83,,,323,187,0.629,2.0,Horns,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,4,3.0,2022,93,0822,15987,,0.014
22RA00032,2020702480,L2480,L2480,70,20,1,,PC,3,,,2,2,4.0,M,73,102,123,0.724,253,195,43,0.257,,,,13.0,,,,,,,1,,2-,,,L2029,70,L1749,70,,,295,187,0.542,2.0,V.Sl.Over,1,,,,,,AA,QR,,,,,e1,,,,,,,,,,,,,,,,5,9,7.0,2022,,,0,,0.01
22RA00033,2020702488,L2488,L2488,70,20,1,,PC,10,,,2,2,4.0,M,73,96,123,0.682,197,166,43,0.193,,,,9.0,,,,,,,1,,2,,,Z5261,83,Z3399,83,,,271,187,0.492,2.0,Sl.Over,3,,,,,,AA,QR,,,,,,,,EL,,,,,,,,,,,,,4,6,6.0,2022,93,0822,15954,,0.013
22RA00034,2020702491,L2491,L2491,70,20,1,,PC,7,,,2,2,4.0,M,73,109,123,0.756,235,193,43,0.232,,,,8.0,,,,,,,2,,2+,,,L2070,70,L1791,70,,,296,187,0.525,2.0,ScursNice,1,,,,,,AA,RR,,,,,31CU1,,,,,,,,,,,,,,,,4,7,6.0,2022,,,0,,0.014
22RA00035,2020702494,L2494,L2494,70,20,1,,PC,6,,,2,2,4.0,M,74,100,122,0.695,263,201,43,0.278,2.4,,,11.0,,,29.9,6.7,22.5,50,3,,2+,,,L2046,70,L1815,70,,,288,187,0.528,2.0,ScursUnder,3,,,,,,AA,QR,,,,,,,,EL,,,,,,,,,,,,,5,7,6.0,2022,93,0822,15924,,0.013
22RA00036,2020702500,L2500,L2500,70,20,1,,PC,1,,,2,2,3.0,M,74,91,122,0.651,262,186,43,0.262,,,,9.0,,,,,,,2,,1-,,,L1902,70,L1920,70,,,303,187,0.596,2.0,Scurs,2,,,,,,AA,RR,,,,,,,,EL,,,,,,,,,,,,,4,5,5.0,2022,92,0825,16047,,0.004
22RA00037,2020702512,L2512,L2512,70,20,1,,PC,e3,,,2,1,1.0,M,74,107,122,0.792,232,187,42,0.22,2.4,,,8.0,,,29.0,5.6,19.2,54,2,,2+,,,L0000,70,L2283,70,,,285,187,0.5,2.0,Overbite,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,2.5,2022,93,0822,16016,,0.0
22RA00038,2020702516,L2516,L2516,70,20,1,,PC,1,,,3,2,5.0,M,75,98,121,0.711,248,180,43,0.225,,,,13.0,,,,,,,2,,1-,,,L1902,70,L1707,70,,,272,187,0.489,2.0,Scurs,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,12,11.0,2022,,,0,,0.009
22RA00039,2020702530,L2530,L2530,70,20,1,,PC,6,,,3,2,7.0,M,76,83,120,0.602,253,185,43,0.279,,,,9.0,,,,,,,1,,2,,,L2046,70,L1001,70,,,288,187,0.576,2.0,60BR,3,,,,,,AA,RR,,,,,,,,EL,,,,,,,,,,,,,7,17,12.0,2022,93,0822,15997,,0.005
22RA00040,2020702596,L2596,L2596,70,20,1,,PC,10,,,2,1,2.0,M,80,101,116,0.781,212,173,43,0.195,,,,11.0,,,,,,,1,,2+,,,Z5261,83,Z5917,83,,,289,187,0.528,2.0,50TAN,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,4,3.5,2022,92,0825,16048,,0.021
22RA00041,2020702618,L2618,L2618,70,20,1,,PC,7,,,3,2,3.0,M,80,88,116,0.659,251,186,43,0.266,,,,9.0,,,,,,,2,,2+,,,L2070,70,L1987,70,,,281,187,0.542,2.0,LooseScurs,2,,,,,,AA,RR,,,,,,,,EL,,,,,,,,,,,,,4,8,7.0,2022,92,0825,16049,,0.012
22RA00042,2020702655,L2655,L2655,70,20,1,,PC,1,,,2,2,2.0,M,83,95,113,0.736,250,176,43,0.218,,,,9.0,,,,,,,2,,2,,,L1902,70,L2142,70,,,299,187,0.573,2.0,Scurs,1,,,,,,AA,QR,,,,,32CU1,,,,,,,,,,,,,,,,3,5,5.0,2022,,,0,,0.009
22RA00043,2020702667,L2667,L2667,70,20,1,,PC,1,,,2,2,3.0,M,83,87,113,0.661,257,195,43,0.29,,,,9.0,,,,,,,2,,2+,,,L1902,70,L1964,70,,,305,187,0.612,2.0,25TAN.UGLY,3,,,,,,AA,RR,,,,,,,,EL,,,,,,,,,,,,,4,6,6.0,2022,93,0822,15949,,0.012
22RA00044,2020702669,L2669,L2669,70,20,1,,PC,2,,,3,2,6.0,M,84,89,112,0.683,231,174,43,0.228,,,,10.0,,,,,,,2,,2+,,,L1934,70,L1573,70,,,285,187,0.551,2.0,Scurs,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,10,7.0,2022,92,0825,16073,,0.006
22RA00045,2020702671,L2671,L2671,70,20,1,,PC,6,,,2,2,6.0,M,84,87,112,0.658,252,169,42,0.22,,,,8.0,,,,,,,1,,3+,,,L2046,70,L1542,70,,,261,187,0.489,2.0,05BL,3,,,,,,AA,RR,,,,,,,,EL,,,,,,,,,,,,,6,9,8.0,2022,93,0913,16074,,0.006
22RA00046,2020702672,L2672,L2672,70,20,1,,PC,6,,,2,2,6.0,M,84,96,112,0.72,226,185,43,0.239,,,,8.0,,,,,,,1,,2+,,,L2046,70,L1542,70,,,265,187,0.475,2.0,05BR,1,,,,,,AA,RR,,,,,e2,,,,,,,,,,,,,,,,6,9,8.0,2022,,,0,,0.006
22RA00047,2020702673,L2673,L2673,70,20,1,,PC,10,,,2,2,3.0,M,84,85,112,0.655,238,182,42,0.26,,,,12.0,,,,,,,3,,2+,,,Z5261,83,Z4313,83,,,292,187,0.581,2.0,HeavyScurs,2,,,,,,AA,QR,,,,,,,,EL,,,,,,,,,,,,,4,8,5.0,2022,92,0825,16072,,0.013
22RA00048,2020702680,L2680,L2680,70,20,1,,PC,5,,,2,2,3.0,M,84,86,112,0.67,205,185,43,0.265,2.1,,,5.0,,,23.3,3.6,15.6,62,2,,1-,,,L2041,70,L1954,70,,,265,187,0.503,2.0,Scurs,3,,,,,,AA,QR,,,,,,,,EL,,,,,,,,,,,,,4,5,5.0,2022,93,0822,15940,,0.009
22RA00049,2020702695,L2695,L2695,70,20,1,,PC,3,,,2,1,2.0,M,86,87,110,0.677,219,176,43,0.237,,,,10.0,,,,,,,2,,2-,,,L2029,70,L2067,70,,,283,187,0.551,2.0,40BLK,3,,,,,,AA,RR,,,,,,,,EL,,,,,,,,,,,,,3,5,4.0,2022,93,0822,16001,,0.014
22RA00050,2020702714,L2714,L2714,70,20,1,,PC,8,,,2,2,4.0,M,88,85,108,0.645,251,176,43,0.241,,,,10.0,,,,,,,1,,2-,,,L2095,70,L1801,70,,,308,187,0.626,2.0,50BR,2,,,,,,AA,RR,,,,,,,,+CU,,,,,,,,,,,,,5,9,8.0,2022,92,0825,16032,,0.013
22RA00051,2019121967,S1967,S1967,12,19,1,,07,56,,,2,1,2.0,M,81,89,115,0.678,239,184,42,0.255,2.6,,,11.0,,,21.7,3.5,16.2,64,2,,3,,,S1401,12,S1177,12,,,260,187,0.48,3.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,9,5.0,2022,93,0822,15990,,0.068
22RA00052,2019122555,S2555,S2555,12,19,1,,07,48,,,2,1,2.0,M,98,83,98,0.743,224,176,42,0.239,3.1,,,15.0,,,19.8,3.2,16.1,70,2,,3-,,,S0801,12,S1495,12,,,264,187,0.508,3.0,Scurs,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,6,3.5,2022,93,0822,15947,,0.039
22RA00053,2020122717,S2717,S2717,12,20,1,,07,48,,.,2,2,5.0,M,83,88,112,0.65,232,177,42,0.239,2.8,,,15.0,,,20.5,4.0,19.6,70,2,,3-,,,S1632,12,S0294,12,,,271,187,0.513,2.0,Horns,1,,,,,,AA,QR,,,,,49,,,,,,,,,,,,,,,,6,11,10.0,2022,,,0,,0.041
22RA00054,2020122730,S2730,S2730,12,20,1,,07,51,,.,3,2,6.0,M,83,75,112,0.573,205,155,42,0.214,2.4,,,12.0,,,19.0,3.6,18.7,80,2,,3-,,,S1748,12,S0175,12,,,248,187,0.485,2.0,.,1,,,,,,AA,QR,,,,,50,,,,,,,,,,,,,,,,7,17,12.0,2022,,,0,,0.044
22RA00055,2020122756,S2756,S2756,12,20,1,,43,46,,,2,2,3.0,M,84,80,111,0.601,223,174,42,0.251,2.3,,,12.0,,,17.8,3.4,19.1,80,2,,3-,,,S1499,00,S1288,12,,,251,187,0.479,2.0,X Knock Kneed,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,6,6.0,2022,93,0822,16028,,0.0
22RA00056,2020122766,S2766,S2766,12,20,1,,07,42,,,3,2,4.0,M,84,77,111,0.587,205,155,42,0.209,2.2,,,12.0,,,20.3,3.5,17.3,70,2,,3-,,,S1159,12,S0755,12,,,249,187,0.482,2.0,Horns,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,6.5,2022,92,0825,16045,,0.04
22RA00057,2020122784,S2784,S2784,12,20,1,,07,42,,,2,1,2.0,M,85,94,110,0.751,219,167,42,0.195,2.8,,,13.0,,,21.3,3.5,16.4,64,2,,4+,,,S1159,12,S1765,12,,,256,187,0.454,2.0,XLHipPrblm,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,4.0,2022,93,0711,15843,,0.038
22RA00058,2020122793,S2793,S2793,12,20,1,,07,43,,.,2,2,5.0,M,85,75,110,0.562,228,158,42,0.221,2.6,,,14.0,,,21.9,3.9,18.0,64,3,,4+,,,S1271,12,S0447,12,,,251,187,0.493,2.0,Scurs,1,,,,,,AA,RR,,,,,51,,,,,,,,,,,,,,,,6,11,10.0,2022,,,0,,0.032
22RA00059,2020123022,S3022,S3022,12,20,1,,43,45,,,2,2,2.0,M,92,78,104,0.619,204,157,42,0.207,3.1,,,15.0,,,19.1,3.7,19.2,80,4,,4+,,,S1406,12,S1845,12,,,242,187,0.461,2.0,Scurs,1,,,,,,AA,RR,,,,,52,,,,,,,,,,,,,,,,3,5,3.0,2022,,,0,,0.009
22RA00060,2020123035,S3035,S3035,12,20,1,,07,49,,,2,2,3.0,M,92,78,103,0.642,248,189,42,0.291,2.4,,,16.0,,,20.7,4.5,21.9,64,1,,3-,,,S1671,12,S1177,12,,,294,187,0.605,2.0,.,1,,,,,,AA,RR,,,,,53,,,,,,,,,,,,,,,,4,9,5.0,2022,,,0,,0.036
22RA00061,2020123036,S3036,S3036,12,20,1,,07,49,,,2,2,3.0,M,92,86,103,0.718,234,179,42,0.243,2.3,,,14.0,,,20.5,3.9,18.8,70,2,,4+,,,S1671,12,S1177,12,,,272,187,0.521,2.0,Scurs,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,9,5.0,2022,,,0,,0.036
22RA00062,2020123077,S3077,S3077,12,20,1,,07,51,,.,2,2,6.0,M,94,79,101,0.667,197,160,42,0.211,2.4,,,12.0,,,20.7,3.5,17.1,64,2,,3-,,,S1748,12,S0219,12,,,249,187,0.476,2.0,Scurs,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,14,11.0,2022,92,0825,16058,,0.057
22RA00063,2020123083,S3083,S3083,12,20,1,,07,44,,,2,2,2.0,M,94,77,101,0.629,250,171,42,0.245,2.4,,,15.0,,,19.8,3.6,18.2,70,4,,3,,,S1387,12,S1826,12,,,261,187,0.515,2.0,Horns,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,4,3.0,2022,,,0,,0.034
22RA00064,2020123096,S3096,S3096,12,20,1,,07,53,,,3,2,3.0,M,95,76,100,0.65,199,155,42,0.205,3.1,,,12.0,,,22.6,4.1,18.2,62,2,,3-,,,S1808,12,S1474,12,,,0,0,0.0,2.0,X Been Sick,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,7,6.0,2022,93,0822,15930,,0.047
22RA00065,2020123136,S3136,S3136,12,20,1,,07,44,,,3,2,5.0,M,95,75,100,0.63,215,157,42,0.213,2.8,,,12.0,,,18.6,3.5,18.9,80,1,,3-,,,S1387,12,S0521,12,,,253,187,0.499,2.0,.,1,,,,,,AA,QR,,,,,54,,,,,,,,,,,,,,,,5,11,9.5,2022,,,0,,0.026
22RA00066,2020123138,S3138,S3138,12,20,1,,07,53,,,2,2,3.0,M,95,74,100,0.61,235,182,42,0.281,2.8,,,17.0,,,22.4,4.5,19.9,62,3,,3,,,S1808,12,S1311,12,,,282,187,0.583,2.0,Scurs,1,,,,,,AA,RR,,,,,55,,,,,,,,,,,,,,,,3,5,4.0,2022,,,0,,0.047
22RA00067,2020123140,S3140,S3140,12,20,1,,07,53,,.,2,2,6.0,M,96,76,99,0.639,201,147,42,0.184,3.0,,,15.0,,,19.7,3.7,18.5,70,4,,3+,,,S1808,12,S0037,12,,,253,187,0.496,2.0,"1""horns",2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,13,11.0,2022,92,0825,16041,,0.037
22RA00068,2020123226,S3226,S3226,12,20,1,,07,51,,,2,1,3.0,M,98,97,97,0.827,249,191,42,0.242,2.9,,,21.0,,,20.2,3.5,17.5,70,4,,3-,,,S1748,12,S1342,12,,,310,187,0.597,2.0,"1""horns",1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,4.0,2022,,,0,,0.035
22RA00069,2019457226,T7226,T7226,45,19,1,,02,42,,,2,2,4.0,M,86,70,111,0.514,262,176,42,0.282,2.4,,,13.0,,,20.1,3.7,18.6,70,1,,3-,,,T6582,00,T6148,45,,,297,187,0.639,3.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,6,6.0,2022,93,0822,15935,,0.0
22RA00070,2019457258,T7258,T7258,45,19,1,,02,43,,,2,2,3.0,M,88,77,108,0.578,244,186,42,0.288,2.6,,,12.0,,,0.0,0.0,0.0,0,1,,4+,,,T6753,45,T6469,45,,,290,187,0.598,3.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,4.5,2022,93,0822,15918,,0.01
22RA00071,2019457280,T7280,T7280,45,19,1,,02,45,,,2,1,3.0,M,89,94,107,0.739,277,191,42,0.255,2.5,,,15.0,,,21.9,4.6,21.1,64,1,,3,,,T6883,00,T6510,45,,,296,187,0.567,3.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,6.0,2022,93,0822,15939,,0.0
22RA00072,2019457300,T7300,T7300,45,19,1,,02,45,,,2,2,3.0,M,90,84,106,0.678,259,179,42,0.249,3.0,,,13.0,,,18.4,3.5,19.2,80,1,,4-,,,T6883,00,T6538,45,,,281,187,0.553,3.0,SlOver,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,8,5.0,2022,93,0822,15957,,0.0
22RA00073,2019457329,T7329,T7329,45,19,1,,02,41,,,2,2,4.0,M,92,81,104,0.635,285,194,42,0.295,2.9,,,14.0,,,20.4,3.7,18.4,70,1,,3-,,,T6556,45,T6020,45,,,300,187,0.615,3.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,9.0,2022,93,0822,15937,,0.022
