UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
25RA00020,2023061990,A1990,A1990,06,23,1,,30,25,,,2,1,2.0,M,88,75,103,0.617,207,154,41,0.205,1.8,,,10.0,,,25.0,5.3,5.3,58,1,,3+,,,A1380,06,A1202,06,,,0,0,0.0,2.0,.,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,4.0,2025,,,0,,0.043
25RA00021,2023062012,A2012,A2012,06,23,1,,30,20,,,2,2,3.0,M,89,74,102,0.602,228,155,41,0.218,0.0,,,13.0,,,,,,0,1,,3,,,A1126,06,A0766,06,,,0,0,0.0,2.0,SlOver,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2025,,,0,,0.046
25RA00022,2023062013,A2013,A2013,06,23,1,,30,20,,,2,2,3.0,M,89,81,102,0.652,261,169,41,0.227,2.0,,,13.0,,,22.6,4.4,4.4,62,1,,4+,,,A1126,06,A0766,06,,,0,0,0.0,2.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2025,,,0,,0.046
25RA00023,2023062020,A2020,A2020,06,23,1,,30,22,,,4,2,4.0,M,90,70,101,0.588,222,158,41,0.236,1.6,,,8.0,,,21.7,5.3,5.3,62,1,,3,,,A1209,06,A0498,06,,,0,0,0.0,2.0,SlOver,,,,,,,AA,QR,,,,,,,,Trip,,,,,,,,,,,,,5,13,8.0,2025,,,0,,0.044
25RA00024,2023062025,A2025,A2025,06,23,1,,30,23,,,2,2,2.0,M,90,78,101,0.647,220,151,41,0.196,2.4,,,9.0,,,26.0,4.7,4.7,58,1,,3+,,,A1235,06,A1130,06,,,0,0,0.0,2.0,SlOver,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,6,5.5,2025,,,0,,0.044
25RA00025,2023062028,A2028,A2028,06,23,1,,30,18,,,2,2,4.0,M,91,79,100,0.665,189,151,41,0.185,2.6,,,10.0,,,26.3,6.4,6.4,58,2,,3,,,A0851,06,A0535,06,,,0,0,0.0,2.0,Nice,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,10,7.0,2025,,,0,,0.033
25RA00026,2023062046,A2046,A2046,06,23,1,,30,23,,,2,2,6.0,M,93,80,98,0.693,213,145,41,0.173,2.0,,,9.0,,,23.2,4.9,4.9,62,1,,3,,,A1235,06,H9754,05,,,0,0,0.0,2.0,Ugly,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,13,9.0,2025,,,0,,0.04
25RA00027,2021645435,K5435,K5435,64,21,1,,06,23,,,2,2,4.0,M,87,90,107,0.696,285,185,41,0.253,2.6,,,11.0,,,22.1,3.5,15.7,62,1,,3-,,,K5320,64,K5246,00,,,0,0,0.0,4.0,Sl.OverNice,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,7,6.0,2025,,,0,,0.0
25RA00028,2022645483,K5483,K5483,64,22,1,,06,2,,,2,2,2.0,M,78,85,114,0.616,238,160,41,0.204,3.1,,,12.0,,,23.7,3.9,16.5,60,1,,4,,,K5356,64,K5354,64,,,0,0,0.0,3.0,Notched,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,3.0,2025,,,0,,0.001
25RA00029,2022645484,K5484,K5484,64,22,1,,06,1,,,2,1,2.0,M,78,109,114,0.833,275,183,41,0.201,2.6,,,16.0,,,25.5,4.7,18.4,58,1,,3-,,,K5336,64,K5370,64,,,0,0,0.0,3.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,3,2.0,2025,,,0,,0.032
25RA00030,2022645510,K5510,K5510,64,22,1,,06,2,,,2,2,7.0,M,90,81,103,0.603,259,140,41,0.156,2.0,,,13.0,,,22.3,3.2,14.3,62,1,,3-,,,K5356,64,K5259,00,,,0,0,0.0,3.0,.,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,6,6.0,2025,,,0,,0.0
25RA00031,2023645513,K5513,K5513,64,23,1,,06,4,,,2,2,3.0,M,77,73,114,0.537,220,142,41,0.192,1.8,,,11.0,,,23.4,4.4,4.4,62,1,,4,,,K5435,64,K5369,64,,,0,0,0.0,2.0,2ND,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,6.0,2025,,,0,,0.063
25RA00032,2023645543,K5543,K5543,64,23,1,,06,4,,,3,2,5.0,M,90,102,101,0.869,264,183,41,0.217,1.8,,,9.0,,,21.2,3.8,3.8,64,1,,3,,,K5435,64,K5211,64,,,0,0,0.0,2.0,SlOverNice,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,9,7.5,2025,,,0,,0.032
25RA00033,2023645562,K5562,K5562,64,23,1,,06,4,,,3,2,3.0,M,95,74,96,0.68,238,154,41,0.212,1.8,,,11.0,,,26.6,5.7,5.7,56,1,,3,,,K5435,64,K5357,64,,,0,0,0.0,2.0,SlOver,,,,,,,AA,RR,,,,,,,,Trip,,,,,,,,,,,,,4,8,7.5,2025,,,0,,0.063
25RA00034,2022703259,L3259,L3259,70,22,1,,PC,21,,,2,1,5.0,M,74,131,119,0.968,282,194,42,0.174,,,,7.0,,,,,,,2,,2,,,Z6650,83,Z4558,83,,,0,0,0.0,3.0,Scurs,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,14,9.0,2025,,,0,,0.019
25RA00035,2022703412,L3412,L3412,70,22,1,,PC,32,,,2,2,2.0,M,79,112,114,0.861,274,188,42,0.207,,,,9.0,,,,,,,2,,2,,,L2655,70,L2640,70,,,0,0,0.0,3.0,Scurs,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,7.0,2025,,,0,,0.006
25RA00036,2022703455,L3455,L3455,70,22,1,,PC,22,,,2,1,5.0,M,81,130,112,1.039,298,196,42,0.178,,,,8.0,,,,,,,2,,2+,,,L2208,70,L1982,70,,,0,0,0.0,3.0,Scurs,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,8,5.0,2025,,,0,,0.006
25RA00037,2022703508,L3508,L3508,70,22,1,,PC,33,,,2,2,5.0,M,83,108,110,0.882,263,167,42,0.159,,,,8.0,,,,,,,2,,2-,,,L2672,70,L1954,70,,,0,0,0.0,3.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,12,10.0,2025,,,0,,0.008
25RA00038,2022703518,L3518,L3518,70,22,1,,PC,33,,,2,2,3.0,M,83,118,110,0.944,295,197,42,0.212,,,,10.0,,,,,,,2,,2+,,,L2672,70,L2284,70,,,0,0,0.0,3.0,Scurs Apr'25?,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,12,7.0,2025,,,0,,0.006
25RA00039,2022703531,L3531,L3531,70,22,1,,PC,24,,,2,2,3.0,M,84,111,109,0.872,260,171,42,0.161,,,,9.0,,,,,,,3,,2+,,,L2276,70,L2369,70,,,0,0,0.0,3.0,Scurs Apr'25?,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,9,7.0,2025,,,0,,0.012
25RA00040,2022703566,L3566,L3566,70,22,1,,PC,33,,,2,2,3.0,M,85,111,108,0.888,262,175,42,0.171,,,,8.0,,,,,,,2,,2+,,,L2672,70,L2302,70,,,0,0,0.0,3.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,8,6.0,2025,,,0,,0.014
25RA00041,2023703664,L3664,L3664,70,23,1,A,PC,6,,,2,1,6.0,M,73,112,119,0.835,257,183,42,0.2,,,,10.0,,,,,,,1,,1-,,,Z8053,83,Z4249,83,,,0,0,0.0,2.0,SlOverNice,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,13,8.0,2025,,,0,,0.014
25RA00042,2023703692,L3692,L3692,70,23,1,,PC,34,,,2,2,5.0,M,75,105,117,0.761,231,172,42,0.188,,,,8.0,,,,,,,2,,2,,,L2870,70,L2030,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,9,8.0,2025,,,0,,0.011
25RA00043,2023703706,L3706,L3706,70,23,1,A,PC,17,,,2,2,2.0,M,77,110,115,0.828,262,182,42,0.201,,,,11.0,,,,,,,2,,2+,,,Z8655,83,Z8710,83,,,0,0,0.0,2.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,3.0,2025,,,0,,0.0
25RA00044,2023703760,L3760,L3760,70,23,1,,PC,30,,,2,2,7.0,M,78,100,114,0.752,220,150,42,0.139,,,,9.0,,,,,,,1,,2+,,,L2463,70,L1857,70,,,0,0,0.0,2.0,ScursSlOver,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,13,12.0,2025,,,0,,0.008
25RA00045,2023703773,L3773,L3773,70,23,1,A,PC,32,,,2,1,3.0,M,79,112,113,0.842,257,185,42,0.202,,,,7.0,,,,,,,2,,1-,,,L2655,70,L2492,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,6,5.5,2025,,,0,,0.014
25RA00046,2023703833,L3833,L3833,70,23,1,A,PC,35,,,2,2,3.0,M,81,96,111,0.732,231,152,42,0.154,,,,13.0,,,,,,,2,,1-,,,L2754,70,L2657,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,4.0,2025,,,0,,0.007
25RA00047,2023703846,L3846,L3846,70,23,1,,PC,36,,,2,1,2.0,M,81,116,111,0.923,237,168,42,0.143,,,,10.0,,,,,,,2,,2,,,L2999,70,L2995,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,3.0,2025,,,0,,0.015
25RA00048,2023703852,L3852,L3852,70,23,1,,PC,29,,,2,2,3.0,M,81,110,111,0.848,252,177,42,0.185,,,,9.0,,,,,,,2,,1,,,L2453,70,L2541,70,,,0,0,0.0,2.0,ScursSlOver,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,3.0,2025,,,0,,0.009
25RA00049,2023703876,L3876,L3876,70,23,1,,PC,29,,,2,2,4.0,M,82,94,110,0.71,256,193,42,0.272,,,,12.0,,,,,,,2,,2,,,L2453,70,L2270,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,8,7.0,2025,,,0,,0.013
25RA00050,2023703995,L3995,L3995,70,23,1,A,PC,38,,,2,2,3.0,M,86,96,106,0.732,243,176,42,0.217,,,,10.0,,,,,,,2,,2+,,,L3045,70,L2609,70,,,0,0,0.0,2.0,ScursSlOver,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,6,6.0,2025,,,0,,0.009
25RA00051,2023704006,L4006,L4006,70,23,1,A,PC,40,,,2,2,3.0,M,86,92,106,0.723,268,175,42,0.226,,,,9.0,,,,,,,2,,2,,,L3080,70,L2748,70,,,0,0,0.0,2.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,5.0,2025,,,0,,0.013
25RA00052,2023704093,L4093,L4093,70,23,1,A,PC,29,,,3,2,3.0,M,88,92,104,0.745,252,176,42,0.227,,,,9.0,,,,,,,4,,1-,,,L2453,70,L2587,70,,,0,0,0.0,2.0,ScursSlOver,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,5.0,2025,,,0,,0.04
25RA00053,2023704110,L4110,L4110,70,23,1,,PC,35,,,2,1,7.0,M,89,100,103,0.86,229,154,42,0.146,,,,12.0,,,,,,,3,,1-,,,L2754,70,L1846,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,11,7.0,2025,,,0,,0.027
25RA00054,2023704144,L4144,L4144,70,23,1,,PC,38,,,2,2,5.0,M,90,95,102,0.808,250,167,42,0.194,,,,9.0,,,,,,,2,,2+,,,L3045,70,L2051,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,11,9.0,2025,,,0,,0.012
25RA00055,2023704174,L4174,L4174,70,23,1,A,PC,35,,,2,2,3.0,M,91,88,101,0.73,237,154,42,0.177,,,,10.0,,,,,,,2,,2+,,,L2754,70,L2542,70,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,4.0,2025,,,0,,0.055
25RA00056,2023704197,L4197,L4197,70,23,1,,PC,26,,,2,2,6.0,M,92,89,100,0.762,216,132,42,0.115,,,,9.0,,,,,,,3,,2+,,,Z7944,83,Z4189,83,,,0,0,0.0,2.0,Horns,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,7,7.0,2025,,,0,,0.035
25RA00057,2023704214,L4214,L4214,70,23,1,,PC,17,,,2,1,2.0,M,93,116,99,1.038,242,145,42,0.077,,,,7.0,,,,,,,2,,1-,,,Z8655,83,Z9130,83,,,0,0,0.0,2.0,ScursSlOver,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,2.0,2025,,,0,,0.001
25RA00058,2021123301,S3301,S3301,12,21,1,,07,49,,,2,2,4.0,M,80,81,113,0.612,260,164,41,0.224,1.8,,,14.0,,,19.9,3.6,18.0,70,2,,3,,,S1612,12,S1474,12,,,0,0,0.0,4.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,7,6.0,2025,,,0,,0.036
25RA00059,2021123360,S3360,S3360,12,21,1,,07,57,,,3,1,6.0,M,82,95,111,0.754,264,213,41,0.317,3.1,,,12.0,,,20.3,3.6,17.6,70,3,,3-,,,S2055,12,S0710,12,,,0,0,0.0,4.0,Buttons,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,14,10.0,2025,,,0,,0.029
25RA00060,2021123394,S3394,S3394,12,21,1,,07,56,,,2,2,3.0,M,83,87,110,0.674,271,208,41,0.324,2.0,,,12.0,,,20.5,3.7,18.0,70,1,,4-,,,S1967,12,S1669,12,,,0,0,0.0,4.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,5.0,2025,,,0,,0.04
25RA00061,2022123960,S3960,S3960,12,22,1,,07,63,,,3,1,3.0,M,81,101,111,0.788,273,162,41,0.164,2.0,,,13.0,,,17.6,3.2,18.2,80,1,,4+,,,S2793,12,S2510,12,,,0,0,0.0,3.0,.,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,9,6.0,2025,,,0,,0.022
25RA00062,2022124021,S4021,S4021,12,22,1,,07,59,,,3,2,3.0,M,82,84,110,0.665,226,131,41,0.126,3.0,,,12.0,,,19.4,3.8,19.6,70,2,,3-,,,S2730,12,S2364,12,,,0,0,0.0,3.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,4.0,2025,,,0,,0.015
25RA00063,2022124111,S4111,S4111,12,22,1,,07,67,,,2,2,2.0,M,85,96,107,0.799,251,145,41,0.131,1.8,,,14.0,,,18.7,3.3,17.6,80,3,,3,,,S3077,12,S2981,12,,,0,0,0.0,3.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2025,,,0,,0.063
25RA00064,2022124124,S4124,S4124,12,22,1,,07,64,,,3,2,5.0,M,86,84,106,0.68,215,144,41,0.16,2.1,,,16.0,,,19.3,4.2,21.7,70,1,,3,,,S3022,12,S1177,12,,,0,0,0.0,3.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,18,12.0,2025,,,0,,0.021
25RA00065,2022124162,S4162,S4162,12,22,1,,43,59,,,3,2,5.0,M,87,79,105,0.649,222,127,41,0.127,2.4,,,11.0,,,19.1,3.1,16.4,80,2,,3-,,,S2730,12,S1215,12,,,0,0,0.0,3.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,11,8.0,2025,,,0,,0.028
25RA00066,2022124173,S4173,S4173,12,22,1,,07,69,,,4,1,3.0,M,87,87,105,0.743,210,144,41,0.151,2.2,,,13.0,,,19.7,3.7,19.0,70,2,,3-,,,S3096,12,S1977,12,,,0,0,0.0,3.0,Scurs,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,11,6.0,2025,,,0,,0.076
25RA00067,2022124225,S4225,S4225,12,22,1,,07,56,,,2,2,2.0,M,88,86,104,0.727,221,139,41,0.14,2.1,,,14.0,,,20.9,3.9,18.6,64,2,,3,,,S3226,12,S3069,12,,,0,0,0.0,3.0,Scurs,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,4.0,2025,,,0,,0.042
25RA00068,2022124282,S4282,S4282,12,22,1,,07,71,,,2,2,3.0,M,90,90,102,0.746,264,178,41,0.232,3.0,,,18.0,,,21.6,4.1,19.2,64,3,,3,,,S3138,12,S1983,12,,,0,0,0.0,3.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,4.0,2025,,,0,,0.055
25RA00069,2022124285,S4285,S4285,12,22,1,,07,59,,,2,1,6.0,M,90,96,102,0.806,250,168,41,0.189,3.0,,,14.0,,,19.7,3.4,17.2,70,2,,3-,,,S2730,12,S0827,12,,,0,0,0.0,3.0,ForOpenFEwes,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,12,6.5,2025,,,0,,0.014
25RA00070,2022124512,S4512,S4512,12,22,1,,07,67,,,2,1,6.0,M,97,91,95,0.82,256,154,41,0.163,1.8,,,15.0,,,19.4,3.2,16.7,70,2,,3-,,,S3077,12,S1074,12,,,0,0,0.0,3.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,7,12,8.0,2025,,,0,,0.073
25RA00071,2023124547,S4547,S4547,12,23,1,,07,49,,,2,2,2.0,M,84,78,107,0.601,229,164,41,0.225,1.8,,,10.0,,,22.3,4.3,4.3,62,2,,4+,,,S2717,12,S3526,12,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,4,3.0,2025,,,0,,0.03
25RA00072,2023124554,S4554,S4554,12,23,1,,07,57,,,2,1,3.0,M,85,95,106,0.789,206,150,41,0.149,2.0,,,12.0,,,22.6,3.7,3.7,62,2,,3-,,,S3301,12,S3122,12,,,0,0,0.0,2.0,Scurs,,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,5.0,2025,,,0,,0.037
25RA00073,2023124603,S4603,S4603,12,23,1,,07,56,,,3,2,4.0,M,87,80,104,0.683,218,143,41,0.17,1.4,,,15.0,,,20.6,4.0,4.0,64,2,,3,,,S3289,12,S2282,12,,,0,0,0.0,2.0,HAIRY,,,,,,,AA,QR,,,,,,,,Trip,,,,,,,,,,,,,3,7,5.5,2025,,,0,,0.035
25RA00074,2023124609,S4609,S4609,12,23,1,,07,53,,,2,2,4.0,M,87,73,104,0.565,217,161,41,0.238,1.4,,,13.0,,,20.2,4.3,4.3,70,2,,3-,,,S3035,12,S2431,12,,,0,0,0.0,2.0,Scurs,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,7,7.0,2025,,,0,,0.039
25RA00075,2023124644,S4644,S4644,12,23,1,,07,61,,,2,2,3.0,M,88,78,103,0.622,230,160,41,0.212,1.2,,,10.0,,,17.9,3.5,3.5,80,2,,3-,,,S3432,12,S3048,12,,,0,0,0.0,2.0,.,,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,6,6.0,2025,,,0,,0.038
